,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,locked_date,migrated_from
1495,"['html', 'css', 'browser', 'language-agnostic', 'standards']","{'account_id': 51100, 'reputation': 10982, 'user_id': 152598, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/5a0bf55291f991e139c805d8d816868e?s=256&d=identicon&r=PG&f=1', 'display_name': 'jay_t55', 'link': 'https://stackoverflow.com/users/152598/jay-t55'}",True,3881,1,-1,1381325708,1344944226,,11951451,CC BY-SA 3.0,https://stackoverflow.com/questions/11951451/web-browser-development,Web Browser Development,,11951601.0,,,,
1496,"['iphone', 'html', 'css', 'mobile', 'width']","{'account_id': 27275, 'reputation': 9680, 'user_id': 71830, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/9565672b231ef0e90d5a625699f2eafc?s=256&d=identicon&r=PG', 'display_name': 'menardmam', 'link': 'https://stackoverflow.com/users/71830/menardmam'}",True,8373,2,3,1381244469,1344497790,,11878740,CC BY-SA 3.0,https://stackoverflow.com/questions/11878740/browser-width-not-100-on-ipad-and-iphone-the-rest-is-ok,"Browser width not 100% on iPad and iPhone, the rest is ok",,11879203.0,,,,
1497,"['javascript', 'html', 'twitter-bootstrap']","{'account_id': 1694582, 'reputation': 1811, 'user_id': 1556245, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/8Q9OO.jpg?s=256&g=1', 'display_name': 'Shawn Erquhart', 'link': 'https://stackoverflow.com/users/1556245/shawn-erquhart'}",True,11933,4,1,1381221177,1345836768,,12115550,CC BY-SA 3.0,https://stackoverflow.com/questions/12115550/html-clickable-table-rows,HTML Clickable Table Rows,,12116315.0,,,,
1498,"['html', 'comments']","{'account_id': 1445736, 'reputation': 3717, 'user_id': 1364292, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/09d5afbb8b69f717930c65e0d79239ed?s=256&d=identicon&r=PG', 'display_name': 'Daniel Ramirez-Escudero', 'link': 'https://stackoverflow.com/users/1364292/daniel-ramirez-escudero'}",True,5387,2,4,1381076916,1344293645,1344294490.0,11837091,CC BY-SA 3.0,https://stackoverflow.com/questions/11837091/how-do-i-nest-html-comments,How do I nest HTML comments?,,11837145.0,,,,
1499,"['javascript', 'jquery', 'html', 'internet-explorer-8', 'mediaelement.js']","{'account_id': 398409, 'reputation': 53, 'user_id': 763078, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1363fd022dc4c0a33166cbe563f60ea6?s=256&d=identicon&r=PG', 'display_name': 'jedifunk', 'link': 'https://stackoverflow.com/users/763078/jedifunk'}",True,4514,1,3,1380817496,1345753955,1365515839.0,12099535,CC BY-SA 3.0,https://stackoverflow.com/questions/12099535/mediaelement-js-video-doesnt-play-in-ie8,mediaelement.js video doesn&#39;t play in IE8,,12116560.0,,,,
1500,"['html', 'image']","{'account_id': 1532107, 'reputation': 1232, 'user_id': 1429069, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/718ebe887965b2182d460a59945c4e98?s=256&d=identicon&r=PG', 'display_name': 'Kevin', 'link': 'https://stackoverflow.com/users/1429069/kevin'}",True,18423,3,9,1380719262,1344626595,,11907986,,https://stackoverflow.com/questions/11907986/convert-html-file-to-image,Convert .html file to image,,,1346205556.0,off topic,,
1501,"['html', 'jsf', 'jsf-2', 'renderer']","{'account_id': 218754, 'reputation': 15743, 'user_id': 475247, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/0oB5Z.jpg?s=256&g=1', 'display_name': 'siva636', 'link': 'https://stackoverflow.com/users/475247/siva636'}",True,1319,1,1,1380670768,1345115704,1380670768.0,11985959,CC BY-SA 3.0,https://stackoverflow.com/questions/11985959/custom-attributes-added-by-a-custom-renderer-appears-at-the-wrong-html-elements,Custom attributes added by a custom renderer appears at the wrong HTML elements,,11986014.0,,,,
1502,"['jquery', 'css', 'html', 'show-hide']","{'account_id': 1371002, 'reputation': 1036, 'user_id': 1306207, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/ec6fbe41329742df34d177879776380a?s=256&d=identicon&r=PG', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/1306207/tim'}",True,174,3,-2,1380648729,1344911854,,11945042,,https://stackoverflow.com/questions/11945042/html-css-showing-and-hiding-a-div,HTML &amp; CSS - Showing and Hiding a div,,,1344945723.0,not a real question,,
1503,"['css', 'html', 'popup']","{'account_id': 1696079, 'reputation': 6317, 'user_id': 1557430, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/JRqiS.png?s=256&g=1', 'display_name': 'Sam San', 'link': 'https://stackoverflow.com/users/1557430/sam-san'}",True,5074,3,0,1380604158,1344233004,1344234005.0,11823197,CC BY-SA 3.0,https://stackoverflow.com/questions/11823197/div-height-and-width-100-follows-page-screen-size-not-the-element-size-inside,div height and width 100% follows page screen size not the element size inside,,11823295.0,,,,
1504,"['html', 'css', 'web-applications', 'retina-display']","{'account_id': 542884, 'reputation': 6871, 'user_id': 911854, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/PAlco.jpg?s=256&g=1', 'display_name': 'Yisela', 'link': 'https://stackoverflow.com/users/911854/yisela'}",True,975,2,3,1380555710,1344211885,1344212270.0,11821230,CC BY-SA 3.0,https://stackoverflow.com/questions/11821230/responsive-design-with-emphasis-on-retina-display-and-desktop-sprites-and-js-w,Responsive design with emphasis on retina display and desktop. Sprites and JS: what to sacrifice?,,11821366.0,,,,
1505,"['android', 'html', 'android-assets']","{'account_id': 186806, 'reputation': 952, 'user_id': 424421, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/efcb1b5a37856e84fbcb401ca1d76c75?s=256&d=identicon&r=PG', 'display_name': 'Christian', 'link': 'https://stackoverflow.com/users/424421/christian'}",True,1378,3,1,1380527615,1346381672,,12208288,CC BY-SA 3.0,https://stackoverflow.com/questions/12208288/string-from-android-activity-to-string-in-html-inside-assets-folder,String from android activity to string in html inside assets folder,,12208540.0,,,,
1506,"['javascript', 'html', 'xml', 'youtube-api', 'xmldom']","{'account_id': 1325139, 'reputation': 328, 'user_id': 1270139, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b676baa90aa4d5e0a218621211b434e9?s=256&d=identicon&r=PG', 'display_name': 'th3ant', 'link': 'https://stackoverflow.com/users/1270139/th3ant'}",True,1877,2,1,1380371465,1345934033,1380371465.0,12126166,CC BY-SA 3.0,https://stackoverflow.com/questions/12126166/using-data-from-xml-file-in-html-document,Using data from XML file in HTML Document,,12126749.0,,,,
1507,"['c#', 'html', 'parsing', 'html-agility-pack']","{'account_id': 1266980, 'reputation': 111, 'user_id': 1224096, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/078a4ab098cc958966ed7a5b015f04e9?s=256&d=identicon&r=PG', 'display_name': 'user1224096', 'link': 'https://stackoverflow.com/users/1224096/user1224096'}",True,5424,1,3,1380303615,1345674542,1345674978.0,12082281,CC BY-SA 3.0,https://stackoverflow.com/questions/12082281/c-htmlagilitypack-parse-ul,C# HtmlAgilityPack parse &lt;ul&gt;,,12082854.0,,,,
1508,"['javascript', 'jquery', 'html', 'facebook-graph-api']","{'account_id': 1759083, 'reputation': 63, 'user_id': 1606656, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/2d2bb691398d76392509c9ac3f217ba5?s=256&d=identicon&r=PG', 'display_name': 'user1606656', 'link': 'https://stackoverflow.com/users/1606656/user1606656'}",False,1894,1,0,1380302589,1345204196,,12005215,CC BY-SA 3.0,https://stackoverflow.com/questions/12005215/embed-facebook-albums-into-website,embed facebook albums into website,,,,,,
1509,"['html', 'google-apps-script', 'google-apps']","{'account_id': 1541214, 'reputation': 302, 'user_id': 1435830, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/ydEfT.jpg?s=256&g=1', 'display_name': 'Rommel', 'link': 'https://stackoverflow.com/users/1435830/rommel'}",True,1676,1,0,1380221026,1345672392,1345674991.0,12081954,CC BY-SA 3.0,https://stackoverflow.com/questions/12081954/html-with-google-apps-script,Html with Google apps script.,,,,,,
1510,"['php', 'html', '.htaccess', 'templates']","{'account_id': 1278463, 'reputation': 2469, 'user_id': 1234607, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/65f1d1e9116e39d3ebe6af099b2ad0b2?s=256&d=identicon&r=PG', 'display_name': 'ellabeauty', 'link': 'https://stackoverflow.com/users/1234607/ellabeauty'}",True,44,2,0,1380215752,1344848601,1380215752.0,11931108,CC BY-SA 3.0,https://stackoverflow.com/questions/11931108/making-theme-files-html,Making theme files .html,,,,,,
1511,"['javascript', 'html', 'safari', 'svg', 'rendering']","{'account_id': 1388383, 'reputation': 1550, 'user_id': 1319819, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/49cee2918420827e36c2490b5caa9a11?s=256&d=identicon&r=PG&f=1', 'display_name': 'SandBag_1996', 'link': 'https://stackoverflow.com/users/1319819/sandbag-1996'}",True,611,1,0,1380210030,1345239204,1495542402.0,12013468,CC BY-SA 3.0,https://stackoverflow.com/questions/12013468/replacing-innerhtml,Replacing InnerHTML,,12013643.0,,,,
1512,"['html', 'tags', 'head']","{'account_id': 1704371, 'reputation': 529, 'user_id': 1563747, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/ff048d1b049fe9b431257e2a5fb54998?s=256&d=identicon&r=PG', 'display_name': 'Rob F', 'link': 'https://stackoverflow.com/users/1563747/rob-f'}",True,234,2,0,1380201889,1344127150,,11813088,CC BY-SA 3.0,https://stackoverflow.com/questions/11813088/why-is-it-saying-there-is-an-open-head-tag-when-there-isnt,why is it saying there is an open &#39;head&#39; tag when there isn&#39;t?,,11813093.0,,,,
1513,"['iphone', 'html', 'ios5', 'uiwebview']","{'account_id': 938486, 'reputation': 310, 'user_id': 966996, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/85f90f85d8a4548d5dd3b7fd32da22d4?s=256&d=identicon&r=PG', 'display_name': 'Tiger', 'link': 'https://stackoverflow.com/users/966996/tiger'}",True,779,3,2,1380097097,1346394604,1346395335.0,12209994,CC BY-SA 3.0,https://stackoverflow.com/questions/12209994/iphone-play-youtube-video-in-web-view,iPhone play youtube video in web view,,,,,,
1514,"['javascript', 'html', 'iframe', 'rich-text-editor']","{'account_id': 1424006, 'reputation': 1914, 'user_id': 1348003, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/cda3d6d51dd763c1576424df2f5b1bc4?s=256&d=identicon&r=PG', 'display_name': 'Samik Sengupta', 'link': 'https://stackoverflow.com/users/1348003/samik-sengupta'}",True,2568,1,0,1380054312,1344585920,1380054312.0,11897681,CC BY-SA 3.0,https://stackoverflow.com/questions/11897681/iframe-and-firefox-problems,Iframe and firefox problems,,11897957.0,,,,
1515,"['html', 'css', 'printing']","{'account_id': 1263746, 'reputation': 1573, 'user_id': 1237621, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/ljRqH.png?s=256&g=1', 'display_name': 'Simon', 'link': 'https://stackoverflow.com/users/1237621/simon'}",True,4421,1,3,1379939767,1344941020,,11950604,CC BY-SA 3.0,https://stackoverflow.com/questions/11950604/media-print-and-noprint-display-none-is-not-working,media=&quot;print&quot; and .noprint { display: none; } is not working,,12473735.0,,,,
1516,"['html', 'css', 'css-selectors']","{'account_id': 989132, 'reputation': 13585, 'user_id': 1006884, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/xt9OX.png?s=256&g=1', 'display_name': 'Erik', 'link': 'https://stackoverflow.com/users/1006884/erik'}",True,26915,1,20,1379937540,1343933523,1343933813.0,11783929,CC BY-SA 3.0,https://stackoverflow.com/questions/11783929/css-rules-for-td-elements-with-colspan-1-in-ie,CSS rules for td elements with colspan &gt; 1 in IE,,11784002.0,,,,
1517,"['html', 'css', 'jsf', 'primefaces', 'draggable']","{'account_id': 1349766, 'reputation': 268, 'user_id': 1289755, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/95a4635d777d5481d039c4f60e68eeea?s=256&d=identicon&r=PG', 'display_name': 'Akshat', 'link': 'https://stackoverflow.com/users/1289755/akshat'}",True,4157,3,2,1379863435,1345994300,1346082321.0,12131268,CC BY-SA 3.0,https://stackoverflow.com/questions/12131268/primefaces-draggable-from-pdatatable-works-but-not-visible,primefaces - Draggable from &lt;p:dataTable&gt; works but not visible,,,,,,
1518,"['php', 'html']","{'account_id': 1770919, 'reputation': 15, 'user_id': 1615708, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fc2f4bb878381a7ac7eb6f1e93434c87?s=256&d=identicon&r=PG', 'display_name': 'Allan Shaw', 'link': 'https://stackoverflow.com/users/1615708/allan-shaw'}",False,241,1,-4,1379793030,1345605688,1345605774.0,12065907,CC BY-SA 3.0,https://stackoverflow.com/questions/12065907/blank-screen-when-login,blank screen when login,,,,,,
1519,"['html', 'file-upload', 'internet-explorer-9']","{'account_id': 152443, 'reputation': 3328, 'user_id': 366983, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/7a7d1fa78d0e9075ee2512a5e3b3183f?s=256&d=identicon&r=PG', 'display_name': 'Fatal', 'link': 'https://stackoverflow.com/users/366983/fatal'}",True,523,1,2,1379504895,1345793416,,12104961,CC BY-SA 3.0,https://stackoverflow.com/questions/12104961/file-upload-progress-on-ie9,File Upload progress on IE9,,,,,,
1520,"['javascript', 'html', 'css', 'overflow']","{'account_id': 1712993, 'reputation': 43, 'user_id': 1570642, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b79cad6ff8ea2c7c3d30a903f10fbbe4?s=256&d=identicon&r=PG', 'display_name': 'Nicolaj', 'link': 'https://stackoverflow.com/users/1570642/nicolaj'}",True,2962,2,3,1379500307,1343893231,1379500307.0,11773029,CC BY-SA 3.0,https://stackoverflow.com/questions/11773029/check-if-div-is-actually-overflowing-and-or-has-scrollbar,Check if div is actually overflowing and/or has scrollbar,,,,,,
1521,"['html', 'css', 'debugging', 'internet-explorer-9']","{'account_id': 1740851, 'reputation': 11, 'user_id': 1592307, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6ee9e4ee993dc2db669088e1cc9ae18?s=256&d=identicon&r=PG&f=1', 'display_name': 'user1592307', 'link': 'https://stackoverflow.com/users/1592307/user1592307'}",False,3581,0,1,1379453811,1344693475,1344694892.0,11915285,CC BY-SA 3.0,https://stackoverflow.com/questions/11915285/ie9-empty-text-node-for-all-elements,IE9 Empty Text Node For All Elements,,,,,,
1522,"['html', 'css', 'css-transitions']","{'account_id': 1380102, 'reputation': 283, 'user_id': 1313306, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/53930f2629663828f936346d23013db1?s=256&d=identicon&r=PG', 'display_name': 'Joshua Hornby', 'link': 'https://stackoverflow.com/users/1313306/joshua-hornby'}",True,36710,2,4,1379085387,1345668175,,12081121,CC BY-SA 3.0,https://stackoverflow.com/questions/12081121/css-transition-making-a-image-move-up-and-down-on-hover,CSS Transition making a image move up and down on hover,,12081196.0,,,,
1523,"['html', 'css', 'less', 'mixins']","{'account_id': 443359, 'reputation': 15175, 'user_id': 834525, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/LrEoK.jpg?s=256&g=1', 'display_name': 'Ryan', 'link': 'https://stackoverflow.com/users/834525/ryan'}",True,1815,1,0,1379023998,1344354081,,11849426,CC BY-SA 3.0,https://stackoverflow.com/questions/11849426/how-can-i-pass-a-value-to-a-variable-in-less,How can I pass a value to a variable in LESS?,,18775160.0,,,,
1524,"['jquery', 'html', 'jquery-plugins', 'jquery-hover']","{'account_id': 40354, 'reputation': 87, 'user_id': 116935, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/0d84c47e57af827932922a9cc0ab829d?s=256&d=identicon&r=PG', 'display_name': 'Rich', 'link': 'https://stackoverflow.com/users/116935/rich'}",False,765,1,0,1379002996,1344471646,1379002996.0,11875102,CC BY-SA 3.0,https://stackoverflow.com/questions/11875102/jquery-star-rating-plugin-how-to-make-the-hover-tips-stick-after-clicking,Jquery Star Rating Plugin - how to make the hover tips stick after clicking,,,,,,
1525,"['java', 'javascript', 'html', 'event-sourcing', 'server-sent-events']","{'account_id': 1564866, 'reputation': 61, 'user_id': 1453885, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6b801ea2539bc1b846d7f7e5e5195e1?s=256&d=identicon&r=PG', 'display_name': 'dotanlaks', 'link': 'https://stackoverflow.com/users/1453885/dotanlaks'}",True,6534,2,6,1379000861,1346279962,1346309764.0,12187484,CC BY-SA 3.0,https://stackoverflow.com/questions/12187484/error-handling-in-eventsource,Error handling in EventSource,,,,,,
1526,"['jquery', 'html', 'jquery-mobile']","{'account_id': 1055853, 'reputation': 1999, 'user_id': 1058586, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/c53009f98d08f85fef15031a7c6c21c7?s=256&d=identicon&r=PG', 'display_name': 'JamesG', 'link': 'https://stackoverflow.com/users/1058586/jamesg'}",False,124,0,1,1378975823,1346423169,1378975823.0,12217388,CC BY-SA 3.0,https://stackoverflow.com/questions/12217388/jquery-mobile-page-height-unwantedly-increases-each-time-page-is-loaded,jQuery mobile page height UNWANTEDLY increases each time page is loaded,,,,,,
