,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,migrated_from,closed_date,closed_reason,locked_date,community_owned_date
1464,"['css', 'html', 'overflow', 'hidden']","{'account_id': 1204234, 'reputation': 1470, 'user_id': 1174280, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/deede8b7d983df7f9998d206fb8a236c?s=256&d=identicon&r=PG', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/1174280/mark'}",True,4911,9071567.0,2,5,1344490610,1327961351,,9071549,CC BY-SA 3.0,https://stackoverflow.com/questions/9071549/overflowhidden-doesnt-work-inside-a-table,overflow:hidden doesn&#39;t work inside a table,,,,,,
1465,"['javascript', 'html', 'methods', 'hyperlink', 'bind']","{'account_id': 435455, 'reputation': 3944, 'user_id': 822052, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/3VAQv.jpg?s=256&g=1', 'display_name': 'gorootde', 'link': 'https://stackoverflow.com/users/822052/gorootde'}",True,245,8780086.0,4,2,1344445374,1326047034,,8780023,CC BY-SA 3.0,https://stackoverflow.com/questions/8780023/what-is-the-best-method-to-bind-an-js-event-to-a-link,What is the best method to bind an JS event to a link?,,,,,,
1466,"['html', 'css']","{'account_id': 1012277, 'reputation': 18789, 'user_id': 1024586, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/3238fd4bbeafdce226ff3406e859f2d6?s=256&d=identicon&r=PG', 'display_name': 'Doug Fir', 'link': 'https://stackoverflow.com/users/1024586/doug-fir'}",False,161,,1,0,1344440235,1326247880,1326249793.0,8813306,CC BY-SA 3.0,https://stackoverflow.com/questions/8813306/nested-element-make-background-take-up-full-height-of-parent,nested element - make background take up full height of parent,,,,,,
1467,"['html', 'visual-studio-2010', 'css']","{'account_id': 191027, 'reputation': 13975, 'user_id': 938668, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/iEBVp.jpg?s=256&g=1', 'display_name': 'Raheel Khan', 'link': 'https://stackoverflow.com/users/938668/raheel-khan'}",True,2619,8729913.0,2,4,1344433925,1325692753,1344433925.0,8729824,CC BY-SA 3.0,https://stackoverflow.com/questions/8729824/how-do-i-force-a-particular-version-of-css-in-visual-studio,How do I force a particular version of CSS in Visual Studio?,,,,,,
1468,"['asp.net', 'html', 'webforms']","{'account_id': 966751, 'reputation': 5104, 'user_id': 990069, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/vul9z.jpg?s=256&g=1', 'display_name': 'Birdman', 'link': 'https://stackoverflow.com/users/990069/birdman'}",True,1634,8756964.0,2,0,1344413839,1325847815,1344413839.0,8756854,CC BY-SA 3.0,https://stackoverflow.com/questions/8756854/changing-html-tag-properties-using-inline-server-tags,changing HTML tag properties using inline server tags,,,,,,
1469,"['html', 'offlineapps']","{'account_id': 1069987, 'reputation': 192, 'user_id': 1069520, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/be39aed2381837bdafd5c9aa38006fe5?s=256&d=identicon&r=PG', 'display_name': 'mightym', 'link': 'https://stackoverflow.com/users/1069520/mightym'}",False,519,,1,1,1344412699,1327403970,,8985913,CC BY-SA 3.0,https://stackoverflow.com/questions/8985913/html5-offline-online-app,HTML5 Offline / Online App,,,,,,
1470,"['html', 'animation', 'canvas', 'clipping', 'clip']","{'account_id': 1143034, 'reputation': 313, 'user_id': 1126433, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/3732732504b56698fff32b987a18a229?s=256&d=identicon&r=PG', 'display_name': 'tricon', 'link': 'https://stackoverflow.com/users/1126433/tricon'}",True,3671,,2,4,1344393927,1325520922,1344393927.0,8702988,CC BY-SA 3.0,https://stackoverflow.com/questions/8702988/animating-clipping-area-in-canvas-element,Animating clipping area in &lt;canvas&gt; element,,,,,,
1471,"['html', 'css']","{'account_id': 22631, 'reputation': 25364, 'user_id': 56007, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/e71a8cbf759f284f5ccf668f187f8925?s=256&d=identicon&r=PG', 'display_name': 'jonhobbs', 'link': 'https://stackoverflow.com/users/56007/jonhobbs'}",True,279,11851424.0,2,0,1344362022,1325634784,,8720333,CC BY-SA 3.0,https://stackoverflow.com/questions/8720333/vertical-margins-proportional-to-horizontal-margins-in-liquid-layout,vertical margins proportional to horizontal margins in liquid layout,,,,,,
1472,"['javascript', 'jquery', 'html', 'dynamic']","{'account_id': 542342, 'reputation': 1039, 'user_id': 911147, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c343b849abc8d24d380f66d148c90b75?s=256&d=identicon&r=PG', 'display_name': 'CI_Guy', 'link': 'https://stackoverflow.com/users/911147/ci-guy'}",True,1732,8792992.0,4,0,1344336291,1326131352,1344336291.0,8792822,CC BY-SA 3.0,https://stackoverflow.com/questions/8792822/best-way-to-hide-show-dynamically-added-content-with-jquery,best way to hide/show dynamically added content with jquery,,,,,,
1473,"['jquery', 'html', 'asp.net-mvc', 'telerik-mvc']","{'account_id': 176395, 'reputation': 2997, 'user_id': 407060, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/dbd9613c7e9e0b746c5987d0d14b5e7f?s=256&d=identicon&r=PG', 'display_name': 'Simon at LabSlice-com', 'link': 'https://stackoverflow.com/users/407060/simon-at-labslice-com'}",True,1216,8700338.0,5,0,1344102135,1325503198,1344102135.0,8700191,,https://stackoverflow.com/questions/8700191/telerik-mvc-vs-asp-net-mvc-with-jquery,Telerik MVC vs ASP.NET MVC with JQuery,,,1531141001.0,Opinion-based,,
1474,"['html', 'jquery-mobile', 'cordova']","{'account_id': 54287, 'reputation': 21747, 'user_id': 162381, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/RRa6q.png?s=256&g=1', 'display_name': 'Martin Ongtangco', 'link': 'https://stackoverflow.com/users/162381/martin-ongtangco'}",True,858,10777638.0,3,-1,1344006657,1327158842,,8954056,CC BY-SA 3.0,https://stackoverflow.com/questions/8954056/application-closes-when-device-is-rotated,Application closes when device is rotated,,,,,,
1475,"['java', 'html', 'swing', 'url', 'jtable']","{'account_id': 76906, 'reputation': 4519, 'user_id': 219865, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/d89da95120f0ab3a802008fd5e9b349c?s=256&d=identicon&r=PG', 'display_name': 'Ashish Pancholi', 'link': 'https://stackoverflow.com/users/219865/ashish-pancholi'}",True,3144,9029598.0,2,4,1343912176,1327643831,1327650470.0,9029514,CC BY-SA 3.0,https://stackoverflow.com/questions/9029514/how-to-show-url-as-a-click-able-url-in-table-and-allow-them-to-open-in-default-b,How to show URL as a click-able URL in Table and allow them to open in default browser?,,,,,,
1476,"['javascript', 'jquery', 'html', 'visual-studio-2010']","{'account_id': 1186933, 'reputation': 93, 'user_id': 1160709, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ba640bf08e3d8075bec95b6909dfc50?s=256&d=identicon&r=PG', 'display_name': 'aditi bansal', 'link': 'https://stackoverflow.com/users/1160709/aditi-bansal'}",True,2832,9031021.0,3,6,1343907559,1327654616,1327663612.0,9030906,CC BY-SA 3.0,https://stackoverflow.com/questions/9030906/reference-javascript-files-to-use-visual-studio-2010-intellisense,Reference javascript files to use visual studio 2010 intellisense ,,,,,,
1477,"['html', 'css', 'internet-explorer', 'google-chrome']","{'account_id': 1153387, 'reputation': 354, 'user_id': 1134623, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c49cbe1fd6ccd8927321e1cca48987ab?s=256&d=identicon&r=PG', 'display_name': 'Erin Halbmaier', 'link': 'https://stackoverflow.com/users/1134623/erin-halbmaier'}",True,5883,,4,2,1343813727,1325868199,1325868414.0,8761255,CC BY-SA 3.0,https://stackoverflow.com/questions/8761255/input-border-displays-in-chrome-but-not-in-ie,Input border displays in Chrome but not in IE,,,,,,
1478,"['html', 'html5-appcache']","{'account_id': 179150, 'reputation': 1432, 'user_id': 411611, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/0e23f2e93c78aba18a47d64064c0bbac?s=256&d=identicon&r=PG', 'display_name': 'SzilardD', 'link': 'https://stackoverflow.com/users/411611/szilardd'}",True,2382,11755387.0,1,0,1343810391,1327307549,,8968862,CC BY-SA 3.0,https://stackoverflow.com/questions/8968862/html5-application-cache-manifest-file-location-on-hard-drive,HTML5 Application Cache manifest file location on hard drive,,,,,,
1479,"['php', 'javascript', 'html']","{'account_id': 1138330, 'reputation': 117, 'user_id': 1122910, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/b7ef95725993961d6307830b9e28e0e1?s=256&d=identicon&r=PG', 'display_name': 'user1122910', 'link': 'https://stackoverflow.com/users/1122910/user1122910'}",True,970,8699708.0,3,4,1343808032,1325499596,1343808032.0,8699670,CC BY-SA 3.0,https://stackoverflow.com/questions/8699670/what-is-meant-by-action-main-body-in-a-html-form,what is meant by action=&quot;#main_body&quot; in a HTML form,,,,,,
1480,"['php', 'javascript', 'html', 'google-maps-api-3']","{'account_id': 1084751, 'reputation': 415, 'user_id': 1080722, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/0af9de609a45d203c6848437b2b83cca?s=256&d=identicon&r=PG', 'display_name': 'savagenoob', 'link': 'https://stackoverflow.com/users/1080722/savagenoob'}",False,256,,1,-1,1343807511,1325725793,1343807511.0,8736370,CC BY-SA 3.0,https://stackoverflow.com/questions/8736370/google-map-fails-to-load,Google Map Fails to Load,,,,,,
1481,"['php', 'html', 'eclipse', 'macos', 'eclipse-pdt']","{'account_id': 988017, 'reputation': 851, 'user_id': 1006066, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/db8a8285e9942f2abb9a61ea424671d5?s=256&d=identicon&r=PG', 'display_name': 'LEM01', 'link': 'https://stackoverflow.com/users/1006066/lem01'}",True,130,9547591.0,2,2,1343725388,1326837628,,8902334,CC BY-SA 3.0,https://stackoverflow.com/questions/8902334/eclipse-on-mac-bug-inserting-html-between-2php-tags-impossible,Eclipse (on mac) bug: inserting html between 2php tags impossible,,,,,,
1482,"['php', 'jquery', 'html']","{'account_id': 466275, 'reputation': 1946, 'user_id': 870925, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/6ea4459e0335c4e8a0569f3d2274fa75?s=256&d=identicon&r=PG', 'display_name': 'require_once', 'link': 'https://stackoverflow.com/users/870925/require-once'}",True,463,8781237.0,4,0,1343664641,1326055482,1343664641.0,8781141,CC BY-SA 3.0,https://stackoverflow.com/questions/8781141/open-a-normal-a-link-into-an-iframe,Open a normal &lt;a&gt; link into an IFRAME,,,,,,
1483,"['php', 'html', 'wordpress']","{'account_id': 23469, 'reputation': 9232, 'user_id': 58839, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/219084a300e1acf1b2b1b69391d5d0d0?s=256&d=identicon&r=PG', 'display_name': 'Uffo', 'link': 'https://stackoverflow.com/users/58839/uffo'}",False,1289,,1,1,1343664345,1326218213,1343664345.0,8808034,CC BY-SA 3.0,https://stackoverflow.com/questions/8808034/wordpress-wp-create-nonce-solution,Wordpress wp_create_nonce solution,,,,,,
1484,"['php', 'html', 'string', 'model-view-controller', 'smarty']","{'account_id': 23815, 'reputation': 3827, 'user_id': 59975, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/ODFFB.jpg?s=256&g=1', 'display_name': 'niczak', 'link': 'https://stackoverflow.com/users/59975/niczak'}",True,612,8916499.0,2,0,1343485113,1326752143,1343485113.0,8887047,CC BY-SA 3.0,https://stackoverflow.com/questions/8887047/html-entities-converting-very-strangely,HTML Entities Converting Very Strangely,,,,,,
1485,"['php', 'html']","{'account_id': 446564, 'reputation': 6440, 'user_id': 1209690, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/cc6ab40ee279251eb32d1874983d8000?s=256&d=identicon&r=PG', 'display_name': 'black_belt', 'link': 'https://stackoverflow.com/users/1209690/black-belt'}",True,58,8841805.0,3,0,1343484270,1326399890,1343484270.0,8841771,CC BY-SA 3.0,https://stackoverflow.com/questions/8841771/how-to-display-the-stored-data-in-just-the-way-it-was-formatted-by-user,how to display the stored data in just the way it was formatted by user?,,,,,,
1486,"['php', 'html', 'dom']","{'account_id': 422070, 'reputation': 21470, 'user_id': 800639, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/cpxpj.jpg?s=256&g=1', 'display_name': 'Tural Ali', 'link': 'https://stackoverflow.com/users/800639/tural-ali'}",True,345,8870081.0,4,0,1343483853,1326634739,1343483853.0,8870045,CC BY-SA 3.0,https://stackoverflow.com/questions/8870045/html-markup-manipulation-in-php,HTML markup manipulation in PHP,,,,,,
1487,"['php', 'html', 'echo']","{'account_id': 23469, 'reputation': 9232, 'user_id': 58839, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/219084a300e1acf1b2b1b69391d5d0d0?s=256&d=identicon&r=PG', 'display_name': 'Uffo', 'link': 'https://stackoverflow.com/users/58839/uffo'}",True,430,8887009.0,4,0,1343480375,1326751726,1343480212.0,8886979,CC BY-SA 3.0,https://stackoverflow.com/questions/8886979/php-echo-bug-or-typo,PHP Echo bug or typo,,,,,,
1488,"['php', 'javascript', 'html', 'css', 'smarty']","{'account_id': 1183713, 'reputation': 1, 'user_id': 1158086, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4638642c81c5561ce63904230202b83?s=256&d=identicon&r=PG', 'display_name': 'Meesam', 'link': 'https://stackoverflow.com/users/1158086/meesam'}",False,207,,1,0,1343468450,1326965796,1343468450.0,8923777,CC BY-SA 3.0,https://stackoverflow.com/questions/8923777/how-to-use-push-technology-with-embedded-product-using-php-javascript-html,"How to use push technology with embedded product using php, javascript, html?",,,,,,
1489,"['html', 'css']","{'account_id': 998375, 'reputation': 5, 'user_id': 1013782, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/a6ef0497530d42373a1b7fcfe0944397?s=256&d=identicon&r=PG', 'display_name': 'user1013782', 'link': 'https://stackoverflow.com/users/1013782/user1013782'}",True,740,8826014.0,2,0,1343408338,1326312905,,8825982,CC BY-SA 3.0,https://stackoverflow.com/questions/8825982/possible-to-make-a-second-div-float-but-drop-down-when-width-is-reduced-w-o-css3,possible to make a second div float but drop down when width is reduced w/o css3 or js?,,,,,,
1490,"['html', 'css', 'responsive-design', 'fluid']","{'account_id': 182087, 'reputation': 1439, 'user_id': 416545, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/8b735dd5237fed7b1c8e54248761340c?s=256&d=identicon&r=PG', 'display_name': 'Rob', 'link': 'https://stackoverflow.com/users/416545/rob'}",True,3230,10826852.0,2,1,1343407181,1326654321,,8872473,CC BY-SA 3.0,https://stackoverflow.com/questions/8872473/responsive-image-links,responsive image links,,,,,,
1491,"['html', 'css', 'margin', 'fixed-width']","{'account_id': 269319, 'reputation': 10349, 'user_id': 558592, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/ef9594f392dda5a64fd8ca7c74873f26?s=256&d=identicon&r=PG', 'display_name': 'kevinji', 'link': 'https://stackoverflow.com/users/558592/kevinji'}",True,248,8691183.0,2,2,1343406891,1325376314,,8691162,CC BY-SA 3.0,https://stackoverflow.com/questions/8691162/how-does-apple-position-its-slideshow-inside-a-fixed-position-box,How does Apple position its slideshow inside a fixed-position box?,,,,,,
1492,"['asp.net', 'html', 'css']","{'account_id': 1101318, 'reputation': 1931, 'user_id': 1093651, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/ea987de73bbe3f1e71afceb1fe3cf57b?s=256&d=identicon&r=PG', 'display_name': 'user1093651', 'link': 'https://stackoverflow.com/users/1093651/user1093651'}",True,4848,8815842.0,4,1,1343394275,1326267731,,8815786,CC BY-SA 3.0,https://stackoverflow.com/questions/8815786/how-to-remove-the-border-around-the-image-that-is-generated-by-a,How to remove the border around the image that is generated by &lt;a&gt;?,,,,,,
1493,"['javascript', 'html', 'css', 'tooltip']","{'account_id': 1191035, 'reputation': 25, 'user_id': 1163814, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a2dd00bf868aceba6856321736fb093?s=256&d=identicon&r=PG', 'display_name': 'Bart Bus', 'link': 'https://stackoverflow.com/users/1163814/bart-bus'}",False,3619,,1,0,1343364731,1327262252,1327313735.0,8964175,CC BY-SA 3.0,https://stackoverflow.com/questions/8964175/pure-css-data-tooltip-in-image-map-jquery,Pure CSS data-tooltip in image map (jquery?),,,,,,
1494,"['javascript', 'jquery', 'html', 'css']","{'account_id': 397262, 'reputation': 1467, 'user_id': 761294, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/AG17T.png?s=256&g=1', 'display_name': 'harman_kardon', 'link': 'https://stackoverflow.com/users/761294/harman-kardon'}",True,14047,,4,13,1343362547,1327402855,1327403549.0,8985684,CC BY-SA 3.0,https://stackoverflow.com/questions/8985684/html-truncate-content-based-on-div-height,HTML truncate content based on div height,,,,,,
