,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,migrated_from,closed_date,closed_reason,community_owned_date
1571,"['html', 'macos']","{'account_id': 40431, 'reputation': 17740, 'user_id': 117167, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/maGMw.png?s=256&g=1', 'display_name': 'zpasternack', 'link': 'https://stackoverflow.com/users/117167/zpasternack'}",True,1746,13309693.0,2,3,1361638619,1347957978,12473402,CC BY-SA 3.0,https://stackoverflow.com/questions/12473402/hiutil-not-indexing-properly-in-mountain-lion,hiutil not indexing properly in Mountain Lion?,1347958155.0,,,,,
1572,"['javascript', 'jquery', 'html', 'ajax', 'xmlhttprequest']","{'account_id': 1243522, 'reputation': 93, 'user_id': 1205512, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/920712120d25d1b0f8a2da336112b493?s=256&d=identicon&r=PG', 'display_name': 'effigiem', 'link': 'https://stackoverflow.com/users/1205512/effigiem'}",True,2211,12374387.0,1,3,1361505025,1347381973,12374326,CC BY-SA 3.0,https://stackoverflow.com/questions/12374326/jquery-ajax-typeerror-property-xhr-of-object-object-is-not-a-function,jQuery.ajax: TypeError: Property &#39;xhr&#39; of object #&lt;Object&gt; is not a function,1361505025.0,,,,,
1573,"['html', 'css', 'google-chrome', 'iframe', 'applet']","{'account_id': 1832263, 'reputation': 41, 'user_id': 1663422, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2dcba7b8222fb33c2021f6793cb2573?s=256&d=identicon&r=PG', 'display_name': 'user1663422', 'link': 'https://stackoverflow.com/users/1663422/user1663422'}",False,1140,,1,4,1361465093,1347380277,12373972,CC BY-SA 3.0,https://stackoverflow.com/questions/12373972/floating-div-not-visible-above-an-applet-inside-iframe-in-chrome,Floating div not visible above an applet inside iframe in Chrome,1347380833.0,,,,,
1574,"['javascript', 'jquery', 'html', 'wordpress']","{'account_id': 1520995, 'reputation': 1223, 'user_id': 1420650, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/6f71f752c53af277a1db381e5f72cb62?s=256&d=identicon&r=PG', 'display_name': 'blkedy', 'link': 'https://stackoverflow.com/users/1420650/blkedy'}",False,5153,,3,1,1361426948,1348187260,12522780,CC BY-SA 3.0,https://stackoverflow.com/questions/12522780/basic-jquery-slider-typeerror-is-not-a-function-on-wordpress,basic jquery slider TypeError: $ is not a function on Wordpress,1361425806.0,,,,,
1575,"['javascript', 'html', 'dom', 'getelementbyid']","{'account_id': 455630, 'reputation': 1251, 'user_id': 853911, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/8a16d937541b731e9b54d8c79e7ff078?s=256&d=identicon&r=PG', 'display_name': 'vaanipala', 'link': 'https://stackoverflow.com/users/853911/vaanipala'}",True,11011,12471531.0,3,0,1361426351,1347948359,12471249,CC BY-SA 3.0,https://stackoverflow.com/questions/12471249/javascript-typeerror-document-getelementbyidmytable-is-null,javascript: TypeError: document.getElementById(&quot;myTable&quot;) is null,1361426351.0,,,,,
1576,"['javascript', 'jquery', 'html', 'jquery-ui']","{'account_id': 1594988, 'reputation': 20319, 'user_id': 1477388, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/260bb71d267800168d25e7c3be88b1c5?s=256&d=identicon&r=PG', 'display_name': 'user1477388', 'link': 'https://stackoverflow.com/users/1477388/user1477388'}",True,119,12498332.0,3,2,1361426010,1348069669,12498273,CC BY-SA 3.0,https://stackoverflow.com/questions/12498273/cant-get-variable-into-jquery-function,Can&#39;t Get Variable into Jquery Function,1361426010.0,,,,,
1577,"['javascript', 'html', 'dom', 'input', 'innerhtml']","{'account_id': 1693855, 'reputation': 1009, 'user_id': 1555688, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/edv7T.jpg?s=256&g=1', 'display_name': 'James Stafford', 'link': 'https://stackoverflow.com/users/1555688/james-stafford'}",True,39,12515218.0,4,0,1361425885,1348152399,12515172,CC BY-SA 3.0,https://stackoverflow.com/questions/12515172/setting-input-content-failing,setting input content failing,1361425885.0,,,,,
1578,"['javascript', 'html', 'svg', 'raphael']","{'account_id': 1062380, 'reputation': 2653, 'user_id': 1063730, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0702c86293273999c21ae54262072689?s=256&d=identicon&r=PG', 'display_name': 'nuala', 'link': 'https://stackoverflow.com/users/1063730/nuala'}",True,612,12515467.0,1,0,1361425850,1348152978,12515338,CC BY-SA 3.0,https://stackoverflow.com/questions/12515338/changing-parts-of-svg-path-on-the-fly,Changing parts of SVG-Path on the fly,1361425850.0,,,,,
1579,"['javascript', 'html', 'css', 'fonts']","{'account_id': 111798, 'reputation': 8709, 'user_id': 295133, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/3b7818662b98931fe4e77693ec26eaa1?s=256&d=identicon&r=PG', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/295133/adam'}",True,1970,12270689.0,3,0,1361390491,1346788915,12270575,CC BY-SA 3.0,https://stackoverflow.com/questions/12270575/google-fonts-in-windows-is-jagged,Google fonts in windows is jagged,,,,,,
1580,"['php', 'html']","{'account_id': 969664, 'reputation': 14976, 'user_id': 992444, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/614f57dfa997ee647ef5e7f4df9d398c?s=256&d=identicon&r=PG', 'display_name': 'tkbx', 'link': 'https://stackoverflow.com/users/992444/tkbx'}",True,1178,12438921.0,6,4,1361368387,1347724963,12438911,,https://stackoverflow.com/questions/12438911/is-php-universal-in-all-browsers,Is PHP universal in all browsers?,1361368387.0,,,1347758282.0,not a real question,
1581,"['javascript', 'jquery', 'asp.net', 'html']","{'account_id': 1011135, 'reputation': 18454, 'user_id': 1023687, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/66307fecd353a4395fa990405de21180?s=256&d=identicon&r=PG', 'display_name': 'Talha', 'link': 'https://stackoverflow.com/users/1023687/talha'}",False,98,,1,2,1361367265,1347430240,12382128,CC BY-SA 3.0,https://stackoverflow.com/questions/12382128/html-pages-not-loaded-from-application-cache-when-used-jquery-loadpagename,Html pages not loaded from application cache when used jquery .load(&#39;pageName&#39;) method,1347433139.0,,,,,
1582,"['html', 'css', 'ipad', 'png', 'ios6']","{'account_id': 1059573, 'reputation': 959, 'user_id': 1061481, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/48ad06c4f97ecfbec52cfe8629e51516?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/1061481/john'}",True,6333,,9,7,1361241112,1348473238,12560921,CC BY-SA 3.0,https://stackoverflow.com/questions/12560921/ipad-ios6-not-rendering-png-background-image,iPad / ios6 not rendering png background image,,,,,,
1583,"['javascript', 'performance', 'html', 'canvas']","{'account_id': 10809, 'reputation': 95021, 'user_id': 20578, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/idUMq.jpg?s=256&g=1', 'display_name': 'Paul D. Waite', 'link': 'https://stackoverflow.com/users/20578/paul-d-waite'}",True,2706,12408373.0,2,4,1361133212,1347536606,12405471,CC BY-SA 3.0,https://stackoverflow.com/questions/12405471/why-does-drawimage-perform-slightly-noticeably-better-than-createpattern-in,Why does drawImage() perform slightly/noticeably better than createPattern() in many browsers?,1347544022.0,,,,,
1584,"['php', 'mysql', 'html', 'select']","{'account_id': 1800510, 'reputation': 113, 'user_id': 1638987, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/90f353c7f000913357bb68486e74d5cc?s=256&d=identicon&r=PG', 'display_name': 'Werbel', 'link': 'https://stackoverflow.com/users/1638987/werbel'}",True,565,,3,0,1361014280,1347836102,12451404,CC BY-SA 3.0,https://stackoverflow.com/questions/12451404/using-php-to-fill-a-select-on-webpage-looking-for-a-faster-load-time,Using php to fill a &lt;select&gt; on webpage. Looking for a faster load time,,,,,,
1585,"['jquery', 'html', 'css', 'web']","{'account_id': 1807488, 'reputation': 3741, 'user_id': 1644290, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e32b972561f018b09676ac7a36f9f4f6?s=256&d=identicon&r=PG', 'display_name': 'Soman Dubey', 'link': 'https://stackoverflow.com/users/1644290/soman-dubey'}",True,999,12253176.0,2,0,1360951345,1346692649,12251883,CC BY-SA 3.0,https://stackoverflow.com/questions/12251883/htmltabs-css-working-in-firefox-and-chrome-but-not-in-internet-explorer,HTMLTabs CSS working in firefox and chrome but not in internet explorer,1346707464.0,,,,,
1586,"['javascript', 'html']","{'account_id': 96525, 'reputation': 7956, 'user_id': 262325, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/0b7edb5385d556d2177397d632e764ac?s=256&d=identicon&r=PG', 'display_name': 'arachide', 'link': 'https://stackoverflow.com/users/262325/arachide'}",True,1327,12295245.0,2,0,1360906626,1346917103,12295143,CC BY-SA 3.0,https://stackoverflow.com/questions/12295143/transfer-file-via-html5-websocket-via-wifi,transfer file via html5/websocket via wifi,,,,,,
1587,['html'],"{'user_type': 'does_not_exist', 'display_name': 'user656925'}",True,181,12342106.0,1,1,1360879763,1347217673,12342070,CC BY-SA 3.0,https://stackoverflow.com/questions/12342070/html-compressor-reason-for-space-between-tags,HTML Compressor | Reason for space between tags?,1360879763.0,,,,,
1588,"['html', 'css', 'html-lists', 'multiple-columns']","{'account_id': 77315, 'reputation': 10768, 'user_id': 220761, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/ea89afd6242491a6f37a3f769a67573d?s=256&d=identicon&r=PG', 'display_name': 'HandiworkNYC.com', 'link': 'https://stackoverflow.com/users/220761/handiworknyc-com'}",True,5260,12357499.0,2,11,1360842689,1347301835,12357468,CC BY-SA 3.0,https://stackoverflow.com/questions/12357468/how-to-fix-list-style-not-showing-when-using-css3-columns-on-webkit,How to fix list style not showing when using CSS3 columns on Webkit,1360842689.0,,,,,
1589,"['jquery', 'html', 'svg', 'raphael']","{'account_id': 29505, 'reputation': 960, 'user_id': 79803, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/2833db65907df15752a004193ea4293f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cam', 'link': 'https://stackoverflow.com/users/79803/cam'}",True,2649,12467510.0,3,3,1360707362,1347110111,12331037,CC BY-SA 3.0,https://stackoverflow.com/questions/12331037/how-to-draw-paths-using-svg,How to draw paths using SVG?,1360707362.0,,,,,
1590,"['html', 'cordova', 'zooming', 'responsive-design', 'viewport']","{'account_id': 115601, 'reputation': 9072, 'user_id': 2067571, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/f53125b59305a81a346f1890b38bf062?s=256&d=identicon&r=PG', 'display_name': 'palAlaa', 'link': 'https://stackoverflow.com/users/2067571/palalaa'}",True,1126,,1,2,1360662490,1348242718,12533912,CC BY-SA 3.0,https://stackoverflow.com/questions/12533912/why-doesnt-phonegap-render-my-page-differently-when-i-add-a-viewport-meta-tag,Why doesn&#39;t PhoneGap render my page differently when I add a viewport meta tag?,1360662490.0,,,,,
1591,"['html', 'responsive-design', 'viewport', 'galaxy']","{'account_id': 1074017, 'reputation': 526, 'user_id': 1072562, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/3fecc7bbb001ebd8b9bab79d01d662af?s=256&d=identicon&r=PG', 'display_name': 'mikul', 'link': 'https://stackoverflow.com/users/1072562/mikul'}",True,1592,12640381.0,1,5,1360661211,1348835307,12640049,CC BY-SA 3.0,https://stackoverflow.com/questions/12640049/how-can-i-use-the-viewport-meta-tag-for-the-galaxy-s3,How can I use the viewport meta tag for the Galaxy S3?,1360661211.0,,,,,
1592,"['jquery', 'html', 'internet-explorer', 'xhtml', 'input-type-file']","{'account_id': 1745524, 'reputation': 3548, 'user_id': 1595858, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/7956fba76df0f2173817fb88df7168b5?s=256&d=identicon&r=PG', 'display_name': 'user1595858', 'link': 'https://stackoverflow.com/users/1595858/user1595858'}",True,3540,,2,1,1360619617,1348441090,12556988,CC BY-SA 3.0,https://stackoverflow.com/questions/12556988/ie-doesnt-allow-to-upload-the-file-if-it-is-not-keybord-click-for-input-type-f,"IE doesn&#39;t allow to upload the file, if it is not keybord click for input type=file",1348445672.0,,,,,
1593,"['html', 'mobile', 'h.264', 'red5']","{'account_id': 260280, 'reputation': 411, 'user_id': 1117865, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/29095023c1781e9152c1450916880876?s=256&d=identicon&r=PG', 'display_name': 'Guttemberg', 'link': 'https://stackoverflow.com/users/1117865/guttemberg'}",False,701,,1,1,1360469766,1348415688,12553789,CC BY-SA 3.0,https://stackoverflow.com/questions/12553789/red5-h264-and-html5-for-devices-mobile-include-most-popular,"Red5, h264 and HTML5 for devices (mobile include) most popular",1359951419.0,,,,,
1594,"['html', 'url', 'cross-browser', 'escaping']","{'account_id': 931423, 'reputation': 977, 'user_id': 961254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7868d9f231713ae3d68107a2f284bf73?s=256&d=identicon&r=PG', 'display_name': 'foolo', 'link': 'https://stackoverflow.com/users/961254/foolo'}",True,6901,,1,10,1360428585,1348774145,12628717,CC BY-SA 3.0,https://stackoverflow.com/questions/12628717/encoded-url-with-square-brackets-different-behaviour-in-chrome-firefox-ie,Encoded URL with square brackets. Different behaviour in Chrome/Firefox/IE,1349120332.0,,,,,
1595,"['html', 'css', 'blogs']","{'account_id': 1830774, 'reputation': 180, 'user_id': 1662230, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/34c3539392fe86f906907b80e02fe320?s=256&d=identicon&r=PG', 'display_name': 'Magnus Lind Oxlund', 'link': 'https://stackoverflow.com/users/1662230/magnus-lind-oxlund'}",True,2615,12446675.0,1,0,1360300206,1347795398,12446524,CC BY-SA 3.0,https://stackoverflow.com/questions/12446524/simple-blog-in-css-and-html-only,Simple blog in CSS and HTML only,1347799372.0,,,,,
1596,"['javascript', 'jquery', 'html', 'ios', 'jquery-dropkick']","{'account_id': 23179, 'reputation': 6744, 'user_id': 57872, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/c3894a3d1a90a0c487ac3d051cd7b69c?s=256&d=identicon&r=PG', 'display_name': 'Udders', 'link': 'https://stackoverflow.com/users/57872/udders'}",True,2464,12496767.0,1,1,1360245309,1347809836,12448227,CC BY-SA 3.0,https://stackoverflow.com/questions/12448227/jquery-pretty-select-elements-dropkick-js-and-ios,jQuery pretty select elements - dropkick js and iOs,1348520211.0,,,,,
1597,"['html', 'internet-explorer', 'css']","{'account_id': 1638724, 'reputation': 1477, 'user_id': 1511579, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/751c1d756ad21fe998b21c335c8f8f3e?s=256&d=identicon&r=PG', 'display_name': 'user1511579', 'link': 'https://stackoverflow.com/users/1511579/user1511579'}",True,1332,,4,0,1360230274,1348493745,12566197,CC BY-SA 3.0,https://stackoverflow.com/questions/12566197/apply-css-styles-only-to-ie9,Apply css styles only to ie9,1360230274.0,,,,,
1598,"['html', 'css']","{'account_id': 288377, 'reputation': 13663, 'user_id': 588759, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/216ea4da5cae7be4030b6242ab90631c?s=256&d=identicon&r=PG', 'display_name': 'rofrol', 'link': 'https://stackoverflow.com/users/588759/rofrol'}",True,108,12473722.0,1,1,1360229974,1347958944,12473677,CC BY-SA 3.0,https://stackoverflow.com/questions/12473677/broken-relative-url-in-css,Broken relative url in css,1360229974.0,,,,,
1599,"['html', 'webmatrix-2']","{'account_id': 1792375, 'reputation': 49, 'user_id': 1633901, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/b413ba779abc072b2a50d1525aa4b7aa?s=256&d=identicon&r=PG', 'display_name': 'Wadhawan994', 'link': 'https://stackoverflow.com/users/1633901/wadhawan994'}",True,91,12238923.0,2,0,1360170078,1346611589,12238764,CC BY-SA 3.0,https://stackoverflow.com/questions/12238764/logo-image-not-being-displayed-except-on-the-default-page,Logo image not being displayed Except on the default page,1346612397.0,,,,,
1600,"['javascript', 'android', 'html', 'css', 'viewport']","{'account_id': 1850871, 'reputation': 41, 'user_id': 1677461, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/526943a2812958ed1cbfb9893849cb7d?s=256&d=identicon&r=PG', 'display_name': 'user1677461', 'link': 'https://stackoverflow.com/users/1677461/user1677461'}",False,2531,,2,4,1360141937,1347884696,12459118,CC BY-SA 3.0,https://stackoverflow.com/questions/12459118/page-scaling-issue-across-android-devices,Page Scaling Issue Across Android Devices,,,,,,
