,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,accepted_answer_id,closed_reason,migrated_from
974,"['javascript', 'html', 'jquery', 'ajax']","{'account_id': 2227135, 'reputation': 1897, 'user_id': 1965599, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/Rl1HG.png?s=256&g=1', 'display_name': 'Glyn', 'link': 'https://stackoverflow.com/users/1965599/glyn'}",False,64,1,1,1632806914,1632707835,1632709386.0,69340385,CC BY-SA 4.0,https://stackoverflow.com/questions/69340385/dynamically-created-table-does-not-display-correctly-on-reload,Dynamically created table does not display correctly on reload,,,,
975,"['javascript', 'html', 'css']","{'account_id': 22043243, 'reputation': 25, 'user_id': 16308709, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zH9kn.jpg?s=256&g=1', 'display_name': 'ICXC', 'link': 'https://stackoverflow.com/users/16308709/icxc'}",True,59,1,1,1632805928,1632778907,1632805928.0,69353555,CC BY-SA 4.0,https://stackoverflow.com/questions/69353555/how-can-show-hide-all-screens-with-one-click-via-the-provided-main-button,How can show/hide all screens with one click via the provided main button?,,69353665.0,,
976,"['html', 'css']","{'account_id': 21826726, 'reputation': 29, 'user_id': 16122093, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzMZa3cpbr4w0N8um1RybQSE5NeUHeRlAsaEq_v=k-s256', 'display_name': 'ATLA Fan', 'link': 'https://stackoverflow.com/users/16122093/atla-fan'}",True,54,2,-1,1632805792,1632804966,1632805258.0,69356003,,https://stackoverflow.com/questions/69356003/is-there-a-problem-with-my-code-editor-or-with-my-inheritance-code,"Is there a problem with my code editor, or with my inheritance code?",1632832681.0,,Not suitable for this site,
977,"['javascript', 'html', 'google-maps', 'apple-maps']","{'account_id': 10080379, 'reputation': 170, 'user_id': 7450916, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FiWHd.png?s=256&g=1', 'display_name': 'FerdTurgusen', 'link': 'https://stackoverflow.com/users/7450916/ferdturgusen'}",False,642,1,-2,1632803658,1632802668,,69355749,,https://stackoverflow.com/questions/69355749/how-to-create-a-hyper-link-that-opens-in-google-maps-for-android-devices-or-appl,How to create a hyper link that opens in Google Maps for Android devices or Apple maps for iOS devices?,1632924304.0,,Duplicate,
978,"['html', 'jquery']","{'user_type': 'does_not_exist', 'display_name': 'user14071642'}",True,33,3,0,1632803619,1632595610,,69329074,CC BY-SA 4.0,https://stackoverflow.com/questions/69329074/dropdown-display-with-jquery-and-html,dropdown display with JQuery and HTML,,,,
979,"['html', 'css']","{'account_id': 22421194, 'reputation': 99, 'user_id': 16628454, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cfa9d61f29a22aa394b0099291c788ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'journalsup', 'link': 'https://stackoverflow.com/users/16628454/journalsup'}",False,174,3,2,1632803467,1632792314,,69354780,,https://stackoverflow.com/questions/69354780/set-container-box-to-a-certain-height,Set container box to a certain height?,1632827824.0,,Duplicate,
980,"['html', 'css', 'hyperlink']","{'account_id': 22581546, 'reputation': 188, 'user_id': 16766120, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ul4Qu.jpg?s=256&g=1', 'display_name': 'm-naeem66622', 'link': 'https://stackoverflow.com/users/16766120/m-naeem66622'}",True,104,1,2,1632803036,1631334170,,69139973,CC BY-SA 4.0,https://stackoverflow.com/questions/69139973/select-only-links-pointing-to-secure-sites-https-to-change-color,Select only links pointing to secure sites (https) to change color,,69139988.0,,
981,"['javascript', 'html', 'selector']","{'account_id': 22394588, 'reputation': 111, 'user_id': 16606039, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31266705fa2cbf91aa88011d164b9bba?s=256&d=identicon&r=PG&f=1', 'display_name': 'terry5546', 'link': 'https://stackoverflow.com/users/16606039/terry5546'}",False,99,0,0,1632802231,1632734179,1632802231.0,69344144,CC BY-SA 4.0,https://stackoverflow.com/questions/69344144/how-to-add-new-html-column-and-row-with-javascript,How to add new Html column and row with JavaScript,,,,
982,"['javascript', 'html', 'css', 'iframe']","{'account_id': 22708064, 'reputation': 163, 'user_id': 16874403, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f29cc1b02255774843556402597fdf77?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ben Li', 'link': 'https://stackoverflow.com/users/16874403/ben-li'}",False,185,0,3,1632802223,1632789414,1632802223.0,69354536,CC BY-SA 4.0,https://stackoverflow.com/questions/69354536/apply-parent-windows-css-variables-to-iframe,Apply parent window&#39;s css variables to iframe,,,,
983,"['html', 'css', 'tailwind-css']","{'account_id': 22869940, 'reputation': 45, 'user_id': 17013112, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ade15be179780d9f8546847799ff43a9?s=256&d=identicon&r=PG', 'display_name': 'jac', 'link': 'https://stackoverflow.com/users/17013112/jac'}",False,41,0,2,1632802204,1632802204,,69355708,CC BY-SA 4.0,https://stackoverflow.com/questions/69355708/how-to-position-connect-off-screen-without-using-flex-box,How to position connect off screen without using flex box?,,,,
984,"['javascript', 'html', 'jquery', 'function', 'datatable']","{'account_id': 20633931, 'reputation': 37, 'user_id': 15218259, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10159602002942792/picture?type=large', 'display_name': 'Roger McCarrick', 'link': 'https://stackoverflow.com/users/15218259/roger-mccarrick'}",False,182,0,2,1632801745,1632801745,,69355674,CC BY-SA 4.0,https://stackoverflow.com/questions/69355674/datatables-warning-table-id-id-cannot-reinitialise-datatable,DataTables warning: table id={id} - Cannot reinitialise DataTable,,,,
985,"['javascript', 'html', 'jsfiddle']","{'account_id': 3202454, 'reputation': 725, 'user_id': 2704265, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'alancc', 'link': 'https://stackoverflow.com/users/2704265/alancc'}",True,263,1,0,1632801116,1632800740,,69355568,CC BY-SA 4.0,https://stackoverflow.com/questions/69355568/how-to-add-an-external-image-to-jsfiddle,How to Add an External Image to JSFiddle?,,69355609.0,,
986,['html'],"{'account_id': 22879622, 'reputation': 1, 'user_id': 17021406, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GittRr0q9-2_CRLZiJayAIyotvCokNkL48t-GzJ=k-s256', 'display_name': 'Kamali Ragavan', 'link': 'https://stackoverflow.com/users/17021406/kamali-ragavan'}",False,106,2,-2,1632800558,1632799858,,69355471,CC BY-SA 4.0,https://stackoverflow.com/questions/69355471/how-to-write-separators-between-hyperlinks-in-html,How to write separators between hyperlinks in HTML,,,,
987,"['javascript', 'html', 'browser']","{'account_id': 1278515, 'reputation': 5607, 'user_id': 1350796, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/11dad08c4a88c491ccfb6ae3d91fdcb4?s=256&d=identicon&r=PG', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/1350796/andrew'}",False,40,0,0,1632800404,1632800404,,69355528,CC BY-SA 4.0,https://stackoverflow.com/questions/69355528/what-threats-do-trusted-browser-events-protect-against,What threats do trusted browser events protect against?,,,,
988,"['html', 'css', 'visual-studio-code']","{'account_id': 22877299, 'reputation': 1, 'user_id': 17019428, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d89f57fe503c490677589a62351727dd?s=256&d=identicon&r=PG', 'display_name': 'CozyJozy', 'link': 'https://stackoverflow.com/users/17019428/cozyjozy'}",False,123,2,0,1632799700,1632774430,1632775252.0,69352870,CC BY-SA 4.0,https://stackoverflow.com/questions/69352870/visual-studio-code-live-server,Visual Studio Code Live Server,,,,
989,"['javascript', 'html']","{'account_id': 19675756, 'reputation': 15, 'user_id': 14403949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d70dfc65819e7a177c4b5b7ed312e6d1?s=256&d=identicon&r=PG', 'display_name': 'bruh', 'link': 'https://stackoverflow.com/users/14403949/bruh'}",True,33,2,0,1632798661,1632787844,,69354407,,https://stackoverflow.com/questions/69354407/trying-to-make-a-custom-changeable-background,Trying to make a custom changeable background,1632866988.0,69355304.0,Needs more focus,
990,"['html', 'css', 'animation', 'hover', 'pseudo-element']","{'account_id': 22879203, 'reputation': 11, 'user_id': 17021038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e5414eb1e4c008b9d2c569f04b034149?s=256&d=identicon&r=PG', 'display_name': 'xiyini', 'link': 'https://stackoverflow.com/users/17021038/xiyini'}",False,36,0,1,1632798303,1632797537,1632798303.0,69355227,CC BY-SA 4.0,https://stackoverflow.com/questions/69355227/is-there-any-way-to-apply-spirit-animation-for-element-and-its-pseudo-elements,Is there any way to apply spirit animation for element and its pseudo elements?,,,,
991,"['html', 'css', 'angular', 'ionic-framework']","{'account_id': 11249271, 'reputation': 303, 'user_id': 8250886, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01acff50b89f415656535968a1e9c19b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Glen', 'link': 'https://stackoverflow.com/users/8250886/glen'}",True,125,2,0,1632798002,1632745808,1632750875.0,69346639,CC BY-SA 4.0,https://stackoverflow.com/questions/69346639/login-screen-popup-close-button-showing-only-of-scroll-in-some-small-screen-devi,login screen popup close button showing only of scroll in some small screen device,,,,
992,"['html', 'css', 'spring', 'frontend', 'thymeleaf']","{'account_id': 22425507, 'reputation': 69, 'user_id': 16632174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bcf931e6a5c7581e096cece22292795f?s=256&d=identicon&r=PG&f=1', 'display_name': 'emarwa.mouma.35t', 'link': 'https://stackoverflow.com/users/16632174/emarwa-mouma-35t'}",True,99,1,0,1632797376,1632796878,,69355180,CC BY-SA 4.0,https://stackoverflow.com/questions/69355180/how-can-i-solve-thymeleaf-css-not-found-error,How can I solve thymeleaf css not found error?,,69355219.0,,
993,"['html', 'wordpress', 'visual-studio-code', 'formatting', 'formatter']","{'account_id': 22876936, 'reputation': 1, 'user_id': 17019116, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg3N11Cyy-WHVQ8Rpg8uLX5DvXXOzH0feTJbGeiFg=k-s256', 'display_name': 'Ranko Despotovic', 'link': 'https://stackoverflow.com/users/17019116/ranko-despotovic'}",False,68,1,-3,1632793225,1632772020,1632774084.0,69352468,CC BY-SA 4.0,https://stackoverflow.com/questions/69352468/how-can-i-format-wordpress-text-code-to-be-easer-to-read,How can I format wordpress text code to be easer to read?,,,,
994,"['javascript', 'html', 'css', 'svg', 'font-awesome']","{'account_id': 3202454, 'reputation': 725, 'user_id': 2704265, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'alancc', 'link': 'https://stackoverflow.com/users/2704265/alancc'}",False,273,1,-1,1632792901,1632709283,1632792901.0,69340522,CC BY-SA 4.0,https://stackoverflow.com/questions/69340522/fail-to-replace-svg-js-with-svg-files-directly-why,"Fail to replace SVG + JS with SVG files directly, why?",,,,
995,['html'],"{'account_id': 11534533, 'reputation': 180, 'user_id': 8452469, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WIvnG.png?s=256&g=1', 'display_name': 'M lab', 'link': 'https://stackoverflow.com/users/8452469/m-lab'}",True,160,1,1,1632792260,1632791748,,69354722,CC BY-SA 4.0,https://stackoverflow.com/questions/69354722/can-not-set-input-range-value-to-zero-by-hand,Can not set input range value to zero by hand,,69354774.0,,
996,"['html', 'ios', 'macos', 'web-applications', 'apple-touch-icon']","{'account_id': 12902534, 'reputation': 127, 'user_id': 10034223, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2257465774480410/picture?type=large', 'display_name': 'Eduardo Mior', 'link': 'https://stackoverflow.com/users/10034223/eduardo-mior'}",True,466,1,0,1632790686,1631319218,,69139076,CC BY-SA 4.0,https://stackoverflow.com/questions/69139076/apple-touch-icon-for-macos-chrome-web-apps,apple-touch-icon for MacOS chrome web apps,,69354630.0,,
997,"['html', 'python-3.x', 'apache', 'flask', 'amazon-ec2']","{'account_id': 14152529, 'reputation': 25, 'user_id': 10224139, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/403b0d08c078731361486fe2041dd6f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Danny', 'link': 'https://stackoverflow.com/users/10224139/danny'}",False,152,1,0,1632790103,1632621854,,69331292,CC BY-SA 4.0,https://stackoverflow.com/questions/69331292/how-to-display-images-with-flask-with-ubuntu-and-apache-server-on-aws-ec2,How to display images with Flask with Ubuntu and apache server on AWS EC2,,,,
998,"['javascript', 'html', 'dom-events']","{'account_id': 21386566, 'reputation': 41, 'user_id': 16711790, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/708d4ad0948ce7fdc700fd8fd74645b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Turmund', 'link': 'https://stackoverflow.com/users/16711790/turmund'}",False,38,0,2,1632788431,1632787189,1632788431.0,69354364,CC BY-SA 4.0,https://stackoverflow.com/questions/69354364/why-is-modifier-keys-on-keydown-delayed-in-input,Why is modifier keys on keydown delayed in &quot;input&quot;?,,,,
999,"['javascript', 'html', 'ios', 'google-chrome', 'pointer-events']","{'account_id': 22343198, 'reputation': 11, 'user_id': 16562673, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxaiHnDZIoFNyza_RMajwZuKotn9pIlYPhs43wK=k-s256', 'display_name': 'Вячеслав Хохо', 'link': 'https://stackoverflow.com/users/16562673/%d0%92%d1%8f%d1%87%d0%b5%d1%81%d0%bb%d0%b0%d0%b2-%d0%a5%d0%be%d1%85%d0%be'}",False,149,0,1,1632787368,1632762171,1632787368.0,69350588,CC BY-SA 4.0,https://stackoverflow.com/questions/69350588/pointer-events-not-changing-properly-from-none-to-auto-on-ios,pointer-events not changing properly from none to auto on iOS,,,,
1000,"['javascript', 'html', 'lottie']","{'account_id': 21273037, 'reputation': 83, 'user_id': 15652286, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e16ae9e4bfbf206af3071e58e39c9bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Inventive Web Design', 'link': 'https://stackoverflow.com/users/15652286/inventive-web-design'}",False,188,0,2,1632786137,1632786137,,69354276,CC BY-SA 4.0,https://stackoverflow.com/questions/69354276/lottie-animation-files-not-playing-on-our-wordpress-website,Lottie animation files not playing on our wordpress website,,,,
1001,"['html', 'css']","{'account_id': 22763772, 'reputation': 51, 'user_id': 16922156, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giu_gdIM1xZlMU1KEyZEiuq5WrI5PEvmB2MB-MD=k-s256', 'display_name': 'Jo&#227;o Silva', 'link': 'https://stackoverflow.com/users/16922156/jo%c3%a3o-silva'}",False,67,1,-1,1632785588,1632773236,1632775899.0,69352696,CC BY-SA 4.0,https://stackoverflow.com/questions/69352696/why-is-the-media-screen-css-not-working,Why is the @media screen CSS not working?,,,,
1002,"['javascript', 'html', 'jquery', 'css']","{'account_id': 18158477, 'reputation': 2359, 'user_id': 13210199, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6Ob5R.jpg?s=256&g=1', 'display_name': 'Radical Edward', 'link': 'https://stackoverflow.com/users/13210199/radical-edward'}",True,507,3,1,1632783606,1632588282,1632598083.0,69328161,CC BY-SA 4.0,https://stackoverflow.com/questions/69328161/how-to-fix-aspect-ratio-of-resizable-draggable-element,How to fix aspect ratio of resizable-draggable element?,,69328381.0,,
1003,"['javascript', 'html', 'reactjs']","{'account_id': 15672366, 'reputation': 43, 'user_id': 11308487, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1b9b3e59f7dbfef0a1cdd49277e4eed?s=256&d=identicon&r=PG&f=1', 'display_name': 'Harshitha', 'link': 'https://stackoverflow.com/users/11308487/harshitha'}",True,337,1,1,1632783148,1632782108,1632783148.0,69353937,CC BY-SA 4.0,https://stackoverflow.com/questions/69353937/reactjs-remove-space-between-classnames-for-a-div-tag-with-multiple-classnames,Reactjs: Remove Space between classnames for a div tag with multiple classnames,,69353949.0,,
1004,"['html', 'angular', 'typescript', 'swiper.js', 'angular-cdk-drag-drop']","{'account_id': 2364220, 'reputation': 309, 'user_id': 2070269, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ada218a0ccedf1ea97e3d9151cb105a4?s=256&d=identicon&r=PG', 'display_name': 'Andrei', 'link': 'https://stackoverflow.com/users/2070269/andrei'}",False,87,0,2,1632782966,1632782966,,69354010,CC BY-SA 4.0,https://stackoverflow.com/questions/69354010/does-swiper-https-www-npmjs-com-package-swiper-and-cdkdraghttps-material,Does swiper (https://www.npmjs.com/package/swiper) and cdkDrag(https://material.angular.io/cdk/drag-drop/overview) working together in Angular 2+?,,,,
