,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,migrated_from,closed_date,closed_reason,community_owned_date
1559,"['html', 'canvas', 'stretching']","{'account_id': 999816, 'reputation': 397, 'user_id': 1014954, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/ff6357bac5531c69c266273bb75befa9?s=256&d=identicon&r=PG', 'display_name': 'anjalis', 'link': 'https://stackoverflow.com/users/1014954/anjalis'}",True,1419,2,0,1365401611,1337331300,1337422586.0,10649567,CC BY-SA 3.0,https://stackoverflow.com/questions/10649567/div-stretching-containing-canvas,div stretching containing canvas,10652093.0,,,,,
1560,"['html', 'canvas', 'html5-canvas', 'dart']","{'account_id': 42386, 'reputation': 103417, 'user_id': 123471, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/t75zo.jpg?s=256&g=1', 'display_name': 'Seth Ladd', 'link': 'https://stackoverflow.com/users/123471/seth-ladd'}",True,1871,2,4,1365361158,1336830888,1336855710.0,10564350,CC BY-SA 3.0,https://stackoverflow.com/questions/10564350/how-do-you-get-the-x-and-y-from-a-mouse-click-on-an-html5-canvas-in-dart,How do you get the X and Y from a mouse click on an HTML5 canvas in Dart?,14293214.0,,,,,
1561,"['javascript', 'jquery', 'html']","{'account_id': 1484763, 'reputation': 2942, 'user_id': 1393254, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/902c44e3200b6ea873a9ee730a7ab7ab?s=256&d=identicon&r=PG', 'display_name': 'Yujun Wu', 'link': 'https://stackoverflow.com/users/1393254/yujun-wu'}",True,1544,4,0,1365329460,1336984629,1337471851.0,10579927,CC BY-SA 3.0,https://stackoverflow.com/questions/10579927/function-in-javascript-is-not-called-when-loading-new-page-by-clicking-href-url,Function in JavaScript is not called when loading new page by clicking href url,10669738.0,,,,,
1562,"['html', 'firefox', 'browser', 'header', 'http-headers']","{'account_id': 986246, 'reputation': 41, 'user_id': 1004657, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb22082f62948b51c05514c81efbe951?s=256&d=identicon&r=PG', 'display_name': 'Nomis Sand', 'link': 'https://stackoverflow.com/users/1004657/nomis-sand'}",False,2718,2,4,1365292192,1336054435,,10433222,CC BY-SA 3.0,https://stackoverflow.com/questions/10433222/why-is-firefox-not-sending-referer-in-http-headers-when-i-play-html5-mp3-files,Why is Firefox not sending Referer in HTTP headers when I play HTML5 mp3 files?,,,,,,
1563,"['css', 'image', 'html']","{'account_id': 1451780, 'reputation': 21, 'user_id': 1368486, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/62976f41d246acc29ffc015ca57ef4a9?s=256&d=identicon&r=PG', 'display_name': 'user1368486', 'link': 'https://stackoverflow.com/users/1368486/user1368486'}",True,1268,3,1,1365170339,1336064606,,10436069,CC BY-SA 3.0,https://stackoverflow.com/questions/10436069/getting-image-to-overlap-image-inside-div-inside-wrapper,getting image to overlap image inside div inside wrapper,,,,,,
1564,"['jquery', 'html', 'google-chrome-devtools', 'domexception']","{'account_id': 343352, 'reputation': 10757, 'user_id': 675006, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/PDlvs.png?s=256&g=1', 'display_name': 'voscausa', 'link': 'https://stackoverflow.com/users/675006/voscausa'}",True,7690,2,17,1365163437,1335989045,1362329962.0,10420832,CC BY-SA 3.0,https://stackoverflow.com/questions/10420832/dom-exception-debugging-with-chrome-developer-tools-in-jquery,Dom exception debugging with chrome developer tools in jquery,11857464.0,,,,,
1565,"['javascript', 'jquery', 'html', 'ipad', 'scrollto']","{'account_id': 1416336, 'reputation': 7151, 'user_id': 1341935, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/tsJpn.jpg?s=256&g=1', 'display_name': 'sledgeweight', 'link': 'https://stackoverflow.com/users/1341935/sledgeweight'}",True,3809,2,2,1365047976,1337705666,,10706522,CC BY-SA 3.0,https://stackoverflow.com/questions/10706522/jquery-scroll-issues-on-ipad,jquery scroll issues on ipad,10707747.0,,,,,
1566,"['javascript', 'html', 'topaz-signatures']","{'account_id': 454066, 'reputation': 81, 'user_id': 851407, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/d794e29380248b41e510df5f679dfb7a?s=256&d=identicon&r=PG', 'display_name': 'Harvinder', 'link': 'https://stackoverflow.com/users/851407/harvinder'}",False,590,1,0,1364827660,1337777205,,10720219,CC BY-SA 3.0,https://stackoverflow.com/questions/10720219/how-to-show-topaz-signature-below-menu-in-html,How to show Topaz signature below menu in HTML?,,,,,,
1567,"['css', 'image', 'html', 'background']","{'account_id': 1064106, 'reputation': 135, 'user_id': 1065078, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/eaf4d1211981428c0b7c7aaa37943bf5?s=256&d=identicon&r=PG', 'display_name': 'Rekha Prabhu', 'link': 'https://stackoverflow.com/users/1065078/rekha-prabhu'}",True,59889,1,8,1364825368,1338089994,1495542263.0,10771481,,https://stackoverflow.com/questions/10771481/css-background-image-fit-to-div,css background image fit to div,,,,1338292652.0,exact duplicate,
1568,"['css', 'layout', 'html']","{'account_id': 165999, 'reputation': 625, 'user_id': 389845, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/da5d1dec43c360394eacbf8620f8ffd3?s=256&d=identicon&r=PG', 'display_name': 'Fittersman', 'link': 'https://stackoverflow.com/users/389845/fittersman'}",True,74047,5,11,1364678476,1337056628,1364678476.0,10594197,CC BY-SA 3.0,https://stackoverflow.com/questions/10594197/divide-content-area-into-two-columns,divide &quot;content&quot; area into two columns?,10599898.0,,,,,
1569,"['html', 'css', 'html-table']","{'account_id': 63217, 'reputation': 17387, 'user_id': 187279, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/d2895e9bbf4e969fadc859ec7704d425?s=256&d=identicon&r=PG', 'display_name': 'Klaus Nji', 'link': 'https://stackoverflow.com/users/187279/klaus-nji'}",False,1969,1,0,1364580314,1338087798,1338173579.0,10771350,CC BY-SA 3.0,https://stackoverflow.com/questions/10771350/reducing-the-default-spacing-between-html-tr-tags,Reducing the default spacing between html tr tags,,,,,,
1570,"['html', 'css', 'height']","{'account_id': 1001857, 'reputation': 12632, 'user_id': 1016536, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/sk0Hl.png?s=256&g=1', 'display_name': 'TheLegend', 'link': 'https://stackoverflow.com/users/1016536/thelegend'}",True,11276,1,3,1364561454,1337151462,1364561454.0,10613469,CC BY-SA 3.0,https://stackoverflow.com/questions/10613469/css-dynamic-height-based-on-child-elements,CSS dynamic height based on child elements,10613529.0,,,,,
1571,"['html', 'dom', 'iframe', 'dns', 'local']","{'account_id': 892905, 'reputation': 3069, 'user_id': 930835, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/48fcbc9b29db12ce391e5c379fc42203?s=256&d=identicon&r=PG', 'display_name': 'P5music', 'link': 'https://stackoverflow.com/users/930835/p5music'}",True,1086,1,3,1364480925,1335968768,,10415759,CC BY-SA 3.0,https://stackoverflow.com/questions/10415759/is-it-likely-that-future-releases-of-chrome-support-contentwindow-contentdocumen,Is it likely that future releases of Chrome support contentWindow/contentDocument when iFrame loads a local html file from local html file?,,,,,,
1572,"['jquery', 'html']","{'account_id': 1363745, 'reputation': 25, 'user_id': 1300615, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/2acff15c6396db289b37b9a16ad86139?s=256&d=identicon&r=PG', 'display_name': 'bengeo', 'link': 'https://stackoverflow.com/users/1300615/bengeo'}",True,4142,1,0,1364477208,1337759138,1495535684.0,10715570,CC BY-SA 3.0,https://stackoverflow.com/questions/10715570/how-to-convert-html-table-to-list-using-jquery,How to Convert html table to list using jquery?,10715996.0,,,,,
1573,"['javascript', 'jquery', 'html', 'drop-down-menu']","{'account_id': 1452692, 'reputation': 195, 'user_id': 1369133, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/1d8217518ed573e4be5dcb5164a8f7aa?s=256&d=identicon&r=PG', 'display_name': 'Matthew ', 'link': 'https://stackoverflow.com/users/1369133/matthew'}",True,1431,1,0,1364336156,1336704919,1364336156.0,10544811,CC BY-SA 3.0,https://stackoverflow.com/questions/10544811/dropdown-menu-to-create-text-field,dropdown menu to create text field,10544872.0,,,,,
1574,"['html', 'css']","{'account_id': 1449700, 'reputation': 9, 'user_id': 1367000, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/985bc6f9183a7927f8a74025f0200fb3?s=256&d=identicon&r=PG', 'display_name': 'Steven Weimer', 'link': 'https://stackoverflow.com/users/1367000/steven-weimer'}",False,957,3,-1,1364309648,1335838524,1364309648.0,10392759,CC BY-SA 3.0,https://stackoverflow.com/questions/10392759/ie9-issues-with-html-and-css,IE9 issues with HTML and CSS,,,,,,
1575,"['html', 'xml', 'vb.net', 'utf-8', 'character-encoding']","{'account_id': 359320, 'reputation': 31496, 'user_id': 700663, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/7c7672678c3e0413ccf50327d46dd4f0?s=256&d=identicon&r=PG', 'display_name': 'user4951', 'link': 'https://stackoverflow.com/users/700663/user4951'}",True,5426,3,1,1364174941,1337746673,1337803490.0,10713365,CC BY-SA 3.0,https://stackoverflow.com/questions/10713365/how-to-create-special-character-string-in-vb-net,How to create special character string in vb.net,10713560.0,,,,,
1576,"['javascript', 'html', 'logic']","{'account_id': 320887, 'reputation': 25820, 'user_id': 639406, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/wB6UW.jpg?s=256&g=1', 'display_name': 'swapnesh', 'link': 'https://stackoverflow.com/users/639406/swapnesh'}",True,15298,5,2,1364123178,1337921393,1364123178.0,10748600,CC BY-SA 3.0,https://stackoverflow.com/questions/10748600/how-to-hide-and-show-div-onselect-using-javascript,How to hide and show div onselect using javascript,10748883.0,,,,,
1577,"['jquery', 'html', 'css', 'jquery-mobile']","{'account_id': 484258, 'reputation': 2508, 'user_id': 899824, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/10a6c9bc09261f6d10bf2a15eb10d73b?s=256&d=identicon&r=PG', 'display_name': 'Kannika', 'link': 'https://stackoverflow.com/users/899824/kannika'}",True,8634,2,6,1364089355,1335931888,1592644375.0,10407597,CC BY-SA 4.0,https://stackoverflow.com/questions/10407597/how-to-custom-jquery-mobile-on-split-button-listview-to-3-anchors,how to custom jquery mobile on split button listview to 3 anchors?,,,,,,
1578,"['php', 'javascript', 'html', 'xss', 'html-entities']","{'account_id': 550503, 'reputation': 27104, 'user_id': 915064, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/c6c326e1285a0a4c08e1a3b119adb0c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'FtDRbwLXw6', 'link': 'https://stackoverflow.com/users/915064/ftdrbwlxw6'}",True,5526,5,7,1364084869,1335904574,1336135721.0,10403985,CC BY-SA 3.0,https://stackoverflow.com/questions/10403985/php-html-attribute-encoding-javascript-decoding,PHP: HTML Attribute Encoding / JavaScript Decoding,11422313.0,,,,,
1579,"['javascript', 'html', 'xml']","{'account_id': 294879, 'reputation': 176, 'user_id': 599006, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/ed00a79a332023ebfaf7684b33472a0e?s=256&d=identicon&r=PG', 'display_name': 'Avi C', 'link': 'https://stackoverflow.com/users/599006/avi-c'}",True,1065,3,0,1363989120,1336122798,1336123647.0,10445990,CC BY-SA 3.0,https://stackoverflow.com/questions/10445990/w3schools-unable-to-replicate-tryit-editor,W3Schools unable to replicate tryit editor,10446041.0,,,,,
1580,"['javascript', 'html', 'gallery', 'image-gallery']","{'account_id': 1461352, 'reputation': 3, 'user_id': 1375593, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d2e2c13973bc2c551e1caa6fe289108?s=256&d=identicon&r=PG', 'display_name': 'sve', 'link': 'https://stackoverflow.com/users/1375593/sve'}",True,516,1,-2,1363984461,1336155009,,10453975,CC BY-SA 3.0,https://stackoverflow.com/questions/10453975/lightbox-gallery-issue,Lightbox Gallery Issue,10454139.0,,,,,
1581,"['javascript', 'html', 'firefox']","{'account_id': 390372, 'reputation': 1087, 'user_id': 750392, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/b9373736044dde8e833b39328c116219?s=256&d=identicon&r=PG', 'display_name': 'Jack Spektor', 'link': 'https://stackoverflow.com/users/750392/jack-spektor'}",True,1016,2,1,1363982894,1336144202,1336163787.0,10451504,CC BY-SA 3.0,https://stackoverflow.com/questions/10451504/moz-resize-event,-moz-resize event,10451560.0,,,,,
1582,"['php', 'html', 'google-chrome']","{'account_id': 1449272, 'reputation': 1, 'user_id': 1366730, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/63c06fe331dea4227fe4484360d26c57?s=256&d=identicon&r=PG', 'display_name': 'user1366730', 'link': 'https://stackoverflow.com/users/1366730/user1366730'}",True,3948,3,0,1363968876,1335821731,,10390901,CC BY-SA 3.0,https://stackoverflow.com/questions/10390901/setting-html-frame-src-to-google-com-not-working,Setting HTML Frame src to google.com; not working,,,,,,
1583,"['javascript', 'html', 'css', 'nivo-slider']","{'account_id': 1110699, 'reputation': 1861, 'user_id': 1101208, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/6bfb2b0ba50bca8815bc190daaabdac4?s=256&d=identicon&r=PG', 'display_name': 'designersvsoft', 'link': 'https://stackoverflow.com/users/1101208/designersvsoft'}",True,26299,3,6,1363931568,1338284733,,10796661,CC BY-SA 3.0,https://stackoverflow.com/questions/10796661/nivo-slider-image-resize-issue,nivo slider image resize issue,,,,,,
1584,"['html', 'email', 'lotus-notes', 'email-client']","{'account_id': 1451546, 'reputation': 11, 'user_id': 1368320, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af2297d85524b6b9b34a59f6b9321023?s=256&d=identicon&r=PG', 'display_name': 'Ian', 'link': 'https://stackoverflow.com/users/1368320/ian'}",True,1095,1,0,1363794052,1335896837,1347453541.0,10402297,CC BY-SA 3.0,https://stackoverflow.com/questions/10402297/html-email-and-lotus-notes-content-is-repeating,HTML Email and Lotus Notes - Content is repeating,,,,,,
1585,"['javascript', 'html', 'css', 'layout']","{'account_id': 228700, 'reputation': 10429, 'user_id': 491181, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/5728e1eaf86f796b7b626f322b1ad956?s=256&d=identicon&r=PG', 'display_name': 'ridermansb', 'link': 'https://stackoverflow.com/users/491181/ridermansb'}",True,1667,5,1,1363783876,1337034972,,10591956,CC BY-SA 3.0,https://stackoverflow.com/questions/10591956/fix-div-at-the-bottom-without-using-javascript,Fix div at the bottom. (Without using javascript),,,,,,
1586,"['html', 'css', 'django', 'templates']","{'account_id': 1331467, 'reputation': 6779, 'user_id': 1275294, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/080564d482639f78a6258099e4a29919?s=256&d=identicon&r=PG', 'display_name': 'f1nn', 'link': 'https://stackoverflow.com/users/1275294/f1nn'}",True,1480,1,1,1363711735,1336033375,1363711735.0,10427643,CC BY-SA 3.0,https://stackoverflow.com/questions/10427643/how-to-attach-css-to-my-template,How to attach CSS to my template?,10427701.0,,,,,
1587,"['html', 'css', 'checkbox', 'styling']","{'account_id': 1505218, 'reputation': 7115, 'user_id': 1408759, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/efFVd.gif?s=256&g=1', 'display_name': 'ndugger', 'link': 'https://stackoverflow.com/users/1408759/ndugger'}",True,11796,1,8,1363612220,1337632494,1363591651.0,10692239,CC BY-SA 3.0,https://stackoverflow.com/questions/10692239/hidden-element-with-visible-after-css,Hidden element with visible :after - CSS,15477671.0,,,,,
1588,"['html', 'css', 'drop-down-menu']","{'account_id': 1508542, 'reputation': 33, 'user_id': 1411281, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf5019bb3c967fcaa39e1bd5c683b8d9?s=256&d=identicon&r=PG', 'display_name': 'user1411281', 'link': 'https://stackoverflow.com/users/1411281/user1411281'}",True,10577,3,2,1363596993,1337724012,,10710801,CC BY-SA 3.0,https://stackoverflow.com/questions/10710801/css-dropdown-menu-with-horizontal-submenu,CSS Dropdown menu with horizontal submenu,10711036.0,,,,,
1589,"['html', 'tags', 'formatting']","{'account_id': 23033, 'reputation': 165082, 'user_id': 57428, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/e2cef525cef5d7b0078f33b707e30c69?s=256&d=identicon&r=PG', 'display_name': 'sharptooth', 'link': 'https://stackoverflow.com/users/57428/sharptooth'}",True,4672,3,6,1363591637,1337799415,1495535389.0,10726164,,https://stackoverflow.com/questions/10726164/whats-the-difference-between-tag-tag-and-tag-in-html,What&#39;s the difference between &lt;tag&gt;&lt;/tag&gt; and &lt;tag /&gt; in HTML?,,,,1337800329.0,exact duplicate,
1590,"['javascript', 'html', 'css']","{'account_id': 1247005, 'reputation': 8500, 'user_id': 1208233, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/ecea4b6457b1a243bb8ea472142ded23?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yang', 'link': 'https://stackoverflow.com/users/1208233/yang'}",True,188,2,2,1363536995,1335850575,1363536995.0,10393980,CC BY-SA 3.0,https://stackoverflow.com/questions/10393980/how-to-read-chunks-of-an-image,How to read chunks of an image?,10393991.0,,,,,
