,tags,owner,is_answered,view_count,bounty_amount,bounty_closes_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,locked_date
1616,"['javascript', 'html', 'jquery']","{'account_id': 22610408, 'reputation': 105, 'user_id': 17074732, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/451f5d3d5a6e0013458ee62e1d930db7?s=256&d=identicon&r=PG', 'display_name': 'Sarah', 'link': 'https://stackoverflow.com/users/17074732/sarah'}",False,24,,,,0,1,1653410674,1653410198,1653410674.0,72366471,CC BY-SA 4.0,https://stackoverflow.com/questions/72366471/sliding-navigation-on-homepage-is-not-working,sliding navigation on homepage is not working,,,,,
1617,"['javascript', 'html', 'node.js', 'openai']","{'account_id': 15654179, 'reputation': 5, 'user_id': 15270591, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57b8727fdb25ad41fdbe6ece1ef300cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'ebsigma', 'link': 'https://stackoverflow.com/users/15270591/ebsigma'}",True,614,,,72355295.0,1,0,1653410242,1651831548,,72139717,CC BY-SA 4.0,https://stackoverflow.com/questions/72139717/how-can-i-load-the-openai-api-configuration-through-js-in-html,How can I load the openai api configuration through js in html?,,,,,
1618,"['javascript', 'html', 'jquery']","{'account_id': 13272662, 'reputation': 700, 'user_id': 9610309, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/785df14ea6baccb4d1a1f757b0d47228?s=256&d=identicon&r=PG&f=1', 'display_name': 'neves', 'link': 'https://stackoverflow.com/users/9610309/neves'}",True,204,,,72366298.0,2,0,1653409439,1653408845,1653409192.0,72366177,CC BY-SA 4.0,https://stackoverflow.com/questions/72366177/click-on-a-button-for-another-to-be-clicked,Click on a button for another to be clicked,,,,,
1619,"['javascript', 'html', 'reactjs', 'django']","{'user_type': 'does_not_exist', 'display_name': 'user10429212'}",False,24,,,,1,0,1653408791,1653403213,1653403544.0,72364883,CC BY-SA 4.0,https://stackoverflow.com/questions/72364883/reactjs-with-django-elements-displayed-as-text,ReactJS with Django Elements Displayed As Text,,,,,
1620,"['javascript', 'html', 'css', 'screen', 'splash-screen']","{'account_id': 25343778, 'reputation': 3, 'user_id': 19161805, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed6429adfdb0cf510d162382dbb522d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Floris', 'link': 'https://stackoverflow.com/users/19161805/floris'}",True,48,,,72320290.0,1,0,1653408759,1653054823,1653408759.0,72320104,CC BY-SA 4.0,https://stackoverflow.com/questions/72320104/make-splashscreen-overlap-elements,Make splashscreen overlap elements,,,,,
1621,"['php', 'html', 'css', 'twitter-bootstrap', 'twitter-bootstrap-3']","{'account_id': 18663583, 'reputation': 38, 'user_id': 13604168, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ght24vbCN2IuW6QQCA26FiZTK5Nn7jN3VJxKV3C=k-s256', 'display_name': 'VineHallow Crookshanks', 'link': 'https://stackoverflow.com/users/13604168/vinehallow-crookshanks'}",False,629,,,,0,1,1653408256,1652743803,1653408256.0,72266647,CC BY-SA 4.0,https://stackoverflow.com/questions/72266647/bootstrap-carousel-slider-as-a-row,Bootstrap carousel slider as a row,,,,,
1622,"['javascript', 'html']","{'account_id': 24284075, 'reputation': 140, 'user_id': 18230081, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhBOxXnW3r16045nz84WQY8Ua0xfmVjcoa4_NXEcA=k-s256', 'display_name': 'funny username', 'link': 'https://stackoverflow.com/users/18230081/funny-username'}",False,13,,,,0,0,1653407999,1653407999,,72366001,CC BY-SA 4.0,https://stackoverflow.com/questions/72366001/get-the-new-src-of-a-redirected-iframe-before-it-redirects,Get the new src of a redirected iFrame before it redirects,,,,,
1623,"['html', 'css', 'css-animations', 'mix-blend-mode']","{'account_id': 8533891, 'reputation': 107, 'user_id': 6396442, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KY4ji.jpg?s=256&g=1', 'display_name': 'Alex Raţiu', 'link': 'https://stackoverflow.com/users/6396442/alex-ra%c5%a3iu'}",False,91,,,,0,0,1653407800,1653407193,1653407800.0,72365836,CC BY-SA 4.0,https://stackoverflow.com/questions/72365836/is-there-any-way-to-make-the-blend-mode-rule-to-work-in-tandem-with-css-animatio,Is there any way to make the blend-mode rule to work in tandem with CSS animation?,,,,,
1624,"['html', 'css', 'sass']","{'account_id': 25377467, 'reputation': 1, 'user_id': 19190383, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6db0db9ef6775dafda52f7eb02a59a78?s=256&d=identicon&r=PG', 'display_name': 'Jayz', 'link': 'https://stackoverflow.com/users/19190383/jayz'}",True,17,,,,1,-1,1653407791,1653406834,1653407226.0,72365748,CC BY-SA 4.0,https://stackoverflow.com/questions/72365748/i-have-a-problem-in-the-sass-from-the-subtitle-and-plus-is-the-problem-wit,I have a problem in the sass from the &amp;_subtitle and &amp;_plus - is the problem with the sass or the html?,,,,,
1625,"['python', 'html', 'flask']","{'account_id': 25377705, 'reputation': 3, 'user_id': 19190596, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2be3bbabc0c860bc0d4212f65d77fe8c?s=256&d=identicon&r=PG', 'display_name': 'NoNameI', 'link': 'https://stackoverflow.com/users/19190596/nonamei'}",True,458,,,72365880.0,2,-1,1653407466,1653407193,,72365835,CC BY-SA 4.0,https://stackoverflow.com/questions/72365835/how-to-output-an-html-file-in-flask,How to output an html file in flask,,,,,
1626,"['javascript', 'html']","{'account_id': 23880988, 'reputation': 23, 'user_id': 17881693, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KRbud.jpg?s=256&g=1', 'display_name': 'i dont know how to code', 'link': 'https://stackoverflow.com/users/17881693/i-dont-know-how-to-code'}",False,41,,,,1,0,1653407327,1653407038,1653407327.0,72365796,CC BY-SA 4.0,https://stackoverflow.com/questions/72365796/why-wont-my-form-inputs-push-into-the-array,Why won&#39;t my form inputs push into the array?,,,,,
1627,"['html', 'outlook', 'html-email']","{'account_id': 7876972, 'reputation': 27, 'user_id': 5952439, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/8f39fa3df1a3764d4376fefba01d3e2d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Manuel C&#225;rdenas P&#233;rez', 'link': 'https://stackoverflow.com/users/5952439/manuel-c%c3%a1rdenas-p%c3%a9rez'}",False,415,,,,2,0,1653407203,1653375383,1653381474.0,72358406,CC BY-SA 4.0,https://stackoverflow.com/questions/72358406/outlook-html-signature-not-loading-images,Outlook HTML signature not loading images,,,,,
1628,"['html', 'jquery', 'twitter-bootstrap-3']","{'account_id': 25128417, 'reputation': 23, 'user_id': 18975960, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dee65f6386fecfa720ac2c1ab791f406?s=256&d=identicon&r=PG', 'display_name': 'ChristianProgrammeert', 'link': 'https://stackoverflow.com/users/18975960/christianprogrammeert'}",True,86,,,72365764.0,2,2,1653406885,1653405063,,72365336,CC BY-SA 4.0,https://stackoverflow.com/questions/72365336/deleting-a-dynamically-created-bootstrap-form-group-with-a-jquery-onclick-event,Deleting a dynamically created bootstrap form group with a Jquery onclick event,,,,,
1629,"['html', 'image', 'background']","{'account_id': 24726665, 'reputation': 1, 'user_id': 18615070, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b59a9db535c19ae32ebf0bf770bba62b?s=256&d=identicon&r=PG', 'display_name': 'MizzTech', 'link': 'https://stackoverflow.com/users/18615070/mizztech'}",True,32,,,72251299.0,1,-2,1653406693,1652631487,1652631669.0,72250074,CC BY-SA 4.0,https://stackoverflow.com/questions/72250074/html-background-image-insert,HTML background image insert,,,,,
1630,"['javascript', 'python', 'html', 'jquery', 'django']","{'account_id': 25265774, 'reputation': 11, 'user_id': 19095972, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/F8jw5.jpg?s=256&g=1', 'display_name': 'L02', 'link': 'https://stackoverflow.com/users/19095972/l02'}",False,54,,,,0,0,1653406634,1653405487,,72365437,CC BY-SA 4.0,https://stackoverflow.com/questions/72365437/javascript-remove-class-d-none-function-not-defined-htmlspanelement-onclick-u,Javascript remove class=&quot;d-none&quot; function not defined HTMLSpanElement.onclick (Uncaught ReferenceError),,,,,
1631,"['html', 'testing', 'cypress', 'href']","{'account_id': 20543348, 'reputation': 47, 'user_id': 15077804, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gje96RN192IqoaR9poFcjJZplXjq9NwLZfnYaUMbA=k-s256', 'display_name': 'FlawFull', 'link': 'https://stackoverflow.com/users/15077804/flawfull'}",True,39,,,72361569.0,2,1,1653405976,1653382986,1653405976.0,72360066,CC BY-SA 4.0,https://stackoverflow.com/questions/72360066/iterate-through-an-html-structure-and-find-a-specific-href-in-an-a,Iterate through an html structure and find a specific href in an a,,,,,
1632,"['python', 'html', 'pandas']","{'account_id': 21880518, 'reputation': 1, 'user_id': 16168880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f6fd4c3498caa29e08239f94e400497?s=256&d=identicon&r=PG&f=1', 'display_name': 'jones0207', 'link': 'https://stackoverflow.com/users/16168880/jones0207'}",False,62,,,,0,0,1653405858,1653405858,,72365521,CC BY-SA 4.0,https://stackoverflow.com/questions/72365521/read-latest-html-file-in-a-folder-and-convert-to-csv-excel,Read Latest HTML File in a Folder and Convert to CSV/Excel,,,,,
1633,"['javascript', 'html', 'jquery']","{'account_id': 23209569, 'reputation': 47, 'user_id': 17303258, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhJ08CGEhuZNAW8pNJcuj4Vq7clEC1KW0IR_QZp=k-s256', 'display_name': 'İsmail Cem Altekin', 'link': 'https://stackoverflow.com/users/17303258/%c4%b0smail-cem-altekin'}",True,35,,,72365204.0,2,1,1653405653,1653404032,1653404314.0,72365094,CC BY-SA 4.0,https://stackoverflow.com/questions/72365094/how-do-i-show-one-of-the-divs-sequentially-when-the-page-is-refreshed,How do I show one of the divs sequentially when the page is refreshed?,,,,,
1634,"['html', 'css', 'media-queries', 'size', 'screen']","{'account_id': 17783680, 'reputation': 1, 'user_id': 12914293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0314c2c53b078a797136d758899d671f?s=256&d=identicon&r=PG&f=1', 'display_name': 'JurajB', 'link': 'https://stackoverflow.com/users/12914293/jurajb'}",False,26,,,,0,0,1653405256,1653131919,1653405256.0,72329063,CC BY-SA 4.0,https://stackoverflow.com/questions/72329063/using-grid-areas-together-with-media-size,using grid areas together with media size,,,,,
1635,"['html', 'css', 'next.js', 'resize']","{'account_id': 24238347, 'reputation': 13, 'user_id': 18191109, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxSxFhHTNRS0IXqxpOI_D4dZCQQCeajTugbT6ft=k-s256', 'display_name': 'Harry Russin', 'link': 'https://stackoverflow.com/users/18191109/harry-russin'}",False,36,,,,0,0,1653405011,1653402964,1653405011.0,72364822,CC BY-SA 4.0,https://stackoverflow.com/questions/72364822/why-does-my-webpage-sizing-change-between-mac-and-windows,Why does my webpage sizing change between mac and windows,,,,,
1636,"['javascript', 'html', 'css', 'angular']","{'user_type': 'does_not_exist', 'display_name': 'user18460597'}",True,207,,,72365276.0,1,0,1653404985,1653404268,1653404985.0,72365152,CC BY-SA 4.0,https://stackoverflow.com/questions/72365152/css-responsive-button-position,CSS responsive Button position,,,,,
1637,"['javascript', 'html', 'electron']","{'account_id': 25342836, 'reputation': 3, 'user_id': 19160995, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghvksmyr-glT9Wg_mN0XZ1-VsY2I1kLwrwQJEMS1Q=k-s256', 'display_name': 'Emircan &#214;z', 'link': 'https://stackoverflow.com/users/19160995/emircan-%c3%96z'}",True,74,,,72365199.0,1,0,1653404425,1653046775,,72318346,CC BY-SA 4.0,https://stackoverflow.com/questions/72318346/i-want-close-electron-app-from-another-html-page-with-button,I want close electron app from another html page with button,,,,,
1638,"['javascript', 'html', 'web']","{'account_id': 24096868, 'reputation': 3, 'user_id': 18069229, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ppQ8q.jpg?s=256&g=1', 'display_name': 'mooakk', 'link': 'https://stackoverflow.com/users/18069229/mooakk'}",True,54,,,72365053.0,2,-3,1653404358,1653403401,1653403585.0,72364930,,https://stackoverflow.com/questions/72364930/how-do-i-assign-a-variable-when-someone-clicks-an-option-html,How do I assign a variable when someone clicks an option? (HTML),1653404278.0,Duplicate,,,
1639,"['html', 'css']","{'account_id': 25280690, 'reputation': 35, 'user_id': 19108616, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50b8cd8700f6cd915a12324264c82c9a?s=256&d=identicon&r=PG', 'display_name': 'Odenial', 'link': 'https://stackoverflow.com/users/19108616/odenial'}",True,85,,,72363717.0,2,3,1653404177,1653398383,1653398678.0,72363633,CC BY-SA 4.0,https://stackoverflow.com/questions/72363633/center-a-div-in-a-circle,Center a div in a circle,,,,,
1640,"['javascript', 'html', 'css']","{'account_id': 25367154, 'reputation': 21, 'user_id': 19181575, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/84f11b06edebea83d518f7e6b9d35b3e?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/19181575/john'}",False,144,,,,0,0,1653403954,1653323225,,72351878,CC BY-SA 4.0,https://stackoverflow.com/questions/72351878/restrict-draggable-to-y-axis,Restrict Draggable to Y-Axis,,,,,
1641,"['html', 'css']","{'account_id': 25376761, 'reputation': 3, 'user_id': 19189781, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgmnzfIfHARZLl-E0Xob376Zc5A72_mjx48KdHwXw=k-s256', 'display_name': 'Camden Pendergrass', 'link': 'https://stackoverflow.com/users/19189781/camden-pendergrass'}",True,29,,,72364939.0,1,0,1653403475,1653401761,1653401841.0,72364530,CC BY-SA 4.0,https://stackoverflow.com/questions/72364530/div-scaling-with-window-but-the-divs-scale-differently,Div scaling with window but the divs scale differently,,,,,
1642,"['javascript', 'html', 'jquery']","{'account_id': 25285065, 'reputation': 53, 'user_id': 19112225, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg-x0a7--MFCo3Axd1JzwCF3MLRvGdn8M__Koqi=k-s256', 'display_name': 'Siuuuuuu', 'link': 'https://stackoverflow.com/users/19112225/siuuuuuu'}",False,16,,,,0,0,1653403232,1653403232,,72364889,,https://stackoverflow.com/questions/72364889/single-digit-if-statements-not-working-for-time-42222-showing-instead-of-042,Single digit if-statements not working for time (4:22:22 showing instead of 04:22:22)?,1653403631.0,Duplicate,,,
1643,"['java', 'html', 'jsp', 'servlets']","{'account_id': 13047802, 'reputation': 41, 'user_id': 9429122, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df0c150a273e0774c88a2c2bf153a904?s=256&d=identicon&r=PG&f=1', 'display_name': 'janki3l', 'link': 'https://stackoverflow.com/users/9429122/janki3l'}",False,29,,,,0,0,1653403170,1653401846,1653403170.0,72364555,,https://stackoverflow.com/questions/72364555/how-to-call-servlet-from-jsp-page-on-page-load,How to call servlet from jsp page on page load?,1653412620.0,Duplicate,,,
1644,"['javascript', 'html', 'api', 'location']","{'account_id': 17973416, 'reputation': 3, 'user_id': 13061597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ada84ac65e646208cfcd7e167691f8a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Moeez AHmad', 'link': 'https://stackoverflow.com/users/13061597/moeez-ahmad'}",True,39,,,72351221.0,2,0,1653402877,1653317728,,72350631,CC BY-SA 4.0,https://stackoverflow.com/questions/72350631/leaflet-js-map-not-updating-marker-and-circle-point-when-i-search-some-another-c,leaflet js map not updating marker and circle point when i search some another city dont know what is problem in code? See picture,,,,,
1645,"['html', 'css', 'bootstrap-5']","{'account_id': 13295970, 'reputation': 43, 'user_id': 18967014, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggv-PCx5oIxCbUenU2h5a0AQaH_YN740XDqLHQ4=k-s256', 'display_name': 'Aefka', 'link': 'https://stackoverflow.com/users/18967014/aefka'}",True,1361,,,72363880.0,3,4,1653402452,1653388902,1653402450.0,72361481,CC BY-SA 4.0,https://stackoverflow.com/questions/72361481/make-horizontal-bootstrap-5-cards-image-height-of-the-card-body,Make horizontal bootstrap 5 cards image height of the card body,,,,,
1646,"['javascript', 'html', 'jquery']","{'account_id': 19966965, 'reputation': 41, 'user_id': 14633335, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjVlEzmzmXemoV8BNfaDWqJw3ABfrfROWUOy11XwA=k-s256', 'display_name': 'moie', 'link': 'https://stackoverflow.com/users/14633335/moie'}",False,43,,,,0,0,1653402437,1653402437,,72364675,CC BY-SA 4.0,https://stackoverflow.com/questions/72364675/inserting-code-blocks-html-with-jquery-to-detect-if-it-should-add,Inserting code blocks html with Jquery to detect if it should add,,,,,
