,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,last_edit_date,closed_reason,protected_date,migrated_from
1288,"['javascript', 'html', 'file-upload', 'xmlhttprequest']","{'account_id': 16408829, 'reputation': 1, 'user_id': 11852684, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3ych9.jpg?s=256&g=1', 'display_name': 'Santhosh Nama', 'link': 'https://stackoverflow.com/users/11852684/santhosh-nama'}",False,82,,0,0,1588148726,1588148726,61497314,CC BY-SA 4.0,https://stackoverflow.com/questions/61497314/i-am-getting-404-not-found-error-while-using-xhr-simple-post-opeartion,I am getting 404 NOT FOUND error while using xhr simple POST opeartion,,,,,
1289,"['javascript', 'html', 'css', 'multidimensional-array']","{'account_id': 16520138, 'reputation': 97, 'user_id': 11936557, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-p0DQ1XM6Fm4/AAAAAAAAAAI/AAAAAAAADZc/ZUnzGmq9v_g/photo.jpg?sz=256', 'display_name': 'Matthew Vandenberg', 'link': 'https://stackoverflow.com/users/11936557/matthew-vandenberg'}",False,66,,0,0,1588147827,1588147467,61496978,CC BY-SA 4.0,https://stackoverflow.com/questions/61496978/issues-with-using-negative-numbers-in-a-prompt-box,Issues with using negative numbers in a prompt box,,1588147827.0,,,
1290,"['javascript', 'html', 'jquery', 'bootstrap-4', 'bootstrap-popover']","{'account_id': 18427578, 'reputation': 63, 'user_id': 13423491, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-fvFXE2VJUGs/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOqZmIRVkqY0-0lFDaDsjtmV2FDwg/photo.jpg?sz=256', 'display_name': 'Hazem Khairy Mohamed', 'link': 'https://stackoverflow.com/users/13423491/hazem-khairy-mohamed'}",True,317,61496656.0,1,0,1588146228,1588145810,61496542,CC BY-SA 4.0,https://stackoverflow.com/questions/61496542/cannot-add-bootstrap-popover-from-javascript-to-dynamically-created-elements,cannot add bootstrap popover from javascript to dynamically created elements,,,,,
1291,"['javascript', 'html', 'jquery', 'css']","{'account_id': 13455996, 'reputation': 11, 'user_id': 9709558, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f89678c5f4b3277577e84ef47d3dbb0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Azael', 'link': 'https://stackoverflow.com/users/9709558/azael'}",False,42,,1,0,1588146015,1587983575,61456839,CC BY-SA 4.0,https://stackoverflow.com/questions/61456839/js-generated-div-problem-with-keybindings,JS generated DIV problem with keybindings,,1587984132.0,,,
1292,"['javascript', 'html', 'firebase']","{'user_type': 'does_not_exist', 'display_name': 'user12612479'}",True,49,61496558.0,1,0,1588145867,1588145493,61496435,CC BY-SA 4.0,https://stackoverflow.com/questions/61496435/how-to-put-variable-in-where-method-in-javascript,How to put variable in Where() method in Javascript?,,,,,
1293,"['javascript', 'html', 'node.js', 'express', 'ejs']","{'account_id': 18429003, 'reputation': 15, 'user_id': 13424599, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bbd3cc28992a9579f4243d1e26831232?s=256&d=identicon&r=PG&f=1', 'display_name': 'saeroyiii', 'link': 'https://stackoverflow.com/users/13424599/saeroyiii'}",True,102,61495644.0,3,1,1588145859,1588140259,61495264,CC BY-SA 4.0,https://stackoverflow.com/questions/61495264/undefined-value-when-edit-using-ajax,undefined value when edit using ajax,,,,,
1294,"['javascript', 'html', 'jquery']","{'account_id': 17515157, 'reputation': 45, 'user_id': 12702284, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-desycI3384c/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdqjuzhRljzmO4UJ6wuZb2rQidm4Q/photo.jpg?sz=256', 'display_name': 'Vinotaz', 'link': 'https://stackoverflow.com/users/12702284/vinotaz'}",True,190,61496475.0,2,0,1588145625,1588138944,61495016,CC BY-SA 4.0,https://stackoverflow.com/questions/61495016/hide-option-based-on-selected-previous-form-in-jquery,Hide option based on selected previous form in jquery,,1588140375.0,,,
1295,"['javascript', 'html']","{'account_id': 18432220, 'reputation': 45, 'user_id': 13427023, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc2564187f6f9f1d0ecc25fc77c26cfc?s=256&d=identicon&r=PG&f=1', 'display_name': 'John Throboslky', 'link': 'https://stackoverflow.com/users/13427023/john-throboslky'}",True,46,,1,0,1588145492,1588093918,61485954,CC BY-SA 4.0,https://stackoverflow.com/questions/61485954/a-problem-with-a-function-that-changes-classes-names,A problem with a function that changes classes names,,1588145492.0,,,
1296,"['javascript', 'html']","{'account_id': 14466713, 'reputation': 1045, 'user_id': 10449848, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a8fa2ffad7121ed5a62bbfe9e8a0e62f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Real Noob', 'link': 'https://stackoverflow.com/users/10449848/real-noob'}",False,66,,0,0,1588145426,1588144811,61496241,CC BY-SA 4.0,https://stackoverflow.com/questions/61496241/code-is-giving-null-error-for-a-new-window-opened-using-javascript-to-close-it,Code is giving `null` error for a new window opened using JavaScript to close it,,1588145426.0,,,
1297,"['javascript', 'html', 'node.js', 'ejs']","{'account_id': 18364332, 'reputation': 15, 'user_id': 13375751, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/489e8b389aad8942273da8db613e2440?s=256&d=identicon&r=PG&f=1', 'display_name': 'xcoder', 'link': 'https://stackoverflow.com/users/13375751/xcoder'}",True,87,,2,0,1588145270,1588090495,61484875,CC BY-SA 4.0,https://stackoverflow.com/questions/61484875/how-to-write-to-a-variable-using-ejs,How to write to a variable using ejs?,,,,,
1298,"['python', 'html', 'string', 'pandas', 'dataframe']","{'account_id': 18429592, 'reputation': 1, 'user_id': 13425059, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c2e96689f5422ed4820a3356c9ee445b?s=256&d=identicon&r=PG&f=1', 'display_name': 'taf66', 'link': 'https://stackoverflow.com/users/13425059/taf66'}",True,409,,3,0,1588144805,1588079797,61481101,CC BY-SA 4.0,https://stackoverflow.com/questions/61481101/python-pandas-wrap-text-in-cell-output-it-to-html,Python Pandas wrap text in cell output it to_html,,1588081776.0,,,
1299,"['javascript', 'html', 'webview', 'nativescript']","{'account_id': 16136628, 'reputation': 293, 'user_id': 11648945, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JLPJo.jpg?s=256&g=1', 'display_name': 'Esdras Zongo', 'link': 'https://stackoverflow.com/users/11648945/esdras-zongo'}",True,412,61496189.0,1,0,1588144648,1588065432,61476699,CC BY-SA 4.0,https://stackoverflow.com/questions/61476699/how-to-launch-events-from-html-webview-ext-and-catching-them-in-nativescript,How to launch events from html (webview-ext) and catching them in nativescript?,,1588070004.0,,,
1300,"['python', 'html', 'django', 'django-models', 'django-views']","{'account_id': 18051086, 'reputation': 51, 'user_id': 13120728, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhCd0HL5Gd_bsKQmO5v1y4eSjoaLTElXp7k0JngJw=k-s256', 'display_name': 'Arny Boy', 'link': 'https://stackoverflow.com/users/13120728/arny-boy'}",True,401,61496167.0,1,0,1588144564,1588144174,61496081,CC BY-SA 4.0,https://stackoverflow.com/questions/61496081/str-not-showing-string,__str__ not showing String,,,,,
1301,"['html', 'css']","{'account_id': 17759572, 'reputation': 170, 'user_id': 12895831, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba93ccc7a36c4142cb160b2b6e54b5a0?s=256&d=identicon&r=PG&f=1', 'display_name': 'xojijog684', 'link': 'https://stackoverflow.com/users/12895831/xojijog684'}",True,49,61496089.0,1,1,1588144200,1588129533,61493538,CC BY-SA 4.0,https://stackoverflow.com/questions/61493538/css-edits-in-chrome-console-work-but-not-when-deployed-on-live-site,CSS edits in Chrome Console work but not when deployed on live site?,,,,,
1302,"['javascript', 'html', 'jquery', 'css', 'html5-canvas']","{'account_id': 12869253, 'reputation': 739, 'user_id': 9308321, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Z-ZVsSo6ki0/AAAAAAAAAAI/AAAAAAAAEuE/8B3hT46WURo/photo.jpg?sz=256', 'display_name': 'Mohit Gupta', 'link': 'https://stackoverflow.com/users/9308321/mohit-gupta'}",False,45,,1,0,1588143840,1588138483,61494936,CC BY-SA 4.0,https://stackoverflow.com/questions/61494936/one-tab-should-open-at-a-time-and-when-click-on-another-tab-then-its-tab-should,One tab should open at a time and when click on another tab then it&#39;s tab should be foucs on tob,,,,,
1303,"['javascript', 'html', 'button', 'audio', 'dom-events']","{'account_id': 18435694, 'reputation': 15, 'user_id': 13429600, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-2zfVojzztvw/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNc5dfkdkmdfgzkieBbuPjjCkEkxg/photo.jpg?sz=256', 'display_name': 'Max Paraskevas', 'link': 'https://stackoverflow.com/users/13429600/max-paraskevas'}",True,385,61492882.0,1,1,1588143795,1588124119,61492777,CC BY-SA 4.0,https://stackoverflow.com/questions/61492777/trying-to-have-a-random-image-and-random-sound-play-on-button-click,Trying to have a random image and random sound play on button click,,1588143795.0,,,
1304,"['javascript', 'php', 'html', 'jquery']","{'account_id': 18426719, 'reputation': 3, 'user_id': 13422831, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e1f8ea719a199089e6b25a0e1fc69d5e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ilham', 'link': 'https://stackoverflow.com/users/13422831/ilham'}",True,202,61495307.0,2,-2,1588143739,1588137090,61494707,,https://stackoverflow.com/questions/61494707/change-value-of-table-when-double-click,Change value of table when double click,1588218244.0,1588143739.0,Needs more focus,,
1305,"['html', 'bootstrap-4']","{'account_id': 18214573, 'reputation': 25, 'user_id': 13256433, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/--y4w3otNaM4/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMoIG7nEfcywvBQ6TWaCWnuQix5aA/photo.jpg?sz=256', 'display_name': 'rahul_patil', 'link': 'https://stackoverflow.com/users/13256433/rahul-patil'}",True,72,61495136.0,2,0,1588143103,1588138967,61495023,CC BY-SA 4.0,https://stackoverflow.com/questions/61495023/how-to-give-space-between-two-row,how to give space between two row?,,1588140599.0,,,
1306,"['html', 'css', 'angular']","{'account_id': 9416915, 'reputation': 3859, 'user_id': 7004388, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/c4b0bc6b305c0af8a64c7d684d5e1fd6?s=256&d=identicon&r=PG&f=1', 'display_name': 'coderpc', 'link': 'https://stackoverflow.com/users/7004388/coderpc'}",True,366,61495478.0,3,0,1588142988,1588140881,61495375,CC BY-SA 4.0,https://stackoverflow.com/questions/61495375/how-to-remove-the-image-element-from-dom-when-403-error-occurs-in-angular,How to remove the image element from DOM when 403 error occurs in Angular,,1588142388.0,,,
1307,"['javascript', 'html', 'dom', 'domdocument']","{'account_id': 1201284, 'reputation': 696, 'user_id': 1983881, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb468b09c1bd25996a9c7d32c381d22d?s=256&d=identicon&r=PG', 'display_name': 'Yi Xiang Chong', 'link': 'https://stackoverflow.com/users/1983881/yi-xiang-chong'}",False,65,,0,0,1588142316,1588142316,61495664,CC BY-SA 4.0,https://stackoverflow.com/questions/61495664/is-window-innerheight-the-just-the-scroll-bar-height,Is Window.innerHeight the just the scroll bar height?,,,,,
1308,"['html', 'css', 'bootstrap-4', 'sticky']","{'account_id': 18437263, 'reputation': 3, 'user_id': 13430748, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/244565a4e56da579004d80b2bd5a3185?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marek', 'link': 'https://stackoverflow.com/users/13430748/marek'}",False,99,,0,0,1588140267,1588140267,61495265,CC BY-SA 4.0,https://stackoverflow.com/questions/61495265/css-bootstrap-sticky-scrolling-effect,CSS/Bootstrap Sticky scrolling effect,,,,,
1309,"['html', 'angular', 'angular-material']","{'account_id': 7787735, 'reputation': 61, 'user_id': 5891914, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ITNmI.jpg?s=256&g=1', 'display_name': 'Still Alive', 'link': 'https://stackoverflow.com/users/5891914/still-alive'}",False,407,,1,0,1588140034,1588138046,61494870,CC BY-SA 4.0,https://stackoverflow.com/questions/61494870/enable-disable-button-and-change-the-status-in-modal-if-condition-match-in-ang,Enable &amp; Disable button and change the status in modal if condition match in angular 7,,1588139060.0,,,
1310,"['javascript', 'html', 'css', 'email', 'mailto']","{'account_id': 18154090, 'reputation': 39, 'user_id': 13206373, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhlDxQpP9RAeRsjDzrGZVkoJXedR_abtLBPoAAwSg=k-s256', 'display_name': 'Karu Skipper', 'link': 'https://stackoverflow.com/users/13206373/karu-skipper'}",False,391,,1,-1,1588139800,1588046586,61472406,CC BY-SA 4.0,https://stackoverflow.com/questions/61472406/website-is-now-insecure-after-adding-mailto,Website is now &quot;insecure&quot; after adding mailto?,,1588139800.0,,,
1311,"['html', 'css', 'twitter-bootstrap', 'frontend']","{'account_id': 18377196, 'reputation': 3, 'user_id': 13386031, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f799af210ab64edd269a05f702f2abf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sildaar Stararrow', 'link': 'https://stackoverflow.com/users/13386031/sildaar-stararrow'}",False,319,,1,0,1588139579,1588042443,61471852,CC BY-SA 4.0,https://stackoverflow.com/questions/61471852/shopify-single-static-section-fill-page,Shopify Single Static Section Fill Page?,,1588137144.0,,,
1312,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 17971395, 'reputation': 1134, 'user_id': 13060047, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13903786560648427248e97a12fd49b6?s=256&d=identicon&r=PG&f=1', 'display_name': 'ashes999', 'link': 'https://stackoverflow.com/users/13060047/ashes999'}",False,111,,1,0,1588139094,1588048736,61472721,CC BY-SA 4.0,https://stackoverflow.com/questions/61472721/bootstrap-responsive-behavior-only-on-mobile-devices,bootstrap responsive behavior only on mobile devices,,1588112490.0,,,
1313,"['javascript', 'html', 'css', 'typescript']","{'account_id': 17234237, 'reputation': 7, 'user_id': 12478045, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-9PYV5uGc-mU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3resVulgK6rVd7d0kD9zPyH9lbNWVQ/photo.jpg?sz=256', 'display_name': 'Neeraj Neeraj', 'link': 'https://stackoverflow.com/users/12478045/neeraj-neeraj'}",False,604,,2,-2,1588138700,1588076154,61479961,CC BY-SA 4.0,https://stackoverflow.com/questions/61479961/how-to-copy-complete-div-element-to-the-clipboard-using-javasript-or-typescript,How to copy complete div element to the clipboard using Javasript or Typescript only?,,1588082614.0,,,
1314,"['c#', 'html']","{'account_id': 12503168, 'reputation': 95, 'user_id': 9100918, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/1421426f5e5255eed20164eca343acae?s=256&d=identicon&r=PG&f=1', 'display_name': 'ravsun', 'link': 'https://stackoverflow.com/users/9100918/ravsun'}",True,76,61494879.0,1,0,1588138122,1588106506,61489602,CC BY-SA 4.0,https://stackoverflow.com/questions/61489602/email-sent-from-web-app-has-in-bullet-points,Email sent from web app has &gt;&gt; in bullet points,,1588116896.0,,,
1315,"['python', 'html', 'web-scraping']","{'user_type': 'does_not_exist', 'display_name': 'user11749176'}",False,31,,0,0,1588137727,1588137356,61494750,CC BY-SA 4.0,https://stackoverflow.com/questions/61494750/how-do-i-print-the-text-between-two-strong-tags-without-the-tags-in-the-output,How do I print the text between two strong tags without the tags in the output?,,1588137727.0,,,
1316,"['html', 'chart.js']","{'user_type': 'does_not_exist', 'display_name': 'user13150038'}",True,58,61494770.0,1,0,1588137485,1588136481,61494590,CC BY-SA 4.0,https://stackoverflow.com/questions/61494590/make-2-charts-using-chart-js,Make 2 charts using chart js,,,,,
1317,"['javascript', 'html', 'event-handling']","{'account_id': 16516380, 'reputation': 77, 'user_id': 11933722, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-j4bNJQR6b8k/AAAAAAAAAAI/AAAAAAAAAAc/ip5WmZZUsnE/photo.jpg?sz=256', 'display_name': 'Josemari Bautista', 'link': 'https://stackoverflow.com/users/11933722/josemari-bautista'}",True,51,61494695.0,2,0,1588137045,1588134931,61494315,CC BY-SA 4.0,https://stackoverflow.com/questions/61494315/how-to-get-a-return-value-from-an-input-form,How to get a return value from an input form?,,,,,
1318,"['javascript', 'html', 'jquery', 'datepicker']","{'account_id': 7355593, 'reputation': 5884, 'user_id': 5600452, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/ydVUZ.jpg?s=256&g=1', 'display_name': 'rahul.m', 'link': 'https://stackoverflow.com/users/5600452/rahul-m'}",True,1182,61494561.0,1,0,1588136309,1588134837,61494293,CC BY-SA 4.0,https://stackoverflow.com/questions/61494293/daterangepicker-default-dates-not-working-invalid-date,Daterangepicker default dates not working [Invalid date],,1588136201.0,,,
1319,"['html', 'linux']","{'account_id': 14521269, 'reputation': 11, 'user_id': 12835129, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b59df578f828897ceaf7ab6d40ab2a74?s=256&d=identicon&r=PG&f=1', 'display_name': 'he852100', 'link': 'https://stackoverflow.com/users/12835129/he852100'}",False,193,,1,1,1588135965,1588134526,61494240,CC BY-SA 4.0,https://stackoverflow.com/questions/61494240/how-to-convert-video-to-html5-animation-or-slideshow,How to convert video to html5 animation or slideshow,,,,,
