,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,community_owned_date,migrated_from,locked_date
1198,"['c', 'arrays', 'visual-studio', 'sorting', 'compiler-errors']","{'account_id': 16745276, 'reputation': 21, 'user_id': 12104200, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e491d66d917fa1b367ed2d23fb392cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Deathtraptaco', 'link': 'https://stackoverflow.com/users/12104200/deathtraptaco'}",True,1678,58459547.0,1,-1,1571475513,1571444615,58459523,,https://stackoverflow.com/questions/58459523/how-to-fix-undefined-undefined-reference-to-collect2-exe-error-ld-retu,How to fix undefined &#39;undefined reference to ****** collect2.exe: error: ld returned 1 exit status&#39; in C,1571475513.0,1571462852.0,Duplicate,,,,
1199,['c'],"{'account_id': 13388899, 'reputation': 149, 'user_id': 9661830, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1453516788086344/picture?type=large', 'display_name': 'Cory Allen', 'link': 'https://stackoverflow.com/users/9661830/cory-allen'}",True,198,58461671.0,2,-2,1571473858,1571469406,58461410,CC BY-SA 4.0,https://stackoverflow.com/questions/58461410/warning-cast-to-pointer-from-integer-of-different-size-char-function,Warning: cast to pointer from integer of different size (char* = function()),,,,,,,
1200,['c'],"{'account_id': 16926807, 'reputation': 1, 'user_id': 12242185, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9309af4e6ca11c38f980bad7d1505820?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lloyd Tapp', 'link': 'https://stackoverflow.com/users/12242185/lloyd-tapp'}",True,72,58461818.0,2,-1,1571473844,1571472276,58461702,CC BY-SA 4.0,https://stackoverflow.com/questions/58461702/fixing-large-angles-in-c,&quot;Fixing&quot; large angles in C,,,,,,,
1201,"['c', 'printf', 'variadic-functions']","{'account_id': 514136, 'reputation': 109075, 'user_id': 1593077, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/10c44e0d9568e48d05708ae196ad936f?s=256&d=identicon&r=PG', 'display_name': 'einpoklum', 'link': 'https://stackoverflow.com/users/1593077/einpoklum'}",True,223,,1,0,1571470392,1571441515,58459270,CC BY-SA 4.0,https://stackoverflow.com/questions/58459270/how-to-prepend-formatted-data-to-an-printf-call,How to prepend formatted data to an printf() call,1571470392.0,,,,,,
1202,"['c', 'floating-point', 'rounding']","{'account_id': 14547622, 'reputation': 21, 'user_id': 10507449, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1882615415167257/picture?type=large', 'display_name': 'Woong', 'link': 'https://stackoverflow.com/users/10507449/woong'}",True,60,,1,-1,1571469639,1571466400,58461093,,https://stackoverflow.com/questions/58461093/question-about-floating-point-and-rounding,Question about floating point and rounding,1571469639.0,1571470011.0,Duplicate,,,,
1203,"['c', 'x86', 'clang', 'atomic', 'compiler-optimization']","{'account_id': 348813, 'reputation': 2552, 'user_id': 683727, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/a6afa301295775f882aea1c37da9aee3?s=256&d=identicon&r=PG&f=1', 'display_name': 'wuxb', 'link': 'https://stackoverflow.com/users/683727/wuxb'}",True,253,,1,0,1571464691,1571386293,58446606,CC BY-SA 4.0,https://stackoverflow.com/questions/58446606/clang-is-there-a-way-to-specify-low-level-instructions-used-in-c11-atomic-opera,clang: Is there a way to specify low level instructions used in c11 atomic operations?,1571464691.0,,,,,,
1204,['c'],"{'account_id': 16925674, 'reputation': 11, 'user_id': 12241330, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-JDt7kwZA1Uc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfzmSw9VxCmnF6CoXjFFEx6fCBmmA/photo.jpg?sz=256', 'display_name': 'hang99', 'link': 'https://stackoverflow.com/users/12241330/hang99'}",True,100,,1,1,1571464690,1571450626,58459928,CC BY-SA 4.0,https://stackoverflow.com/questions/58459928/c-void-function-modify-pointer-array,C void function modify pointer array,,,,,,,
1205,"['c', 'extern']","{'account_id': 7480517, 'reputation': 43, 'user_id': 5685374, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/D3HXe.jpg?s=256&g=1', 'display_name': 'Sunil Rathod', 'link': 'https://stackoverflow.com/users/5685374/sunil-rathod'}",False,2342,,0,2,1571464299,1571434541,58458484,,https://stackoverflow.com/questions/58458484/initialized-and-declared-extern-why-im-seeing-below-warning,"initialized and declared ‘extern’, why I&#39;m seeing below warning?",1571464299.0,1571434766.0,Duplicate,,,,
1206,"['c', 'sockets', 'ubuntu', 'server', 'fork']","{'account_id': 3333125, 'reputation': 1353, 'user_id': 2801516, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shaz', 'link': 'https://stackoverflow.com/users/2801516/shaz'}",True,389,58444709.0,2,-1,1571462317,1571365891,58443143,CC BY-SA 4.0,https://stackoverflow.com/questions/58443143/trying-to-fork-after-new-client-connection-to-server-socket-programming-c,Trying to fork() after new client connection to server [Socket Programming C],,,,,,,
1207,"['c', 'sockets', 'concurrency', 'process', 'fork']","{'account_id': 3333125, 'reputation': 1353, 'user_id': 2801516, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shaz', 'link': 'https://stackoverflow.com/users/2801516/shaz'}",True,331,58460731.0,1,-1,1571462305,1571453836,58460152,CC BY-SA 4.0,https://stackoverflow.com/questions/58460152/c-socket-programming-trying-to-serve-new-client-connections-using-fork,C Socket Programming: Trying to serve new client connections using fork(),,,,,,,
1208,"['c', 'recursion', 'memory-leaks']","{'account_id': 16925993, 'reputation': 1, 'user_id': 12241579, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a1903f1cf86e9745b25c915cfbd525b?s=256&d=identicon&r=PG&f=1', 'display_name': 'AnalyticalAnalysis1', 'link': 'https://stackoverflow.com/users/12241579/analyticalanalysis1'}",False,96,,0,0,1571458916,1571457052,58460371,CC BY-SA 4.0,https://stackoverflow.com/questions/58460371/memory-leak-in-a-recursive-function,Memory Leak in a Recursive Function,1571458916.0,,,,,,
1209,"['c', 'multithreading', 'events', 'polling', 'epoll']","{'account_id': 293195, 'reputation': 12144, 'user_id': 596370, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8571b5b8d990c5ed1220f78cc3b55c49?s=256&d=identicon&r=PG', 'display_name': 'rashok', 'link': 'https://stackoverflow.com/users/596370/rashok'}",True,82,58455908.0,1,0,1571456110,1571410201,58453271,CC BY-SA 4.0,https://stackoverflow.com/questions/58453271/c-file-descriptor-for-polling-task-completion-status-of-worker-thread,C File Descriptor for polling task completion status of worker thread,1571456110.0,,,,,,
1210,"['c', 'bit-manipulation', 'language-lawyer', 'bitwise-operators', 'unsigned-integer']","{'account_id': 13811195, 'reputation': 61, 'user_id': 9968908, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b46cf75d6f90e2ca20ca04fb0ef71cb9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stephen Wicklund', 'link': 'https://stackoverflow.com/users/9968908/stephen-wicklund'}",True,98,58454011.0,2,4,1571452720,1571411854,58453740,CC BY-SA 4.0,https://stackoverflow.com/questions/58453740/does-the-position-of-this-bit-wise-operator-change-the-behavior,Does the position of this bit-wise operator change the behavior?,1571452720.0,,,,,,
1211,['c'],"{'account_id': 16858681, 'reputation': 25, 'user_id': 12190002, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDDw3NRWIqWDvDel2kG2Q34J6KInjAMjtBa5OOR=k-s256', 'display_name': 'Cloudss', 'link': 'https://stackoverflow.com/users/12190002/cloudss'}",True,46,58459361.0,1,-1,1571445099,1571441793,58459287,CC BY-SA 4.0,https://stackoverflow.com/questions/58459287/how-can-i-keep-adding-a-certain-value-to-a-certain-point,How Can I keep adding a certain value to a certain point?,,,,,,,
1212,"['c', 'graph', 'adjacency-matrix', 'hamiltonian-cycle']","{'account_id': 14486348, 'reputation': 71, 'user_id': 10464156, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-6vOlPbVxmzg/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DWtj1qDIcnRwZGZiChhvJCzvEtnyw/mo/photo.jpg?sz=256', 'display_name': 'Raven', 'link': 'https://stackoverflow.com/users/10464156/raven'}",False,50,,0,1,1571444837,1571444786,58459535,CC BY-SA 4.0,https://stackoverflow.com/questions/58459535/problem-returning-to-origin-node-using-adjacency-matrix,Problem returning to Origin Node using Adjacency Matrix,1571444837.0,,,,,,
1213,"['c++', 'c']","{'account_id': 1284096, 'reputation': 41, 'user_id': 1237538, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b7a874f03dbed790d028c670b5eb969?s=256&d=identicon&r=PG', 'display_name': 'user1237538', 'link': 'https://stackoverflow.com/users/1237538/user1237538'}",True,74,,1,1,1571443241,1571442371,58459331,CC BY-SA 4.0,https://stackoverflow.com/questions/58459331/memory-size-of-structure,Memory size of structure,1571442955.0,,,,,,
1214,"['c', 'opengl', 'soil']","{'account_id': 15442631, 'reputation': 156, 'user_id': 11140715, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96e081ff8b4ad28639eef1ac8da06b1b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rafutk', 'link': 'https://stackoverflow.com/users/11140715/rafutk'}",True,166,58456156.0,1,3,1571439530,1571380366,58445156,CC BY-SA 4.0,https://stackoverflow.com/questions/58445156/how-to-crop-an-soil-loaded-image,How to crop an SOIL loaded image,1571409044.0,,,,,,
1215,"['c', 'header', 'libraries']","{'account_id': 16265184, 'reputation': 93, 'user_id': 11745489, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-xkC4qTgl6tE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfO76XHRX3OAdfGo26E-yHgT7WCoA/photo.jpg?sz=256', 'display_name': 'cLax', 'link': 'https://stackoverflow.com/users/11745489/clax'}",False,50,,2,0,1571438395,1571426931,58457084,CC BY-SA 4.0,https://stackoverflow.com/questions/58457084/header-files-verses-libraries,Header files verses Libraries,,,,,,,
1216,"['c', 'csv', 'file-io', 'fgets', 'strsep']","{'account_id': 16924808, 'reputation': 25, 'user_id': 12240700, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-XyXm5PFc6iU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdX0GCvFDgXWns51UMEzCj5dC0SIQ/photo.jpg?sz=256', 'display_name': 'Stephen Carson', 'link': 'https://stackoverflow.com/users/12240700/stephen-carson'}",False,83,,0,0,1571434463,1571433578,58458345,CC BY-SA 4.0,https://stackoverflow.com/questions/58458345/segmentation-fault-while-trying-to-parse-an-excel-style-csv-file-c-programming,Segmentation Fault while trying to parse an excel style .CSV file [C programming],1571434463.0,,,,,,
1217,"['c', 'encryption', 'cryptography', 'cs50']","{'account_id': 16736016, 'reputation': 63, 'user_id': 12097115, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-FyWgq-nax3k/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcdVpKLzcrdM66ba-snBGSUQXj5BQ/photo.jpg?sz=256', 'display_name': 'Sam Shields', 'link': 'https://stackoverflow.com/users/12097115/sam-shields'}",False,162,,4,0,1571433593,1571337228,58438801,CC BY-SA 4.0,https://stackoverflow.com/questions/58438801/4-characters-crack-finishes-fast-but-adding-5th-loop-slows-entire-program,4 characters crack finishes fast but adding 5th loop slows entire program,,,,,,,
1218,"['c', 'segmentation-fault']","{'account_id': 16924571, 'reputation': 11, 'user_id': 12240532, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cae23bb9a70e20130f672fc534171c1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'CHuck', 'link': 'https://stackoverflow.com/users/12240532/chuck'}",False,64,,0,0,1571432101,1571429965,58457657,CC BY-SA 4.0,https://stackoverflow.com/questions/58457657/wrote-a-function-for-a-prewritten-main-and-received-a-seg-fault-that-i-cant-spo,Wrote a function for a prewritten main and received a seg fault that I can&#39;t spot,1571432101.0,,,,,,
1219,"['c', 'initialization', 'implicit']","{'account_id': 7480517, 'reputation': 43, 'user_id': 5685374, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/D3HXe.jpg?s=256&g=1', 'display_name': 'Sunil Rathod', 'link': 'https://stackoverflow.com/users/5685374/sunil-rathod'}",True,166,58457525.0,2,2,1571431370,1571429016,58457480,CC BY-SA 4.0,https://stackoverflow.com/questions/58457480/int-maini-printfi-d-n-i-i-value-is-1-why-please-explain,"`int main(i){ printf(&quot;i = %d\n&quot;, i); }` i value is 1. why ? please explain?",,,,,,,
1220,"['c', 'arrays', 'pointers']","{'account_id': 15671735, 'reputation': 21, 'user_id': 11308022, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a87ac5890b02c052ea6635c32c4126e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yuanbo', 'link': 'https://stackoverflow.com/users/11308022/yuanbo'}",True,146,58457271.0,2,0,1571431227,1571423063,58456339,CC BY-SA 4.0,https://stackoverflow.com/questions/58456339/what-is-the-mechanism-of-the-c-language-storing-array-in-memory,what is the mechanism of the c language storing array in memory,1571423357.0,,,,,,
1221,"['c', 'pointers', 'casting', 'void']","{'account_id': 13916518, 'reputation': 13, 'user_id': 10048162, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-3kK7OJp5mes/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7q3Qi_Fe_OIAWCn6Fv0kzsaeXLYVg/mo/photo.jpg?sz=256', 'display_name': 'Juan Esteban', 'link': 'https://stackoverflow.com/users/10048162/juan-esteban'}",True,126,58456968.0,4,0,1571429841,1571426166,58456940,CC BY-SA 4.0,https://stackoverflow.com/questions/58456940/can-you-proof-why-casting-is-important-when-i-deference-a-void-pointer,Can you proof why casting is important when I deference a void pointer?,,,,,,,
1222,"['c', 'pointers', 'embedded', 'rl78']","{'account_id': 15832534, 'reputation': 29, 'user_id': 11423413, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4876f2f8f1c518858fc91de5f1586092?s=256&d=identicon&r=PG&f=1', 'display_name': 'Murlidhar Roy', 'link': 'https://stackoverflow.com/users/11423413/murlidhar-roy'}",False,410,,0,1,1571429310,1571403444,58451409,CC BY-SA 4.0,https://stackoverflow.com/questions/58451409/embedded-c-renesas-rl78-transfer-of-data,"Embedded C , Renesas RL78, Transfer of data",1571429310.0,,,,,,
1223,"['c', 'io', 'do-while', 'getchar']","{'account_id': 11100285, 'reputation': 655, 'user_id': 8149159, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/06b091fec33bd98cd5a5e7afeca12e0c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Travis', 'link': 'https://stackoverflow.com/users/8149159/travis'}",True,72,58456833.0,1,1,1571428489,1571425199,58456754,CC BY-SA 4.0,https://stackoverflow.com/questions/58456754/c-do-while-adding-extra-step,C - Do While adding extra Step,1571426183.0,,,,,,
1224,"['c', 'algorithm', 'go', 'ocr']","{'account_id': 114929, 'reputation': 5764, 'user_id': 302005, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/eDmEQ.png?s=256&g=1', 'display_name': 'Pioz', 'link': 'https://stackoverflow.com/users/302005/pioz'}",True,392,58457238.0,1,0,1571427718,1571398893,58450168,CC BY-SA 4.0,https://stackoverflow.com/questions/58450168/what-strategy-can-i-use-to-ocr-magic-the-gathering-corner-text,What strategy can I use to OCR Magic the Gathering corner text?,1571414936.0,,,,,,
1225,"['c', 'embedded', 'lcd']","{'account_id': 16589167, 'reputation': 85, 'user_id': 11987745, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBe81aRlLmlKIXzg74TEatDarMopad2uryYyKaj=k-s256', 'display_name': 'Jersey Devil', 'link': 'https://stackoverflow.com/users/11987745/jersey-devil'}",False,67,,0,0,1571427648,1571426093,58456922,CC BY-SA 4.0,https://stackoverflow.com/questions/58456922/reading-data-from-162-lcd-hd44780-using-at89c52,reading data from 16*2 LCD (HD44780) using at89c52,1571427648.0,,,,,,
1226,"['c', 'algorithm', 'time-complexity']","{'account_id': 16923561, 'reputation': 1, 'user_id': 12239762, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35fc1863742172bc290074ae0099792d?s=256&d=identicon&r=PG&f=1', 'display_name': 'algo', 'link': 'https://stackoverflow.com/users/12239762/algo'}",False,93,,0,0,1571426688,1571418887,58455435,CC BY-SA 4.0,https://stackoverflow.com/questions/58455435/how-come-the-time-complexity-is-n-logn-instead-of-log-n,how come the time-complexity is n log(n) instead of log (n)?,1571426688.0,,,,,,
1227,"['c', 'arrays', 'stack', 'dynamic-memory-allocation']","{'account_id': 16924181, 'reputation': 41, 'user_id': 12240232, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-WIPjSP-V4MY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc7c4SaRVTn9K-3A24dKp29WA__5w/photo.jpg?sz=256', 'display_name': 'Mohammad Shahwez', 'link': 'https://stackoverflow.com/users/12240232/mohammad-shahwez'}",False,50,,0,0,1571425901,1571425901,58456889,CC BY-SA 4.0,https://stackoverflow.com/questions/58456889/stack-implementation-using-array-dynamic-memory-allocation-code,stack implementation using array dynamic memory allocation code,,,,,,,
1228,"['c', 'message-queue']","{'account_id': 5065366, 'reputation': 101, 'user_id': 4065588, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09cb237f1b896216958e1c04ef5ff8ca?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fairy', 'link': 'https://stackoverflow.com/users/4065588/fairy'}",True,302,58456705.0,2,1,1571424973,1571345825,58440640,CC BY-SA 4.0,https://stackoverflow.com/questions/58440640/invalid-argument-and-identifier-removed-error-in-message-queues,Invalid argument and Identifier removed error in message queues,1571346301.0,,,,,,
1229,"['c', 'function', 'pointers']","{'account_id': 16601379, 'reputation': 107, 'user_id': 11996956, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c4e12d1b82a232b9b9c669d6cec0f88?s=256&d=identicon&r=PG&f=1', 'display_name': 'francescobfc', 'link': 'https://stackoverflow.com/users/11996956/francescobfc'}",True,76,58456524.0,1,0,1571424126,1571422874,58456307,CC BY-SA 4.0,https://stackoverflow.com/questions/58456307/how-to-attribute-values-from-matrix-pointers-in-a-function,How to attribute values from matrix pointers in a function,,,,,,,
