,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,migrated_from,locked_date
887,"['c', 'struct', 'c99', 'memcpy']","{'account_id': 44243, 'reputation': 13612, 'user_id': 129735, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/c31063fef2ac727ff2b59462bafcbfe0?s=256&d=identicon&r=PG', 'display_name': 'Rio', 'link': 'https://stackoverflow.com/users/129735/rio'}",True,405,9468062.0,1,0,1330358431,1330356832,9467674,CC BY-SA 3.0,https://stackoverflow.com/questions/9467674/how-to-copy-into-buffer-within-struct-within-struct,How to copy into buffer within struct within struct,,1330357960.0,,,,
888,"['c', 'linux', 'curl', 'build', 'libcurl']","{'account_id': 1208475, 'reputation': 1344, 'user_id': 1177483, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/bc22ff8b675050b342e9566b6e246b9d?s=256&d=identicon&r=PG', 'display_name': 'Yuvi', 'link': 'https://stackoverflow.com/users/1177483/yuvi'}",True,1588,9467031.0,1,-1,1330354334,1330347520,9465412,CC BY-SA 3.0,https://stackoverflow.com/questions/9465412/getting-compilation-error-for-libcurl,Getting compilation error for libcurl,,1330347765.0,,,,
889,"['c', 'int', 'range']","{'user_type': 'does_not_exist', 'display_name': 'user1054204'}",True,5508,9439019.0,3,1,1330353471,1330122420,9438954,CC BY-SA 3.0,https://stackoverflow.com/questions/9438954/c-check-that-an-int-read-by-scanf-is-in-the-range-of-the-integers,C - Check that an int read by scanf is in the range of the integers,,,,,,
890,"['c', 'function', 'variables', 'declaration', 'invocation']","{'account_id': 534157, 'reputation': 2317, 'user_id': 1235269, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07e01ce89522c0789dc066bf73696d3a?s=256&d=identicon&r=PG', 'display_name': 'zmccord', 'link': 'https://stackoverflow.com/users/1235269/zmccord'}",True,9243,,4,4,1330352956,1330337699,9463277,CC BY-SA 3.0,https://stackoverflow.com/questions/9463277/declaring-variables-in-the-arguments-to-a-function-in-c,Declaring variables in the arguments to a function in C,,1330338066.0,,,,
891,"['c', 'popen', 'kill', 'pid', 'ptrace']","{'account_id': 281348, 'reputation': 6021, 'user_id': 577598, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/4101b493ac5bd18b40b014a88c77283a?s=256&d=identicon&r=PG', 'display_name': 'Paris', 'link': 'https://stackoverflow.com/users/577598/paris'}",True,2874,9462471.0,2,3,1330352917,1330333768,9462442,CC BY-SA 3.0,https://stackoverflow.com/questions/9462442/c-get-pid-of-process-opened-with-popen,C - Get PID of process opened with popen,,,,,,
892,"['c', 'initialization', 'runtime-error', 'strcpy', 'strncpy']","{'account_id': 1049064, 'reputation': 784, 'user_id': 1053397, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/1dcc2715665d346208e29ffb3ea32961?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/1053397/john'}",True,280,9466137.0,3,0,1330351124,1330350667,9466107,CC BY-SA 3.0,https://stackoverflow.com/questions/9466107/strcpy-creates-error,strcpy() creates error,,,,,,
893,"['c', 'strncpy']","{'account_id': 272217, 'reputation': 7417, 'user_id': 563189, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/e5e90920ad687c6c931ba594371c927b?s=256&d=identicon&r=PG', 'display_name': 'Dunc', 'link': 'https://stackoverflow.com/users/563189/dunc'}",True,2916,9464841.0,5,2,1330346114,1330344531,9464780,CC BY-SA 3.0,https://stackoverflow.com/questions/9464780/strncpy-introduces-funny-character,strncpy introduces funny character,,1330344931.0,,,,
894,"['c', 'makefile']","{'account_id': 198975, 'reputation': 16780, 'user_id': 443966, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/c126ccb3b6cc4c87d127d2229340e754?s=256&d=identicon&r=PG', 'display_name': 'guilin 桂林', 'link': 'https://stackoverflow.com/users/443966/guilin-%e6%a1%82%e6%9e%97'}",True,5687,9464930.0,2,5,1330345264,1330342388,9464311,CC BY-SA 3.0,https://stackoverflow.com/questions/9464311/can-i-execute-a-command-in-sub-folder-in-makefile,Can I execute a command in sub folder in makefile,,1330342579.0,,,,
895,"['c', 'sqlite']","{'account_id': 437160, 'reputation': 117, 'user_id': 824704, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/516e3875ce8d79c9cae0f008fa139768?s=256&d=identicon&r=PG', 'display_name': 'arvind', 'link': 'https://stackoverflow.com/users/824704/arvind'}",True,144,9464645.0,1,0,1330343874,1330343576,9464576,CC BY-SA 3.0,https://stackoverflow.com/questions/9464576/sqlite3-c-api-querying-for-a-title-concat,sqlite3 C API querying for a title concat,,,,,,
896,"['c', 'linux', 'embedded', 'cpu', 'cpu-usage']","{'account_id': 1096112, 'reputation': 2288, 'user_id': 1089679, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/6770423d9379a650eb5eaa185aa8afc1?s=256&d=identicon&r=PG', 'display_name': 'user1089679', 'link': 'https://stackoverflow.com/users/1089679/user1089679'}",True,549,9460972.0,3,1,1330343289,1330322902,9460723,CC BY-SA 3.0,https://stackoverflow.com/questions/9460723/want-to-notedown-cpu-usage-and-memory-usage-of-my-c-program,Want to notedown CPU usage and Memory Usage of my C program,,1495541013.0,,,,
897,"['c', 'xna-4.0']","{'account_id': 1277923, 'reputation': 175, 'user_id': 1232761, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/7981bcb5905a9f01f1d138fb96aa5ee1?s=256&d=identicon&r=PG', 'display_name': 'gruffy321', 'link': 'https://stackoverflow.com/users/1232761/gruffy321'}",True,630,,1,1,1330342470,1330294230,9457670,CC BY-SA 3.0,https://stackoverflow.com/questions/9457670/xna-c-projectiles-firing-issue-need-one-projectile-at-a-time-to-fire-on-space,XNA/C# projectiles firing issue - need one projectile at a time to fire on spacebar press,,1330342470.0,,,,
898,"['c', 'scanf']","{'account_id': 398383, 'reputation': 11552, 'user_id': 763029, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/TVwEa.jpg?s=256&g=1', 'display_name': 'Caffeinated', 'link': 'https://stackoverflow.com/users/763029/caffeinated'}",True,4184,9463047.0,5,1,1330341332,1330335378,9462780,CC BY-SA 3.0,https://stackoverflow.com/questions/9462780/in-c-how-can-i-restrict-the-accepted-values-that-this-scanf-will-take,"In C, How can I restrict the accepted values that this scanf will take?",,,,,,
899,"['c', 'struct', 'c99']","{'account_id': 44243, 'reputation': 13612, 'user_id': 129735, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/c31063fef2ac727ff2b59462bafcbfe0?s=256&d=identicon&r=PG', 'display_name': 'Rio', 'link': 'https://stackoverflow.com/users/129735/rio'}",True,1907,9463037.0,1,2,1330338527,1330336190,9462961,CC BY-SA 3.0,https://stackoverflow.com/questions/9462961/how-to-store-an-array-of-structs-inside-anonymous-member,How to store an array of structs inside anonymous member?,,,,,,
900,"['c', 'malloc', 'free', 'realloc']","{'account_id': 1248349, 'reputation': 755, 'user_id': 1209326, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/f94c4ad7aba1e6b8bf3c815877dd8300?s=256&d=identicon&r=PG', 'display_name': 'user1209326', 'link': 'https://stackoverflow.com/users/1209326/user1209326'}",True,515,9455272.0,2,1,1330335204,1330276528,9455230,CC BY-SA 3.0,https://stackoverflow.com/questions/9455230/trying-to-learn-proper-memory-handling-in-c-malloc-realloc-and-free,"Trying to learn proper memory handling in C -- malloc, realloc and free",,,,,,
901,"['c', 'command-line-interface']","{'account_id': 949548, 'reputation': 1654, 'user_id': 975984, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/ca543db3a2ed006ac7bb00d3c8805a98?s=256&d=identicon&r=PG', 'display_name': 'twfx', 'link': 'https://stackoverflow.com/users/975984/twfx'}",True,86,9462660.0,1,1,1330334884,1330334588,9462600,CC BY-SA 3.0,https://stackoverflow.com/questions/9462600/command-line-interface-process-control,Command Line Interface &amp; Process Control,,,,,,
902,"['c', 'type-conversion']","{'account_id': 309196, 'reputation': 7715, 'user_id': 621510, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/daaa437199511c2763393cc29cec992c?s=256&d=identicon&r=PG', 'display_name': 'mainajaved', 'link': 'https://stackoverflow.com/users/621510/mainajaved'}",False,2834,,2,0,1330334157,1330333483,9462386,CC BY-SA 3.0,https://stackoverflow.com/questions/9462386/type-casting-a-struct-into-int,Type casting a struct into int,,,,,,
903,"['c', 'floating-point']","{'account_id': 902733, 'reputation': 1398, 'user_id': 938429, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/37a11c6de74e69f64a937d9aea089d69?s=256&d=identicon&r=PG', 'display_name': 'Bazooka', 'link': 'https://stackoverflow.com/users/938429/bazooka'}",True,322,9461755.0,6,1,1330332751,1330329913,9461744,CC BY-SA 3.0,https://stackoverflow.com/questions/9461744/explain-this-floating-point-behavior,Explain this floating point behavior,,,,,,
904,"['c', 'gcc']","{'account_id': 117160, 'reputation': 806, 'user_id': 306935, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b2744f41bdc420278709dbe12f7a75e4?s=256&d=identicon&r=PG', 'display_name': 'cyfdecyf', 'link': 'https://stackoverflow.com/users/306935/cyfdecyf'}",True,6392,9461696.0,2,9,1330331030,1330329204,9461625,CC BY-SA 3.0,https://stackoverflow.com/questions/9461625/gcc-error-message-attempt-to-use-poisoned-target-i386,GCC error message: attempt to use poisoned &quot;TARGET_I386&quot;,,1330331030.0,,,,
905,"['c', 'piping', 'dup2']","{'account_id': 1280533, 'reputation': 33, 'user_id': 1234713, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ea61577dbe6e1ef114b9c75e61baca9?s=256&d=identicon&r=PG', 'display_name': 'orangeviking65', 'link': 'https://stackoverflow.com/users/1234713/orangeviking65'}",True,2177,9460003.0,1,1,1330328934,1330312674,9459627,CC BY-SA 3.0,https://stackoverflow.com/questions/9459627/trouble-using-dup2-to-make-a-c-program-execute-a-command-such-as-ls-bin-grep,Trouble using dup2 to make a C program execute a command such as &#39;ls /bin | grep grep | grep b&#39;,,1330317357.0,,,,
906,"['c++', 'c', 'pthreads', 'conditional', 'mutex']","{'account_id': 1191863, 'reputation': 4796, 'user_id': 1164435, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/0c5d4b1f18696b95d487c354ba1b5148?s=256&d=identicon&r=PG', 'display_name': 'P basak', 'link': 'https://stackoverflow.com/users/1164435/p-basak'}",True,1196,9460902.0,1,0,1330324456,1330322012,9460613,CC BY-SA 3.0,https://stackoverflow.com/questions/9460613/pthread-condition-variables-are-a-replacement-for-continuous-polling-is-it-true,"Pthread Condition variables are a replacement for continuous polling, is it true?",,1330323412.0,,,,
907,['c'],"{'account_id': 1279126, 'reputation': 173, 'user_id': 1233676, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/545e2d1f405275860914319260e71dc8?s=256&d=identicon&r=PG', 'display_name': 'leocod', 'link': 'https://stackoverflow.com/users/1233676/leocod'}",True,835,,5,3,1330324359,1330315512,9459918,CC BY-SA 3.0,https://stackoverflow.com/questions/9459918/c-programming-10-pairs-per-line,C programming. 10 pairs per line?,,1330324359.0,,,,
908,"['c', 'arrays', 'data-structures']","{'account_id': 421735, 'reputation': 15926, 'user_id': 800123, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/bZMq5.jpg?s=256&g=1', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/800123/jack'}",True,8906,9460576.0,1,5,1330321686,1330321337,9460537,CC BY-SA 3.0,https://stackoverflow.com/questions/9460537/how-to-make-an-array-with-my-struct-types,how to make an array with my struct types?,,,,,,
909,"['c', 'multithreading', 'operating-system', 'pthreads']","{'account_id': 1188174, 'reputation': 2276, 'user_id': 3552532, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/4b96d740c57030762411bcbedf4b41a8?s=256&d=identicon&r=PG', 'display_name': 'goldfrapp04', 'link': 'https://stackoverflow.com/users/3552532/goldfrapp04'}",True,1218,9456515.0,2,1,1330321265,1330284851,9456432,CC BY-SA 3.0,https://stackoverflow.com/questions/9456432/measuring-efficiency-of-mutex-and-busy-waiting,Measuring efficiency of Mutex and Busy waiting,,1330321265.0,,,,
910,"['c', 'optional-parameters', 'kernighan-and-ritchie']","{'account_id': 1280267, 'reputation': 13, 'user_id': 1234519, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a84b18afee269561518f7934aeee69a3?s=256&d=identicon&r=PG', 'display_name': 'Zhengkan Wang', 'link': 'https://stackoverflow.com/users/1234519/zhengkan-wang'}",True,520,9458440.0,1,1,1330320991,1330299485,9458381,CC BY-SA 3.0,https://stackoverflow.com/questions/9458381/section-5-10-from-kernighan-ritchie-command-line-arguments-optional-parameters,Section 5.10 from Kernighan/Ritchie Command line arguments/optional parameters,,1330300056.0,,,,
911,"['c', 'pointers', 'function-pointers']","{'account_id': 398383, 'reputation': 11552, 'user_id': 763029, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/TVwEa.jpg?s=256&g=1', 'display_name': 'Caffeinated', 'link': 'https://stackoverflow.com/users/763029/caffeinated'}",True,201,9457168.0,3,0,1330320979,1330290066,9457108,CC BY-SA 3.0,https://stackoverflow.com/questions/9457108/c-function-pointer-confusion-what-is-meant-by-pointer-level-of-the-variable,"C function pointer confusion, what is meant by &quot;pointer level of the variable&quot;?",,,,,,
912,"['c', 'malloc', 'c99', 'flexible-array-member']","{'account_id': 44243, 'reputation': 13612, 'user_id': 129735, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/c31063fef2ac727ff2b59462bafcbfe0?s=256&d=identicon&r=PG', 'display_name': 'Rio', 'link': 'https://stackoverflow.com/users/129735/rio'}",True,190,9460400.0,1,1,1330320286,1330313187,9459675,CC BY-SA 3.0,https://stackoverflow.com/questions/9459675/odd-behaviour-using-flexible-array-member,Odd behaviour using flexible array member,,,,,,
913,"['python', 'c', 'struct', 'ctypes']","{'account_id': 476896, 'reputation': 17369, 'user_id': 888051, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c4e1477113874fc2971bee45c984b3d6?s=256&d=identicon&r=PG', 'display_name': 'Alcott', 'link': 'https://stackoverflow.com/users/888051/alcott'}",True,998,9431736.0,2,6,1330316187,1330090377,9431615,CC BY-SA 3.0,https://stackoverflow.com/questions/9431615/c-struct-in-python,C struct in Python,,1330316128.0,,,,
914,"['c', 'scanf', 'strtok']","{'account_id': 1248349, 'reputation': 755, 'user_id': 1209326, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/f94c4ad7aba1e6b8bf3c815877dd8300?s=256&d=identicon&r=PG', 'display_name': 'user1209326', 'link': 'https://stackoverflow.com/users/1209326/user1209326'}",True,2712,9459508.0,2,1,1330315726,1330311293,9459490,CC BY-SA 3.0,https://stackoverflow.com/questions/9459490/why-does-strtok-interact-like-this-with-scanf,Why does strtok interact like this with scanf?,,,,,,
915,"['c', 'networking', 'freebsd', 'ifconfig']","{'account_id': 147640, 'reputation': 9293, 'user_id': 358892, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/045671150b56832aa7151380bcab8462?s=256&d=identicon&r=PG', 'display_name': 'hari', 'link': 'https://stackoverflow.com/users/358892/hari'}",True,363,9459666.0,3,0,1330313067,1330311127,9459469,CC BY-SA 3.0,https://stackoverflow.com/questions/9459469/inet-or-inet6-in-freebsd,inet or inet6 in freebsd,,,,,,
916,['c'],"{'account_id': 971715, 'reputation': 8848, 'user_id': 994165, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/8e6bcae1a2e69c8c7c36eb3ed091d0f9?s=256&d=identicon&r=PG', 'display_name': 'user994165', 'link': 'https://stackoverflow.com/users/994165/user994165'}",True,5054,9459495.0,1,1,1330311368,1330306408,9459023,CC BY-SA 3.0,https://stackoverflow.com/questions/9459023/lstat-bad-address,lstat: Bad Address,,1330310636.0,,,,
917,"['c', 'linux', 'stat', 'opendir']","{'account_id': 1213234, 'reputation': 337, 'user_id': 1181368, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/17d8689e13052bdcf37d57f5ef9aa115?s=256&d=identicon&r=PG', 'display_name': 'Sabrina S', 'link': 'https://stackoverflow.com/users/1181368/sabrina-s'}",True,1417,9459340.0,1,3,1330309662,1330307666,9459162,CC BY-SA 3.0,https://stackoverflow.com/questions/9459162/linux-c-access-not-catching-permission-problems-or-something,"Linux, C: access() not catching permission problems, or something",,,,,,
918,"['c', 'sockets', 'networking']","{'account_id': 120464, 'reputation': 1091, 'user_id': 312928, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/091d02823d47adb329b3b3ca058ffb0b?s=256&d=identicon&r=PG', 'display_name': 'drunkmonkey', 'link': 'https://stackoverflow.com/users/312928/drunkmonkey'}",True,820,9458650.0,1,1,1330305557,1330300447,9458489,CC BY-SA 3.0,https://stackoverflow.com/questions/9458489/c-socket-programming-send,"C socket programming, send",,1330300895.0,,,,
919,"['c', 'pointers']","{'account_id': 1001336, 'reputation': 893, 'user_id': 1016118, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/2634f736a3300d47b26033c16454e805?s=256&d=identicon&r=PG', 'display_name': 'Digital Da', 'link': 'https://stackoverflow.com/users/1016118/digital-da'}",True,162,9458815.0,2,1,1330305429,1330303818,9458802,CC BY-SA 3.0,https://stackoverflow.com/questions/9458802/passing-a-pointer-as-argument-to-a-function-in-c,passing a pointer as argument to a function in C,,1330304621.0,,,,
