,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,migrated_from,community_owned_date,locked_date
1579,"['objective-c', 'c', 'ruby', 'makefile', 'ruby-c-extension']","{'account_id': 287034, 'reputation': 11084, 'user_id': 586606, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/64c654ee90616426e01104ea8d153aba?s=256&d=identicon&r=PG', 'display_name': 'WilHall', 'link': 'https://stackoverflow.com/users/586606/wilhall'}",True,367,,,2,6,1350896992,1350258358,12887639,CC BY-SA 3.0,https://stackoverflow.com/questions/12887639/linking-cocoa-headers-to-ruby-c-extension,Linking Cocoa headers to ruby C extension,1350498553.0,,,,,
1580,"['c++', 'c', 'windows']","{'account_id': 1440071, 'reputation': 597, 'user_id': 1360473, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/de5739437a103b4312314dc5ac5365d3?s=256&d=identicon&r=PG', 'display_name': 'Arjun babu', 'link': 'https://stackoverflow.com/users/1360473/arjun-babu'}",True,400,,12891747.0,2,2,1350896536,1350279157,12889797,CC BY-SA 3.0,https://stackoverflow.com/questions/12889797/ldap-modify-function-through-access-violation,ldap_modify function through access violation?,1350287915.0,,,,,
1581,"['c', 'cross-platform']","{'account_id': 46162, 'reputation': 11813, 'user_id': 136285, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/hR8sT.png?s=256&g=1', 'display_name': 'malat', 'link': 'https://stackoverflow.com/users/136285/malat'}",False,143,,,1,1,1350895504,1350893841,13007392,CC BY-SA 3.0,https://stackoverflow.com/questions/13007392/exposing-or-not-exposing-an-api,Exposing or not exposing an API,1350894172.0,,,,,
1582,"['c', 'audio', 'ffmpeg', 'libavcodec', 'libavformat']","{'account_id': 125186, 'reputation': 6637, 'user_id': 320801, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/fb3c7fefcf4471f6110e4bbd0af8d0fc?s=256&d=identicon&r=PG', 'display_name': 'frankish', 'link': 'https://stackoverflow.com/users/320801/frankish'}",False,294,,,0,1,1350895422,1350895422,13007732,CC BY-SA 3.0,https://stackoverflow.com/questions/13007732/how-to-write-incoming-frames-to-file-without-touching-in-ffmpeg,How to write incoming frames to file without touching in ffmpeg?,,,,,,
1583,['c'],"{'account_id': 206744, 'reputation': 20704, 'user_id': 456218, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/31269977359e8f88232048fd6b399d91?s=256&d=identicon&r=PG', 'display_name': 'mko', 'link': 'https://stackoverflow.com/users/456218/mko'}",True,115,,13007168.0,4,0,1350895104,1350892470,13007112,,https://stackoverflow.com/questions/13007112/another-way-for-string-creation-in-c,Another way for string creation in C?,1495541081.0,1350897793.0,exact duplicate,,,
1584,"['c', 'traversal']","{'account_id': 1914904, 'reputation': 79, 'user_id': 1727663, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7118272161fb9ba7c5d37ba36c50057e?s=256&d=identicon&r=PG', 'display_name': 'CSCSCS', 'link': 'https://stackoverflow.com/users/1727663/cscscs'}",True,1041,,13006742.0,1,0,1350891598,1350889939,13006538,CC BY-SA 3.0,https://stackoverflow.com/questions/13006538/traverse-through-a-known-structure-in-c,Traverse through a known structure in C,1350891598.0,,,,,
1585,['c'],"{'account_id': 206744, 'reputation': 20704, 'user_id': 456218, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/31269977359e8f88232048fd6b399d91?s=256&d=identicon&r=PG', 'display_name': 'mko', 'link': 'https://stackoverflow.com/users/456218/mko'}",True,26828,,13006713.0,4,5,1350890931,1350890458,13006672,,https://stackoverflow.com/questions/13006672/i-got-this-warning-sizeof-on-array-function-parameter-will-return-size-of-cons,I got this warning: sizeof on array function parameter will return size of &#39;const char *&#39; instead of &#39;const char []&#39;,1495542373.0,1350893321.0,exact duplicate,,,
1586,"['ruby-on-rails', 'c', 'ruby', 'logic']","{'account_id': 1836168, 'reputation': 31, 'user_id': 1666507, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/1e753c1aea2ae1504e3d83378e3961c8?s=256&d=identicon&r=PG', 'display_name': 'Dean M', 'link': 'https://stackoverflow.com/users/1666507/dean-m'}",False,76,,,1,0,1350889944,1350888507,13006217,CC BY-SA 3.0,https://stackoverflow.com/questions/13006217/ruby-c-logic-to-identify-whether-excel-like-cell-position-are-overlapping-or-not,Ruby/C logic to identify whether excel like cell position are overlapping or not,,,,,,
1587,"['c++', 'c', 'linker', 'cygwin']","{'account_id': 162071, 'reputation': 4258, 'user_id': 383306, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/H5QnV.png?s=256&g=1', 'display_name': 'Zach Saw', 'link': 'https://stackoverflow.com/users/383306/zach-saw'}",True,375,,13006054.0,1,0,1350887640,1350887343,13006004,CC BY-SA 3.0,https://stackoverflow.com/questions/13006004/g-complains-undefined-reference-to-register-callback,g++ complains undefined reference to &#39;_register_callback&#39;,,,,,,
1588,"['c', 'segmentation-fault', 'malloc']","{'account_id': 1206299, 'reputation': 307, 'user_id': 1175858, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/a88373faca51abd13fe7f03133e84a1f?s=256&d=identicon&r=PG', 'display_name': 'boutrosc', 'link': 'https://stackoverflow.com/users/1175858/boutrosc'}",True,2589,,13005888.0,1,0,1350886634,1350885044,13005623,,https://stackoverflow.com/questions/13005623/malloc-segfault-c,Malloc ~ Segfault C,,1350912442.0,too localized,,,
1589,"['c', 'arrays', 'function', 'pointers', 'structure']","{'account_id': 1963680, 'reputation': 11, 'user_id': 1764460, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09bae6c771232ceb9f1187c58da94f3f?s=256&d=identicon&r=PG', 'display_name': 'user1764460', 'link': 'https://stackoverflow.com/users/1764460/user1764460'}",True,397,,,2,1,1350886606,1350885900,13005745,CC BY-SA 3.0,https://stackoverflow.com/questions/13005745/function-to-decrypt-file-in-c,Function to decrypt file in C?,1350886433.0,,,,,
1590,"['c', 'arrays', 'pointers', 'struct']","{'account_id': 1546183, 'reputation': 619, 'user_id': 1439690, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/bcc6eccdd73182ce67f9dc4a5b8108d8?s=256&d=identicon&r=PG', 'display_name': 'user1439690', 'link': 'https://stackoverflow.com/users/1439690/user1439690'}",True,91,,13005770.0,4,0,1350886219,1350885641,13005706,CC BY-SA 3.0,https://stackoverflow.com/questions/13005706/correct-method-to-access-a-structure-pointer,Correct method to access a structure pointer,,,,,,
1591,"['c', 'file', 'exec', 'fork', 'program-entry-point']","{'account_id': 459718, 'reputation': 284, 'user_id': 860351, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ea45a546bfb5fcaf56626fa114c83882?s=256&d=identicon&r=PG', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/860351/tim'}",False,85,,,2,0,1350884153,1350861799,13003204,CC BY-SA 3.0,https://stackoverflow.com/questions/13003204/how-do-you-organize-the-file-system-for-a-program-that-forks-and-execs,How do you organize the file system for a program that forks and execs?,,,,,,
1592,"['mysql', 'c', 'while-loop']","{'account_id': 1280536, 'reputation': 3207, 'user_id': 1234718, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/58d05eb69cac20e71812183ef43f921c?s=256&d=identicon&r=PG', 'display_name': 'capcom', 'link': 'https://stackoverflow.com/users/1234718/capcom'}",True,683,,,1,2,1350883240,1350875625,13004560,CC BY-SA 3.0,https://stackoverflow.com/questions/13004560/continuously-read-data-from-a-serial-port-while-loop-is-running,Continuously read data from a serial port while loop is running,1350883240.0,,,,,
1593,"['c', 'insert']","{'account_id': 1906734, 'reputation': 75, 'user_id': 1721457, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/bd385a4e35f00b4ee53930fa8f94fcf4?s=256&d=identicon&r=PG', 'display_name': 'Jeffrey Lebowski', 'link': 'https://stackoverflow.com/users/1721457/jeffrey-lebowski'}",True,195,,12995052.0,1,1,1350883184,1350793420,12994950,CC BY-SA 3.0,https://stackoverflow.com/questions/12994950/c-pointer-insertion-algorithm,C - Pointer Insertion Algorithm,1350811709.0,,,,1350811709.0,
1594,['c'],"{'account_id': 1415061, 'reputation': 1276, 'user_id': 1340881, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e128e911c4b0b28697b5c60da45d39d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'theUser', 'link': 'https://stackoverflow.com/users/1340881/theuser'}",True,95,,13003625.0,1,0,1350881784,1350864205,13003461,CC BY-SA 3.0,https://stackoverflow.com/questions/13003461/what-are-the-3-methods-of-declaring-a-pointer-as-a-parameter-in-a-function-decla,What are the 3 methods of declaring a pointer as a parameter in a function declaration?,1350865129.0,,,,,
1595,"['c', 'stack', 'stack-trace', 'minix']","{'account_id': 405298, 'reputation': 443, 'user_id': 774099, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/23ebd091314b6a5e7d072a69e05aa641?s=256&d=identicon&r=PG', 'display_name': 'Sam P', 'link': 'https://stackoverflow.com/users/774099/sam-p'}",False,270,,,0,0,1350880558,1350880558,13005022,CC BY-SA 3.0,https://stackoverflow.com/questions/13005022/minix-creating-a-stack-trace-in-c,Minix - Creating a stack trace in C,,,,,,
1596,"['c', 'file-io', 'directory']","{'account_id': 1916747, 'reputation': 225, 'user_id': 1729199, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/55622004dfa45e32559d95981581ee7e?s=256&d=identicon&r=PG', 'display_name': 'CS Gamer', 'link': 'https://stackoverflow.com/users/1729199/cs-gamer'}",True,1460,,13004872.0,3,0,1350879857,1350877622,13004733,CC BY-SA 3.0,https://stackoverflow.com/questions/13004733/how-to-access-directory-files-in-c,How to access directory files in C?,,,,,,
1597,"['c', 'linux', 'signals']","{'account_id': 206296, 'reputation': 1293, 'user_id': 455498, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/f4845d91664de934813a8aa7d0040787?s=256&d=identicon&r=PG&f=1', 'display_name': 'demic0de', 'link': 'https://stackoverflow.com/users/455498/demic0de'}",True,236,,13004881.0,1,0,1350879174,1350872112,13004221,CC BY-SA 3.0,https://stackoverflow.com/questions/13004221/using-signal-h-to-terminate-a-process-running-in-background-when-the-process-is,Using signal.h to terminate a process running in background when the process is executed again,1350873358.0,,,,,
1598,"['mysql', 'c', 'eclipse', 'eclipse-cdt']","{'account_id': 1850749, 'reputation': 25, 'user_id': 1677355, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/abaf0e8302f917cac67a65a022f290fb?s=256&d=identicon&r=PG', 'display_name': 'Yarram Reddy', 'link': 'https://stackoverflow.com/users/1677355/yarram-reddy'}",False,512,,,1,0,1350878260,1350649473,12974254,CC BY-SA 3.0,https://stackoverflow.com/questions/12974254/connecting-mysql-using-c-program-in-eclipse,Connecting MYSQL using C program in Eclipse,1350878260.0,,,,,
1599,"['c', 'compiler-construction', 'embedded']","{'account_id': 380260, 'reputation': 2558, 'user_id': 734154, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/11a507c170ee137d3c9606dfe744f6db?s=256&d=identicon&r=PG', 'display_name': 'Anon', 'link': 'https://stackoverflow.com/users/734154/anon'}",True,183,,13004724.0,2,-3,1350877864,1350877358,13004709,CC BY-SA 3.0,https://stackoverflow.com/questions/13004709/is-a-32-bit-integer-on-a-16-bit-machine-possible,Is a 32 bit integer on a 16 bit machine possible?,,,,,,
1600,"['python', 'c', 'integer', 'double', 'long-integer']","{'account_id': 342731, 'reputation': 316765, 'user_id': 674039, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/leoFi.gif?s=256&g=1', 'display_name': 'wim', 'link': 'https://stackoverflow.com/users/674039/wim'}",True,235,,13004448.0,2,3,1350874806,1350874279,13004437,CC BY-SA 3.0,https://stackoverflow.com/questions/13004437/c-double-limitations-in-python,C double limitations in python,1350874460.0,,,,,
1601,"['c', 'pointers', 'char', 'strcat']","{'account_id': 1891181, 'reputation': 1555, 'user_id': 1709294, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/1fb36c731ec84d97b16934798ab4423b?s=256&d=identicon&r=PG', 'display_name': 'user1709294', 'link': 'https://stackoverflow.com/users/1709294/user1709294'}",True,4289,,,3,1,1350872552,1350871849,13004195,CC BY-SA 3.0,https://stackoverflow.com/questions/13004195/c-make-variable-int-as-char-for-strcat,C - Make variable INT as Char * for strcat,,,,,,
1602,"['c', 'pthreads', 'posix', 'mutex', 'semaphore']","{'account_id': 386247, 'reputation': 2509, 'user_id': 743898, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/tCeK9.jpg?s=256&g=1', 'display_name': 'quartaela', 'link': 'https://stackoverflow.com/users/743898/quartaela'}",True,675,,13003502.0,1,1,1350872517,1350864061,13003452,,https://stackoverflow.com/questions/13003452/taking-an-error-in-a-simple-producer-consumer-example-when-initialize-a-mutex,taking an error in a simple producer consumer example when initialize a mutex,1495542476.0,1350897820.0,exact duplicate,,,
1603,"['c', 'struct', 'tree', 'malloc']","{'account_id': 346742, 'reputation': 19792, 'user_id': 680441, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/f80ea51467691d66dfc369a21c04a060?s=256&d=identicon&r=PG', 'display_name': 'darksky', 'link': 'https://stackoverflow.com/users/680441/darksky'}",True,71,,13003285.0,4,0,1350864859,1350862185,13003257,CC BY-SA 3.0,https://stackoverflow.com/questions/13003257/returning-an-uninitialised-struct-location,Returning an uninitialised struct location,1350862476.0,,,,,
1604,"['c', 'memory', 'pointers']","{'account_id': 75351, 'reputation': 22795, 'user_id': 216190, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/5a13963fd8a6734ffd1aed8fc76e58ec?s=256&d=identicon&r=PG', 'display_name': 'Kraken', 'link': 'https://stackoverflow.com/users/216190/kraken'}",True,2340,,13001722.0,3,2,1350862711,1350850102,13001704,CC BY-SA 3.0,https://stackoverflow.com/questions/13001704/declare-a-pointer-to-an-integer-at-address-0x200-in-memory,Declare a pointer to an integer at address 0x200 in memory,,,,,,
1605,['c'],"{'account_id': 1962825, 'reputation': 329, 'user_id': 1763861, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/5237bd7a412e7f3e0ceef6f5b2006294?s=256&d=identicon&r=PG', 'display_name': 'emanyalpsid', 'link': 'https://stackoverflow.com/users/1763861/emanyalpsid'}",True,14367,,13002701.0,4,3,1350859811,1350856948,13002628,CC BY-SA 3.0,https://stackoverflow.com/questions/13002628/how-to-run-c-program-and-give-input-in-same-line,How to run c program and give input in same line,1350859811.0,,,,,
1606,"['c', 'function']","{'account_id': 1962557, 'reputation': 35, 'user_id': 1763658, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/d9d47303e1b6e51d8e3ba32d2cede657?s=256&d=identicon&r=PG', 'display_name': 'user1763658', 'link': 'https://stackoverflow.com/users/1763658/user1763658'}",True,82,,13001531.0,3,-1,1350858220,1350848664,13001510,CC BY-SA 3.0,https://stackoverflow.com/questions/13001510/output-returns-wrong-result,Output returns wrong result,1350850171.0,,,,,
1607,"['c', 'sqlite']","{'account_id': 1959467, 'reputation': 1, 'user_id': 1761538, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8deff7f410754f7dcce8b8595be4cde5?s=256&d=identicon&r=PG', 'display_name': 'user1761538', 'link': 'https://stackoverflow.com/users/1761538/user1761538'}",True,5306,,,4,0,1350857902,1350754407,12990951,CC BY-SA 3.0,https://stackoverflow.com/questions/12990951/where-is-the-location-of-my-sqlite-database-file,Where is the location of my sqlite database file?,1350857902.0,,,,,
1608,"['c', 'math', 'data-structures', 'robot']","{'account_id': 1934828, 'reputation': 123, 'user_id': 1743356, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/16710b4cce40ec56cafef84d3d096ab3?s=256&d=identicon&r=PG', 'display_name': 'kokosg', 'link': 'https://stackoverflow.com/users/1743356/kokosg'}",False,120,,,0,0,1350857786,1350857786,13002739,,https://stackoverflow.com/questions/13002739/optimize-c-code-preventing-while-loops,Optimize C code preventing while loops,1495541931.0,1350924667.0,exact duplicate,,,
1609,"['c', 'linux']","{'account_id': 1086797, 'reputation': 6903, 'user_id': 1082327, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/FzJNd.jpg?s=256&g=1', 'display_name': 'PoweredByOrange', 'link': 'https://stackoverflow.com/users/1082327/poweredbyorange'}",True,35402,,13002378.0,2,6,1350855354,1350854802,13002367,CC BY-SA 3.0,https://stackoverflow.com/questions/13002367/write-a-file-byte-by-byte-in-c-using-fwrite,Write a file byte by byte in C using fwrite(),,,,,,
