,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,locked_date
1304,"['c', 'ipc', 'shared-memory', 'mmap']","{'account_id': 20624179, 'reputation': 25, 'user_id': 15140460, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/226e4783b16fb0d00c60bee99d71c685?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jay Patel', 'link': 'https://stackoverflow.com/users/15140460/jay-patel'}",True,408,1,2,1615968360,1615920355,66661522,CC BY-SA 4.0,https://stackoverflow.com/questions/66661522/memory-efficient-way-of-implementing-a-circular-buffer-using-mmap,memory efficient way of implementing a circular buffer using mmap,66662750.0,1615921221.0,,,,
1305,"['c++', 'c', 'multithreading', 'parallel-processing', 'openmp']","{'account_id': 20937025, 'reputation': 31, 'user_id': 15381971, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-tY78B2k7Sjw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclJMKFoq4Yof8npk8JbpGwbXfSarQ/s96-c/photo.jpg?sz=256', 'display_name': 'dominique gorissen', 'link': 'https://stackoverflow.com/users/15381971/dominique-gorissen'}",True,236,2,3,1615965855,1615546342,66598541,CC BY-SA 4.0,https://stackoverflow.com/questions/66598541/warning-2901-omp-openmp-is-not-active-all-openmp-directives-will-be-ignored,warning #2901: [omp] OpenMP is not active; all OpenMP directives will be ignored,,1615831328.0,,,,
1306,"['c', 'mingw', 'gettext']","{'account_id': 11747204, 'reputation': 157, 'user_id': 8597613, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0n2jO.png?s=256&g=1', 'display_name': 'confucius_007', 'link': 'https://stackoverflow.com/users/8597613/confucius-007'}",False,155,0,1,1615965558,1615965477,66668545,CC BY-SA 4.0,https://stackoverflow.com/questions/66668545/while-building-gettext-0-20-getting-error-redefinition-of-vasprintf,While building gettext 0.20 getting error: redefinition of ‘vasprintf’,,1615965558.0,,,,
1307,"['c', 'random', 'semaphore']","{'account_id': 20616993, 'reputation': 51, 'user_id': 15134829, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26fc45ab66ee7359a39c8e1c8906d226?s=256&d=identicon&r=PG&f=1', 'display_name': 'itsMe', 'link': 'https://stackoverflow.com/users/15134829/itsme'}",True,45,2,0,1615965264,1615959416,66667526,CC BY-SA 4.0,https://stackoverflow.com/questions/66667526/generating-a-random-wait-time-for-each-child-after-fork,generating a random wait time for each child after fork,,,,,,
1308,"['c++', 'c', 'macos', 'terminal']","{'account_id': 20525142, 'reputation': 7, 'user_id': 15063756, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-5kuLfpiU6TM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckAtjuw068R7jYUlYceeuYB_-sNmg/s96-c/photo.jpg?sz=256', 'display_name': 'Raghav Somani', 'link': 'https://stackoverflow.com/users/15063756/raghav-somani'}",True,206,1,-2,1615964189,1615963942,66668241,CC BY-SA 4.0,https://stackoverflow.com/questions/66668241/illegal-instruction-4,Illegal Instruction :4,,,,,,
1309,"['c', 'printf', 'clang']","{'account_id': 2252789, 'reputation': 5848, 'user_id': 1984680, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/4SJZF.jpg?s=256&g=1', 'display_name': 'minerals', 'link': 'https://stackoverflow.com/users/1984680/minerals'}",True,287,2,-3,1615964167,1615963135,66668097,,https://stackoverflow.com/questions/66668097/why-does-c-format-specifier-not-work-in-the-following-code,Why does %c format specifier not work in the following code?,66668120.0,,1615982101.0,Needs details or clarity,,
1310,"['c', 'assembly', 'x86', 'twos-complement', 'bigint']","{'account_id': 13728486, 'reputation': 415, 'user_id': 9906573, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-w7lBTlmEvHA/AAAAAAAAAAI/AAAAAAAAABo/1iusV_Cxr3s/photo.jpg?sz=256', 'display_name': 'yosmo78', 'link': 'https://stackoverflow.com/users/9906573/yosmo78'}",True,371,1,2,1615961955,1615930353,66663702,CC BY-SA 4.0,https://stackoverflow.com/questions/66663702/signed-multiplication-of-1024-bit-2s-complement-numbers-using-32-bit-chunks,Signed Multiplication of 1024-bit 2&#39;s complement numbers using 32-bit chunks,66666832.0,1615961955.0,,,,
1311,"['c', 'multithreading']","{'account_id': 17865453, 'reputation': 53, 'user_id': 14291434, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4594682710a37019ffa5f2745bb33b0e?s=256&d=identicon&r=PG', 'display_name': 'jagottsicher', 'link': 'https://stackoverflow.com/users/14291434/jagottsicher'}",False,102,1,1,1615961055,1615441023,66577030,CC BY-SA 4.0,https://stackoverflow.com/questions/66577030/c-programming-threads-in-an-endless-loop-eventually-stop,"C programming, threads in an endless loop eventually stop",,1615444632.0,,,,
1312,"['c', 'assembly', 'x86', 'inline-assembly', 'xv6']","{'account_id': 18049123, 'reputation': 109, 'user_id': 13119267, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed8c48c7e35e4e3249401fb5e95b5e43?s=256&d=identicon&r=PG&f=1', 'display_name': 'MusicalChicken', 'link': 'https://stackoverflow.com/users/13119267/musicalchicken'}",True,230,1,2,1615957924,1615925521,66662701,CC BY-SA 4.0,https://stackoverflow.com/questions/66662701/can-anyone-explain-about-this-xv6-inline-asm-validateint-test-function-that-us,can anyone explain about this XV6 inline asm validateint() test function that uses a pointer as ESP for a system call?,,1615957924.0,,,,
1313,['c'],"{'account_id': 20746425, 'reputation': 57, 'user_id': 15234922, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-6M9_yVoUmFY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm1Z9A9aXNdLhD1bCl_18-eXgYdcQ/s96-c/photo.jpg?sz=256', 'display_name': 'rika_xxx', 'link': 'https://stackoverflow.com/users/15234922/rika-xxx'}",True,153,1,-1,1615957889,1615957627,66667280,CC BY-SA 4.0,https://stackoverflow.com/questions/66667280/getting-two-inputs-in-one-line-c,Getting two inputs in one line C,,,,,,
1314,"['c', 'data-structures']","{'account_id': 20753153, 'reputation': 43, 'user_id': 15240202, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68d913acce65a6afed4acab93594fb92?s=256&d=identicon&r=PG&f=1', 'display_name': 'rac10', 'link': 'https://stackoverflow.com/users/15240202/rac10'}",True,54,1,2,1615957057,1615956800,66667180,CC BY-SA 4.0,https://stackoverflow.com/questions/66667180/how-to-copy-structure-contents-into-another-structure-including-pointers,How to copy structure contents into another structure including pointers,66667207.0,,,,,
1315,['c'],"{'account_id': 20976516, 'reputation': 1, 'user_id': 15412359, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b4c6d8ab793ebf2bc7e6cb1a8521701?s=256&d=identicon&r=PG&f=1', 'display_name': 'drburmeister', 'link': 'https://stackoverflow.com/users/15412359/drburmeister'}",False,48,0,0,1615956785,1615956785,66667179,CC BY-SA 4.0,https://stackoverflow.com/questions/66667179/c-max-sum-circular-subarray,C Max Sum Circular Subarray,,,,,,
1316,"['c', 'sockets', 'http', 'networking', 'httprequest']","{'account_id': 9497748, 'reputation': 381, 'user_id': 8076266, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1706593666335547/picture?type=large', 'display_name': 'Dimen', 'link': 'https://stackoverflow.com/users/8076266/dimen'}",False,156,1,-1,1615955449,1615949434,66666319,CC BY-SA 4.0,https://stackoverflow.com/questions/66666319/c-socket-programming-client-sometimes-dont-receive-server-mesage,C socket programming client sometimes don&#39;t receive server mesage,,,,,,
1317,"['c', 'pthreads', 'semaphore']","{'account_id': 18032820, 'reputation': 101, 'user_id': 13106941, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b44448451e28b7c2701863015aa3a23?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jay', 'link': 'https://stackoverflow.com/users/13106941/jay'}",True,114,1,0,1615954722,1615951522,66666557,CC BY-SA 4.0,https://stackoverflow.com/questions/66666557/static-vs-dynamic-pthread-creation,Static vs Dynamic pthread creation,66666935.0,1615951938.0,,,,
1318,"['c', 'string', 'pointers']","{'account_id': 20864992, 'reputation': 1, 'user_id': 15326231, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec9e75c16aa1c561433d850671c24c6f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Colby Williams', 'link': 'https://stackoverflow.com/users/15326231/colby-williams'}",False,54,1,0,1615952578,1615907413,66657996,CC BY-SA 4.0,https://stackoverflow.com/questions/66657996/how-do-you-use-scanf-to-read-user-input-and-create-a-string-from-what-the-user-t,How do you use scanf to read user input and create a string from what the user types?,,1615926009.0,,,,
1319,['c'],"{'account_id': 19624645, 'reputation': 1, 'user_id': 14364310, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjyLPEuK8dQxE8iZiXiQ6kZiW-5bHD25tSGsUMJ0Q=k-s256', 'display_name': 'Aviera00', 'link': 'https://stackoverflow.com/users/14364310/aviera00'}",True,994,1,0,1615950461,1615949913,66666369,CC BY-SA 4.0,https://stackoverflow.com/questions/66666369/creating-a-binary-search-tree-struct-and-initializing-it-properly-in-c,creating a binary search tree struct and initializing it properly in C,,,,,,
1320,"['c', 'linux', 'system', 'ipc', 'semaphore']","{'account_id': 20616993, 'reputation': 51, 'user_id': 15134829, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26fc45ab66ee7359a39c8e1c8906d226?s=256&d=identicon&r=PG&f=1', 'display_name': 'itsMe', 'link': 'https://stackoverflow.com/users/15134829/itsme'}",True,876,1,1,1615945988,1615942390,66665534,CC BY-SA 4.0,https://stackoverflow.com/questions/66665534/is-it-possible-to-have-an-array-of-semaphores,is it possible to have an array of semaphores?,66665666.0,,,,,
1321,"['arrays', 'c']","{'account_id': 20975287, 'reputation': 11, 'user_id': 15411450, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a1c0e0b0216aabac112c0753aeb89d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Masspwnser', 'link': 'https://stackoverflow.com/users/15411450/masspwnser'}",True,49,3,1,1615942995,1615940574,66665362,CC BY-SA 4.0,https://stackoverflow.com/questions/66665362/passing-an-array-through-a-function-fills-it-with-zeroes,Passing an array through a function fills it with zeroes,,,,,,
1322,['c'],"{'account_id': 8172590, 'reputation': 95, 'user_id': 6152502, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d56ecd41d0b4a97ee219c95e3db52243?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lewis Miller', 'link': 'https://stackoverflow.com/users/6152502/lewis-miller'}",True,73,2,1,1615941401,1615940392,66665345,,https://stackoverflow.com/questions/66665345/why-wont-legal-c-code-with-4-dashes-compile-in-gcc,Why won&#39;t legal C code with 4 dashes compile in GCC?,,,1615996625.0,Not suitable for this site,,
1323,['c'],"{'account_id': 20078724, 'reputation': 7, 'user_id': 14721871, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/227e47986ac91579f1624b3c1f0c6e48?s=256&d=identicon&r=PG&f=1', 'display_name': 'Umut', 'link': 'https://stackoverflow.com/users/14721871/umut'}",False,49,0,1,1615940021,1615940021,66665305,CC BY-SA 4.0,https://stackoverflow.com/questions/66665305/reading-a-file-and-finding-the-largest-integer-in-c,Reading a file and finding the largest integer in C,,,,,,
1324,"['c', 'compilation', 'dead-code']","{'account_id': 15473124, 'reputation': 327, 'user_id': 14622015, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e436b414edcec109a015a7666a3ac31?s=256&d=identicon&r=PG&f=1', 'display_name': 'tmako', 'link': 'https://stackoverflow.com/users/14622015/tmako'}",True,164,1,1,1615935631,1615932585,66664110,CC BY-SA 4.0,https://stackoverflow.com/questions/66664110/gcc-deadcode-elimination,GCC deadcode elimination,66664288.0,1615933027.0,,,,
1325,['c'],"{'account_id': 16981326, 'reputation': 1328, 'user_id': 12283181, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/398e8e51e6741f151c69ebef04c5afa6?s=256&d=identicon&r=PG&f=1', 'display_name': 'carl.hiass', 'link': 'https://stackoverflow.com/users/12283181/carl-hiass'}",True,109,1,1,1615935419,1615925141,66662600,CC BY-SA 4.0,https://stackoverflow.com/questions/66662600/doing-a-singleton-in-c,Doing a singleton in C,66663902.0,,,,,
1326,"['mysql', 'c', 'recordset']","{'account_id': 912336, 'reputation': 5297, 'user_id': 945871, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/b9b646cc701a3b906179ccf9ee68c350?s=256&d=identicon&r=PG', 'display_name': 'Igor', 'link': 'https://stackoverflow.com/users/945871/igor'}",False,290,1,0,1615935100,1615920482,66661553,CC BY-SA 4.0,https://stackoverflow.com/questions/66661553/get-the-resultset-field-type-in-mysql-c-interface,Get the resultset field type in mySQL C interface,,,,,,
1327,"['c', 'macos']","{'account_id': 15180059, 'reputation': 39, 'user_id': 14387877, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-JQxu0Mc3i6M/AAAAAAAAAAI/AAAAAAAADaY/fW7XNzIl-Xs/photo.jpg?sz=256', 'display_name': 'Amir', 'link': 'https://stackoverflow.com/users/14387877/amir'}",True,55,1,0,1615934983,1615927352,66663109,CC BY-SA 4.0,https://stackoverflow.com/questions/66663109/can-i-use-init-ui-in-architecture-x86-64,Can I use init_ui() in architecture x86_64?,,1615928536.0,,,,
1328,"['c', 'sdl', 'raycasting', 'fisheye']","{'account_id': 16236277, 'reputation': 1013, 'user_id': 11723707, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-EZcsrbuPOic/AAAAAAAAAAI/AAAAAAAACak/g4jjIgJ6bRI/photo.jpg?sz=256', 'display_name': 'Caspian Ahlberg', 'link': 'https://stackoverflow.com/users/11723707/caspian-ahlberg'}",True,597,2,1,1615934636,1615836966,66644579,CC BY-SA 4.0,https://stackoverflow.com/questions/66644579/how-do-i-fix-warped-walls-in-my-raycaster,How do I fix warped walls in my raycaster?,66664319.0,1615863802.0,,,,
1329,"['c', 'linux', 'gcc', 'system-calls']","{'account_id': 13560290, 'reputation': 1242, 'user_id': 10504230, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Wfkm8.jpg?s=256&g=1', 'display_name': 'Arush Agarampur', 'link': 'https://stackoverflow.com/users/10504230/arush-agarampur'}",True,103,1,0,1615934393,1615932195,66664040,CC BY-SA 4.0,https://stackoverflow.com/questions/66664040/dropping-c-library-on-linux-w-gcc,Dropping C library on Linux w/GCC,66664381.0,,,,,
1330,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user15230800'}",False,97,1,0,1615933545,1615836485,66644467,CC BY-SA 4.0,https://stackoverflow.com/questions/66644467/question-about-offsets-and-reading-a-file-line-by-line,Question about offsets and reading a file line by line,,,,,,
1331,"['c', 'function']","{'account_id': 19764337, 'reputation': 51, 'user_id': 14472722, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhJU5u0BoboouPSw16CXCgbKusFJcKP17US8ua9=k-s256', 'display_name': 'Victor Burcovschi', 'link': 'https://stackoverflow.com/users/14472722/victor-burcovschi'}",True,72,2,5,1615932961,1615921025,66661703,,https://stackoverflow.com/questions/66661703/how-can-i-make-that-c-can-apart-letters-from-an-word,How can I make that C can apart letters from an word,,1615921431.0,1615959409.0,Needs more focus,,
1332,"['c++', 'c', 'optimization', 'memory']","{'account_id': 20953406, 'reputation': 9, 'user_id': 15394533, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad020c33c5e367f764af9a685c11b5ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pker', 'link': 'https://stackoverflow.com/users/15394533/pker'}",True,203,1,-1,1615932207,1615931802,66663958,,https://stackoverflow.com/questions/66663958/when-is-it-better-to-use-smaller-integer-types-rather-than-the-default-32-bit,When is it better to use smaller integer types rather than the default 32 bit?,,,1615932730.0,Duplicate,,
1333,"['c', 'sockets']","{'account_id': 19682850, 'reputation': 329, 'user_id': 14409562, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb0d3ee42f2c2a60c78e9ad1add6264e?s=256&d=identicon&r=PG&f=1', 'display_name': 'a_confused_student', 'link': 'https://stackoverflow.com/users/14409562/a-confused-student'}",False,93,0,0,1615930889,1614875263,66479092,CC BY-SA 4.0,https://stackoverflow.com/questions/66479092/reading-and-displaying-content-by-using-a-socket-in-c,reading and displaying content by using a socket in c,,1614876979.0,,,,
1334,['c'],"{'account_id': 16981326, 'reputation': 1328, 'user_id': 12283181, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/398e8e51e6741f151c69ebef04c5afa6?s=256&d=identicon&r=PG&f=1', 'display_name': 'carl.hiass', 'link': 'https://stackoverflow.com/users/12283181/carl-hiass'}",True,144,1,1,1615929415,1615928097,66663271,CC BY-SA 4.0,https://stackoverflow.com/questions/66663271/doing-a-logger-in-c,Doing a logger in C,66663450.0,1615928751.0,,,,
1335,['c'],"{'account_id': 19624645, 'reputation': 1, 'user_id': 14364310, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjyLPEuK8dQxE8iZiXiQ6kZiW-5bHD25tSGsUMJ0Q=k-s256', 'display_name': 'Aviera00', 'link': 'https://stackoverflow.com/users/14364310/aviera00'}",False,56,0,0,1615928971,1615928971,66663471,CC BY-SA 4.0,https://stackoverflow.com/questions/66663471/makefile-compiling-and-linking-problems,Makefile compiling and linking problems,,,,,,
1336,['c'],"{'account_id': 20974228, 'reputation': 23, 'user_id': 15410673, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98ddb3a7eafc26f4ab8f42b60976395a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ant&#244;nio Marcos', 'link': 'https://stackoverflow.com/users/15410673/ant%c3%b4nio-marcos'}",True,72,2,1,1615928897,1615928045,66663261,CC BY-SA 4.0,https://stackoverflow.com/questions/66663261/how-to-make-dynamic-size-strings,How to make dynamic size strings,66663447.0,,,,,
