,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date,locked_date
960,"['c', 'objective-c', 'iphone', 'xcode']","{'account_id': 2829707, 'reputation': 231, 'user_id': 2431527, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/729bb98a4b61fbb71c0804c5910ce29b?s=256&d=identicon&r=PG', 'display_name': 'Aslam', 'link': 'https://stackoverflow.com/users/2431527/aslam'}",True,16233,1,4,1587721061,1587700422,1587721061.0,61400845,CC BY-SA 4.0,https://stackoverflow.com/questions/61400845/how-to-fix-these-error-implicit-declaration-of-function-is-invalid-in-c99-and,How to fix these error “Implicit declaration of function is invalid in C99” and &quot;Conflicting types&quot; in .c file in Xcode objective-C?,,,,,,
961,"['c', 'file', 'getlasterror']","{'account_id': 10647812, 'reputation': 201, 'user_id': 10708159, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3BUsf.jpg?s=256&g=1', 'display_name': 'Sova Kefirova', 'link': 'https://stackoverflow.com/users/10708159/sova-kefirova'}",True,77,2,0,1587721045,1587720361,1587720777.0,61405135,CC BY-SA 4.0,https://stackoverflow.com/questions/61405135/how-to-add-data-to-txt-file-in-c,How to add data to txt file in C?,,,,,,
962,"['c', 'cmake', 'ada', 'gnat']","{'account_id': 13040330, 'reputation': 51, 'user_id': 9423928, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Matteo', 'link': 'https://stackoverflow.com/users/9423928/matteo'}",True,1161,1,5,1587720132,1587650436,1587666470.0,61389071,CC BY-SA 4.0,https://stackoverflow.com/questions/61389071/how-integrate-gnatmake-gnatbind-gnatlink-in-cmake-files-for-c-ada-code,How integrate gnatmake/gnatbind/gnatlink in CMake files for C/Ada code?,,,,,,
963,"['c', 'memset']","{'account_id': 8540229, 'reputation': 2365, 'user_id': 6400614, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sp43M.jpg?s=256&g=1', 'display_name': 'Rahul Bharadwaj', 'link': 'https://stackoverflow.com/users/6400614/rahul-bharadwaj'}",True,169,1,0,1587719947,1587718129,,61404493,CC BY-SA 4.0,https://stackoverflow.com/questions/61404493/memset-struct-variables-separately-vs-memset-entire-struct-which-is-faster,"Memset struct variables separately vs memset entire struct, which is faster?",,,,,,
964,"['c++', 'c', 'openssl']","{'account_id': 5665602, 'reputation': 1529, 'user_id': 4481855, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Z1q2vlzuJtk/AAAAAAAAAAI/AAAAAAAAAFU/VlAxU6jBJ-M/photo.jpg?sz=256', 'display_name': 'hdnn', 'link': 'https://stackoverflow.com/users/4481855/hdnn'}",False,99,0,1,1587719814,1587719814,,61404994,CC BY-SA 4.0,https://stackoverflow.com/questions/61404994/is-it-safe-to-cleanup-openssl-multiple-times,Is it safe to cleanup OpenSSL multiple times?,,,,,,
965,['c'],"{'account_id': 17800177, 'reputation': 1, 'user_id': 12927149, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8af4ee4a060beb0a0a86105d745e198f?s=256&d=identicon&r=PG&f=1', 'display_name': 'prajesh007', 'link': 'https://stackoverflow.com/users/12927149/prajesh007'}",True,78,1,-4,1587719774,1587718605,1587718991.0,61404645,,https://stackoverflow.com/questions/61404645/what-is-wrong-with-this-code-it-is-giving-output-as-0-0000,What is wrong with this code?? It is giving output as 0.0000?,,1587720089.0,Needs details or clarity,,,
966,['c'],"{'account_id': 13285152, 'reputation': 190, 'user_id': 9591511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1215ea2a19784995223bacf50db429d?s=256&d=identicon&r=PG&f=1', 'display_name': 'hochan', 'link': 'https://stackoverflow.com/users/9591511/hochan'}",False,28,0,1,1587719228,1587718543,1587719228.0,61404618,,https://stackoverflow.com/questions/61404618/c-just-add-new-line-to-null-point-that-cause-segmentation-fault-for-printf,C Just add New Line to NULL point that cause segmentation fault for printf,,1587719033.0,Duplicate,,,
967,"['c', 'regex']","{'account_id': 18347970, 'reputation': 1, 'user_id': 13362781, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-g3OuBg8ON9c/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJM7Df_PODaqb3hJcn6kKpOkFeAPXw/photo.jpg?sz=256', 'display_name': 'Naibed', 'link': 'https://stackoverflow.com/users/13362781/naibed'}",False,41,1,0,1587718717,1587669013,1587669220.0,61395165,CC BY-SA 4.0,https://stackoverflow.com/questions/61395165/read-numbers-between-delimiters-from-files,Read numbers between delimiters from files,,,,,,
968,"['c', 'scanf']","{'account_id': 9197165, 'reputation': 945, 'user_id': 12156208, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5266a41a96f7ffdb31444f23521d8e64?s=256&d=identicon&r=PG&f=1', 'display_name': 'PyWalker2797', 'link': 'https://stackoverflow.com/users/12156208/pywalker2797'}",True,255,1,1,1587718564,1587712587,1587713410.0,61403096,,https://stackoverflow.com/questions/61403096/ignoring-parts-of-string-using-sscanf,ignoring parts of string using sscanf,61403327.0,1587716658.0,Duplicate,,,
969,"['c', 'arrays', 'pointers', 'dynamic-memory-allocation', 'kernighan-and-ritchie']","{'account_id': 5454741, 'reputation': 69, 'user_id': 4338528, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100007954539429/picture?type=large', 'display_name': 'Apoorva Anand', 'link': 'https://stackoverflow.com/users/4338528/apoorva-anand'}",True,463,2,1,1587717152,1587709275,1587710022.0,61402355,CC BY-SA 4.0,https://stackoverflow.com/questions/61402355/dynamically-allocate-an-array-of-pointers-kr-exercise-5-13,Dynamically allocate an array of pointers (K&amp;R Exercise 5-13),61403116.0,,,,,
970,"['c', 'memory']","{'account_id': 16955749, 'reputation': 1, 'user_id': 12264359, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-JCH-ckSh_hk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc5EvikGahAspPzEMhQ8ocNF1CiGg/photo.jpg?sz=256', 'display_name': 'Humed keigho', 'link': 'https://stackoverflow.com/users/12264359/humed-keigho'}",False,31,0,0,1587716884,1587716884,,61404200,CC BY-SA 4.0,https://stackoverflow.com/questions/61404200/segment-fault-error-in-encrypt-files-smaller-than-1kbyte,segment fault error in encrypt files smaller than 1Kbyte,,,,,,
971,"['c', 'types', 'printf', 'conversion-specifier']","{'account_id': 16721532, 'reputation': 39, 'user_id': 12086308, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0744fc863cb84f667cbf12ccc0e3bfb9?s=256&d=identicon&r=PG&f=1', 'display_name': 'unstablespartan', 'link': 'https://stackoverflow.com/users/12086308/unstablespartan'}",True,748,1,-5,1587715849,1587714938,1587715849.0,61403691,CC BY-SA 4.0,https://stackoverflow.com/questions/61403691/what-f-means-in-c,What (%f) means in C?,61403902.0,,,,,
972,"['c', 'string', 'void']","{'account_id': 7454667, 'reputation': 3, 'user_id': 5668275, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-wK14mqgS-SI/AAAAAAAAAAI/AAAAAAAAAAA/Q6JuBEFEURE/photo.jpg?sz=256', 'display_name': 'Cheng-Yin Hsieh', 'link': 'https://stackoverflow.com/users/5668275/cheng-yin-hsieh'}",True,39,1,0,1587715540,1587715399,,61403806,,https://stackoverflow.com/questions/61403806/call-a-char-pointer-in-the-function,Call a char pointer in the function,61403843.0,1587715567.0,Duplicate,,,
973,"['c++', 'c', 'pcap', 'winpcap']","{'account_id': 18155129, 'reputation': 81, 'user_id': 13207237, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ab8530e5297681ef671ab0067eda3ef8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ales100', 'link': 'https://stackoverflow.com/users/13207237/ales100'}",True,426,1,0,1587712657,1585895222,1587712657.0,61006170,CC BY-SA 4.0,https://stackoverflow.com/questions/61006170/winpcap-creating-empty-pcap-file,WinPcap creating empty .pcap file,61086794.0,,,,,
974,"['c', 'file-read', 'record-count']","{'account_id': 18169336, 'reputation': 15, 'user_id': 13219288, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-b7HrAaDxlhE/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMgfl_BrUdRQ0pkyd82AmQUhN1OiQ/photo.jpg?sz=256', 'display_name': 'Kushani Devendra', 'link': 'https://stackoverflow.com/users/13219288/kushani-devendra'}",True,1009,1,0,1587711014,1587685416,1587711014.0,61398757,CC BY-SA 4.0,https://stackoverflow.com/questions/61398757/how-to-display-the-count-of-records-in-a-file,How to display the count of records in a file?,61399130.0,,,,,
975,"['c', 'sox', 'libsox']","{'account_id': 12365897, 'reputation': 79, 'user_id': 9017999, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d7cf3dbc7efcb759d23672b83730333?s=256&d=identicon&r=PG&f=1', 'display_name': 'DucTM31', 'link': 'https://stackoverflow.com/users/9017999/ductm31'}",True,779,2,3,1587710598,1587006016,1587013174.0,61241963,CC BY-SA 4.0,https://stackoverflow.com/questions/61241963/change-audio-file-pitch-without-changing-tempo-using-libsox,Change audio file pitch without changing tempo using libsox,61402643.0,,,,,
976,"['c', 'arrays', 'dynamic-memory-allocation']","{'user_type': 'does_not_exist', 'display_name': 'user13234366'}",True,1659,2,0,1587709133,1587703566,1587709133.0,61401326,CC BY-SA 4.0,https://stackoverflow.com/questions/61401326/how-to-convert-static-array-to-dynamic-array-in-c,How to convert static array to dynamic array in c?,,,,,,
977,"['c', 'console-application']","{'account_id': 14308672, 'reputation': 29, 'user_id': 10335737, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-gA1HhD8dgnk/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaOYHF0p901EhcgBPoF2FKYktW5T_w/mo/photo.jpg?sz=256', 'display_name': 'Gafarrell', 'link': 'https://stackoverflow.com/users/10335737/gafarrell'}",True,267,1,1,1587705936,1587699345,1587699919.0,61400689,CC BY-SA 4.0,https://stackoverflow.com/questions/61400689/how-append-multiple-characters-to-a-string-in-c,How append multiple characters to a string in C?,,,,,,
978,"['c', 'c-strings', 'control-flow']","{'account_id': 5046674, 'reputation': 119, 'user_id': 4052440, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Qhjkvu9ucgs/AAAAAAAAAAI/AAAAAAAAAQo/-wyy785T-YY/photo.jpg?sz=256', 'display_name': 'Isaac Attuah', 'link': 'https://stackoverflow.com/users/4052440/isaac-attuah'}",True,136,2,3,1587705472,1587701969,1587702938.0,61401082,CC BY-SA 4.0,https://stackoverflow.com/questions/61401082/c-program-wont-terminate-after-compared-to-empty-string,C Program won&#39;t terminate after compared to empty string,61401360.0,,,,,
979,"['c', 'gcc', 'ld']","{'account_id': 11181884, 'reputation': 711, 'user_id': 8205705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0d5f01e46b412bc7966fad14bf216a1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shore', 'link': 'https://stackoverflow.com/users/8205705/shore'}",False,33,0,0,1587704015,1587704015,,61401400,,https://stackoverflow.com/questions/61401400/how-to-use-ld-to-link-compiled-o-files,How to use ld to link compiled .o files,,1587705914.0,Duplicate,,,
980,"['c', 'gcc', 'x86']","{'account_id': 4357197, 'reputation': 357, 'user_id': 3557152, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1f1d70160f708a93a89b22ee92eb08af?s=256&d=identicon&r=PG&f=1', 'display_name': 'elflyao', 'link': 'https://stackoverflow.com/users/3557152/elflyao'}",True,30,1,0,1587700495,1587699434,,61400699,CC BY-SA 4.0,https://stackoverflow.com/questions/61400699/is-it-possible-to-avoid-copying-from-another-section-in-stack-initialisation-in,Is it possible to avoid copying from another section in stack initialisation in gcc?,,,,,,
981,"['c', 'arrays', 'string', 'char', 'realloc']","{'account_id': 17393782, 'reputation': 27, 'user_id': 12603799, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBhAkGf4-DjFvUT2qXbWeNbahkHpwEd7MgzD-uWSQ=k-s256', 'display_name': 'Mladenka Orlić', 'link': 'https://stackoverflow.com/users/12603799/mladenka-orli%c4%87'}",True,160,1,0,1587699046,1587698625,,61400588,CC BY-SA 4.0,https://stackoverflow.com/questions/61400588/reallocating-char-array-string-by-chunks-in-c,Reallocating char array (string) by chunks in C,61400644.0,,,,,
982,"['c', 'windows', 'cpu-usage', 'performancecounter']","{'account_id': 18386180, 'reputation': 1, 'user_id': 13393165, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg8MVXWugUgZ9W2dU3ZSpdp3-NKe32Pccofb-7pXA=k-s256', 'display_name': 'Juan Jos&#233; Gonz&#225;lez Navarro', 'link': 'https://stackoverflow.com/users/13393165/juan-jos%c3%a9-gonz%c3%a1lez-navarro'}",False,150,1,0,1587695121,1587664537,1587668141.0,61393890,CC BY-SA 4.0,https://stackoverflow.com/questions/61393890/get-process-performance-counter-in-c,Get process performance counter in C,,,,,,
983,"['c', 'multidimensional-array']","{'account_id': 18376560, 'reputation': 1, 'user_id': 13385535, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc239ad47161c8084eb9913870d12fab?s=256&d=identicon&r=PG&f=1', 'display_name': 'n8lax24', 'link': 'https://stackoverflow.com/users/13385535/n8lax24'}",False,65,1,0,1587694007,1587692766,,61399737,CC BY-SA 4.0,https://stackoverflow.com/questions/61399737/2d-array-not-storing-info-correctly-in-a-loop-in-c,2d array not storing info correctly in a loop in c,,,,,,
984,"['c', 'arrays']","{'account_id': 18321661, 'reputation': 23, 'user_id': 13342290, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-xmql2PnXMnE/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMYYaknTcDMEplIuQlKC3srTkrZmw/photo.jpg?sz=256', 'display_name': 'Mauro', 'link': 'https://stackoverflow.com/users/13342290/mauro'}",True,38,1,1,1587692698,1587689238,1587691242.0,61399268,CC BY-SA 4.0,https://stackoverflow.com/questions/61399268/how-to-pass-array-to-a-function-that-writes-to-a-file,How to pass array to a function that writes to a file,,,,,,
985,"['c', 'xcode', 'memory-leaks', 'valgrind', 'xcode-instruments']","{'account_id': 1620950, 'reputation': 2100, 'user_id': 1497516, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/2b240f9c5894cf2dd484081db7fd719e?s=256&d=identicon&r=PG', 'display_name': 'OzB', 'link': 'https://stackoverflow.com/users/1497516/ozb'}",True,2034,1,4,1587692096,1587685463,1587685782.0,61398765,CC BY-SA 4.0,https://stackoverflow.com/questions/61398765/detect-c-c-command-line-memory-leaks-using-instruments,Detect C/C++ command line memory leaks using Instruments,61399643.0,,,,,
986,"['c', 'function', 'program-entry-point']","{'account_id': 10332407, 'reputation': 111, 'user_id': 7621761, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ef7a5ca3588c878c959c1f8657c287d?s=256&d=identicon&r=PG&f=1', 'display_name': 'HamzaKerem', 'link': 'https://stackoverflow.com/users/7621761/hamzakerem'}",False,214,1,-2,1587690712,1587683768,1587690518.0,61398519,CC BY-SA 4.0,https://stackoverflow.com/questions/61398519/c-program-doesnt-continue-to-follow-code-in-main-function-after-calling-a-fun,C Program doesn&#39;t continue to follow code in main() function after calling a function inside of it,,,,,,
987,"['c', 'macos', 'unix']","{'account_id': 16442861, 'reputation': 37, 'user_id': 11878604, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-tWlGGOHi8n8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcS7FTSy0T3PAB1yNqNLqFF2yj1ig/photo.jpg?sz=256', 'display_name': 'Yulong Wu', 'link': 'https://stackoverflow.com/users/11878604/yulong-wu'}",False,669,0,0,1587688408,1587657693,1587688408.0,61391684,CC BY-SA 4.0,https://stackoverflow.com/questions/61391684/csapp-dlc-cannot-execute-binary-file-on-macos,csapp ./dlc: cannot execute binary file on macos,,,,,,
988,"['c', 'recursion']","{'account_id': 17058795, 'reputation': 71, 'user_id': 12342696, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAu2qwlOUBDnrj6CVDheOtS_Q6Tht4U2Be52oku=k-s256', 'display_name': 'sunset.', 'link': 'https://stackoverflow.com/users/12342696/sunset'}",True,1466,2,0,1587687151,1587618859,1587621188.0,61379784,CC BY-SA 4.0,https://stackoverflow.com/questions/61379784/base-case-of-recursion-function-for-fibonacci-sequence,Base case of recursion function for Fibonacci sequence,,,,,,
989,"['c', 'pthreads', 'locking', 'mutex']","{'account_id': 14597186, 'reputation': 537, 'user_id': 10542522, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-jqqMSpH4DLU/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJN-A8ZzWt_AL7bgkYrQPNplaA_bRg/photo.jpg?sz=256', 'display_name': 'HARUN SASMAZ', 'link': 'https://stackoverflow.com/users/10542522/harun-sasmaz'}",True,2269,1,0,1587686639,1587683584,,61398499,CC BY-SA 4.0,https://stackoverflow.com/questions/61398499/initialize-pthread-mutex-lock-inside-a-c-struct,initialize pthread mutex lock inside a C struct,,,,,,
990,"['c', 'linux', 'pipe', 'fork']","{'account_id': 9499217, 'reputation': 1, 'user_id': 7061015, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-CVee1bJh63w/AAAAAAAAAAI/AAAAAAAAAGY/-dOtohDwqmA/photo.jpg?sz=256', 'display_name': 'Gonzalo Muradas', 'link': 'https://stackoverflow.com/users/7061015/gonzalo-muradas'}",True,57,1,0,1587686462,1587677358,1587686462.0,61397311,CC BY-SA 4.0,https://stackoverflow.com/questions/61397311/trying-to-communicate-between-two-processes-with-pipe-breaks-the-program,Trying to communicate between two processes with pipe() breaks the program,,,,,,
991,"['c', 'multidimensional-array', 'mpi']","{'account_id': 15674252, 'reputation': 27, 'user_id': 11309886, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9682dde2c4b154f5c505b5442cec4c7?s=256&d=identicon&r=PG&f=1', 'display_name': 'almater', 'link': 'https://stackoverflow.com/users/11309886/almater'}",True,123,1,0,1587685546,1587681130,,61398071,,https://stackoverflow.com/questions/61398071/mpi-gather-on-2d-matrix-only-showing-data-gather-from-master-process,MPI_Gather on 2D matrix only showing data gather from master process,61398790.0,1587752157.0,Duplicate,,,
