,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,migrated_from
1465,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user11224591'}",True,118,,62371381.0,1,0,1592133676,1592130439,,62371241,https://stackoverflow.com/questions/62371241/how-to-print-hex-representation-of-a-data-type-correctly,,how to print hex representation of a data type correctly?,CC BY-SA 4.0,
1466,"['c++', 'c', 'linker', 'freeswitch']","{'account_id': 2423499, 'reputation': 389, 'user_id': 2115947, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e4cfe5ffb612bd34ba32f1bb521495f6?s=256&d=identicon&r=PG', 'display_name': 'David Villasmil', 'link': 'https://stackoverflow.com/users/2115947/david-villasmil'}",False,206,,,1,0,1592132031,1592094074,1592099202.0,62367016,https://stackoverflow.com/questions/62367016/compiling-c-and-c-module,,Compiling c and c++ module,CC BY-SA 4.0,
1467,"['c', 'pointers', 'struct', 'dynamic-memory-allocation']","{'account_id': 18266999, 'reputation': 35, 'user_id': 13298507, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-0pAGuwsAwYY/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOd38ejCBN2jDVWZ3S4eE1OnfF5oQ/photo.jpg?sz=256', 'display_name': 'jung', 'link': 'https://stackoverflow.com/users/13298507/jung'}",False,39,,,0,0,1592130647,1592130347,1592130647.0,62371235,https://stackoverflow.com/questions/62371235/c-dynamic-memory-allocation-in-struct-pointers,,C Dynamic Memory Allocation in Struct pointers,CC BY-SA 4.0,
1468,"['c', 'sizeof']","{'account_id': 6163323, 'reputation': 301, 'user_id': 9346366, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6a4288482efe747140769d8bfb9cab6?s=256&d=identicon&r=PG&f=1', 'display_name': 'voidpointer', 'link': 'https://stackoverflow.com/users/9346366/voidpointer'}",True,173,,62356276.0,4,8,1592128724,1592029015,1592128724.0,62356239,https://stackoverflow.com/questions/62356239/why-is-the-sizeof-operator-not-evaluated-in-a-for-loop-condition,,Why is the sizeof operator not evaluated in a for loop condition?,CC BY-SA 4.0,
1469,"['c', 'visual-studio', 'visual-studio-2013', 'compiler-errors']","{'account_id': 18724652, 'reputation': 172, 'user_id': 13651625, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg6__bD4MOSq3VE0K0IiH8xqgu-H0r-tnZwYR2UTQ=k-s256', 'display_name': 'An Ant', 'link': 'https://stackoverflow.com/users/13651625/an-ant'}",False,66,,,0,0,1592127134,1592126873,1592127134.0,62370685,https://stackoverflow.com/questions/62370685/errors-with-visual-studio-express-2013-on-a-c-project-error-c2107-illegal-ind,,"Errors With Visual Studio Express 2013 on a C Project : error C2107: illegal index, indirection not allowed",CC BY-SA 4.0,
1470,"['c', 'linux']","{'account_id': 16809431, 'reputation': 21, 'user_id': 12364024, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDtKsXmJa32e0B6RwQ2nbURRLoPAF4k3Lod7GQy=k-s256', 'display_name': 'Christopher Fritzke', 'link': 'https://stackoverflow.com/users/12364024/christopher-fritzke'}",True,185,,,2,1,1592126839,1592002244,1592002475.0,62353546,https://stackoverflow.com/questions/62353546/how-to-read-from-stdin-without-copying-the-last-entered-command,,How to read from stdin without copying the last entered command?,CC BY-SA 4.0,
1471,"['c', 'network-programming']","{'account_id': 18347532, 'reputation': 5, 'user_id': 13362424, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-YA8Cw2IvItw/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPQj7iD5BLirrWRQYB6l7jeGcCWCw/photo.jpg?sz=256', 'display_name': 'Qin', 'link': 'https://stackoverflow.com/users/13362424/qin'}",True,65,,62370441.0,2,0,1592126754,1592124825,1592644375.0,62370349,https://stackoverflow.com/questions/62370349/how-do-i-solve-expected-a-in-c,,How do I solve &quot;expected a &#39;;&#39; in C&quot;,CC BY-SA 4.0,
1472,"['c', 'arrays', 'string', 'operators', 'arithmetic-expressions']","{'account_id': 17749279, 'reputation': 105, 'user_id': 12887858, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/--rzCocmEKqU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc68djp9nKqxh2LQR83jjy0ACEF0g/photo.jpg?sz=256', 'display_name': 'IDK', 'link': 'https://stackoverflow.com/users/12887858/idk'}",True,109,,62260727.0,3,0,1592126028,1591611532,1591617004.0,62259854,https://stackoverflow.com/questions/62259854/use-of-the-operator-with-array-element-in-c,,Use of the &quot;-=&quot; operator with array element in C,CC BY-SA 4.0,
1473,"['c', 'arrays', 'bitmap', 'character-encoding', 'character']","{'account_id': 10807854, 'reputation': 19, 'user_id': 7949424, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d0c2d57ad6c7e4b19b035bedcadd4329?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jdoe', 'link': 'https://stackoverflow.com/users/7949424/jdoe'}",True,136,,,1,1,1592124591,1592121155,,62369816,https://stackoverflow.com/questions/62369816/is-there-some-standards-for-character-bitmaps,,Is there some standards for character bitmaps?,CC BY-SA 4.0,
1474,"['c', 'struct']","{'account_id': 9322200, 'reputation': 361, 'user_id': 6920619, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5ffc37fdf54698bb48840ae5b489baa7?s=256&d=identicon&r=PG&f=1', 'display_name': 'CipherX', 'link': 'https://stackoverflow.com/users/6920619/cipherx'}",True,107,,62370102.0,2,2,1592124243,1592121917,,62369935,https://stackoverflow.com/questions/62369935/nested-array-struct-in-c,,Nested array struct in C,CC BY-SA 4.0,
1475,"['c', 'function', 'static']","{'account_id': 18838142, 'reputation': 1, 'user_id': 13740325, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2296517611dc2da991db21d7116468b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'digoprt', 'link': 'https://stackoverflow.com/users/13740325/digoprt'}",True,92,,,1,0,1592122584,1592061720,1592082739.0,62361814,https://stackoverflow.com/questions/62361814/in-this-function-in-c-that-takes-an-integer-as-an-argument-why-isnt-sum-0,,In this function (in C) that takes an integer as an argument: Why isn&#39;t sum = 0 every time the function is called?,CC BY-SA 4.0,
1476,"['c', 'struct', 'macros', 'initialization', 'c-preprocessor']","{'account_id': 15685032, 'reputation': 115, 'user_id': 11317958, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d6b824ab0bd05cc7aee83e34f506bb0?s=256&d=identicon&r=PG&f=1', 'display_name': 'SamLi', 'link': 'https://stackoverflow.com/users/11317958/samli'}",True,2524,,,2,1,1592122328,1592055271,1592061102.0,62360478,https://stackoverflow.com/questions/62360478/using-define-macro-to-initialize-structure-object-in-c,,Using define macro to initialize structure object in C,CC BY-SA 4.0,
1477,"['c', 'io', 'fwrite']","{'account_id': 5466377, 'reputation': 1, 'user_id': 4347092, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f76f33d735b82a1a6f02cae3d387a29c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lenny1986', 'link': 'https://stackoverflow.com/users/4347092/lenny1986'}",True,67,,62369595.0,1,-1,1592122303,1592117074,1592118677.0,62369268,https://stackoverflow.com/questions/62369268/using-fwrite-in-strange-way,,Using fwrite in strange way,CC BY-SA 4.0,
1478,"['c', 'strcmp']","{'account_id': 13510807, 'reputation': 21, 'user_id': 9747166, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d5215f05b8edc90b919522cdaebb8ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alaa A', 'link': 'https://stackoverflow.com/users/9747166/alaa-a'}",False,53,,,1,0,1592119821,1592106367,1592119821.0,62368120,https://stackoverflow.com/questions/62368120/how-to-compare-a-string-with-two-characters-using-strcmp-is-there-a-proper-wa,,"How to compare a string with two characters using strcmp(), is there a proper way to do that?",CC BY-SA 4.0,
1479,"['c', 'linux', 'linux-kernel', 'driver']","{'account_id': 2210105, 'reputation': 989, 'user_id': 6655884, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/15149dee2071f3de22a8ae40db9b43e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'PPP', 'link': 'https://stackoverflow.com/users/6655884/ppp'}",False,43,,,0,0,1592119529,1592118794,1592119529.0,62369512,https://stackoverflow.com/questions/62369512/which-kernel-api-does-nouveau-driver-uses,,Which kernel &#39;api&#39; does nouveau driver uses?,CC BY-SA 4.0,
1480,"['c', 'assembly', 'x86-64', 'inline-assembly']","{'account_id': 18841474, 'reputation': 43, 'user_id': 13742796, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiDMs2XtZJORqS0FDK1uHcVtzFsrtlajoh_h9ZFcg=k-s256', 'display_name': 'user13742796', 'link': 'https://stackoverflow.com/users/13742796/user13742796'}",True,179,,,1,2,1592117560,1592114665,1592114788.0,62368952,https://stackoverflow.com/questions/62368952/gcc-error-for-x86-64-assembler-opcode-0x83-cmp-m64-imm8,,gcc error for x86_64 assembler (opcode 0x83 cmp m64/imm8),CC BY-SA 4.0,
1481,"['c', 'string']","{'account_id': 18774520, 'reputation': 251, 'user_id': 13690611, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-u2SxNWuv4tc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmVoHvZqz_p7_gTDwpu9a9ZORLTtg/photo.jpg?sz=256', 'display_name': 'Lauren 835', 'link': 'https://stackoverflow.com/users/13690611/lauren-835'}",True,194,,62368959.0,2,0,1592116856,1592112847,,62368736,https://stackoverflow.com/questions/62368736/how-do-you-return-a-formatted-string-in-c,,How do you return a formatted string in C?,CC BY-SA 4.0,
1482,['c'],"{'account_id': 18411448, 'reputation': 1, 'user_id': 13411634, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-RMENPKfECmk/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPjjI5PsxASzwnKM0Ex3GscN_HelQ/photo.jpg?sz=256', 'display_name': 'Jts', 'link': 'https://stackoverflow.com/users/13411634/jts'}",True,47,,,1,0,1592114495,1592102457,,62367762,https://stackoverflow.com/questions/62367762/enter-text-and-sort-alphabetically,,Enter text and sort alphabetically,CC BY-SA 4.0,
1483,['c'],"{'account_id': 13332616, 'reputation': 3310, 'user_id': 9623401, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4fc011e4b0c3f14ea473726be49db282?s=256&d=identicon&r=PG&f=1', 'display_name': 'amjad', 'link': 'https://stackoverflow.com/users/9623401/amjad'}",True,63,,62368755.0,1,1,1592112994,1592095616,,62367184,https://stackoverflow.com/questions/62367184/how-overflow-occurs-differently,,how overflow occurs differently?,CC BY-SA 4.0,
1484,"['c', 'structure']","{'account_id': 18840939, 'reputation': 1, 'user_id': 13742414, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cbf5aa8979f07da8b6645ea5ab03fcc0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alisobi', 'link': 'https://stackoverflow.com/users/13742414/alisobi'}",False,26,,,1,0,1592107418,1592101920,,62367715,https://stackoverflow.com/questions/62367715/structure-base-address-incrementing-give-different-result,,Structure base address incrementing give different result,CC BY-SA 4.0,
1485,"['java', 'c', 'string', 'null-terminated']","{'account_id': 14817735, 'reputation': 326, 'user_id': 10701114, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-C4hM-bb0S1g/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-gFNMEfX1cJQ64SxZqO6oYNlXAziA/mo/photo.jpg?sz=256', 'display_name': 'Leon', 'link': 'https://stackoverflow.com/users/10701114/leon'}",False,55,1592101810.0,,0,0,1592101606,1592101606,,62367698,https://stackoverflow.com/questions/62367698/how-does-java-know-the-length-of-strings,Duplicate,How does Java know the length of strings?,,
1486,"['python', 'c', 'matlab', 'signal-processing', 'equation-solving']","{'account_id': 18839248, 'reputation': 11, 'user_id': 13741161, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-bgJkcsBqpEc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmyZQ1y53mjYx3_lI-C8reynO5vww/photo.jpg?sz=256', 'display_name': 'Jangaver 061', 'link': 'https://stackoverflow.com/users/13741161/jangaver-061'}",False,55,,,1,0,1592099511,1592075043,,62364421,https://stackoverflow.com/questions/62364421/solving-an-equation-system-in-terms-of-an-unknown-like-z-could-use-some-help-in,,"Solving an equation system in terms of an unknown like z, could use some help in matlab or other programming languages",CC BY-SA 4.0,
1487,"['c', 'pointers', 'void-pointers']","{'account_id': 3633428, 'reputation': 7617, 'user_id': 3029173, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/xJxwn.jpg?s=256&g=1', 'display_name': 'AnilRedshift', 'link': 'https://stackoverflow.com/users/3029173/anilredshift'}",True,78,,62367469.0,1,0,1592098651,1592097407,,62367353,https://stackoverflow.com/questions/62367353/preventing-compilation-of-void-pointer-arithmetic-in-c,,Preventing compilation of void** pointer arithmetic in C,CC BY-SA 4.0,
1488,"['c', 'memory', 'segmentation-fault', 'cs50']","{'account_id': 18671132, 'reputation': 98, 'user_id': 13609893, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zVNwU.jpg?s=256&g=1', 'display_name': 'qwert9988', 'link': 'https://stackoverflow.com/users/13609893/qwert9988'}",True,495,,62355905.0,1,0,1592098069,1592025036,1592098069.0,62355793,https://stackoverflow.com/questions/62355793/segmentation-fault-in-c-when-trying-to-load-dictionary-into-memory-cs50-pset5,,"Segmentation fault in C when trying to load dictionary into memory (cs50 pset5, speller)",CC BY-SA 4.0,
1489,"['c', 'linux', 'signals', 'drive', 'cd']","{'account_id': 18839813, 'reputation': 21, 'user_id': 13741591, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ac2915e4805cd632a204a532b0632d9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'mayrthom', 'link': 'https://stackoverflow.com/users/13741591/mayrthom'}",True,58,,,1,2,1592097735,1592082426,,62365563,https://stackoverflow.com/questions/62365563/signal-when-cd-is-inserted-in-c,,signal when cd is inserted in C,CC BY-SA 4.0,
1490,"['c', 'jansson']","{'account_id': 17043438, 'reputation': 143, 'user_id': 12335153, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4c27fa989582419c69cefbadaddfc20?s=256&d=identicon&r=PG&f=1', 'display_name': 'ImTrying', 'link': 'https://stackoverflow.com/users/12335153/imtrying'}",False,102,,,1,-1,1592097501,1592083848,,62365804,https://stackoverflow.com/questions/62365804/how-to-extract-one-single-json-object-as-a-new-json-from-a-bigger-json-object-in,,How to extract one single json object as a new json from a bigger json object in C,CC BY-SA 4.0,
1491,"['c', 'arrays', 'struct']","{'account_id': 18024449, 'reputation': 13, 'user_id': 13100887, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lahDH.png?s=256&g=1', 'display_name': 'Lucca', 'link': 'https://stackoverflow.com/users/13100887/lucca'}",True,126,,62363286.0,1,1,1592091825,1592067486,1592091825.0,62363018,https://stackoverflow.com/questions/62363018/array-of-structures-not-storing-data-as-expected,,Array of structures not storing data as expected,CC BY-SA 4.0,
1492,"['c', 'mingw', 'assert', 'mingw-w64']","{'account_id': 4932263, 'reputation': 121, 'user_id': 3971637, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OTXOB.png?s=256&g=1', 'display_name': 'Skynet_0', 'link': 'https://stackoverflow.com/users/3971637/skynet-0'}",False,122,,,1,0,1592091711,1592035944,,62357169,https://stackoverflow.com/questions/62357169/how-to-catch-assertion-failures-in-mingw-gcc,,How to catch assertion failures in MinGW gcc?,CC BY-SA 4.0,
1493,"['c', 'pointers', 'scanf']","{'account_id': 7503592, 'reputation': 677, 'user_id': 5700981, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/6c01fa318c6c8676c00aac5bcb51776b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Henry', 'link': 'https://stackoverflow.com/users/5700981/henry'}",True,53,,62359743.0,2,0,1592091440,1592050362,1592091440.0,62359579,https://stackoverflow.com/questions/62359579/using-pointers-to-pass-a-value-from-scanf-into-main,,Using pointers to pass a value from scanf() into main(),CC BY-SA 4.0,
1494,"['c', 'pointers']","{'account_id': 17405805, 'reputation': 43, 'user_id': 12613909, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-_oYpY8qq3GE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re11yyjaO6hBsaHcn6Uvp9FHclxlw/photo.jpg?sz=256', 'display_name': 'Roshan', 'link': 'https://stackoverflow.com/users/12613909/roshan'}",True,1640,,62366084.0,3,2,1592088765,1592075670,,62364530,https://stackoverflow.com/questions/62364530/comparison-to-null-pointer-in-c,,Comparison to NULL pointer in c,CC BY-SA 4.0,
1495,"['c++', 'c', 'macos', 'clang']","{'account_id': 18840091, 'reputation': 11, 'user_id': 13741801, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fca93ba0269f0f07b8a8e308a9c9a6ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'newbiecoder', 'link': 'https://stackoverflow.com/users/13741801/newbiecoder'}",True,965,,,1,1,1592088486,1592086092,,62366112,https://stackoverflow.com/questions/62366112/does-macos-come-built-in-with-the-clang-compiler-or-is-built-in-with-the-xcode-i,,Does macos come built in with the clang compiler or is built in with the xcode ide?,CC BY-SA 4.0,
1496,['c'],"{'account_id': 15211210, 'reputation': 1, 'user_id': 10975964, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-mgI_HofMFk8/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOcyQzeztMWyg15epHNGPBnFfySpA/mo/photo.jpg?sz=256', 'display_name': 'Bruno Silva', 'link': 'https://stackoverflow.com/users/10975964/bruno-silva'}",False,35,,,0,0,1592088152,1592088152,,62366386,https://stackoverflow.com/questions/62366386/cant-remove-a-node-from-a-linked-list-searching-by-a-variable,,Can&#39;t Remove a node from a linked list searching by a variable,CC BY-SA 4.0,
