,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,community_owned_date,locked_date,migrated_from,protected_date
949,"['c', 'arrays', 'function']","{'account_id': 385186, 'reputation': 6359, 'user_id': 742173, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/VDHPX.jpg?s=256&g=1', 'display_name': 'Abhishek Gupta', 'link': 'https://stackoverflow.com/users/742173/abhishek-gupta'}",True,2733,14042022.0,2,1,1356536152,1356532327,14042009,,https://stackoverflow.com/questions/14042009/size-of-char-array-is-changing-while-passing-to-a-function-in-c,Size of char array is changing while passing to a function in C,1495542460.0,1356559026.0,exact duplicate,,,,
950,"['c', 'winapi', 'dll', 'virtualalloc']","{'account_id': 934042, 'reputation': 1159, 'user_id': 963318, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/9c2c936220fc36782008dcc4d275f6c2?s=256&d=identicon&r=PG', 'display_name': 'Hanan N.', 'link': 'https://stackoverflow.com/users/963318/hanan-n'}",True,2120,14042644.0,1,1,1356536024,1356529593,14041465,CC BY-SA 3.0,https://stackoverflow.com/questions/14041465/using-virtualqueryex-to-enumerate-modules-at-remote-process-doesnt-return-all-m,Using VirtualQueryEx to enumerate modules at remote process doesn&#39;t return all modules,,,,,,,
951,"['c++', 'c']","{'account_id': 2180467, 'reputation': 25, 'user_id': 1930090, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e5a47e12122a84405f85f4b704c084f3?s=256&d=identicon&r=PG', 'display_name': 'Alexandra Sjoslavma', 'link': 'https://stackoverflow.com/users/1930090/alexandra-sjoslavma'}",True,141,14042433.0,2,1,1356534760,1356533928,14042302,CC BY-SA 3.0,https://stackoverflow.com/questions/14042302/get-failed-output-back,get failed output back,1356534255.0,,,,,,
952,"['c', 'macros']","{'account_id': 49981, 'reputation': 42423, 'user_id': 149008, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/1a8bd268a2ee0c608ced29e192ffec73?s=256&d=identicon&r=PG', 'display_name': 'nacho4d', 'link': 'https://stackoverflow.com/users/149008/nacho4d'}",True,196,14039160.0,4,3,1356534632,1356517032,14039114,CC BY-SA 3.0,https://stackoverflow.com/questions/14039114/macro-for-creating-variables-in-c,Macro for creating variables in C,1356534632.0,,,,,,
953,['c'],"{'account_id': 2023699, 'reputation': 683, 'user_id': 1809300, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/01c273f78f9211b9ffa9bcf275e550a2?s=256&d=identicon&r=PG', 'display_name': 'user1809300', 'link': 'https://stackoverflow.com/users/1809300/user1809300'}",True,64741,14042078.0,1,10,1356532702,1356532537,14042047,CC BY-SA 3.0,https://stackoverflow.com/questions/14042047/copy-specific-characters-from-a-string-to-another-string,copy specific characters from a string to another string,,,,,,,
954,"['c', 'debugging', 'gdb']","{'account_id': 2046948, 'reputation': 2297, 'user_id': 1826830, 'user_type': 'registered', 'accept_rate': 21, 'profile_image': 'https://www.gravatar.com/avatar/2205af017c6591724627d2b55d0aadc6?s=256&d=identicon&r=PG', 'display_name': 'Shraddha', 'link': 'https://stackoverflow.com/users/1826830/shraddha'}",False,148,,0,1,1356530646,1356530646,14041696,CC BY-SA 3.0,https://stackoverflow.com/questions/14041696/gdb-start-tracing-from-the-frame-up-in-the-call-stack,gdb start tracing from the frame up in the call stack,,,,,,,
955,"['c', 'linux', 'text']","{'account_id': 2180166, 'reputation': 3, 'user_id': 1929849, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/V5Pge.jpg?s=256&g=1', 'display_name': 'wilqor', 'link': 'https://stackoverflow.com/users/1929849/wilqor'}",True,321,14041667.0,1,0,1356530533,1356530044,14041577,CC BY-SA 3.0,https://stackoverflow.com/questions/14041577/tab-width-when-reading-from-file,Tab width when reading from file,,,,,,,
956,"['objective-c', 'c', 'xcode']","{'account_id': 342874, 'reputation': 4972, 'user_id': 674255, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/2edd5d576289c88d2cba1a92c9fb3e13?s=256&d=identicon&r=PG', 'display_name': 'sharataka', 'link': 'https://stackoverflow.com/users/674255/sharataka'}",True,47913,14039350.0,2,9,1356528700,1356517997,14039329,CC BY-SA 3.0,https://stackoverflow.com/questions/14039329/how-to-fix-error-format-specifies-type-char-but-the-argument-has-type-char,How to fix error Format specifies type &#39;char *&#39; but the argument has type &#39;char&#39;,,,,,,,
957,"['c', 'unicode', 'casting', 'endianness']","{'account_id': 38717, 'reputation': 63109, 'user_id': 111307, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/Sdydt.png?s=256&g=1', 'display_name': 'bobobobo', 'link': 'https://stackoverflow.com/users/111307/bobobobo'}",True,196,14036416.0,3,1,1356527953,1356493234,14035751,CC BY-SA 3.0,https://stackoverflow.com/questions/14035751/will-a-cast-keep-the-low-order-bytes-consistently-across-systems,Will a cast keep the low order bytes consistently across systems?,,,,,,,
958,"['c', 'modulo']","{'account_id': 256915, 'reputation': 8965, 'user_id': 537943, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/910d6caf7e77a69b61fbf0b4e0d32532?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/537943/tom'}",True,167,14039974.0,2,2,1356522254,1356520656,14039844,CC BY-SA 3.0,https://stackoverflow.com/questions/14039844/modulo-returns-wrong-result-when-using-negatives,Modulo returns wrong result when using negatives,1356521917.0,,,,,,
959,['c'],"{'account_id': 11822, 'reputation': 17912, 'user_id': 22992, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/6e2f04f0d299f3f05133b879c7b111ed?s=256&d=identicon&r=PG', 'display_name': 'Miguel Ping', 'link': 'https://stackoverflow.com/users/22992/miguel-ping'}",True,966,14039476.0,1,-1,1356521675,1356518374,14039406,,https://stackoverflow.com/questions/14039406/multiple-definitions-when-compiling-linking,Multiple definitions when compiling/linking,1495535085.0,1356555640.0,exact duplicate,,,,
960,"['c', 'string', 'recursion', 'int']","{'account_id': 1882143, 'reputation': 23, 'user_id': 1702088, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2bed0344f24ea5d8e3ba38891fa54e4?s=256&d=identicon&r=PG', 'display_name': 'Enoch Ng', 'link': 'https://stackoverflow.com/users/1702088/enoch-ng'}",True,142,14035398.0,4,0,1356515567,1356488526,14035375,,https://stackoverflow.com/questions/14035375/recursive-number-function-returns-unexpected-values,Recursive number function returns unexpected values,,1356559007.0,too localized,,,,
961,"['c', 'opencv']","{'account_id': 2108261, 'reputation': 123, 'user_id': 1874070, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e1d456f9f90dec32056c2f587f2c5aa1?s=256&d=identicon&r=PG', 'display_name': 'Ikemesit Ansa', 'link': 'https://stackoverflow.com/users/1874070/ikemesit-ansa'}",False,1336,,1,1,1356515484,1354989754,13780251,CC BY-SA 3.0,https://stackoverflow.com/questions/13780251/playing-video-with-opencv,Playing video with opencv,1354991074.0,,,,,,
962,['c'],"{'account_id': 2137403, 'reputation': 1752, 'user_id': 1896815, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/f8b5daa554387ea2e94627aba07c075f?s=256&d=identicon&r=PG', 'display_name': 'sourcecode', 'link': 'https://stackoverflow.com/users/1896815/sourcecode'}",True,187,,3,0,1356515061,1356512972,14038295,CC BY-SA 3.0,https://stackoverflow.com/questions/14038295/insert-values-through-getchar,Insert values through getchar,1356514754.0,,,,,,
963,"['c', 'cursor-position']","{'account_id': 1277362, 'reputation': 933, 'user_id': 1232311, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/3807373da8ee7d61f4cc3487a8760043?s=256&d=identicon&r=PG', 'display_name': 'Gomathi', 'link': 'https://stackoverflow.com/users/1232311/gomathi'}",True,776,14037889.0,1,0,1356510290,1356505812,14037202,CC BY-SA 3.0,https://stackoverflow.com/questions/14037202/cursor-positioning-in-terminal-using-c-program,Cursor positioning in Terminal using C program,,,,,,,
964,"['objective-c', 'ios', 'c', 'netbeans', 'compilation']","{'account_id': 400546, 'reputation': 22647, 'user_id': 766570, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/urpdN.jpg?s=256&g=1', 'display_name': 'abbood', 'link': 'https://stackoverflow.com/users/766570/abbood'}",True,1563,14037638.0,2,0,1356508490,1356438050,14030605,CC BY-SA 3.0,https://stackoverflow.com/questions/14030605/netbeans-doesnt-recognize-makefile-am,NetBeans doesn&#39;t recognize Makefile.am,1495535085.0,,,,,,
965,"['c', 'function']","{'account_id': 226660, 'reputation': 1199, 'user_id': 487832, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/433d5dcc9b31f8207f7939a69503b263?s=256&d=identicon&r=PG', 'display_name': 'nzomkxia', 'link': 'https://stackoverflow.com/users/487832/nzomkxia'}",True,24302,,4,4,1356507147,1356504154,14036894,,https://stackoverflow.com/questions/14036894/function-call-in-c,function call in C,1495535220.0,1356504995.0,exact duplicate,,,,
966,"['c', 'memory', 'edit-distance']","{'account_id': 2046507, 'reputation': 39, 'user_id': 1826474, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ea5e6d8cc3f5a2bff7a2b1a9c0d11f98?s=256&d=identicon&r=PG', 'display_name': 'Zlatansbraten', 'link': 'https://stackoverflow.com/users/1826474/zlatansbraten'}",False,736,,1,1,1356504355,1355000397,13781898,CC BY-SA 3.0,https://stackoverflow.com/questions/13781898/levenshtein-distance-in-c-with-required-memory-of-om,Levenshtein distance in C with required memory of O(m),1355052865.0,,,,,,
967,['c'],"{'account_id': 1626497, 'reputation': 2404, 'user_id': 1501948, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/oa7Tn.jpg?s=256&g=1', 'display_name': 'yuan', 'link': 'https://stackoverflow.com/users/1501948/yuan'}",True,669,14035853.0,2,0,1356501216,1356494020,14035825,CC BY-SA 3.0,https://stackoverflow.com/questions/14035825/memrchr-give-some-garbage-value,memrchr give some garbage value,,,,,,,
968,"['c++', 'c', 'portable-executable']","{'account_id': 2078164, 'reputation': 236, 'user_id': 1850910, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/9ed8927dc84d834abcf54b873d4690c9?s=256&d=identicon&r=PG', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/1850910/james'}",True,2448,14036278.0,1,0,1356500945,1356498758,14036232,CC BY-SA 3.0,https://stackoverflow.com/questions/14036232/getting-the-offset-to-text-section-code-pe-file-format-virtualaddress-pointer,"Getting the offset to .text section code PE file format? VirtualAddress, PointerToRawData?",1356499104.0,,,,,,
969,"['c', 'dijkstra']","{'account_id': 1264452, 'reputation': 377, 'user_id': 1222074, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f88063ee981ff0ae6dd0ca74f4d2713b?s=256&d=identicon&r=PG', 'display_name': 'lajtmaN', 'link': 'https://stackoverflow.com/users/1222074/lajtman'}",True,1908,13763661.0,2,3,1356497290,1354868214,13759316,CC BY-SA 3.0,https://stackoverflow.com/questions/13759316/implement-dijkstras-algorithm-in-c-problems,Implement Dijkstra&#39;s algorithm in C problems,,,,,,,
970,"['c', 'reference', 'makefile', 'yacc', 'lex']","{'account_id': 1977579, 'reputation': 439, 'user_id': 1775025, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e7d9b73fd49dee3c84cc0aeb7b748c17?s=256&d=identicon&r=PG', 'display_name': 'Sileno Brito', 'link': 'https://stackoverflow.com/users/1775025/sileno-brito'}",True,8188,14035466.0,1,1,1356489684,1356487812,14035334,CC BY-SA 3.0,https://stackoverflow.com/questions/14035334/yacc-lex-undefined-reference-to-yylex,YACC &amp; Lex undefined reference to `yylex&#39;,,,,,,,
971,"['c', 'cuda', 'nvidia', 'cublas']","{'account_id': 241851, 'reputation': 9275, 'user_id': 512947, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/db157f5dda9a08b97c28282e12d350b0?s=256&d=identicon&r=PG', 'display_name': 'Matt Phillips', 'link': 'https://stackoverflow.com/users/512947/matt-phillips'}",True,1270,14035236.0,1,0,1356486773,1356475565,14034524,CC BY-SA 3.0,https://stackoverflow.com/questions/14034524/cublas-cuda-functions-not-working-producing-no-errors,"cuBlas, cuda functions not working, producing no errors",1356476514.0,,,,,,
972,"['c', 'interop', 'integration', 'code-reuse', 'platform-independent']","{'account_id': 74368, 'reputation': 3319, 'user_id': 213730, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/d6bafd9b596bb96d81a4700489616488?s=256&d=identicon&r=PG', 'display_name': 'stephanos', 'link': 'https://stackoverflow.com/users/213730/stephanos'}",True,556,14035205.0,1,0,1356485685,1356459754,14032998,,https://stackoverflow.com/questions/14032998/integrate-c-library-with-java-ruby-node-python-go-net,"Integrate C library with Java, Ruby, Node, Python, Go, .NET",,1356494569.0,not constructive,,,,
973,"['c', 'windows', 'winapi']","{'account_id': 1824221, 'reputation': 3342, 'user_id': 1657490, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/8b9a3716dfda7d4c7830757963f42adb?s=256&d=identicon&r=PG', 'display_name': 'Ben Zuill-Smith', 'link': 'https://stackoverflow.com/users/1657490/ben-zuill-smith'}",True,132,14034978.0,1,0,1356483672,1356481538,14034935,CC BY-SA 3.0,https://stackoverflow.com/questions/14034935/why-am-i-getting-an-exception-appending-to-this-str-array-in-c,Why am I getting an exception appending to this str array in c?,,,,,,,
974,"['c++', 'c', 'visual-studio-2010', 'visual-studio', 'compiler-construction']","{'account_id': 398631, 'reputation': 492, 'user_id': 763410, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/d134fc73057a9dc0901ce8d8d2c7ca88?s=256&d=identicon&r=PG', 'display_name': 'user763410', 'link': 'https://stackoverflow.com/users/763410/user763410'}",True,306,,3,0,1356482902,1356336168,14018745,CC BY-SA 3.0,https://stackoverflow.com/questions/14018745/extending-functionalitty-aka-modifying-visual-studio-c-c-compiler,Extending functionalitty (aka Modifying) visual studio C/C++ compiler,,,,,,,
975,"['c++', 'c', 'for-loop', 'step-into']","{'account_id': 1499118, 'reputation': 2036, 'user_id': 1404348, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/c6bbaec7fdb8ba464a49d11755bfc992?s=256&d=identicon&r=PG', 'display_name': 'MTVS', 'link': 'https://stackoverflow.com/users/1404348/mtvs'}",True,79,14034963.0,1,0,1356481913,1356481668,14034940,CC BY-SA 3.0,https://stackoverflow.com/questions/14034940/confusion-with-evaluation-of-the-condition-and-the-steps-of-a-for-loop,confusion with evaluation of the condition and the steps of a for loop,,,,,,,
976,"['c++', 'c']","{'account_id': 1101583, 'reputation': 749, 'user_id': 1093881, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/6974484920cce67e6ec628a182d06bd8?s=256&d=identicon&r=PG', 'display_name': 'gal', 'link': 'https://stackoverflow.com/users/1093881/gal'}",True,317,14034386.0,6,3,1356474914,1356473263,14034329,,https://stackoverflow.com/questions/14034329/putting-in,Putting [][] in **,1495539786.0,1356480638.0,exact duplicate,,,,
977,"['c', 'stdin', 'fgets']","{'account_id': 1170178, 'reputation': 1765, 'user_id': 1147536, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/c382bc6221ad8b8b50a95d152a6721f1?s=256&d=identicon&r=PG', 'display_name': 'Tudor Ciotlos', 'link': 'https://stackoverflow.com/users/1147536/tudor-ciotlos'}",True,2135,,5,2,1356469867,1356464294,14033477,,https://stackoverflow.com/questions/14033477/why-is-the-first-string-ignored-when-reading-with-fgets-from-stdin,Why is the first string ignored when reading with fgets from stdin?,1495542165.0,1356471474.0,exact duplicate,,,,
978,"['c', 'arrays']","{'account_id': 2134763, 'reputation': 5, 'user_id': 1894826, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c59a5637fba28fe3d52fa44e296645cb?s=256&d=identicon&r=PG', 'display_name': 'Reshmy', 'link': 'https://stackoverflow.com/users/1894826/reshmy'}",True,61,,2,0,1356468445,1356444883,14031390,CC BY-SA 3.0,https://stackoverflow.com/questions/14031390/to-find-the-matching-values-on-two-conditions,To find the matching values on two conditions,1356446579.0,,,,,,
979,"['c++', 'c', 'floating-point', 'constants']","{'account_id': 2178436, 'reputation': 11, 'user_id': 1928550, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e76384a5f85e808d05a399110bdeabf1?s=256&d=identicon&r=PG', 'display_name': 'user1928550', 'link': 'https://stackoverflow.com/users/1928550/user1928550'}",True,1100,,1,1,1356464656,1356462251,14033267,CC BY-SA 3.0,https://stackoverflow.com/questions/14033267/specify-floating-point-constant-value-bitwise-in-c-c,specify floating point constant value bitwise in c/c++,,,,,,,
980,"['c', 'arrays']","{'account_id': 238673, 'reputation': 27247, 'user_id': 507721, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/44a20d8ea4197f1fc5022894c053f174?s=256&d=identicon&r=PG', 'display_name': 'JellicleCat', 'link': 'https://stackoverflow.com/users/507721/jelliclecat'}",True,385,,3,0,1356464466,1356464168,14033465,CC BY-SA 3.0,https://stackoverflow.com/questions/14033465/returning-an-array-vs-returning-int64-t-c-c,Returning an array vs returning int64_t (C/C++),,,,,,,
