,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,community_owned_date,migrated_from
664,['c'],"{'account_id': 8617106, 'reputation': 392, 'user_id': 6470928, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ca50db72512cbab0ea4d95c14222d07?s=256&d=identicon&r=PG&f=1', 'display_name': 'bonehead', 'link': 'https://stackoverflow.com/users/6470928/bonehead'}",True,2086,5,27,1566416517,1565727744,1566416517.0,57484829,CC BY-SA 4.0,https://stackoverflow.com/questions/57484829/beginner-in-need-of-a-simple-explanation-of-the-difference-between-order-of-eval,Beginner in need of a simple explanation of the difference between order of evaluation and precedence/associativity,57484972.0,,,,,
665,"['c', 'malloc']","{'account_id': 13393799, 'reputation': 336, 'user_id': 9665417, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15d215be0a04b5af4c7c7a481916f00f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Linke', 'link': 'https://stackoverflow.com/users/9665417/linke'}",True,188,2,0,1566413812,1566412675,,57597499,CC BY-SA 4.0,https://stackoverflow.com/questions/57597499/is-it-safe-to-use-void-in-special-cases-still-undefined-behavior,Is it safe to use void** in special cases? Still undefined behavior?,57597638.0,,,,,
666,"['c', 'pointers']","{'account_id': 14858239, 'reputation': 1, 'user_id': 11858788, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f26610f6691098ffccf27a47d9801be?s=256&d=identicon&r=PG&f=1', 'display_name': 'Atakan', 'link': 'https://stackoverflow.com/users/11858788/atakan'}",True,60,1,-1,1566413390,1566412498,1566412733.0,57597458,,https://stackoverflow.com/questions/57597458/what-differences-are-there-between-addresses-using-operator-and-without-oper,What differences are there between addresses using &amp; operator and without &amp; operator?,57597500.0,1566413478.0,Duplicate,,,
667,"['c', 'build', 'alpine-linux']","{'account_id': 125911, 'reputation': 34287, 'user_id': 322020, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/dce43cb8158a14c3fed02bea797becd7?s=256&d=identicon&r=PG', 'display_name': 'Nakilon', 'link': 'https://stackoverflow.com/users/322020/nakilon'}",True,861,1,-2,1566412907,1566382080,1566389568.0,57589231,CC BY-SA 4.0,https://stackoverflow.com/questions/57589231/how-do-i-compile-the-time-c-on-alpine,How do I compile the time.c on Alpine?,,,,,,
668,"['c', 'linked-list']","{'account_id': 16549721, 'reputation': 103, 'user_id': 11958375, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-TYKRUaUWWG0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf1llVlpbZu5UQj3bMPCnJkemwA2g/photo.jpg?sz=256', 'display_name': 'igor', 'link': 'https://stackoverflow.com/users/11958375/igor'}",True,40,1,0,1566411749,1566409521,1566411749.0,57596781,CC BY-SA 4.0,https://stackoverflow.com/questions/57596781/having-trouble-with-linked-lists-program-will-not-print-the-elements,"Having trouble with linked lists, program will not print the elements",57596989.0,,,,,
669,"['c', 'pointers']","{'account_id': 16549924, 'reputation': 65, 'user_id': 11958531, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fba6d4f62cfdfef933c7febf736100ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Syed Umair', 'link': 'https://stackoverflow.com/users/11958531/syed-umair'}",True,43,1,-1,1566411251,1566409619,1566409888.0,57596800,,https://stackoverflow.com/questions/57596800/am-i-implementing-pointers-in-a-function-correctly,Am i implementing pointers in a function correctly?,,1566422233.0,Needs details or clarity,,,
670,"['c', 'complex-numbers']","{'account_id': 4303882, 'reputation': 33, 'user_id': 3516849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3516849', 'link': 'https://stackoverflow.com/users/3516849/user3516849'}",True,867,2,1,1566410760,1566410160,,57596927,CC BY-SA 4.0,https://stackoverflow.com/questions/57596927/how-to-cast-complex-double-in-c,How to cast complex double in C,57597062.0,,,,,
671,"['c', 'pointers', 'malloc']","{'account_id': 16197903, 'reputation': 17, 'user_id': 11695021, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-LpVBBip_-3g/AAAAAAAAAAI/AAAAAAAABtw/-BTIjL8QDwo/photo.jpg?sz=256', 'display_name': 'Manav Gupta', 'link': 'https://stackoverflow.com/users/11695021/manav-gupta'}",True,713,3,-2,1566410520,1566407545,1566408732.0,57596352,,https://stackoverflow.com/questions/57596352/why-does-malloc-returns-a-pointer,Why does malloc returns a pointer?,57596566.0,1566451868.0,Needs details or clarity,,,
672,"['c', 'assembly', 'x86', 'cpu-registers']","{'account_id': 182672, 'reputation': 5577, 'user_id': 417552, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/b614f4459d79cd6bbe55eb316acf1042?s=256&d=identicon&r=PG&f=1', 'display_name': 'narayanpatra', 'link': 'https://stackoverflow.com/users/417552/narayanpatra'}",False,1387,1,0,1566407515,1566385569,1566389927.0,57590230,CC BY-SA 4.0,https://stackoverflow.com/questions/57590230/value-of-eax-register-in-the-assembly-program,Value of eax register in the assembly program,,,,,,
673,['c'],"{'account_id': 16549464, 'reputation': 31, 'user_id': 11958189, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-l8j6SlHd_vM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rftddHLmZqssBM9l8BeuXhU_BuMgA/photo.jpg?sz=256', 'display_name': 'sweety', 'link': 'https://stackoverflow.com/users/11958189/sweety'}",True,214,1,-5,1566407342,1566404031,,57595648,,https://stackoverflow.com/questions/57595648/can-a-pointer-size-be-4-75-bytes,Can a pointer size be 4.75 Bytes,,1566460755.0,Needs more focus,,,
674,"['c', 'virtual-machine', 'processor', 'cpu-cores']","{'account_id': 1276800, 'reputation': 2270, 'user_id': 1231882, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/nkdVI.jpg?s=256&g=1', 'display_name': 'Neil Weicher', 'link': 'https://stackoverflow.com/users/1231882/neil-weicher'}",False,91,0,0,1566405813,1566405813,,57596033,CC BY-SA 4.0,https://stackoverflow.com/questions/57596033/how-to-count-virtual-cores-on-a-vm-in-c-or-cpp,How to count Virtual Cores on a VM in C or CPP,,,,,,
675,"['c', 'linker', 'duplicate-symbol']","{'account_id': 4804166, 'reputation': 89, 'user_id': 3879832, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41bc32390b57329ef04619fbf6d4a5a0?s=256&d=identicon&r=PG&f=1', 'display_name': 'electronic_coder', 'link': 'https://stackoverflow.com/users/3879832/electronic-coder'}",True,245,1,2,1566405413,1566404439,1566404685.0,57595736,CC BY-SA 4.0,https://stackoverflow.com/questions/57595736/why-is-my-code-not-throwing-a-duplicate-symbol-conflict,Why is my code not throwing a duplicate symbol conflict,57595846.0,,,,,
676,"['c', 'bit-manipulation', '64-bit', 'implicit-conversion', 'bitmask']","{'account_id': 6776716, 'reputation': 6747, 'user_id': 5218277, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/ZuEZa.jpg?s=256&g=1', 'display_name': 'Alex Lop.', 'link': 'https://stackoverflow.com/users/5218277/alex-lop'}",True,600,4,3,1566404843,1566397870,1566399176.0,57593932,CC BY-SA 4.0,https://stackoverflow.com/questions/57593932/safe-low-32-bits-masking-of-uint64-t,Safe low 32 bits masking of uint64_t,57594141.0,,,,,
677,"['c', 'visual-studio']","{'user_type': 'does_not_exist', 'display_name': 'user10465448'}",False,33,0,0,1566402982,1566402982,,57595385,CC BY-SA 4.0,https://stackoverflow.com/questions/57595385/i-cannot-enter-and-display-char-datatype-in-visual-studio,I cannot enter and display char datatype in Visual Studio,,,,,,
678,"['c', 'pointers', 'casting', 'compiler-warnings']","{'account_id': 3773810, 'reputation': 14283, 'user_id': 3284878, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/d324c610856d2626e9b719eb4135b3cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aviv Cohn', 'link': 'https://stackoverflow.com/users/3284878/aviv-cohn'}",True,32,1,0,1566402689,1566401675,,57595041,CC BY-SA 4.0,https://stackoverflow.com/questions/57595041/reading-a-struct-from-a-memory-buffer-raises-a-compiler-error-and-segfault,Reading a struct from a memory buffer raises a compiler error and segfault,57595114.0,,,,,
679,"['c', 'function', 'linked-list', 'singly-linked-list', 'definition']","{'account_id': 14645295, 'reputation': 71, 'user_id': 10576855, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Ib5AzYXi6cs/AAAAAAAAAAI/AAAAAAAAABk/uCjDS_Z4bHk/photo.jpg?sz=256', 'display_name': 'Zopcuk App', 'link': 'https://stackoverflow.com/users/10576855/zopcuk-app'}",True,99,2,1,1566401714,1565951906,1566107236.0,57523154,CC BY-SA 4.0,https://stackoverflow.com/questions/57523154/i-can-not-work-with-linked-list-inside-linked-list,I can not work with linked list inside linked list,57593807.0,,,,,
680,"['c', 'compilation']","{'account_id': 6942471, 'reputation': 4763, 'user_id': 5328289, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/0e0e88b500a567f9572d0f8fe4e99405?s=256&d=identicon&r=PG&f=1', 'display_name': 'M.E.', 'link': 'https://stackoverflow.com/users/5328289/m-e'}",True,49,1,1,1566399912,1566380321,1566399912.0,57588712,,https://stackoverflow.com/questions/57588712/compilation-error-while-using-array-of-structs-in-c-using-digital-mars-compiler,Compilation error while using array of structs in C using Digital Mars compiler,57589131.0,1566387730.0,Duplicate,,,
681,"['c', 'linux', 'network-programming']","{'account_id': 8845838, 'reputation': 11, 'user_id': 6606610, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fec3d7fb30ef1fd4b490cd17fc40f838?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bharat', 'link': 'https://stackoverflow.com/users/6606610/bharat'}",False,145,0,1,1566399117,1566387756,1566399117.0,57590849,CC BY-SA 4.0,https://stackoverflow.com/questions/57590849/socket-closesd-call-after-sending-arp-request-is-getting-stuck-hanged,socket close(sd) call (after sending arp request) is getting stuck (hanged),,,,,,
682,"['python', 'c++', 'c', 'bit-manipulation', 'bitwise-operators']","{'account_id': 16374624, 'reputation': 121, 'user_id': 11875946, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-hba-asz04DA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd3Yt5YFBfMIMwfysMeIwzCa35V6g/photo.jpg?sz=256', 'display_name': 'NightDriveDrones', 'link': 'https://stackoverflow.com/users/11875946/nightdrivedrones'}",True,340,2,1,1566398869,1566352832,1566354534.0,57583506,CC BY-SA 4.0,https://stackoverflow.com/questions/57583506/bit-manipulation-to-convert-leftmost-set-bits-to-right-side-alternating-bits,Bit manipulation to convert leftmost set bits to right-side alternating bits?,57583646.0,,,,,
683,"['c', 'linux-kernel', 'linux-device-driver', 'raspberry-pi3', 'spi']","{'account_id': 16534488, 'reputation': 309, 'user_id': 11946881, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ROsbjaWJpsU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reSpBHYBbdWLIqPmZ9WWz2FOJu6Ng/photo.jpg?sz=256', 'display_name': 'Hugo REYMOND', 'link': 'https://stackoverflow.com/users/11946881/hugo-reymond'}",False,153,0,1,1566392991,1566224622,1566392991.0,57558703,CC BY-SA 4.0,https://stackoverflow.com/questions/57558703/struct-allocation-size-breaks-spi-sync-transfer,Struct allocation size breaks spi_sync_transfer,,,,,,
684,['c'],"{'account_id': 16318896, 'reputation': 33, 'user_id': 11785222, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1387375861415651/picture?type=large', 'display_name': 'J ꧾ', 'link': 'https://stackoverflow.com/users/11785222/j-%ea%a7%be'}",True,650,4,0,1566392632,1566365031,1566369882.0,57584925,CC BY-SA 4.0,https://stackoverflow.com/questions/57584925/is-it-possible-to-create-a-program-that-accepts-3-integers-and-outputs-the-odd-e,Is it possible to create a program that accepts 3 integers and outputs the odd/even integers without using array?,,,,,,
685,"['c', 'pic']","{'account_id': 9135700, 'reputation': 141, 'user_id': 7062928, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/VJrvf.jpg?s=256&g=1', 'display_name': 'Decapod', 'link': 'https://stackoverflow.com/users/7062928/decapod'}",True,170,1,0,1566389200,1566386205,1566389200.0,57590415,CC BY-SA 4.0,https://stackoverflow.com/questions/57590415/how-to-solve-a-problem-with-circular-dependancy-in-c-and-function-pointers,How to solve a problem with circular dependancy in C and function pointers,57590483.0,,,,,
686,"['c', 'hash', 'cryptography', 'probability', 'murmurhash']","{'account_id': 239034, 'reputation': 38704, 'user_id': 508343, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/c7fe4b419ef78796ae89e40665c4394b?s=256&d=identicon&r=PG', 'display_name': 'xmllmx', 'link': 'https://stackoverflow.com/users/508343/xmllmx'}",False,73,0,0,1566387532,1566387532,,57590782,CC BY-SA 4.0,https://stackoverflow.com/questions/57590782/is-there-any-quality-difference-between-murmurhash32-and-static-castmurmurhash3,Is there any quality difference between MurmurHash32 and static_cast&lt;MurmurHash32&gt;(MurmurHash128)?,,,,,,
687,"['c', 'bash', 'printf']","{'account_id': 15166612, 'reputation': 1, 'user_id': 10943954, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/562f615f3b4d869bfb66f6318a8255b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mike Cel', 'link': 'https://stackoverflow.com/users/10943954/mike-cel'}",True,78,1,0,1566387071,1566383934,,57589781,CC BY-SA 4.0,https://stackoverflow.com/questions/57589781/how-to-format-c-printf-string-to-be-equal-to-bash-printf-string,How to Format C-printf string to be equal to bash-printf string,,,,,,
688,"['c', 'c-preprocessor']","{'account_id': 16434, 'reputation': 3185, 'user_id': 35733, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/617a3a44e355ca7a357596d21d16a3a5?s=256&d=identicon&r=PG', 'display_name': 'lordhog', 'link': 'https://stackoverflow.com/users/35733/lordhog'}",True,62,1,1,1566385298,1566381842,1566385298.0,57589160,CC BY-SA 4.0,https://stackoverflow.com/questions/57589160/nested-preprocessors-to-equate-to-a-define,Nested preprocessors to equate to a #define,57589474.0,,,,,
689,"['c', 'character-encoding']","{'account_id': 8617106, 'reputation': 392, 'user_id': 6470928, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ca50db72512cbab0ea4d95c14222d07?s=256&d=identicon&r=PG&f=1', 'display_name': 'bonehead', 'link': 'https://stackoverflow.com/users/6470928/bonehead'}",True,369,3,0,1566384750,1566318642,,57577986,CC BY-SA 4.0,https://stackoverflow.com/questions/57577986/how-is-it-so-that-these-character-constants-have-negative-values,How is it so that these character constants have negative values?,57578489.0,,,,,
690,"['c', 'sockets', 'udp']","{'account_id': 8853595, 'reputation': 350, 'user_id': 6612018, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/a3473d948039560d8d4ca42c9de7b382?s=256&d=identicon&r=PG&f=1', 'display_name': 'Athul Sukumaran', 'link': 'https://stackoverflow.com/users/6612018/athul-sukumaran'}",True,235,1,-1,1566380362,1566378281,,57588099,CC BY-SA 4.0,https://stackoverflow.com/questions/57588099/recvfrom-doesnt-receive-complete-buffer,recvfrom() doesn&#39;t receive complete buffer,,,,,,
691,"['c', 'bit-manipulation', 'byte', 'bit']","{'account_id': 16392996, 'reputation': 158, 'user_id': 11841300, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7831761bbc1003a0d139ac543459f6e0?s=256&d=identicon&r=PG&f=1', 'display_name': 'idkman', 'link': 'https://stackoverflow.com/users/11841300/idkman'}",True,576,1,-2,1566380167,1566377768,1566378729.0,57587943,CC BY-SA 4.0,https://stackoverflow.com/questions/57587943/how-to-add-and-extract-bits-to-a-byte,How to add and extract bits to a byte?,57588439.0,,,,,
692,"['c', 'lpc', 'nxp-microcontroller']","{'account_id': 16546052, 'reputation': 1, 'user_id': 11955534, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e001861497b23d8727d8c3d3b857911b?s=256&d=identicon&r=PG&f=1', 'display_name': 'timkrebs', 'link': 'https://stackoverflow.com/users/11955534/timkrebs'}",False,134,0,0,1566375441,1566375338,1566375441.0,57587249,CC BY-SA 4.0,https://stackoverflow.com/questions/57587249/timer-triggered-gpdma-transfer-to-sram,Timer triggered GPDMA transfer to SRAM,,,,,,
693,"['c', 'enums', 'gcc-warning', 'fail-fast-fail-early']","{'account_id': 4413, 'reputation': 40157, 'user_id': 6610, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/635c3ea0c7b8c37ef45744b6e66dd263?s=256&d=identicon&r=PG', 'display_name': 'xtofl', 'link': 'https://stackoverflow.com/users/6610/xtofl'}",True,591,2,2,1566374089,1566370450,,57586004,CC BY-SA 4.0,https://stackoverflow.com/questions/57586004/c-how-can-i-fail-to-compile-when-wswitch-is-off,C: how can I fail to compile when -Wswitch is off?,57586223.0,,,,,
694,"['c', 'linux', 'glib', 'networkmanager']","{'account_id': 7189741, 'reputation': 687, 'user_id': 5490535, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://graph.facebook.com/496260983880990/picture?type=large', 'display_name': 'Sebastian Karlsson', 'link': 'https://stackoverflow.com/users/5490535/sebastian-karlsson'}",True,4014,1,0,1566374021,1566373279,,57586732,,https://stackoverflow.com/questions/57586732/connect-to-wifi-from-c-program,Connect to WIFI from C program,57586904.0,1566378878.0,Needs details or clarity,,,
