,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,accepted_answer_id,migrated_from
1204,['c'],"{'account_id': 14545413, 'reputation': 2234, 'user_id': 10505778, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d48a83c7fb094806cc998ecd3685e06?s=256&d=identicon&r=PG&f=1', 'display_name': 'DarkAtom', 'link': 'https://stackoverflow.com/users/10505778/darkatom'}",True,79,1,0,1568545399,1568539945,,57942829,,https://stackoverflow.com/questions/57942829/stop-printf-from-padding-exponent,Stop printf from padding exponent,1568556925.0,Duplicate,57943496.0,
1205,"['c', 'string', 'algorithm']","{'account_id': 15849816, 'reputation': 27, 'user_id': 11435965, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-tx3Z-2UDcKs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcprbOmWa829j1D3--I8e2PZWpqFQ/mo/photo.jpg?sz=256', 'display_name': 'oog1119', 'link': 'https://stackoverflow.com/users/11435965/oog1119'}",True,218,2,0,1568542902,1568541638,1568542746.0,57943026,CC BY-SA 4.0,https://stackoverflow.com/questions/57943026/reading-text-file-from-terminal-line,Reading text file from terminal line?,,,,
1206,"['c', 'search-engine', 'terminology']","{'account_id': 2611264, 'reputation': 3231, 'user_id': 2261330, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/9d4f09a9a169d0d6dddd4d0980cc94be?s=256&d=identicon&r=PG', 'display_name': 'Bas Peeters', 'link': 'https://stackoverflow.com/users/2261330/bas-peeters'}",False,148,1,-1,1568541877,1568537984,,57942605,CC BY-SA 4.0,https://stackoverflow.com/questions/57942605/how-to-search-for-questions-and-content-about-c-programming,How to search for questions and content about C programming,,,,
1207,"['c', 'loops']","{'account_id': 16223139, 'reputation': 566, 'user_id': 11714234, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25c2dcfaecfa80020952f15d603ee7d7?s=256&d=identicon&r=PG&f=1', 'display_name': 'DarkLeader', 'link': 'https://stackoverflow.com/users/11714234/darkleader'}",True,134,4,1,1568539603,1568498358,1568539603.0,57939574,CC BY-SA 4.0,https://stackoverflow.com/questions/57939574/looping-over-an-array-in-c,looping over an array in C,,,57939588.0,
1208,"['c', 'malloc', 'memcpy']","{'account_id': 13321104, 'reputation': 66, 'user_id': 9615737, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'sang oh', 'link': 'https://stackoverflow.com/users/9615737/sang-oh'}",True,796,3,-2,1568539498,1568537455,1568539498.0,57942547,,https://stackoverflow.com/questions/57942547/simple-string-copy-but-memcpy-doesnt-work,"simple string copy, but memcpy doesn&#39;t work",1568545220.0,Duplicate,57942618.0,
1209,"['c', 'multithreading']","{'account_id': 16699167, 'reputation': 3, 'user_id': 12069404, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4b2bce0e3820aa49850b35fe660f00f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Neya', 'link': 'https://stackoverflow.com/users/12069404/neya'}",True,85,1,0,1568538888,1568535415,1568538888.0,57942309,CC BY-SA 4.0,https://stackoverflow.com/questions/57942309/i-would-like-to-get-4-separate-prints-this-is-a-thread-1-this-is-a-thread-2,"I would like to get 4 separate prints: &quot;This is a thread 1&quot;, &quot;This is a thread 2&quot; and so on",,,57942363.0,
1210,['c'],"{'account_id': 13948851, 'reputation': 7, 'user_id': 10072905, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2149094621969092/picture?type=large', 'display_name': 'Fares Ars', 'link': 'https://stackoverflow.com/users/10072905/fares-ars'}",True,207,1,0,1568534759,1568530799,,57941857,CC BY-SA 4.0,https://stackoverflow.com/questions/57941857/c-program-to-convert-binary-to-hexadecimal-number-system,C program to convert Binary to Hexadecimal number system,,,57942244.0,
1211,"['c', 'malloc']","{'account_id': 12586881, 'reputation': 17, 'user_id': 9155377, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4b93e9a0ea84053cea009870f860286?s=256&d=identicon&r=PG&f=1', 'display_name': 'LittleHi', 'link': 'https://stackoverflow.com/users/9155377/littlehi'}",True,138,1,-2,1568533687,1568531310,,57941903,CC BY-SA 4.0,https://stackoverflow.com/questions/57941903/malloc-triggers-breakpoint-in-c,malloc() triggers breakpoint in C,,,57942151.0,
1212,"['c', 'conditional-statements', 'boolean-logic']","{'account_id': 10298735, 'reputation': 1652, 'user_id': 9871094, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mcRu1.png?s=256&g=1', 'display_name': 'Agile_Eagle', 'link': 'https://stackoverflow.com/users/9871094/agile-eagle'}",True,76,4,-1,1568533640,1568525057,1568533640.0,57941404,,https://stackoverflow.com/questions/57941404/why-does-the-or-statement-evaluate-only-one-even-if-both-are-true,Why does the OR statement evaluate only one even if both are true?,1568525869.0,Duplicate,,
1213,"['c', 'data-structures', 'linked-list', 'stack', 'singly-linked-list']","{'account_id': 14861191, 'reputation': 129, 'user_id': 10731937, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1cbd1d47b395387a617a8cd0c97eacfc?s=256&d=identicon&r=PG&f=1', 'display_name': 'B.Sarkar', 'link': 'https://stackoverflow.com/users/10731937/b-sarkar'}",False,61,2,0,1568532801,1568528906,1568529366.0,57941686,CC BY-SA 4.0,https://stackoverflow.com/questions/57941686/stack-implimentation-using-linkedlist-in-c,Stack implimentation using Linkedlist in C,,,,
1214,"['c++', 'c', 'arrays', 'pointers', 'pointer-arithmetic']","{'account_id': 1270857, 'reputation': 12510, 'user_id': 1227166, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/GrxLO.jpg?s=256&g=1', 'display_name': 'Michel Feinstein', 'link': 'https://stackoverflow.com/users/1227166/michel-feinstein'}",True,780,1,0,1568528195,1568527301,1568527700.0,57941552,,https://stackoverflow.com/questions/57941552/pointer-arithmetic-in-memcpy-has-weird-result,Pointer arithmetic in memcpy has weird result,1568528020.0,Duplicate,57941574.0,
1215,"['c', 'linux', 'debian', 'dbus']","{'account_id': 11426814, 'reputation': 11, 'user_id': 8376753, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd55ab2ed214f40a928127ef06e3fc70?s=256&d=identicon&r=PG&f=1', 'display_name': 'moyue', 'link': 'https://stackoverflow.com/users/8376753/moyue'}",False,69,0,1,1568527220,1568527220,,57941544,CC BY-SA 4.0,https://stackoverflow.com/questions/57941544/how-can-i-get-a-dbus-message-from-other-users-desktop-program,How can I get a dbus message from other user&#39;s desktop program,,,,
1216,['c'],"{'account_id': 16369115, 'reputation': 221, 'user_id': 11822780, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-4Inmtx0Gp2U/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rewzZXpYFo83N8R4pa5lFH8J21aXg/photo.jpg?sz=256', 'display_name': 'Raman Sharma', 'link': 'https://stackoverflow.com/users/11822780/raman-sharma'}",True,1731,3,-1,1568523726,1568522159,,57941178,,https://stackoverflow.com/questions/57941178/what-is-the-meaning-of-low-level-access-to-in-c,What is the meaning of low level access to in c?,1568529703.0,Needs more focus,57941271.0,
1217,"['c', 'gdb']","{'account_id': 16626457, 'reputation': 21, 'user_id': 12015458, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/338d0d791e928ea41ed0980ae55bbff1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sil', 'link': 'https://stackoverflow.com/users/12015458/sil'}",True,8056,2,2,1568523214,1567526486,,57775190,CC BY-SA 4.0,https://stackoverflow.com/questions/57775190/how-to-fix-gdb-not-finding-file-sysdeps-unix-sysv-linux-raise-c50,How to fix GDB not finding file: &quot;../sysdeps/unix/sysv/linux/raise.c:50&quot;,,,,
1218,"['c', 'cs50', 'vigenere']","{'account_id': 16691930, 'reputation': 55, 'user_id': 12064304, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ba10927673190d76f0b934adbdb6bff?s=256&d=identicon&r=PG&f=1', 'display_name': 'AltijdGoed', 'link': 'https://stackoverflow.com/users/12064304/altijdgoed'}",True,115,3,0,1568523159,1568393719,1568410192.0,57927609,CC BY-SA 4.0,https://stackoverflow.com/questions/57927609/cant-find-out-why-my-program-isnt-doing-what-its-supposed-to-do,Can&#39;t find out why my program isn&#39;t doing what it&#39;s supposed to do,,,57929337.0,
1219,['c'],"{'account_id': 13722303, 'reputation': 13, 'user_id': 9901902, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'ofir machlof', 'link': 'https://stackoverflow.com/users/9901902/ofir-machlof'}",False,36,1,-1,1568521222,1568494213,,57939159,CC BY-SA 4.0,https://stackoverflow.com/questions/57939159/what-the-difference-between-the-typedef,what the difference between the typedef,,,,
1220,"['c', 'utf-16']","{'account_id': 13268498, 'reputation': 323, 'user_id': 10039586, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Юрий Баринов', 'link': 'https://stackoverflow.com/users/10039586/%d0%ae%d1%80%d0%b8%d0%b9-%d0%91%d0%b0%d1%80%d0%b8%d0%bd%d0%be%d0%b2'}",True,1043,1,0,1568519619,1568497953,1568499526.0,57939538,CC BY-SA 4.0,https://stackoverflow.com/questions/57939538/print-utf-16-string,Print UTF-16 string,,,57940700.0,
1221,"['c', 'macos', 'curl', 'gcc', 'libcurl']","{'account_id': 16466013, 'reputation': 67, 'user_id': 11896108, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68ad014fb3e568e93f5e8106781865bf?s=256&d=identicon&r=PG&f=1', 'display_name': 'anonymous', 'link': 'https://stackoverflow.com/users/11896108/anonymous'}",False,319,0,1,1568515755,1568511651,1568515755.0,57940509,CC BY-SA 4.0,https://stackoverflow.com/questions/57940509/g-mac-curl-undefined-symbols-for-architecture-x86-64,g++ Mac Curl Undefined symbols for architecture x86_64,,,,
1222,"['c', 'cs50']","{'account_id': 16445137, 'reputation': 25, 'user_id': 11880157, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-S_BacMRtOkM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdLiVO3WyCIrcLw_QOB9mIZHkKr9Q/photo.jpg?sz=256', 'display_name': 'Eric Z', 'link': 'https://stackoverflow.com/users/11880157/eric-z'}",True,1031,2,1,1568514282,1567999002,1568514282.0,57847463,CC BY-SA 4.0,https://stackoverflow.com/questions/57847463/how-to-fix-format-string-is-not-a-string-literal-potentially-insecure-error,“How to fix ‘format string is not a string literal (potentially insecure)’ error in C”,,,57847870.0,
1223,"['c', 'sockets', 'server']","{'account_id': 5196755, 'reputation': 588, 'user_id': 6615337, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/Icgqz.jpg?s=256&g=1', 'display_name': 'Anthony O', 'link': 'https://stackoverflow.com/users/6615337/anthony-o'}",True,449,2,4,1568514246,1568492843,,57939035,CC BY-SA 4.0,https://stackoverflow.com/questions/57939035/what-happens-to-an-incoming-connection-trying-to-connect-to-a-socket-already-pro,What happens to an incoming connection trying to connect to a socket already processing a request?,,,,
1224,"['c', 'cs50']","{'account_id': 16569062, 'reputation': 101, 'user_id': 12068090, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5NMFU.jpg?s=256&g=1', 'display_name': 'William Stephan', 'link': 'https://stackoverflow.com/users/12068090/william-stephan'}",True,343,3,6,1568513916,1568488802,1568513916.0,57938555,CC BY-SA 4.0,https://stackoverflow.com/questions/57938555/why-is-it-okay-to-declare-a-struct-inside-a-nested-loop,Why is it okay to declare a STRUCT inside a nested loop?,,,57938587.0,
1225,['c'],"{'account_id': 4505896, 'reputation': 295, 'user_id': 3663235, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GqMUY.jpg?s=256&g=1', 'display_name': 'Puntogris', 'link': 'https://stackoverflow.com/users/3663235/puntogris'}",True,86,1,1,1568513654,1568504326,,57940058,,https://stackoverflow.com/questions/57940058/compare-spanish-char-in-c,Compare spanish char in C,1568595889.0,Duplicate,57940090.0,
1226,"['c', 'calculator', 'postfix-notation']","{'account_id': 16697930, 'reputation': 1, 'user_id': 12068547, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f24dd3dd2542773bc673506d977e9116?s=256&d=identicon&r=PG&f=1', 'display_name': 'i like trees', 'link': 'https://stackoverflow.com/users/12068547/i-like-trees'}",False,66,1,-1,1568513049,1568504650,1592644375.0,57940080,CC BY-SA 4.0,https://stackoverflow.com/questions/57940080/c-calculator-using-parameters-doesnt-output-anything,C Calculator using parameters doesn&#39;t output anything,,,,
1227,"['c', 'pointers', 'shared-memory', 'allocation']","{'user_type': 'does_not_exist', 'display_name': 'user9547441'}",True,265,1,0,1568507933,1568506048,1568507383.0,57940174,CC BY-SA 4.0,https://stackoverflow.com/questions/57940174/how-does-shmget-allocate-memory-cannot-access-with-linear-addressing-address-b,How does shmget allocate memory? Cannot access with linear addressing (Address Boundary error),,,57940208.0,
1228,"['c', 'controller', 'raspberry-pi', 'interrupt', 'ppm']","{'account_id': 11495083, 'reputation': 109, 'user_id': 8424708, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/uFYYH.jpg?s=256&g=1', 'display_name': 'goose', 'link': 'https://stackoverflow.com/users/8424708/goose'}",False,160,0,1,1568504576,1568482695,1568504576.0,57937843,CC BY-SA 4.0,https://stackoverflow.com/questions/57937843/cant-read-channels-of-fs-ia6b,Can&#39;t read channels of FS-IA6B,,,,
1229,"['c', 'string', 'info']","{'account_id': 15038041, 'reputation': 55, 'user_id': 10853677, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-arzTa0WZAe0/AAAAAAAAAAI/AAAAAAAAJgs/5d12IPy1TiQ/photo.jpg?sz=256', 'display_name': 'miguel munoz', 'link': 'https://stackoverflow.com/users/10853677/miguel-munoz'}",True,356,1,1,1568501591,1568499869,1568500332.0,57939716,CC BY-SA 4.0,https://stackoverflow.com/questions/57939716/how-does-this-code-print-the-last-word-the-user-inputs,How does this code print the last word the user inputs?,,,57939801.0,
1230,"['c', 'assert', 'integer-overflow']","{'account_id': 16578497, 'reputation': 338, 'user_id': 11979706, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81f60d5f1bab317984fe56dae07757bf?s=256&d=identicon&r=PG&f=1', 'display_name': 'AugustinLopez', 'link': 'https://stackoverflow.com/users/11979706/augustinlopez'}",True,198,3,1,1568500401,1568488207,1592644375.0,57938488,CC BY-SA 4.0,https://stackoverflow.com/questions/57938488/overflow-assertions-on-various-c-data-type-which-ones-are-guaranteed-to-be-tr,&quot;Overflow&quot; assertions on various C data type: which ones are guaranteed to be true according to the C Standard?,,,57938717.0,
1231,"['c', 'pointers', 'types', 'reference', 'int']","{'account_id': 7608668, 'reputation': 185, 'user_id': 5770397, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a2dc0805f0a197861db7c149373e15f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Big Chungus', 'link': 'https://stackoverflow.com/users/5770397/big-chungus'}",True,44,1,0,1568499637,1568497452,,57939485,CC BY-SA 4.0,https://stackoverflow.com/questions/57939485/assigning-int-value-to-char-pointer,Assigning Int value to *Char pointer,,,57939691.0,
1232,"['c', 'gcc', 'raspberry-pi', 'interrupt', 'lib']","{'account_id': 11495083, 'reputation': 109, 'user_id': 8424708, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/uFYYH.jpg?s=256&g=1', 'display_name': 'goose', 'link': 'https://stackoverflow.com/users/8424708/goose'}",False,190,0,0,1568498708,1568498708,,57939602,CC BY-SA 4.0,https://stackoverflow.com/questions/57939602/irq-h-or-irqflags-h-disable-interrupts-raspberry,irq.h or irqflags.h disable interrupts Raspberry,,,,
1233,"['c++', 'c', 'arduino', 'codeblocks', 'arduino-uno']","{'account_id': 12595620, 'reputation': 123, 'user_id': 11639585, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c2ee951d6a3f66ac40fefede5cf3358?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tigris', 'link': 'https://stackoverflow.com/users/11639585/tigris'}",True,153,1,-1,1568497289,1568493604,,57939106,CC BY-SA 4.0,https://stackoverflow.com/questions/57939106/tryinig-to-program-arduino-in-pure-c-get-the-following-error-expected,"Tryinig to program arduino in pure c, get the following error: expected &#39;=&#39;, &#39;,&#39;, &#39;;&#39;, &#39;asm&#39; or &#39;__attribute__&#39; before &#39;Print&#39;|",,,57939464.0,
1234,"['c', 'string', 'token']","{'account_id': 15038041, 'reputation': 55, 'user_id': 10853677, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-arzTa0WZAe0/AAAAAAAAAAI/AAAAAAAAJgs/5d12IPy1TiQ/photo.jpg?sz=256', 'display_name': 'miguel munoz', 'link': 'https://stackoverflow.com/users/10853677/miguel-munoz'}",True,88,3,-2,1568497201,1568491095,1568492091.0,57938824,CC BY-SA 4.0,https://stackoverflow.com/questions/57938824/removing-spaces-from-a-string-in-c-language,removing spaces from a string in C language,,,57938944.0,
1235,"['c', 'loops', 'do-while', 'cs50']","{'account_id': 16693123, 'reputation': 1, 'user_id': 12065171, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7b43ed33bf2f5f2fa1df48125f274b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'alexisqueenn', 'link': 'https://stackoverflow.com/users/12065171/alexisqueenn'}",False,154,1,-3,1568494878,1568409367,1568409902.0,57930432,CC BY-SA 4.0,https://stackoverflow.com/questions/57930432/incorrect-looping-cs50-mario,Incorrect Looping - CS50 Mario,,,,
