,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
1014,['java'],"{'account_id': 18250480, 'reputation': 1263, 'user_id': 13285583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e99e0b303acdb4c62af5efe9030ff352?s=256&d=identicon&r=PG&f=1', 'display_name': 'kidfrom', 'link': 'https://stackoverflow.com/users/13285583/kidfrom'}",True,495,,68518543.0,2,1,1627709208,1627215544,1627216713.0,68518481,,https://stackoverflow.com/questions/68518481/how-to-pass-listobject-objects-to-a-constructor-parameter-object-object1-obj,"How to pass List&lt;Object&gt; objects to a constructor parameter (Object object1, Object object2)?",1627216605.0,Needs details or clarity
1015,"['java', 'io', 'randomaccessfile', 'random-access']","{'account_id': 19915847, 'reputation': 55, 'user_id': 14592860, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi2UXB3y0YZ7YfgD5GQcTwJo7wdOjaB7L86Wjh31Q=k-s256', 'display_name': 'MrJ_', 'link': 'https://stackoverflow.com/users/14592860/mrj'}",False,53,,,0,1,1627709179,1627379025,1627709179.0,68542555,CC BY-SA 4.0,https://stackoverflow.com/questions/68542555/randomaccessfile-class-trouble-with-readiing-writing-first-item-of-linkedhashm,RandomAccessFile class - trouble with readiing/writing first item of LinkedHashMap,,
1016,"['java', 'angular', 'spring', 'spring-boot']","{'account_id': 2809142, 'reputation': 11, 'user_id': 2415752, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a495cdec2131efd4352054c4b4cc5a50?s=256&d=identicon&r=PG', 'display_name': 'user2415752', 'link': 'https://stackoverflow.com/users/2415752/user2415752'}",False,272,,,1,-1,1627708759,1627690665,1627691708.0,68598178,CC BY-SA 4.0,https://stackoverflow.com/questions/68598178/how-to-configure-domain-or-ip-address-in-angular-spring-boot,How to configure domain or IP Address in Angular + Spring Boot,,
1017,"['java', 'multithreading']","{'account_id': 13961251, 'reputation': 665, 'user_id': 10082415, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1Cyi9.png?s=256&g=1', 'display_name': 'M. Al Jumaily', 'link': 'https://stackoverflow.com/users/10082415/m-al-jumaily'}",False,67,,,3,0,1627708152,1627696688,,68598523,CC BY-SA 4.0,https://stackoverflow.com/questions/68598523/finding-element-using-multithreading-takes-double-the-time-of-a-single-thread,Finding element using multithreading takes double the time of a single thread,,
1018,"['java', 'flutter', 'android-studio']","{'account_id': 14164729, 'reputation': 1, 'user_id': 10232980, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-bJKBuRXxRd0/AAAAAAAAAAI/AAAAAAAACZU/O2CmMc_n74E/photo.jpg?sz=256', 'display_name': 'IBT BHAUMIKTHAKKAR', 'link': 'https://stackoverflow.com/users/10232980/ibt-bhaumikthakkar'}",False,348,,,1,0,1627707613,1627705327,,68599068,CC BY-SA 4.0,https://stackoverflow.com/questions/68599068/how-to-solve-this-java-path-error-from-android-studio,How to solve this java path error from android Studio?,,
1019,"['java', 'interface', 'comparator', 'comparable', 'method-reference']","{'account_id': 6816201, 'reputation': 205, 'user_id': 5390845, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/aAcSD.jpg?s=256&g=1', 'display_name': 'Nicholas Cousar', 'link': 'https://stackoverflow.com/users/5390845/nicholas-cousar'}",False,117,,,0,0,1627706178,1627705610,1627706178.0,68599089,CC BY-SA 4.0,https://stackoverflow.com/questions/68599089/how-does-key-extraction-work-with-the-java-comparator-comparing-method,How does key extraction work with the Java Comparator.comparing() method?,,
1020,"['java', 'intellij-idea', 'groovy']","{'account_id': 1202806, 'reputation': 22308, 'user_id': 1173112, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/rtcjY.jpg?s=256&g=1', 'display_name': 'Koray Tugay', 'link': 'https://stackoverflow.com/users/1173112/koray-tugay'}",False,111,,,0,0,1627705170,1627705170,,68599055,CC BY-SA 4.0,https://stackoverflow.com/questions/68599055/why-does-this-program-throw-nosuchelementexception-in-intellij-debug-mode,Why does this program throw NoSuchElementException in IntelliJ Debug mode?,,
1021,['java'],"{'account_id': 4956759, 'reputation': 3, 'user_id': 3989114, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b48ebc2941aaf6bd16de637ddce2cc12?s=256&d=identicon&r=PG&f=1', 'display_name': 'MicroDeepArea', 'link': 'https://stackoverflow.com/users/3989114/microdeeparea'}",False,19,,,0,0,1627704895,1627704895,,68599041,,https://stackoverflow.com/questions/68599041/the-variable-count-here-is-declared-after-initialization-what-is-this-concept,"The variable count here, is declared after initialization, what is this concept called in JAVA, where can I read more about it?",1627705149.0,Duplicate
1022,"['java', 'apache-poi']","{'account_id': 20644238, 'reputation': 5, 'user_id': 15156151, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hMVqU.jpg?s=256&g=1', 'display_name': 'RocketDev', 'link': 'https://stackoverflow.com/users/15156151/rocketdev'}",True,106,,68599037.0,1,0,1627704854,1627651302,,68591673,CC BY-SA 4.0,https://stackoverflow.com/questions/68591673/modified-cell-font-cannot-be-saved-xssf,Modified cell font cannot be saved (XSSF),,
1023,"['java', 'spring', 'kotlin', 'spring-webflux', 'spring-aop']","{'account_id': 5879597, 'reputation': 763, 'user_id': 4629427, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/295f2a2f1e5200c30613a4feed89080e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rocky4Ever', 'link': 'https://stackoverflow.com/users/4629427/rocky4ever'}",True,549,,68598898.0,1,3,1627702644,1627529704,1627571547.0,68569738,CC BY-SA 4.0,https://stackoverflow.com/questions/68569738/webflux-aopget-method-requestmono-in-aspect-class,Webflux-Aop:Get method request(Mono) in Aspect class,,
1024,"['java', 'intellij-idea', 'servlets']","{'account_id': 22345724, 'reputation': 1, 'user_id': 16564780, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d9701376fb7ddb3ccbdab56ec34cd5d6?s=256&d=identicon&r=PG&f=1', 'display_name': '5cooo2346', 'link': 'https://stackoverflow.com/users/16564780/5cooo2346'}",False,269,,,1,0,1627702260,1627693801,,68598342,CC BY-SA 4.0,https://stackoverflow.com/questions/68598342/how-do-i-auto-update-servlets-without-restarting-tomcat-in-intellij,How do I auto-update servlets without restarting tomcat in intellij?,,
1025,"['java', 'swing', 'jtextfield']","{'account_id': 22236370, 'reputation': 49, 'user_id': 16471663, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nwYBa.jpg?s=256&g=1', 'display_name': 'leah', 'link': 'https://stackoverflow.com/users/16471663/leah'}",True,55,,68598653.0,1,0,1627701913,1627697849,1627701913.0,68598589,CC BY-SA 4.0,https://stackoverflow.com/questions/68598589/problems-with-jtextfield-input-exception-check-and-input-return,Problems with JTextField input exception check and input return,,
1026,"['java', 'android', 'android-studio', 'android-layout', 'android-theme']","{'account_id': 22053304, 'reputation': 31, 'user_id': 16317235, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ql6Ws.png?s=256&g=1', 'display_name': 'Rohit Kumar', 'link': 'https://stackoverflow.com/users/16317235/rohit-kumar'}",True,1723,,68598815.0,2,2,1627701893,1627700847,,68598774,CC BY-SA 4.0,https://stackoverflow.com/questions/68598774/android-theme-xml-and-styles-xml,Android : Theme.xml and Styles.xml?,,
1027,['java'],"{'account_id': 18143875, 'reputation': 347, 'user_id': 13208917, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh8p1xqTovfd8gwG0l4hKJxcNTFn9ogTxCUMF_Z=k-s256', 'display_name': 'Real Tech Hacks', 'link': 'https://stackoverflow.com/users/13208917/real-tech-hacks'}",True,284,,68598696.0,1,1,1627699779,1627699240,,68598665,,https://stackoverflow.com/questions/68598665/how-to-add-a-list-of-strings-to-another-list-at-specific-position,how to add a list of strings to another list at specific position?,1627732372.0,Needs details or clarity
1028,"['java', 'caffeine-cache']","{'account_id': 18544929, 'reputation': 323, 'user_id': 13512544, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-hU5T6yfsLGU/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMzy93qM5_7z531nQIDBWMZKWXsJw/photo.jpg?sz=256', 'display_name': 'Pro Poop', 'link': 'https://stackoverflow.com/users/13512544/pro-poop'}",True,1850,,68598534.0,2,1,1627698456,1627688452,,68598025,,https://stackoverflow.com/questions/68598025/how-to-use-caffeine-getall,How to use caffeine getAll()?,1627726614.0,Needs details or clarity
1029,"['java', 'multithreading', 'async-await', 'locking']","{'account_id': 16753052, 'reputation': 51, 'user_id': 12109734, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3605838682775002/picture?type=large', 'display_name': 'commander spring', 'link': 'https://stackoverflow.com/users/12109734/commander-spring'}",True,58,,68598385.0,1,0,1627694721,1627694110,,68598362,CC BY-SA 4.0,https://stackoverflow.com/questions/68598362/producer-consumer-thread-example-in-java-using-lock,Producer/Consumer thread example in Java using lock,,
1030,"['java', 'spring', 'tomcat', 'netbeans', 'ojdbc']","{'account_id': 21654740, 'reputation': 17, 'user_id': 15974760, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzNh_Ksx4Yt89cgIevkew093mzTw2SMtQHu85Nd=k-s256', 'display_name': 'Caleb Board', 'link': 'https://stackoverflow.com/users/15974760/caleb-board'}",False,300,,,1,0,1627690773,1627671546,1627680739.0,68595942,CC BY-SA 4.0,https://stackoverflow.com/questions/68595942/error-org-springframework-jdbc-cannotgetjdbcconnectionexception-the-network-ad,Error: org.springframework.jdbc.CannotGetJdbcConnectionException: The Network Adapter could not establish the connection,,
1031,"['java', 'maven', 'jsp', 'tomcat']","{'account_id': 9085370, 'reputation': 274, 'user_id': 6763591, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13aa9266efbedf2f0ae11cb7c09db3ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michael May', 'link': 'https://stackoverflow.com/users/6763591/michael-may'}",False,23,,,0,0,1627690647,1627690647,,68598175,CC BY-SA 4.0,https://stackoverflow.com/questions/68598175/why-this-jsp-example-doesnt-work-with-maven-and-tomcat,Why this JSP example doesn&#39;t work with maven and Tomcat,,
1032,"['java', 'eclipse', 'tomcat', 'jar', 'struts']","{'account_id': 22341775, 'reputation': 1, 'user_id': 16561450, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyhjudvjcj12pj9Eq4VsLylk5Sx02_95T_Nand9=k-s256', 'display_name': 'Logesh balaji', 'link': 'https://stackoverflow.com/users/16561450/logesh-balaji'}",True,619,,68591660.0,1,0,1627688235,1627649508,1627688235.0,68591288,CC BY-SA 4.0,https://stackoverflow.com/questions/68591288/struts2-error-when-deploying-java-lang-nosuchmethoderror-java-lang-string-org,Struts2 Error when Deploying java.lang.NoSuchMethodError: &#39;java.lang.String org.apache.logging.log4j.util.PropertiesUtil.getStringProperty,,
1033,"['java', 'bash', 'shell', 'weblogic']","{'account_id': 2090306, 'reputation': 1, 'user_id': 1860292, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/664751819/picture?type=large', 'display_name': 'Diego Fion', 'link': 'https://stackoverflow.com/users/1860292/diego-fion'}",False,92,,,0,0,1627687679,1627687679,,68597966,CC BY-SA 4.0,https://stackoverflow.com/questions/68597966/java-runtimes-exec-method-is-not-executing-correctly-a-shell-script-that-invo,Java Runtime&#39;s exec() method is not executing correctly a shell script that invokes another shell script with redirect,,
1034,"['java', 'class', 'extends']","{'account_id': 22219780, 'reputation': 23, 'user_id': 16457654, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c2715a7089069801813829cf8d13aa9f?s=256&d=identicon&r=PG', 'display_name': 'Andi Luis', 'link': 'https://stackoverflow.com/users/16457654/andi-luis'}",False,48,,,0,0,1627686634,1627681514,1627681673.0,68597389,CC BY-SA 4.0,https://stackoverflow.com/questions/68597389/class-definition-private,Class definition private,,
1035,"['java', 'jpa', 'persistence', 'eclipselink']","{'account_id': 19952628, 'reputation': 51, 'user_id': 14621954, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a51c7dfed3507dad697bf6ea56935ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'jiii', 'link': 'https://stackoverflow.com/users/14621954/jiii'}",False,200,,,1,0,1627683810,1627665361,,68594800,CC BY-SA 4.0,https://stackoverflow.com/questions/68594800/jpa-error-entity-class-has-no-primary-key-specified,JPA Error: Entity class has no primary key specified,,
1036,"['java', 'clojure', 'jvm', 'lisp', 'leiningen']","{'account_id': 20739383, 'reputation': 55, 'user_id': 15229473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d66ec2ea84f7f358bdfe4de72f0d4785?s=256&d=identicon&r=PG&f=1', 'display_name': 'WilliamB', 'link': 'https://stackoverflow.com/users/15229473/williamb'}",True,65,,68597627.0,1,0,1627683681,1627682342,,68597480,CC BY-SA 4.0,https://stackoverflow.com/questions/68597480/no-implementation-of-method-as-file-of-protocol-clojure-java-io-coercions-f,No implementation of method: :as-file of protocol: #&#39;clojure.java.io/Coercions found for class: java.lang.Character in leiningen project file,,
1037,"['java', 'android', 'android-studio', 'error-handling', 'nullpointerexception']","{'account_id': 20128977, 'reputation': 33, 'user_id': 14761724, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b892800ad55aebefb8a9f87f501bd4d?s=256&d=identicon&r=PG', 'display_name': 'Freddie Banfield', 'link': 'https://stackoverflow.com/users/14761724/freddie-banfield'}",False,71,,,0,0,1627683358,1627683358,,68597586,CC BY-SA 4.0,https://stackoverflow.com/questions/68597586/android-content-contextwrapper-openfileoutput-null-pointer-exception,android.content.ContextWrapper.openFileOutput Null Pointer Exception,,
1038,"['java', 'for-loop']","{'account_id': 18130243, 'reputation': 46, 'user_id': 13185415, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cec223f377bdd9b1d29b04b104a9c89e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Seraj', 'link': 'https://stackoverflow.com/users/13185415/seraj'}",True,71,,,1,1,1627683116,1627676541,1627683116.0,68596722,,https://stackoverflow.com/questions/68596722/a-condition-of-for-loop-not-working-in-java,A condition of For Loop not Working in java,1627736421.0,Needs details or clarity
1039,"['java', 'java-2d']","{'account_id': 9001794, 'reputation': 1, 'user_id': 6710140, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/72e95951f4c08521204d22c666123f27?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eddward', 'link': 'https://stackoverflow.com/users/6710140/eddward'}",False,68,,,2,0,1627682310,1627679548,,68597144,CC BY-SA 4.0,https://stackoverflow.com/questions/68597144/how-to-determine-screen-geometry,How to determine screen geometry,,
1040,['java'],"{'account_id': 3144048, 'reputation': 471, 'user_id': 2658898, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/6c8083076c94250c0e241cb356b1ad16?s=256&d=identicon&r=PG&f=1', 'display_name': 'CCD', 'link': 'https://stackoverflow.com/users/2658898/ccd'}",True,269,,68597097.0,2,1,1627682282,1627679006,,68597073,CC BY-SA 4.0,https://stackoverflow.com/questions/68597073/efficient-way-to-select-a-range-of-key-value-pairs-from-a-java-hashmap,Efficient way to select a range of key-value pairs from a Java HashMap,,
1041,"['java', 'default-method', 'javap']","{'account_id': 1674243, 'reputation': 8778, 'user_id': 1553537, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://i.stack.imgur.com/p4n4b.jpg?s=256&g=1', 'display_name': 'Giorgi Tsiklauri', 'link': 'https://stackoverflow.com/users/1553537/giorgi-tsiklauri'}",True,98,,68596336.0,1,2,1627682099,1627673310,1627682099.0,68596227,CC BY-SA 4.0,https://stackoverflow.com/questions/68596227/why-after-compiling-an-interface-default-method-modifier-is-gone-from-javap,"Why, after compiling an interface, &quot;default&quot; method modifier is gone from &quot;javap -v&quot;?",,
1042,"['java', 'spring']","{'account_id': 22345087, 'reputation': 1, 'user_id': 16564240, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhuttDA2TJnRIXisr09Deu4Vyw18acfjIfZ_VFL=k-s256', 'display_name': 'Arpit Krishna', 'link': 'https://stackoverflow.com/users/16564240/arpit-krishna'}",False,34,,,0,0,1627682041,1627682041,,68597451,CC BY-SA 4.0,https://stackoverflow.com/questions/68597451/java-autowire-dependencies-in-a-class-and-use-them-in-the-class-member-initiali,Java @Autowire dependencies in a class and use them in the class member initialization,,
1043,"['java', 'android-studio']","{'account_id': 22318704, 'reputation': 3, 'user_id': 16541650, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzyInVqe2JclTR6wOQqPo1LJKWsp01hJhOrvXHYkKY=k-s256', 'display_name': 'Renaut Mestdagh', 'link': 'https://stackoverflow.com/users/16541650/renaut-mestdagh'}",True,42,,68595653.0,2,0,1627680992,1627550702,,68573399,CC BY-SA 4.0,https://stackoverflow.com/questions/68573399/same-button-with-action-on-multiple-layouts,Same button (with action) on multiple layouts,,
