,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
1089,"['java', 'substring']","{'account_id': 330380, 'reputation': 43203, 'user_id': 654460, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/680f4f1c9d829f5d2acd9d6f066c9a7e?s=256&d=identicon&r=PG', 'display_name': 'mike628', 'link': 'https://stackoverflow.com/users/654460/mike628'}",True,12638,9,0,1518120398,1350246291,12886197,CC BY-SA 3.0,https://stackoverflow.com/questions/12886197/java-substring-with-one-char,Java substring with one char,1518120148.0,12886209.0,,,,,
1090,"['java', 'iterator', 'loops']","{'account_id': 300655, 'reputation': 1471, 'user_id': 607907, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/ed7e1b8c0ce2437dbb3bdd814bb3c9b6?s=256&d=identicon&r=PG', 'display_name': 'Pass', 'link': 'https://stackoverflow.com/users/607907/pass'}",True,1195,3,1,1517998768,1350556367,12952639,CC BY-SA 3.0,https://stackoverflow.com/questions/12952639/proper-handling-of-nosuchelementexception-in-foreach-loops,Proper Handling of NoSuchElementException in foreach loops?,,,,,,,
1091,"['java', 'linux', 'eclipse', 'eclipse-plugin', 'jface']","{'account_id': 162919, 'reputation': 52214, 'user_id': 384706, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/4d4c5200e64564047976e390fa9ed1cc?s=256&d=identicon&r=PG', 'display_name': 'Cratylus', 'link': 'https://stackoverflow.com/users/384706/cratylus'}",True,2939,1,3,1517994922,1350736952,12988546,CC BY-SA 3.0,https://stackoverflow.com/questions/12988546/how-can-i-export-an-eclipse-4-application-for-multiple-platforms,How can I export an eclipse 4 application for multiple platforms,1517994922.0,13006138.0,,,,,
1092,"['java', 'javafx', 'jframe', 'always-on-top']","{'account_id': 1887036, 'reputation': 211, 'user_id': 1706051, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf861fc30f204cd37314a20071bc37ee?s=256&d=identicon&r=PG', 'display_name': 'user1706051', 'link': 'https://stackoverflow.com/users/1706051/user1706051'}",True,26972,4,16,1517966546,1349871544,12819194,CC BY-SA 3.0,https://stackoverflow.com/questions/12819194/javafx-2-2-stage-always-on-top,JavaFX 2.2 Stage always on top,1517966546.0,,,,,,
1093,"['java', 'gregorian-calendar']","{'account_id': 1457746, 'reputation': 164, 'user_id': 1372914, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/67c51b4b586f6e51f1d4eeeeff3d379d?s=256&d=identicon&r=PG', 'display_name': 'CuNimb', 'link': 'https://stackoverflow.com/users/1372914/cunimb'}",True,1095,3,2,1517883799,1349256475,12705550,CC BY-SA 3.0,https://stackoverflow.com/questions/12705550/java-gregoriancalendar-lightweight,Java GregorianCalendar lightweight,1349256661.0,,,,,,
1094,['java'],"{'account_id': 1995836, 'reputation': 17, 'user_id': 1788835, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/acfadf1be5cdd47ca062cca8a7881370?s=256&d=identicon&r=PG', 'display_name': 'Νίκος Ντελέκος', 'link': 'https://stackoverflow.com/users/1788835/%ce%9d%ce%af%ce%ba%ce%bf%cf%82-%ce%9d%cf%84%ce%b5%ce%bb%ce%ad%ce%ba%ce%bf%cf%82'}",False,2403,3,0,1517883129,1351693913,13160273,CC BY-SA 3.0,https://stackoverflow.com/questions/13160273/how-to-calculate-difference-between-two-dates-using-basic-java,how to calculate difference between two dates using basic java,1352051404.0,,,,,,
1095,"['java', 'apache-poi', 'spreadsheet']","{'account_id': 483587, 'reputation': 10336, 'user_id': 898749, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/8b1ede6af25ba5ff3a45be783b71940e?s=256&d=identicon&r=PG', 'display_name': 'Sangram Anand', 'link': 'https://stackoverflow.com/users/898749/sangram-anand'}",True,3331,1,0,1517874929,1350900428,13009115,CC BY-SA 3.0,https://stackoverflow.com/questions/13009115/apache-poi-cell-formatting,Apache poi cell formatting,,,,,,,
1096,"['java', 'if-statement', 'nan']","{'account_id': 1811487, 'reputation': 18949, 'user_id': 1647457, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/eGInh.png?s=256&g=1', 'display_name': 'Marc Rasmussen', 'link': 'https://stackoverflow.com/users/1647457/marc-rasmussen'}",True,50388,3,13,1517857916,1350907770,13011170,,https://stackoverflow.com/questions/13011170/checking-for-nan-and-using-it-in-an-if,Checking for NaN and using it in an If,1350908058.0,13011210.0,,1403970506.0,Duplicate,,
1097,"['java', 'perl', 'api', 'search', 'opengrok']","{'account_id': 363225, 'reputation': 1579, 'user_id': 706837, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/70156efee76a8bfdba06e83857bf370e?s=256&d=identicon&r=PG', 'display_name': 'Jose Leon', 'link': 'https://stackoverflow.com/users/706837/jose-leon'}",True,6435,3,12,1517850712,1350446593,12926927,,https://stackoverflow.com/questions/12926927/is-there-an-opengrok-api,Is there an OpenGrok API?,1368497462.0,,,1519120999.0,Not suitable for this site,,
1098,"['java', 'android']","{'account_id': 485245, 'reputation': 127, 'user_id': 901439, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f93f884807f6e76b34ff26d52d4bbaba?s=256&d=identicon&r=PG', 'display_name': 'J-Fiz', 'link': 'https://stackoverflow.com/users/901439/j-fiz'}",True,2887,6,-3,1517744325,1351623227,13145811,,https://stackoverflow.com/questions/13145811/trying-to-understand-this-line-of-java-code,Trying to understand this line of java code,1517744325.0,,,1351658753.0,too localized,,
1099,"['java', 'jdbc', 'jdbctemplate', 'java.util.concurrent']","{'account_id': 288742, 'reputation': 849, 'user_id': 589331, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/21fbbd9fe13f55b5a8bac6284ae0b092?s=256&d=identicon&r=PG', 'display_name': 'Balaji', 'link': 'https://stackoverflow.com/users/589331/balaji'}",True,159,2,1,1517722442,1349337108,12722635,CC BY-SA 3.0,https://stackoverflow.com/questions/12722635/java-concurrency-on-jdbc-result,Java Concurrency on JDBC result,1517722442.0,,,,,,
1100,"['java', 'swing', 'jtable']","{'account_id': 1329021, 'reputation': 966, 'user_id': 1273282, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/35542ac8ad2befe5fdabfe9aa5173c60?s=256&d=identicon&r=PG', 'display_name': 'chaitu', 'link': 'https://stackoverflow.com/users/1273282/chaitu'}",True,1014,1,0,1517642236,1349861161,12816078,CC BY-SA 3.0,https://stackoverflow.com/questions/12816078/how-to-dynamically-add-a-column-and-fill-the-newly-added-column-with-data-in-jav,How to dynamically add a column and fill the newly added column with data in java swing,1517642236.0,,,,,,
1101,"['java', 'jackson', 'json']","{'account_id': 1183794, 'reputation': 696, 'user_id': 1158157, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/16649dfcd8420118c9a5262d51088b0f?s=256&d=identicon&r=PG', 'display_name': 'Pooja', 'link': 'https://stackoverflow.com/users/1158157/pooja'}",True,1443,2,1,1517562254,1350121216,12871883,CC BY-SA 3.0,https://stackoverflow.com/questions/12871883/java-code-to-parse-any-json-file-irrespective-of-its-format-or-key,Java code to parse any json file irrespective of its format or key,,,,,,,
1102,"['java', 'stringbuilder', 'stringbuffer']","{'account_id': 1948381, 'reputation': 57, 'user_id': 1753035, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5636392531ecad7719509c0486944a6c?s=256&d=identicon&r=PG', 'display_name': 'user1753035', 'link': 'https://stackoverflow.com/users/1753035/user1753035'}",True,2182,2,1,1517553182,1350584709,12961254,,https://stackoverflow.com/questions/12961254/stringbuffer-stringbuilder-when-to-use,"Stringbuffer,Stringbuilder when to use?",1517553182.0,12961274.0,,1350584789.0,exact duplicate,,
1103,"['java', 'spring', 'hibernate']","{'user_type': 'does_not_exist', 'display_name': 'user1743383'}",True,18484,2,7,1517496319,1350135041,12873570,CC BY-SA 3.0,https://stackoverflow.com/questions/12873570/difference-between-spring-txadvice-and-spring-aop-pointcut,Difference between spring tx:advice and spring aop pointcut,,12876226.0,,,,,
1104,"['java', 'recursion']","{'account_id': 1803210, 'reputation': 143, 'user_id': 1640993, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/19f730de5f00f19d7a2d23e16fedf1c3?s=256&d=identicon&r=PG', 'display_name': 'Lexy Feito', 'link': 'https://stackoverflow.com/users/1640993/lexy-feito'}",True,12541,5,1,1517414743,1350238605,12885105,,https://stackoverflow.com/questions/12885105/how-does-recursion-work,How does recursion work?,1350238954.0,12885123.0,,1350239197.0,not a real question,,
1105,"['java', 'swing', 'javafx', 'event-dispatch-thread', 'mixing']","{'account_id': 1811487, 'reputation': 18949, 'user_id': 1647457, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/eGInh.png?s=256&g=1', 'display_name': 'Marc Rasmussen', 'link': 'https://stackoverflow.com/users/1647457/marc-rasmussen'}",True,10881,1,10,1517348472,1350694519,12984310,CC BY-SA 3.0,https://stackoverflow.com/questions/12984310/javafx-response-to-swingutilities-invokelater,JavaFx response to SwingUtilities.invokeLater,1517348472.0,12985146.0,,,,,
1106,"['java', 'cxf']","{'account_id': 1970422, 'reputation': 114, 'user_id': 1769531, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c21dd7256e2c0f20044d89e68edf5624?s=256&d=identicon&r=PG', 'display_name': 'mbumiller', 'link': 'https://stackoverflow.com/users/1769531/mbumiller'}",True,5184,3,5,1517330855,1351028096,13039670,CC BY-SA 3.0,https://stackoverflow.com/questions/13039670/apache-cxf-dynamic-client-creation,Apache CXF Dynamic Client creation,,14399890.0,,,,,
1107,"['java', 'spring', 'hibernate']","{'account_id': 1001687, 'reputation': 11921, 'user_id': 1016403, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/98a065f541c5f14d2bd8f0573f055946?s=256&d=identicon&r=PG', 'display_name': 'user1016403', 'link': 'https://stackoverflow.com/users/1016403/user1016403'}",True,4658,1,2,1517205500,1349955297,12838588,CC BY-SA 3.0,https://stackoverflow.com/questions/12838588/hibernate-mapping-locations-specifying,Hibernate mapping locations specifying?,1517205500.0,12839357.0,,,,,
1108,"['java', 'eclipse', 'documentation', 'javadoc', 'ghostdoc']","{'account_id': 156187, 'reputation': 4553, 'user_id': 373327, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/01cQq.jpg?s=256&g=1', 'display_name': 'Jason Thompson', 'link': 'https://stackoverflow.com/users/373327/jason-thompson'}",True,3522,5,17,1516973789,1350488769,12938170,CC BY-SA 3.0,https://stackoverflow.com/questions/12938170/how-to-intelligently-fix-documentation-in-eclipse,How to intelligently fix documentation in Eclipse?,1516973789.0,12938774.0,,,,,
1109,"['java', 'android', 'casting', 'android-loadermanager']","{'account_id': 154485, 'reputation': 301, 'user_id': 370459, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/0d11651f1e4e96440668a01bf2c18e7a?s=256&d=identicon&r=PG', 'display_name': 'jimsis', 'link': 'https://stackoverflow.com/users/370459/jimsis'}",True,5884,5,5,1516891030,1351113307,13057865,CC BY-SA 3.0,https://stackoverflow.com/questions/13057865/how-to-cast-cursorloader-to-loaderobject,How to cast cursorLoader to Loader&lt;Object&gt;,,,,,,,
1110,"['java', 'sockets', 'connection', 'serversocket']","{'account_id': 1296974, 'reputation': 28048, 'user_id': 1247781, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/edf09871b6901cb4c562e456d8a06388?s=256&d=identicon&r=PG', 'display_name': 'FThompson', 'link': 'https://stackoverflow.com/users/1247781/fthompson'}",True,40251,4,13,1516883016,1350678395,12981957,CC BY-SA 3.0,https://stackoverflow.com/questions/12981957/java-serversocket-connection-limit,Java ServerSocket connection limit?,,12982013.0,,,,,
1111,"['java', 'jsp', 'freemarker', 'taglib']","{'account_id': 1906658, 'reputation': 11, 'user_id': 1721398, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1bf0b92e9820b122eebb3602928abb15?s=256&d=identicon&r=PG', 'display_name': 'user1721398', 'link': 'https://stackoverflow.com/users/1721398/user1721398'}",False,478,1,1,1516806897,1349386822,12736434,CC BY-SA 3.0,https://stackoverflow.com/questions/12736434/freemarker-and-jsp-2-tag-files,FreeMarker and JSP 2 tag files,,,,,,,
1112,"['java', 'reflection']","{'account_id': 895209, 'reputation': 4876, 'user_id': 932656, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/3bbuc.png?s=256&g=1', 'display_name': 'Chriss', 'link': 'https://stackoverflow.com/users/932656/chriss'}",True,13713,3,19,1516751827,1349942576,12834887,CC BY-SA 3.0,https://stackoverflow.com/questions/12834887/how-to-get-the-line-number-of-a-method,How to get the line number of a method?,1495542336.0,14973713.0,,,,,
1113,"['java', 'parameters', 'arguments']","{'account_id': 1513513, 'reputation': 8120, 'user_id': 1415064, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/99eafc2cc97d1f7a4a0c48d829f55236?s=256&d=identicon&r=PG', 'display_name': 'AppSensei', 'link': 'https://stackoverflow.com/users/1415064/appsensei'}",True,187284,5,48,1516622882,1349269107,12709026,,https://stackoverflow.com/questions/12709026/difference-between-arguments-and-parameters-in-java,Difference between arguments and parameters in Java,1516622882.0,12709067.0,,1349379506.0,exact duplicate,,
1114,"['java', 'unix', 'tomcat', 'tomcat7']","{'account_id': 1438786, 'reputation': 6067, 'user_id': 1359553, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/4e487d9a7e2eff4a414f9e04368f9b9b?s=256&d=identicon&r=PG', 'display_name': 'jensengar', 'link': 'https://stackoverflow.com/users/1359553/jensengar'}",False,13826,2,-3,1516492722,1349720358,12787277,,https://stackoverflow.com/questions/12787277/tomcat-7-classnotfoundexception-org-apache-tomcat-jarscanner,Tomcat 7 ClassNotFoundException: org.apache.tomcat.JarScanner,,,,1516493164.0,Duplicate,,
1115,"['java', 'swing', 'jpanel', 'jlabel', 'bufferedimage']","{'account_id': 935077, 'reputation': 6435, 'user_id': 964145, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/1fcd1e63c8afa76f6c50f0b09242947b?s=256&d=identicon&r=PG', 'display_name': 'Cristian', 'link': 'https://stackoverflow.com/users/964145/cristian'}",True,7429,1,0,1516421887,1349127868,12681571,CC BY-SA 3.0,https://stackoverflow.com/questions/12681571/java-add-click-listener-to-jbutton-in-loop-in-thread,Java Add Click Listener to JButton in Loop in Thread,1349160125.0,12689120.0,1516422049.0,,,,
1116,"['java', 'junit', 'mockito']","{'account_id': 327113, 'reputation': 2411, 'user_id': 649283, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/00bc1476219ebf412a07bf04686bc5f1?s=256&d=identicon&r=PG', 'display_name': 'supertonsky', 'link': 'https://stackoverflow.com/users/649283/supertonsky'}",True,14589,6,27,1516283828,1351136683,13061241,CC BY-SA 3.0,https://stackoverflow.com/questions/13061241/how-do-i-handle-unmatched-parameters-in-mockito,How do I handle unmatched parameters in Mockito?,,13061870.0,,,,,
1117,"['java', 'exception']","{'account_id': 1583096, 'reputation': 11915, 'user_id': 1467997, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/6c72d7139086df4435a1067a66b02fff?s=256&d=identicon&r=PG', 'display_name': 'limp_chimp', 'link': 'https://stackoverflow.com/users/1467997/limp-chimp'}",True,129035,7,28,1516086710,1349239829,12702076,CC BY-SA 3.0,https://stackoverflow.com/questions/12702076/try-catch-with-inputmismatchexception-creates-infinite-loop,try/catch with InputMismatchException creates infinite loop,1507732374.0,12702102.0,,,,,
1118,"['java', 'xsd', 'jaxb']","{'account_id': 238157, 'reputation': 36624, 'user_id': 506855, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/1593ecf28b204068027f050329d171b4?s=256&d=identicon&r=PG', 'display_name': 'Puce', 'link': 'https://stackoverflow.com/users/506855/puce'}",True,10258,5,12,1515935043,1350389785,12914511,CC BY-SA 3.0,https://stackoverflow.com/questions/12914511/jaxb-bindings-file-validation-error,JAXB Bindings file: validation error,,12914732.0,,,,,
1119,"['java', 'cookies', 'urlconnection']","{'account_id': 1504905, 'reputation': 641, 'user_id': 1408524, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/1678ec0e3899a6e5f26a00a45fe2a97d?s=256&d=identicon&r=PG', 'display_name': 'E Paiz', 'link': 'https://stackoverflow.com/users/1408524/e-paiz'}",True,32711,2,14,1515925738,1349538748,12761273,CC BY-SA 3.0,https://stackoverflow.com/questions/12761273/how-to-send-a-cookie-in-a-urlconnection,How to send a cookie in a URLConnection?,1486394583.0,12761430.0,,,,,
1120,"['java', 'garbage-collection', 'scjp']","{'account_id': 224950, 'reputation': 7669, 'user_id': 485146, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/zNlCd.png?s=256&g=1', 'display_name': 'Maggie', 'link': 'https://stackoverflow.com/users/485146/maggie'}",True,911,6,2,1515736418,1351434920,13109717,CC BY-SA 3.0,https://stackoverflow.com/questions/13109717/java-garbage-collection-and-null-reference,java garbage collection and null reference,,13109751.0,,,,,
