,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,locked_date,migrated_from
1378,"['java', 'dll', 'java-native-interface', 'mingw']","{'account_id': 1330326, 'reputation': 427, 'user_id': 1274389, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/768d6c9ab843b4e33892b7b05d1ffea7?s=256&d=identicon&r=PG', 'display_name': 'Frank Vanbever', 'link': 'https://stackoverflow.com/users/1274389/frank-vanbever'}",True,53373,6,32,1485538175,1332065198,1459539233.0,9757456,CC BY-SA 3.0,https://stackoverflow.com/questions/9757456/java-native-interface-32-bit-dll-on-64-bit-system,Java Native Interface 32 bit dll on 64 bit system,9757481.0,,,,,
1379,"['java', 'algorithm', 'depth-first-search']","{'account_id': 402769, 'reputation': 1339, 'user_id': 770120, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/bde4c63167ba18607df504d7feefe16a?s=256&d=identicon&r=PG', 'display_name': 'Cl&#225;udio Ribeiro', 'link': 'https://stackoverflow.com/users/770120/cl%c3%a1udio-ribeiro'}",False,2724,1,1,1485519545,1332410288,1495541348.0,9819912,CC BY-SA 3.0,https://stackoverflow.com/questions/9819912/euler-paths-dfs-implementation,Euler paths DFS implementation,,,,,,
1380,"['java', 'url', 'bluej']","{'account_id': 1182518, 'reputation': 179, 'user_id': 1157149, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/8ee58aab663a5f2506cf9eb69732f735?s=256&d=identicon&r=PG', 'display_name': 'htw', 'link': 'https://stackoverflow.com/users/1157149/htw'}",True,489,2,1,1485363111,1332968805,1332970513.0,9915643,CC BY-SA 3.0,https://stackoverflow.com/questions/9915643/open-urls-in-bluej,Open urls in BlueJ,9915914.0,,,,,
1381,"['java', 'dll', 'java-native-interface']","{'account_id': 1062249, 'reputation': 195, 'user_id': 1063617, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/1187b3f551eb7716baaa56ad72f981f6?s=256&d=identicon&r=PG', 'display_name': 'Nigel Wu', 'link': 'https://stackoverflow.com/users/1063617/nigel-wu'}",True,4458,2,3,1485159994,1331087514,1331087633.0,9595024,CC BY-SA 3.0,https://stackoverflow.com/questions/9595024/load-dll-error-while-using-system-loadlibrary,load dll error while using System.loadLibrary(),9835908.0,,,,,
1382,"['java', 'exception', 'malformedurlexception']","{'account_id': 1212612, 'reputation': 65, 'user_id': 1180880, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0a9dea1237f5af2e46249301ab890e66?s=256&d=identicon&r=PG', 'display_name': 'PradeepBhati', 'link': 'https://stackoverflow.com/users/1180880/pradeepbhati'}",True,473,1,-1,1485108850,1330859388,1330860187.0,9554400,CC BY-SA 3.0,https://stackoverflow.com/questions/9554400/how-to-load-class-file-using-other-computer,how to load class file using other computer,,,,,,
1383,"['java', 'open-source', 'taint']","{'account_id': 1295630, 'reputation': 407, 'user_id': 1246775, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/1bdc0eb8071d83a08e612c7fad423fa5?s=256&d=identicon&r=PG', 'display_name': 'Ekin', 'link': 'https://stackoverflow.com/users/1246775/ekin'}",True,1527,3,1,1485099262,1331795127,,9715269,,https://stackoverflow.com/questions/9715269/is-there-an-open-source-tainting-tool,Is there an open source tainting tool?,9715337.0,1356098738.0,not constructive,,,
1384,"['java', 'junit']","{'account_id': 362719, 'reputation': 1944, 'user_id': 706056, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/TRVWN.png?s=256&g=1', 'display_name': 'helpdesk', 'link': 'https://stackoverflow.com/users/706056/helpdesk'}",True,4698,2,2,1485089018,1332169685,1411685476.0,9772618,CC BY-SA 3.0,https://stackoverflow.com/questions/9772618/writing-junit-tests,Writing JUnit Tests,9772747.0,,,,,
1385,"['java', 'key-bindings', 'keylistener']","{'account_id': 1346546, 'reputation': 203, 'user_id': 1287177, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/47d64ab48ca2de2edc3105e14ff39faf?s=256&d=identicon&r=PG', 'display_name': 'Mirwais Maarij', 'link': 'https://stackoverflow.com/users/1287177/mirwais-maarij'}",True,20580,4,2,1485009445,1332459904,1332460209.0,9832195,CC BY-SA 3.0,https://stackoverflow.com/questions/9832195/keypress-how-to-detect-if-the-user-pressed-the-down-arrow-key-on-their-keyboa,KeyPress: How to detect if the user pressed the &quot;Down&quot; arrow key on their keyboard when the app is running,9832411.0,,,,,
1386,"['java', 'swing', 'file-io', 'jtextarea']","{'account_id': 1321593, 'reputation': 43, 'user_id': 1267300, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ac4545cbc3d90cea1a723f7bf6c5753e?s=256&d=identicon&r=PG', 'display_name': 'user1267300', 'link': 'https://stackoverflow.com/users/1267300/user1267300'}",True,20046,3,2,1484939656,1331666783,1331669248.0,9690686,CC BY-SA 3.0,https://stackoverflow.com/questions/9690686/save-a-the-text-from-a-jtextarea-ie-save-as-into-a-new-txt-file,Save a the text from a jTextArea (ie Save As) into a new .txt file,9692387.0,,,,,
1387,"['java', 'android', 'parsing', 'jsoup']","{'account_id': 1148443, 'reputation': 177, 'user_id': 1130694, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/28f79eb6c6da083f71806a8666a61752?s=256&d=identicon&r=PG', 'display_name': 'Jessy Jameson', 'link': 'https://stackoverflow.com/users/1130694/jessy-jameson'}",True,4810,2,2,1484851236,1331306326,1402871413.0,9636448,CC BY-SA 3.0,https://stackoverflow.com/questions/9636448/extract-links-from-document-jsoup-containing-some-string-to-other-string,Extract links from document jsoup containing some string to other string,9636769.0,,,,,
1388,"['java', 'jasper-reports', 'out-of-memory']","{'account_id': 875374, 'reputation': 135, 'user_id': 925126, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/d313a41c58ae412493438f303ffa8e9e?s=256&d=identicon&r=PG', 'display_name': 'Faruk Postacioglu', 'link': 'https://stackoverflow.com/users/925126/faruk-postacioglu'}",True,1871,1,0,1484836614,1332200238,1484836614.0,9779516,CC BY-SA 3.0,https://stackoverflow.com/questions/9779516/permgen-space-error-during-the-fillreport-function,PermGen Space error during the fillReport function,9779574.0,,,,,
1389,"['java', 'jaxb', 'jax-rs']","{'account_id': 42347, 'reputation': 15104, 'user_id': 123336, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/2994aea12d46ccf4ff31ca951ba7ca4e?s=256&d=identicon&r=PG', 'display_name': 'Trevor Robinson', 'link': 'https://stackoverflow.com/users/123336/trevor-robinson'}",True,12834,2,15,1484813473,1331058795,1331064649.0,9589772,CC BY-SA 3.0,https://stackoverflow.com/questions/9589772/jaxb-marshalling-purely-from-interfaces,JAXB marshalling purely from interfaces,10093015.0,,,,,
1390,"['java', 'class', 'naming-conventions']","{'account_id': 1194504, 'reputation': 3218, 'user_id': 1166505, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/VJXQ2.jpg?s=256&g=1', 'display_name': 'Ankur Loriya', 'link': 'https://stackoverflow.com/users/1166505/ankur-loriya'}",True,2635,4,0,1484806479,1333100451,1484806479.0,9940518,CC BY-SA 3.0,https://stackoverflow.com/questions/9940518/what-is-the-naming-rules-for-public-static-final-class-identifier-in-java,What is the naming rules for public static final class identifier in java?,9940737.0,,,,,
1391,"['java', 'regex', 'parsing']","{'account_id': 127662, 'reputation': 24430, 'user_id': 324977, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/1ea440b30b1a2555983ba2a632012b3b?s=256&d=identicon&r=PG', 'display_name': 'Sam Stern', 'link': 'https://stackoverflow.com/users/324977/sam-stern'}",True,19338,6,38,1484753790,1331008399,1331008612.0,9577930,CC BY-SA 3.0,https://stackoverflow.com/questions/9577930/regular-expression-to-select-all-whitespace-that-isnt-in-quotes,Regular expression to select all whitespace that isn&#39;t in quotes?,9584469.0,,,,,
1392,"['java', 'hibernate', 'date', 'annotations', 'persistence']","{'account_id': 1135619, 'reputation': 397, 'user_id': 1120724, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/0cb443be4180d766f8c823ee480de826?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vadym', 'link': 'https://stackoverflow.com/users/1120724/vadym'}",True,5849,1,-1,1484660091,1331804599,1484660091.0,9717212,CC BY-SA 3.0,https://stackoverflow.com/questions/9717212/set-date-to-null-in-hibernate,Set Date to null in Hibernate,,,,,,
1393,"['java', 'android', 'fileinputstream']","{'account_id': 325303, 'reputation': 1013, 'user_id': 646391, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8cd19bf43daf7fccdc7d575c57a571a?s=256&d=identicon&r=PG', 'display_name': 'Emran', 'link': 'https://stackoverflow.com/users/646391/emran'}",True,4263,2,3,1484561525,1332458195,1484561525.0,9831953,CC BY-SA 3.0,https://stackoverflow.com/questions/9831953/android-internal-storage-reading-file,Android internal storage reading file,9832452.0,,,,,
1394,"['java', 'multithreading']","{'account_id': 1076975, 'reputation': 1005, 'user_id': 1074896, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/634e7d365411f68e8114b623fc5fe33b?s=256&d=identicon&r=PG', 'display_name': 'user1074896', 'link': 'https://stackoverflow.com/users/1074896/user1074896'}",True,164,3,1,1484403185,1332923254,1484403185.0,9903736,CC BY-SA 3.0,https://stackoverflow.com/questions/9903736/java-objects-monitors,Java Objects monitors,9903780.0,,,,,
1395,"['java', 'tomcat']","{'account_id': 411865, 'reputation': 30577, 'user_id': 784597, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/osHNj.jpg?s=256&g=1', 'display_name': 'Pawan', 'link': 'https://stackoverflow.com/users/784597/pawan'}",True,1535,5,-2,1484371176,1332845588,,9888176,CC BY-SA 3.0,https://stackoverflow.com/questions/9888176/tomcat-server-is-tomcat-server-must-be-restarted-everyday,tomcat server : Is Tomcat server must be restarted everyday?,9888208.0,,,,,
1396,['java'],"{'account_id': 1337769, 'reputation': 1, 'user_id': 1280073, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/955c7273297d1670aef489e89c6d0fa6?s=256&d=identicon&r=PG', 'display_name': 'user1280073', 'link': 'https://stackoverflow.com/users/1280073/user1280073'}",True,2266,5,0,1484242470,1332221914,1332222189.0,9781830,CC BY-SA 3.0,https://stackoverflow.com/questions/9781830/arraylist-displaying-only-the-last-value-of-index,ArrayList displaying only the last value of index,,,,,,
1397,"['java', 'pdf-generation']","{'account_id': 907854, 'reputation': 15625, 'user_id': 942391, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/hcwVP.jpg?s=256&g=1', 'display_name': 'Sumit Singh', 'link': 'https://stackoverflow.com/users/942391/sumit-singh'}",True,4728,5,3,1484214804,1332150299,1332244212.0,9767937,CC BY-SA 3.0,https://stackoverflow.com/questions/9767937/apis-for-converting-a-file-into-pdf,API&#39;s For converting A file into PDF,9768178.0,,,,,
1398,"['java', 'android', 'xml']","{'account_id': 1279576, 'reputation': 3529, 'user_id': 1234007, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/1da04b0aae7bbfe04b46ccdca2430845?s=256&d=identicon&r=PG', 'display_name': 'Aman Gautam', 'link': 'https://stackoverflow.com/users/1234007/aman-gautam'}",True,512,2,0,1484144852,1331735171,,9703849,CC BY-SA 3.0,https://stackoverflow.com/questions/9703849/linear-layout-not-visible-overlapping,Linear Layout not visible / Overlapping,9704138.0,,,,,
1399,"['java', 'spring', 'service', 'configuration', 'apache-zookeeper']","{'account_id': 405481, 'reputation': 12530, 'user_id': 774395, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/468lE.jpg?s=256&g=1', 'display_name': 'DeejUK', 'link': 'https://stackoverflow.com/users/774395/deejuk'}",True,21927,6,20,1484127230,1333100298,1358327858.0,9940476,CC BY-SA 3.0,https://stackoverflow.com/questions/9940476/zookeeper-for-java-spring-config,ZooKeeper for Java/Spring Config?,9941964.0,,,,,
1400,"['java', 'active-directory', 'ldap', 'spring-ldap']","{'account_id': 957857, 'reputation': 343, 'user_id': 982838, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f374d3da121395ca7b743f1b1e949c54?s=256&d=identicon&r=PG', 'display_name': 'xtern', 'link': 'https://stackoverflow.com/users/982838/xtern'}",True,10990,2,6,1484120792,1331720141,1332244535.0,9699912,CC BY-SA 3.0,https://stackoverflow.com/questions/9699912/can-i-change-myself-active-directory-password-from-ldap-without-administrative,Can I change myself Active Directory password from LDAP (without administrative account),,,,,,
1401,"['java', 'swing', 'netbeans', 'layout-manager']","{'account_id': 228742, 'reputation': 253723, 'user_id': 491243, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/ka1I8.jpg?s=256&g=1', 'display_name': 'John Woo', 'link': 'https://stackoverflow.com/users/491243/john-woo'}",True,210536,9,63,1484076475,1330747198,1406991872.0,9543320,CC BY-SA 3.0,https://stackoverflow.com/questions/9543320/how-to-position-the-form-in-the-center-screen,How to position the form in the center screen?,9543339.0,,,1484078004.0,,
1402,"['java', 'linux', 'oracle', 'jdbc']","{'account_id': 1277621, 'reputation': 1339, 'user_id': 1232520, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/13395621112fb67e4aad6ff6da9173dd?s=256&d=identicon&r=PG', 'display_name': 'Bhupinder', 'link': 'https://stackoverflow.com/users/1232520/bhupinder'}",True,1104,3,0,1484030139,1331880961,1484029563.0,9733137,CC BY-SA 3.0,https://stackoverflow.com/questions/9733137/oracle-jdbc-connection-over-two-linux-computers,Oracle jdbc connection over two Linux computers,9733279.0,,,,,
1403,"['java', 'couchdb']","{'account_id': 1167427, 'reputation': 22339, 'user_id': 1145388, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/HZ9CL.png?s=256&g=1', 'display_name': 'Stephen Ostermiller', 'link': 'https://stackoverflow.com/users/1145388/stephen-ostermiller'}",True,831,3,1,1483988354,1330634223,,9523659,CC BY-SA 3.0,https://stackoverflow.com/questions/9523659/is-there-a-couchdb-java-client-that-uses-gson,Is there a couchdb java client that uses Gson?,9531530.0,,,,,
1404,"['java', 'android', 'https', 'httpclient']","{'account_id': 303585, 'reputation': 10597, 'user_id': 612606, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/GoYOY.jpg?s=256&g=1', 'display_name': 'Viktor Apoyan', 'link': 'https://stackoverflow.com/users/612606/viktor-apoyan'}",True,46234,3,19,1483945534,1330684074,1330694015.0,9531710,CC BY-SA 3.0,https://stackoverflow.com/questions/9531710/problems-with-https-no-peer-certificate-in-android,Problems with https (No peer certificate) in android,9582529.0,,,1483946244.0,,
1405,"['java', 'swing', 'object', 'jlist', 'defaultlistmodel']","{'account_id': 443707, 'reputation': 6850, 'user_id': 835084, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/7b80313a3e396f8d31ca90c36ed793a8?s=256&d=identicon&r=PG', 'display_name': 'mino', 'link': 'https://stackoverflow.com/users/835084/mino'}",True,18858,3,7,1483932282,1332719591,,9865119,CC BY-SA 3.0,https://stackoverflow.com/questions/9865119/java-updating-jlist-after-changing-an-object,Java - Updating JList after changing an object,9865151.0,,,,,
1406,"['java', 'gwt']","{'account_id': 1323936, 'reputation': 11, 'user_id': 1269185, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aec83dc3608b228506225a7ecb8926a4?s=256&d=identicon&r=PG', 'display_name': 'user1269185', 'link': 'https://stackoverflow.com/users/1269185/user1269185'}",True,7823,6,1,1483911989,1331734143,1331740181.0,9703560,CC BY-SA 3.0,https://stackoverflow.com/questions/9703560/how-to-clear-a-rootpanel-in-gwt,How to clear a RootPanel in GWT?,,,,,,
1407,"['java', 'android']","{'account_id': 892605, 'reputation': 3807, 'user_id': 930584, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/7CU7U.jpg?s=256&g=1', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/930584/david'}",True,2810,1,1,1483893992,1331549860,1483893992.0,9665820,CC BY-SA 3.0,https://stackoverflow.com/questions/9665820/android-sqlite-cursor-query,Android sqlite cursor query,,,,,,
1408,"['java', 'ftp', 'arraylist']","{'account_id': 1289775, 'reputation': 63, 'user_id': 1242087, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d3bfec0579bdacada4e13d77cba1c2c?s=256&d=identicon&r=PG', 'display_name': 'user1242087', 'link': 'https://stackoverflow.com/users/1242087/user1242087'}",False,1157,1,0,1483832126,1330588439,,9512509,CC BY-SA 3.0,https://stackoverflow.com/questions/9512509/java-ftp-listfiles-get-an-empty-array,Java ftp.listFiles() get an empty Array,,,,,,
1409,"['java', 'javascript', 'algorithm', 'autocomplete', 'lucene']","{'account_id': 30319, 'reputation': 86974, 'user_id': 82609, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/FdTlD.jpg?s=256&g=1', 'display_name': 'Sebastien Lorber', 'link': 'https://stackoverflow.com/users/82609/sebastien-lorber'}",True,262,1,1,1483707943,1331658146,1331670090.0,9688605,CC BY-SA 3.0,https://stackoverflow.com/questions/9688605/bold-the-user-input-in-autocompletion-stuff,Bold the user input in autocompletion stuff,9688785.0,,,,,
