,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,locked_date,community_owned_date
1073,"['java', 'google-drive-api', 'google-drive-realtime-api']","{'account_id': 1784002, 'reputation': 11, 'user_id': 1625929, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/07ffc111dafbaf57571c1b12aa63649c?s=256&d=identicon&r=PG', 'display_name': 'user1625929', 'link': 'https://stackoverflow.com/users/1625929/user1625929'}",True,1118,1,0,1520869987,1346269644,12185433,CC BY-SA 3.0,https://stackoverflow.com/questions/12185433/google-drive-api-creates-duplicate-folders,Google Drive API - Creates duplicate folders,,1520869987.0,,,,,,
1074,"['java', 'eclipse']","{'account_id': 1582904, 'reputation': 3673, 'user_id': 1467855, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/2dabeee8fb38d61ad74be71fd11540b7?s=256&d=identicon&r=PG', 'display_name': 'user1467855', 'link': 'https://stackoverflow.com/users/1467855/user1467855'}",True,8462,4,18,1520852200,1343777490,11750545,CC BY-SA 3.0,https://stackoverflow.com/questions/11750545/how-do-i-view-jres-source-code-in-eclipse-on-linux-debian,How do I view JRE&#39;s source code in Eclipse on linux (debian),11750736.0,1439835515.0,,,,,,
1075,"['java', 'image-processing', 'colors', 'rgb', 'hsb']","{'account_id': 1043671, 'reputation': 1241, 'user_id': 1049109, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/c37a6c51b403da828cb096979dc028dc?s=256&d=identicon&r=PG', 'display_name': 'sayem siam', 'link': 'https://stackoverflow.com/users/1049109/sayem-siam'}",True,1416,4,0,1520788669,1346420514,12216583,CC BY-SA 3.0,https://stackoverflow.com/questions/12216583/i-need-to-know-details-of-how-java-implements-the-function-color-rgbtohsbr-g,"I need to know details of how java implements the function Color.RGBtoHSB(r, g, b, hsb). Does they normalize r,g,b",12216661.0,1346420767.0,,,,,,
1076,"['java', 'guava']","{'account_id': 373717, 'reputation': 103, 'user_id': 723531, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f998a3f6492c1f8cdef7636d8c2dc8c5?s=256&d=identicon&r=PG', 'display_name': 'Kiran', 'link': 'https://stackoverflow.com/users/723531/kiran'}",True,7291,3,7,1520756474,1346148405,12157014,CC BY-SA 3.0,https://stackoverflow.com/questions/12157014/guava-cachebuilder-cache-removallistener-onremoval-doesnt-get-called-everytime,Guava CacheBuilder Cache RemovalListener onRemoval doesn&#39;t get called everytime though the entry gets removed,12157670.0,1346148604.0,,,,,,
1077,['java'],"{'account_id': 1723962, 'reputation': 359, 'user_id': 1579075, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/28cb595d9f2ddeff5e3ebb772553dd85?s=256&d=identicon&r=PG', 'display_name': 'witek010', 'link': 'https://stackoverflow.com/users/1579075/witek010'}",True,16660,4,2,1520751979,1344251833,11827218,CC BY-SA 3.0,https://stackoverflow.com/questions/11827218/java-io-ioexception-cannot-run-program,java.io.IOException: Cannot run program,,,,,,,,
1078,"['java', 'eclipse', 'spring', 'sts-springsourcetoolsuite', 'spring-nature']","{'account_id': 464845, 'reputation': 1638, 'user_id': 868591, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1cd44dbd03638f153d2ef30cfb8291ae?s=256&d=identicon&r=PG', 'display_name': 'Robert', 'link': 'https://stackoverflow.com/users/868591/robert'}",True,8955,2,4,1520627375,1346294407,12189137,CC BY-SA 3.0,https://stackoverflow.com/questions/12189137/what-is-spring-project-nature,What is Spring Project Nature?,12189398.0,1520627375.0,,,,,,
1079,"['java', 'printing', 'orientation', 'awt']","{'account_id': 558774, 'reputation': 19183, 'user_id': 921193, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/95dbc69a762b157403de68ead7f80ce2?s=256&d=identicon&r=PG', 'display_name': 'WelcomeTo', 'link': 'https://stackoverflow.com/users/921193/welcometo'}",True,12461,2,1,1520625707,1346314663,12192656,CC BY-SA 3.0,https://stackoverflow.com/questions/12192656/setting-landscape-orientation-when-printing,Setting LANDSCAPE orientation when printing,12195809.0,1346316805.0,,,,,,
1080,"['java', 'eclipse', 'weblogic', 'weblogic-10.x']","{'account_id': 1073176, 'reputation': 3187, 'user_id': 1071967, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/0ac9b91656bf6d2c151364475972873d?s=256&d=identicon&r=PG', 'display_name': 'Geek', 'link': 'https://stackoverflow.com/users/1071967/geek'}",True,26826,1,3,1520505940,1343919045,11780100,CC BY-SA 3.0,https://stackoverflow.com/questions/11780100/adding-weblogic-server-to-eclipse,Adding weblogic server to eclipse,,,,,,,,
1081,"['java', 'rmi', 'classnotfoundexception', 'unmarshalling']","{'account_id': 1772959, 'reputation': 11, 'user_id': 1617377, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fad70e58f0c2b53aade631827ce764e3?s=256&d=identicon&r=PG', 'display_name': 'Javier', 'link': 'https://stackoverflow.com/users/1617377/javier'}",False,980,0,1,1520395926,1345710894,12087751,,https://stackoverflow.com/questions/12087751/java-rmi-remote-interface-tutorial-error-unmarshalling-arguments,Java RMI Remote Interface Tutorial - error: unmarshalling arguments,,1520395926.0,1520441199.0,Duplicate,,,,
1082,"['java', 'session', 'servlets']","{'account_id': 1312336, 'reputation': 131, 'user_id': 1260089, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/7fab761ee4f0a5d237e25254d3d37921?s=256&d=identicon&r=PG', 'display_name': 'HFDev', 'link': 'https://stackoverflow.com/users/1260089/hfdev'}",True,16319,7,0,1520389893,1343934246,11784108,CC BY-SA 3.0,https://stackoverflow.com/questions/11784108/create-session-in-servlet-and-use-in-jsp-pages,Create Session in Servlet and Use in JSP pages?,11843300.0,1520389893.0,,,,,,
1083,"['java', 'android', 'exception', 'casting']","{'account_id': 1354987, 'reputation': 386, 'user_id': 1293578, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/58951aa8c77797cfc361c9c08b7adcbf?s=256&d=identicon&r=PG', 'display_name': 'Hoconosc', 'link': 'https://stackoverflow.com/users/1293578/hoconosc'}",True,4269,4,2,1520343114,1345206762,12005895,CC BY-SA 3.0,https://stackoverflow.com/questions/12005895/finish-fragmentactivity-from-static-method,Finish FragmentActivity from static method,12025698.0,1520343114.0,,,,,,
1084,"['java', 'java-9', 'java-platform-module-system']","{'account_id': 263210, 'reputation': 10732, 'user_id': 548634, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/XlKOm.jpg?s=256&g=1', 'display_name': 'John Eipe', 'link': 'https://stackoverflow.com/users/548634/john-eipe'}",True,21263,5,81,1520333308,1344338419,11844829,CC BY-SA 3.0,https://stackoverflow.com/questions/11844829/why-project-jigsaw-jpms,Why project Jigsaw / JPMS?,11844960.0,1497620822.0,,,,,,
1085,"['java', 'android', 'io']","{'account_id': 987966, 'reputation': 1816, 'user_id': 1006025, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/e9fe352db11421f5c35998ba67b9d38c?s=256&d=identicon&r=PG', 'display_name': 'TranquilMarmot', 'link': 'https://stackoverflow.com/users/1006025/tranquilmarmot'}",True,6987,3,2,1520264716,1344998357,11963428,CC BY-SA 3.0,https://stackoverflow.com/questions/11963428/cant-write-to-external-storage-on-android,Can&#39;t write to external storage on Android,11963713.0,,,,,,,
1086,"['java', 'date']","{'account_id': 1625887, 'reputation': 7704, 'user_id': 1501457, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/88f3de0caf5faaeb4e6e04818065976b?s=256&d=identicon&r=PG', 'display_name': 'Java Questions', 'link': 'https://stackoverflow.com/users/1501457/java-questions'}",True,7883,5,3,1520239829,1343992403,11794604,CC BY-SA 3.0,https://stackoverflow.com/questions/11794604/how-to-get-number-of-days-in-given-date-range,how to get number of days in given date range?,11794746.0,1343992572.0,,,,,,
1087,"['java', 'date', 'simpledateformat', 'date-parsing']","{'account_id': 1460293, 'reputation': 7684, 'user_id': 1374804, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/GTmeh.jpg?s=256&g=1', 'display_name': 'Rami', 'link': 'https://stackoverflow.com/users/1374804/rami'}",True,4571,3,12,1520209768,1344003423,11797524,CC BY-SA 3.0,https://stackoverflow.com/questions/11797524/why-parsing-a-string-into-date-in-java-is-slow-can-we-accelerate-it,Why parsing a String into Date in Java is slow? Can we accelerate it?,11798267.0,1452688152.0,,,,,,
1088,"['java', 'permutation', 'combinatorics']","{'account_id': 138907, 'reputation': 10591, 'user_id': 344155, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/NvQmx.png?s=256&g=1', 'display_name': 'Paul Sanwald', 'link': 'https://stackoverflow.com/users/344155/paul-sanwald'}",True,15448,2,13,1519916814,1345239949,12013584,,https://stackoverflow.com/questions/12013584/permutations-combinatorics-library-for-java,permutations/combinatorics library for java?,12013646.0,,1405863283.0,Not suitable for this site,,,,
1089,"['java', 'list', 'data-structures', 'iterator', 'iteration']","{'account_id': 1352935, 'reputation': 2241, 'user_id': 1291961, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/c07bffa28e52700401bd8b4af2840aaf?s=256&d=identicon&r=PG', 'display_name': 'Anuj Kulkarni', 'link': 'https://stackoverflow.com/users/1291961/anuj-kulkarni'}",True,893,3,2,1519916051,1344275763,11833408,CC BY-SA 3.0,https://stackoverflow.com/questions/11833408/how-to-avoid-using-get0-in-list-iteration,How to avoid using get(0) in list iteration,11833466.0,1344277066.0,,,,,,
1090,"['java', 'xml', 'xsd', 'jaxb']","{'account_id': 1153185, 'reputation': 4925, 'user_id': 1134468, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/6bc2186a7613e79e4015abf5a7a8cb05?s=256&d=identicon&r=PG', 'display_name': 'Colin747', 'link': 'https://stackoverflow.com/users/1134468/colin747'}",True,28872,2,6,1519801298,1346091892,12147428,CC BY-SA 3.0,https://stackoverflow.com/questions/12147428/creating-an-xml-file-from-xsd-from-jaxb,Creating an XML file from XSD from JAXB,12147572.0,,,,,,,
1091,"['java', 'multithreading', 'thread-safety', 'stringbuilder', 'stringbuffer']","{'account_id': 886633, 'reputation': 4639, 'user_id': 925927, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/60d3d5bece45daa336e6f0d7dd6f9e76?s=256&d=identicon&r=PG', 'display_name': 'EdgeCase', 'link': 'https://stackoverflow.com/users/925927/edgecase'}",True,644,3,3,1519036549,1345986610,12130387,CC BY-SA 3.0,https://stackoverflow.com/questions/12130387/are-spring-controllers-thread-safe,Are Spring Controllers Thread-Safe?,12130398.0,1519036507.0,,,,,,
1092,['java'],"{'account_id': 1292662, 'reputation': 8101, 'user_id': 1244442, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/16e66eeea7a56792aff039fe5265834a?s=256&d=identicon&r=PG', 'display_name': 'Swapnil', 'link': 'https://stackoverflow.com/users/1244442/swapnil'}",True,14111,4,2,1518963327,1343882738,11771198,CC BY-SA 3.0,https://stackoverflow.com/questions/11771198/generic-search-criteria-type,Generic Search Criteria Type,,1495535049.0,,,,,,
1093,"['java', 'hibernate', 'hibernate-mapping']","{'account_id': 171189, 'reputation': 34978, 'user_id': 398441, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/a8950160c2b3d7d0bf948d8c1f937e7f?s=256&d=identicon&r=PG', 'display_name': 'Johan', 'link': 'https://stackoverflow.com/users/398441/johan'}",True,28790,3,17,1518731356,1344368450,11852910,CC BY-SA 3.0,https://stackoverflow.com/questions/11852910/how-to-best-map-results-from-an-sql-query-to-a-non-entity-java-object-using-hibe,How to best map results from an SQL query to a non-entity Java object using Hibernate?,11854751.0,,,,,,,
1094,"['java', 'swt']","{'account_id': 1551635, 'reputation': 899, 'user_id': 1443889, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/461af3091c3c7ba95176c8e8e8deee05?s=256&d=identicon&r=PG', 'display_name': 'Alok', 'link': 'https://stackoverflow.com/users/1443889/alok'}",True,8945,5,2,1518682050,1346153585,12158392,CC BY-SA 3.0,https://stackoverflow.com/questions/12158392/how-to-get-r-g-b-value-from-color-name-programmatically,How to get R-G-B value from color name programmatically,12158815.0,1517826545.0,,,,,,
1095,"['java', 'date', 'timezone']","{'account_id': 71027, 'reputation': 443, 'user_id': 205484, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/423ca28df38330f5fb4d42548e68e94d?s=256&d=identicon&r=PG', 'display_name': 'Alexander Allakhverdiyev', 'link': 'https://stackoverflow.com/users/205484/alexander-allakhverdiyev'}",True,20981,2,8,1518677853,1346050409,12137428,CC BY-SA 3.0,https://stackoverflow.com/questions/12137428/java-gregoriancalendar-change-timezone,Java GregorianCalendar change TimeZone,12631755.0,1348790060.0,,,,,,
1096,"['java', 'grails', 'groovy', 'junit', 'mocking']","{'account_id': 1591789, 'reputation': 607, 'user_id': 1474968, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/7a91aa70a974b287492b98a0f4379234?s=256&d=identicon&r=PG', 'display_name': 'Npa', 'link': 'https://stackoverflow.com/users/1474968/npa'}",False,2710,2,1,1518624016,1346175920,12164690,CC BY-SA 3.0,https://stackoverflow.com/questions/12164690/mocking-java-class-from-groovy-test-case,Mocking Java Class from Groovy Test case,,,,,,,,
1097,"['java', 'multithreading', 'threadpool']","{'account_id': 317980, 'reputation': 11404, 'user_id': 634958, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/LEZsG.jpg?s=256&g=1', 'display_name': 'S1LENT WARRIOR', 'link': 'https://stackoverflow.com/users/634958/s1lent-warrior'}",True,49507,2,11,1518432050,1346308008,12191029,CC BY-SA 3.0,https://stackoverflow.com/questions/12191029/running-two-independent-tasks-simultaneously-using-threads,Running two independent tasks simultaneously using threads,12191090.0,1346308109.0,,,,,,
1098,"['java', 'javafx-2']","{'account_id': 229091, 'reputation': 3009, 'user_id': 491807, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/792f50329d18efa9753eb4a635fe1476?s=256&d=identicon&r=PG', 'display_name': 'Jos&#233;', 'link': 'https://stackoverflow.com/users/491807/jos%c3%a9'}",True,6305,3,2,1518182437,1346332964,12197877,CC BY-SA 3.0,https://stackoverflow.com/questions/12197877/javafx-linechart-legend-style,JavaFX LineChart legend style,16324554.0,,,,,,,
1099,"['java', 'selenium', 'webdriver', 'junit4', 'junit-rule']","{'account_id': 953438, 'reputation': 794, 'user_id': 2379193, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/77e57ce848bdda94e72492b515c3c0da?s=256&d=identicon&r=PG', 'display_name': 'Reaz Patwary', 'link': 'https://stackoverflow.com/users/2379193/reaz-patwary'}",True,13597,3,19,1518174456,1345659092,12078982,CC BY-SA 3.0,https://stackoverflow.com/questions/12078982/apply-rule-after-each-test-and-before-each-after-in-junit,Apply &#39;@Rule&#39; after each &#39;@Test&#39; and before each &#39;@After&#39; in JUnit,12102173.0,1447836622.0,,,,,,
1100,"['java', 'multithreading', 'file-handling']","{'account_id': 758612, 'reputation': 3810, 'user_id': 772399, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/a17fb9698d84fb3983b643842b4d854b?s=256&d=identicon&r=PG', 'display_name': 'Arpssss', 'link': 'https://stackoverflow.com/users/772399/arpssss'}",True,1751,2,6,1518104408,1343751859,11744730,CC BY-SA 3.0,https://stackoverflow.com/questions/11744730/java-parallel-file-processing,Java Parallel File Processing,11744882.0,1518104408.0,,,,,,
1101,"['java', 'nlp']","{'account_id': 1131650, 'reputation': 75, 'user_id': 1117602, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4806cf654b6c01227374c19f9ab92d70?s=256&d=identicon&r=PG', 'display_name': 'nithin393', 'link': 'https://stackoverflow.com/users/1117602/nithin393'}",True,2272,2,4,1518053964,1345545983,12053241,CC BY-SA 3.0,https://stackoverflow.com/questions/12053241/sentence-comparison-with-nlp,Sentence comparison with NLP,12053669.0,1518053964.0,,,,,,
1102,"['java', 'applescript', 'osx-mountain-lion']","{'account_id': 329268, 'reputation': 1541, 'user_id': 652696, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/5e8bc974b0a3c04a8304d9148cb43196?s=256&d=identicon&r=PG', 'display_name': 'dejuknow', 'link': 'https://stackoverflow.com/users/652696/dejuknow'}",True,3290,5,10,1518011320,1345070683,11978407,CC BY-SA 3.0,https://stackoverflow.com/questions/11978407/java-scriptenginemanager-no-longer-works-with-mountain-lions-applescript,Java ScriptEngineManager no longer works with Mountain Lion&#39;s AppleScript,20976395.0,1366648121.0,,,,,,
