,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,closed_date,closed_reason,migrated_from
1134,"['java', 'kubernetes', 'junit']","{'account_id': 1459097, 'reputation': 582, 'user_id': 1373900, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96d56398412656d9a5044fe72d5dd39e?s=256&d=identicon&r=PG', 'display_name': 'intel_chris', 'link': 'https://stackoverflow.com/users/1373900/intel-chris'}",False,70,,0,0,1661701768,1661699661,1661701768.0,73519886,CC BY-SA 4.0,https://stackoverflow.com/questions/73519886/how-to-run-junit5-tests-in-a-kubernetes-pod-without-gradle-or-maven-just-minimal,How to run Junit5 tests in a kubernetes pod without gradle or maven just minimal support,,,,,
1135,"['java', 'intellij-idea']","{'account_id': 15323666, 'reputation': 43, 'user_id': 15921183, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-4oryNpL0c0c/AAAAAAAAAAI/AAAAAAAAAYo/7azT0xXrCKU/photo.jpg?sz=256', 'display_name': 'Realag', 'link': 'https://stackoverflow.com/users/15921183/realag'}",True,38,73520094.0,1,0,1661701687,1661695984,1661700765.0,73519408,CC BY-SA 4.0,https://stackoverflow.com/questions/73519408/how-to-open-double-curly-bracket-in-idea,How to open double curly bracket in idea,,,,,
1136,"['java', 'sockets']","{'account_id': 26034884, 'reputation': 1, 'user_id': 19740469, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be8f9caa836f59230a8e3b4ea93fe583?s=256&d=identicon&r=PG', 'display_name': 'CustomPayload', 'link': 'https://stackoverflow.com/users/19740469/custompayload'}",False,27,,0,0,1661701251,1661688389,1661701251.0,73518498,CC BY-SA 4.0,https://stackoverflow.com/questions/73518498/java-net-socketexception-when-trying-to-read-from-bufferedreader,java.net.SocketException when trying to read from BufferedReader,,,,,
1137,"['java', 'swing', 'alignment', 'frame']","{'account_id': 26181103, 'reputation': 3, 'user_id': 19864493, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f08cee82923a05293178a3123eb0bd81?s=256&d=identicon&r=PG', 'display_name': 'Leandros', 'link': 'https://stackoverflow.com/users/19864493/leandros'}",True,46,73519846.0,1,0,1661699466,1661697774,1661698047.0,73519644,,https://stackoverflow.com/questions/73519644/swing-how-alignments-works,Swing — How alignments works,,,1661699479.0,Duplicate,
1138,"['java', 'android', 'android-edittext']","{'account_id': 22589321, 'reputation': 11, 'user_id': 16772693, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a69a8c86293ae9caa63b9e2ce3ae220b?s=256&d=identicon&r=PG&f=1', 'display_name': 'ninh312', 'link': 'https://stackoverflow.com/users/16772693/ninh312'}",False,22,,0,0,1661699054,1661410062,1661699054.0,73483050,CC BY-SA 4.0,https://stackoverflow.com/questions/73483050/suggest-text-for-edittext-look-like-search-of-chrome,Suggest text for edittext look like search of chrome,,,,,
1139,"['java', 'android', 'api']","{'account_id': 26181228, 'reputation': 1, 'user_id': 19864604, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoV4Yz3drkMYrw12bssPvbPlLkmpa8cWS8QMtBa=k-s256', 'display_name': 'Angel Acedo', 'link': 'https://stackoverflow.com/users/19864604/angel-acedo'}",False,51,,0,0,1661699054,1661699035,1661699054.0,73519794,CC BY-SA 4.0,https://stackoverflow.com/questions/73519794/how-to-receive-data-from-a-function-that-contains-a-callback-in-java,How to receive data from a function that contains a callback in Java,,,,,
1140,"['java', 'quarkus', 'jolt', 'graalvm', 'quarkus-native']","{'account_id': 4419164, 'reputation': 945, 'user_id': 3599758, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/b256774da6f6c22501acddc7e292092d?s=256&d=identicon&r=PG&f=1', 'display_name': 'javaTry', 'link': 'https://stackoverflow.com/users/3599758/javatry'}",False,44,,0,0,1661698340,1661645168,1661698340.0,73515158,CC BY-SA 4.0,https://stackoverflow.com/questions/73515158/java-jolt-with-quarkus-error-java-lang-boolean-no-valid-constructor,Java Jolt with quarkus error java.lang.Boolean; no valid constructor,,,,,
1141,"['java', 'android', 'exception', 'adb', 'processbuilder']","{'account_id': 13354497, 'reputation': 47, 'user_id': 15007032, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12040f917934b77231c697c47a2f5062?s=256&d=identicon&r=PG&f=1', 'display_name': 'zaxunobi', 'link': 'https://stackoverflow.com/users/15007032/zaxunobi'}",False,91,,0,0,1661698264,1661698264,,73519692,CC BY-SA 4.0,https://stackoverflow.com/questions/73519692/cannot-run-program-error-2-no-such-file-or-directory-in-my-android-app-with-pr,"Cannot run program, error=2, No such file or directory in my Android app with ProcessBuilder",,,,,
1142,"['java', 'mockito', 'junit5']","{'account_id': 26170839, 'reputation': 21, 'user_id': 19855815, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmnGopbFDebtHn1CccfVNcCNYXXebF3lX7835AIs=k-s256', 'display_name': 'Mahmudul Khan', 'link': 'https://stackoverflow.com/users/19855815/mahmudul-khan'}",False,106,,1,2,1661697735,1661574011,1661697735.0,73508324,CC BY-SA 4.0,https://stackoverflow.com/questions/73508324/trying-to-junit-test-a-function-using-mockito-which-needs-to-call-another-functi,"Trying to junit test a function using mockito which needs to call another function of same class, getting org.opentest4j.AssertionFailedError: null",,,,,
1143,"['java', 'algorithm', 'logic']","{'account_id': 153296, 'reputation': 16226, 'user_id': 368453, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/b5c23f5062891516faeb592fbd8aee9e?s=256&d=identicon&r=PG', 'display_name': 'Alucard', 'link': 'https://stackoverflow.com/users/368453/alucard'}",True,190,73518803.0,1,0,1661696526,1661666913,1661696526.0,73516413,CC BY-SA 4.0,https://stackoverflow.com/questions/73516413/find-the-first-staring-point-of-the-circular-tour-that-allows-to-visits-all-petr,Find the first staring Point of the circular tour that allows to visits all petrol pumps,,,,,
1144,"['java', 'android', 'android-studio']","{'account_id': 26172227, 'reputation': 1, 'user_id': 19857006, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvml3Of3JSPgr7uB0TCmlPFK_nzeWeRjBvgXM5oYM=k-s256', 'display_name': 'Joseph Kamel', 'link': 'https://stackoverflow.com/users/19857006/joseph-kamel'}",False,43,,1,-4,1661696215,1661592579,1661592737.0,73509807,CC BY-SA 4.0,https://stackoverflow.com/questions/73509807/why-i-cant-run-the-two-activities-together-the-two-activities-and-the-image-sh,Why I can&#39;t run the two activities together? the two activities and the image shows that I reached MainActivity directly without clicking homebutton,,,,,
1145,"['java', 'node.js', 'amazon-web-services', 'amazon-sqs']","{'account_id': 2332817, 'reputation': 706, 'user_id': 2045777, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/630c7c80277e77a603379e11e9044737?s=256&d=identicon&r=PG', 'display_name': 'Jacobs2000', 'link': 'https://stackoverflow.com/users/2045777/jacobs2000'}",True,76,73519427.0,1,1,1661696128,1661504310,1661552809.0,73498520,CC BY-SA 4.0,https://stackoverflow.com/questions/73498520/does-amazon-sqs-extended-client-library-support-zipping-of-uploaded-file-in-s3,Does Amazon SQS Extended Client Library support zipping of uploaded file in S3?,,,,,
1146,['java'],"{'account_id': 26180910, 'reputation': 21, 'user_id': 19864327, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmnWjP-NFN1vM6WjO3wU4oHUVDTbjneY86C_yu2-=k-s256', 'display_name': 'Justin ', 'link': 'https://stackoverflow.com/users/19864327/justin'}",False,28,,0,0,1661696098,1661696098,,73519423,,https://stackoverflow.com/questions/73519423/how-can-i-ensure-the-number-that-i-printed-all-align-at-the-same-place,How can I ensure the number that i printed all align at the same place,,,1661696196.0,Duplicate,
1147,"['java', 'android', 'firebase', 'firebase-authentication']","{'account_id': 21516107, 'reputation': 21, 'user_id': 15857948, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjUPOYST_HoDeD-FPYcnyP3wWc_Jvz866MvdZZc1A=k-s256', 'display_name': 'Y.İslam &#231;alışkan', 'link': 'https://stackoverflow.com/users/15857948/y-%c4%b0slam-%c3%a7al%c4%b1%c5%9fkan'}",False,32,,0,0,1661694321,1661694321,,73519207,CC BY-SA 4.0,https://stackoverflow.com/questions/73519207/problem-with-firebase-google-login-in-signed-app,problem with firebase google login in signed app,,,,,
1148,"['java', 'xml', 'xsd', 'jaxb', 'schemagen']","{'account_id': 22961911, 'reputation': 53, 'user_id': 17091618, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f33e631d5c8e2c258565ac65e805878?s=256&d=identicon&r=PG', 'display_name': 'k31', 'link': 'https://stackoverflow.com/users/17091618/k31'}",False,58,,0,1,1661694266,1661694266,,73519200,CC BY-SA 4.0,https://stackoverflow.com/questions/73519200/jaxb-schemagen-ignores-xmlattribute-when-used-with-lombok,jaxb schemagen ignores @XmlAttribute when used with lombok,,,,,
1149,"['java', 'android', 'kotlin']","{'account_id': 24540536, 'reputation': 45, 'user_id': 18450921, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyb01_Q-w5YLOmSQjgn8Tba4OVf8eVi6jmljRCn=k-s256', 'display_name': 'James Gosling', 'link': 'https://stackoverflow.com/users/18450921/james-gosling'}",True,30,73519123.0,1,1,1661693693,1661691433,,73518859,CC BY-SA 4.0,https://stackoverflow.com/questions/73518859/differrence-between-safe-args-generates-nav-direction-classes-vs-action-ids,Differrence between Safe args generates nav direction classes vs action IDs,,,,,
1150,"['java', 'recursion', 'shortest-path', 'traveling-salesman', 'hamiltonian-cycle']","{'account_id': 25652696, 'reputation': 19, 'user_id': 19419705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5fba213a10288334de0c07f3479e0c26?s=256&d=identicon&r=PG', 'display_name': 'Oana', 'link': 'https://stackoverflow.com/users/19419705/oana'}",True,331,73519017.0,2,0,1661693165,1661506181,,73498878,CC BY-SA 4.0,https://stackoverflow.com/questions/73498878/find-the-final-path-of-traveling-salesman-problem,Find the final path of Traveling Salesman Problem,,,,,
1151,"['java', 'database']","{'account_id': 26180531, 'reputation': 1, 'user_id': 19864004, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c0430f5158b099733682b1d22e0a57e?s=256&d=identicon&r=PG', 'display_name': 'duy', 'link': 'https://stackoverflow.com/users/19864004/duy'}",False,25,,0,0,1661692770,1661692708,1661692770.0,73519004,CC BY-SA 4.0,https://stackoverflow.com/questions/73519004/how-to-allow-only-1-account-login-1-server,how to allow only 1 account login 1 server,,,,,
1152,"['java', 'parallel-processing', 'completable-future']","{'account_id': 4801578, 'reputation': 79, 'user_id': 3878073, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3878073', 'link': 'https://stackoverflow.com/users/3878073/user3878073'}",False,42,,0,0,1661691720,1661691720,,73518897,CC BY-SA 4.0,https://stackoverflow.com/questions/73518897/running-two-calls-asynchronously-using-completable-future,running two calls Asynchronously using completable Future,,,,,
1153,"['java', 'json', 'spring-boot']","{'account_id': 26077349, 'reputation': 17, 'user_id': 19776112, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmkbmHHQ4b8kL3lLB7GnOIGm-sgDc7VZnfH3xbE2=k-s256', 'display_name': 'justrying', 'link': 'https://stackoverflow.com/users/19776112/justrying'}",False,43,,0,0,1661691100,1661690490,1661691100.0,73518755,CC BY-SA 4.0,https://stackoverflow.com/questions/73518755/how-to-loop-through-an-object-array-and-retrieve-a-specific-item-in-java-without,How to Loop through an object array and retrieve a specific item in Java without using JSONArray,,,,,
1154,"['java', 'functional-programming']","{'account_id': 26166686, 'reputation': 1, 'user_id': 19852390, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88f5fbc3ad6a48812a5f175baf000d3f?s=256&d=identicon&r=PG', 'display_name': 'Chris_Motte', 'link': 'https://stackoverflow.com/users/19852390/chris-motte'}",True,54,,2,0,1661688536,1661523114,1661688536.0,73502358,CC BY-SA 4.0,https://stackoverflow.com/questions/73502358/converting-a-hexadecimal-string-to-integer-value-without-pre-made-syntax,Converting a hexadecimal string to integer value without pre-made syntax,,,,,
1155,"['java', 'spring', 'spring-boot', 'maven']","{'account_id': 15325562, 'reputation': 21, 'user_id': 11056814, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eca5ddc1302cfeab9bf5e6eae6dd5e73?s=256&d=identicon&r=PG&f=1', 'display_name': 'Forest', 'link': 'https://stackoverflow.com/users/11056814/forest'}",False,80,,0,0,1661688037,1661687307,1661688037.0,73518383,CC BY-SA 4.0,https://stackoverflow.com/questions/73518383/java-lang-illegalargumentexception-name-must-be-specified-as-one-of-stress-pro,"java.lang.IllegalArgumentException: name must be specified as one of stress, prod, prod-p, dev, test, int, dr",,,,,
1156,"['java', 'android', 'android-recyclerview']","{'account_id': 15898538, 'reputation': 256, 'user_id': 11471617, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wuYDy.jpg?s=256&g=1', 'display_name': 'Ahmed Heasat', 'link': 'https://stackoverflow.com/users/11471617/ahmed-heasat'}",True,58,73518441.0,1,1,1661687885,1661685318,1661687290.0,73518183,CC BY-SA 4.0,https://stackoverflow.com/questions/73518183/how-can-i-refresh-recyclerview-after-adding-new-data,How can I refresh RecyclerView after adding new data?,,,,,
1157,"['java', 'heroku', 'url']","{'account_id': 26158516, 'reputation': 1, 'user_id': 19845446, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucpJR5-qYPCTSM6ejlKXl4XxJsD7yhOfLmMvhl9Z=k-s256', 'display_name': 'Rafael Danda', 'link': 'https://stackoverflow.com/users/19845446/rafael-danda'}",False,16,,0,0,1661687606,1661433253,1661687606.0,73488170,CC BY-SA 4.0,https://stackoverflow.com/questions/73488170/heroku-java-17-server-startup-but-i-can%c2%b4t-find-urls,Heroku + java 17 - Server startup but I can&#180;t find URLs,,,,,
1158,"['java', 'spring', 'keycloak']","{'account_id': 26121845, 'reputation': 1, 'user_id': 19814006, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/55ba0baa073caf559ef30cd348316343?s=256&d=identicon&r=PG', 'display_name': 'Hiroshking', 'link': 'https://stackoverflow.com/users/19814006/hiroshking'}",False,30,,0,0,1661687013,1661625494,1661687013.0,73513518,CC BY-SA 4.0,https://stackoverflow.com/questions/73513518/custom-keycloak-filter-doesnt-work-when-i-send-a-request-with-postman,Custom Keycloak filter doesn&#39;t work when i send a request with postman,,,,,
1159,"['java', 'android', 'autocomplete', 'adapter']","{'account_id': 25926128, 'reputation': 1, 'user_id': 19647978, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1fad887a1c4f8675d9c3ea0b918b0491?s=256&d=identicon&r=PG', 'display_name': 'punteral', 'link': 'https://stackoverflow.com/users/19647978/punteral'}",False,21,,0,0,1661685830,1661685830,,73518239,CC BY-SA 4.0,https://stackoverflow.com/questions/73518239/how-to-show-only-unique-values-in-my-autocomplete-textview-suggestions-list,How to show only unique values in my Autocomplete TextView suggestions list?,,,,,
1160,['java'],"{'account_id': 9113618, 'reputation': 623, 'user_id': 6781380, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://lh3.googleusercontent.com/-ABdUHCJscT0/AAAAAAAAAAI/AAAAAAAAAEo/qQYKl37nsto/photo.jpg?sz=256', 'display_name': 'xiaodelaoshi', 'link': 'https://stackoverflow.com/users/6781380/xiaodelaoshi'}",True,62,73461399.0,1,-2,1661685777,1661268349,,73461344,CC BY-SA 4.0,https://stackoverflow.com/questions/73461344/is-it-possible-to-save-java-method-in-some-collections-such-as-list,Is it possible to save Java method in some Collections such as list?,,,,,
1161,"['java', 'spring-boot', 'spring-mvc', 'applicationcontext', 'spring-bean']","{'account_id': 18052174, 'reputation': 81, 'user_id': 13121564, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/633d956f9e29e6a26f0a20aba924d6b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vocado_', 'link': 'https://stackoverflow.com/users/13121564/vocado'}",False,36,,1,-1,1661685448,1661685004,1661685448.0,73518154,CC BY-SA 4.0,https://stackoverflow.com/questions/73518154/beansexception-occured-cannot-find-class-for-bean-with-name-conslenginedao,BeansException occured :Cannot find class for bean with name &#39;conslEngineDAO&#39;,,,,,
1162,"['java', 'unit-testing', 'console', 'output', 'user-input']","{'account_id': 6991103, 'reputation': 300, 'user_id': 5360345, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HuYQS.jpg?s=256&g=1', 'display_name': 'Silverman', 'link': 'https://stackoverflow.com/users/5360345/silverman'}",True,30,73518021.0,1,0,1661683966,1661678415,1661683966.0,73517451,CC BY-SA 4.0,https://stackoverflow.com/questions/73517451/testing-standard-in-and-out-in-java-without-anticipating-the-user-input-that-wil,Testing standard in and out in java without anticipating the user input that will be written,,,,,
1163,"['java', 'php', 'android', 'json', 'android-volley']","{'account_id': 19005930, 'reputation': 11, 'user_id': 13872688, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/a5sMo.png?s=256&g=1', 'display_name': 'Ali Haydar', 'link': 'https://stackoverflow.com/users/13872688/ali-haydar'}",False,16,,0,0,1661683635,1661681895,1661683635.0,73517843,CC BY-SA 4.0,https://stackoverflow.com/questions/73517843/synchronize-sqlite-with-mysql-by-sending-array-of-available-quotes-and-receive-t,Synchronize SQLite With MySql by sending array of available quotes and receive the missing Android Java,,,,,
