,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date,migrated_from,community_owned_date
1123,"['java', 'jpa', 'transactions', 'eclipselink']","{'account_id': 1083932, 'reputation': 2718, 'user_id': 1080129, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/4b552903e1d5955fee840fc5fec95a9f?s=256&d=identicon&r=PG', 'display_name': 'Ionut', 'link': 'https://stackoverflow.com/users/1080129/ionut'}",True,5375,9480633.0,2,3,1493085773,1327497431,1327503507.0,9003360,CC BY-SA 3.0,https://stackoverflow.com/questions/9003360/jpa-multiple-transactions,JPA : multiple transactions,,,,,,
1124,"['java', 'arrays', 'string', 'int']","{'account_id': 1169882, 'reputation': 83, 'user_id': 1147296, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/aea3f19d1b92e1cae997b2e7a7b6afa5?s=256&d=identicon&r=PG', 'display_name': 'Anthony Pangestu', 'link': 'https://stackoverflow.com/users/1147296/anthony-pangestu'}",True,318,8905442.0,7,1,1493049193,1326862999,1493049193.0,8905429,CC BY-SA 3.0,https://stackoverflow.com/questions/8905429/string-to-int-conversion,String to int conversion,,,,,,
1125,"['java', 'swt', 'selection', 'addeventlistener']","{'account_id': 1074370, 'reputation': 6466, 'user_id': 1072830, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/kSgCn.jpg?s=256&g=1', 'display_name': 'Robbert', 'link': 'https://stackoverflow.com/users/1072830/robbert'}",True,1484,8765160.0,1,1,1493019022,1325876655,1493019022.0,8763030,CC BY-SA 3.0,https://stackoverflow.com/questions/8763030/remove-a-selectionlistener-from-a-table,Remove a selectionlistener from a table,,,,,,
1126,"['java', 'eclipse', 'swt']","{'account_id': 273944, 'reputation': 8927, 'user_id': 565879, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/de9dab7c27809643dc51c5193d58429c?s=256&d=identicon&r=PG', 'display_name': 'Buttons840', 'link': 'https://stackoverflow.com/users/565879/buttons840'}",True,5456,9038487.0,1,2,1493018975,1327688836,1493018975.0,9038218,CC BY-SA 3.0,https://stackoverflow.com/questions/9038218/how-to-updated-an-swt-tableviewer-when-the-table-changes,How to updated an SWT TableViewer when the Table changes?,,,,,,
1127,"['java', 'jsp', 'terminology', 'javabeans']","{'account_id': 423613, 'reputation': 109, 'user_id': 803116, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/78339094dd958c2428a213e90eb009cb?s=256&d=identicon&r=PG', 'display_name': 'vibhor', 'link': 'https://stackoverflow.com/users/803116/vibhor'}",True,613,8709032.0,2,1,1493015326,1325574256,1325582703.0,8708971,CC BY-SA 3.0,https://stackoverflow.com/questions/8708971/confuse-among-javabeans-pojo-beans,"Confuse among JavaBeans, POJO, beans?",,,,,,
1128,"['java', 'android', 'eclipse', 'debugging']","{'account_id': 1017505, 'reputation': 2647, 'user_id': 1028741, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/3b724fd562ebada6c12d82ec07b7ec58?s=256&d=identicon&r=PG', 'display_name': 'user1028741', 'link': 'https://stackoverflow.com/users/1028741/user1028741'}",True,9244,,6,8,1492954422,1327883702,1327884254.0,9058149,CC BY-SA 3.0,https://stackoverflow.com/questions/9058149/eclipse-debugger-jumps-skipping-important-code,Eclipse debugger &quot;jumps&quot; skipping important code,,,,,,
1129,"['java', 'jdbc', 'c3p0']","{'account_id': 279235, 'reputation': 109, 'user_id': 574287, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/262e76f797cc59511f61fa89fa7db8e4?s=256&d=identicon&r=PG', 'display_name': 'Joey Sun', 'link': 'https://stackoverflow.com/users/574287/joey-sun'}",True,7797,8773410.0,1,5,1492841808,1325941550,1325941875.0,8769907,CC BY-SA 3.0,https://stackoverflow.com/questions/8769907/c3p0-how-to-shutdown-all-the-database-connections-and-re-open-them-when-need,c3p0 how to shutdown all the database connections and re-open them when need?,,,,,,
1130,"['java', 'xml', 'xml-serialization', 'jaxb', 'marshalling']","{'account_id': 196062, 'reputation': 20430, 'user_id': 439317, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/32373e3d6ddf18b71b26edac43b03c56?s=256&d=identicon&r=PG', 'display_name': 'Riley Lark', 'link': 'https://stackoverflow.com/users/439317/riley-lark'}",True,4319,8948752.0,2,4,1492708181,1327098619,,8948703,CC BY-SA 3.0,https://stackoverflow.com/questions/8948703/jaxb-marshalling-many-objects-to-one-file,JAXB marshalling many objects to one file,,,,,,
1131,"['java', 'swing', 'ant', 'build']","{'account_id': 302713, 'reputation': 1533, 'user_id': 611229, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/3db1e06142fcc368dc8d45685cb314b7?s=256&d=identicon&r=PG', 'display_name': 'redDragonzz', 'link': 'https://stackoverflow.com/users/611229/reddragonzz'}",True,319,8953220.0,1,0,1492348540,1327151113,1492348540.0,8953169,CC BY-SA 3.0,https://stackoverflow.com/questions/8953169/ant-build-file-and-libraries,Ant Build File and Libraries,,,,,,
1132,"['java', 'decimal']","{'account_id': 1140076, 'reputation': 3097, 'user_id': 1124242, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/XcPeO.jpg?s=256&g=1', 'display_name': 'Jack Trowbridge', 'link': 'https://stackoverflow.com/users/1124242/jack-trowbridge'}",True,176198,8779668.0,4,31,1492273820,1326044156,1326044265.0,8779659,CC BY-SA 3.0,https://stackoverflow.com/questions/8779659/convert-a-number-to-2-decimal-places-in-java,Convert a number to 2 decimal places in Java,,,,,,
1133,"['java', 'eclipse', 'debugging', 'breakpoints']","{'account_id': 1096046, 'reputation': 14652, 'user_id': 1089623, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/84cea2df5455fab19a915ec582cab9f6?s=256&d=identicon&r=PG', 'display_name': 'Klausos Klausos', 'link': 'https://stackoverflow.com/users/1089623/klausos-klausos'}",True,22969,8960600.0,3,12,1492253157,1327230033,,8960571,CC BY-SA 3.0,https://stackoverflow.com/questions/8960571/debugging-in-eclipse-moving-between-breakpoints,Debugging in Eclipse. Moving between breakpoints,,,,,,
1134,"['java', 'swing', 'javahelp']","{'account_id': 1163958, 'reputation': 25, 'user_id': 1142941, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/a7aaeb9cd637f7b984bc02303e61df8d?s=256&d=identicon&r=PG', 'display_name': 'javasi', 'link': 'https://stackoverflow.com/users/1142941/javasi'}",False,680,,1,1,1492037267,1326278431,1326280235.0,8817890,CC BY-SA 3.0,https://stackoverflow.com/questions/8817890/java-help-file-is-not-getting-hs,java help file is not getting(.hs),,,,,,
1135,"['java', 'swing', 'user-interface', 'title', 'joptionpane']","{'account_id': 991820, 'reputation': 65, 'user_id': 1008884, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/c8713366fdf9d636c694723f5fd714aa?s=256&d=identicon&r=PG', 'display_name': 'Jerryg225', 'link': 'https://stackoverflow.com/users/1008884/jerryg225'}",True,43532,,4,2,1491940213,1326153493,1373575044.0,8796871,CC BY-SA 3.0,https://stackoverflow.com/questions/8796871/custom-title-on-joptionpane-message-dialogs,Custom title on JOptionPane message dialogs,,,,,,
1136,"['java', 'finance', 'bloomberg']","{'account_id': 161432, 'reputation': 610, 'user_id': 382180, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/93fb49fd07bff8731fc8f54bf4795093?s=256&d=identicon&r=PG', 'display_name': 'codeplay', 'link': 'https://stackoverflow.com/users/382180/codeplay'}",True,6804,8827144.0,3,0,1491921459,1326269284,,8816046,CC BY-SA 3.0,https://stackoverflow.com/questions/8816046/how-to-retrieve-end-of-day-security-price-from-bloomberg-using-java-on-a-unix-ma,How to retrieve end of day security price from bloomberg using Java on a Unix machine?,,,,,,
1137,"['java', 'maven', 'tomcat', 'deployment', 'continuous-integration']","{'account_id': 237493, 'reputation': 11666, 'user_id': 505714, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/a233fdbd816804224acb3aba55c6bf69?s=256&d=identicon&r=PG', 'display_name': 'Alexis Dufrenoy', 'link': 'https://stackoverflow.com/users/505714/alexis-dufrenoy'}",True,5391,9068510.0,4,7,1491835792,1327941305,1491835792.0,9067301,,https://stackoverflow.com/questions/9067301/smart-deployment-tools-for-java,Smart deployment tools for Java,1387283027.0,Not suitable for this site,,,,
1138,['java'],"{'account_id': 930472, 'reputation': 4340, 'user_id': 960436, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/1f20069e40d97899129e39243dd03242?s=256&d=identicon&r=PG', 'display_name': 'mayur rahatekar', 'link': 'https://stackoverflow.com/users/960436/mayur-rahatekar'}",True,6133,,7,1,1491817133,1326362209,1326362290.0,8833091,CC BY-SA 3.0,https://stackoverflow.com/questions/8833091/what-is-the-exact-meaning-of-the-system-out-println-in-java,What is the Exact Meaning of the &quot;System.out.println()&quot; in java,,,,,,
1139,['java'],"{'user_type': 'does_not_exist', 'display_name': 'user1096734'}",True,2827,,4,15,1491499926,1327695439,,9039503,CC BY-SA 3.0,https://stackoverflow.com/questions/9039503/example-of-ad-hoc-thread-confinement-in-java,Example of ad hoc thread confinement in Java,,,,,,
1140,"['java', 'android', 'android-asynctask', 'android-service']","{'account_id': 417288, 'reputation': 6226, 'user_id': 793197, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/d6fc4658d3977a3aa505625723048f83?s=256&d=identicon&r=PG', 'display_name': 'Edmund Rojas', 'link': 'https://stackoverflow.com/users/793197/edmund-rojas'}",True,653,8962327.0,2,1,1491338772,1327242945,1491338772.0,8961822,CC BY-SA 3.0,https://stackoverflow.com/questions/8961822/android-async-tasks-dont-work-when-used-in-a-service,Android Async tasks don&#39;t work when used in a service?,,,,,,
1141,"['java', 'jsp', 'authentication', 'ldap']","{'account_id': 449011, 'reputation': 357, 'user_id': 843555, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/NCRcw.jpg?s=256&g=1', 'display_name': 'King Linux', 'link': 'https://stackoverflow.com/users/843555/king-linux'}",False,761,,1,-2,1491120066,1326123959,1326392395.0,8791039,CC BY-SA 3.0,https://stackoverflow.com/questions/8791039/documentation-on-ldap-authentication-in-java,Documentation on LDAP authentication in JAVA?,,,,,,
1142,"['java', 'thread-safety']","{'account_id': 1015001, 'reputation': 7624, 'user_id': 1026764, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/ca667cb89360c6e0e1a8ebd682c82786?s=256&d=identicon&r=PG&f=1', 'display_name': 'noMAD', 'link': 'https://stackoverflow.com/users/1026764/nomad'}",True,20312,,3,23,1491112935,1327966751,1465925885.0,9072422,,https://stackoverflow.com/questions/9072422/difference-between-synchronized-and-re-entrant-lock,Difference between synchronized and re-entrant lock?,1502529313.0,Duplicate,,,,
1143,"['java', 'junit', 'checkstyle']","{'account_id': 141292, 'reputation': 2823, 'user_id': 348202, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/95a6bc59d11088eead3575a1cf111575?s=256&d=identicon&r=PG', 'display_name': 'Jan Goyvaerts', 'link': 'https://stackoverflow.com/users/348202/jan-goyvaerts'}",True,11489,9020215.0,4,6,1490935931,1327574089,1327615661.0,9016848,CC BY-SA 3.0,https://stackoverflow.com/questions/9016848/how-to-ignore-checkstyle-warning-for-missing-throws-for-test-method,How to ignore CheckStyle warning for missing @throws for test method?,,,,,,
1144,"['java', 'encryption', 'aes', 'padding']","{'account_id': 43232, 'reputation': 13417, 'user_id': 126280, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/94a729ccacd026db3a83390efb967ca5?s=256&d=identicon&r=PG', 'display_name': 'Cheetah', 'link': 'https://stackoverflow.com/users/126280/cheetah'}",True,27500,8844502.0,2,2,1490861510,1326213116,1326229212.0,8806764,CC BY-SA 3.0,https://stackoverflow.com/questions/8806764/why-am-i-getting-badpaddingexception-when-decrypting,Why am I getting &#39;BadPaddingException&#39; when decrypting?,,,,,,
1145,"['java', 'swing', 'jtable', 'hashmap']","{'account_id': 1144594, 'reputation': 23, 'user_id': 1127642, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a651c5455c7a71d959349bfb12aed9f?s=256&d=identicon&r=PG', 'display_name': 'Sebastian', 'link': 'https://stackoverflow.com/users/1127642/sebastian'}",True,2005,,1,0,1490780274,1325601260,1325602875.0,8713839,CC BY-SA 3.0,https://stackoverflow.com/questions/8713839/hashmap-to-jtable,HashMap to JTable,,,,,,
1146,['java'],"{'account_id': 436835, 'reputation': 7368, 'user_id': 824210, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/d195459af32ad592eaf54cd93f45f26e?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/824210/mike'}",True,2272,8737827.0,2,0,1490464334,1325733393,,8737171,CC BY-SA 3.0,https://stackoverflow.com/questions/8737171/velocity-framework-resource-not-found-exception,Velocity framework resource not found exception,,,,,,
1147,"['java', 'swing', 'size', 'jtabbedpane']","{'account_id': 1203217, 'reputation': 975, 'user_id': 1173452, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/d6seJ.png?s=256&g=1', 'display_name': 'Bulit', 'link': 'https://stackoverflow.com/users/1173452/bulit'}",True,21861,9052833.0,3,6,1490375429,1327836134,1327840494.0,9052784,CC BY-SA 3.0,https://stackoverflow.com/questions/9052784/set-size-of-tab-in-jtabbedpane,Set size of tab in JTabbedPane,,,,,,
1148,"['java', 'mysql']","{'account_id': 1151795, 'reputation': 123, 'user_id': 1133329, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/698a7fa5220d9b3a3547d05dc0c9e359?s=256&d=identicon&r=PG', 'display_name': 'Epsilon Rose', 'link': 'https://stackoverflow.com/users/1133329/epsilon-rose'}",True,3064,11022968.0,3,2,1489917857,1325809590,1489917857.0,8751891,CC BY-SA 3.0,https://stackoverflow.com/questions/8751891/how-do-you-automatically-escape-characters-in-a-block-of-mysql-text,How do you automatically escape characters in a block of mysql text,,,,,,
1149,"['java', 'mongodb']","{'account_id': 1079790, 'reputation': 2443, 'user_id': 1664669, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/ccuV8.png?s=256&g=1', 'display_name': 'NOrder', 'link': 'https://stackoverflow.com/users/1664669/norder'}",True,114314,8723315.0,3,37,1489860035,1325660823,1325660975.0,8723229,CC BY-SA 3.0,https://stackoverflow.com/questions/8723229/how-to-generate-unique-object-id-in-mongodb,How to generate unique object id in mongodb,,,,,,
1150,"['java', 'hibernate', 'jpa-2.0']","{'account_id': 117119, 'reputation': 945, 'user_id': 306845, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2510675685d447395c683bee4a3aa746?s=256&d=identicon&r=PG', 'display_name': 'ballmw', 'link': 'https://stackoverflow.com/users/306845/ballmw'}",True,2498,,3,1,1489698217,1326829333,,8900690,CC BY-SA 3.0,https://stackoverflow.com/questions/8900690/use-multiple-selects-instead-of-union-in-hibernate-table-per-class-inheritence,Use multiple selects instead of union in hibernate table per class inheritence,,,,,,
1151,"['java', 'swing', 'gis', 'swingx']","{'account_id': 440721, 'reputation': 2769, 'user_id': 830439, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/44af8f915a39b55c3c02fa0c7e380b81?s=256&d=identicon&r=PG', 'display_name': 'Rhys', 'link': 'https://stackoverflow.com/users/830439/rhys'}",True,6093,8776324.0,3,6,1489402483,1326009330,1326011402.0,8776155,CC BY-SA 3.0,https://stackoverflow.com/questions/8776155/what-happened-to-swing-labs-or-swingx-ws-jxmapkit-for-java,What happened to swing labs or swingx-ws? JXMapKit for Java,,,,,,
1152,"['java', 'oracle', 'dll', 'jdbc', '64-bit']","{'account_id': 1180776, 'reputation': 71, 'user_id': 1155744, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b7bb34df2c4665e9682add1afc0e80ad?s=256&d=identicon&r=PG', 'display_name': 'pun sri', 'link': 'https://stackoverflow.com/users/1155744/pun-sri'}",True,13324,,3,6,1489356966,1326876479,,8907361,CC BY-SA 3.0,https://stackoverflow.com/questions/8907361/java-exception-java-lang-unsatisfiedlinkerror-ocijdbc11-dll-1-is-not-a-vali,Java Exception : java.lang.UnsatisfiedLinkError: ocijdbc11.dll: %1 is not a valid Win32 application,,,,,,
1153,"['java', 'arrays', 'for-loop']","{'account_id': 1189667, 'reputation': 973, 'user_id': 1162831, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/86a5c795f064ea2477b85f4f7c67f84f?s=256&d=identicon&r=PG', 'display_name': 'pearbear', 'link': 'https://stackoverflow.com/users/1162831/pearbear'}",True,35896,8991331.0,2,9,1489222678,1327425338,,8991103,CC BY-SA 3.0,https://stackoverflow.com/questions/8991103/how-can-i-locate-and-print-the-index-of-a-max-value-in-an-array,How can I locate and print the index of a max value in an array?,,,,,,
1154,"['java', 'jakarta-ee', 'jpa', 'interface', 'java-ee-6']","{'account_id': 1136264, 'reputation': 355, 'user_id': 1121284, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/fcf9e02da205a7d1b546b0f94322be96?s=256&d=identicon&r=PG', 'display_name': 'Niklas Norin', 'link': 'https://stackoverflow.com/users/1121284/niklas-norin'}",True,14880,8964820.0,1,20,1489152599,1327267145,1489152599.0,8964799,CC BY-SA 3.0,https://stackoverflow.com/questions/8964799/how-to-work-with-interfaces-and-jpa,How to work with interfaces and JPA,,,,,,
