,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,community_owned_date,closed_reason,protected_date,locked_date
703,"['java', 'netbeans6.5']","{'account_id': 22094, 'reputation': 217, 'user_id': 54223, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/3yzlz.jpg?s=256&g=1', 'display_name': 'Miamian', 'link': 'https://stackoverflow.com/users/54223/miamian'}",True,4530,435999.0,2,2,1298208387,1231777536,,435971,CC BY-SA 2.5,https://stackoverflow.com/questions/435971/how-do-you-add-files-to-a-jar-using-netbeans-6-5,How do you add files to a jar using Netbeans 6.5?,,,,,
704,"['java', 'memory', 'matlab']","{'account_id': 16886, 'reputation': 2382, 'user_id': 37257, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/0ce4fc4435774bca280ecd377d5e2976?s=256&d=identicon&r=PG&f=1', 'display_name': 'atsjoo', 'link': 'https://stackoverflow.com/users/37257/atsjoo'}",True,2806,,3,1,1298201906,1230887260,1230891871.0,406352,CC BY-SA 2.5,https://stackoverflow.com/questions/406352/problems-with-matlab-javabuilder-and-memory,Problems with Matlab javabuilder and memory,,,,,
705,"['java', 'xml', 'syntax-highlighting']","{'account_id': 2812, 'reputation': 13639, 'user_id': 3973, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/cbd511f0cd39f36c6f2a9bc17fb0f2da?s=256&d=identicon&r=PG', 'display_name': 'Binil Thomas', 'link': 'https://stackoverflow.com/users/3973/binil-thomas'}",True,2674,475792.0,3,4,1296213057,1232787746,,475764,CC BY-SA 2.5,https://stackoverflow.com/questions/475764/java-library-for-converting-xml-to-syntax-colored-html,Java library for converting XML to syntax colored HTML,,,,,
706,"['java', 'dependency-injection', 'osgi', 'apache-felix']","{'account_id': 8326, 'reputation': 253181, 'user_id': 14955, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/5DblQ.png?s=256&g=1', 'display_name': 'Thilo', 'link': 'https://stackoverflow.com/users/14955/thilo'}",True,1569,,1,0,1295949596,1232242418,1295949596.0,454464,CC BY-SA 2.5,https://stackoverflow.com/questions/454464/felix-osgi-how-to-use-scr-components-that-are-not-osgi-services,Felix/OSGi: How to use SCR components that are not OSGi services?,,,,,
707,"['java', 'database', 'jdbc', 'pooling', 'apache-commons-dbcp']","{'account_id': 16881, 'reputation': 11721, 'user_id': 37231, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/8c52d89d43f28ca1195e6409a5280361?s=256&d=identicon&r=PG', 'display_name': 'jdigital', 'link': 'https://stackoverflow.com/users/37231/jdigital'}",True,11236,494101.0,4,14,1295259736,1233195798,1295259736.0,490288,CC BY-SA 2.5,https://stackoverflow.com/questions/490288/is-dbcp-apache-commons-database-connection-pooling-still-relevant,Is DBCP (Apache Commons Database Connection Pooling) still relevant?,,,,,
708,"['java', 'c++']","{'account_id': 18810, 'reputation': 13099, 'user_id': 43496, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/7cbe436759c2a75b98ed62a49cd8cb54?s=256&d=identicon&r=PG', 'display_name': 'Sydius', 'link': 'https://stackoverflow.com/users/43496/sydius'}",True,5048,409525.0,7,9,1295103711,1231005554,,409483,CC BY-SA 2.5,https://stackoverflow.com/questions/409483/best-approach-for-learning-java-after-c,Best approach for learning Java after C++?,,,,,
709,"['java', 'sql', 'jdbc', 'prepared-statement']","{'account_id': 10730, 'reputation': 115795, 'user_id': 20394, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/8a662b85e473c0c03c90a3a0ca42dff8?s=256&d=identicon&r=PG', 'display_name': 'Mike Samuel', 'link': 'https://stackoverflow.com/users/20394/mike-samuel'}",True,2652,448049.0,3,1,1294923713,1232046578,,448036,CC BY-SA 2.5,https://stackoverflow.com/questions/448036/using-jdbc-how-can-i-substitute-multiple-ids-into-delete-from-t-where-id-in,"Using JDBC, how can I substitute multiple IDs into &quot;DELETE FROM T WHERE id IN (?)&quot;",,,,,
710,"['java', 'garbage-collection', 'soft-references']","{'account_id': 4400, 'reputation': 37462, 'user_id': 6583, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/f758b3311bad48256cad485352104576?s=256&d=identicon&r=PG', 'display_name': 'Epaga', 'link': 'https://stackoverflow.com/users/6583/epaga'}",True,14152,457272.0,10,21,1292612879,1232362496,1495541970.0,457229,CC BY-SA 3.0,https://stackoverflow.com/questions/457229/how-to-cause-soft-references-to-be-cleared-in-java,How to cause soft references to be cleared in Java?,,,,,
711,"['java', 'hibernate', 'spring', 'lazy-loading']","{'account_id': 21684, 'reputation': 3009, 'user_id': 52924, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/22110fd9975ce385b01a037a6035dbdf?s=256&d=identicon&r=PG', 'display_name': 'Thiago Diniz', 'link': 'https://stackoverflow.com/users/52924/thiago-diniz'}",True,5260,428864.0,3,3,1291997186,1231423063,1231424018.0,424312,CC BY-SA 2.5,https://stackoverflow.com/questions/424312/spring-and-hibernate-lazy-initiation-problem,"Spring and Hibernate, Lazy initiation problem",,,,,
712,"['java', 'eclipse', 'jsf']","{'account_id': 10741, 'reputation': 22345, 'user_id': 20426, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/504f507ea2d57910c28eea2293ddc2b8?s=256&d=identicon&r=PG', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/20426/daniel'}",True,1674,,8,4,1291756228,1232025785,1234974171.0,446694,CC BY-SA 2.5,https://stackoverflow.com/questions/446694/how-do-you-develop-jsf-apps,How do you develop JSF apps?,,,,,
713,"['java', 'http', 'selenium', 'screen-scraping']","{'account_id': 1921, 'reputation': 183450, 'user_id': 2648, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/8b2d39a59a961ef26440e9c1453d1939?s=256&d=identicon&r=PG', 'display_name': 'D&#243;nal', 'link': 'https://stackoverflow.com/users/2648/d%c3%b3nal'}",True,10203,,5,6,1291710980,1231378635,1231424871.0,422913,CC BY-SA 2.5,https://stackoverflow.com/questions/422913/autogenerate-http-screen-scraping-java-code,autogenerate HTTP screen scraping Java code,,,,,
714,"['java', 'configuration', 'tomcat', 'ant', 'build-automation']","{'account_id': 15871, 'reputation': 2541, 'user_id': 33977, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/9bfa0c151a6d294676db7c9649db0fcd?s=256&d=identicon&r=PG', 'display_name': 'Huntrods', 'link': 'https://stackoverflow.com/users/33977/huntrods'}",True,3291,403909.0,6,5,1291589983,1230752840,1230754399.0,403902,CC BY-SA 2.5,https://stackoverflow.com/questions/403902/best-way-to-alter-constants-in-java-build-process,Best way to alter constants in Java build process,,,,,
715,"['java', 'web-services', 'authentication', 'jstl']","{'account_id': 1742, 'reputation': 41835, 'user_id': 2362, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/dd227d93096390e3fd2eeff1be0b70e5?s=256&d=identicon&r=PG', 'display_name': 'brabster', 'link': 'https://stackoverflow.com/users/2362/brabster'}",True,1997,1023356.0,4,1,1290904659,1232728462,1232979626.0,473566,CC BY-SA 2.5,https://stackoverflow.com/questions/473566/jstl-and-authenticated-web-services,JSTL and authenticated web services,,,,,
716,"['java', 'javascript', 'jboss', 'seam', 'preview']","{'account_id': 16900, 'reputation': 23429, 'user_id': 37298, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/1c81239ef2dbd47eaaa8e8e44e9ebb93?s=256&d=identicon&r=PG', 'display_name': 'Shervin Asgari', 'link': 'https://stackoverflow.com/users/37298/shervin-asgari'}",True,2294,426251.0,5,0,1290511080,1231232264,,415863,CC BY-SA 2.5,https://stackoverflow.com/questions/415863/how-to-preview-a-file-on-the-server-in-jboss,How to preview a file on the server in JBoss,,,,,
717,"['java', 'design-patterns', 'proxy-classes']","{'account_id': 1552, 'reputation': 30209, 'user_id': 2077, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/565798f3420b2682c103a5e2c48f03f8?s=256&d=identicon&r=PG', 'display_name': 'Hanno Fietz', 'link': 'https://stackoverflow.com/users/2077/hanno-fietz'}",True,3110,474365.0,4,4,1289678768,1232741403,1232743912.0,474320,CC BY-SA 2.5,https://stackoverflow.com/questions/474320/in-java-how-can-i-construct-a-proxy-wrapper-around-an-object-which-invokes-a,"In Java, how can I construct a &quot;proxy wrapper&quot; around an object which invokes a method upon changing a property?",,,,,
718,"['java', 'ajax', 'apache-flex', 'gwt']","{'account_id': 19315, 'reputation': 6670, 'user_id': 1274957, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/a3580e44ea9021e125e174693aa02b6f?s=256&d=identicon&r=PG', 'display_name': 'Limbic System', 'link': 'https://stackoverflow.com/users/1274957/limbic-system'}",True,17710,,12,37,1289497512,1231431640,1231444608.0,424895,,https://stackoverflow.com/questions/424895/gwt-vs-flex-vs,GWT vs Flex vs?,1354903725.0,,not constructive,,
719,"['java', 'boolean', 'return']","{'account_id': 18419, 'reputation': 47975, 'user_id': 42155, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/bec1c77805ad9d7e6b1dca098442e984?s=256&d=identicon&r=PG', 'display_name': 'user42155', 'link': 'https://stackoverflow.com/users/42155/user42155'}",True,62300,,8,3,1287997054,1233260473,,493233,CC BY-SA 2.5,https://stackoverflow.com/questions/493233/boolean-expressions-in-java,Boolean expressions in Java,,,,,
720,"['java', 'jsp', 'date', 'jstl']","{'account_id': 18480, 'reputation': 31912, 'user_id': 42372, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/e9550bd5fab2b2a8ad0af487ff1fddb5?s=256&d=identicon&r=PG', 'display_name': 'Veera', 'link': 'https://stackoverflow.com/users/42372/veera'}",True,31440,427872.0,2,15,1287935517,1231499875,1287935517.0,427726,CC BY-SA 2.5,https://stackoverflow.com/questions/427726/showing-the-current-date-using-jstl-formatdate-tag,Showing the current date using JSTL formatDate tag,,,,,
721,"['java', 'email', 'jsp']","{'account_id': 3336, 'reputation': 37481, 'user_id': 4807, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/7453d8a240de4b8d26869aa92743bb8e?s=256&d=identicon&r=PG', 'display_name': 'iMack', 'link': 'https://stackoverflow.com/users/4807/imack'}",True,9219,460090.0,3,7,1287935501,1232407935,1287935501.0,459624,CC BY-SA 2.5,https://stackoverflow.com/questions/459624/jsp-as-email-template,JSP as Email template,,,,,
722,"['java', 'objective-c', 'delegation']","{'account_id': 15307, 'reputation': 17374, 'user_id': 32174, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/ec3b4d2db3e6e33b498deb38592e862d?s=256&d=identicon&r=PG', 'display_name': 'Julien Chastang', 'link': 'https://stackoverflow.com/users/32174/julien-chastang'}",True,2577,,4,9,1287615434,1231965328,,444558,CC BY-SA 2.5,https://stackoverflow.com/questions/444558/objective-c-delegation-explained-to-a-java-programmer,Objective-C Delegation Explained to a Java Programmer,,,,,
723,"['java', 'c', 'networking', 'udp', 'packet']","{'account_id': 22136, 'reputation': 1041, 'user_id': 54335, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/7c471d00727b931c9cbb4c704248af4d?s=256&d=identicon&r=PG', 'display_name': 'christopher', 'link': 'https://stackoverflow.com/users/54335/christopher'}",True,10248,,6,5,1287413758,1231794064,,436989,CC BY-SA 2.5,https://stackoverflow.com/questions/436989/how-to-get-data-out-of-network-packet-data-in-java,How to get data out of network packet data in Java,,,,,
724,"['java', 'eclipse']","{'account_id': 4105, 'reputation': 273226, 'user_id': 6068, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/931970b8dc51b72e05e3a12b88612d61?s=256&d=identicon&r=PG', 'display_name': 'pupeno', 'link': 'https://stackoverflow.com/users/6068/pupeno'}",True,849,,2,2,1285924227,1231698124,1285924227.0,433358,CC BY-SA 2.5,https://stackoverflow.com/questions/433358/how-to-get-a-more-compact-automatic-indentation-in-eclipse-for-java,How to get a more compact automatic indentation in Eclipse (for Java)?,,1285924227.0,,,
725,"['java', 'python', 'jython']","{'account_id': 20450, 'reputation': 1010, 'user_id': 48891, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/35a21e460ba741c6df442016cff915e6?s=256&d=identicon&r=PG', 'display_name': 'Jim', 'link': 'https://stackoverflow.com/users/48891/jim'}",True,62682,3793496.0,6,42,1285541068,1232844082,1232878329.0,476968,CC BY-SA 2.5,https://stackoverflow.com/questions/476968/using-a-java-library-from-python,Using a java library from python,,,,,
726,"['java', 'web-services', 'soa', 'axis2', 'spring-ws']","{'account_id': 7565, 'reputation': 1715, 'user_id': 13187, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/661601c21bb8217a580abffcb9864e7b?s=256&d=identicon&r=PG', 'display_name': 'kaychaks', 'link': 'https://stackoverflow.com/users/13187/kaychaks'}",True,6303,432514.0,4,2,1282968072,1231654960,,432461,CC BY-SA 2.5,https://stackoverflow.com/questions/432461/spring-ws-or-axis2-or-something-else-for-contract-first-approach-to-ws,Spring-ws or Axis2 or Something else for &quot;Contract-First&quot; approach to WS,,,,,
727,"['java', 'performance', 'optimization']","{'account_id': 10732, 'reputation': 53497, 'user_id': 20400, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/40bd6fa511aed8cab1e12bb104b88b4e?s=256&d=identicon&r=PG', 'display_name': 'Omar Kooheji', 'link': 'https://stackoverflow.com/users/20400/omar-kooheji'}",True,2418,469795.0,5,5,1282317093,1232639253,1232661164.0,469657,CC BY-SA 2.5,https://stackoverflow.com/questions/469657/string-lastindexof-is-there-a-difference-between-a-char-and-a-string-with-a-si,String.lastIndexOf() is there a difference between a char and a string with a single character?,,,,,
728,"['java', 'locale', 'character-encoding']","{'account_id': 12111, 'reputation': 74285, 'user_id': 23691, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/ffd58f2ec488a7160c4e7bbfdf179493?s=256&d=identicon&r=PG', 'display_name': 'krosenvold', 'link': 'https://stackoverflow.com/users/23691/krosenvold'}",True,2426,3521680.0,5,6,1282220538,1231262024,1231263776.0,417377,CC BY-SA 2.5,https://stackoverflow.com/questions/417377/how-can-i-determine-what-the-alphabet-for-a-locale-is-in-java,How can I determine what the alphabet for a locale is in java?,,,,,
729,"['java', 'pdf', 'forms', 'itext']","{'account_id': 9557, 'reputation': 14395, 'user_id': 17712, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e912d33011e7d6b799dde9bb5368fc2a?s=256&d=identicon&r=PG', 'display_name': 'Milhous', 'link': 'https://stackoverflow.com/users/17712/milhous'}",True,2816,722577.0,2,1,1281946227,1231630249,1231631743.0,431966,CC BY-SA 2.5,https://stackoverflow.com/questions/431966/itext-copy-form-fields,iText copy form fields,,,,,
730,"['java', 'open-source']","{'account_id': 19197, 'reputation': 24871, 'user_id': 44757, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/awhYw.jpg?s=256&g=1', 'display_name': 'Jared', 'link': 'https://stackoverflow.com/users/44757/jared'}",True,4252,509364.0,3,1,1281495243,1232490539,,463397,CC BY-SA 2.5,https://stackoverflow.com/questions/463397/how-can-i-display-a-vnc-viewer-in-a-java-rich-client-lgpl-apache-mit-license,"How can I display a VNC Viewer in a Java rich client (LGPL, Apache, MIT license)?",,,,,
731,"['java', 'java-5']","{'account_id': 11372, 'reputation': 7029, 'user_id': 21896, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/c81d164d6fc85b59cc33a04e40aa9973?s=256&d=identicon&r=PG', 'display_name': 'ng.', 'link': 'https://stackoverflow.com/users/21896/ng'}",True,7734,,5,4,1280901371,1231875245,1231875993.0,440441,CC BY-SA 2.5,https://stackoverflow.com/questions/440441/location-of-1-5-x-jdk-source-code,Location of 1.5.x JDK source code,,,,,
732,"['java', 'eclipse', 'svn', 'move']","{'account_id': 877508, 'reputation': 215, 'user_id': 52403, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c0369d141ec06d35c28e7755b7f7490?s=256&d=identicon&r=PG', 'display_name': 'Schneehenry', 'link': 'https://stackoverflow.com/users/52403/schneehenry'}",True,19836,420082.0,5,21,1280335776,1231328709,,420013,CC BY-SA 2.5,https://stackoverflow.com/questions/420013/conveniently-move-a-class-to-a-different-package-in-eclipse-without-borking-svn,Conveniently move a class to a different package in eclipse without borking svn,,,,,
733,"['java', 'applet']","{'account_id': 10976, 'reputation': 6814, 'user_id': 20979, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/df287e1d330900f15e46338c34075ff1?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/20979/tom'}",True,3351,437076.0,3,0,1278985082,1231768009,1278985082.0,435437,CC BY-SA 2.5,https://stackoverflow.com/questions/435437/can-applet-open-a-new-html-window-and-bypass-popup-blocker,Can Applet open a new HTML window *and* bypass popup blocker?,,,,,
