,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,community_owned_date,closed_date,closed_reason,migrated_from
1091,"['java', 'android', 'database', 'sqlite', 'sqliteopenhelper']","{'account_id': 1371002, 'reputation': 1036, 'user_id': 1306207, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/ec6fbe41329742df34d177879776380a?s=256&d=identicon&r=PG', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/1306207/tim'}",True,8932,7,11,1506312072,1346703818,12253636,CC BY-SA 3.0,https://stackoverflow.com/questions/12253636/sqliteopenhelper-how-is-the-database-created,SQLiteOpenHelper - how is the database created?,12253721.0,1346704944.0,,,,,
1092,"['java', 'performance', 'sorting', 'io', 'large-data']","{'account_id': 1130249, 'reputation': 918, 'user_id': 1116518, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/19af97d6afd76af3f392ab83f680a0c6?s=256&d=identicon&r=PG', 'display_name': 'Marius', 'link': 'https://stackoverflow.com/users/1116518/marius'}",True,966,2,2,1506061574,1347356686,12366944,CC BY-SA 3.0,https://stackoverflow.com/questions/12366944/what-is-the-fastest-way-to-read-sort-and-merge-multiple-files-in-java,"What is the fastest way to read, sort and merge multiple files in Java?",12367395.0,1506102294.0,,,,,
1093,"['java', 'swt', 'large-files', 'nattable', 'large-data']","{'account_id': 101713, 'reputation': 10393, 'user_id': 273456, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/elCxp.jpg?s=256&g=1', 'display_name': 'Zordid', 'link': 'https://stackoverflow.com/users/273456/zordid'}",True,708,1,1,1506060683,1348227709,12529859,CC BY-SA 3.0,https://stackoverflow.com/questions/12529859/using-nattable-for-large-data-which-is-slow-to-retrieve,Using NatTable for large data which is slow to retrieve,13419413.0,1506102294.0,,,,,
1094,"['java', 'c++', 'programming-languages', 'large-data']","{'account_id': 1582023, 'reputation': 3348, 'user_id': 1467202, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/a08ba466953435a072ca8a285a58a736?s=256&d=identicon&r=PG', 'display_name': 'kjh', 'link': 'https://stackoverflow.com/users/1467202/kjh'}",True,117,2,1,1506060549,1348637929,12595164,,https://stackoverflow.com/questions/12595164/possible-plausible-to-build-a-program-with-multiple-languages,Possible/Plausible to build a program with multiple languages?,12595224.0,1506102294.0,,,1358462660.0,not constructive,
1095,"['java', 'soap', 'soapfault']","{'account_id': 1807286, 'reputation': 269, 'user_id': 1644139, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/06c3cfca026147abd7e3b7138e6147d8?s=256&d=identicon&r=PG', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/1644139/david'}",True,15471,2,8,1505918612,1348429180,12555641,CC BY-SA 3.0,https://stackoverflow.com/questions/12555641/how-to-set-a-faultcode-in-a-soapfault,How to set a faultCode in a SOAPFault?,,1348456777.0,,,,,
1096,"['java', 'annotations']","{'account_id': 1809190, 'reputation': 1067, 'user_id': 1645598, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/0d44034e44a96bde1bfa61507dd9fbd3?s=256&d=identicon&r=PG', 'display_name': 'psisodia', 'link': 'https://stackoverflow.com/users/1645598/psisodia'}",True,16000,3,17,1505842676,1346749209,12260037,CC BY-SA 3.0,https://stackoverflow.com/questions/12260037/how-to-create-custom-annotation-in-java,How to create custom annotation in java?,,1387813983.0,,,,,
1097,"['java', 'android', 'android-menu']","{'account_id': 115919, 'reputation': 41842, 'user_id': 304151, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/98pQN.jpg?s=256&g=1', 'display_name': 'Mridang Agarwalla', 'link': 'https://stackoverflow.com/users/304151/mridang-agarwalla'}",True,7349,3,9,1505624736,1347537833,12405825,CC BY-SA 3.0,https://stackoverflow.com/questions/12405825/how-can-i-force-the-onprepareoptionsmenu-method-to-fire,How can I force the onPrepareOptionsMenu method to fire?,12406657.0,1347539133.0,,,,,
1098,"['java', 'jakarta-ee', 'memory-management']","{'account_id': 446874, 'reputation': 2831, 'user_id': 840184, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/9c421f9b88dd0636e8763c40b65bd632?s=256&d=identicon&r=PG', 'display_name': 'VJS', 'link': 'https://stackoverflow.com/users/840184/vjs'}",True,4294,1,0,1505327240,1347435508,12383301,CC BY-SA 3.0,https://stackoverflow.com/questions/12383301/java-memory-options,java memory options,12383391.0,1505327240.0,,,,,
1099,"['java', 'android']","{'account_id': 1618143, 'reputation': 1171, 'user_id': 1495265, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/d9eaa2a309ab42ccaedf62fc4344859c?s=256&d=identicon&r=PG', 'display_name': 'Ingrid Cooper', 'link': 'https://stackoverflow.com/users/1495265/ingrid-cooper'}",True,2908,1,2,1505314797,1348229951,12530497,CC BY-SA 3.0,https://stackoverflow.com/questions/12530497/how-to-compress-files-in-rar-format-in-android,How to compress files in RAR format in Android?,12531214.0,1505314797.0,,,,,
1100,"['java', 'javac', 'java-compiler-api']","{'account_id': 340779, 'reputation': 4617, 'user_id': 670994, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/32a307f0bb88af525db7a8817e7abb96?s=256&d=identicon&r=PG', 'display_name': 'Hip Hip Array', 'link': 'https://stackoverflow.com/users/670994/hip-hip-array'}",True,2055,1,2,1505291529,1347275815,12350549,CC BY-SA 3.0,https://stackoverflow.com/questions/12350549/javacompiler-not-compiling-files-properly,JavaCompiler not compiling files properly,12351779.0,1347283278.0,,,,,
1101,"['java', 'javafx-2']","{'account_id': 81899, 'reputation': 183, 'user_id': 230670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ac6faac9526d55a5896febae00b8e80?s=256&d=identicon&r=PG', 'display_name': 'Christian', 'link': 'https://stackoverflow.com/users/230670/christian'}",True,6328,1,3,1505146745,1347386159,12375276,CC BY-SA 3.0,https://stackoverflow.com/questions/12375276/panning-on-a-canvas-in-javafx,Panning on a canvas in javafx,12377498.0,1347403478.0,,,,,
1102,"['java', 'exception', 'stack-trace', 'throwable']","{'account_id': 556951, 'reputation': 4193, 'user_id': 919222, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/d1cde35fe1388d83f6b2e931b146ef8b?s=256&d=identicon&r=PG', 'display_name': 'ikevin8me', 'link': 'https://stackoverflow.com/users/919222/ikevin8me'}",True,1427,2,2,1504865171,1348072395,12499033,CC BY-SA 3.0,https://stackoverflow.com/questions/12499033/java-most-efficient-way-to-convert-an-throwable-exceptions-entire-stack-trace,Java: Most efficient way to convert an throwable/exception&#39;s entire stack trace into a ByteBuffer?,12499164.0,1348072579.0,,,,,
1103,"['java', 'api', 'paypal']","{'account_id': 284195, 'reputation': 5344, 'user_id': 582136, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a8bb7614e134c7b03f531b1827fdd22f?s=256&d=identicon&r=PG', 'display_name': 'Ryan Amos', 'link': 'https://stackoverflow.com/users/582136/ryan-amos'}",True,390,1,0,1504534485,1347045018,12324037,CC BY-SA 3.0,https://stackoverflow.com/questions/12324037/how-to-find-recent-payments-in-paypal,How to find recent payments in Paypal,12335295.0,1504534485.0,,,,,
1104,"['java', 'spring']","{'account_id': 435869, 'reputation': 123, 'user_id': 822691, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/270bca8501a630e0b5bf0147f7fefea9?s=256&d=identicon&r=PG', 'display_name': 'Neo', 'link': 'https://stackoverflow.com/users/822691/neo'}",True,5775,6,4,1504483900,1347291503,12354975,CC BY-SA 3.0,https://stackoverflow.com/questions/12354975/how-to-create-a-object-that-need-dynamic-parameter,How to create a object that need dynamic parameter,12355313.0,1347334951.0,,,,,
1105,"['java', 'junit', 'mocking', 'powermock']","{'account_id': 121522, 'reputation': 1137, 'user_id': 314669, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/IQRzc.jpg?s=256&g=1', 'display_name': 'Trevor', 'link': 'https://stackoverflow.com/users/314669/trevor'}",True,5381,2,6,1504287486,1347643123,12429157,CC BY-SA 3.0,https://stackoverflow.com/questions/12429157/how-to-verify-if-method-is-called-on-system-under-test-not-a-mock,How to verify if method is called on System under test (not a mock),12429496.0,1347652324.0,,,,,
1106,"['java', 'xml', 'google-checkout']","{'account_id': 1517071, 'reputation': 301, 'user_id': 1417831, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/91f2c550be4d48fc3e3a7463f0ce1cf6?s=256&d=identicon&r=PG', 'display_name': 'Howard Roark', 'link': 'https://stackoverflow.com/users/1417831/howard-roark'}",True,262,1,0,1504137028,1348372911,12549619,CC BY-SA 3.0,https://stackoverflow.com/questions/12549619/400-response-when-posting-checkout-request-to-google-checkout-api,400 response when posting Checkout request to Google Checkout API,13633631.0,1504137028.0,,,,,
1107,"['java', 'web-services', 'jaxb', 'cxf']","{'account_id': 428023, 'reputation': 14881, 'user_id': 810077, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/G8ubN.jpg?s=256&g=1', 'display_name': 'Chetan Kinger', 'link': 'https://stackoverflow.com/users/810077/chetan-kinger'}",False,3216,1,9,1504099593,1347608295,12420078,CC BY-SA 3.0,https://stackoverflow.com/questions/12420078/how-to-configure-apache-cxf-to-use-a-single-jaxbcontext-through-a-non-spring-con,How to configure Apache CXF to use a single JAXBContext through a Non-Spring configuration file?,,1347608668.0,,,,,
1108,"['java', 'jsf-2']","{'account_id': 1884159, 'reputation': 59, 'user_id': 1703728, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3256544c71524d3a3f1171e9b4b4723d?s=256&d=identicon&r=PG', 'display_name': 'Ioana', 'link': 'https://stackoverflow.com/users/1703728/ioana'}",False,2022,1,1,1503913096,1348761472,12625417,,https://stackoverflow.com/questions/12625417/jsf-2-0-dynamically-add-and-delete-a-table-row-using-a-request-bean,JSF 2.0 dynamically add and delete a table row using a request bean,,,,,1461309545.0,Duplicate,
1109,"['java', 'arraylist']","{'account_id': 1294805, 'reputation': 4473, 'user_id': 1246145, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/6haKp.jpg?s=256&g=1', 'display_name': 'Adil', 'link': 'https://stackoverflow.com/users/1246145/adil'}",True,255384,10,80,1503895540,1347031923,12321177,CC BY-SA 3.0,https://stackoverflow.com/questions/12321177/arraylist-or-list-declaration-in-java,ArrayList or List declaration in Java,12321186.0,1429688281.0,,,,,
1110,"['java', 'android']","{'account_id': 1733196, 'reputation': 73, 'user_id': 1586335, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bac140aa1c8d4f2345518e94f8f28a74?s=256&d=identicon&r=PG', 'display_name': 'sugra', 'link': 'https://stackoverflow.com/users/1586335/sugra'}",True,124,1,0,1503673971,1346920919,12296185,CC BY-SA 3.0,https://stackoverflow.com/questions/12296185/htc-device-not-listed-when-i-change-the-connection-type,HTC Device not listed when i change the connection type,,1503673971.0,,,,,
1111,"['java', 'scala', 'playframework-2.0']","{'account_id': 276528, 'reputation': 1636, 'user_id': 570005, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/c5edf37c770d7d77c5dbf59cdfb6d6e3?s=256&d=identicon&r=PG', 'display_name': 'dreampowder', 'link': 'https://stackoverflow.com/users/570005/dreampowder'}",True,12698,4,36,1503649636,1348401884,12552210,CC BY-SA 3.0,https://stackoverflow.com/questions/12552210/play-2-0java-vs-play-2-0scala,Play 2.0+Java vs. Play 2.0+Scala?,12553141.0,1348402074.0,,,,,
1112,"['java', 'regex']","{'account_id': 1558341, 'reputation': 892, 'user_id': 1448823, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/12477bfe4832aedc26797277ea35e084?s=256&d=identicon&r=PG', 'display_name': 'Antonio Giovanni Schiavone', 'link': 'https://stackoverflow.com/users/1448823/antonio-giovanni-schiavone'}",True,9171,3,6,1503649060,1347443432,12385500,CC BY-SA 3.0,https://stackoverflow.com/questions/12385500/regex-pattern-for-rgb-rgba-hsl-hsla-color-coding,"Regex Pattern for Rgb, Rgba, Hsl, Hsla color coding",12406309.0,1347451557.0,,,,,
1113,"['java', 'netbeans']","{'user_type': 'does_not_exist', 'display_name': 'user1641717'}",False,148,1,0,1503465949,1346585111,12235565,CC BY-SA 3.0,https://stackoverflow.com/questions/12235565/automatically-inserting-braces-in-the-correct-position-in-netbeans,Automatically inserting braces in the correct position in Netbeans,,,,,,,
1114,"['java', 'swing', 'jframe', 'jpanel', 'layout-manager']","{'account_id': 179422, 'reputation': 28007, 'user_id': 412082, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/c9c05baab0dd5d0ecf855b350ef5af41?s=256&d=identicon&r=PG', 'display_name': 'CodeGuy', 'link': 'https://stackoverflow.com/users/412082/codeguy'}",True,458,4,0,1503409072,1348183671,12522384,CC BY-SA 3.0,https://stackoverflow.com/questions/12522384/simple-gui-java-layout-issue,Simple GUI Java layout issue,,1348185252.0,,,,,
1115,"['java', 'android']","{'account_id': 1826831, 'reputation': 389, 'user_id': 1659308, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/86dcdf79dd20dab965d4c10989d12767?s=256&d=identicon&r=PG', 'display_name': 'vaibvorld', 'link': 'https://stackoverflow.com/users/1659308/vaibvorld'}",True,4151,1,3,1503391714,1348665338,12602616,CC BY-SA 3.0,https://stackoverflow.com/questions/12602616/how-to-set-height-width-of-android-rating-bar,how to set height &amp; width of android rating bar?,,1503391714.0,,,,,
1116,"['java', 'android', 'xml', 'parsing', 'dom']","{'account_id': 1191863, 'reputation': 4796, 'user_id': 1164435, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/0c5d4b1f18696b95d487c354ba1b5148?s=256&d=identicon&r=PG', 'display_name': 'P basak', 'link': 'https://stackoverflow.com/users/1164435/p-basak'}",True,1242,1,1,1503284260,1348793173,12632103,CC BY-SA 3.0,https://stackoverflow.com/questions/12632103/reading-particular-elements-deep-inside-from-an-xml-file-java,Reading particular elements deep inside from an XML file java,12632535.0,,,,,,
1117,"['java', 'multithreading', 'static', 'synchronized']","{'account_id': 472002, 'reputation': 2081, 'user_id': 880181, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/2nPTe.jpg?s=256&g=1', 'display_name': 'Tanim reja', 'link': 'https://stackoverflow.com/users/880181/tanim-reja'}",True,2461,4,3,1503214593,1348049173,12492553,CC BY-SA 3.0,https://stackoverflow.com/questions/12492553/java-static-synchronized-method,java static synchronized method,12492623.0,1348050297.0,,,,,
1118,"['java', 'swing', 'jtable', 'textfield', 'tablecelleditor']","{'account_id': 1809235, 'reputation': 151, 'user_id': 1645635, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/5d63839c803ae5f98f8cd6574108a7e1?s=256&d=identicon&r=PG', 'display_name': 'swingNoobie', 'link': 'https://stackoverflow.com/users/1645635/swingnoobie'}",True,3006,3,4,1503198168,1347008639,12314997,CC BY-SA 3.0,https://stackoverflow.com/questions/12314997/can-i-clear-text-in-jtable-when-type,Can I clear text in JTable when type?,,1349368691.0,,,,,
1119,"['java', 'android', 'java-me']","{'account_id': 1061383, 'reputation': 8270, 'user_id': 1062933, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/2Fzml.jpg?s=256&g=1', 'display_name': 'NaN', 'link': 'https://stackoverflow.com/users/1062933/nan'}",True,15582,3,-1,1503053225,1347393832,12377067,,https://stackoverflow.com/questions/12377067/could-i-convert-an-android-application-to-run-under-a-java-generic-cellphone,Could I convert an android application to run under a java generic cellphone?,12377270.0,1503053225.0,,,1347506717.0,too localized,
1120,"['java', 'string', 'truncate']","{'account_id': 1295811, 'reputation': 2535, 'user_id': 1246909, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/d5bb35e1a94083d3ce8407f9fcb83380?s=256&d=identicon&r=PG&f=1', 'display_name': 'nuvio', 'link': 'https://stackoverflow.com/users/1246909/nuvio'}",True,25420,1,4,1502811022,1347285570,12353252,CC BY-SA 3.0,https://stackoverflow.com/questions/12353252/copy-a-string-until-character-found-in-java,Copy a string until character found in Java,12353300.0,1502811022.0,,,,,
1121,"['java', 'thread-safety', 'jodatime', 'date-format']","{'account_id': 12404, 'reputation': 61016, 'user_id': 24396, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/160d6580f280b5e9e5a1188b32c4ef2d?s=256&d=identicon&r=PG', 'display_name': 'Steve Kuo', 'link': 'https://stackoverflow.com/users/24396/steve-kuo'}",True,26464,3,64,1502804697,1348282151,12540282,CC BY-SA 3.0,https://stackoverflow.com/questions/12540282/is-joda-time-datetimeformatter-class-thread-safe,Is Joda-Time DateTimeFormatter class thread safe?,12540298.0,1393624708.0,,,,,
