,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,question_id,link,closed_reason,title,accepted_answer_id,last_edit_date,content_license,protected_date,migrated_from
1072,"['java', 'string', 'double']","{'account_id': 8238977, 'reputation': 223, 'user_id': 6197166, 'user_type': 'registered', 'accept_rate': 6, 'profile_image': 'https://www.gravatar.com/avatar/453bbbc8c006ab4db2249f13148045bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'm n', 'link': 'https://stackoverflow.com/users/6197166/m-n'}",True,3379,,2,-1,1591892252,1584952074,60810045,https://stackoverflow.com/questions/60810045/convert-string-to-double-without-scientific-notation,,Convert string to double without scientific notation,60810425.0,1584953718.0,CC BY-SA 4.0,,
1073,"['java', 'discord', 'minecraft', 'bungeecord']","{'account_id': 13317120, 'reputation': 413, 'user_id': 9613125, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Lswe5.jpg?s=256&g=1', 'display_name': 'TCoded', 'link': 'https://stackoverflow.com/users/9613125/tcoded'}",True,72,,1,0,1591873812,1584277772,60693236,https://stackoverflow.com/questions/60693236/java-emoji4j-static-method-call-ends-vanishes-dies-without-error,,Java - emoji4j static method call ends/vanishes/dies without error,62323023.0,1592644375.0,CC BY-SA 4.0,,
1074,"['java', 'macos', 'coderunner']","{'account_id': 15044361, 'reputation': 1, 'user_id': 13062999, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/163f3ee7374d6b31d4153b34402933f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Javier', 'link': 'https://stackoverflow.com/users/13062999/javier'}",False,282,,1,0,1591811504,1584830983,60794129,https://stackoverflow.com/questions/60794129/run-projects-in-java-with-the-coderunner-ide-on-mac,,Run projects in Java with the CodeRunner IDE on mac,,,CC BY-SA 4.0,,
1075,"['java', 'spring', 'jenkins-pipeline', 'testcontainers']","{'account_id': 2372555, 'reputation': 167, 'user_id': 2076828, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/4639f439957b04dfb9cbf751d01f02c4?s=256&d=identicon&r=PG', 'display_name': 'Ashwin Jacob', 'link': 'https://stackoverflow.com/users/2076828/ashwin-jacob'}",True,15234,,1,2,1591761547,1584469887,60728295,https://stackoverflow.com/questions/60728295/cant-get-docker-image,,Can&#39;t Get Docker Image,62295602.0,,CC BY-SA 4.0,,
1076,"['java', 'eclipse', 'class', 'lwjgl', 'noclassdeffounderror']","{'account_id': 8581887, 'reputation': 27, 'user_id': 12902939, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HYDLV.jpg?s=256&g=1', 'display_name': 'Kishore Prabhu', 'link': 'https://stackoverflow.com/users/12902939/kishore-prabhu'}",True,257,,1,1,1591732379,1583132319,60483916,https://stackoverflow.com/questions/60483916/why-do-i-get-exception-in-thread-main-java-lang-noclassdeffounderror-org-lwj,,Why do I get &quot;Exception in thread &quot;main&quot; java.lang.NoClassDefFoundError: org/lwjgl/LWJGLException&quot; error?,,,CC BY-SA 4.0,,
1077,"['java', 'arraylist', 'parameters']","{'account_id': 17975845, 'reputation': 1, 'user_id': 13063439, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-qDpKsO9D9rs/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nBVdFQp2Rxbro7dt2GVAaKpe2ScCg/photo.jpg?sz=256', 'display_name': 'Logan Cheyne', 'link': 'https://stackoverflow.com/users/13063439/logan-cheyne'}",False,15,1584224609.0,0,0,1591650514,1584224174,60687802,https://stackoverflow.com/questions/60687802/java-why-is-the-arraylist-parameters-of-a-function-effecting-a-different-arrayl,Duplicate,Java: Why is the ArrayList Parameters of a function effecting a different ArrayList,,1591650514.0,,,
1078,"['java', 'android', 'azure', 'azure-cognitive-services']","{'account_id': 13460461, 'reputation': 109, 'user_id': 9712687, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Tom Xuan', 'link': 'https://stackoverflow.com/users/9712687/tom-xuan'}",True,132,,1,1,1591648327,1584648094,60764249,https://stackoverflow.com/questions/60764249/detection-failed-resource-not-found,,Detection failed: Resource not found,62270714.0,1584734349.0,CC BY-SA 4.0,,
1079,"['java', 'html', 'selenium', 'automation', 'css-selectors']","{'account_id': 11551340, 'reputation': 11, 'user_id': 8463873, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf3dc520dbb4161a15befcb86ca2b6a0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Catalin Caila', 'link': 'https://stackoverflow.com/users/8463873/catalin-caila'}",True,667,,3,0,1591550720,1585041943,60828164,https://stackoverflow.com/questions/60828164/how-to-locate-an-element-from-amazon-page-without-using-xpath-or-css-path,,How to locate an element from Amazon page without using xpath or CSS path?,60828543.0,1585216267.0,CC BY-SA 4.0,,
1080,"['java', 'if-statement', 'udp', 'datagram']","{'account_id': 17465465, 'reputation': 33, 'user_id': 12662291, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68ca3b10885bda61248e3a059728705c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nick WEI', 'link': 'https://stackoverflow.com/users/12662291/nick-wei'}",True,79,,1,0,1591521468,1584354665,60704265,https://stackoverflow.com/questions/60704265/datagrampacket-using-in-udp,,DatagramPacket Using in UDP,60705453.0,1591521468.0,CC BY-SA 4.0,,
1081,"['java', 'spring']","{'account_id': 7378431, 'reputation': 4322, 'user_id': 5616096, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PjKci.jpg?s=256&g=1', 'display_name': 'Matthew Gaiser', 'link': 'https://stackoverflow.com/users/5616096/matthew-gaiser'}",True,80,,2,1,1591495768,1583273905,60516351,https://stackoverflow.com/questions/60516351/in-java-how-can-i-return-two-different-types-based-on-an-argument,,"In Java, how can I return two different types based on an argument?",60516484.0,,CC BY-SA 4.0,,
1082,"['java', 'recursion', 'while-loop', 'linked-list', 'boolean']","{'account_id': 17039264, 'reputation': 83, 'user_id': 12327589, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2de69f66144444ff84c58ff7adf7955c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Roozilla', 'link': 'https://stackoverflow.com/users/12327589/roozilla'}",True,703,,2,1,1591495691,1584400574,60714386,https://stackoverflow.com/questions/60714386/recursion-and-while-loops-in-java,,Recursion and While Loops in Java,60820743.0,1591495691.0,CC BY-SA 4.0,,
1083,"['java', 'postgresql', 'jdbc']","{'account_id': 7247002, 'reputation': 475, 'user_id': 5528589, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BJHBC.jpg?s=256&g=1', 'display_name': 'iamshaojin', 'link': 'https://stackoverflow.com/users/5528589/iamshaojin'}",False,785,,1,0,1591484582,1583914400,60631679,https://stackoverflow.com/questions/60631679/error-malformed-record-literal-jdbc-insert-data-with-self-defined-type-array,,ERROR: malformed record literal: - JDBC insert data with self defined type array,,1583946716.0,CC BY-SA 4.0,,
1084,"['java', 'git', 'maven', 'jenkins', 'git-flow']","{'account_id': 888714, 'reputation': 31392, 'user_id': 927493, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/sxsnm.png?s=256&g=1', 'display_name': 'J Fabian Meier', 'link': 'https://stackoverflow.com/users/927493/j-fabian-meier'}",True,831,,1,2,1591429605,1585162685,60855587,https://stackoverflow.com/questions/60855587/gitflow-workflow-with-maven-when-to-build-what,,Gitflow Workflow with Maven - when to build what?,,,CC BY-SA 4.0,,
1085,"['java', 'chromium-embedded']","{'account_id': 8648244, 'reputation': 241, 'user_id': 6474819, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/4648fba67e95ebf9974ef9dd807c01c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'M. Rogers', 'link': 'https://stackoverflow.com/users/6474819/m-rogers'}",True,461,,1,1,1591380823,1583171217,60494084,https://stackoverflow.com/questions/60494084/is-there-a-url-change-listener-for-jcef,,Is there a URL change listener for JCEF,,,CC BY-SA 4.0,,
1086,"['java', 'eclipse', 'eclipse-rcp']","{'account_id': 8038887, 'reputation': 157, 'user_id': 6061205, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d336fad098ce212e59861f8cc0551707?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stefan', 'link': 'https://stackoverflow.com/users/6061205/stefan'}",False,553,,1,1,1591371984,1584899799,60802975,https://stackoverflow.com/questions/60802975/package-accessible-from-more-than-one-module-in-eclipse-rcp,,Package accessible from more than one module in Eclipse RCP,,1588579108.0,CC BY-SA 4.0,,
1087,"['java', 'linux', 'background']","{'account_id': 386815, 'reputation': 109, 'user_id': 4306653, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1008321811/picture?type=large', 'display_name': 'Salvo Parisi', 'link': 'https://stackoverflow.com/users/4306653/salvo-parisi'}",True,516,,1,0,1591371146,1584560907,60746587,https://stackoverflow.com/questions/60746587/run-and-kill-java-program-in-background-in-linux,,Run and kill java program in background in Linux,60746692.0,,CC BY-SA 4.0,,
1088,"['java', 'openssl']","{'user_type': 'does_not_exist', 'display_name': 'user12465043'}",True,584,,1,-1,1591360911,1585590821,60936534,https://stackoverflow.com/questions/60936534/how-to-convert-a-jks-file-to-a-p12-file-in-openssl,,How to convert a jks file to a p12 file in OpenSSL?,60936667.0,1591360911.0,CC BY-SA 4.0,,
1089,"['java', 'regex', 'matcher']","{'account_id': 8248580, 'reputation': 111, 'user_id': 6203948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a889a2109ef9065dede90100c22453c3?s=256&d=identicon&r=PG&f=1', 'display_name': 'nimrod', 'link': 'https://stackoverflow.com/users/6203948/nimrod'}",False,177,,1,1,1591299142,1583951861,60642539,https://stackoverflow.com/questions/60642539/why-matcher-find-for-input-parameter-always-return-false,,Why matcher.find() for input parameter always return &#39;false&#39;?,,1583953656.0,CC BY-SA 4.0,,
1090,"['java', 'debugging', 'hyperledger-fabric', 'hyperledger-chaincode']","{'account_id': 15148347, 'reputation': 625, 'user_id': 10931326, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-IRGyrBJ-Zks/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYWKrNEPQ9oVipqaDsZ8AWYiVn3RQ/mo/photo.jpg?sz=256', 'display_name': 'user10931326', 'link': 'https://stackoverflow.com/users/10931326/user10931326'}",True,479,,2,0,1591283591,1585293007,60881395,https://stackoverflow.com/questions/60881395/hyperledger-fabric-how-to-view-debug-output-of-java-chaincode-in-real-time,,Hyperledger Fabric: how to view debug output of Java chaincode in real-time?,60882518.0,,CC BY-SA 4.0,,
1091,"['java', 'pdfbox']","{'account_id': 6124333, 'reputation': 105, 'user_id': 4776847, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3NmXJ.png?s=256&g=1', 'display_name': 'farhad', 'link': 'https://stackoverflow.com/users/4776847/farhad'}",True,620,,1,1,1591265362,1585600296,60939023,https://stackoverflow.com/questions/60939023/write-persian-text-to-pdf-via-pdfbox,,Write Persian Text to pdf via PDFBox,,1585605376.0,CC BY-SA 4.0,,
1092,"['java', 'spring', 'spring-boot', 'thymeleaf']","{'user_type': 'does_not_exist', 'display_name': 'user12496429'}",True,63,,1,0,1591194371,1585486222,60914539,https://stackoverflow.com/questions/60914539/neither-bindingresult-nor-plain-target-object-for-bean-name-msg-available-as-r,,Neither BindingResult nor plain target object for bean name &#39;msg&#39; available as request attribute,,1585486589.0,CC BY-SA 4.0,,
1093,"['java', 'aws-cdk']","{'account_id': 3658098, 'reputation': 707, 'user_id': 3048573, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zero', 'link': 'https://stackoverflow.com/users/3048573/zero'}",True,516,,1,2,1591176252,1584729114,60779797,https://stackoverflow.com/questions/60779797/how-to-create-securitygroupingress-objects,,How to create SecurityGroupIngress objects?,,,CC BY-SA 4.0,,
1094,"['java', 'mime-types', 'content-type', 'fax', 'ringcentral']","{'account_id': 17859522, 'reputation': 41, 'user_id': 12973377, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAfpofDAH_S3zLGpGWVFtMEV_kWSimpJOLEMoQYwg=k-s256', 'display_name': 'Murthy TLN', 'link': 'https://stackoverflow.com/users/12973377/murthy-tln'}",True,118,,1,1,1591148433,1583573431,60576158,https://stackoverflow.com/questions/60576158/how-to-send-fax-attaching-pdf-in-ringcentral-in-java,,How to send Fax attaching PDF in RingCentral in Java,,1591148433.0,CC BY-SA 4.0,,
1095,"['java', 'memory-leaks', 'drools']","{'account_id': 18044519, 'reputation': 11, 'user_id': 13115858, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf88d4323f808ab8606c5a4cbdae732a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Steven Fu', 'link': 'https://stackoverflow.com/users/13115858/steven-fu'}",True,705,,1,1,1591136183,1585053437,60831198,https://stackoverflow.com/questions/60831198/memory-leaks-in-statefulknowledgesession-in-drools-6-5-0-final,,Memory Leaks in StatefulKnowledgeSession in Drools 6.5.0.Final,,,CC BY-SA 4.0,,
1096,"['java', 'for-loop', 'processing']","{'account_id': 14512859, 'reputation': 303, 'user_id': 10482755, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64c52a9c6a6bd43c1b4a40935b40a7f2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Asell', 'link': 'https://stackoverflow.com/users/10482755/asell'}",False,1430,,1,0,1591097649,1584043941,60661260,https://stackoverflow.com/questions/60661260/making-random-rectangles-on-processing,,Making random rectangles on Processing,,,CC BY-SA 4.0,,
1097,"['java', 'android', 'android-file']","{'account_id': 2821411, 'reputation': 543, 'user_id': 11254630, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c139a7ce77f537ff635834b308f97731?s=256&d=identicon&r=PG&f=1', 'display_name': 'svstackoverflow', 'link': 'https://stackoverflow.com/users/11254630/svstackoverflow'}",True,133,,1,0,1591032192,1584035546,60659467,https://stackoverflow.com/questions/60659467/does-android-have-a-similar-class-to-javas-desktop-getdesktop-for-opening-fil,,Does Android have a similar class to Java&#39;s Desktop.getDesktop() for opening files or prompting the user to choose an application association?,60763314.0,,CC BY-SA 4.0,,
1098,"['java', 'tree', 'stack-overflow']","{'account_id': 8719091, 'reputation': 21, 'user_id': 6522781, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10210060380170927/picture?type=large', 'display_name': 'Shambhavi Srivastava', 'link': 'https://stackoverflow.com/users/6522781/shambhavi-srivastava'}",True,79,,2,1,1591008925,1585594824,60937665,https://stackoverflow.com/questions/60937665/getting-stackoverflow-error-on-inverting-a-binary-tree-using-a-global-variable,,Getting stackoverflow error on inverting a binary tree using a global variable,,1585594922.0,CC BY-SA 4.0,,
1099,"['java', 'android', 'exoplayer']","{'account_id': 17717933, 'reputation': 13, 'user_id': 12863802, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDb_ToIdPSkeOSNZWczydVpFCEfPMjX7Cj8fUSH9w=k-s256', 'display_name': 'Seyinator', 'link': 'https://stackoverflow.com/users/12863802/seyinator'}",True,1351,,4,0,1591006199,1584344506,60702010,https://stackoverflow.com/questions/60702010/android-view-inflateexception-binary-xml-file-line-9-binary-xml-file-line-9,,android.view.InflateException: Binary XML file line #9: Binary XML file line #9: Error inflating class,60702081.0,1584347696.0,CC BY-SA 4.0,,
1100,"['java', 'sockets', 'tcp']","{'account_id': 17413945, 'reputation': 109, 'user_id': 12620665, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-HE1AH3i9noE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcOIo12y0hq1lgcI2JJaHAMUdZPaA/photo.jpg?sz=256', 'display_name': 'Alexis_Shef_777', 'link': 'https://stackoverflow.com/users/12620665/alexis-shef-777'}",True,133,,1,1,1590936850,1583855304,60621196,https://stackoverflow.com/questions/60621196/indexoutofboundsexception-when-transferring-a-file-through-sockets-urgent-data,,IndexOutOfBoundsException when transferring a file through sockets. urgent data transfer control,60621580.0,1590936850.0,CC BY-SA 4.0,,
1101,"['java', 'ssh', 'netbeans', 'server']","{'account_id': 15191714, 'reputation': 5, 'user_id': 10962282, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-z9T2LiI1ayI/AAAAAAAAAAI/AAAAAAAAACQ/XgGVtQ9CnPU/photo.jpg?sz=256', 'display_name': 'Ncib Sami', 'link': 'https://stackoverflow.com/users/10962282/ncib-sami'}",True,669,,1,-2,1590881941,1583432180,60551708,https://stackoverflow.com/questions/60551708/ssh-exception-in-java-java-net-connectexception-connection-refused-connect,,ssh Exception in Java: java.net.ConnectException: Connection refused: connect,60620276.0,1590881941.0,CC BY-SA 4.0,,
1102,"['java', 'json']","{'account_id': 17784206, 'reputation': 23, 'user_id': 12914672, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mASft2wR_7axouEsboo0G_hzyy4Tbzc4sWEDZEZ9A=k-s256', 'display_name': 'Vanessa Laine Gorre', 'link': 'https://stackoverflow.com/users/12914672/vanessa-laine-gorre'}",False,118,,0,1,1590827131,1585637545,60944904,https://stackoverflow.com/questions/60944904/uncaught-syntaxerror-unexpected-end-of-json-input-at-function-parse-as-parsejs,,Uncaught SyntaxError: Unexpected end of JSON input at Function.parse [as parseJSON] (&lt;anonymous&gt;),,1590827131.0,CC BY-SA 4.0,,
1103,"['java', 'cloud-foundry']","{'account_id': 2237989, 'reputation': 2982, 'user_id': 1973779, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://i.stack.imgur.com/2pBNf.jpg?s=256&g=1', 'display_name': 'Rahul Raj', 'link': 'https://stackoverflow.com/users/1973779/rahul-raj'}",True,419,,1,0,1590785822,1583844169,60617918,https://stackoverflow.com/questions/60617918/how-to-start-cloudfoundry-app-using-reactorcloudfoundryclient,,How to start CloudFoundry app using ReactorCloudFoundryClient?,,1584398078.0,CC BY-SA 4.0,,
