,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
1084,"['java', 'sorting', 'arraylist', 'multimap']","{'account_id': 1848113, 'reputation': 137, 'user_id': 1675333, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/70f14f315c380f85dd1e5b81f0680b55?s=256&d=identicon&r=PG', 'display_name': 'sblck', 'link': 'https://stackoverflow.com/users/1675333/sblck'}",True,726,1,1,1519464578,1353761021,1353761236.0,13541322,CC BY-SA 3.0,https://stackoverflow.com/questions/13541322/java-how-to-sort-multimap-vs,Java how to sort multimap vs?,,,,,,
1085,"['java', 'jakarta-ee', 'glassfish', 'ejb-3.1']","{'account_id': 253825, 'reputation': 2792, 'user_id': 532772, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/0e4366eae932ceec138cc3d8cf03ce79?s=256&d=identicon&r=PG', 'display_name': 'ejohansson', 'link': 'https://stackoverflow.com/users/532772/ejohansson'}",True,14705,3,14,1519412636,1352389674,1352390705.0,13292473,CC BY-SA 3.0,https://stackoverflow.com/questions/13292473/set-configure-the-ejb-timer-service-s-datasource,Set/configure the EJB Timer Service’s DataSource,13294891.0,,,,,
1086,"['java', 'clone', 'inputstream', 'bufferedinputstream']","{'account_id': 1791000, 'reputation': 5555, 'user_id': 1631414, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/144f2644bab8407014ed32cc6512ec1c?s=256&d=identicon&r=PG', 'display_name': 'Classified', 'link': 'https://stackoverflow.com/users/1631414/classified'}",True,16096,4,6,1519384245,1352426641,1495542239.0,13301076,CC BY-SA 3.0,https://stackoverflow.com/questions/13301076/how-to-clone-an-inputstream-in-java-in-minimal-time,How to clone an inputstream in java in minimal time,,,,,,
1087,"['java', 'xml', 'zipinputstream']","{'account_id': 82400, 'reputation': 2470, 'user_id': 231712, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/be6e2784847358cde1248a9fdf66748a?s=256&d=identicon&r=PG', 'display_name': 'WayneC', 'link': 'https://stackoverflow.com/users/231712/waynec'}",True,3237,2,2,1519336486,1351810797,,13186807,CC BY-SA 3.0,https://stackoverflow.com/questions/13186807/java-zipinputstream-not-reading-entire-zipentry,Java ZipInputStream not reading entire ZipEntry,13186832.0,,,,,
1088,"['java', 'jquery', 'request']","{'account_id': 431586, 'reputation': 5380, 'user_id': 815749, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/To5Hw.png?s=256&g=1', 'display_name': 'Snowy Coder Girl', 'link': 'https://stackoverflow.com/users/815749/snowy-coder-girl'}",False,25502,1,3,1519279191,1351801811,,13184998,,https://stackoverflow.com/questions/13184998/get-a-request-attribute-with-jquery,Get a Request Attribute with jQuery,,,1431612760.0,Duplicate,,
1089,['java'],"{'account_id': 2001698, 'reputation': 95, 'user_id': 1792582, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/946ec51530296ff766e6f09bd79ef9d9?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/1792582/alex'}",False,11664,4,-2,1519155452,1351964452,,13211762,CC BY-SA 3.0,https://stackoverflow.com/questions/13211762/i-try-to-program-cm-to-inch-foot-inch-to-cm-meter,"I try to program cm to inch/foot - inch to cm,meter",,,,,,
1090,"['java', 'php', 'javascript', 'html', 'stockquotes']","{'account_id': 2000012, 'reputation': 1661, 'user_id': 1791283, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/INmIz.jpg?s=256&g=1', 'display_name': 'sami_analyst', 'link': 'https://stackoverflow.com/users/1791283/sami-analyst'}",True,1450,2,1,1519129561,1351773697,1383736394.0,13177320,CC BY-SA 3.0,https://stackoverflow.com/questions/13177320/getting-live-stock-data-for-homepage,Getting live stock data for homepage,13177374.0,,,,,
1091,"['java', 'log4j', 'ejb']","{'account_id': 1801372, 'reputation': 336, 'user_id': 1639638, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/93d2aef70b45e61652928d6ade7eb498?s=256&d=identicon&r=PG', 'display_name': 'puma91', 'link': 'https://stackoverflow.com/users/1639638/puma91'}",True,8620,1,1,1518718548,1354056790,,13594676,CC BY-SA 3.0,https://stackoverflow.com/questions/13594676/how-to-use-log4j-in-ejb-module,How to use log4j in EJB Module?,13595815.0,,,,,
1092,"['java', 'r', 'rserve']","{'account_id': 400708, 'reputation': 6933, 'user_id': 766828, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/tLnzx.jpg?s=256&g=1', 'display_name': 'Beasterfield', 'link': 'https://stackoverflow.com/users/766828/beasterfield'}",True,3546,2,5,1518700235,1353863867,1354265966.0,13553397,CC BY-SA 3.0,https://stackoverflow.com/questions/13553397/sourcing-r-files-only-once-on-rserve,Sourcing r-files only once on Rserve,13634967.0,,,,,
1093,"['java', 'jpa', 'jpql']","{'account_id': 352804, 'reputation': 71, 'user_id': 690093, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05eafb7edbecbbf90560eacc285a7e56?s=256&d=identicon&r=PG', 'display_name': 'user690093', 'link': 'https://stackoverflow.com/users/690093/user690093'}",True,9043,7,2,1518645593,1352379819,1352382584.0,13289553,CC BY-SA 3.0,https://stackoverflow.com/questions/13289553/sql-jpa-select-last-row-from-group-by,"SQL Jpa, Select last row from group by",,,,,,
1094,"['java', 'spring', 'hibernate']","{'account_id': 1617461, 'reputation': 71, 'user_id': 1494759, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71693bb28ae24022b88b35f7b63dabff?s=256&d=identicon&r=PG', 'display_name': 'user1494759', 'link': 'https://stackoverflow.com/users/1494759/user1494759'}",True,6477,3,7,1518618337,1351985372,,13214551,CC BY-SA 3.0,https://stackoverflow.com/questions/13214551/java-lang-illegalargumentexception-property-transactionmanager-is-required,java.lang.IllegalArgumentException: Property &#39;transactionManager&#39; is required,,,,,,
1095,"['java', 'ssl', 'apache-commons-net', 'ftps', 'authentication']","{'account_id': 1754186, 'reputation': 1944, 'user_id': 1602587, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/0aed97714845da8b1d2d28dee5ec96f6?s=256&d=identicon&r=PG', 'display_name': 'Andy', 'link': 'https://stackoverflow.com/users/1602587/andy'}",True,13276,1,4,1518616294,1353406618,,13471015,CC BY-SA 3.0,https://stackoverflow.com/questions/13471015/how-to-configure-client-authentication-with-apache-commons-net-ftps,How to configure client authentication with apache.commons.net.ftps?,13479253.0,,,,,
1096,"['java', 'collections', 'annotations']","{'account_id': 1332320, 'reputation': 11898, 'user_id': 1275937, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/fd519b7ee03301afe8d4e18458311baa?s=256&d=identicon&r=PG', 'display_name': 'Shengjie', 'link': 'https://stackoverflow.com/users/1275937/shengjie'}",True,21732,2,31,1518603602,1353947621,,13569079,CC BY-SA 3.0,https://stackoverflow.com/questions/13569079/can-java-annotation-have-complex-return-type-like-hashmap,Can java annotation have complex return type like HashMap,13569117.0,,,,,
1097,"['java', 'regex', 'email']","{'account_id': 2049977, 'reputation': 11, 'user_id': 1829188, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/133107f76ecaedb6df8bc175f4ba94a3?s=256&d=identicon&r=PG', 'display_name': 'user1829188', 'link': 'https://stackoverflow.com/users/1829188/user1829188'}",True,1694,5,0,1518583643,1353059275,,13414033,CC BY-SA 3.0,https://stackoverflow.com/questions/13414033/regex-email-validation-length,regex email validation length,,,,,,
1098,"['java', 'concurrency', 'executorservice', 'future']","{'account_id': 537054, 'reputation': 32023, 'user_id': 905762, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/JTgsI.jpg?s=256&g=1', 'display_name': 'John B', 'link': 'https://stackoverflow.com/users/905762/john-b'}",True,11241,4,12,1518444328,1351796157,1495540473.0,13183692,CC BY-SA 3.0,https://stackoverflow.com/questions/13183692/how-to-wait-for-list-of-futures-created-using-different-executorservices,How to wait for list of `Future`s created using different `ExecutorServices`,13192924.0,,,,,
1099,"['java', 'android', 'android-layout']","{'account_id': 481581, 'reputation': 11374, 'user_id': 895487, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/336ae3b2e846448b71eb7d69e3d96a75?s=256&d=identicon&r=PG&f=1', 'display_name': 'malcoauri', 'link': 'https://stackoverflow.com/users/895487/malcoauri'}",True,1339,2,2,1518289713,1353306939,1353308685.0,13448762,CC BY-SA 3.0,https://stackoverflow.com/questions/13448762/expandablelistview-items-are-not-clickable,ExpandableListView items are not clickable,13449084.0,,,,,
1100,"['java', 'caching', 'guava']","{'account_id': 133389, 'reputation': 1128, 'user_id': 334726, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/498c224750fafb9b624c4718526727c0?s=256&d=identicon&r=PG', 'display_name': 'Mike W', 'link': 'https://stackoverflow.com/users/334726/mike-w'}",True,15303,1,41,1518192046,1353689013,,13532978,CC BY-SA 3.0,https://stackoverflow.com/questions/13532978/using-guava-cache-without-a-load-function,using guava cache without a load function,13533148.0,,,,,
1101,"['java', 'string', 'while-loop', 'sentinel']","{'account_id': 203470, 'reputation': 891, 'user_id': 451136, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/88c2bf7ba0c7cab2da7921b29fefa606?s=256&d=identicon&r=PG', 'display_name': 'Deniz Cetinalp', 'link': 'https://stackoverflow.com/users/451136/deniz-cetinalp'}",True,2490,3,0,1518188323,1354046700,,13592143,CC BY-SA 3.0,https://stackoverflow.com/questions/13592143/keep-doing-stuff-until-empty-line-entered,Keep doing stuff until empty line entered,,,,,,
1102,"['java', 'eclipse', 'debugging']","{'account_id': 1976399, 'reputation': 1612, 'user_id': 1830034, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/6a680cea685372ee27ea8cfb5874a573?s=256&d=identicon&r=PG', 'display_name': 'aveschini', 'link': 'https://stackoverflow.com/users/1830034/aveschini'}",True,9489,3,3,1518184096,1353686963,1518184096.0,13532526,CC BY-SA 3.0,https://stackoverflow.com/questions/13532526/how-to-track-value-of-a-variable-in-eclipse-java-debugger,How to track value of a variable in Eclipse Java Debugger,,,,,,
1103,"['java', 'java-native-interface', 'metaprogramming', 'sandbox', 'bytecode']","{'account_id': 466443, 'reputation': 14762, 'user_id': 871202, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/d4ef7afc68dc6cd8d693f05244aba67e?s=256&d=identicon&r=PG', 'display_name': 'Li Haoyi', 'link': 'https://stackoverflow.com/users/871202/li-haoyi'}",True,2120,2,17,1518180910,1352308577,1511017627.0,13274771,CC BY-SA 3.0,https://stackoverflow.com/questions/13274771/rewriting-java-native-methods-using-asm,Rewriting Java native methods using ASM,13334674.0,,,,,
1104,"['java', 'xml', 'parsing', 'nodelist']","{'account_id': 1444109, 'reputation': 3502, 'user_id': 1363270, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/01dbx.jpg?s=256&g=1', 'display_name': 'Rob Avery IV', 'link': 'https://stackoverflow.com/users/1363270/rob-avery-iv'}",True,35843,3,8,1518164653,1352403982,1352405224.0,13296583,CC BY-SA 3.0,https://stackoverflow.com/questions/13296583/java-xml-classcastexception-deferredtextimpl,Java XML: ClassCastException DeferredTextImpl,13296668.0,,,,,
1105,"['java', 'classloader', 'noclassdeffounderror', 'lwjgl', 'classnotfoundexception']","{'account_id': 2030186, 'reputation': 61, 'user_id': 1814110, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/84667bfb7a90b3a1b9a3b168bdfca632?s=256&d=identicon&r=PG', 'display_name': 'iiNitori', 'link': 'https://stackoverflow.com/users/1814110/iinitori'}",False,1773,0,2,1518066624,1352535217,1518066624.0,13320421,CC BY-SA 3.0,https://stackoverflow.com/questions/13320421/java-lang-noclassdeffounderror-but-i-successfully-created-instance-of-this-clas,"java.lang.NoClassDefFoundError, but I successfully created instance of this class",,,,,,
1106,"['java', 'jvm', 'freeze']","{'account_id': 4058, 'reputation': 6210, 'user_id': 5984, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/0d75735ed1574bba97c5f58dfc0aae52?s=256&d=identicon&r=PG', 'display_name': 'idursun', 'link': 'https://stackoverflow.com/users/5984/idursun'}",True,1123,2,1,1517896049,1353511885,,13496569,CC BY-SA 3.0,https://stackoverflow.com/questions/13496569/process-hangs-when-starting-a-java-process-from-another-java-process,Process hangs when starting a java process from another java process,13496611.0,,,,,
1107,"['java', 'selenium-rc']","{'account_id': 1737807, 'reputation': 21, 'user_id': 1589959, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6534f60a94a0ea017cced59908f90aa?s=256&d=identicon&r=PG', 'display_name': 'Prasanna', 'link': 'https://stackoverflow.com/users/1589959/prasanna'}",False,91,0,1,1517811652,1352374048,1517811652.0,13288167,CC BY-SA 3.0,https://stackoverflow.com/questions/13288167/in-my-application-i-assigned-value-to-textbox-control-at-runtime-but-when-i-am-t,In my application I assigned value to textbox control at runtime but when I am trying to get value from textbox it shows null,,,,,,
1108,"['java', 'timezone']","{'account_id': 1761756, 'reputation': 1863, 'user_id': 1608679, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/PgftU.jpg?s=256&g=1', 'display_name': 'Java Developer', 'link': 'https://stackoverflow.com/users/1608679/java-developer'}",True,225,1,0,1517673832,1352271152,1517673832.0,13264583,CC BY-SA 3.0,https://stackoverflow.com/questions/13264583/how-convert-timezone-into-specified-format,How convert Timezone into specified format?,13264638.0,,,,,
1109,"['java', 'tree', 'binary-tree']","{'account_id': 2008714, 'reputation': 41, 'user_id': 1797794, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/642683f32d9df23794b5e245ac16ae2a?s=256&d=identicon&r=PG', 'display_name': 'miss_miss', 'link': 'https://stackoverflow.com/users/1797794/miss-miss'}",True,464,2,2,1517571937,1352208488,1517568941.0,13252066,CC BY-SA 3.0,https://stackoverflow.com/questions/13252066/batch-insert-to-the-binary-tree-in-java,Batch insert to the binary tree in java,,,,,,
1110,"['java', 'api', 'lucene', 'n-gram']","{'account_id': 1115355, 'reputation': 14945, 'user_id': 1104823, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/6a73ff6b01017a13d590122dfb7a3f2c?s=256&d=identicon&r=PG', 'display_name': 'CodeKingPlusPlus', 'link': 'https://stackoverflow.com/users/1104823/codekingplusplus'}",True,1587,2,0,1517536339,1352525070,1517536339.0,13319533,CC BY-SA 3.0,https://stackoverflow.com/questions/13319533/java-lucene-ngrams,Java Lucene Ngrams,13319688.0,,,,,
1111,"['java', 'android', 'android-intent']","{'account_id': 261970, 'reputation': 14044, 'user_id': 546509, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/5e8a65a04b4753027786f88f2d39eede?s=256&d=identicon&r=PG', 'display_name': 'Ethan Allen', 'link': 'https://stackoverflow.com/users/546509/ethan-allen'}",True,65479,5,57,1517425522,1353024352,1353027667.0,13408419,CC BY-SA 3.0,https://stackoverflow.com/questions/13408419/how-do-i-tell-if-intent-extras-exist-in-android,How do I tell if Intent extras exist in Android?,13408731.0,,,,,
1112,"['java', 'getter-setter', 'findbugs', 'accessor']","{'account_id': 2004801, 'reputation': 209, 'user_id': 1794996, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6ed799ab6085e55dfb86e86d936d34d1?s=256&d=identicon&r=PG', 'display_name': 'moudug', 'link': 'https://stackoverflow.com/users/1794996/moudug'}",True,10198,2,6,1517295498,1353414201,,13473155,CC BY-SA 3.0,https://stackoverflow.com/questions/13473155/does-the-findbugs-ei-expose-rep-bug-only-concern-date,Does the FindBugs EI_EXPOSE_REP bug only concern Date?,13473215.0,,,,,
1113,"['java', 'arrays', 'file', 'bufferedreader', 'filereader']","{'account_id': 1166890, 'reputation': 175, 'user_id': 1144939, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/bc180a9c6c054b5d76a5c2d71db23631?s=256&d=identicon&r=PG', 'display_name': 'bigbass1997', 'link': 'https://stackoverflow.com/users/1144939/bigbass1997'}",True,13908,6,2,1517165067,1352099677,,13227587,CC BY-SA 3.0,https://stackoverflow.com/questions/13227587/java-how-do-you-read-each-line-of-a-text-file-and-setting-each-line-as-an-array,Java: How do you read each line of a text file and setting each line as an array element?,13227626.0,,,,,
1114,"['java', 'swing', 'event-dispatch-thread']","{'account_id': 873510, 'reputation': 1783, 'user_id': 923837, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/7342b1a54fabea2e83217791500597b0?s=256&d=identicon&r=PG', 'display_name': 'Eric Lindauer', 'link': 'https://stackoverflow.com/users/923837/eric-lindauer'}",True,1766,5,8,1517133710,1353382696,1400706637.0,13466229,CC BY-SA 3.0,https://stackoverflow.com/questions/13466229/how-to-pass-results-from-edt-back-to-a-different-thread,How to pass results from EDT back to a different thread?,13466330.0,,,,,
