,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
1268,"['java', 'flickr', 'flickrj']","{'account_id': 1501870, 'reputation': 1, 'user_id': 1406252, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b5ef636d0a5292ed32efe938ca278faf?s=256&d=identicon&r=PG', 'display_name': 'user1406252', 'link': 'https://stackoverflow.com/users/1406252/user1406252'}",False,1871,2,0,1496057348,1337521157,10673895,CC BY-SA 3.0,https://stackoverflow.com/questions/10673895/java-flickr-and-flickrj-download-user-pictures,java flickr and flickrj download user pictures,,1495541453.0,,,,,
1269,"['java', 'hibernate']","{'account_id': 1073279, 'reputation': 1265, 'user_id': 1072040, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://www.gravatar.com/avatar/08ca62ecb0609e0df50af22c19b28475?s=256&d=identicon&r=PG', 'display_name': 'Muhammad Salman Farooq', 'link': 'https://stackoverflow.com/users/1072040/muhammad-salman-farooq'}",True,14796,6,21,1496052830,1336834966,10564832,CC BY-SA 3.0,https://stackoverflow.com/questions/10564832/hibernate-query-gives-same-record-multiple-times,Hibernate query gives same record multiple times,16295438.0,,,,,,
1270,"['java', 'xml']","{'account_id': 191280, 'reputation': 14685, 'user_id': 431769, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/A4NCk.jpg?s=256&g=1', 'display_name': 'hudi', 'link': 'https://stackoverflow.com/users/431769/hudi'}",True,6119,1,1,1496051300,1337080545,10599566,CC BY-SA 3.0,https://stackoverflow.com/questions/10599566/how-to-get-namespace-of-xml,How to get namespace of xml,10599631.0,1496051300.0,,,,,
1271,"['java', 'mule']","{'account_id': 7670, 'reputation': 34545, 'user_id': 13379, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/29d7c49f6f174710788c79011219bae1?s=256&d=identicon&r=PG', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/13379/michael'}",True,10745,3,2,1495768005,1337093931,10603483,CC BY-SA 3.0,https://stackoverflow.com/questions/10603483/mule-3-how-to-get-the-http-headers-from-a-mulemessage,Mule 3: How to get the HTTP headers from a MuleMessage,10623686.0,,,,,,
1272,"['java', 'multithreading']","{'account_id': 1493943, 'reputation': 447, 'user_id': 1400344, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d17ad3d0a4a75a0b9f0cfad038423947?s=256&d=identicon&r=PG', 'display_name': 'bimal chawla', 'link': 'https://stackoverflow.com/users/1400344/bimal-chawla'}",True,64325,4,11,1495630913,1337670331,10697311,CC BY-SA 3.0,https://stackoverflow.com/questions/10697311/runnable-interface-example,runnable interface example,10697384.0,1337670862.0,,,,,
1273,"['java', 'hsqldb']","{'account_id': 404000, 'reputation': 757, 'user_id': 772077, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/e1ebfff7abc37e021f252827f8712d3e?s=256&d=identicon&r=PG', 'display_name': 'Daniel Albert', 'link': 'https://stackoverflow.com/users/772077/daniel-albert'}",True,3515,3,10,1495607765,1336130091,10447733,CC BY-SA 3.0,https://stackoverflow.com/questions/10447733/hsqldb-sqlexception-out-of-memory-establishing-database-connection,HSQLDB SQLException: Out of memory establishing database connection,,,,,,,
1274,"['java', 'foreach']","{'account_id': 533072, 'reputation': 2916, 'user_id': 903724, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/8489a408ab7c8fab3c23e96cdc817210?s=256&d=identicon&r=PG', 'display_name': 'user903724', 'link': 'https://stackoverflow.com/users/903724/user903724'}",True,21304,9,29,1495573268,1336494277,10502503,CC BY-SA 3.0,https://stackoverflow.com/questions/10502503/detecting-the-first-iteration-through-a-for-each-loop-in-java,Detecting the first iteration through a for-each loop in Java,10502549.0,1495573268.0,,,,,
1275,"['java', 'testing', 'junit']","{'account_id': 443003, 'reputation': 2709, 'user_id': 833970, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/d9ae7aef22bea38dbf6a3f98789b4cc4?s=256&d=identicon&r=PG', 'display_name': 'user833970', 'link': 'https://stackoverflow.com/users/833970/user833970'}",True,1737,1,6,1495529805,1337624856,10690587,CC BY-SA 3.0,https://stackoverflow.com/questions/10690587/running-parallel-junit-tests-on-multiple-remote-machines,Running parallel junit tests on multiple remote machines,,1495529805.0,,,,,
1276,"['java', 'concurrency', 'drools', 'rule-engine', 'rete']","{'account_id': 1484797, 'reputation': 73, 'user_id': 1393285, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/223e51d904bdd9e192b9d9dac1008b64?s=256&d=identicon&r=PG', 'display_name': 'user1393285', 'link': 'https://stackoverflow.com/users/1393285/user1393285'}",True,6303,2,5,1495522023,1336985120,10580036,CC BY-SA 3.0,https://stackoverflow.com/questions/10580036/does-jboss-drools-really-execute-all-rules-in-parallel,Does JBoss Drools really execute all rules in parallel?,10582432.0,,,,,,
1277,"['java', 'swt']","{'account_id': 116061, 'reputation': 1947, 'user_id': 304504, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/8HcFd.jpg?s=256&g=1', 'display_name': 'moshfiqur', 'link': 'https://stackoverflow.com/users/304504/moshfiqur'}",True,11641,5,5,1495512434,1336343156,10474808,CC BY-SA 3.0,https://stackoverflow.com/questions/10474808/how-to-resolve-import-org-eclipse-wb-swt-swtresourcemanager,How to resolve &quot;import org.eclipse.wb.swt.SWTResourceManager&quot;,,1473322308.0,,,,,
1278,"['java', 'jasper-reports']","{'account_id': 875173, 'reputation': 3518, 'user_id': 924962, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/7Hb7F.jpg?s=256&g=1', 'display_name': 'Harsha', 'link': 'https://stackoverflow.com/users/924962/harsha'}",True,4128,2,2,1495369337,1337307071,10645878,CC BY-SA 3.0,https://stackoverflow.com/questions/10645878/how-to-add-a-jasper-preview-into-a-jpanel,How to add a jasper preview into a JPanel,10645917.0,,,,,,
1279,"['java', 'actionlistener', 'inner-classes']","{'account_id': 1122580, 'reputation': 2662, 'user_id': 1110590, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/a68c4e3595e7a518a87b8c4018496ae9?s=256&d=identicon&r=PG', 'display_name': 'DannyD', 'link': 'https://stackoverflow.com/users/1110590/dannyd'}",True,6274,3,4,1495173826,1335838080,10392725,CC BY-SA 3.0,https://stackoverflow.com/questions/10392725/what-is-the-difference-between-an-inner-class-and-a-local-inner-class-in-java,what is the difference between an inner class and a local inner class in java?,10392833.0,,,,,,
1280,"['java', 'multithreading', 'swing', 'swingworker', 'ftp4j']","{'account_id': 1459532, 'reputation': 11, 'user_id': 1374211, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0344ebdf8110713541ac5dd211188aae?s=256&d=identicon&r=PG', 'display_name': 'user1374211', 'link': 'https://stackoverflow.com/users/1374211/user1374211'}",False,614,1,1,1495051200,1336111437,10443474,CC BY-SA 3.0,https://stackoverflow.com/questions/10443474/java-ftp-not-working-inside-swingworker-thread,Java FTP not working inside SwingWorker Thread,,1480417414.0,,,,,
1281,"['java', 'html', 'jsp', 'iframe']","{'user_type': 'does_not_exist', 'display_name': 'user818700'}",True,2123,3,2,1495044496,1336979208,10578836,CC BY-SA 3.0,https://stackoverflow.com/questions/10578836/iframe-without-source-attribute-but-embeded-html-tag,iFrame without source attribute but embeded html tag,10851728.0,,,,,,
1282,"['java', '.net', 'text-segmentation']","{'account_id': 1073176, 'reputation': 3187, 'user_id': 1071967, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/0ac9b91656bf6d2c151364475972873d?s=256&d=identicon&r=PG', 'display_name': 'Geek', 'link': 'https://stackoverflow.com/users/1071967/geek'}",True,2073,3,1,1494703971,1335896559,10402242,CC BY-SA 3.0,https://stackoverflow.com/questions/10402242/finding-first-sentence-in-a-paragraph,Finding first sentence in a paragraph,10402296.0,1410936072.0,,,,,
1283,"['java', 'json', 'html-table', 'gwtp']","{'account_id': 1288319, 'reputation': 9054, 'user_id': 1240930, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/004b02dcd1f660ab83035e31922a78b4?s=256&d=identicon&r=PG', 'display_name': 'John Doe', 'link': 'https://stackoverflow.com/users/1240930/john-doe'}",True,623,1,2,1494609280,1336638402,10530152,CC BY-SA 3.0,https://stackoverflow.com/questions/10530152/creating-a-table-using-gwtp,Creating a table using GWTP,10530421.0,1494609280.0,,,,,
1284,"['java', 'data-structures', 'collections']","{'account_id': 143951, 'reputation': 1346, 'user_id': 352660, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/2ba52dd874bb22cba73baa4880801f8c?s=256&d=identicon&r=PG', 'display_name': 'SnapDragon', 'link': 'https://stackoverflow.com/users/352660/snapdragon'}",True,2535,3,1,1494609205,1336725476,10548099,CC BY-SA 3.0,https://stackoverflow.com/questions/10548099/what-data-structure-can-i-use-for-a-table-in-java,What data structure can I use for a table in Java?,,1494609205.0,,,,,
1285,"['java', 'cell']","{'account_id': 1491956, 'reputation': 71, 'user_id': 1398853, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/83bb6c27f1fda1b8dea2909f1a0b90f5?s=256&d=identicon&r=PG', 'display_name': 'gnahzkook', 'link': 'https://stackoverflow.com/users/1398853/gnahzkook'}",True,1062,1,0,1494609120,1337698888,10704671,CC BY-SA 3.0,https://stackoverflow.com/questions/10704671/how-to-add-a-button-to-a-table-cell-to-make-the-button-as-part-of-the-cell-just,How to add a button to a table cell to make the button as part of the cell? Just like the Properties view of Winderbuilder,10731756.0,1494609120.0,,,,,
1286,"['java', 'alignment']","{'account_id': 1526072, 'reputation': 63, 'user_id': 1424489, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/42cdc3ae4e7e6a457b3724217d26884f?s=256&d=identicon&r=PG', 'display_name': 'user1424489', 'link': 'https://stackoverflow.com/users/1424489/user1424489'}",False,166,1,0,1494609088,1338384281,10817244,CC BY-SA 3.0,https://stackoverflow.com/questions/10817244/table-position-at-bottom-of-pdf-page,Table position at bottom of PDF page,,1494609088.0,,,,,
1287,"['java', 'excel', 'jxl']","{'account_id': 229420, 'reputation': 27130, 'user_id': 492372, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/81dd7ca53fcae94443677a01ac638676?s=256&d=identicon&r=PG', 'display_name': 'London guy', 'link': 'https://stackoverflow.com/users/492372/london-guy'}",True,929,1,2,1494596241,1336751166,10554632,CC BY-SA 3.0,https://stackoverflow.com/questions/10554632/accessing-beyond-256-columns-in-excel-using-jxl,Accessing beyond 256 columns in excel using JXL,10555911.0,,,,,,
1288,"['java', 'multithreading', 'static']","{'account_id': 1314133, 'reputation': 291, 'user_id': 1261445, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/e89ac98e4f7978a49586e708971e06aa?s=256&d=identicon&r=PG', 'display_name': 'user1261445', 'link': 'https://stackoverflow.com/users/1261445/user1261445'}",True,167,2,2,1494561512,1335883121,10399272,CC BY-SA 3.0,https://stackoverflow.com/questions/10399272/not-getting-any-output-from-jobs-submitted-to-thread-pool,Not getting any output from jobs submitted to thread pool,10399303.0,1494561512.0,,,,,
1289,"['java', 'macos', 'jmenu']","{'account_id': 1056956, 'reputation': 5597, 'user_id': 1059446, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/2993872284fcac27003cf02b201ea0c3?s=256&d=identicon&r=PG', 'display_name': 'Aleksandr Kravets', 'link': 'https://stackoverflow.com/users/1059446/aleksandr-kravets'}",True,695,2,3,1494451127,1338297884,10800113,CC BY-SA 3.0,https://stackoverflow.com/questions/10800113/apples-java-jmenus-submenu-is-not-being-updated,Apple&#39;s JAVA: JMenu&#39;s submenu is not being updated,10833363.0,1494451127.0,,,,,
1290,"['java', 'multithreading', 'concurrency', 'runnable']","{'account_id': 133310, 'reputation': 5665, 'user_id': 334569, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/yLQ0G.jpg?s=256&g=1', 'display_name': 'Marco Lackovic', 'link': 'https://stackoverflow.com/users/334569/marco-lackovic'}",True,4339,3,5,1494409647,1336150369,10452998,CC BY-SA 3.0,https://stackoverflow.com/questions/10452998/why-its-not-possible-to-get-the-runnable-embedded-in-a-thread,Why it&#39;s not possible to get the Runnable embedded in a Thread?,10453135.0,1495541879.0,,,,,
1291,"['java', 'android', 'android-fragments']","{'account_id': 1307294, 'reputation': 2718, 'user_id': 1256015, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/31f26d1d239610fa624cc3c4f3dae813?s=256&d=identicon&r=PG', 'display_name': 'Chuck Krutsinger', 'link': 'https://stackoverflow.com/users/1256015/chuck-krutsinger'}",True,19156,6,13,1494353389,1337976717,10760809,CC BY-SA 3.0,https://stackoverflow.com/questions/10760809/how-can-you-handle-dismissing-a-dialogfragment-compatibility-lib-upon-completi,How can you handle dismissing a DialogFragment (compatibility lib) upon completion of an AsyncTask,13575143.0,1418099145.0,,,,,
1292,"['java', 'sql', 'mybatis']","{'account_id': 229080, 'reputation': 5792, 'user_id': 491790, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/9c4b745ad5d4e802fe513efddb6fc780?s=256&d=identicon&r=PG&f=1', 'display_name': 'maks', 'link': 'https://stackoverflow.com/users/491790/maks'}",True,7196,3,4,1494330248,1336818416,10562895,CC BY-SA 3.0,https://stackoverflow.com/questions/10562895/enum-constant-in-mybatiss-sql-query,Enum constant in mybatis&#39;s sql query,,1336819121.0,,,,,
1293,"['java', 'generics', 'arraylist']","{'account_id': 441688, 'reputation': 4205, 'user_id': 831923, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3ecfef9d2f332df4085bf80c5ffc3217?s=256&d=identicon&r=PG', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/831923/tim'}",True,5868,4,10,1494278368,1336345663,10475035,CC BY-SA 3.0,https://stackoverflow.com/questions/10475035/java-how-to-subclass-the-generic-arraylist-so-that-instances-of-myarraylistfo,Java - How to subclass the generic ArrayList so that instances of MyArrayList&lt;foo&gt; will be subclasses of ArrayList&lt;foo&gt;?,10475116.0,1336348136.0,,,,,
1294,"['java', 'eclipse-plugin']","{'account_id': 198697, 'reputation': 18042, 'user_id': 443515, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/df12f0b402df76dd587bb91c5dc178d1?s=256&d=identicon&r=PG', 'display_name': 'Qwerky', 'link': 'https://stackoverflow.com/users/443515/qwerky'}",True,1478,1,2,1494247953,1337170035,10618164,CC BY-SA 3.0,https://stackoverflow.com/questions/10618164/how-do-i-show-quick-fixes-when-i-hover-over-an-error-in-my-custom-editor,How do I show quick fixes when I hover over an error in my custom editor,,,,,,,
1295,"['java', 'rest', 'model-view-controller', 'atom-feed']","{'account_id': 1421967, 'reputation': 990, 'user_id': 1346418, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/63df134f5e90ba8260f3766eb2090c78?s=256&d=identicon&r=PG', 'display_name': 'Alex Dowining', 'link': 'https://stackoverflow.com/users/1346418/alex-dowining'}",True,1228,1,6,1494215997,1336246478,10465305,CC BY-SA 3.0,https://stackoverflow.com/questions/10465305/why-we-are-using-atoms-in-rest,Why we are using atoms in rest?,10465334.0,1494190627.0,,,,,
1296,"['java', 'scala', 'rss', 'feed', 'atom-feed']","{'account_id': 1338556, 'reputation': 1086, 'user_id': 1280734, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/mmsyx.jpg?s=256&g=1', 'display_name': 'Maximilian Stroh', 'link': 'https://stackoverflow.com/users/1280734/maximilian-stroh'}",True,1724,1,7,1494198298,1336567154,10516290,,https://stackoverflow.com/questions/10516290/scala-parsing-rss-atom-feeds,Scala Parsing RSS/Atom feeds,,1494198298.0,,1494265451.0,Not suitable for this site,,
1297,"['java', 'android', 'xml', 'atom-feed']","{'account_id': 162686, 'reputation': 31087, 'user_id': 384306, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/ZED8P.jpg?s=256&g=1', 'display_name': 'Nathan Schwermann', 'link': 'https://stackoverflow.com/users/384306/nathan-schwermann'}",True,1111,3,2,1494190586,1336513425,10506994,CC BY-SA 3.0,https://stackoverflow.com/questions/10506994/how-do-you-pull-xhtml-out-of-an-atom-feed-using-java,How do you pull XHTML out of an ATOM feed using Java?,10542194.0,1494190586.0,,,,,
1298,['java'],"{'account_id': 1397078, 'reputation': 748, 'user_id': 1326647, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9ad4bbfcffab6d222959fd56bc644a46?s=256&d=identicon&r=PG', 'display_name': 'Ritika Srivastava Misra', 'link': 'https://stackoverflow.com/users/1326647/ritika-srivastava-misra'}",True,82070,4,59,1494165374,1336582472,10520617,,https://stackoverflow.com/questions/10520617/why-can-array-constants-only-be-used-in-initializers,Why can array constants only be used in initializers?,,1495541896.0,,1336622461.0,exact duplicate,,
