,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,locked_date,community_owned_date
674,"['java', 'unit-testing', 'exception', 'junit']","{'account_id': 12588, 'reputation': 155, 'user_id': 24877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1365217350a3a3c3cefbf4ed230c2c4?s=256&d=identicon&r=PG', 'display_name': 'user24877', 'link': 'https://stackoverflow.com/users/24877/user24877'}",True,3316,,3,3,1340381192,1236685551,,629793,CC BY-SA 2.5,https://stackoverflow.com/questions/629793/how-do-you-customize-exception-handling-behavior-in-junit-3,How do you customize exception handling behavior in JUnit 3?,,,,,
675,"['java', 'netbeans', 'cmd']","{'account_id': 29727, 'reputation': 3587, 'user_id': 80544, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/HtN07.jpg?s=256&g=1', 'display_name': 'Glenn', 'link': 'https://stackoverflow.com/users/80544/glenn'}",True,4146,666721.0,1,2,1339689242,1237563652,,666699,CC BY-SA 2.5,https://stackoverflow.com/questions/666699/show-the-cmd-window-with-java,Show the CMD window with Java,,,,,
676,"['java', 'jakarta-ee', 'jboss']","{'account_id': 13252, 'reputation': 6988, 'user_id': 26496, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/d1029d5b8dda5c65269eb0153330099f?s=256&d=identicon&r=PG', 'display_name': 'Kees de Kooter', 'link': 'https://stackoverflow.com/users/26496/kees-de-kooter'}",True,544,647119.0,2,2,1339161749,1236971904,,644205,CC BY-SA 2.5,https://stackoverflow.com/questions/644205/resource-injection-in-webapplication-jboss-5,Resource injection in webapplication JBoss 5,,,,,
677,"['java', 'applet', 'internet-explorer-6', 'getresource', 'next-generation-plugin']","{'account_id': 15042, 'reputation': 3328, 'user_id': 31379, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f13d0c7637703f92a1bc5d0823f44d5b?s=256&d=identicon&r=PG', 'display_name': 'Chry Cheng', 'link': 'https://stackoverflow.com/users/31379/chry-cheng'}",True,711,,5,2,1339142298,1238400054,1339142298.0,696356,CC BY-SA 3.0,https://stackoverflow.com/questions/696356/accessing-resources-locally-in-an-applet-on-ie6,Accessing resources locally in an applet on IE6,,,,,
678,"['java', 'sql', 'oracle', 'spring', 'oracle10g']","{'account_id': 4078, 'reputation': 245, 'user_id': 6021, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/fd6cd0a8b2d2f762a227f498c4899694?s=256&d=identicon&r=PG', 'display_name': 'Rob', 'link': 'https://stackoverflow.com/users/6021/rob'}",True,7590,748163.0,5,1,1339069963,1236958581,1238083537.0,643280,CC BY-SA 2.5,https://stackoverflow.com/questions/643280/invalid-scale-size-cannot-be-less-than-zero,Invalid scale size. Cannot be less than zero,,,,,
679,"['java', 'static-methods', 'static-members']","{'account_id': 2402, 'reputation': 13874, 'user_id': 3340, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/028e9fb4c34693d2cca2aa8cf0cc12af?s=256&d=identicon&r=PG', 'display_name': 'Jacob Schoen', 'link': 'https://stackoverflow.com/users/3340/jacob-schoen'}",True,2156,606208.0,9,3,1338828113,1236083091,1338828113.0,606196,CC BY-SA 3.0,https://stackoverflow.com/questions/606196/static-variables-and-methods,Static variables and methods,,,,,
680,"['java', 'binding', 'jgoodies']","{'account_id': 19061, 'reputation': 181316, 'user_id': 44330, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/dd5a7ef1476fb01998a215b1642dfd07?s=256&d=identicon&r=PG', 'display_name': 'Jason S', 'link': 'https://stackoverflow.com/users/44330/jason-s'}",True,283,,2,3,1338540296,1236782445,,634798,CC BY-SA 2.5,https://stackoverflow.com/questions/634798/jgoodies-bindings-coalescing-frequent-changes,jgoodies bindings + coalescing frequent changes,,,,,
681,"['java', 'c', 'xml', 'serialization']","{'user_type': 'does_not_exist', 'display_name': 'arcanex'}",True,5615,,8,6,1338379765,1237403554,,659693,CC BY-SA 2.5,https://stackoverflow.com/questions/659693/best-way-to-serialize-a-c-structure-to-be-deserialized-by-java-etc,"Best way to serialize a C structure to be deserialized by Java, etc",,,,,
682,"['java', 'algorithm', '2d', 'tiles']","{'account_id': 20530, 'reputation': 255145, 'user_id': 49153, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/833df8cee775eea743cb1172dfcd3809?s=256&d=identicon&r=PG', 'display_name': 'Ali', 'link': 'https://stackoverflow.com/users/49153/ali'}",True,11040,622851.0,3,3,1338354089,1236473876,,622832,CC BY-SA 2.5,https://stackoverflow.com/questions/622832/how-to-build-a-tiled-map-in-java-for-a-2d-game,How to build a Tiled map in Java for a 2D game?,,,,,
683,"['java', 'enums', 'scope']","{'account_id': 1552, 'reputation': 30209, 'user_id': 2077, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/565798f3420b2682c103a5e2c48f03f8?s=256&d=identicon&r=PG', 'display_name': 'Hanno Fietz', 'link': 'https://stackoverflow.com/users/2077/hanno-fietz'}",True,71983,663849.0,2,127,1337948496,1237493173,1237493903.0,663834,CC BY-SA 2.5,https://stackoverflow.com/questions/663834/in-java-are-enum-types-inside-a-class-static,"In Java, are enum types inside a class static?",,,,,
684,"['java', 'apache-commons-httpclient']","{'user_type': 'does_not_exist', 'display_name': 'nox_c'}",True,2683,,1,0,1337364815,1236359064,1337364815.0,619614,CC BY-SA 3.0,https://stackoverflow.com/questions/619614/apache-commons-httpclient-postmethod-support,Apache Commons HttpClient PostMethod support?,,,,,
685,"['java', 'swt']","{'user_type': 'does_not_exist', 'display_name': 'Paul'}",True,1881,,2,2,1336493280,1238023310,1336493280.0,683917,CC BY-SA 3.0,https://stackoverflow.com/questions/683917/gui-java-swt-and-world-map-representation,"GUI, java, SWT and world map representation",,,,,
686,"['java', 'generics', 'foreach', 'bounded-wildcard']","{'account_id': 10836, 'reputation': 193199, 'user_id': 20654, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/94066dfa49c2feb14706cb081848fda7?s=256&d=identicon&r=PG', 'display_name': 'OscarRyz', 'link': 'https://stackoverflow.com/users/20654/oscarryz'}",True,1880,621204.0,2,3,1336221527,1236389715,1495535571.0,621117,CC BY-SA 3.0,https://stackoverflow.com/questions/621117/how-do-i-fix-this-java-generics-wildcard-error,How do I fix this Java generics wildcard error?,,,,,
687,"['java', 'database', 'hibernate', 'sql-update']","{'account_id': 7541, 'reputation': 1605, 'user_id': 13143, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/69b2347018fa90f0795689301b3e8cc7?s=256&d=identicon&r=PG', 'display_name': 'bmw0128', 'link': 'https://stackoverflow.com/users/13143/bmw0128'}",True,939,620595.0,5,3,1335880302,1236376012,1335880302.0,620551,CC BY-SA 3.0,https://stackoverflow.com/questions/620551/best-practice-updating-db-records,Best Practice Updating DB Records,,,,,
688,"['java', 'design-patterns', 'quartz-scheduler']","{'account_id': 21969, 'reputation': 1666, 'user_id': 53813, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/0b0316bb644992589f72c011de8a0867?s=256&d=identicon&r=PG', 'display_name': 'Jason Maskell', 'link': 'https://stackoverflow.com/users/53813/jason-maskell'}",True,328,,5,2,1335820206,1238436512,1335820206.0,698352,CC BY-SA 3.0,https://stackoverflow.com/questions/698352/need-an-elegant-way-to-invoke-arbitrary-code-on-a-specified-interval,Need an elegant way to invoke arbitrary code on a specified interval,,,,,
689,"['java', 'spring', 'dependency-injection', 'encapsulation']","{'account_id': 17858, 'reputation': 595, 'user_id': 40401, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/1dc0fd71fc45851bb4914cd4a21ea770?s=256&d=identicon&r=PG&f=1', 'display_name': 'struppi', 'link': 'https://stackoverflow.com/users/40401/struppi'}",True,1958,627973.0,10,14,1335532808,1236629197,1236632246.0,627807,CC BY-SA 2.5,https://stackoverflow.com/questions/627807/doesnt-springs-dependency-injection-break-information-hiding,Doesn&#39;t Spring&#39;s dependency injection break information hiding?,,,,,
690,"['java', 'performance', 'hibernate', 'jpa', 'jakarta-ee']","{'account_id': 12404, 'reputation': 61016, 'user_id': 24396, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/160d6580f280b5e9e5a1188b32c4ef2d?s=256&d=identicon&r=PG', 'display_name': 'Steve Kuo', 'link': 'https://stackoverflow.com/users/24396/steve-kuo'}",True,10878,651985.0,4,21,1335373434,1237229089,,651664,CC BY-SA 2.5,https://stackoverflow.com/questions/651664/can-hibernate-be-used-in-performance-sensitive-applications,Can Hibernate be used in performance sensitive applications?,,,,,
691,"['java', 'ant', 'websphere']","{'account_id': 30636, 'reputation': 325, 'user_id': 83635, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/9de0a6ad1c09edd4c34e55cd8630a0fa?s=256&d=identicon&r=PG', 'display_name': 'Gary McWilliams', 'link': 'https://stackoverflow.com/users/83635/gary-mcwilliams'}",True,19308,690802.0,1,2,1334940583,1238163142,,689904,CC BY-SA 2.5,https://stackoverflow.com/questions/689904/how-to-configure-classloader-for-ear-in-websphere-6-1-specifically-wsdl4j,How to configure classloader for ear in websphere 6.1 (specifically wsdl4j),,,,,
692,"['java', 'iphone']","{'account_id': 19674, 'reputation': 69967, 'user_id': 46297, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/BIsfd.jpg?s=256&g=1', 'display_name': 'lostInTransit', 'link': 'https://stackoverflow.com/users/46297/lostintransit'}",True,1088,617855.0,2,3,1334567752,1236321650,,617850,CC BY-SA 2.5,https://stackoverflow.com/questions/617850/can-i-develop-an-iphone-app-using-java,Can I develop an iPhone app using java?,,,,,
693,"['java', 'javascript', 'ajax', 'jsp']","{'account_id': 23720, 'reputation': 3323, 'user_id': 59649, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/2383021811315e2b82a4e7981d2ce23b?s=256&d=identicon&r=PG', 'display_name': 'musicking123', 'link': 'https://stackoverflow.com/users/59649/musicking123'}",True,3061,,1,0,1334288053,1236159859,,609890,CC BY-SA 2.5,https://stackoverflow.com/questions/609890/how-to-create-a-photo-gallery-with-slideshow-effect-of-the-images-placed-in-serv,How to create a photo gallery with slideshow effect of the images placed in server folder using jsp/servlet/javascript,,,,,
694,"['java', 'hibernate', 'jpa', 'collections', 'persistence']","{'account_id': 6858, 'reputation': 6468, 'user_id': 11662, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/cecb8a1f3d8a89ea8b7fb236b7b7d031?s=256&d=identicon&r=PG', 'display_name': 'Vilmantas Baranauskas', 'link': 'https://stackoverflow.com/users/11662/vilmantas-baranauskas'}",True,8006,1078657.0,4,15,1334222723,1237663890,1318951736.0,669828,CC BY-SA 3.0,https://stackoverflow.com/questions/669828/how-to-have-2-collections-of-the-same-type-in-jpa,How to have 2 collections of the same type in JPA?,,,,,
695,"['java', 'apache-flex', 'actionscript', 'xsd', 'value-objects']","{'account_id': 26482, 'reputation': 4694, 'user_id': 68909, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/c77ba774fa8596905cc4602c1dfca869?s=256&d=identicon&r=PG', 'display_name': 'Marcus Stade', 'link': 'https://stackoverflow.com/users/68909/marcus-stade'}",True,2143,647555.0,2,2,1333633718,1236793244,,635594,CC BY-SA 2.5,https://stackoverflow.com/questions/635594/generating-actionscript-value-objects-from-an-xsd-schema,Generating ActionScript value objects from an xsd schema,,,,,
696,['java'],"{'account_id': 30260, 'reputation': 1593, 'user_id': 82413, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/HHD10.png?s=256&g=1', 'display_name': 'baskin', 'link': 'https://stackoverflow.com/users/82413/baskin'}",True,2446,680570.0,7,10,1330503641,1237966228,,680550,CC BY-SA 2.5,https://stackoverflow.com/questions/680550/explicit-nulling,Explicit nulling,,,,,
697,"['java', 'oracle', 'oracleinternals']","{'account_id': 29404, 'reputation': 44632, 'user_id': 79439, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/e9e2239e624207b4a81d96527a4caa01?s=256&d=identicon&r=PG', 'display_name': 'thecoop', 'link': 'https://stackoverflow.com/users/79439/thecoop'}",True,23106,657925.0,2,8,1330107913,1237374401,,657803,CC BY-SA 2.5,https://stackoverflow.com/questions/657803/where-are-java-classes-stored-in-oracle,Where are java classes stored in Oracle?,,,,,
698,"['java', 'window', 'command', 'runtime.exec']","{'account_id': 17059, 'reputation': 13361, 'user_id': 37804, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/d4b4d6522f543fb08e62810f5421f01c?s=256&d=identicon&r=PG', 'display_name': 'Amara', 'link': 'https://stackoverflow.com/users/37804/amara'}",True,8001,616880.0,3,1,1329355723,1236288562,1236288874.0,616700,CC BY-SA 2.5,https://stackoverflow.com/questions/616700/how-to-close-command-windows-with-java,How to close command windows with Java,,,,,
699,"['java', 'functor']","{'account_id': 23674, 'reputation': 110506, 'user_id': 59501, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9a657f7990c2dafca9885dee9c647d4e?s=256&d=identicon&r=PG', 'display_name': 'StaxMan', 'link': 'https://stackoverflow.com/users/59501/staxman'}",True,1739,651564.0,4,7,1329320980,1237226998,,651541,CC BY-SA 2.5,https://stackoverflow.com/questions/651541/best-java-functor-lib-jga-commons-functor-mango-or,"Best Java Functor lib: JGA, commons functor, mango, or...?",,,,,
700,['java'],"{'user_type': 'does_not_exist', 'display_name': 'kartik'}",True,1365,,3,3,1329053775,1237288375,1237288765.0,653794,CC BY-SA 2.5,https://stackoverflow.com/questions/653794/parsing-an-html-file-using-java,Parsing an HTML file using Java,,,,,
701,"['c#', 'java', 'soap', 'cxf']","{'user_type': 'does_not_exist', 'display_name': 'Jack'}",True,12420,,6,4,1328874800,1237175703,1328874800.0,649209,CC BY-SA 3.0,https://stackoverflow.com/questions/649209/content-not-allowed-in-prolog-exception,content not allowed in prolog exception,,,,,
702,"['java', 'jmf']","{'account_id': 834, 'reputation': 44126, 'user_id': 1088, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/b0cd96e85f7e75a113e37f0fec7b39fb?s=256&d=identicon&r=PG', 'display_name': 'aib', 'link': 'https://stackoverflow.com/users/1088/aib'}",True,3700,9186452.0,2,3,1328662947,1236345997,1236398326.0,618850,CC BY-SA 2.5,https://stackoverflow.com/questions/618850/reading-raw-data-from-a-video-capture-in-jmf,Reading raw data from a video capture in JMF,,,,,
703,"['java', 'eclipse', 'debugging']","{'account_id': 1896, 'reputation': 5330, 'user_id': 2612, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/eae65bb3cb839754e04472b3b7c530c6?s=256&d=identicon&r=PG', 'display_name': 'jumar', 'link': 'https://stackoverflow.com/users/2612/jumar'}",True,555,678972.0,1,3,1328566995,1237923923,,678961,CC BY-SA 2.5,https://stackoverflow.com/questions/678961/in-eclipse-for-java-is-there-anything-like-visual-studio-custom-debugger-visuali,In eclipse for java Is there anything like Visual Studio Custom Debugger Visualizers,,,,,
704,['java'],"{'account_id': 10976, 'reputation': 6814, 'user_id': 20979, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/df287e1d330900f15e46338c34075ff1?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/20979/tom'}",True,3258,,3,6,1328310671,1237972772,1237988329.0,680817,CC BY-SA 2.5,https://stackoverflow.com/questions/680817/is-it-possible-to-zoom-scale-font-size-and-image-size-in-jeditorpane,is it possible to zoom/scale font size (and image size) in JEditorPane,,,,,
705,"['java', 'structure', 'rmi']","{'account_id': 17450, 'reputation': 12107, 'user_id': 39062, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/UP4YE.png?s=256&g=1', 'display_name': 'Markus Lausberg', 'link': 'https://stackoverflow.com/users/39062/markus-lausberg'}",True,197,665921.0,1,1,1327770909,1237535378,1327770909.0,665280,CC BY-SA 3.0,https://stackoverflow.com/questions/665280/rmi-what-change-needs-a-recompiled-impl-class,RMI: What change needs a recompiled impl class,,,,,
706,"['java', 'string', 'utf-8', 'bytebuffer']","{'account_id': 25591, 'reputation': 60196, 'user_id': 65868, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/1c5lJ.png?s=256&g=1', 'display_name': 'TofuBeer', 'link': 'https://stackoverflow.com/users/65868/tofubeer'}",True,2844,624210.0,4,1,1327632754,1236542867,1327632754.0,624207,CC BY-SA 3.0,https://stackoverflow.com/questions/624207/reading-a-utf-8-string-from-a-bytebuffer-where-the-length-is-an-unsigned-int,Reading a UTF-8 String from a ByteBuffer where the length is an unsigned int,,,,,
