,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,accepted_answer_id,last_edit_date,closed_date,closed_reason,locked_date,community_owned_date
1235,"['c#', 'java', 'oop', 'interface']","{'account_id': 12032, 'reputation': 1353, 'user_id': 23487, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/996f786d78104ccc0ea0dcf8e7392b2d?s=256&d=identicon&r=PG', 'display_name': 'Srinivas', 'link': 'https://stackoverflow.com/users/23487/srinivas'}",True,270,6,2,1278974055,1243901374,937380,CC BY-SA 2.5,https://stackoverflow.com/questions/937380/interface-design-can-i-do-it-iteratively-how-should-i-handle-changes-to-the-in,Interface design? Can I do it iteratively? How should I handle changes to the interface?,,937399.0,1278973052.0,,,,
1236,"['java', 'swing', 'swingworker']","{'account_id': 8819, 'reputation': 9242, 'user_id': 16039, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/e28e868b91f8975d71f4d40a680117fe?s=256&d=identicon&r=PG', 'display_name': 'vaske', 'link': 'https://stackoverflow.com/users/16039/vaske'}",True,603,3,3,1278539312,1245933625,1043671,CC BY-SA 2.5,https://stackoverflow.com/questions/1043671/swing-application-problem,Swing application problem,,1043689.0,1257753890.0,,,,
1237,"['java', 'xml', 'hibernate', 'db2', 'orm']","{'account_id': 36998, 'reputation': 57435, 'user_id': 105672, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/cd05c493e7c2e241e814b66a9bf3d826?s=256&d=identicon&r=PG', 'display_name': 'pmr', 'link': 'https://stackoverflow.com/users/105672/pmr'}",True,966,1,1,1278519703,1244454870,964140,CC BY-SA 2.5,https://stackoverflow.com/questions/964140/xml-to-relational-with-db2-and-java-and-hibernate,XML to Relational with DB2 and Java (and Hibernate?),,,,,,,
1238,"['java', 'eclipse', 'debugging']","{'account_id': 43311, 'reputation': 2054, 'user_id': 126554, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/0f95d87bf0582fe6b732f6b1bcdb5589?s=256&d=identicon&r=PG', 'display_name': 'Thimmayya', 'link': 'https://stackoverflow.com/users/126554/thimmayya'}",True,2599,3,8,1277699821,1246041928,1050605,CC BY-SA 2.5,https://stackoverflow.com/questions/1050605/can-i-connect-to-a-jsadebugd-process-on-a-remote-machine-from-eclipse-ide-debugg,Can I connect to a jsadebugd process on a remote machine from Eclipse/IDE debugger?,,3130078.0,,,,,
1239,"['java', 'session', 'tomcat']","{'account_id': 9988, 'reputation': 4423, 'user_id': 18673, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/00e9091682bac83e8c63543cab096c99?s=256&d=identicon&r=PG', 'display_name': 'Ace', 'link': 'https://stackoverflow.com/users/18673/ace'}",True,6442,2,4,1277452893,1243857287,934527,CC BY-SA 2.5,https://stackoverflow.com/questions/934527/tomcat-session-count-what-is-it,Tomcat: Session count. What is it?,,,,,,,
1240,"['java', 'swing', 'user-interface', 'accessibility']","{'account_id': 28564, 'reputation': 18803, 'user_id': 76393, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/5046b03cb1a51fcb20ead8bbd1b906ae?s=256&d=identicon&r=PG', 'display_name': 'ivan_ivanovich_ivanoff', 'link': 'https://stackoverflow.com/users/76393/ivan-ivanovich-ivanoff'}",True,6405,2,8,1277111914,1243948089,939397,CC BY-SA 2.5,https://stackoverflow.com/questions/939397/what-is-the-use-of-accessiblecontext-in-java-swing,What is the use of AccessibleContext in Java Swing?,,939431.0,,,,,
1241,"['java', 'dns', 'aix']","{'user_type': 'does_not_exist', 'display_name': 'unknown'}",True,4381,5,1,1277077578,1244509162,967717,CC BY-SA 2.5,https://stackoverflow.com/questions/967717/java-cannot-resolve-dns-address-from-aix-unknownhostexception,Java cannot resolve DNS address from AIX: UnknownHostException,,,,,,,
1242,"['java', 'caching', 'jcs']","{'account_id': 21326, 'reputation': 227, 'user_id': 51737, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/4f629417b0c43fee7f5d69116d9428f8?s=256&d=identicon&r=PG', 'display_name': 'Kumar225', 'link': 'https://stackoverflow.com/users/51737/kumar225'}",True,2575,7,2,1276357803,1244657061,977249,CC BY-SA 2.5,https://stackoverflow.com/questions/977249/java-object-caching-which-is-faster-reading-from-a-file-or-from-a-remote-machi,"Java object caching, which is faster, reading from a file or from a remote machine?",,1855114.0,1276357803.0,,,,
1243,['java'],"{'account_id': 878519, 'reputation': 2215, 'user_id': 130858, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/df2f411dcd1530630225ec40b15267df?s=256&d=identicon&r=PG', 'display_name': 'nilesh', 'link': 'https://stackoverflow.com/users/130858/nilesh'}",True,8167,5,20,1276265293,1246343586,1062041,CC BY-SA 2.5,https://stackoverflow.com/questions/1062041/ip-address-not-obtained-in-java,IP Address not obtained in java,,1062057.0,,,,,
1244,"['java', 'eclipse', 'swt']","{'user_type': 'does_not_exist', 'display_name': 'Ken'}",True,617,3,1,1276250411,1243951998,939820,CC BY-SA 2.5,https://stackoverflow.com/questions/939820/java-swt-in-eclipse,Java_swt in eclipse,,,,,,,
1245,"['java', 'hashmap', 'jlist']","{'account_id': 26267, 'reputation': 18079, 'user_id': 68172, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/Tt3am.jpg?s=256&g=1', 'display_name': 'Bobby', 'link': 'https://stackoverflow.com/users/68172/bobby'}",True,6852,2,1,1276177904,1244164005,953843,CC BY-SA 3.0,https://stackoverflow.com/questions/953843/which-is-the-better-way-to-setlistdata-in-a-jlist-vector-or-array,"Which is the better way to setListData in a jList, vector or array?",,953875.0,1495540542.0,,,,
1246,"['java', 'c', 'struct', 'pass-by-reference', 'jna']","{'account_id': 39331, 'reputation': 83, 'user_id': 113386, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d1e0cbb7fd8a19d4fc58522553bf8d1?s=256&d=identicon&r=PG', 'display_name': 'tyeh26', 'link': 'https://stackoverflow.com/users/113386/tyeh26'}",True,5214,4,4,1276175854,1243864189,934897,CC BY-SA 2.5,https://stackoverflow.com/questions/934897/jna-passing-structure-by-reference-help,JNA Passing Structure By Reference Help,,,,,,,
1247,"['java', 'applet', 'refresh']","{'user_type': 'does_not_exist', 'display_name': 'DJ Tanner'}",True,13260,2,2,1275431982,1245972424,1046691,CC BY-SA 2.5,https://stackoverflow.com/questions/1046691/is-there-a-way-to-reload-refresh-a-java-applet-from-within-the-applet-itself,Is there a way to reload/refresh a java applet from within the applet itself?,,,,,,,
1248,"['java', 'indexing', 'lucene']","{'account_id': 8326, 'reputation': 253181, 'user_id': 14955, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/5DblQ.png?s=256&g=1', 'display_name': 'Thilo', 'link': 'https://stackoverflow.com/users/14955/thilo'}",True,654,4,0,1275385420,1245751609,1031673,CC BY-SA 2.5,https://stackoverflow.com/questions/1031673/indexing-properties-files,Indexing properties files,,,1245763419.0,,,,
1249,"['java', 'tomcat', 'jsf', 'jakarta-ee']","{'account_id': 258, 'reputation': 14125, 'user_id': 318, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c89d7aaa0fd05ebbf6326e2da6c9552e?s=256&d=identicon&r=PG', 'display_name': 'karlgrz', 'link': 'https://stackoverflow.com/users/318/karlgrz'}",True,1961,4,1,1275301327,1246053617,1051458,CC BY-SA 2.5,https://stackoverflow.com/questions/1051458/java-ee-jar-file-sharing,Java EE Jar file sharing,,1051630.0,,,,,
1250,"['java', 'ssl', 'pkcs#11']","{'user_type': 'does_not_exist', 'display_name': 'Woufi'}",True,2052,1,1,1275148807,1244018339,943678,CC BY-SA 2.5,https://stackoverflow.com/questions/943678/detect-pkcs11-token-to-be-inserted-removed-in-java,Detect PKCS#11 token to be inserted/removed in JAVA,,,,,,,
1251,"['java', 'javascript', 'web-applications']","{'account_id': 42639, 'reputation': 457, 'user_id': 124262, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/968989ee43ece6db909f1a4f63695b10?s=256&d=identicon&r=PG', 'display_name': 'ignorantslut', 'link': 'https://stackoverflow.com/users/124262/ignorantslut'}",True,167,4,1,1275055713,1245238461,1006470,CC BY-SA 2.5,https://stackoverflow.com/questions/1006470/clientside-javascript-serverside-java-user-is-served-a-doc,Clientside Javascript --&gt; Serverside Java --&gt; user is served a .doc,,1006488.0,1245239735.0,,,,
1252,"['java', 'ruby-on-rails', 'ruby', 'eclipse', 'netbeans']","{'user_type': 'does_not_exist', 'display_name': 'landise41'}",True,11474,9,11,1274818769,1244429894,963292,CC BY-SA 2.5,https://stackoverflow.com/questions/963292/how-do-you-debug-a-rails-application,How do you debug a Rails application?,,,,,,,
1253,"['java', 'spring']","{'account_id': 4926, 'reputation': 9624, 'user_id': 7648, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/1a27e9fea3c16775a54ee5f437af3db1?s=256&d=identicon&r=PG', 'display_name': 'Paul Reiners', 'link': 'https://stackoverflow.com/users/7648/paul-reiners'}",True,2990,1,6,1274396974,1244230930,957769,CC BY-SA 2.5,https://stackoverflow.com/questions/957769/q-about-abstractapplicationcontext-getbeansoftype-and-getbean,Q about AbstractApplicationContext.getBeansOfType() and getBean(),,,1274396974.0,,,,
1254,"['java', 'macos']","{'account_id': 1079, 'reputation': 27421, 'user_id': 1432, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/eac4001b8c054ee994480f0a6e2cdcf8?s=256&d=identicon&r=PG', 'display_name': 'jsight', 'link': 'https://stackoverflow.com/users/1432/jsight'}",True,683,1,1,1274288405,1245161638,1001766,CC BY-SA 2.5,https://stackoverflow.com/questions/1001766/applet-1-6-on-mac-os-x,Applet 1.6 on Mac OS X,,,,,,,
1255,"['java', 'apache-flex', 'blazeds', 'livecycle', 'graniteds']","{'account_id': 26822, 'reputation': 4149, 'user_id': 70132, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/0b8258ba78b64e32f73c2f34f765fcfa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Boden', 'link': 'https://stackoverflow.com/users/70132/boden'}",True,2192,5,4,1274033963,1244827480,987930,CC BY-SA 2.5,https://stackoverflow.com/questions/987930/should-i-invest-in-graniteds-for-flex-java-development,Should I invest in GraniteDS for Flex + Java development?,,,,,,,
1256,"['java', 'frameworks']","{'account_id': 878076, 'reputation': 21, 'user_id': 107864, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3635bdb9b1aa6edd068554628f9943a1?s=256&d=identicon&r=PG', 'display_name': 'Mike Digdon', 'link': 'https://stackoverflow.com/users/107864/mike-digdon'}",False,302,1,0,1273870917,1245690755,1028383,CC BY-SA 2.5,https://stackoverflow.com/questions/1028383/defining-and-using-project-variables-in-java-caps-jcaps-5-1-3,Defining and using project variables in Java CAPS (JCAPS) 5.1.3,,,,,,,
1257,"['c#', 'java', 'regex']","{'account_id': 22965, 'reputation': 50981, 'user_id': 57159, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/699a9b2caefb52530d1c872bb2932d21?s=256&d=identicon&r=PG', 'display_name': 'Ian Ringrose', 'link': 'https://stackoverflow.com/users/57159/ian-ringrose'}",True,3569,7,19,1273844378,1244537143,968919,CC BY-SA 3.0,https://stackoverflow.com/questions/968919/when-not-to-use-regex-in-c-or-java-c-etc,"When not to use Regex in C# (or Java, C++, etc.)",,968928.0,1495539936.0,,,,
1258,"['java', 'servlets', 'jakarta-ee']","{'account_id': 876746, 'reputation': 75, 'user_id': 97100, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/182a8e5bf128fec63fb9edf3a94cfcf7?s=256&d=identicon&r=PG', 'display_name': 'Obaid', 'link': 'https://stackoverflow.com/users/97100/obaid'}",True,245,2,1,1273833745,1245733519,1030704,CC BY-SA 2.5,https://stackoverflow.com/questions/1030704/is-it-advisable-to-cast-httpsession-as-clientsession-in-java-what-is-the-best-p,Is it advisable to cast HttpSession as ClientSession in Java? What is the best practice?,,,1266710626.0,,,,
1259,"['java', 'comments']","{'account_id': 9049, 'reputation': 16094, 'user_id': 16542, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/utKnQ.jpg?s=256&g=1', 'display_name': 'Andreas Petersson', 'link': 'https://stackoverflow.com/users/16542/andreas-petersson'}",True,321,1,6,1273689630,1245240902,1006626,CC BY-SA 2.5,https://stackoverflow.com/questions/1006626/cryptic-comment-in-jdk-source-hd-section-2-1,"cryptic comment in jdk source: // HD, Section 2-1",,1006634.0,1273689630.0,,,,
1260,"['java', 'spring', 'jsf', 'spring-webflow']","{'account_id': 26327, 'reputation': 2787, 'user_id': 68393, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/fdee1445100410c603ab03033564e55c?s=256&d=identicon&r=PG', 'display_name': 'Scott Schulthess', 'link': 'https://stackoverflow.com/users/68393/scott-schulthess'}",True,3763,1,1,1273612834,1245264526,1008898,CC BY-SA 2.5,https://stackoverflow.com/questions/1008898/validating-multiple-forms-on-one-page-using-spring-web-flow-and-jsf,Validating multiple forms on one page using Spring Web Flow and JSF,,1049035.0,1273612834.0,,,,
1261,"['java', 'reporting']","{'account_id': 43422, 'reputation': 3269, 'user_id': 126952, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/70731031f9fbfc81c90ab1bf0d8b5662?s=256&d=identicon&r=PG', 'display_name': 'Ahmad Y. Saleh', 'link': 'https://stackoverflow.com/users/126952/ahmad-y-saleh'}",True,3587,4,0,1273568931,1245866745,1039969,CC BY-SA 2.5,https://stackoverflow.com/questions/1039969/whats-a-good-api-for-generating-reports-for-a-java-web-application,Whats a good API for generating reports for a java web application?,,1040651.0,,,,,
1262,"['java', 'comparison', 'switch-statement', 'if-statement']","{'account_id': 3370, 'reputation': 6876, 'user_id': 4857, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/cxMVR.jpg?s=256&g=1', 'display_name': 'Ande Turner', 'link': 'https://stackoverflow.com/users/4857/ande-turner'}",True,18773,11,17,1273382201,1246318799,1061101,CC BY-SA 2.5,https://stackoverflow.com/questions/1061101/java-if-vs-switch,Java: If vs. Switch,,1061132.0,1273382201.0,,,,
1263,"['java', 'swing', 'accessibility', 'high-contrast']","{'account_id': 14406, 'reputation': 4470, 'user_id': 29620, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/5c92fb6f134c3861cac4e9af1a45262a?s=256&d=identicon&r=PG', 'display_name': 'banjollity', 'link': 'https://stackoverflow.com/users/29620/banjollity'}",True,2789,3,2,1273377032,1246354374,1062711,CC BY-SA 2.5,https://stackoverflow.com/questions/1062711/how-do-i-detect-if-a-display-is-in-high-contrast-mode,How do I detect if a display is in High Contrast mode?,,1062830.0,1273377032.0,,,,
1264,"['java', 'macos', 'widget', 'jfilechooser']","{'account_id': 32399, 'reputation': 48647, 'user_id': 89904, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/4fef65cead13e5d519f6bce3c501a537?s=256&d=identicon&r=PG', 'display_name': 'Hamza Yerlikaya', 'link': 'https://stackoverflow.com/users/89904/hamza-yerlikaya'}",True,4762,3,7,1273348502,1243904871,937533,CC BY-SA 2.5,https://stackoverflow.com/questions/937533/jfilechooser-on-os-x,JFileChooser on OS X,,,1273348502.0,,,,
1265,"['java', 'installation', 'jnlp', 'izpack']","{'account_id': 40220, 'reputation': 55, 'user_id': 116507, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/bee7c25c0ab328563067cbb859858dea?s=256&d=identicon&r=PG', 'display_name': 'Cypher_CS', 'link': 'https://stackoverflow.com/users/116507/cypher-cs'}",False,872,1,0,1273039219,1245130976,999740,CC BY-SA 3.0,https://stackoverflow.com/questions/999740/help-with-izpack-creating-java-and-jnlp-one-click-installations,Help with IzPack - Creating Java and JNLP One Click Installations,,,1495541615.0,,,,
1266,"['java', 'oop']","{'account_id': 37043, 'reputation': 2376, 'user_id': 105817, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/ccb4e09e7519992b12b50ba772622c74?s=256&d=identicon&r=PG', 'display_name': 'Jay', 'link': 'https://stackoverflow.com/users/105817/jay'}",True,641,7,7,1272982111,1244187364,954675,CC BY-SA 2.5,https://stackoverflow.com/questions/954675/design-question-java-what-is-the-best-way-to-doing-this,Design question - java - what is the best way to doing this?,,954724.0,1244192396.0,,,,
1267,"['java', 'xml', 'schema', 'xmlcatalog']","{'account_id': 11744, 'reputation': 10287, 'user_id': 22801, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://lh6.googleusercontent.com/-1X_nBDNxQDM/AAAAAAAAAAI/AAAAAAAABHs/cRkZff9kABA/photo.jpg?sz=256', 'display_name': 'jon077', 'link': 'https://stackoverflow.com/users/22801/jon077'}",True,1026,1,3,1272790803,1244729991,981382,CC BY-SA 2.5,https://stackoverflow.com/questions/981382/can-xmlcatalog-be-used-for-schema-imports,Can XMLCatalog be used for schema imports?,,983490.0,1244754493.0,,,,
1268,"['java', 'sql', 'sql-server']","{'account_id': 27195, 'reputation': 2414, 'user_id': 71505, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/f7d262367d4c88e437d09d2dd3335804?s=256&d=identicon&r=PG', 'display_name': 'cosmos', 'link': 'https://stackoverflow.com/users/71505/cosmos'}",True,959,3,0,1272470923,1244526100,968339,CC BY-SA 2.5,https://stackoverflow.com/questions/968339/create-a-java-stored-procedure-in-ms-sql-server-2005,Create a Java Stored Procedure in MS SQL Server 2005,,,,,,,
