,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,accepted_answer_id,protected_date
984,['java'],"{'account_id': 20092170, 'reputation': 155, 'user_id': 16770036, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-plSywMqzR9E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucml_z8mAvSiuFadE_cZYn3SzKWImA/s96-c/photo.jpg?sz=256', 'display_name': 'awawawaw', 'link': 'https://stackoverflow.com/users/16770036/awawawaw'}",True,125,1,0,1630369203,1630368009,68991448,CC BY-SA 4.0,https://stackoverflow.com/questions/68991448/how-do-i-access-multiple-objects-from-another-method-in-the-same-class-java,How do I access multiple objects from another method in the same class java?,,,,68991507.0,
985,"['java', 'zip4j']","{'account_id': 139020, 'reputation': 31, 'user_id': 1902124, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bebe29fd39f3981b781d3fbbc6382a9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'user1902124', 'link': 'https://stackoverflow.com/users/1902124/user1902124'}",False,755,1,0,1630368363,1629852488,68915550,CC BY-SA 4.0,https://stackoverflow.com/questions/68915550/zip4j-exception-un-zipping-password-protected-zip-file,zip4J exception un-zipping password protected zip file,1630368363.0,,,,
986,"['java', 'list', 'sorting', 'parallelstream']","{'account_id': 13010042, 'reputation': 681, 'user_id': 9403408, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0163d1cb80cfa8743fc2fba743beead4?s=256&d=identicon&r=PG&f=1', 'display_name': 'H Athukorala', 'link': 'https://stackoverflow.com/users/9403408/h-athukorala'}",True,220,1,0,1630366027,1628614463,68730762,CC BY-SA 4.0,https://stackoverflow.com/questions/68730762/how-to-sort-list-in-parallelstream,How to sort list in parallelStream?,1630366027.0,,,68730942.0,
987,"['java', 'class', 'methods']","{'account_id': 1993073, 'reputation': 153, 'user_id': 1786639, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/502dcf86982dbc035245677d6a77b52a?s=256&d=identicon&r=PG', 'display_name': 'user1786639', 'link': 'https://stackoverflow.com/users/1786639/user1786639'}",False,67,2,0,1630365610,1629910806,68927097,CC BY-SA 4.0,https://stackoverflow.com/questions/68927097/java-get-for-two-different-method,Java get for two different method,1629913085.0,,,,
988,"['java', 'android', 'html', 'css', 'xml']","{'account_id': 22611342, 'reputation': 1, 'user_id': 16791461, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiUfnwIIfrw8X0i02EGn9TvaGtKZzMTMDjh9GDE=k-s256', 'display_name': 'Tecno Creativos', 'link': 'https://stackoverflow.com/users/16791461/tecno-creativos'}",False,39,1,0,1630365546,1630364556,68991138,CC BY-SA 4.0,https://stackoverflow.com/questions/68991138/full-height-of-webview-website-second-page,full height of webview website second page,1630365546.0,,,,
989,"['java', 'swing', 'mxgraph']","{'account_id': 21542632, 'reputation': 13, 'user_id': 15880099, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhQpgb4ALSUUJJ4Py1iyohD4bEccvTX75BIf5ez_w=k-s256', 'display_name': 'Guglielmo Fratticioli', 'link': 'https://stackoverflow.com/users/15880099/guglielmo-fratticioli'}",True,66,1,0,1630365543,1630348145,68988786,CC BY-SA 4.0,https://stackoverflow.com/questions/68988786/mxgraph-jbutton-inside-a-custom-swing-canvas,mxGraph JButton inside a Custom Swing Canvas?,,,,68991230.0,
990,"['java', 'spring', 'csv', 'avro', 'converters']","{'account_id': 11627486, 'reputation': 23, 'user_id': 8516825, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-2zPE1_TtiBs/AAAAAAAAAAI/AAAAAAAAAdk/Iw7vU6TlnRg/photo.jpg?sz=256', 'display_name': 'Anchal Todariya', 'link': 'https://stackoverflow.com/users/8516825/anchal-todariya'}",True,190,1,0,1630362295,1630048928,68949432,CC BY-SA 4.0,https://stackoverflow.com/questions/68949432/unable-to-generate-csv-from-avro-file-in-java,Unable to generate CSV from AVRO file in java,1630305892.0,,,68990929.0,
991,['java'],"{'account_id': 22611070, 'reputation': 27, 'user_id': 16791235, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw_5gphFijX-ddSQG28E8n8vrIu4VwBZMgebuSQ=k-s256', 'display_name': 'user16791235', 'link': 'https://stackoverflow.com/users/16791235/user16791235'}",True,216,2,1,1630362249,1630360732,68990758,CC BY-SA 4.0,https://stackoverflow.com/questions/68990758/java-binary-tree-why-root-variable-outside-of-treenode-class,"Java: Binary Tree, why root variable outside of TreeNode class?",1630361781.0,,,68990886.0,
992,"['java', 'cryptography', 'elliptic-curve']","{'account_id': 593875, 'reputation': 19633, 'user_id': 276232, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c7dd5b284cb4046a3f3dd0ede614e12a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Christopher Schultz', 'link': 'https://stackoverflow.com/users/276232/christopher-schultz'}",False,63,0,0,1630361765,1630361765,68990863,CC BY-SA 4.0,https://stackoverflow.com/questions/68990863/is-there-a-catalog-in-java-for-known-elliptic-curves-and-their-parameters,Is there a catalog in Java for known Elliptic Curves and their parameters?,,,,,
993,"['java', 'jasper-reports', 'dynamic-reports']","{'account_id': 5552615, 'reputation': 21, 'user_id': 4405168, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b127ef0c3f93acfa5f0fc7318c99fb04?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ana&#239;s Siewe', 'link': 'https://stackoverflow.com/users/4405168/ana%c3%afs-siewe'}",False,227,1,0,1630361727,1629713087,68890694,CC BY-SA 4.0,https://stackoverflow.com/questions/68890694/xmlparser-error-while-rendering-a-dynamic-jasper-report-in-java,XmlParser Error while rendering a Dynamic Jasper report in Java,1629721880.0,,,,
994,"['java', 'android', 'google-maps', 'location', 'coordinates']","{'account_id': 16728691, 'reputation': 326, 'user_id': 15046415, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiHYO5p39kQVdG3pbiQn7nmKA3c3ulRDhs2xWwFlg=k-s256', 'display_name': 'Ziv Sion', 'link': 'https://stackoverflow.com/users/15046415/ziv-sion'}",True,1045,2,0,1630361430,1629753781,68899155,,https://stackoverflow.com/questions/68899155/android-get-coordinates-accurately-like-google-maps,Android - get coordinates accurately like Google Maps,,1630507741.0,Duplicate,68973170.0,
995,['java'],"{'account_id': 22610810, 'reputation': 27, 'user_id': 16791027, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwpcvuPSWKIb6xwuV8qgK6_4DdcgxkKhHvPFmLt=k-s256', 'display_name': 'Guest User', 'link': 'https://stackoverflow.com/users/16791027/guest-user'}",False,54,0,1,1630359375,1630358472,68990451,,https://stackoverflow.com/questions/68990451/how-should-i-refactor-my-existing-code-to-handle-a-new-case,How should I refactor my existing code to handle a new case?,1630359375.0,1630422945.0,Opinion-based,,
996,"['java', 'spring', 'concurrency', 'spring-cache']","{'account_id': 6876655, 'reputation': 1425, 'user_id': 5284890, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/41642e8dc5235679ee1e1720389866cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Soroka_Vorona', 'link': 'https://stackoverflow.com/users/5284890/soroka-vorona'}",False,55,0,1,1630359161,1630359161,68990562,,https://stackoverflow.com/questions/68990562/arraylistitr-checkforcomodification-throws-java-util-concurrentmodificationexce,ArrayList$Itr.checkForComodification throws java.util.ConcurrentModificationException on iterated NOT modified array list,,1630507153.0,Duplicate,,
997,"['java', 'loops', 'exception', 'objectinputstream']","{'account_id': 22501407, 'reputation': 25, 'user_id': 16697663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/029114c2689968bad4f56982085b577e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Skye Smith', 'link': 'https://stackoverflow.com/users/16697663/skye-smith'}",True,105,1,0,1630358430,1630355691,68990018,CC BY-SA 4.0,https://stackoverflow.com/questions/68990018/looping-through-a-objectinputstream-in-one-method-and-print-entire-file-in-the-m,"Looping through a ObjectInputStream in one method and print entire file in the main method, but having problems with EOF not working or erroring",1630356092.0,,,68990442.0,
998,"['java', 'spring', 'hibernate']","{'account_id': 1422061, 'reputation': 97, 'user_id': 1346514, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/895241f0d433293460b8e38339f024e6?s=256&d=identicon&r=PG', 'display_name': 'KoenDG', 'link': 'https://stackoverflow.com/users/1346514/koendg'}",False,49,0,1,1630357831,1630357831,68990363,CC BY-SA 4.0,https://stackoverflow.com/questions/68990363/hibernate-5-transaction-status-not-being-tracked,Hibernate 5 transaction status not being tracked?,,,,,
999,"['java', 'arrays', 'java-5']","{'account_id': 18088670, 'reputation': 317, 'user_id': 13148901, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AeOfq.png?s=256&g=1', 'display_name': 'TK36', 'link': 'https://stackoverflow.com/users/13148901/tk36'}",True,75,1,-2,1630357714,1630355958,68990066,CC BY-SA 4.0,https://stackoverflow.com/questions/68990066/can-you-pass-no-values-to-a-java-parameter-array,Can you pass no Values to a Java Parameter Array,,,,68990274.0,
1000,"['java', 'spring', 'caching']","{'user_type': 'does_not_exist', 'display_name': 'user15599360'}",False,100,1,0,1630357198,1630355868,68990051,,https://stackoverflow.com/questions/68990051/what-is-the-point-of-spring-boot-starter-cache-dependency,What is the point of Spring Boot starter cache dependency?,,1630391397.0,Duplicate,,
1001,"['java', 'javafx', 'openjfx']","{'account_id': 3963257, 'reputation': 158, 'user_id': 9971313, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rrrSv.jpg?s=256&g=1', 'display_name': 'bichoFlyer', 'link': 'https://stackoverflow.com/users/9971313/bichoflyer'}",True,118,1,3,1630357132,1630261459,68975788,CC BY-SA 4.0,https://stackoverflow.com/questions/68975788/is-there-a-javafx-way-to-add-a-file-to-os-recent-files,Is there a JavaFX way to add a file to OS recent files?,1630264104.0,,,,
1002,"['java', 'rest', 'servlets']","{'account_id': 16120775, 'reputation': 193, 'user_id': 11636798, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f1c80ab69e1ddc43ea6821a9a2bbe15?s=256&d=identicon&r=PG&f=1', 'display_name': 'coder-coder', 'link': 'https://stackoverflow.com/users/11636798/coder-coder'}",True,37,1,0,1630356940,1630341217,68987468,CC BY-SA 4.0,https://stackoverflow.com/questions/68987468/error-transmitting-data-using-restful-http,Error transmitting data using RESTful HTTP,,,,68990231.0,
1003,"['java', 'java-8', 'java-stream']","{'account_id': 3031838, 'reputation': 1385, 'user_id': 2570690, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/a71ef1ba487c8fff6a4a116c6bef4e1e?s=256&d=identicon&r=PG', 'display_name': 'Mary', 'link': 'https://stackoverflow.com/users/2570690/mary'}",True,1807,1,1,1630356800,1630356512,68990156,CC BY-SA 4.0,https://stackoverflow.com/questions/68990156/java-8-stream-a-collection-and-add-only-a-specific-field-of-the-filtered-values,Java 8 stream a Collection and add only a specific field of the filtered values to a List of String,1630356763.0,,,68990202.0,
1004,"['java', 'arrays', 'sorting', 'multidimensional-array']","{'user_type': 'does_not_exist', 'display_name': 'user15874922'}",False,94,0,1,1630356459,1630116953,68960857,CC BY-SA 4.0,https://stackoverflow.com/questions/68960857/comparing-elements-of-a-row-in-a-2d-array-if-elements-after-max-element-are-not,Comparing elements of a row in a 2d array. If elements after max element are not decreasing then smaller element should equal bigger element,1630269887.0,,,,
1005,"['java', 'spring', 'simpledateformat']","{'account_id': 20791431, 'reputation': 32, 'user_id': 15269513, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7185287117490df2f262259aabe49d65?s=256&d=identicon&r=PG&f=1', 'display_name': 'halfpenny-ian', 'link': 'https://stackoverflow.com/users/15269513/halfpenny-ian'}",True,61,1,-2,1630356296,1630345358,68988271,,https://stackoverflow.com/questions/68988271/simpledateformat-not-working-on-1629777600000,SimpleDateFormat not working on 1629777600000,1630356296.0,1630345828.0,Needs details or clarity,,
1006,"['java', 'miglayout']","{'account_id': 2609341, 'reputation': 529, 'user_id': 2259778, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81b4d8c33608092238bd2b750ec9903b?s=256&d=identicon&r=PG', 'display_name': 'bjk116', 'link': 'https://stackoverflow.com/users/2259778/bjk116'}",False,40,1,1,1630356272,1630344096,68988047,CC BY-SA 4.0,https://stackoverflow.com/questions/68988047/jtextfield-not-fillling-up-column-as-expected,JTextField not fillling up column as expected?,,,,,
1007,['java'],"{'account_id': 22021369, 'reputation': 19, 'user_id': 16290149, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4acda2b9bab5652c73784748b27f72eb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stefan Jankovic', 'link': 'https://stackoverflow.com/users/16290149/stefan-jankovic'}",False,82,0,0,1630356204,1630355116,68989933,,https://stackoverflow.com/questions/68989933/intelij-java-is-not-recegonized,InteliJ Java is not recegonized,,1630507318.0,Duplicate,,
1008,"['java', 'maven', 'jenkins']","{'account_id': 14173812, 'reputation': 33, 'user_id': 10912271, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/098813f78568b0b9e20a333893570cb2?s=256&d=identicon&r=PG&f=1', 'display_name': 'harrys', 'link': 'https://stackoverflow.com/users/10912271/harrys'}",False,55,0,0,1630355712,1630355712,68990025,CC BY-SA 4.0,https://stackoverflow.com/questions/68990025/maven-on-jenkins-only-pulls-from-remote-repo,Maven on Jenkins Only Pulls from Remote Repo,,,,,
1009,"['java', 'android', 'kotlin', 'gradle']","{'account_id': 22609894, 'reputation': 9, 'user_id': 16790255, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg-Cli0enunqUNi40t9E_xWyncZeyd9C6mzxX9ySRs=k-s256', 'display_name': 'Esteban Salas', 'link': 'https://stackoverflow.com/users/16790255/esteban-salas'}",False,150,3,0,1630354029,1630349656,68989067,CC BY-SA 4.0,https://stackoverflow.com/questions/68989067/my-app-on-android-studio-doesnt-compile-with-jvm-1-8,My app on Android Studio doesn&#39;t compile with JVM 1.8,,,,,
1010,"['java', 'arraylist']","{'account_id': 21432497, 'reputation': 1, 'user_id': 15788597, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-L_d-3D4__MA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnTFjcQng6qTfIfq4UP36WByog9CA/s96-c/photo.jpg?sz=256', 'display_name': 'Krystallox', 'link': 'https://stackoverflow.com/users/15788597/krystallox'}",True,118,4,0,1630353948,1630191265,68968664,,https://stackoverflow.com/questions/68968664/how-to-compare-and-rearrange-an-arraylist,How to compare and rearrange an arraylist,1630225057.0,1630225095.0,Duplicate,,
1011,"['java', 'object', 'oop']","{'account_id': 22533014, 'reputation': 123, 'user_id': 16724744, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/30bdfb478e05a821776aa66258ebf2c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'AltercatingCurrent', 'link': 'https://stackoverflow.com/users/16724744/altercatingcurrent'}",True,90,3,1,1630353941,1630332098,68985415,CC BY-SA 4.0,https://stackoverflow.com/questions/68985415/got-this-question-in-my-school-book-cant-understand-the-logic-in-the-program-o,"Got this question in my school book, can&#39;t understand the logic in the program or the answer given in the answer key either(Java)",,,,68985512.0,
1012,"['java', 'regex']","{'account_id': 4779290, 'reputation': 943, 'user_id': 3861559, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3861559', 'link': 'https://stackoverflow.com/users/3861559/user3861559'}",True,193,1,1,1630353212,1630351056,68989289,CC BY-SA 4.0,https://stackoverflow.com/questions/68989289/regular-expression-for-comma-delimited-string-with-length-constraints,Regular expression for comma delimited string with length constraints,,,,68989638.0,
1013,"['java', 'jvm', 'simulation', 'anylogic']","{'account_id': 3276522, 'reputation': 204, 'user_id': 2758365, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ow4DF.png?s=256&g=1', 'display_name': 'Mohammad Hasan N.', 'link': 'https://stackoverflow.com/users/2758365/mohammad-hasan-n'}",True,203,1,2,1630352459,1630327305,68984383,CC BY-SA 4.0,https://stackoverflow.com/questions/68984383/anylogic-error-when-run-a-model-as-standalone-java-application,Anylogic: Error when run a model as standalone Java application,,,,68989520.0,
1014,"['java', 'android', 'android-recyclerview', 'synchronization', 'android-volley']","{'account_id': 16126396, 'reputation': 1, 'user_id': 11641054, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-uh_zxKDe7M4/AAAAAAAAAAI/AAAAAAAAAH4/3MRhbqGESkI/photo.jpg?sz=256', 'display_name': 'Hugo S M', 'link': 'https://stackoverflow.com/users/11641054/hugo-s-m'}",False,125,1,0,1630351570,1630158405,68964962,CC BY-SA 4.0,https://stackoverflow.com/questions/68964962/why-my-recyclerview-android-is-empty-my-dataset-comes-from-my-api-is-it-a-sync,Why my recyclerView android is empty. My DataSet comes from my API. Is it a sync problem?,1630351570.0,,,,
