,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,community_owned_date,score,locked_date,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
670,"['java', 'regex']","{'account_id': 11857, 'reputation': 87478, 'user_id': 23072, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/ad19b9146f4ffd608bf137323f68de0c?s=256&d=identicon&r=PG', 'display_name': 'Uri', 'link': 'https://stackoverflow.com/users/23072/uri'}",True,271,,514438.0,2,,0,,1310190748,1233803791,1310190748.0,514407,CC BY-SA 3.0,https://stackoverflow.com/questions/514407/regular-expression-to-parse-option-string,Regular expression to parse option string,,
671,"['java', 'swing']","{'account_id': 1781, 'reputation': 89882, 'user_id': 2443, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/0edfb9def335b533bedb791235a9c5bd?s=256&d=identicon&r=PG', 'display_name': 'Allain Lalonde', 'link': 'https://stackoverflow.com/users/2443/allain-lalonde'}",True,5402,,512169.0,4,,2,,1309611342,1233765190,1233766719.0,512151,CC BY-SA 2.5,https://stackoverflow.com/questions/512151/how-do-i-disable-the-cancel-button-when-using-javax-swing-progressmonitor,How do I disable the Cancel Button when using javax.swing.ProgressMonitor?,,
672,"['java', 'c++', 'jobs']","{'user_type': 'does_not_exist', 'display_name': 'user59988'}",True,91392,,537635.0,25,1304312313.0,10,1317791522.0,1309460301,1234369578,1309460301.0,537595,,https://stackoverflow.com/questions/537595/which-sector-of-software-industry-uses-c,Which sector of software industry uses C++?,1304312348.0,not constructive
673,"['java', 'coldfusion']","{'account_id': 13096, 'reputation': 1535, 'user_id': 26121, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/da6g6.jpg?s=256&g=1', 'display_name': 'Gene R', 'link': 'https://stackoverflow.com/users/26121/gene-r'}",True,963,,584052.0,2,,6,,1309170334,1235512992,1235587349.0,583809,CC BY-SA 2.5,https://stackoverflow.com/questions/583809/call-a-coldfusion-function-on-another-server,Call a ColdFusion function on another server?,,
674,"['java', 'eclipse', 'continuous-integration', 'hudson', 'cvs']","{'account_id': 21994, 'reputation': 72550, 'user_id': 53897, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/2e71c1745ebc5401c8c8dfbf7c9a5d30?s=256&d=identicon&r=PG', 'display_name': 'Thorbj&#248;rn Ravn Andersen', 'link': 'https://stackoverflow.com/users/53897/thorbj%c3%b8rn-ravn-andersen'}",True,5066,,504169.0,3,,9,,1309163513,1233570510,1309163513.0,502776,CC BY-SA 3.0,https://stackoverflow.com/questions/502776/best-way-to-automatically-check-out-and-compile-eclipse-projects-with-ant-in-hud,Best way to automatically check out and compile Eclipse projects with Ant in Hudson or another CI tool?,,
675,"['java', 'user-interface', 'swing']","{'user_type': 'does_not_exist', 'display_name': 'genghis cohen'}",True,78,,580408.0,1,,0,,1308840905,1235446977,,580391,CC BY-SA 2.5,https://stackoverflow.com/questions/580391/what-event-would-i-need-to-be-able-to-tell-that-the-mouse-was-moved-over-a-jmenu,What event would I need to be able to tell that the mouse was moved over a JMenuItem?,,
676,"['java', 'database', 'frameworks', 'persistence', 'velocity']","{'account_id': 16866, 'reputation': 7943, 'user_id': 37190, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/ca56149fb5e6eb0fd0dc7f1bbd576d76?s=256&d=identicon&r=PG', 'display_name': 'Jos&#233; Leal', 'link': 'https://stackoverflow.com/users/37190/jos%c3%a9-leal'}",True,227,,516474.0,1,,2,,1308549624,1233847727,,516364,CC BY-SA 2.5,https://stackoverflow.com/questions/516364/database-framework-developing,Database framework developing,,
677,['java'],"{'user_type': 'does_not_exist', 'display_name': 'roshan'}",True,3930,,,4,,1,,1308157363,1234327621,1308157363.0,535463,CC BY-SA 3.0,https://stackoverflow.com/questions/535463/about-bug-details,About bug details,,
678,"['java', '.net', 'dependency-injection', 'inversion-of-control']","{'account_id': 23836, 'reputation': 85128, 'user_id': 60096, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/5bf1f11c3493fb7dc5b4045c90a80403?s=256&d=identicon&r=PG', 'display_name': 'Andy White', 'link': 'https://stackoverflow.com/users/60096/andy-white'}",True,1430,,582120.0,6,,2,,1308044918,1235487838,,582098,,https://stackoverflow.com/questions/582098/what-di-ioc-framework-should-i-learn-next,What DI/IoC framework should I learn next?,1405096052.0,Opinion-based
679,"['java', 'ssh', 'openssh']","{'account_id': 13528, 'reputation': 4557, 'user_id': 27247, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ichorus', 'link': 'https://stackoverflow.com/users/27247/ichorus'}",True,30598,,570460.0,6,,10,,1307524293,1235150095,,570450,CC BY-SA 2.5,https://stackoverflow.com/questions/570450/running-commands-over-ssh-with-java,Running commands over ssh with Java,,
680,"['java', 'windows', 'character-encoding', 'batch-file']","{'account_id': 237, 'reputation': 27976, 'user_id': 292, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/16db4bb794911afb2830e17e6c9d4702?s=256&d=identicon&r=PG', 'display_name': 'shsteimer', 'link': 'https://stackoverflow.com/users/292/shsteimer'}",True,418,,570668.0,3,,1,,1307034779,1235149159,1307034779.0,570376,CC BY-SA 3.0,https://stackoverflow.com/questions/570376/odd-bat-file-behavior,odd .bat file behavior,,
681,"['java', 'wikipedia', 'java.util.scanner']","{'account_id': 11810, 'reputation': 2301, 'user_id': 22963, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/c94272d4ff03d81074a1a390602799ae?s=256&d=identicon&r=PG', 'display_name': 'luiss', 'link': 'https://stackoverflow.com/users/22963/luiss'}",True,3761,,539045.0,5,,0,,1305464614,1234389162,1305464614.0,538999,CC BY-SA 3.0,https://stackoverflow.com/questions/538999/java-util-scanner-and-wikipedia,java.util.Scanner and Wikipedia,,
682,"['java', 'xsd', 'eclipse-emf']","{'account_id': 6866, 'reputation': 4039, 'user_id': 11678, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/7d31078ba59b447892a5b9fd724b6c96?s=256&d=identicon&r=PG', 'display_name': 'otto.poellath', 'link': 'https://stackoverflow.com/users/11678/otto-poellath'}",True,2718,,534120.0,1,,2,,1305113263,1234291021,1305113263.0,533573,CC BY-SA 3.0,https://stackoverflow.com/questions/533573/analyzing-xml-schemas-using-org-eclipse-xsd-and-maven2,Analyzing XML schemas using org.eclipse.xsd and Maven2,,
683,"['java', 'oracle', 'jsf', 'jakarta-ee', 'oracle-adf']","{'account_id': 9540, 'reputation': 24421, 'user_id': 17675, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/70f9b657a393dcf311611765b0eb3174?s=256&d=identicon&r=PG', 'display_name': 'Zombies', 'link': 'https://stackoverflow.com/users/17675/zombies'}",True,1511,,529610.0,1,,0,,1304699392,1234208433,1304699392.0,529573,CC BY-SA 3.0,https://stackoverflow.com/questions/529573/adf-custom-components,ADF Custom Components,,
684,['java'],"{'account_id': 4171, 'reputation': 984, 'user_id': 6186, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/285f15d1e3b22afa2c726cb29f10e41d?s=256&d=identicon&r=PG', 'display_name': 'ShawnD', 'link': 'https://stackoverflow.com/users/6186/shawnd'}",True,3146,,532687.0,2,,2,,1304511637,1234276677,,532586,CC BY-SA 2.5,https://stackoverflow.com/questions/532586/change-a-specific-color-in-an-imageicon,Change a Specific Color in an ImageIcon,,
685,"['java', 'charts', 'jfreechart', 'cewolf']","{'account_id': 14445, 'reputation': 177, 'user_id': 29721, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/0c86bc393cbe5127b48e834fc4298580?s=256&d=identicon&r=PG', 'display_name': 'Josh Harris', 'link': 'https://stackoverflow.com/users/29721/josh-harris'}",True,2383,,583526.0,1,,0,,1304426726,1235502407,1304426726.0,583118,CC BY-SA 3.0,https://stackoverflow.com/questions/583118/setting-jfreechart-cewolf-x-axis-interval,Setting JFreeChart / Cewolf X Axis Interval,,
686,"['java', 'enums', 'javac']","{'account_id': 22705, 'reputation': 78709, 'user_id': 56285, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/0u454.jpg?s=256&g=1', 'display_name': 'Jonik', 'link': 'https://stackoverflow.com/users/56285/jonik'}",True,4476,,,5,,11,,1303863932,1235475457,1235481467.0,581450,CC BY-SA 2.5,https://stackoverflow.com/questions/581450/static-context-in-enum-definition,Static context in enum definition,,
687,"['java', 'singleton', 'ocaml', 'design-patterns']","{'account_id': 13042, 'reputation': 2317, 'user_id': 25985, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/ba081251bcf12cb32a7e0965da88664c?s=256&d=identicon&r=PG', 'display_name': 'Mat Kelly', 'link': 'https://stackoverflow.com/users/25985/mat-kelly'}",True,1453,,,2,,1,,1303329512,1234328113,,535481,CC BY-SA 2.5,https://stackoverflow.com/questions/535481/classic-singleton-implementation-in-ocaml,Classic Singleton implementation in OCaml,,
688,"['java', 'lotus-notes']","{'account_id': 15919, 'reputation': 40592, 'user_id': 34148, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/05f63c54e27d5e1efa5cdca2d96f18c2?s=256&d=identicon&r=PG', 'display_name': 'Anders Lindahl', 'link': 'https://stackoverflow.com/users/34148/anders-lindahl'}",True,3955,,1987818.0,1,,1,,1302742042,1234555383,,547456,CC BY-SA 2.5,https://stackoverflow.com/questions/547456/output-from-a-java-agent-in-lotus-notes-to-the-client-status-bar,Output from a Java agent in Lotus Notes to the client status bar?,,
689,"['java', 'hibernate', 'transactions']","{'account_id': 4718, 'reputation': 1341, 'user_id': 2085392, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/8a3fdb643a832f49ae6c9c26b7e6b371?s=256&d=identicon&r=PG', 'display_name': 'Kent Lai', 'link': 'https://stackoverflow.com/users/2085392/kent-lai'}",True,1845,,,1,,1,,1301640181,1233717774,1233744512.0,509950,CC BY-SA 2.5,https://stackoverflow.com/questions/509950/optimize-hibernate-entities-saving,Optimize Hibernate entities saving?,,
690,"['java', 'logging', 'classpath', 'classloader']","{'account_id': 5731, 'reputation': 11783, 'user_id': 9396, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/19e330b6939c54c1e861e66cfcb98fda?s=256&d=identicon&r=PG', 'display_name': 'gizmo', 'link': 'https://stackoverflow.com/users/9396/gizmo'}",True,1330,,3233503.0,2,,0,,1301475224,1234541047,1234543556.0,546492,CC BY-SA 2.5,https://stackoverflow.com/questions/546492/java-logging-configuration-only-partially-taken-into-account,Java logging configuration only partially taken into account,,
691,"['java', 'synchronization', 'real-time', 'real-time-java']","{'account_id': 20498, 'reputation': 8213, 'user_id': 49032, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/3757da4ed997e1556fae6240c20e7f22?s=256&d=identicon&r=PG', 'display_name': 'hyperboreean', 'link': 'https://stackoverflow.com/users/49032/hyperboreean'}",True,3414,,,3,,6,,1301406491,1234571544,1301406491.0,548229,CC BY-SA 2.5,https://stackoverflow.com/questions/548229/real-time-thread-synchronization-with-normal-threads,Real time thread synchronization with normal threads,,
692,"['java', 'image', 'byte']","{'user_type': 'does_not_exist', 'display_name': 'Peter'}",True,36275,,598277.0,2,,3,,1301393072,1235829454,1300294439.0,598046,CC BY-SA 2.5,https://stackoverflow.com/questions/598046/java-j2me-convert-image-to-byte-then-back-to-image,"Java (J2ME) Convert Image to byte[], then back to Image",,
693,"['java', 'wsdl']","{'account_id': 20615, 'reputation': 963, 'user_id': 49431, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/f4586d3da7bf0de4ff0478970ebb15e9?s=256&d=identicon&r=PG', 'display_name': 'Jurgen Hannaert', 'link': 'https://stackoverflow.com/users/49431/jurgen-hannaert'}",True,332,,,2,,0,,1301345439,1234201254,1301345439.0,529116,CC BY-SA 2.5,https://stackoverflow.com/questions/529116/wsdl-first-for-existing-service-layer,WSDL first for existing service layer,,
694,"['java', 'field', 'private', 'encapsulation', 'public']","{'account_id': 17315, 'reputation': 15479, 'user_id': 38663, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/861ea6ce72bc3d44204d40cb896512d5?s=256&d=identicon&r=PG', 'display_name': 'jbu', 'link': 'https://stackoverflow.com/users/38663/jbu'}",True,1168,,,28,,7,,1301138451,1234822012,1234986190.0,554767,CC BY-SA 2.5,https://stackoverflow.com/questions/554767/in-java-is-it-ever-a-bad-idea-to-make-an-objects-members-publicly-available,"In Java, is it ever a bad idea to make an object&#39;s members publicly available?",,
695,"['java', 'annotations', 'jmx', 'jconsole']","{'account_id': 6527, 'reputation': 731, 'user_id': 11018, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2956dd398fc50de985f7196669f5187?s=256&d=identicon&r=PG', 'display_name': 'shiva', 'link': 'https://stackoverflow.com/users/11018/shiva'}",True,947,,514183.0,1,,2,,1300690769,1233703323,,509440,CC BY-SA 2.5,https://stackoverflow.com/questions/509440/how-do-i-change-the-description-of-inputs-displayed-for-an-operation-defined-us,How do I change the description of input&#39;s displayed for an operation defined using a MXBean,,
696,"['java', 'tomcat', 'servlets', 'filepath', 'os-agnostic']","{'account_id': 7727, 'reputation': 7683, 'user_id': 13491, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/317a26f418c7f12c98cac24d9c80a966?s=256&d=identicon&r=PG', 'display_name': 'WolfmanDragon', 'link': 'https://stackoverflow.com/users/13491/wolfmandragon'}",True,34812,,559059.0,9,,3,,1300542934,1234901174,1234904131.0,558502,CC BY-SA 2.5,https://stackoverflow.com/questions/558502/how-a-servlet-can-get-the-absolute-path-to-a-file-outside-of-the-servlet,How a servlet can get the absolute path to a file outside of the servlet?,,
697,['java'],"{'user_type': 'does_not_exist', 'display_name': 'Vicky'}",True,4499,,,3,,1,,1300281914,1233979593,1300281914.0,523107,CC BY-SA 2.5,https://stackoverflow.com/questions/523107/how-to-set-or-export-display-variable-through-java-code,How to set or export display variable through java code?,,
698,"['java', 'spring', 'generics']","{'account_id': 24717, 'reputation': 252862, 'user_id': 63051, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/b4b87a82355f286bb410cc1854389226?s=256&d=identicon&r=PG', 'display_name': 'flybywire', 'link': 'https://stackoverflow.com/users/63051/flybywire'}",True,23336,,561200.0,2,,38,,1300219792,1234960452,1300219792.0,560867,CC BY-SA 2.5,https://stackoverflow.com/questions/560867/how-do-i-instantiate-an-object-that-uses-generics-with-spring-framework,How do I instantiate an Object that uses generics with Spring framework?,,
699,"['java', 'xml', 'xslt', 'jaxb', 'classpath']","{'account_id': 7908, 'reputation': 21712, 'user_id': 13930, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/24b2aa5d96bd01b950eb32a47cc617d1?s=256&d=identicon&r=PG', 'display_name': 'dacracot', 'link': 'https://stackoverflow.com/users/13930/dacracot'}",True,10509,,,5,,6,,1299188845,1234557916,1234892961.0,547599,CC BY-SA 2.5,https://stackoverflow.com/questions/547599/javas-default-jaxb-implementation-is-chosen-over-my-classpath,Java&#39;s default JAXB implementation is chosen over my classpath,,
700,"['java', 'upgrade', 'apache-cocoon']","{'account_id': 6727, 'reputation': 25942, 'user_id': 11439, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/ad4df20b2f152eb065b9f3d8c77c7b66?s=256&d=identicon&r=PG', 'display_name': 'sumek', 'link': 'https://stackoverflow.com/users/11439/sumek'}",True,436,,4827549.0,1,,2,,1299025180,1235048616,1299025180.0,565225,,https://stackoverflow.com/questions/565225/cocoon-2-1-x-to-2-2-0-migration-guide,cocoon 2.1.x to 2.2.0 migration guide,1458903855.0,Not suitable for this site
701,"['java', 'jdbc', 'firewall']","{'user_type': 'does_not_exist', 'display_name': 'Igor'}",True,1969,,,3,,2,,1298938122,1233834866,1298938122.0,515590,CC BY-SA 2.5,https://stackoverflow.com/questions/515590/use-something-else-than-jdbc-over-firewall,Use something else than JDBC over firewall,,
702,"['java', 'real-time', 'rtsj', 'real-time-java']","{'account_id': 20498, 'reputation': 8213, 'user_id': 49032, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/3757da4ed997e1556fae6240c20e7f22?s=256&d=identicon&r=PG', 'display_name': 'hyperboreean', 'link': 'https://stackoverflow.com/users/49032/hyperboreean'}",True,531,,,3,,5,,1298844816,1233743350,1298844816.0,510820,CC BY-SA 2.5,https://stackoverflow.com/questions/510820/real-time-java-interoperability,Real-time Java interoperability,,
703,"['java', 'debugging', 'weblogic', 'hprof']","{'account_id': 14192, 'reputation': 3664, 'user_id': 28991, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/c1597ca0629e43b5a17977a9d0f7140f?s=256&d=identicon&r=PG', 'display_name': 'braveterry', 'link': 'https://stackoverflow.com/users/28991/braveterry'}",True,1878,,,2,,0,,1298540481,1234808120,,554064,CC BY-SA 2.5,https://stackoverflow.com/questions/554064/what-do-these-hprof-errors-mean,What do these HPROF errors mean?,,
