,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,community_owned_date,closed_date,closed_reason,locked_date
1369,"['java', 'map', 'filesystems', 'nio', 'persistent']","{'account_id': 19827, 'reputation': 10175, 'user_id': 46799, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/347a316c4264c392d83d0195a0b5b01c?s=256&d=identicon&r=PG', 'display_name': 'Shahbaz', 'link': 'https://stackoverflow.com/users/46799/shahbaz'}",True,1047,2,2,1258281459,1247622814,1258278993.0,1129006,CC BY-SA 2.5,https://stackoverflow.com/questions/1129006/java-nio-framework-for-filesystems-instead-of-networks,Java NIO framework for filesystems instead of networks?,,1737125.0,,,,
1370,"['java', 'apache-flex', 'actionscript-3', 'datagrid', 'wrapper']","{'account_id': 877634, 'reputation': 65, 'user_id': 120118, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/d0d57901bcc9d2d77aae75e2326d99dc?s=256&d=identicon&r=PG', 'display_name': 'user120118', 'link': 'https://stackoverflow.com/users/120118/user120118'}",False,960,1,0,1258081204,1247278350,1247687998.0,1112760,CC BY-SA 2.5,https://stackoverflow.com/questions/1112760/use-a-wrapper-class-around-an-object-in-flex-actionscript,Use a wrapper class around an object in flex / actionscript,,,,,,
1371,"['java', 'google-maps', 'frameworks', 'wicket']","{'account_id': 47576, 'reputation': 12347, 'user_id': 140962, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/ttvCS.jpg?s=256&g=1', 'display_name': 'JGC', 'link': 'https://stackoverflow.com/users/140962/jgc'}",True,1780,2,2,1257967923,1248258653,1248259153.0,1164363,CC BY-SA 2.5,https://stackoverflow.com/questions/1164363/page-expiration-in-javawicket,Page Expiration in Java(Wicket),,1569045.0,,,,
1372,"['java', 'security', 'authentication', 'shiro', 'jsecurity']","{'account_id': 11799, 'reputation': 193, 'user_id': 22935, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/91c9d114eb63a6007e30c136479359f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jerry B', 'link': 'https://stackoverflow.com/users/22935/jerry-b'}",True,914,3,5,1257931424,1247183195,1256708726.0,1107007,CC BY-SA 2.5,https://stackoverflow.com/questions/1107007/java-options-for-web-user-authentication,Java options for web user authentication,,,,,,
1373,"['java', 'memory-management', 'memory-leaks', 'static']","{'account_id': 21356, 'reputation': 46237, 'user_id': 51831, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/e05aeaa4a088ed25b57796b8249c8e12?s=256&d=identicon&r=PG', 'display_name': 'jpalecek', 'link': 'https://stackoverflow.com/users/51831/jpalecek'}",True,1890,7,2,1257867648,1247396963,1247416214.0,1115825,CC BY-SA 2.5,https://stackoverflow.com/questions/1115825/using-softreference-for-static-data-to-prevent-memory-shortage-in-java,Using SoftReference for static data to prevent memory shortage in Java,,,,,,
1374,"['java', 'applet', 'sun']","{'account_id': 29046, 'reputation': 64882, 'user_id': 78182, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/IHsGu.png?s=256&g=1', 'display_name': 'Stefan Kendall', 'link': 'https://stackoverflow.com/users/78182/stefan-kendall'}",True,55,1,0,1257810346,1247336674,,1114344,CC BY-SA 2.5,https://stackoverflow.com/questions/1114344/how-do-i-determine-if-im-going-to-get-an-inline-or-redirecting-java-install,How do I determine if I&#39;m going to get an inline or redirecting java install?,,1704714.0,,,,
1375,"['java', 'hex']","{'account_id': 43373, 'reputation': 218721, 'user_id': 126769, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/zBsgn.png?s=256&g=1', 'display_name': 'nos', 'link': 'https://stackoverflow.com/users/126769/nos'}",True,18479,5,4,1257789130,1247337746,1257789130.0,1114381,CC BY-SA 2.5,https://stackoverflow.com/questions/1114381/convert-a-single-hex-character-to-its-byte-value-in-java,Convert a single hex character to its byte value in java,,1114401.0,,,,
1376,"['java', 'android', 'arrays', 'sqlite', 'caching']","{'account_id': 40614, 'reputation': 8622, 'user_id': 117691, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/9ca4f778126da64e548e5897889a4bcc?s=256&d=identicon&r=PG', 'display_name': 'Faisal Abid', 'link': 'https://stackoverflow.com/users/117691/faisal-abid'}",True,1560,1,3,1257746246,1248813234,1257746246.0,1196560,CC BY-SA 2.5,https://stackoverflow.com/questions/1196560/caching-large-arrays-to-sqlite-java-android,Caching large Arrays to SQLite - Java/ Android,,1196614.0,,,,
1377,"['sql', 'database', 'java']","{'account_id': 31733, 'reputation': 3711, 'user_id': 87383, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/7ZZjW.jpg?s=256&g=1', 'display_name': 'Oleksandr', 'link': 'https://stackoverflow.com/users/87383/oleksandr'}",True,506,5,0,1257546491,1248547814,1248548375.0,1182737,CC BY-SA 2.5,https://stackoverflow.com/questions/1182737/store-datastrings-in-database,Store data(strings) in database,,1182748.0,,,,
1378,"['java', 'macos', 'video', 'usb', 'qtkit']","{'account_id': 17109, 'reputation': 11017, 'user_id': 37966, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/0cf30f974ad2a3c27773addf19fa2689?s=256&d=identicon&r=PG', 'display_name': 'cweston', 'link': 'https://stackoverflow.com/users/37966/cweston'}",False,1636,1,1,1257447604,1248114936,,1155158,CC BY-SA 2.5,https://stackoverflow.com/questions/1155158/java-video-capture-on-mac-os-x-usb-firewire,Java video capture on Mac OS X (USB/Firewire),,,,,,
1379,"['java', 'ajax', 'spring', 'tomcat', 'communication']","{'account_id': 10611, 'reputation': 107835, 'user_id': 20128, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/4b62eef3ad218a5d3cbdd1077660ca8b?s=256&d=identicon&r=PG', 'display_name': 'serg', 'link': 'https://stackoverflow.com/users/20128/serg'}",True,364,7,2,1257391503,1247620579,,1128907,CC BY-SA 2.5,https://stackoverflow.com/questions/1128907/java-need-efficient-notifications-between-site-users,Java: Need efficient notifications between site users,,,,,,
1380,"['java', 'model-view-controller']","{'account_id': 20039, 'reputation': 32687, 'user_id': 47493, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/1Awcv.jpg?s=256&g=1', 'display_name': 'Ricket', 'link': 'https://stackoverflow.com/users/47493/ricket'}",True,8987,4,36,1257374395,1248712546,,1189236,CC BY-SA 2.5,https://stackoverflow.com/questions/1189236/data-structures-for-message-passing-within-a-program,Data structures for message passing within a program?,,1191261.0,,,,
1381,"['java', 'eclipse', 'build-process']","{'account_id': 21157, 'reputation': 16605, 'user_id': 51230, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/Nq6as.jpg?s=256&g=1', 'display_name': 'Maksim', 'link': 'https://stackoverflow.com/users/51230/maksim'}",True,8858,3,2,1257363687,1247505994,,1120896,CC BY-SA 2.5,https://stackoverflow.com/questions/1120896/how-do-i-build-war-file-in-eclipse-for-glassfish-server,How do I build .war file in Eclipse for Glassfish server,,1120908.0,,,,
1382,"['java', 'entity-framework', 'collections', 'frameworks']","{'account_id': 40652, 'reputation': 10362, 'user_id': 117802, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/8dc8c18e87cc0c9bed679980c767e800?s=256&d=identicon&r=PG', 'display_name': 'Roman Kagan', 'link': 'https://stackoverflow.com/users/117802/roman-kagan'}",True,512,3,0,1257322176,1246479962,1257322176.0,1071213,CC BY-SA 2.5,https://stackoverflow.com/questions/1071213/what-is-the-most-used-class-in-google-collections-framework,What is the most used class in Google collections framework?,,1071229.0,,,,
1383,"['java', 'sql', 'data-migration', 'sanity-check']","{'account_id': 10836, 'reputation': 193199, 'user_id': 20654, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/94066dfa49c2feb14706cb081848fda7?s=256&d=identicon&r=PG', 'display_name': 'OscarRyz', 'link': 'https://stackoverflow.com/users/20654/oscarryz'}",False,1585,2,0,1257306793,1248804034,,1195714,CC BY-SA 2.5,https://stackoverflow.com/questions/1195714/java-sql-sqlexception-beaoracle-jdbc-driveroracleora-01438-value-larger,java.sql.SQLException: [BEA][Oracle JDBC Driver][Oracle]ORA-01438: value larger than specified precision allows for this column,,,,,,
1384,"['java', 'swing']","{'user_type': 'does_not_exist', 'display_name': 'user134938'}",True,960,3,2,1256983439,1247073718,1247073955.0,1099430,CC BY-SA 2.5,https://stackoverflow.com/questions/1099430/returning-a-value-to-a-swing-class-from-another-swing-class,Returning A Value To a Swing Class from another Swing Class,,,,,,
1385,"['java', 'hibernate', 'jpa', 'ddl']","{'account_id': 44667, 'reputation': 36, 'user_id': 131219, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/141db13ad911d346fc24d886e1de1388?s=256&d=identicon&r=PG', 'display_name': 'Peter Paulus', 'link': 'https://stackoverflow.com/users/131219/peter-paulus'}",True,7017,5,1,1256741054,1246382905,,1064943,CC BY-SA 2.5,https://stackoverflow.com/questions/1064943/how-can-i-create-a-ddl-for-my-jpa-entities-from-java-code,How can I create a ddl for my jpa entities from java code?,,1065002.0,,,,
1386,"['java', 'macos', 'osx-leopard', 'dtrace']","{'account_id': 25691, 'reputation': 753, 'user_id': 66237, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/b4a88ecb98ddb8a0a68cb84d0ccb7d40?s=256&d=identicon&r=PG', 'display_name': 'user66237', 'link': 'https://stackoverflow.com/users/66237/user66237'}",True,1876,3,9,1256573182,1248272972,,1165695,CC BY-SA 2.5,https://stackoverflow.com/questions/1165695/how-to-use-hotspot-probes-in-dtrace-on-mac-os-x-leopard,How to use hotspot probes in dtrace on Mac OS X Leopard?,,1625644.0,,,,
1387,"['java', 'graphics', 'printing', 'resolution']","{'account_id': 32049, 'reputation': 3123, 'user_id': 88448, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/55418aa78bb0f3c9fdf16080b1b548aa?s=256&d=identicon&r=PG', 'display_name': 'ante.sabo', 'link': 'https://stackoverflow.com/users/88448/ante-sabo'}",False,2560,1,0,1256566595,1247053048,1247724572.0,1097513,CC BY-SA 2.5,https://stackoverflow.com/questions/1097513/java-print-api-printing-jcomponent-at-300dpi,java print api - printing JComponent at 300dpi,,,,,,
1388,"['java', 'api', 'cryptography', 'jce']","{'account_id': 44932, 'reputation': 549, 'user_id': 132112, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a7f131bca75efdb13825e13ae0fdf135?s=256&d=identicon&r=PG', 'display_name': 'Eager Learner', 'link': 'https://stackoverflow.com/users/132112/eager-learner'}",True,9393,1,2,1256557523,1248334037,1248782017.0,1170185,CC BY-SA 2.5,https://stackoverflow.com/questions/1170185/using-sun-jce-provider-on-top-of-ibm-sdk,Using Sun JCE provider on top of IBM SDK,,1624353.0,,,,
1389,"['java', 'hibernate']","{'account_id': 44712, 'reputation': 98370, 'user_id': 131368, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d659a010156abf18fb2b1f66c19254a6?s=256&d=identicon&r=PG', 'display_name': 'ChssPly76', 'link': 'https://stackoverflow.com/users/131368/chssply76'}",True,2816,6,9,1256473967,1246473229,1246473570.0,1070656,CC BY-SA 2.5,https://stackoverflow.com/questions/1070656/exposing-hibernate-criteria-via-service-api,Exposing Hibernate criteria via service API,,1458050.0,,,,
1390,['java'],"{'account_id': 35617, 'reputation': 1535, 'user_id': 100939, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ccdb4822bffa353f5ce3a196f83c6ac5?s=256&d=identicon&r=PG&f=1', 'display_name': 'mikek', 'link': 'https://stackoverflow.com/users/100939/mikek'}",True,208,2,1,1256410290,1247145226,,1103823,CC BY-SA 2.5,https://stackoverflow.com/questions/1103823/replacement-for-spring-richclient-statusbar-class,Replacement for Spring Richclient Statusbar class,,1108973.0,,,,
1391,"['java', 'drools']","{'account_id': 154559, 'reputation': 1316, 'user_id': 370576, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af67df72bfbeea2556d66cbe2dc5a773?s=256&d=identicon&r=PG', 'display_name': 'loyalBrown', 'link': 'https://stackoverflow.com/users/370576/loyalbrown'}",True,2306,3,0,1256408188,1248559280,,1183184,CC BY-SA 2.5,https://stackoverflow.com/questions/1183184/could-the-drools-update-method-potentially-be-causing-my-problems,Could the Drools update method potentially be causing my problems,,1185865.0,,,,
1392,"['java', 'maven-2', 'intellij-idea']","{'account_id': 1290, 'reputation': 979, 'user_id': 1720, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/d064e269ba279ac129957ce082e5cb6d?s=256&d=identicon&r=PG', 'display_name': 'Mark Derricutt', 'link': 'https://stackoverflow.com/users/1720/mark-derricutt'}",True,8429,4,12,1256252073,1249001959,1251227241.0,1210187,CC BY-SA 2.5,https://stackoverflow.com/questions/1210187/how-do-i-properly-setup-a-multi-module-maven-project-with-sliding-release-cycles,How do I properly setup a multi-module Maven project with sliding release cycles,,1610472.0,,,,
1393,"['java', 'c++', 'search', 'text']","{'account_id': 47657, 'reputation': 311, 'user_id': 141267, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/136a6b3e455e6592391f8ffc79d36c83?s=256&d=identicon&r=PG', 'display_name': 'Ilya', 'link': 'https://stackoverflow.com/users/141267/ilya'}",True,3089,5,0,1256242163,1248081668,1248081792.0,1152552,CC BY-SA 2.5,https://stackoverflow.com/questions/1152552/searching-text-with-match-case-and-match-whole-word-in-file-in-c-or-java,Searching text with &#39;Match case&#39; and &#39;Match whole word&#39; in file in C++ or Java,,,,,,
1394,"['java', 'wcf', 'web-services']","{'account_id': 28590, 'reputation': 9298, 'user_id': 76487, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/f9ef8af9f43556122c0cc1baa2ccfbb1?s=256&d=identicon&r=PG', 'display_name': 'vicsz', 'link': 'https://stackoverflow.com/users/76487/vicsz'}",False,1654,1,0,1256004003,1247697469,,1134508,CC BY-SA 2.5,https://stackoverflow.com/questions/1134508/in-java-throwing-an-exception-when-a-network-connection-is-lost-during-a-webser,"In Java, throwing an exception when a network connection is lost during a WebService Call (similiar to WCF CommunicationException)",,,,,,
1395,"['java', 'csv', 'struts', 'file-format']","{'account_id': 28595, 'reputation': 55093, 'user_id': 76509, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/4e88ae5919c2cb224c5484976852a5f0?s=256&d=identicon&r=PG', 'display_name': 'freddiefujiwara', 'link': 'https://stackoverflow.com/users/76509/freddiefujiwara'}",True,1862,1,0,1255951861,1248325224,1255951861.0,1169686,CC BY-SA 2.5,https://stackoverflow.com/questions/1169686/validation-of-tsv-file-in-java,Validation of TSV file in Java,,1169812.0,,,,
1396,"['java', 'hibernate', 'collections', 'mutable']","{'account_id': 19061, 'reputation': 181316, 'user_id': 44330, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/dd5a7ef1476fb01998a215b1642dfd07?s=256&d=identicon&r=PG', 'display_name': 'Jason S', 'link': 'https://stackoverflow.com/users/44330/jason-s'}",False,388,1,1,1255752002,1246569968,1495541318.0,1076764,CC BY-SA 3.0,https://stackoverflow.com/questions/1076764/pitfalls-of-collections-of-entities-in-hibernate,pitfalls of collections of entities in Hibernate,,,,,,
1397,"['java', 'scripting', 'variadic-functions']","{'account_id': 561057, 'reputation': 153, 'user_id': 132611, 'user_type': 'unregistered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/34512cdec18170b31629383c4d7dd1df?s=256&d=identicon&r=PG', 'display_name': 'John Without Arms', 'link': 'https://stackoverflow.com/users/132611/john-without-arms'}",True,1450,3,8,1255691452,1246742129,,1082986,CC BY-SA 2.5,https://stackoverflow.com/questions/1082986/jsr223-calling-java-varargs-methods-from-script,JSR223: Calling Java &quot;varargs&quot; methods from script,,,,,,
1398,"['java', 'javascript', 'applet']","{'account_id': 44128, 'reputation': 453, 'user_id': 129345, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/890179a4f60d326fe0d9f12644d1de66?s=256&d=identicon&r=PG', 'display_name': 'user129345', 'link': 'https://stackoverflow.com/users/129345/user129345'}",True,421,1,1,1255544252,1247158025,1247213506.0,1105117,CC BY-SA 2.5,https://stackoverflow.com/questions/1105117/unkown-error-when-calling-java-applet-from-javascript,Unkown error when calling Java applet from JavaScript,,1172231.0,,,,
1399,"['java', 'linux', 'applet', 'jconsole']","{'account_id': 29046, 'reputation': 64882, 'user_id': 78182, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/IHsGu.png?s=256&g=1', 'display_name': 'Stefan Kendall', 'link': 'https://stackoverflow.com/users/78182/stefan-kendall'}",True,17780,2,8,1255463976,1248721356,,1189984,CC BY-SA 2.5,https://stackoverflow.com/questions/1189984/how-do-you-pull-up-the-java-console-in-opensuse-or-ubuntu,How do you pull up the java console in OpenSUSE or Ubuntu?,,1190056.0,,,,
