,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,locked_date
1247,"['java', 'hibernate', 'id-generation']","{'account_id': 11233826, 'reputation': 1, 'user_id': 8240795, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be968c66126465afda2005132b6d59ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tharun Masarp', 'link': 'https://stackoverflow.com/users/8240795/tharun-masarp'}",False,1608,2,0,1564528873,1549866262,1564528873.0,54624961,CC BY-SA 4.0,https://stackoverflow.com/questions/54624961/org-hibernate-id-identifiergenerationexception-ids-for-this-class-must-be-manua,org.hibernate.id.IdentifierGenerationException: ids for this class must be manually assigned before calling save(): com.app.entites.LDetails,,,,,
1248,"['java', 'android']","{'account_id': 15043541, 'reputation': 85, 'user_id': 10857391, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52fd5655191d127b4ae2177f9b6e9825?s=256&d=identicon&r=PG&f=1', 'display_name': 'Igor', 'link': 'https://stackoverflow.com/users/10857391/igor'}",True,787,2,1,1564430631,1549725726,1549726194.0,54607665,CC BY-SA 4.0,https://stackoverflow.com/questions/54607665/why-audiorecord-is-not-recording-sound-when-device-fall-asleep-even-when-i-use-w,Why AudioRecord is not recording sound when device fall asleep even when I use WakeLock?,,57260468.0,,,
1249,"['java', 'raspberry-pi', 'video-streaming']","{'account_id': 15386312, 'reputation': 36, 'user_id': 11100267, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6c15923131f33df56c2436c28e5cf01?s=256&d=identicon&r=PG&f=1', 'display_name': 'A. Blicharski', 'link': 'https://stackoverflow.com/users/11100267/a-blicharski'}",False,53,0,0,1564387771,1550823517,1564387771.0,54822773,CC BY-SA 4.0,https://stackoverflow.com/questions/54822773/how-to-stream-screen-to-raspberry-with-java,How to stream screen to Raspberry with Java?,,,,,
1250,"['java', 'spring', 'spring-boot', 'jpa', 'spring-boot-jpa']","{'account_id': 10183470, 'reputation': 469, 'user_id': 7519376, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mO11K.jpg?s=256&g=1', 'display_name': 'Higanbana', 'link': 'https://stackoverflow.com/users/7519376/higanbana'}",True,1072,4,1,1564244930,1549898818,1564244930.0,54633851,CC BY-SA 4.0,https://stackoverflow.com/questions/54633851/cannot-get-username-in-spring-boot,Cannot get username in spring boot,,54634150.0,,,
1251,"['java', 'oracle', 'hibernate', 'hql']","{'account_id': 14170644, 'reputation': 304, 'user_id': 10237300, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31ded035a3cd870d764e82869d8c5cd1?s=256&d=identicon&r=PG&f=1', 'display_name': 'learner', 'link': 'https://stackoverflow.com/users/10237300/learner'}",True,1162,1,0,1564243498,1550495274,1564243498.0,54748054,CC BY-SA 4.0,https://stackoverflow.com/questions/54748054/org-hibernate-hql-internal-ast-querysyntaxexception-expecting-close-found,"org.hibernate.hql.internal.ast.QuerySyntaxException: expecting CLOSE, found &#39;(&#39;",,,,,
1252,"['java', 'ubuntu', 'ssl', 'transport-security']","{'account_id': 1151728, 'reputation': 2573, 'user_id': 1133275, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/34d5fb6bd62cac21eedfd51bfceb58d7?s=256&d=identicon&r=PG', 'display_name': 'user1133275', 'link': 'https://stackoverflow.com/users/1133275/user1133275'}",True,1106,2,2,1564144441,1549472752,1564144441.0,54558945,CC BY-SA 4.0,https://stackoverflow.com/questions/54558945/is-tlsv1-3-supported-in-openjdk-11-under-ubuntu,Is TLSv1.3 supported in OpenJDK 11 under Ubuntu?,,54674271.0,,,
1253,"['java', 'ubuntu', 'tomcat']","{'account_id': 9169634, 'reputation': 21, 'user_id': 6817719, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6b2a0dff4d7b43abd97fc033ff4fb97?s=256&d=identicon&r=PG&f=1', 'display_name': 'Giampiero Coccalo', 'link': 'https://stackoverflow.com/users/6817719/giampiero-coccalo'}",False,734,2,-1,1564142282,1550963371,1551044385.0,54847175,CC BY-SA 4.0,https://stackoverflow.com/questions/54847175/install-tomcat-9-0-16-on-ubuntu-18-04,Install Tomcat 9.0.16 on Ubuntu 18.04,,,,,
1254,"['java', 'algorithm', 'linear-algebra', 'trigonometry', 'euler-angles']","{'account_id': 9843116, 'reputation': 15, 'user_id': 8163534, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52dcf5d3dc1af94501e5aa339e6bbe24?s=256&d=identicon&r=PG&f=1', 'display_name': 'JasonB', 'link': 'https://stackoverflow.com/users/8163534/jasonb'}",True,470,1,1,1564080247,1549136366,1564080247.0,54496824,CC BY-SA 4.0,https://stackoverflow.com/questions/54496824/how-to-compute-all-orientations-of-a-cube-by-rotating-without-repeating-orienta,"How to compute all orientations of a cube by rotating, without repeating orientations?",,54497236.0,,,
1255,"['java', 'jpa', 'openjpa', 'named-query']","{'account_id': 4724676, 'reputation': 43, 'user_id': 3821694, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'sivabalaji', 'link': 'https://stackoverflow.com/users/3821694/sivabalaji'}",True,447,1,2,1564039099,1549977348,1564039099.0,54650949,CC BY-SA 4.0,https://stackoverflow.com/questions/54650949/same-namedqueries-in-two-different-entities-gives-warning,Same @NamedQueries in two different entities gives warning,,54651018.0,,,
1256,"['java', 'tomcat', 'jax-rs']","{'account_id': 362153, 'reputation': 6040, 'user_id': 705198, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/f94112f580a82abfdd347ad984bae503?s=256&d=identicon&r=PG', 'display_name': 'AndrewPK', 'link': 'https://stackoverflow.com/users/705198/andrewpk'}",True,341,1,1,1563988568,1549950364,,54643549,CC BY-SA 4.0,https://stackoverflow.com/questions/54643549/welcome-file-list-being-ignored-in-tomcat,&lt;welcome-file-list&gt; being ignored in Tomcat,,,,,
1257,"['java', 'android', 'firebase', 'firebase-realtime-database']","{'account_id': 15144741, 'reputation': 1, 'user_id': 10928807, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XG9ynM1r4e4/AAAAAAAAAAI/AAAAAAAAAF4/xJxIBT1gr68/photo.jpg?sz=256', 'display_name': 'Davide Vavassori', 'link': 'https://stackoverflow.com/users/10928807/davide-vavassori'}",False,95,2,0,1563954262,1549531125,1563954262.0,54569931,CC BY-SA 4.0,https://stackoverflow.com/questions/54569931/nullpointerexception-retrieving-data-from-firebase-database,NullPointerException retrieving data from Firebase database,,,,,
1258,"['java', 'scala', 'functional-programming', 'immutability']","{'account_id': 15375544, 'reputation': 43, 'user_id': 11092385, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06a92998cf0559dbfa031af1f4f5cbf1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amy Makenzie', 'link': 'https://stackoverflow.com/users/11092385/amy-makenzie'}",True,587,1,4,1563908054,1550695932,1550705968.0,54795061,CC BY-SA 4.0,https://stackoverflow.com/questions/54795061/scala-count-strings-in-a-list-contained-in-a-read-file,scala count strings in a list contained in a read file,,54797036.0,,,
1259,"['java', 'java-8', 'java-stream']","{'account_id': 13247952, 'reputation': 391, 'user_id': 9566441, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'gaurav agarwal', 'link': 'https://stackoverflow.com/users/9566441/gaurav-agarwal'}",True,55019,2,35,1563788656,1549185713,1563788656.0,54501501,CC BY-SA 4.0,https://stackoverflow.com/questions/54501501/java-8-stream-operation-on-empty-list,Java 8 stream operation on empty list,,54501515.0,,,
1260,"['java', 'zxing', 'barcode-scanner', 'code128']","{'account_id': 15371568, 'reputation': 21, 'user_id': 11089457, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ffc2c4e173a7b6ea4fa8c9f29686b81e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Markuusen', 'link': 'https://stackoverflow.com/users/11089457/markuusen'}",False,371,0,2,1563779954,1550677163,,54790039,CC BY-SA 4.0,https://stackoverflow.com/questions/54790039/zxing-barcode-128-recognition-problems,Zxing Barcode 128 Recognition problems,,,,,
1261,"['java', 'android', 'android-gradle-plugin', 'build.gradle', 'android-support-library']","{'account_id': 7733383, 'reputation': 2712, 'user_id': 5855723, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/0202c7717d3aff3913e942aa03fe1b3a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sid', 'link': 'https://stackoverflow.com/users/5855723/sid'}",False,4991,3,1,1563756480,1549879565,1549881056.0,54628058,CC BY-SA 4.0,https://stackoverflow.com/questions/54628058/unable-to-resolve-multiple-build-failures-error,Unable to resolve multiple build failures error,,,,,
1262,"['java', 'maven', 'heroku']","{'account_id': 11579393, 'reputation': 417, 'user_id': 8483777, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/69301fc6b75c1090ee4c6e55b6cdc21f?s=256&d=identicon&r=PG&f=1', 'display_name': 'coder12349', 'link': 'https://stackoverflow.com/users/8483777/coder12349'}",False,658,2,-1,1563580353,1551204262,,54891570,CC BY-SA 4.0,https://stackoverflow.com/questions/54891570/deploying-multiple-maven-projects-to-heroku,Deploying multiple maven projects to heroku,,,,,
1263,"['java', 'spring-boot', 'spring-kafka', 'spring-kafka-test']","{'account_id': 11741714, 'reputation': 713, 'user_id': 8593818, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07ae44c12f92ff913779efc78775e016?s=256&d=identicon&r=PG&f=1', 'display_name': 'app', 'link': 'https://stackoverflow.com/users/8593818/app'}",True,5149,2,1,1563435186,1550605078,1550611421.0,54773746,CC BY-SA 4.0,https://stackoverflow.com/questions/54773746/spring-kafka-integration-test-listener-not-working,spring Kafka integration test listener not working,,54774763.0,,,
1264,"['java', 'css', 'html']","{'account_id': 15270024, 'reputation': 65, 'user_id': 11017503, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-JUDV2H2PaOs/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMuMY7i-0_Cqkdjj2VCDwgFqJrdvQ/mo/photo.jpg?sz=256', 'display_name': 'Equalto multiply', 'link': 'https://stackoverflow.com/users/11017503/equalto-multiply'}",False,489,0,2,1563372299,1551114981,1551189569.0,54871423,CC BY-SA 4.0,https://stackoverflow.com/questions/54871423/how-to-hide-video-player-of-html5-play-button-in-android-webview,How to hide video player of HTML5 play button in android WebView,,,,,
1265,"['java', 'junit', 'powermock', 'powermockito']","{'account_id': 13097663, 'reputation': 294, 'user_id': 9463109, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/467294601980d4abbdbd6e12f6b5b182?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zack', 'link': 'https://stackoverflow.com/users/9463109/zack'}",False,409,2,0,1563270598,1551286421,1551287597.0,54910627,CC BY-SA 4.0,https://stackoverflow.com/questions/54910627/how-can-i-use-powermock-test-a-static-method-that-calls-another-static-method,How can I use PowerMock test a static method that calls another static method?,,,,,
1266,"['java', 'awtrobot', 'macos-mojave']","{'account_id': 1586212, 'reputation': 65, 'user_id': 1470505, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/28fdf0cb15ebd43f7184786777550973?s=256&d=identicon&r=PG', 'display_name': 'Gene Kastyshyn', 'link': 'https://stackoverflow.com/users/1470505/gene-kastyshyn'}",True,1169,1,3,1563197514,1549265362,,54511742,CC BY-SA 4.0,https://stackoverflow.com/questions/54511742/java-awt-robot-works-strangely-under-macos-mojave,java.awt.Robot works strangely under macOS Mojave,,,,,
1267,"['java', 'android-studio']","{'account_id': 15273945, 'reputation': 21, 'user_id': 11020274, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e24193f40fc19c9bc39e8a2b788329b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nick Grove', 'link': 'https://stackoverflow.com/users/11020274/nick-grove'}",True,1049,2,2,1563093852,1549409682,1549424197.0,54544671,CC BY-SA 4.0,https://stackoverflow.com/questions/54544671/android-studio-application-installation-failed-error-installing-apks,"Android Studio: Application Installation Failed, Error Installing APKs",,,,,
1268,"['java', 'eclipse', 'maven', 'generics', 'guava']","{'account_id': 2464526, 'reputation': 1461, 'user_id': 2147927, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/61db3527d478220b5326596628ff4a8b?s=256&d=identicon&r=PG', 'display_name': 'Line', 'link': 'https://stackoverflow.com/users/2147927/line'}",False,240,1,2,1563039968,1550492562,1551014683.0,54747238,CC BY-SA 4.0,https://stackoverflow.com/questions/54747238/why-does-maven-not-compile-the-guava-table-code-when-eclipse-compiler-does-inf,Why does Maven not compile the Guava Table code when Eclipse compiler does? (inferred type does not conform to upper bound(s)),,,,,
1269,"['java', 'event-listener', 'discord-jda']","{'account_id': 10466595, 'reputation': 1, 'user_id': 7715837, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1cb253452c299c247809fe061cb3f1f?s=256&d=identicon&r=PG&f=1', 'display_name': 'kai po', 'link': 'https://stackoverflow.com/users/7715837/kai-po'}",True,1341,2,0,1563014502,1550065913,1550072787.0,54671805,CC BY-SA 4.0,https://stackoverflow.com/questions/54671805/how-do-i-access-data-inside-a-jda-event-listener,How do I access Data inside a JDA event Listener?,,,,,
1270,"['java', 'android', 'android-canvas', 'android-shape']","{'account_id': 14526757, 'reputation': 73, 'user_id': 10492754, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3df1c1b2de1cf9fec17edb8a27b8b9c4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sawyerhard', 'link': 'https://stackoverflow.com/users/10492754/sawyerhard'}",True,134,1,1,1563011102,1551254797,1563011102.0,54900721,CC BY-SA 4.0,https://stackoverflow.com/questions/54900721/drawing-a-stroked-shape-in-a-custom-view,Drawing a stroked shape in a custom view,,,,,
1271,"['java', 'android']","{'account_id': 15290608, 'reputation': 61, 'user_id': 11032229, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3d627e8c30ca8829bbd1e44fc3a7142?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kala', 'link': 'https://stackoverflow.com/users/11032229/kala'}",False,339,0,1,1562972433,1550560301,1562972433.0,54760579,CC BY-SA 4.0,https://stackoverflow.com/questions/54760579/android-how-to-open-multiple-usb-ports-simultaneously,Android :How to open multiple USB ports simultaneously,,,,,
1272,"['java', 'android', 'firebase', 'google-cloud-firestore']","{'account_id': 13311758, 'reputation': 153, 'user_id': 9609708, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'ertuzun', 'link': 'https://stackoverflow.com/users/9609708/ertuzun'}",True,3160,2,2,1562956298,1550250289,1550319763.0,54713955,CC BY-SA 4.0,https://stackoverflow.com/questions/54713955/how-to-query-last-7-days-data-from-firestore-android,How to query last 7 days&#39; data from Firestore Android,,54723018.0,,,
1273,"['java', 'spring', 'maven', 'spring-cloud-netflix']","{'account_id': 9472564, 'reputation': 1863, 'user_id': 7548062, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/yDqng.jpg?s=256&g=1', 'display_name': 'Pavel', 'link': 'https://stackoverflow.com/users/7548062/pavel'}",True,3830,1,4,1562925084,1551226853,1556646890.0,54896207,CC BY-SA 4.0,https://stackoverflow.com/questions/54896207/compatible-version-ribbon-load-balancer-for-spring-cloud-2-1-3-release,Compatible version Ribbon load balancer for spring cloud 2.1.3.RELEASE,,,,,
1274,"['java', 'jakarta-ee', 'ejb', 'jonas']","{'account_id': 13880309, 'reputation': 11, 'user_id': 10020837, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59e3977e2e9a9395389deca57330501c?s=256&d=identicon&r=PG&f=1', 'display_name': 'chens', 'link': 'https://stackoverflow.com/users/10020837/chens'}",False,393,1,0,1562836662,1551213207,1551249929.0,54893636,CC BY-SA 4.0,https://stackoverflow.com/questions/54893636/javax-ejb-ejbexception-error-while-sending-a-requestcaused-by-java-io-optiona,javax.ejb.EJBException: Error while sending a request[Caused by: java.io.OptionalDataException],,,,,
1275,"['java', 'spring', 'hibernate', 'jpa', 'spring-data-jpa']","{'account_id': 4973485, 'reputation': 107, 'user_id': 4000535, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/ec3b2bfbc6dc0c0d8dbb12e111fe4e0a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ram72119', 'link': 'https://stackoverflow.com/users/4000535/ram72119'}",True,997,3,2,1562835673,1549128988,1562835673.0,54495660,CC BY-SA 4.0,https://stackoverflow.com/questions/54495660/how-spring-picks-up-the-implementation-for-interface-at-run-time,How spring picks up the implementation for interface at run time,,54496890.0,,,
1276,"['java', 'spring', 'multithreading', 'spring-boot', 'java-8']","{'account_id': 122128, 'reputation': 2033, 'user_id': 315725, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/7bb52e561238af99976fc7f44e143355?s=256&d=identicon&r=PG', 'display_name': 'Marci-man', 'link': 'https://stackoverflow.com/users/315725/marci-man'}",True,805,2,2,1562822907,1550076975,1562822907.0,54675559,CC BY-SA 4.0,https://stackoverflow.com/questions/54675559/how-to-get-spring-boot-async-to-work-with-java-8,How to get spring-boot @Async to work with Java 8,,54676028.0,,,
