,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
1089,"['java', 'spring', 'jsp', 'jsp-tags']","{'account_id': 12111, 'reputation': 74285, 'user_id': 23691, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/ffd58f2ec488a7160c4e7bbfdf179493?s=256&d=identicon&r=PG', 'display_name': 'krosenvold', 'link': 'https://stackoverflow.com/users/23691/krosenvold'}",True,23615,,3,13,1302248922,1250624598,,1296052,CC BY-SA 2.5,https://stackoverflow.com/questions/1296052/how-to-inject-spring-beans-into-a-jsp-2-0-simpletag,How to inject spring beans into a jsp 2.0 SimpleTag?,1296548.0,,,,,
1090,"['java', 'hibernate', 'orm', 'set', 'one-to-many']","{'user_type': 'does_not_exist', 'display_name': 'Ziam'}",False,1156,,2,0,1301848188,1250234238,,1276466,CC BY-SA 2.5,https://stackoverflow.com/questions/1276466/hibernate-wrongclassexception-sets-discriminators,Hibernate WrongClassException / Sets / Discriminators?,,,,,,
1091,"['java', 'servlets']","{'account_id': 49386, 'reputation': 5586, 'user_id': 147025, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/1b1c13d33b2711e9cf4e1a4ee33c6ed0?s=256&d=identicon&r=PG', 'display_name': 'Madhu', 'link': 'https://stackoverflow.com/users/147025/madhu'}",True,2057,,4,2,1301731353,1249457703,,1231691,CC BY-SA 2.5,https://stackoverflow.com/questions/1231691/servlet-control-multiple-request,Servlet control multiple request,1231704.0,,,,,
1092,"['java', 'hibernate', 'parameters', 'readonly', 'subquery']","{'account_id': 20893, 'reputation': 3183, 'user_id': 1343428, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/bce0f1d46eab8196c2f7047fb885b53f?s=256&d=identicon&r=PG', 'display_name': 'Franz See', 'link': 'https://stackoverflow.com/users/1343428/franz-see'}",True,7166,,3,0,1301680408,1249893305,1249893955.0,1253729,CC BY-SA 2.5,https://stackoverflow.com/questions/1253729/how-do-you-pass-parameters-to-hibernates-subselect-tag,How do you pass parameters to Hibernate&#39;s subselect tag?,1253793.0,,,,,
1093,"['java', 'oracle', 'hibernate', 'connection-pooling', 'ora-00923']","{'account_id': 38002, 'reputation': 34357, 'user_id': 108869, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e87f5a2d2196212addc9ebb78a200ac8?s=256&d=identicon&r=PG', 'display_name': 'cometta', 'link': 'https://stackoverflow.com/users/108869/cometta'}",True,8704,,2,0,1301636441,1250480445,1301636441.0,1286060,CC BY-SA 2.5,https://stackoverflow.com/questions/1286060/oracle10g-hibernate-problem,oracle10g hibernate problem,1288619.0,,,,,
1094,"['java', 'user-interface', 'swing', 'default', 'action']","{'user_type': 'does_not_exist', 'display_name': 'user7094'}",True,3200,,3,1,1301588186,1249305073,,1222275,CC BY-SA 2.5,https://stackoverflow.com/questions/1222275/java-default-form-action-or-button,Java default form action or button,1222416.0,,,,,
1095,"['java', 'php', 'lucene', 'zend-search-lucene']","{'account_id': 48741, 'reputation': 817, 'user_id': 144882, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1760a32d86f6f643703c2ab361571c72?s=256&d=identicon&r=PG', 'display_name': 'vinayrks', 'link': 'https://stackoverflow.com/users/144882/vinayrks'}",True,1455,,2,4,1301505317,1249909480,1301505317.0,1254759,CC BY-SA 2.5,https://stackoverflow.com/questions/1254759/does-zend-lucene-need-java-lucene,Does Zend Lucene need Java Lucene?,1254789.0,,,,,
1096,"['java', 'xml', 'jaxb']","{'account_id': 42763, 'reputation': 3937, 'user_id': 124696, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/dd57a34e417ebd0bff6d2df167afba90?s=256&d=identicon&r=PG&f=1', 'display_name': 'HappyEngineer', 'link': 'https://stackoverflow.com/users/124696/happyengineer'}",True,821,,4,6,1300986267,1250198185,,1274620,CC BY-SA 2.5,https://stackoverflow.com/questions/1274620/jaxb-is-good-until-i-need-to-do-something-complex-what-are-the-alternatives,JAXB is good until I need to do something complex. What are the alternatives?,1274645.0,,,,,
1097,"['java', 'eclipse', 'maven-2', 'osgi']","{'user_type': 'does_not_exist', 'display_name': 'Stephen Watkins'}",True,890,,4,3,1300741471,1249484936,1249485843.0,1233894,CC BY-SA 2.5,https://stackoverflow.com/questions/1233894/managing-a-large-osgi-application,Managing a Large OSGi Application,1235570.0,,,,,
1098,"['java', 'android', 'algorithm', 'augmented-reality', 'sift']","{'account_id': 32307, 'reputation': 2473, 'user_id': 89512, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/r6BmO.png?s=256&g=1', 'display_name': 'Leo Jweda', 'link': 'https://stackoverflow.com/users/89512/leo-jweda'}",True,11752,,6,4,1300736231,1250526446,1250527323.0,1289010,CC BY-SA 2.5,https://stackoverflow.com/questions/1289010/using-sift-for-augmented-reality,Using SIFT for Augmented Reality,1307271.0,,,,,
1099,"['java', 'memory', 'networking', 'cpu', 'ram']","{'account_id': 36067, 'reputation': 26342, 'user_id': 102635, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/66764e3b08d2ece5d593de7b0799f0df?s=256&d=identicon&r=PG', 'display_name': 'Kirk Ouimet', 'link': 'https://stackoverflow.com/users/102635/kirk-ouimet'}",True,14388,,4,9,1300258023,1250657805,,1297870,CC BY-SA 2.5,https://stackoverflow.com/questions/1297870/detect-cpu-speed-memory-internet-speed-using-java,Detect CPU Speed/Memory/Internet Speed using Java?,1298475.0,,,,,
1100,"['java', 'linux', 'wrapper']","{'account_id': 41826, 'reputation': 5247, 'user_id': 121665, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e4ff815ffa783174225b45e168aba8e3?s=256&d=identicon&r=PG', 'display_name': 'SyBer', 'link': 'https://stackoverflow.com/users/121665/syber'}",True,1449,,2,2,1300222173,1249508918,,1235943,CC BY-SA 2.5,https://stackoverflow.com/questions/1235943/fastest-service-wrapper-for-java-apps,Fastest service wrapper for Java apps,1236202.0,,,,,
1101,"['java', 'swing', 'user-interface', 'action']","{'account_id': 41920, 'reputation': 55402, 'user_id': 121993, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/bb75c57d633d38c62e7029b4d7eb0ce7?s=256&d=identicon&r=PG', 'display_name': 'Jeff Storey', 'link': 'https://stackoverflow.com/users/121993/jeff-storey'}",True,1503,,4,8,1299466166,1251157759,,1325369,CC BY-SA 2.5,https://stackoverflow.com/questions/1325369/managing-swing-actions-with-a-registry,Managing Swing Actions with a Registry,1326687.0,,,,,
1102,"['java', 'file', 'jsp', 'jakarta-ee']","{'account_id': 33759, 'reputation': 35159, 'user_id': 94813, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/309b6e38fe3e1f926bfd6de600ce0346?s=256&d=identicon&r=PG', 'display_name': 'Rakesh Juyal', 'link': 'https://stackoverflow.com/users/94813/rakesh-juyal'}",True,9150,,8,1,1299007058,1249561164,,1238504,CC BY-SA 2.5,https://stackoverflow.com/questions/1238504/how-when-to-delete-a-file-in-java,How / when to delete a file in java?,,,,,,
1103,"['java', 'windows', 'windows-7', 'ipv6']","{'account_id': 15562, 'reputation': 122487, 'user_id': 33006, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/3acb8bae5a2b5a28f6fe522a4ea9b873?s=256&d=identicon&r=PG', 'display_name': 'Martin v. L&#246;wis', 'link': 'https://stackoverflow.com/users/33006/martin-v-l%c3%b6wis'}",True,5208,,4,5,1298928727,1251719506,1252865885.0,1357091,CC BY-SA 2.5,https://stackoverflow.com/questions/1357091/binding-an-ipv6-server-socket-on-windows,Binding an IPv6 server socket on Windows,1362047.0,,,,,
1104,"['java', 'generics']","{'user_type': 'does_not_exist', 'display_name': 'c0d3x'}",True,619,,5,4,1298892972,1251379623,,1341093,CC BY-SA 2.5,https://stackoverflow.com/questions/1341093/nested-generics-with-wildcards,Nested Generics with Wildcards,1341117.0,,,,,
1105,"['java', 'hashmap']","{'account_id': 5501, 'reputation': 9180, 'user_id': 8880, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/960f6928c0a6d6a5ddf5c939a6e73d3d?s=256&d=identicon&r=PG', 'display_name': 'jW.', 'link': 'https://stackoverflow.com/users/8880/jw'}",True,19569,,5,22,1298801011,1251139936,,1324064,CC BY-SA 2.5,https://stackoverflow.com/questions/1324064/performance-of-hashmap-with-different-initial-capacity-and-load-factor,Performance of HashMap with different initial capacity and load factor,1324241.0,,,,,
1106,['java'],"{'user_type': 'does_not_exist', 'display_name': 'Shwetha'}",True,180,,3,1,1298588696,1251037122,1251037981.0,1318688,CC BY-SA 2.5,https://stackoverflow.com/questions/1318688/problem-with-java-applet,Problem with Java Applet,,,,,,
1107,['java'],"{'user_type': 'does_not_exist', 'display_name': 'vignesh'}",True,1341,,1,1,1298560519,1251377330,,1340870,CC BY-SA 2.5,https://stackoverflow.com/questions/1340870/how-to-periodically-poll-some-value-using-java-swing,How to periodically poll some value using Java (Swing)?,,,,,,
1108,"['java', 'hibernate', 'postgresql', 'jpa']","{'account_id': 50889, 'reputation': 115, 'user_id': 151903, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be7a1e6895e0fc70f99a9315ac05f2c8?s=256&d=identicon&r=PG', 'display_name': 'Stephen', 'link': 'https://stackoverflow.com/users/151903/stephen'}",True,3600,,1,2,1298472024,1251280746,,1333596,CC BY-SA 2.5,https://stackoverflow.com/questions/1333596/postgresql-identity-in-jpa-single-table-hierarchy,PostgreSQL identity in JPA single table hierarchy,1347998.0,,,,,
1109,"['java', 'python', 'audio', 'mp3']","{'account_id': 51258, 'reputation': 281, 'user_id': 153108, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/44e3299dc97f1a80f165fd8539cbf932?s=256&d=identicon&r=PG', 'display_name': 'Gregor Hochmuth', 'link': 'https://stackoverflow.com/users/153108/gregor-hochmuth'}",True,1679,,4,5,1298242422,1249772232,,1250086,CC BY-SA 2.5,https://stackoverflow.com/questions/1250086/manipulate-mp3-programmatically-muting-certain-parts,Manipulate MP3 programmatically: Muting certain parts?,1250130.0,,,,,
1110,"['java', 'data-structures']","{'user_type': 'does_not_exist', 'display_name': 'Kap'}",False,250,,1,0,1297729532,1249423717,1592644375.0,1230164,CC BY-SA 4.0,https://stackoverflow.com/questions/1230164/comparing-linked-objects,Comparing Linked-objects,,,,,,
1111,"['java', 'migration', 'jvm', 'j++']","{'account_id': 420, 'reputation': 58099, 'user_id': 536, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/2142b1a501386ed0af9232862af48df9?s=256&d=identicon&r=PG', 'display_name': 'Judah Gabriel Himango', 'link': 'https://stackoverflow.com/users/536/judah-gabriel-himango'}",True,561,,3,1,1297407502,1249242858,,1219681,CC BY-SA 2.5,https://stackoverflow.com/questions/1219681/migrate-old-j-project-to-eclipse,Migrate old J++ project to Eclipse?,1219967.0,,,,,
1112,"['java', 'db2', 'ibm-midrange', 'user-defined-functions']","{'account_id': 51393, 'reputation': 2425, 'user_id': 153562, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/dd53a54efcdacb67ad61046f35e14243?s=256&d=identicon&r=PG', 'display_name': 'Nimrod Shory', 'link': 'https://stackoverflow.com/users/153562/nimrod-shory'}",True,586,,1,1,1297325181,1249890131,,1253570,CC BY-SA 2.5,https://stackoverflow.com/questions/1253570/db2-as400-java-function-always-returns-same-value,DB2 AS400 Java function always returns same value,1636185.0,,,,,
1113,"['java', 'jsp', 'maven-2', 'ant', 'build-process']","{'account_id': 850, 'reputation': 5345, 'user_id': 1113, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/4dac7ad3d4cba8bfd450920febed0f32?s=256&d=identicon&r=PG', 'display_name': 'Sindri Traustason', 'link': 'https://stackoverflow.com/users/1113/sindri-traustason'}",True,3599,,2,4,1296855706,1251111539,1251112763.0,1321711,CC BY-SA 2.5,https://stackoverflow.com/questions/1321711/illegalaccesserror-when-calling-ant-script-from-maven-antrun-plugin,IllegalAccessError when calling ant script from maven-antrun-plugin,1461334.0,,,,,
1114,"['java', 'jar', 'manifest', 'packaging', 'manifest.mf']","{'account_id': 28583, 'reputation': 20204, 'user_id': 76465, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/201641a489349495d6c0846e219d9a5e?s=256&d=identicon&r=PG', 'display_name': 'Chathuranga Chandrasekara', 'link': 'https://stackoverflow.com/users/76465/chathuranga-chandrasekara'}",True,9724,,2,3,1296837034,1249971193,1495535591.0,1258668,CC BY-SA 3.0,https://stackoverflow.com/questions/1258668/can-i-call-class-files-that-are-within-a-jar-library-located-in-another-jar-file,Can I call class files that are within a jar library located in another jar file?,1258693.0,,,,,
1115,"['java', 'ruby', 'scalability']","{'account_id': 31785, 'reputation': 4969, 'user_id': 87582, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0e569b2a42b4709c5f66c00e78ede5a2?s=256&d=identicon&r=PG', 'display_name': 'Silent Warrior', 'link': 'https://stackoverflow.com/users/87582/silent-warrior'}",True,750,,6,1,1296752685,1250971163,,1316901,CC BY-SA 2.5,https://stackoverflow.com/questions/1316901/scalable-ruby-application,Scalable ruby application,2079613.0,,,,,
1116,"['java', 'assembly']","{'user_type': 'does_not_exist', 'display_name': 'user155902'}",True,969,,5,0,1296691177,1250740006,1250744626.0,1303839,CC BY-SA 2.5,https://stackoverflow.com/questions/1303839/building-a-system-in-java-and-assembly-language-that-runs-on-bare-metal,building a system in Java and assembly language that runs on &quot;bare metal&quot;,1303937.0,,,,,
1117,"['java', 'apache-commons', 'big-ip']","{'account_id': 31256, 'reputation': 1157, 'user_id': 85711, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/jo9eI.jpg?s=256&g=1', 'display_name': 'Greg Noe', 'link': 'https://stackoverflow.com/users/85711/greg-noe'}",True,1922,,2,1,1296612856,1251127927,,1323071,CC BY-SA 2.5,https://stackoverflow.com/questions/1323071/can-i-get-the-response-server-name-ip-using-apache-httpclient,Can I get the response server name/ip using Apache HttpClient?,1326984.0,,,,,
1118,"['java', 'eclipse', 'eclipse-plugin', 'osgi', 'bundle']","{'account_id': 49590, 'reputation': 511, 'user_id': 147674, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/8a97661044cda67dc5b204a62da2cb98?s=256&d=identicon&r=PG', 'display_name': 'Ant&#243;in&#211;g', 'link': 'https://stackoverflow.com/users/147674/ant%c3%b3in%c3%93g'}",True,281,,3,1,1296578708,1250700179,,1301179,CC BY-SA 2.5,https://stackoverflow.com/questions/1301179/is-having-eclipse-osgi-activators-inheriting-from-each-other-a-good-idea,Is having Eclipse OSGI Activators inheriting from each other a good idea?,1301194.0,,,1250700179.0,,
1119,"['java', 'opengl', 'java-2d']","{'account_id': 32232, 'reputation': 11071, 'user_id': 89211, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/d8b4889359df45a8c8099ef16bd96be9?s=256&d=identicon&r=PG', 'display_name': 'Relequestual', 'link': 'https://stackoverflow.com/users/89211/relequestual'}",True,3362,,4,3,1296419041,1250087868,1296419041.0,1266583,CC BY-SA 2.5,https://stackoverflow.com/questions/1266583/do-i-need-to-use-opengl-in-my-2d-java-sim-game,Do I need to use OpenGL in my 2D Java sim game?,1278027.0,,,,,
1120,"['java', 'protocols']","{'account_id': 42088, 'reputation': 263, 'user_id': 122494, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/NEE0b.jpg?s=256&g=1', 'display_name': 'Burmudar', 'link': 'https://stackoverflow.com/users/122494/burmudar'}",True,1229,,2,0,1296333170,1249587494,,1240933,CC BY-SA 2.5,https://stackoverflow.com/questions/1240933/are-there-any-x-25-protocol-java-libraries,Are there any x.25 protocol Java libraries?,1241183.0,,,,,
1121,"['java', 'classloader', 'javaagents']","{'account_id': 8074, 'reputation': 41623, 'user_id': 14316, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/f1eb8b540db13afbb3426637641534aa?s=256&d=identicon&r=PG', 'display_name': 'pdeva', 'link': 'https://stackoverflow.com/users/14316/pdeva'}",True,2349,,4,3,1296121032,1249709985,,1248061,CC BY-SA 2.5,https://stackoverflow.com/questions/1248061/javaagent-class-unloading,Javaagent class unloading,,,,,,
1122,"['java', 'netbeans', 'osgi', 'classcastexception', 'apache-felix']","{'account_id': 49589, 'reputation': 2769, 'user_id': 147673, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/fc0e56c4e869653308f42a9378097b96?s=256&d=identicon&r=PG', 'display_name': 'Houtman', 'link': 'https://stackoverflow.com/users/147673/houtman'}",True,766,,1,0,1295951854,1249912640,1295951854.0,1255051,CC BY-SA 2.5,https://stackoverflow.com/questions/1255051/osgi-in-netbeans-classcastexception-when-retrieving-service,"OSGi in Netbeans, ClassCastException when retrieving service",1256522.0,,,,,
1123,"['java', 'osgi', 'manifest.mf', 'apache-felix']","{'account_id': 49589, 'reputation': 2769, 'user_id': 147673, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/fc0e56c4e869653308f42a9378097b96?s=256&d=identicon&r=PG', 'display_name': 'Houtman', 'link': 'https://stackoverflow.com/users/147673/houtman'}",True,1813,,1,0,1295949481,1249644001,1295949481.0,1244226,CC BY-SA 2.5,https://stackoverflow.com/questions/1244226/mangen-adds-bundle-manifestversion-1-to-manifest-but-felix-doesnt-seem-to-a,"mangen adds &#39;Bundle-ManifestVersion: 1&#39; to manifest, but felix doesn&#39;t seem to accept value 1",1248514.0,,,,,
