,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,accepted_answer_id,content_license,migrated_from,protected_date
970,"['html', 'css', 'typescript']","{'account_id': 12589727, 'reputation': 482, 'user_id': 9157013, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f10398ccce952643ae53a8582ed7c461?s=256&d=identicon&r=PG&f=1', 'display_name': 'חיים חדד', 'link': 'https://stackoverflow.com/users/9157013/%d7%97%d7%99%d7%99%d7%9d-%d7%97%d7%93%d7%93'}",True,110,,3,0,1590750303,1590578547,1590580962.0,62041894,https://stackoverflow.com/questions/62041894/add-class-to-a-link-when-clicking-it-and-remove-it-when-clicking-elsewhere,,Add class to a link when clicking it and remove it when clicking elsewhere,62084382.0,CC BY-SA 4.0,,
971,"['css', 'bootstrap-4', 'bootstrap-vue']","{'account_id': 1801257, 'reputation': 8425, 'user_id': 1639556, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/MDuWh.jpg?s=256&g=1', 'display_name': 'Leos Literak', 'link': 'https://stackoverflow.com/users/1639556/leos-literak'}",True,204,,4,1,1590749864,1590689454,,62071641,https://stackoverflow.com/questions/62071641/boostrap-container-overflow-and-not-responsive-always-displayed-two-columns,,Boostrap container overflow and not responsive (always displayed two columns),62084354.0,CC BY-SA 4.0,,
972,"['javascript', 'html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user13608061'}",True,65,,1,-2,1590749862,1590739425,1590749862.0,62081351,https://stackoverflow.com/questions/62081351/creating-a-floating-div-within-a-responsive-site,,Creating a floating &quot;div&quot; within a responsive site,62081532.0,CC BY-SA 4.0,,
973,"['css', 'reactjs', 'semantic-ui', 'styling', 'semantic-ui-react']","{'account_id': 15945749, 'reputation': 102, 'user_id': 11506381, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/effb4a465c3634cf455084cb33a2b554?s=256&d=identicon&r=PG&f=1', 'display_name': 'Display Name', 'link': 'https://stackoverflow.com/users/11506381/display-name'}",True,310,,1,0,1590749254,1590746976,,62083547,https://stackoverflow.com/questions/62083547/div-not-taking-up-full-space,,Div Not Taking Up Full Space,62084170.0,CC BY-SA 4.0,,
974,['css'],"{'account_id': 15349183, 'reputation': 1858, 'user_id': 11073514, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/imumP.png?s=256&g=1', 'display_name': 'SimpleBinary', 'link': 'https://stackoverflow.com/users/11073514/simplebinary'}",False,29,,0,0,1590749081,1590748345,1590749081.0,62083936,https://stackoverflow.com/questions/62083936/problem-with-animation-fill-mode-in-firefox-75,,Problem with animation-fill-mode in Firefox 75,,CC BY-SA 4.0,,
975,"['css', 'google-chrome', 'css-transforms']","{'account_id': 106434, 'reputation': 105, 'user_id': 283529, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e27688333b9634653400c93a3c73c075?s=256&d=identicon&r=PG', 'display_name': 'Hugo', 'link': 'https://stackoverflow.com/users/283529/hugo'}",True,412,,2,5,1590748304,1590673988,,62066430,https://stackoverflow.com/questions/62066430/how-to-prevent-blurry-scrollbar-on-windows-chrome-after-transform-scale,,How to prevent blurry scrollbar on Windows Chrome after transform scale?,,CC BY-SA 4.0,,
976,"['javascript', 'css', 'd3.js', 'svg']","{'account_id': 14032774, 'reputation': 330, 'user_id': 10136219, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2175073162520042/picture?type=large', 'display_name': 'ItzaMi', 'link': 'https://stackoverflow.com/users/10136219/itzami'}",False,53,,0,0,1590747999,1590747999,,62083848,https://stackoverflow.com/questions/62083848/d3-distribute-text-vertically-inside-svg-svg-height-equal-children-inside,,D3 - Distribute &lt;text&gt; vertically inside SVG + SVG height equal children inside it,,CC BY-SA 4.0,,
977,"['html', 'css', 'angular', 'ag-grid']","{'account_id': 16046951, 'reputation': 3, 'user_id': 11581840, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e422a51b922df40b2da204ce8c471e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lotfi', 'link': 'https://stackoverflow.com/users/11581840/lotfi'}",False,259,,1,0,1590747531,1590608649,,62051588,https://stackoverflow.com/questions/62051588/ag-grid-filter-menu-automatically-resizing,,Ag-grid filter menu automatically resizing,,CC BY-SA 4.0,,
978,"['css', 'svg', 'bootstrap-4', 'responsive', 'fluid']","{'account_id': 1710020, 'reputation': 38, 'user_id': 1568267, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Tj878.png?s=256&g=1', 'display_name': 'Fernando Comet', 'link': 'https://stackoverflow.com/users/1568267/fernando-comet'}",True,284,,1,0,1590747255,1590743229,,62082348,https://stackoverflow.com/questions/62082348/bootstrap-fluid-img-with-svg-filter,,Bootstrap fluid img with svg filter,62083637.0,CC BY-SA 4.0,,
979,"['html', 'jquery', 'css', 'twitter-bootstrap']","{'account_id': 18134757, 'reputation': 207, 'user_id': 13189441, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b12639e62e217695aec853c6956c6fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'reduxHelpPlz', 'link': 'https://stackoverflow.com/users/13189441/reduxhelpplz'}",False,45,,0,2,1590747062,1590745643,1590747062.0,62083110,https://stackoverflow.com/questions/62083110/margin-changing-drastically-in-bootstrap,,margin changing drastically in bootstrap,,CC BY-SA 4.0,,
980,"['javascript', 'css', 'highcharts']","{'account_id': 2714793, 'reputation': 12460, 'user_id': 2342399, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/da7b3bf63455228a889008a1cd76109a?s=256&d=identicon&r=PG', 'display_name': 'Boosted_d16', 'link': 'https://stackoverflow.com/users/2342399/boosted-d16'}",True,490,,2,0,1590746662,1590403614,1590512155.0,62000841,https://stackoverflow.com/questions/62000841/highcharts-dynamic-data-label-positioning-on-multi-series-doughtnut-charts,,Highcharts - dynamic data label positioning on multi series doughtnut charts,62083444.0,CC BY-SA 4.0,,
981,"['javascript', 'html', 'css', 'angular']","{'account_id': 2185669, 'reputation': 13, 'user_id': 1934140, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65b46870b0a4865b5b97823324559337?s=256&d=identicon&r=PG', 'display_name': 'Deepak Madhana Raj kannan', 'link': 'https://stackoverflow.com/users/1934140/deepak-madhana-raj-kannan'}",False,45,,1,-2,1590746483,1590745427,1590746106.0,62083045,https://stackoverflow.com/questions/62083045/customizing-angular8-date-picker-arrow-top-and-bottom-arrow,,Customizing Angular8 date picker arrow (top and bottom arrow),,CC BY-SA 4.0,,
982,"['javascript', 'html', 'css', 'forms']","{'account_id': 17621393, 'reputation': 1419, 'user_id': 12787264, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/grb3o.jpg?s=256&g=1', 'display_name': 'finnmglas', 'link': 'https://stackoverflow.com/users/12787264/finnmglas'}",False,698,,0,1,1590746162,1590746162,,62083269,https://stackoverflow.com/questions/62083269/styling-the-resize-grabber-of-textarea-stackoverflow-style,,Styling the resize grabber of textarea StackOverflow style,,CC BY-SA 4.0,,
983,"['javascript', 'html', 'css', 'vue.js', 'pdf']","{'account_id': 17246339, 'reputation': 38, 'user_id': 12487529, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17a68366291110719bdc2a6b7232bfd8?s=256&d=identicon&r=PG&f=1', 'display_name': 'user12487529', 'link': 'https://stackoverflow.com/users/12487529/user12487529'}",True,963,,1,1,1590745410,1590744624,,62082790,https://stackoverflow.com/questions/62082790/how-to-transform-vue-js-html-page-into-pdf,,How to transform vue js html page into pdf,62083036.0,CC BY-SA 4.0,,
984,"['html', 'css', 'flexbox']","{'account_id': 10012047, 'reputation': 1, 'user_id': 7404612, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-o4wYN3dW-NY/AAAAAAAAAAI/AAAAAAAAJZE/LySpV0KlAWs/photo.jpg?sz=256', 'display_name': 'Fernando Moya Llasat', 'link': 'https://stackoverflow.com/users/7404612/fernando-moya-llasat'}",False,124,1590745752.0,2,0,1590745273,1590744660,,62082799,https://stackoverflow.com/questions/62082799/fit-content-in-to-flex-direction-column,Duplicate,Fit content in to flex direction column,,,,
985,"['html', 'css']","{'account_id': 16145231, 'reputation': 24, 'user_id': 11655173, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3043V.jpg?s=256&g=1', 'display_name': 'Redskinsjo', 'link': 'https://stackoverflow.com/users/11655173/redskinsjo'}",True,315,,1,0,1590745269,1590700452,1590745269.0,62074631,https://stackoverflow.com/questions/62074631/html-elements-dont-move,,Html elements don&#39;t move,,CC BY-SA 4.0,,
986,"['html', 'css']","{'account_id': 197142, 'reputation': 15273, 'user_id': 441016, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/e3aa08907388338521f3d9cec7a13d32?s=256&d=identicon&r=PG', 'display_name': '1.21 gigawatts', 'link': 'https://stackoverflow.com/users/441016/1-21-gigawatts'}",True,128,1590743760.0,2,0,1590745063,1590742095,1590745022.0,62082045,https://stackoverflow.com/questions/62082045/triggering-hover-on-second-element-when-hovering-on-first-using-pure-css,Duplicate,Triggering :hover on second element when hovering on first using pure CSS,,,,
987,"['html', 'css']","{'account_id': 17985829, 'reputation': 3, 'user_id': 13071108, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj1bIxAKe_YERSKlyFRP1djNCR-Po5jiOMZr2pZpg=k-s256', 'display_name': 'Weranjana De Silva', 'link': 'https://stackoverflow.com/users/13071108/weranjana-de-silva'}",False,29,,0,0,1590744473,1590736835,1590744473.0,62080704,https://stackoverflow.com/questions/62080704/suddenly-the-footer-is-anchored-to-the-bottom-of-the-screen-instead-of-being-an,,"Suddenly the footer is anchored to the bottom of the screen, instead of being anchored to the bottom of the page",,CC BY-SA 4.0,,
988,"['html', 'css', 'angular']","{'account_id': 17629149, 'reputation': 1, 'user_id': 12793585, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAgj1E-6DlrlKJgLiUTILJw4cjdgrSfKnOoh-ReXw=k-s256', 'display_name': 'Dennis van beelen', 'link': 'https://stackoverflow.com/users/12793585/dennis-van-beelen'}",False,239,,0,0,1590744462,1590739965,1590744462.0,62081493,https://stackoverflow.com/questions/62081493/angular-material-table-borders-not-full-length,,Angular material table borders not full length,,CC BY-SA 4.0,,
989,"['javascript', 'css', 'reactjs']","{'account_id': 5771122, 'reputation': 582, 'user_id': 4554544, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/dgHP8.jpg?s=256&g=1', 'display_name': 'Heis', 'link': 'https://stackoverflow.com/users/4554544/heis'}",True,558,,1,1,1590743880,1590743652,,62082472,https://stackoverflow.com/questions/62082472/react-component-not-working-on-touchscreen,,React component not working on touchscreen,62082552.0,CC BY-SA 4.0,,
990,"['html', 'css', 'css-grid']","{'account_id': 8853306, 'reputation': 25, 'user_id': 6611813, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-JJZQf0TaJZk/AAAAAAAAAAI/AAAAAAAASKo/6OBNvbPHD10/photo.jpg?sz=256', 'display_name': 'Gnio', 'link': 'https://stackoverflow.com/users/6611813/gnio'}",True,375,,3,2,1590743344,1590425727,1590427425.0,62007108,https://stackoverflow.com/questions/62007108/divs-not-spanning-vertically-using-css-grid,,Divs not spanning vertically using CSS Grid,62082385.0,CC BY-SA 4.0,,
991,"['javascript', 'html', 'css']","{'account_id': 18709970, 'reputation': 43, 'user_id': 13640258, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ya_wt407i0U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckpL2kLUiyPz_VDRptxH49nCA8vMg/photo.jpg?sz=256', 'display_name': 'Andrei Flavius', 'link': 'https://stackoverflow.com/users/13640258/andrei-flavius'}",True,56,,1,2,1590742784,1590741331,,62081853,https://stackoverflow.com/questions/62081853/translatez-element-still-looks-flat-when-rotating-parent,,translateZ element still looks flat when rotating parent,62082241.0,CC BY-SA 4.0,,
992,"['javascript', 'css', 'reactjs', 'sass', 'css3pie']","{'account_id': 14171761, 'reputation': 1330, 'user_id': 10238136, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pLlN2.jpg?s=256&g=1', 'display_name': 'bihire boris', 'link': 'https://stackoverflow.com/users/10238136/bihire-boris'}",False,140,,3,0,1590742328,1590675184,1590681781.0,62066879,https://stackoverflow.com/questions/62066879/how-to-maintain-an-aspect-ratio-of-a-div-inside-another-div,,How to maintain an aspect ratio of a div inside another div,,CC BY-SA 4.0,,
993,"['html', 'css', 'html-table']","{'account_id': 16612295, 'reputation': 5, 'user_id': 12004913, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-q3w_Q8IG5kc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdVfdwu5yPQmlc7DI8qV3w-sppxhw/photo.jpg?sz=256', 'display_name': 'Arjun Nair', 'link': 'https://stackoverflow.com/users/12004913/arjun-nair'}",False,104,,0,0,1590742092,1590737228,1590742092.0,62080794,https://stackoverflow.com/questions/62080794/table-with-scrollable-tbody-and-fixed-header-but-with-responsive-width-with-text,,Table with scrollable tbody and fixed header but with responsive width with text length,,CC BY-SA 4.0,,
994,"['html', 'css']","{'account_id': 2168262, 'reputation': 43, 'user_id': 1920868, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DOCkL.jpg?s=256&g=1', 'display_name': 'GameChanger', 'link': 'https://stackoverflow.com/users/1920868/gamechanger'}",True,795,1590741368.0,3,1,1590741541,1590739758,,62081435,https://stackoverflow.com/questions/62081435/why-is-the-web-page-show-a-scroll-bar-when-body-set-to-min-height-100vh,Duplicate,Why is the web page show a scroll bar when `body` set to `min-height: 100vh`?,62081630.0,,,
995,"['javascript', 'css', 'angular']","{'account_id': 12936822, 'reputation': 841, 'user_id': 9353890, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/11b45d2c26a904a74d3e61d9ec9b60c7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nancy', 'link': 'https://stackoverflow.com/users/9353890/nancy'}",True,62,,1,-1,1590741140,1590719979,1590738378.0,62077801,https://stackoverflow.com/questions/62077801/how-to-remove-and-add-css-styles-using-javascript-added-style-not-reflected-in,,How to remove and add css styles using javascript - added style not reflected in UI,62081813.0,CC BY-SA 4.0,,
996,"['jquery', 'css', 'show-hide']","{'account_id': 18709513, 'reputation': 1, 'user_id': 13639873, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiAhVj8q0F9YKSpAJqQQhtrL0rPl_kBbdX-SGdvFg=k-s256', 'display_name': 'Елена Линчук', 'link': 'https://stackoverflow.com/users/13639873/%d0%95%d0%bb%d0%b5%d0%bd%d0%b0-%d0%9b%d0%b8%d0%bd%d1%87%d1%83%d0%ba'}",True,55,,2,-1,1590740956,1590736132,,62080500,https://stackoverflow.com/questions/62080500/onclick-show-div-and-hide-other-div-doesnt-work,,onclick show div and hide other div doesn&#39;t work,,CC BY-SA 4.0,,
997,"['javascript', 'css', 'css-animations']","{'account_id': 3305872, 'reputation': 8431, 'user_id': 2780711, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/yeJ7R.jpg?s=256&g=1', 'display_name': 'icecub', 'link': 'https://stackoverflow.com/users/2780711/icecub'}",True,1852,,1,3,1590740106,1590646403,1590648468.0,62058136,https://stackoverflow.com/questions/62058136/css-rolling-ball-animation-position,,CSS rolling ball animation position,62070663.0,CC BY-SA 4.0,,
998,"['css', 'word-wrap', 'line-breaks']","{'account_id': 11348382, 'reputation': 1, 'user_id': 8320222, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-u3y1mF3ufJw/AAAAAAAAAAI/AAAAAAAAAA8/kpoXFHoGE08/photo.jpg?sz=256', 'display_name': 'Taku', 'link': 'https://stackoverflow.com/users/8320222/taku'}",False,39,,0,0,1590739360,1590669635,1590739360.0,62064939,https://stackoverflow.com/questions/62064939/how-to-set-different-paddings-for-line-breaks-and-line-wraps,,How to set different paddings for line breaks and line wraps?,,CC BY-SA 4.0,,
999,"['html', 'css', 'image']","{'account_id': 18706035, 'reputation': 1, 'user_id': 13637190, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/708fddb8f36c90ae9c65ea82d117c983?s=256&d=identicon&r=PG&f=1', 'display_name': 'BerentClaes', 'link': 'https://stackoverflow.com/users/13637190/berentclaes'}",True,55,,3,0,1590739156,1590696010,1590739156.0,62073516,https://stackoverflow.com/questions/62073516/image-on-right-text-on-left,,"Image on Right, text on left",,CC BY-SA 4.0,,
1000,"['html', 'css']","{'account_id': 2816973, 'reputation': 153, 'user_id': 4818123, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/e9734aec5286ca639c05dd7ce7437afd?s=256&d=identicon&r=PG', 'display_name': 'Takeshi Tokugawa YD', 'link': 'https://stackoverflow.com/users/4818123/takeshi-tokugawa-yd'}",True,382,,1,3,1590738861,1590390236,1590391752.0,61997355,https://stackoverflow.com/questions/61997355/how-to-make-item-numbers-with-adaptive-in-html-css-ordered-list-with-block-chil,,How to make item number&#39;s with adaptive in html/css ordered list with block children element of list item?,62081205.0,CC BY-SA 4.0,,
