,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date,migrated_from
883,"['css', 'drop-down-menu', 'joomla', 'joomla3.0']","{'account_id': 1087098, 'reputation': 2975, 'user_id': 1082555, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/2QSd5.jpg?s=256&g=1', 'display_name': 'tim.baker', 'link': 'https://stackoverflow.com/users/1082555/tim-baker'}",True,3747,,11621074.0,1,0,1387801689,1343080179,1387801689.0,11621073,https://stackoverflow.com/questions/11621073/joomla-sub-menus-not-appearing,,Joomla Sub Menus not appearing,CC BY-SA 3.0,,
884,"['css', 'ruby-on-rails-3', 'asset-pipeline']","{'account_id': 280804, 'reputation': 565, 'user_id': 576720, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/279763792dc9063d4ef020a91f713f67?s=256&d=identicon&r=PG', 'display_name': 'Kael', 'link': 'https://stackoverflow.com/users/576720/kael'}",True,2549,,11725660.0,1,3,1387703825,1343664893,1495542074.0,11725391,https://stackoverflow.com/questions/11725391/rails-asset-pipeline-with-conditional-css-files,,Rails Asset Pipeline with conditional CSS files,CC BY-SA 3.0,,
885,"['html', 'css']","{'account_id': 107766, 'reputation': 1470, 'user_id': 286389, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/c0b3b3eb6e9653d6d3906fd8c9437241?s=256&d=identicon&r=PG&f=1', 'display_name': 'mark rammmy', 'link': 'https://stackoverflow.com/users/286389/mark-rammmy'}",False,138,,,0,0,1386869194,1342191505,1342193446.0,11473033,https://stackoverflow.com/questions/11473033/fixed-table-with-header-visible,,fixed table with header visible,CC BY-SA 3.0,,
886,"['javascript', 'html', 'css', 'mobile']","{'account_id': 1639638, 'reputation': 11, 'user_id': 1512347, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f9ae223a0373755a4ba9b29982a42bc?s=256&d=identicon&r=PG', 'display_name': 'Ron Cassel', 'link': 'https://stackoverflow.com/users/1512347/ron-cassel'}",False,499,,,2,1,1386736582,1341846750,,11397932,https://stackoverflow.com/questions/11397932/floating-menu-css-javascript-issues,,Floating Menu CSS/Javascript issues,CC BY-SA 3.0,,
887,"['javascript', 'css', 'google-chrome', 'css-selectors', 'print-css']","{'account_id': 1319890, 'reputation': 1589, 'user_id': 1265929, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/ac810b2c38cff1de5ca9736e9b9318e6?s=256&d=identicon&r=PG', 'display_name': 'Niks Jain', 'link': 'https://stackoverflow.com/users/1265929/niks-jain'}",True,16477,,,2,10,1386698616,1342437732,1342440500.0,11503217,https://stackoverflow.com/questions/11503217/css-disable-header-footer-from-print-preview-chrome,,CSS: Disable Header &amp; Footer From Print Preview Chrome,CC BY-SA 3.0,,
888,['css'],"{'account_id': 1265601, 'reputation': 238, 'user_id': 1222962, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8290834b00f773c87f8f5ef23cd1b055?s=256&d=identicon&r=PG', 'display_name': 'Joseph', 'link': 'https://stackoverflow.com/users/1222962/joseph'}",True,190,,20466467.0,3,0,1386578624,1342445338,1342492309.0,11505402,https://stackoverflow.com/questions/11505402/external-css-linking-issue,,external css linking issue,CC BY-SA 3.0,,
889,"['css', 'slider', 'slideshow', 'parallax']","{'account_id': 1120400, 'reputation': 349, 'user_id': 1108846, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/4532ccc14df181a4a887532c11b790d4?s=256&d=identicon&r=PG', 'display_name': 'Raja', 'link': 'https://stackoverflow.com/users/1108846/raja'}",True,19276,,11368209.0,2,1,1386546921,1341599180,,11367709,https://stackoverflow.com/questions/11367709/css3-slider-absolute-positioning-inside-relative-div-for-responsive-slideshow,,CSS3 slider - Absolute positioning inside relative div for responsive slideshow,CC BY-SA 3.0,,
890,"['css', 'html', 'containers']","{'account_id': 1502732, 'reputation': 535, 'user_id': 1406852, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/48be472757598ebb8f8b273f0e36bd6c?s=256&d=identicon&r=PG', 'display_name': 'benji_r', 'link': 'https://stackoverflow.com/users/1406852/benji-r'}",True,11239,,11321184.0,1,3,1386539023,1341362991,1386539023.0,11321117,https://stackoverflow.com/questions/11321117/my-div-doesnt-stay-inside-my-div-container,,My div doesn&#39;t stay inside my div container,CC BY-SA 3.0,,
891,"['javascript', 'css']","{'account_id': 1542331, 'reputation': 445, 'user_id': 1436663, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/57ff09fea1e8a9201295fa08b60a4704?s=256&d=identicon&r=PG', 'display_name': 'PHP', 'link': 'https://stackoverflow.com/users/1436663/php'}",True,90,,11476260.0,1,0,1386325091,1342204083,1386325091.0,11476216,https://stackoverflow.com/questions/11476216/css-image-sprite-to-javascript-on-mouse-function,,css image sprite to javascript on mouse function,CC BY-SA 3.0,,
892,"['css', 'internet-explorer']","{'account_id': 1400480, 'reputation': 15896, 'user_id': 1329367, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e5c88ee091c849042e3bd66ab3e0d8ff?s=256&d=identicon&r=PG', 'display_name': 'Mahn', 'link': 'https://stackoverflow.com/users/1329367/mahn'}",True,21771,,11834331.0,2,6,1386085774,1343611512,1344267729.0,11714434,https://stackoverflow.com/questions/11714434/cross-browser-method-of-using-the-transformscale-css-property,,Cross-browser method of using the transform:scale css property?,CC BY-SA 3.0,,
893,"['javascript', 'css', 'editor', 'tinymce']","{'account_id': 133236, 'reputation': 12641, 'user_id': 334451, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/752bf1cd2ef2702724c89f661a5e78d7?s=256&d=identicon&r=PG', 'display_name': 'Mikko Rantalainen', 'link': 'https://stackoverflow.com/users/334451/mikko-rantalainen'}",True,7158,,11395124.0,4,6,1385741422,1341835305,1495540768.0,11394608,https://stackoverflow.com/questions/11394608/tinymce-how-to-display-all-toolbars-on-a-single-row,,TinyMCE: How to display all toolbars on a single row?,CC BY-SA 3.0,,
894,"['html', 'css', 'background-color']","{'account_id': 1358512, 'reputation': 126, 'user_id': 1296388, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e5418afccec46c1c8d2dec0938b869f?s=256&d=identicon&r=PG', 'display_name': 'Rudi Hansen', 'link': 'https://stackoverflow.com/users/1296388/rudi-hansen'}",True,1649,,11736281.0,5,2,1385698936,1343723418,1385698936.0,11736062,https://stackoverflow.com/questions/11736062/html5-block-link-styling-issues,,html5 block link styling issues,CC BY-SA 3.0,,
895,"['html', 'css', 'firefox', 'iis']","{'account_id': 1027778, 'reputation': 1006, 'user_id': 1036704, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/5922156313586842138868f958a4c6a8?s=256&d=identicon&r=PG', 'display_name': 'Ber53rker', 'link': 'https://stackoverflow.com/users/1036704/ber53rker'}",True,1282,,,3,0,1385631818,1341853094,,11399709,https://stackoverflow.com/questions/11399709/firefox-not-displaying-css-scripts-images-anything-from-subfolders-really-basi,,"FireFox not displaying CSS/Scripts/Images (anything from subfolders really) basic HTML site, IIS7",CC BY-SA 3.0,,
896,"['jquery', 'css', 'mask']","{'account_id': 934280, 'reputation': 2504, 'user_id': 963514, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/5407c3c95467f5ab674769618b37f496?s=256&d=identicon&r=PG', 'display_name': 'Systembolaget', 'link': 'https://stackoverflow.com/users/963514/systembolaget'}",True,6855,,,1,2,1384996278,1341744074,1384996278.0,11382487,https://stackoverflow.com/questions/11382487/jquery-css-darken-mask-all-divs-browser-window-apart-from-one-selected-div,,jQuery/CSS: darken/mask all divs/browser window - apart from one selected div,CC BY-SA 3.0,,
897,"['javascript', 'html', 'css', 'forms']","{'account_id': 1218595, 'reputation': 113, 'user_id': 1185699, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/37668fbb74ef40dc944bc34cc9945a1d?s=256&d=identicon&r=PG', 'display_name': 'Zwie', 'link': 'https://stackoverflow.com/users/1185699/zwie'}",False,158,,,1,0,1384949696,1343303916,1384941939.0,11668802,https://stackoverflow.com/questions/11668802/how-to-let-the-user-change-style-elements-of-a-form,,How to let the user change style elements of a form?,CC BY-SA 3.0,,
898,"['image', 'css', 'background']","{'account_id': 1684357, 'reputation': 11, 'user_id': 1547932, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dcf47cf5b91509ebc6e221fad745ed22?s=256&d=identicon&r=PG', 'display_name': 'user1547932', 'link': 'https://stackoverflow.com/users/1547932/user1547932'}",False,4826,,,2,1,1384779180,1343118262,1365538251.0,11626942,https://stackoverflow.com/questions/11626942/multiple-background-images-to-repeat-on-y-left-and-y-right,,Multiple Background Images To Repeat on Y left and Y Right,CC BY-SA 3.0,,
899,"['jquery', 'css', 'slider', 'jquery-animate']","{'account_id': 1517857, 'reputation': 87, 'user_id': 1418411, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/a730b9e403c0333aa0c72df1243cf7d2?s=256&d=identicon&r=PG', 'display_name': 'AliH', 'link': 'https://stackoverflow.com/users/1418411/alih'}",True,257,,11441500.0,2,1,1384719422,1342038524,,11440949,https://stackoverflow.com/questions/11440949/making-a-slider-cant-create-viewport,,"Making a slider, can&#39;t create viewport",CC BY-SA 3.0,,
900,"['html', 'css']","{'account_id': 345620, 'reputation': 367, 'user_id': 678659, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/7f553b65b6e3ea7cea55f798b0e6a868?s=256&d=identicon&r=PG', 'display_name': 'Nerdysyntax', 'link': 'https://stackoverflow.com/users/678659/nerdysyntax'}",True,47,,11595295.0,1,1,1384713855,1342898580,,11595199,https://stackoverflow.com/questions/11595199/ie-navigation-background-issue,,IE navigation background issue,CC BY-SA 3.0,,
901,"['html', 'css']","{'account_id': 1549187, 'reputation': 706, 'user_id': 1441984, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/9456b7e7871e35c759b99c2237ce5253?s=256&d=identicon&r=PG', 'display_name': 'Jean-Marie Comets', 'link': 'https://stackoverflow.com/users/1441984/jean-marie-comets'}",True,26993,,11451244.0,6,11,1384630574,1342093605,1342094071.0,11451142,https://stackoverflow.com/questions/11451142/a-clean-css3-3-column-layout-where-to-start,,"A clean CSS3 3-column layout, where to start?",CC BY-SA 3.0,,
902,"['css', 'jquery-mobile']","{'account_id': 1186499, 'reputation': 521, 'user_id': 1160352, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/3fc245e48710cbf77eb8e547c7c8c062?s=256&d=identicon&r=PG', 'display_name': 'blankon91', 'link': 'https://stackoverflow.com/users/1160352/blankon91'}",True,4030,,,2,2,1384608801,1343198988,,11644135,https://stackoverflow.com/questions/11644135/how-to-resize-the-header-text-in-jquery-mobile-collapsible,,How to resize the header text in jQuery Mobile collapsible?,CC BY-SA 3.0,,
903,"['javascript', 'html', 'css', 'text-editor']","{'account_id': 1061383, 'reputation': 8270, 'user_id': 1062933, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/2Fzml.jpg?s=256&g=1', 'display_name': 'NaN', 'link': 'https://stackoverflow.com/users/1062933/nan'}",True,101,1342353188.0,11480585.0,1,1,1384562708,1342232600,1384562708.0,11480524,https://stackoverflow.com/questions/11480524/how-may-i-use-the-stackexchange-qa-editor-in-my-own-website-template,off topic,How may I use the StackExchange QA editor in my own website template?,,,
904,"['css', 'twitter-bootstrap', 'reset']","{'account_id': 266644, 'reputation': 6387, 'user_id': 554327, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/eec151eb88d237bef3e14734459036be?s=256&d=identicon&r=PG', 'display_name': 'AdamT', 'link': 'https://stackoverflow.com/users/554327/adamt'}",True,9499,,11819864.0,3,5,1384478279,1343102585,,11623965,https://stackoverflow.com/questions/11623965/twitter-bootstrap-default-padding,,twitter bootstrap default padding,CC BY-SA 3.0,,
905,"['javascript', 'html', 'css', 'fonts', 'caret']","{'account_id': 989132, 'reputation': 13585, 'user_id': 1006884, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/xt9OX.png?s=256&g=1', 'display_name': 'Erik', 'link': 'https://stackoverflow.com/users/1006884/erik'}",True,3603,,,4,12,1384431904,1342504438,1343114605.0,11516736,https://stackoverflow.com/questions/11516736/how-to-have-transparent-fonts-except-for-the-text-caret-in-a-textarea,,How to have transparent fonts except for the &#39;text-caret&#39; in a textarea?,CC BY-SA 3.0,,
906,"['html', 'css', 'html-select']","{'account_id': 1214765, 'reputation': 5457, 'user_id': 1182591, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e00596bfe20afde1518573fac255b721?s=256&d=identicon&r=PG', 'display_name': 'user123_456', 'link': 'https://stackoverflow.com/users/1182591/user123-456'}",True,3436,,11512485.0,1,2,1384313333,1342471716,1343456988.0,11512305,https://stackoverflow.com/questions/11512305/how-to-put-image-into-the-select-menu,,How to put image into the select menu,CC BY-SA 3.0,,
907,"['html', 'css', 'jquery-plugins']","{'account_id': 1491636, 'reputation': 2323, 'user_id': 1428109, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/VBHeU.jpg?s=256&g=1', 'display_name': 'deny7ko', 'link': 'https://stackoverflow.com/users/1428109/deny7ko'}",True,2436,,11361633.0,2,0,1384251933,1341557690,,11357289,https://stackoverflow.com/questions/11357289/cant-change-dk-toggle-width-from-dropkick-plugin,,Can&#39;t change dk_toggle width from dropkick plugin,CC BY-SA 3.0,,
908,"['html', 'css', 'calendar']","{'account_id': 227751, 'reputation': 4098, 'user_id': 489597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e21454f34c177bd9989d46899ebe9b3?s=256&d=identicon&r=PG', 'display_name': 'Michael Hellein', 'link': 'https://stackoverflow.com/users/489597/michael-hellein'}",True,7494,,,1,11,1384248813,1342040903,1384248813.0,11441514,https://stackoverflow.com/questions/11441514/html-markup-for-multi-day-calendar-events,,HTML markup for multi-day calendar events,CC BY-SA 3.0,,
909,"['javascript', 'jquery', 'css']","{'account_id': 328297, 'reputation': 105008, 'user_id': 651174, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/2e2d79b9350ef4ebf04ac0ad5816a5c3?s=256&d=identicon&r=PG', 'display_name': 'David542', 'link': 'https://stackoverflow.com/users/651174/david542'}",True,2676,,11282138.0,5,0,1384248563,1341145912,1341147182.0,11281962,https://stackoverflow.com/questions/11281962/jquery-hiding-a-dropdown-menu-when-clicking-another-element,,JQuery hiding a dropdown menu when clicking another element,CC BY-SA 3.0,,
910,"['asp.net', 'function', 'inline', 'code-behind', 'css']","{'account_id': 321401, 'reputation': 17831, 'user_id': 640205, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/UUIk1.jpg?s=256&g=1', 'display_name': 'MacGyver', 'link': 'https://stackoverflow.com/users/640205/macgyver'}",True,2402,,11398221.0,2,1,1384243897,1341847492,,11398174,https://stackoverflow.com/questions/11398174/print-code-behind-function-return-value-in-aspx-page,,Print code behind function return value in aspx page,CC BY-SA 3.0,,
911,"['css', 'less']","{'account_id': 42451, 'reputation': 100860, 'user_id': 123671, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/23fc4556be14017796d38579dd4778ab?s=256&d=identicon&r=PG', 'display_name': 'mikemaccana', 'link': 'https://stackoverflow.com/users/123671/mikemaccana'}",True,519,,19843375.0,2,2,1383919408,1342992971,1343099257.0,11604159,https://stackoverflow.com/questions/11604159/does-less-css-support-exponents,,Does less.css support exponents?,CC BY-SA 3.0,,
912,['css'],"{'account_id': 1695438, 'reputation': 33, 'user_id': 1556898, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fddd3cf229608a3ec5dac51e56438f9f?s=256&d=identicon&r=PG', 'display_name': 'Junaid Inayati', 'link': 'https://stackoverflow.com/users/1556898/junaid-inayati'}",True,71,,,2,0,1383517380,1343373301,1343387259.0,11683081,https://stackoverflow.com/questions/11683081/need-corrections-in-css-image-gallery,,need corrections in css image gallery,CC BY-SA 3.0,,
913,"['html', 'css']","{'account_id': 990067, 'reputation': 43, 'user_id': 1007633, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/637735441/picture?type=large', 'display_name': 'GuberX', 'link': 'https://stackoverflow.com/users/1007633/guberx'}",True,8238,,,2,4,1383224499,1342831935,,11588628,https://stackoverflow.com/questions/11588628/div-scroll-with-main-scrollbar,,div scroll with main scrollbar,CC BY-SA 3.0,,
914,"['iphone', 'css', 'ios', 'touch']","{'user_type': 'does_not_exist', 'display_name': 'user1505254'}",True,1977,,,3,3,1383072081,1342552265,,11529233,https://stackoverflow.com/questions/11529233/disable-links-for-ios-device-using-css,,Disable links for iOS Device using CSS,CC BY-SA 3.0,,
915,"['jquery', 'css', 'dynamic', 'width', 'drop-down-menu']","{'account_id': 1073605, 'reputation': 3420, 'user_id': 1072272, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/K9kBv.jpg?s=256&g=1', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/1072272/tom'}",True,3479,,11513163.0,2,1,1382966910,1342475166,1342477892.0,11513046,https://stackoverflow.com/questions/11513046/dynamic-width-using-jquery-custom-select-box,,Dynamic width using jQuery - Custom Select Box,CC BY-SA 3.0,,
