,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_from,closed_date,closed_reason,protected_date
1101,"['css', 'svg']","{'account_id': 2506251, 'reputation': 33, 'user_id': 5971769, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1625617292/picture?type=large', 'display_name': 'M Luffy', 'link': 'https://stackoverflow.com/users/5971769/m-luffy'}",True,876,,1,0,1561388230,1561385784,,56738501,CC BY-SA 4.0,https://stackoverflow.com/questions/56738501/clip-path-url-fails-to-find-id,clip-path url fails to find id,,,,
1102,"['html', 'css']","{'account_id': 426440, 'reputation': 493, 'user_id': 807656, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e24691f688afa972a6c8df34bc3b1413?s=256&d=identicon&r=PG', 'display_name': 'Tycho', 'link': 'https://stackoverflow.com/users/807656/tycho'}",False,47,,2,0,1561388209,1561385456,,56738423,CC BY-SA 4.0,https://stackoverflow.com/questions/56738423/vertical-navbar-of-arbitrary-width-fixed-left-how-do-i-pad-the-main-content,Vertical navbar of arbitrary width fixed left. How do I pad the main content?,,,,
1103,"['javascript', 'css', 'firefox', 'microsoft-edge', 'anime.js']","{'account_id': 9030162, 'reputation': 150, 'user_id': 6728079, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79491a538b6225957adbe21988c3e33b?s=256&d=identicon&r=PG&f=1', 'display_name': 'chips', 'link': 'https://stackoverflow.com/users/6728079/chips'}",False,444,,1,0,1561387515,1561123125,1561124337.0,56704281,CC BY-SA 4.0,https://stackoverflow.com/questions/56704281/why-does-anime-js-not-animate-the-left-property-in-firefox-or-microsoft-edge,Why does anime.js not animate the left property in Firefox or Microsoft Edge?,,,,
1104,"['javascript', 'html', 'css', 'responsive-design']","{'account_id': 2302160, 'reputation': 756, 'user_id': 2022241, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/93883fc4c2eaef04e277eb7087a7da66?s=256&d=identicon&r=PG', 'display_name': 'kyrpav', 'link': 'https://stackoverflow.com/users/2022241/kyrpav'}",True,466,56738914.0,1,1,1561387140,1561042041,1561044934.0,56688563,CC BY-SA 4.0,https://stackoverflow.com/questions/56688563/shrink-table-when-decreasing-window-size-to-prevent-scrollbars,Shrink table when decreasing window size to prevent scrollbars,,,,
1105,"['html', 'css']","{'account_id': 14669198, 'reputation': 349, 'user_id': 10594133, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/11b92df4a6f537d32380fba92af7932c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Karan', 'link': 'https://stackoverflow.com/users/10594133/karan'}",True,72,56683818.0,2,-1,1561386211,1561025376,1561386211.0,56683695,CC BY-SA 4.0,https://stackoverflow.com/questions/56683695/difficulty-in-changing-color-of-text-when-hover-over-it,Difficulty in changing color of text when hover over it,,,,
1106,"['javascript', 'html', 'css', 'bootstrap-4']","{'user_type': 'does_not_exist', 'display_name': 'user11098230'}",True,4905,56738063.0,1,0,1561385534,1561322805,,56727613,CC BY-SA 4.0,https://stackoverflow.com/questions/56727613/how-can-i-customize-cards-positioning-bootstrap,How can I customize cards positioning Bootstrap,,,,
1107,['css'],"{'account_id': 7353056, 'reputation': 3127, 'user_id': 5598574, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/aUJPQ.jpg?s=256&g=1', 'display_name': 'Hairi', 'link': 'https://stackoverflow.com/users/5598574/hairi'}",False,82,,1,0,1561385168,1561383256,1561383875.0,56737751,,https://stackoverflow.com/questions/56737751/canvas-border-increases-the-area-draw-the-border-inside-the-canvas,"Canvas border increases the area, draw the border inside the canvas",,1561383528.0,Duplicate,
1108,"['javascript', 'jquery', 'css']","{'account_id': 404857, 'reputation': 673, 'user_id': 773406, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ffa969095fd877037378504523f3cc00?s=256&d=identicon&r=PG', 'display_name': 'webmastx', 'link': 'https://stackoverflow.com/users/773406/webmastx'}",False,57,,0,0,1561385154,1561385154,,56738339,,https://stackoverflow.com/questions/56738339/how-to-change-background-image-for-the-css-tag-bodyafter,How to change background image for the css tag &quot;body:after&quot;,,1561385495.0,Duplicate,
1109,"['javascript', 'html', 'css', 'twitter-bootstrap']","{'account_id': 15793657, 'reputation': 67, 'user_id': 11396199, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae74817a3450e146e41b23e299509d04?s=256&d=identicon&r=PG&f=1', 'display_name': 'DigiDev', 'link': 'https://stackoverflow.com/users/11396199/digidev'}",False,83,,0,0,1561385075,1561383703,1561385075.0,56737902,CC BY-SA 4.0,https://stackoverflow.com/questions/56737902/paragraph-is-overflowing-in-internet-explorer-11-chrome-and-firefox-are-fine,Paragraph is overflowing in Internet Explorer 11. Chrome and Firefox are fine,,,,
1110,"['html', 'css']","{'account_id': 15180230, 'reputation': 107, 'user_id': 10953698, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-So_U6NiLzrI/AAAAAAAAAAI/AAAAAAAAT9I/JOa-CamJZ78/photo.jpg?sz=256', 'display_name': 'user10953698', 'link': 'https://stackoverflow.com/users/10953698/user10953698'}",False,80,,1,0,1561385040,1561357697,1561385040.0,56730916,CC BY-SA 4.0,https://stackoverflow.com/questions/56730916/how-to-contain-fixed-bar-in-relative-div-and-show-scrollbar-perfectly,how to contain fixed bar in relative div and show scrollbar perfectly,,,,
1111,"['javascript', 'html', 'css']","{'account_id': 1463122, 'reputation': 1598, 'user_id': 1376843, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/0c98e4a9e697a5586a2f533783bfe3e6?s=256&d=identicon&r=PG', 'display_name': 'Paddy Hallihan', 'link': 'https://stackoverflow.com/users/1376843/paddy-hallihan'}",True,882,56738239.0,2,0,1561384836,1561384387,1561384450.0,56738094,CC BY-SA 4.0,https://stackoverflow.com/questions/56738094/move-content-down-behind-fixed-position-header,Move content down behind fixed position header,,,,
1112,"['html', 'css', 'flexbox']","{'account_id': 7061693, 'reputation': 341, 'user_id': 5406663, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/6d2fc65d332ca7ec74016b7003e564aa?s=256&d=identicon&r=PG&f=1', 'display_name': 'C. Rib', 'link': 'https://stackoverflow.com/users/5406663/c-rib'}",True,300,56737952.0,1,0,1561383888,1561379946,1561382443.0,56736805,,https://stackoverflow.com/questions/56736805/flex-align-self-property-not-working-inside-a-parent-with-align-items-baseline,Flex align-self property not working inside a parent with align-items: baseline,,1561387607.0,Duplicate,
1113,"['html', 'css', 'margin']","{'account_id': 16194609, 'reputation': 1, 'user_id': 11692541, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156914561606348/picture?type=large', 'display_name': 'Star', 'link': 'https://stackoverflow.com/users/11692541/star'}",False,76,,1,-1,1561383542,1561383425,,56737798,,https://stackoverflow.com/questions/56737798/cannot-add-margin-to-my-h1-after-adding-border,Cannot add margin to my h1 after adding border,,1561383667.0,Duplicate,
1114,"['css', 'angular', 'ionic-framework']","{'account_id': 3305273, 'reputation': 125, 'user_id': 2780291, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/100000021032201/picture?type=large', 'display_name': 'Thusoluminati Al-Zawahiri Khar', 'link': 'https://stackoverflow.com/users/2780291/thusoluminati-al-zawahiri-khar'}",True,652,56737579.0,1,0,1561382712,1561382478,,56737516,CC BY-SA 4.0,https://stackoverflow.com/questions/56737516/i-want-to-create-a-series-of-fullwidth-ion-cards-populated-through-an-array-of-o,I want to create a series of fullwidth ion-cards populated through an array of objects,,,,
1115,"['php', 'css']","{'account_id': 14229584, 'reputation': 378, 'user_id': 10279207, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d95c45fb69e0037502af1690cfb559a?s=256&d=identicon&r=PG&f=1', 'display_name': 'no_profile', 'link': 'https://stackoverflow.com/users/10279207/no-profile'}",True,95,,1,3,1561382090,1561364435,1561364710.0,56732519,CC BY-SA 4.0,https://stackoverflow.com/questions/56732519/why-does-the-image-is-not-showing-correctly-using-css,Why does the image is not showing correctly using CSS?,,,,
1116,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 9010838, 'reputation': 69, 'user_id': 6715506, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71ea1be8d7ca7f322e1a92ce0e4d728a?s=256&d=identicon&r=PG&f=1', 'display_name': 'jibjab3344', 'link': 'https://stackoverflow.com/users/6715506/jibjab3344'}",True,63,,3,0,1561381161,1561306509,1561313368.0,56725709,CC BY-SA 4.0,https://stackoverflow.com/questions/56725709/how-to-i-add-space-between-the-box-of-text-and-the-html-form-i-created-in-boostr,How to I add space between the box of text and the html form I created in boostrap here?,,,,
1117,"['html', 'css']","{'account_id': 16015678, 'reputation': 416, 'user_id': 11558494, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OQMVM.jpg?s=256&g=1', 'display_name': 'Soban', 'link': 'https://stackoverflow.com/users/11558494/soban'}",True,426,56737122.0,3,1,1561381134,1561377434,1561379267.0,56736051,CC BY-SA 4.0,https://stackoverflow.com/questions/56736051/how-to-increase-the-logos-height-in-header-without-increasing-the-headers-actu,How to increase the logo&#39;s height in header without increasing the header&#39;s actual height?,,,,
1118,"['html', 'css']","{'account_id': 15813901, 'reputation': 11, 'user_id': 11606332, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21a0cb36e98826c54837ee459f1daefe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Callum', 'link': 'https://stackoverflow.com/users/11606332/callum'}",False,836,,2,1,1561381057,1561375942,,56735666,CC BY-SA 4.0,https://stackoverflow.com/questions/56735666/how-to-create-a-horizontally-scrolling-div-with-multiple-divs-inside,How to create a horizontally scrolling div with multiple divs inside,,,,
1119,"['javascript', 'html', 'css']","{'account_id': 16193679, 'reputation': 37, 'user_id': 11691835, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-kU4HhN5aS1s/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfqWFD1N56AQd5N-dzgbDRWnmPF6A/mo/photo.jpg?sz=256', 'display_name': 'test u', 'link': 'https://stackoverflow.com/users/11691835/test-u'}",True,256,56735367.0,1,3,1561380901,1561373377,1592644375.0,56734999,CC BY-SA 4.0,https://stackoverflow.com/questions/56734999/dynamically-grouping-html-elements-in-side-of-a-parent-div-class,Dynamically grouping html elements in side of a parent div class,,,,
1120,"['javascript', 'css', 'react-native', 'rotation', 'transition']","{'account_id': 13434761, 'reputation': 837, 'user_id': 9693523, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DZDvX.jpg?s=256&g=1', 'display_name': 'Reza Shoja', 'link': 'https://stackoverflow.com/users/9693523/reza-shoja'}",True,126,56737007.0,1,1,1561380643,1561375968,,56735672,CC BY-SA 4.0,https://stackoverflow.com/questions/56735672/giving-rotation-to-a-view-disappears-some-of-its-content,giving rotation to a View disappears some of its content,,,,
1121,['css'],"{'account_id': 16152719, 'reputation': 17, 'user_id': 11660717, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/714a0bb3e0629d06dd74a02ca2bdbdfa?s=256&d=identicon&r=PG&f=1', 'display_name': 'manu', 'link': 'https://stackoverflow.com/users/11660717/manu'}",False,32,,0,0,1561380194,1561314333,1561380194.0,56726721,CC BY-SA 4.0,https://stackoverflow.com/questions/56726721/change-3rd-party-css-library-using-style-integrated-components,Change 3rd party css library using style integrated components,,,,
1122,"['html', 'css', 'drop-down-menu']","{'account_id': 16194122, 'reputation': 1, 'user_id': 11692174, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Nlu0aNpyEEM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcjrrw7OiSRSeh9xZMn8pfJ22GQxg/mo/photo.jpg?sz=256', 'display_name': 'Shubham Pandey', 'link': 'https://stackoverflow.com/users/11692174/shubham-pandey'}",False,32,,1,-3,1561379891,1561378692,1561378896.0,56736417,,https://stackoverflow.com/questions/56736417/i-am-not-getting-the-dropdown-menu,i am not getting the dropdown-menu,,1561379873.0,Duplicate,
1123,"['javascript', 'php', 'html', 'css']","{'account_id': 14316620, 'reputation': 119, 'user_id': 10341225, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61242472029186cd9740d3f9055749ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'tcarpenter17', 'link': 'https://stackoverflow.com/users/10341225/tcarpenter17'}",True,482,,3,0,1561379661,1561375704,1592644375.0,56735599,CC BY-SA 4.0,https://stackoverflow.com/questions/56735599/content-editable-not-saving-with-localstorage,Content Editable not saving with localStorage,,,,
1124,"['css', 'angularjs', 'bootstrap-4']","{'account_id': 14912525, 'reputation': 453, 'user_id': 10767524, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/32c366c4a2f63d9dc11040481d2ad585?s=256&d=identicon&r=PG&f=1', 'display_name': 'sai', 'link': 'https://stackoverflow.com/users/10767524/sai'}",True,467,56667695.0,3,0,1561379383,1560946638,,56667442,CC BY-SA 4.0,https://stackoverflow.com/questions/56667442/add-color-to-div-based-on-dynamic-data-in-ng-repeat,Add color to div based on dynamic data in ng-repeat,,,,
1125,"['css', 'wordpress', 'themes']","{'account_id': 16156461, 'reputation': 37, 'user_id': 11663599, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-rgzZ4z4K-Uo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re2cZr1nparC2TLwOw59jOCH9PJYg/mo/photo.jpg?sz=256', 'display_name': 'Kshitiz Dhungel', 'link': 'https://stackoverflow.com/users/11663599/kshitiz-dhungel'}",True,33,56736397.0,2,-2,1561378612,1561377072,1561378430.0,56735955,CC BY-SA 4.0,https://stackoverflow.com/questions/56735955/how-do-i-solve-mail-code-problem-while-developing-theme-on-wordpress,How do i solve mail code problem while developing theme on wordpress?,,,,
1126,"['html', 'css', 'scroll', 'responsive-design']","{'account_id': 15173536, 'reputation': 25, 'user_id': 10948892, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3ddbc8c690e9309978e2388008432fc1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mehreen', 'link': 'https://stackoverflow.com/users/10948892/mehreen'}",False,130,,2,0,1561377243,1560976752,1561377243.0,56675516,CC BY-SA 4.0,https://stackoverflow.com/questions/56675516/horizontal-scroll-on-second-div,horizontal scroll on second div,,,,
1127,"['javascript', 'html', 'css', 'vue.js']","{'account_id': 15798163, 'reputation': 31, 'user_id': 11399455, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ppo_A6MG9K4/AAAAAAAAAAI/AAAAAAAAULo/IvU0YzEgicU/photo.jpg?sz=256', 'display_name': 'monish sharma', 'link': 'https://stackoverflow.com/users/11399455/monish-sharma'}",False,1444,,0,0,1561376966,1561109764,,56700722,CC BY-SA 4.0,https://stackoverflow.com/questions/56700722/open-every-nested-tr-element-at-the-without-closing-the-other,Open Every nested Tr element at the without closing the other,,,,
1128,"['jquery', 'html', 'css', 'forms']","{'account_id': 13798124, 'reputation': 1, 'user_id': 9958800, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-D2yCxd0Zm-k/AAAAAAAAAAI/AAAAAAAAAYU/2k9DzpACZiE/photo.jpg?sz=256', 'display_name': 'Hassy', 'link': 'https://stackoverflow.com/users/9958800/hassy'}",False,153,,1,-5,1561375643,1561364809,1561365741.0,56732600,CC BY-SA 4.0,https://stackoverflow.com/questions/56732600/how-to-change-color-of-specific-item-on-dropdown-list-when-its-only-active,how to change color of specific item on dropdown list when it&#39;s only active,,,,
1129,"['html', 'css', 'django', 'reactjs', 'frontend']","{'account_id': 14905575, 'reputation': 35, 'user_id': 10762930, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Vh6fQ.jpg?s=256&g=1', 'display_name': 'Negar', 'link': 'https://stackoverflow.com/users/10762930/negar'}",False,87,,1,0,1561373969,1561356788,1561373677.0,56730730,CC BY-SA 4.0,https://stackoverflow.com/questions/56730730/styling-django-forms-using-reactjs,styling django forms using reactjs,,,,
1130,"['html', 'css']","{'account_id': 15776352, 'reputation': 439, 'user_id': 11384062, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3c0469a2d1cf62968669986aa6a2163e?s=256&d=identicon&r=PG&f=1', 'display_name': 'zuyi', 'link': 'https://stackoverflow.com/users/11384062/zuyi'}",True,19495,56733104.0,3,8,1561373951,1561365862,1561371221.0,56732879,CC BY-SA 4.0,https://stackoverflow.com/questions/56732879/adding-fa-eye-icon-inside-input-field-at-the-right-side-which-is-responsive,Adding fa eye icon inside input field at the right side which is responsive,,,,
1131,"['javascript', 'jquery', 'html', 'css']","{'account_id': 14188178, 'reputation': 11, 'user_id': 10249583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/752bd37db4e4b509bd993dc60442ed02?s=256&d=identicon&r=PG&f=1', 'display_name': 'brain whyteman', 'link': 'https://stackoverflow.com/users/10249583/brain-whyteman'}",True,810,,1,-1,1561373479,1560872843,1561373479.0,56652802,CC BY-SA 4.0,https://stackoverflow.com/questions/56652802/search-or-filter-in-a-dynamic-checkbox-list-control,Search or Filter in a dynamic checkbox list control,,,,
