,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,accepted_answer_id,last_edit_date,closed_reason,migrated_from
1047,"['html', 'css', 'sass']","{'account_id': 23741103, 'reputation': 1, 'user_id': 17759152, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35c47a9cb7bcff0ae860080f79ddae30?s=256&d=identicon&r=PG', 'display_name': 'sanma', 'link': 'https://stackoverflow.com/users/17759152/sanma'}",True,78,1,0,1640453644,1640413111,70478316,CC BY-SA 4.0,https://stackoverflow.com/questions/70478316/perspective-property-doesnt-work-on-my-scss,Perspective property doesn&#39;t work on my SCSS,,,1640453644.0,,
1048,"['html', 'css', 'menu', 'tabs', 'navigationbar']","{'account_id': 23725191, 'reputation': 11, 'user_id': 17745172, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SJPpW.jpg?s=256&g=1', 'display_name': 'Evan W.', 'link': 'https://stackoverflow.com/users/17745172/evan-w'}",False,210,1,1,1640452914,1640232789,70457590,CC BY-SA 4.0,https://stackoverflow.com/questions/70457590/can-i-use-full-page-tabs-to-create-a-navigation-bar-for-my-website,Can I use full page tabs to create a navigation bar for my website?,,,1640452914.0,,
1049,"['javascript', 'html', 'css', 'html-table', 'css-tables']","{'account_id': 23736953, 'reputation': 19, 'user_id': 17755535, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b52e49f39c8e399680c7fb59b97ffc87?s=256&d=identicon&r=PG', 'display_name': 'tal', 'link': 'https://stackoverflow.com/users/17755535/tal'}",True,89,2,0,1640452564,1640350321,70473118,CC BY-SA 4.0,https://stackoverflow.com/questions/70473118/javascript-td-size-always-change,"JavaScript, td size always change",,,1640452564.0,,
1050,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4', 'html-lists']","{'account_id': 3131040, 'reputation': 13, 'user_id': 2649208, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a43bb910dc560501c3584caac02079a5?s=256&d=identicon&r=PG', 'display_name': 'Sarmad', 'link': 'https://stackoverflow.com/users/2649208/sarmad'}",True,32,2,0,1640452551,1640344584,70472320,CC BY-SA 4.0,https://stackoverflow.com/questions/70472320/how-to-shift-a-single-menu-item-in-bootstrap-4-to-the-right,How to shift a single menu item in bootstrap 4 to the right,,70472489.0,1640452551.0,,
1051,"['javascript', 'html', 'jquery', 'css']","{'account_id': 20020757, 'reputation': 209, 'user_id': 14675772, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-1z1L1Jrrar4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclLDRfO7Za5O5TG9_ukIM7ovGsdbA/s96-c/photo.jpg?sz=256', 'display_name': 'sara97', 'link': 'https://stackoverflow.com/users/14675772/sara97'}",False,66,1,-1,1640452051,1640446482,70481007,CC BY-SA 4.0,https://stackoverflow.com/questions/70481007/html-use-one-nav-bar-for-multiple-pages,HTML: use one nav bar for multiple pages,,,,,
1052,"['html', 'css', 'safari', 'overflow', 'css-transforms']","{'account_id': 60282, 'reputation': 8967, 'user_id': 707320, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/d8d9f10a2dd661a477e04ff852741ce1?s=256&d=identicon&r=PG', 'display_name': 'darrinm', 'link': 'https://stackoverflow.com/users/707320/darrinm'}",False,1696,1,0,1640451953,1640396670,70477533,CC BY-SA 4.0,https://stackoverflow.com/questions/70477533/safari-doesnt-respect-overflow-hidden-in-conjunction-with-transform,Safari doesn&#39;t respect overflow: hidden in conjunction with transform?,,,1640451953.0,,
1053,"['html', 'css']","{'account_id': 20692494, 'reputation': 31, 'user_id': 15193540, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d1a37052c0c670c14889367875f2b55?s=256&d=identicon&r=PG&f=1', 'display_name': 'user15193540', 'link': 'https://stackoverflow.com/users/15193540/user15193540'}",True,169,1,1,1640451760,1640426927,70479270,CC BY-SA 4.0,https://stackoverflow.com/questions/70479270/how-to-reduce-line-height-using-materialize-css-input-fields,How to reduce line height using materialize css input fields,,70481282.0,1640427163.0,,
1054,"['css', 'reactjs', 'css-position', 'styled-components']","{'account_id': 6320916, 'reputation': 4995, 'user_id': 4909000, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/25f896fb72bfa03c9a685b807c783f59?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alk', 'link': 'https://stackoverflow.com/users/4909000/alk'}",True,208,1,0,1640449632,1640446002,70480969,CC BY-SA 4.0,https://stackoverflow.com/questions/70480969/position-icon-relative-to-parent-div-css-react,Position Icon Relative to Parent Div CSS React,,70481049.0,,,
1055,"['javascript', 'css', 'firefox', 'liveserver']","{'account_id': 171134, 'reputation': 3146, 'user_id': 398348, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/4e608555e440b29ebac388c6c6b61aa4?s=256&d=identicon&r=PG', 'display_name': 'likejudo', 'link': 'https://stackoverflow.com/users/398348/likejudo'}",True,881,2,0,1640449491,1639965929,70416741,CC BY-SA 4.0,https://stackoverflow.com/questions/70416741/cors-error-cannot-access-assets-folder-in-parent-directory-from-index-html,CORS Error. cannot access assets folder in parent directory from index.html,,70457985.0,1640208230.0,,
1056,"['css', 'reactjs', 'animation', 'css-animations', 'carousel']","{'account_id': 17614574, 'reputation': 428, 'user_id': 12781909, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mANZpOxAq-QcM9_yX8MOTW1KyMM4nejTTrLJFx_Cw=k-s256', 'display_name': 'Guy Ben David', 'link': 'https://stackoverflow.com/users/12781909/guy-ben-david'}",True,252,1,6,1640448618,1640347399,70472706,CC BY-SA 4.0,https://stackoverflow.com/questions/70472706/css-animations-for-a-carousel-of-multiple-items,CSS - animations for a carousel of multiple items,,,1640444446.0,,
1057,"['css', 'angular', 'webpack', 'sass', 'webpack-dev-server']","{'account_id': 19133726, 'reputation': 101, 'user_id': 13975105, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/aZ5XP.jpg?s=256&g=1', 'display_name': 'Ashwani kumar', 'link': 'https://stackoverflow.com/users/13975105/ashwani-kumar'}",False,232,1,0,1640448268,1640445941,70480962,CC BY-SA 4.0,https://stackoverflow.com/questions/70480962/how-to-make-weback-sass-loader-work-efficiently-in-angular-application-when-numb,How to make weback sass loader work efficiently in Angular application when number of line are too much in compiled css file from scss?,,,,,
1058,"['javascript', 'css']","{'account_id': 23723386, 'reputation': 2733, 'user_id': 17743647, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwhZrCeT7Dcb68CL8s_M3ajTuYfxAPVdgTOqPbh=k-s256', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/17743647/james'}",True,40,2,1,1640446027,1640444953,70480872,CC BY-SA 4.0,https://stackoverflow.com/questions/70480872/make-a-button-to-be-end-of-another-element-at-any-screen-size-or-zoom-percentage,Make a button to be end of another element at any screen size or zoom percentage,,70480975.0,,,
1059,"['html', 'css', 'reactjs']","{'account_id': 20833902, 'reputation': 43, 'user_id': 15302543, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhdxFA6hjd2s_PSGKZPR9qRqEFHBF0OzztNh9RnxQ=k-s256', 'display_name': 'esmail saba', 'link': 'https://stackoverflow.com/users/15302543/esmail-saba'}",False,51,1,2,1640445510,1640443481,70480756,CC BY-SA 4.0,https://stackoverflow.com/questions/70480756/elements-in-react-are-always-at-the-bottom-of-the-page,elements in react are always at the bottom of the page,,,1640444859.0,,
1060,"['html', 'css', 'sass', 'flexbox']","{'account_id': 17229985, 'reputation': 175, 'user_id': 14558689, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LLMhG.jpg?s=256&g=1', 'display_name': 'atago-IT', 'link': 'https://stackoverflow.com/users/14558689/atago-it'}",True,24,1,-2,1640444845,1640443938,70480798,CC BY-SA 4.0,https://stackoverflow.com/questions/70480798/i-want-to-be-both-ends-aligned-the-img-and-nav-tags,I want to be both ends aligned the img and nav tags,,70480864.0,1640444845.0,,
1061,"['html', 'jquery', 'css', 'slider']","{'account_id': 23235966, 'reputation': 63, 'user_id': 17325971, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8v0Zy.jpg?s=256&g=1', 'display_name': 'David Abramov', 'link': 'https://stackoverflow.com/users/17325971/david-abramov'}",True,176,1,0,1640444624,1640443471,70480754,CC BY-SA 4.0,https://stackoverflow.com/questions/70480754/fixed-header-of-slider,Fixed header of slider,,70480847.0,,,
1062,"['html', 'css']","{'account_id': 6299274, 'reputation': 2564, 'user_id': 4894385, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/d5a6e9e9c6bee832d39fb0319ea65ae6?s=256&d=identicon&r=PG&f=1', 'display_name': 'METALHEAD', 'link': 'https://stackoverflow.com/users/4894385/metalhead'}",False,30,1,0,1640443446,1640442797,70480687,CC BY-SA 4.0,https://stackoverflow.com/questions/70480687/place-inner-div-outside-the-super-parent-css,Place inner div outside the super parent - CSS,,,,,
1063,"['html', 'css', 'flexbox']","{'account_id': 22454695, 'reputation': 1, 'user_id': 17725460, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giknz3UiQy8nH1k6OyTfQfclPngkBI5K0SOngYEcw=k-s256', 'display_name': 'Bam badda boom lol', 'link': 'https://stackoverflow.com/users/17725460/bam-badda-boom-lol'}",True,76,2,-1,1640442393,1640016589,70424705,CC BY-SA 4.0,https://stackoverflow.com/questions/70424705/i-have-set-display-flex-and-flex-wrap-for-a-container-however-its-items-are-not,i have set display: flex and flex-wrap for a container however its items are not wrapping,,70425707.0,1640016769.0,,
1064,"['css', 'reactjs', 'microsoft-edge']","{'account_id': 12831443, 'reputation': 669, 'user_id': 9282474, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/612ca9c5909ffffcbc84af411974f3bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rohit Sawai', 'link': 'https://stackoverflow.com/users/9282474/rohit-sawai'}",True,478,1,2,1640441106,1640335076,70471012,CC BY-SA 4.0,https://stackoverflow.com/questions/70471012/how-to-use-ms-reveal-as-inline-style-in-react,How to use :-ms-reveal as inline style in react?,,70480538.0,,,
1065,"['javascript', 'css', 'dom']","{'account_id': 23588798, 'reputation': 1, 'user_id': 17626887, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/421190919612441/picture?type=large', 'display_name': 'Ahmed Massalha', 'link': 'https://stackoverflow.com/users/17626887/ahmed-massalha'}",False,60,3,0,1640441093,1640439510,70480398,,https://stackoverflow.com/questions/70480398/how-to-improve-the-settimeout,how to improve the settimeout?,1640440789.0,,,Duplicate,
1066,"['javascript', 'css', 'dom']","{'account_id': 23588798, 'reputation': 1, 'user_id': 17626887, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/421190919612441/picture?type=large', 'display_name': 'Ahmed Massalha', 'link': 'https://stackoverflow.com/users/17626887/ahmed-massalha'}",False,34,1,0,1640441057,1640436692,70480147,,https://stackoverflow.com/questions/70480147/how-to-drop-submenu-one-by-one,how to drop submenu one by one?,1640440929.0,,1640438130.0,Duplicate,
1067,"['html', 'css']","{'account_id': 23710610, 'reputation': 15, 'user_id': 17732533, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/r5b1O.jpg?s=256&g=1', 'display_name': 'rhyshighrise', 'link': 'https://stackoverflow.com/users/17732533/rhyshighrise'}",True,531,1,0,1640439685,1640438619,70480315,,https://stackoverflow.com/questions/70480315/create-a-button-to-id-that-showing-on-hover-in-div-css,create a button to id that showing on hover in &lt;div&gt; (css),1640445167.0,70480410.0,1640439438.0,Duplicate,
1068,"['css', 'webforms']","{'account_id': 22673655, 'reputation': 41, 'user_id': 16845058, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwJVegP5GhNEsY2yO0VSYZhxuq8fS7UmjT_U-78=k-s256', 'display_name': 'Omer Butt', 'link': 'https://stackoverflow.com/users/16845058/omer-butt'}",False,79,0,0,1640439067,1640437660,70480236,CC BY-SA 4.0,https://stackoverflow.com/questions/70480236/background-image-property-of-css-is-not-working-in-asp-net-webforms,background-image property of CSS is not working in Asp.net Webforms,,,1640439067.0,,
1069,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 22994161, 'reputation': 441, 'user_id': 17119202, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/542e0528835e857172b474ef27a47034?s=256&d=identicon&r=PG', 'display_name': 'Pouya', 'link': 'https://stackoverflow.com/users/17119202/pouya'}",True,69,2,1,1640437981,1640422622,70478951,CC BY-SA 4.0,https://stackoverflow.com/questions/70478951/how-to-put-background-image-directly-to-a-div,How to put background image directly to a div,,70479018.0,,,
1070,"['javascript', 'html', 'css', 'twitter', 'twitter-widget']","{'account_id': 20898872, 'reputation': 513, 'user_id': 15352409, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3978e0f095ba784f15b674a8f76c95ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kochez', 'link': 'https://stackoverflow.com/users/15352409/kochez'}",False,8,0,0,1640435896,1640435896,70480084,,https://stackoverflow.com/questions/70480084/how-do-i-style-the-elements-inside-the-twitter-iframe-widget,How do I style the elements inside the twitter iframe widget?,1640436072.0,,,Duplicate,
1071,"['html', 'css', 'sublimetext']","{'account_id': 23723386, 'reputation': 2733, 'user_id': 17743647, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwhZrCeT7Dcb68CL8s_M3ajTuYfxAPVdgTOqPbh=k-s256', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/17743647/james'}",False,55,0,1,1640435518,1640434819,70479977,CC BY-SA 4.0,https://stackoverflow.com/questions/70479977/sublime-text-doesnt-recognize-the-calc-as-function,Sublime text doesn&#39;t recognize the calc() as function,,,1640435518.0,,
1072,"['javascript', 'css']","{'account_id': 13624037, 'reputation': 847, 'user_id': 9827719, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/r5IXS.jpg?s=256&g=1', 'display_name': 'Europa', 'link': 'https://stackoverflow.com/users/9827719/europa'}",False,185,0,0,1640434819,1640434819,70479978,CC BY-SA 4.0,https://stackoverflow.com/questions/70479978/javascript-image-magnifier-glass-click-to-lock-magnifier-and-dont-make-the-magni,Javascript Image Magnifier Glass click to lock magnifier and dont make the magnifier go outside image,,,,,
1073,"['html', 'css', 'svg', 'tailwind-css']","{'account_id': 22743798, 'reputation': 174, 'user_id': 16904838, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d026bf1f716100486861abab6cf0840a?s=256&d=identicon&r=PG&f=1', 'display_name': 'adherb', 'link': 'https://stackoverflow.com/users/16904838/adherb'}",True,163,2,1,1640432833,1640424652,70479110,CC BY-SA 4.0,https://stackoverflow.com/questions/70479110/cant-get-inline-svg-to-change-colour-using-tailwindcss,Can&#39;t get inline SVG to change colour using Tailwindcss,,70479774.0,1640432537.0,,
1074,"['html', 'css', 'netlify']","{'account_id': 21792676, 'reputation': 11, 'user_id': 16092660, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gih776j7wZ-4wSoomVnwPpm2GHMGG-cFNcbHJthRw=k-s256', 'display_name': 'Mo Money', 'link': 'https://stackoverflow.com/users/16092660/mo-money'}",True,713,3,0,1640428957,1640383393,70476761,CC BY-SA 4.0,https://stackoverflow.com/questions/70476761/why-is-my-website-deploy-not-working-with-css,Why is my website deploy not working with CSS?,,,1640383767.0,,
1075,"['css', 'wordpress', 'sass', 'styles', 'gulp-sass']","{'account_id': 9887085, 'reputation': 759, 'user_id': 7321290, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/QZOVh.jpg?s=256&g=1', 'display_name': 'CodeForGood', 'link': 'https://stackoverflow.com/users/7321290/codeforgood'}",True,50,1,-2,1640428817,1640425191,70479143,CC BY-SA 4.0,https://stackoverflow.com/questions/70479143/how-to-convert-the-following-css-into-scss-format,How to convert the following CSS into SCSS format?,,70479443.0,,,
1076,"['css', 'nuxt.js', 'tailwind-css']","{'account_id': 14563659, 'reputation': 1684, 'user_id': 10519069, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jlQAo.jpg?s=256&g=1', 'display_name': 'DengSihan', 'link': 'https://stackoverflow.com/users/10519069/dengsihan'}",True,1151,1,2,1640422375,1640358129,70474176,CC BY-SA 4.0,https://stackoverflow.com/questions/70474176/tailwind-how-to-use-apply-for-custom-class-in-nuxt2,tailwind: how to use @apply for custom class in nuxt2?,,70478908.0,,,
1077,"['html', 'css', 'frontend', 'pure-css']","{'account_id': 23413425, 'reputation': 13, 'user_id': 17474714, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj9pRbYZmQd2aApCyVPKHIUQBhJr-ecKOsmOy8kaA=k-s256', 'display_name': 'Marwan Mostafa', 'link': 'https://stackoverflow.com/users/17474714/marwan-mostafa'}",False,196,1,1,1640420982,1640420440,70478773,CC BY-SA 4.0,https://stackoverflow.com/questions/70478773/can-i-use-svg-as-button-with-an-effect-in-the-outline-of-the-shape,Can I use svg as button with an effect in the outline of the shape?,,,1640420982.0,,
