,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from,locked_date,community_owned_date
1166,"['google-chrome', 'css']","{'account_id': 1566691, 'reputation': 21, 'user_id': 1455322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/32d968c9f4a646219b74bf94ac3a318c?s=256&d=identicon&r=PG', 'display_name': 'Heather Kirk', 'link': 'https://stackoverflow.com/users/1455322/heather-kirk'}",False,311,1,0,1348055942,1339692388,11037727,CC BY-SA 3.0,https://stackoverflow.com/questions/11037727/box-shadow-doesnt-extend-all-the-way-in-chrome,Box shadow doesn&#39;t extend all the way in Chrome,,,,,,,,
1167,"['jquery', 'css', 'position']","{'account_id': 1474311, 'reputation': 2873, 'user_id': 1385112, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/b91e35d141eec1460e41ecd4fcf65c87?s=256&d=identicon&r=PG', 'display_name': 'Ahmed Fouad', 'link': 'https://stackoverflow.com/users/1385112/ahmed-fouad'}",True,46400,2,6,1347617785,1339528249,11003234,CC BY-SA 3.0,https://stackoverflow.com/questions/11003234/jquery-code-to-change-position-of-element-on-scroll,jQuery code to change position of element on scroll,,11003627.0,,,,,,
1168,"['javascript', 'html', 'css']","{'account_id': 71147, 'reputation': 12623, 'user_id': 205753, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/fe96f357f8493e9ca722951dcde75fd7?s=256&d=identicon&r=PG', 'display_name': 'Byron Sommardahl', 'link': 'https://stackoverflow.com/users/205753/byron-sommardahl'}",True,162,3,1,1347479797,1340140366,11109517,,https://stackoverflow.com/questions/11109517/how-can-i-simulate-the-templating-features-of-asp-net-masterpages-in-html-javasc,How can I simulate the templating features of asp.net masterpages in html/javascript while keeping my site search engine friendly?,,12395391.0,,1393720038.0,Needs more focus,,,
1169,"['css', 'grid']","{'account_id': 493649, 'reputation': 527, 'user_id': 917602, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/318b053265920e311709b198729d6112?s=256&d=identicon&r=PG', 'display_name': 'urok93', 'link': 'https://stackoverflow.com/users/917602/urok93'}",True,726,2,1,1347478354,1340923785,11253994,CC BY-SA 3.0,https://stackoverflow.com/questions/11253994/1140px-grid-alignment-issues,1140px grid alignment issues,1340955637.0,11265742.0,,,,,,
1170,"['internet-explorer', 'text', 'css']","{'account_id': 1192589, 'reputation': 589, 'user_id': 1165037, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/170d702c797630da186e4689e4f36f4b?s=256&d=identicon&r=PG', 'display_name': 'Jaideep Singh', 'link': 'https://stackoverflow.com/users/1165037/jaideep-singh'}",True,4530,2,0,1347470182,1340877383,11242154,CC BY-SA 3.0,https://stackoverflow.com/questions/11242154/internet-explorer-filter-shadow-property-making-inside-text-ugly,Internet Explorer - Filter shadow property making inside text ugly,1347470182.0,11244053.0,,,,,,
1171,"['css', 'internet-explorer-8', 'background', 'internet-explorer-7', 'cross-browser']","{'account_id': 1527789, 'reputation': 3554, 'user_id': 1425785, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/0i4i4.png?s=256&g=1', 'display_name': 'SaurabhLP', 'link': 'https://stackoverflow.com/users/1425785/saurabhlp'}",True,7632,2,0,1347447618,1340176221,11114533,CC BY-SA 3.0,https://stackoverflow.com/questions/11114533/multiple-background-images-issues-in-ie7-ie8,Multiple Background Images issues in ie7/ie8,,,,,,,,
1172,"['html', 'css']","{'account_id': 1376755, 'reputation': 581, 'user_id': 1310671, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/19HXn.png?s=256&g=1', 'display_name': 'MARP', 'link': 'https://stackoverflow.com/users/1310671/marp'}",True,111,3,0,1347394219,1340551001,12374570,,https://stackoverflow.com/questions/12374570/is-box-shadow-css3-really-not-ready-to-use-according-to-can-i-use,is box-shadow (CSS3) really not ready to use? (according to &quot;CAN I USE&quot;),,12374572.0,,,,"{'other_site': {'aliases': ['https://webmaster.stackexchange.com'], 'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#1B8FBB', 'link_color': '#1C69A4'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'webmasters.meta', 'site_url': 'https://webmasters.meta.stackexchange.com', 'name': 'Webmasters Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=webmasters.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1286997420, 'open_beta_date': 1279220400, 'closed_beta_date': 1278615600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon@2.png', 'twitter_account': 'StackWebmasters', 'favicon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon.png', 'audience': 'webmasters', 'site_url': 'https://webmasters.stackexchange.com', 'api_site_parameter': 'webmasters', 'logo_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/logo.png', 'name': 'Webmasters', 'site_type': 'main_site'}, 'on_date': 1347383007, 'question_id': 31298}",,
1173,"['jquery', 'css', 'pinterest']","{'account_id': 245310, 'reputation': 41, 'user_id': 518741, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'digitale', 'link': 'https://stackoverflow.com/users/518741/digitale'}",True,5130,3,0,1347339938,1340910471,11251287,CC BY-SA 3.0,https://stackoverflow.com/questions/11251287/pinterest-hover-buttons,Pinterest hover buttons,,,,,,,,
1174,"['css', 'java-me', 'lwuit', 'html-components']","{'account_id': 1074562, 'reputation': 2563, 'user_id': 1072991, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/nHFqo.jpg?s=256&g=1', 'display_name': 'MobileEvangelist', 'link': 'https://stackoverflow.com/users/1072991/mobileevangelist'}",False,521,1,0,1347319762,1339659442,11028689,CC BY-SA 3.0,https://stackoverflow.com/questions/11028689/i-want-to-render-display-html-card-in-j2me,I want to render/display html card in j2me,1495535072.0,,,,,,,
1175,"['css', 'twitter-bootstrap']","{'account_id': 244564, 'reputation': 10173, 'user_id': 517477, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/c97149e5dbd6126c6239d1edc88c8d47?s=256&d=identicon&r=PG', 'display_name': 'denislexic', 'link': 'https://stackoverflow.com/users/517477/denislexic'}",True,16345,1,5,1347017711,1339728806,11044046,CC BY-SA 3.0,https://stackoverflow.com/questions/11044046/twitter-bootstrap-take-out-the-hover-background-color-on-tables,Twitter bootstrap take out the hover background color on tables,,11044093.0,,,,,,
1176,"['ios', 'animation', 'css', 'safari', 'mobile-safari']","{'account_id': 1394890, 'reputation': 603, 'user_id': 1324861, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://i.stack.imgur.com/0uIA0.png?s=256&g=1', 'display_name': 'opfeffer', 'link': 'https://stackoverflow.com/users/1324861/opfeffer'}",True,1764,1,1,1347000607,1340812598,11230384,CC BY-SA 3.0,https://stackoverflow.com/questions/11230384/css3-infinite-rotation-animation-on-ios5,CSS3 Infinite Rotation animation on iOS5,,,,,,,,
1177,"['html', 'css']","{'account_id': 1055835, 'reputation': 689, 'user_id': 1060036, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/33bd0def102bc0202c5594fb136f9eba?s=256&d=identicon&r=PG', 'display_name': 'Learning C', 'link': 'https://stackoverflow.com/users/1060036/learning-c'}",True,144,1,-1,1346856474,1340546839,11178119,,https://stackoverflow.com/questions/11178119/why-is-the-page-split-into-two,Why is the page split into two?,1340547694.0,11178250.0,,1393911439.0,Needs more focus,,,
1178,"['jquery', 'css', 'wordpress', 'infinite-scroll']","{'account_id': 1532544, 'reputation': 275, 'user_id': 1429400, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/b9f94e370a44d430bbd7d847e7bd6af1?s=256&d=identicon&r=PG', 'display_name': 'S. Fellig', 'link': 'https://stackoverflow.com/users/1429400/s-fellig'}",True,407,1,1,1346805403,1339718081,11042942,CC BY-SA 3.0,https://stackoverflow.com/questions/11042942/wordpress-infinite-scroll-selectors,Wordpress Infinite Scroll Selectors,,11043052.0,,,,,,
1179,"['css', 'compass-sass', 'susy-compass']","{'account_id': 1604973, 'reputation': 63, 'user_id': 1485240, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/32a24a10e09343f4a177a12cd68fa772?s=256&d=identicon&r=PG', 'display_name': 'Klaus Klausen', 'link': 'https://stackoverflow.com/users/1485240/klaus-klausen'}",True,4037,1,6,1346615225,1340792182,11223927,CC BY-SA 3.0,https://stackoverflow.com/questions/11223927/susy-how-to-extend-content-box-to-cover-grid-padding-as-well,Susy: How to extend content box to cover grid-padding as well?,1345844261.0,11321197.0,,,,,,
1180,"['iphone', 'css', 'ios', 'cordova']","{'account_id': 48486, 'reputation': 32931, 'user_id': 144088, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/275e84b46c74904dd0b376d89d6968ef?s=256&d=identicon&r=PG', 'display_name': 'Crashalot', 'link': 'https://stackoverflow.com/users/144088/crashalot'}",False,751,1,2,1346461506,1338596014,10858801,CC BY-SA 3.0,https://stackoverflow.com/questions/10858801/define-height-and-width-of-iframe-in-phonegap-app-on-ios,Define height and width of iFrame in PhoneGap app on iOS,,,,,,,,
1181,"['html', 'animation', 'css', 'css-transitions']","{'account_id': 77315, 'reputation': 10768, 'user_id': 220761, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/ea89afd6242491a6f37a3f769a67573d?s=256&d=identicon&r=PG', 'display_name': 'HandiworkNYC.com', 'link': 'https://stackoverflow.com/users/220761/handiworknyc-com'}",True,2449,2,2,1346359231,1339547196,11006687,CC BY-SA 3.0,https://stackoverflow.com/questions/11006687/best-method-for-creating-a-pure-html5-css3-animated-sonar-wave-icon,Best method for creating a pure HTML5 + CSS3 animated &quot;sonar wave&quot; icon.,1339593493.0,11011569.0,,,,,,
1182,"['css', 'eclipse', 'eclipse-plugin']","{'account_id': 1181090, 'reputation': 3940, 'user_id': 1156004, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/188988eca0875a3f48106f02383c75b7?s=256&d=identicon&r=PG', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/1156004/martin'}",True,393,1,0,1346326876,1340083804,11094893,CC BY-SA 3.0,https://stackoverflow.com/questions/11094893/eclipse-auto-sort-properties-of-a-block,Eclipse: auto sort properties of a block,1495535072.0,,,,,,,
1183,"['css', 'logging', 'scroll', 'move']","{'account_id': 1475397, 'reputation': 33, 'user_id': 1385895, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/51a09aaf98254d52ef78034523408813?s=256&d=identicon&r=PG', 'display_name': 'user1385895', 'link': 'https://stackoverflow.com/users/1385895/user1385895'}",True,13951,2,2,1346315332,1339796264,11058542,CC BY-SA 3.0,https://stackoverflow.com/questions/11058542/how-do-you-make-a-menu-scroll-with-the-page-but-leave-the-logo,"How do you make a menu scroll with the page, but leave the logo",,11058577.0,,,,,,
1184,"['javascript', 'css', 'twitter-bootstrap']","{'account_id': 115607, 'reputation': 55988, 'user_id': 303477, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/a33dc35cc7a3747fd3b9a666a31a2533?s=256&d=identicon&r=PG&f=1', 'display_name': 'bsr', 'link': 'https://stackoverflow.com/users/303477/bsr'}",True,681,2,0,1346178737,1340369932,11156649,CC BY-SA 3.0,https://stackoverflow.com/questions/11156649/toggle-region-in-bootstrap,Toggle region in Bootstrap,1340371969.0,11157267.0,,,,,,
1185,"['css', 'html', 'title']","{'account_id': 929093, 'reputation': 16018, 'user_id': 959306, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/MJSQv.png?s=256&g=1', 'display_name': 'jeffery_the_wind', 'link': 'https://stackoverflow.com/users/959306/jeffery-the-wind'}",True,3810,5,7,1345991010,1339425226,10982175,CC BY-SA 3.0,https://stackoverflow.com/questions/10982175/css-div-title-position,CSS div title position,,10982231.0,,,,,,
1186,"['css', 'grails', 'twitter', 'twitter-bootstrap']","{'account_id': 1463384, 'reputation': 21, 'user_id': 1377027, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ca1a5c899bbb75df334bb1eb68d6c803?s=256&d=identicon&r=PG', 'display_name': 'user1377027', 'link': 'https://stackoverflow.com/users/1377027/user1377027'}",False,438,0,0,1345744529,1339796700,11058603,CC BY-SA 3.0,https://stackoverflow.com/questions/11058603/grails-twitter-bootstrap-with-google-maps,Grails Twitter Bootstrap with Google Maps,1339799271.0,,,,,,,
1187,"['jquery', 'html', 'css', 'forms', 'jquery-ui-sortable']","{'account_id': 1481636, 'reputation': 53, 'user_id': 1390875, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/5db753372cb798fe090ed98edfb6cbf6?s=256&d=identicon&r=PG', 'display_name': 'Vijay', 'link': 'https://stackoverflow.com/users/1390875/vijay'}",False,1501,1,2,1345634527,1339497235,10994877,CC BY-SA 3.0,https://stackoverflow.com/questions/10994877/jquery-form-builder-with-sortable-options,jQuery form builder with sortable options,,,,,,,,
1188,"['jquery', 'css', 'jquery-ui']","{'account_id': 1022546, 'reputation': 23765, 'user_id': 1032531, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/938ce772de83dc07272b66f4b12a5453?s=256&d=identicon&r=PG', 'display_name': 'user1032531', 'link': 'https://stackoverflow.com/users/1032531/user1032531'}",True,464,1,2,1345632429,1339337024,10969309,CC BY-SA 3.0,https://stackoverflow.com/questions/10969309/applying-css-to-input-in-a-dialog,Applying css to input in a dialog,1345632429.0,10969506.0,,,,,,
1189,"['css', 'node.js', 'zombie.js']","{'account_id': 62792, 'reputation': 1035, 'user_id': 186299, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/nnT4t.jpg?s=256&g=1', 'display_name': 'Robot', 'link': 'https://stackoverflow.com/users/186299/robot'}",False,2769,1,4,1345558461,1340457418,11169803,CC BY-SA 3.0,https://stackoverflow.com/questions/11169803/zombie-js-cant-find-button-element-on-page,Zombie.js can&#39;t find button element on page,,,,,,,,
1190,['css'],"{'account_id': 798725, 'reputation': 14374, 'user_id': 872150, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/68f39d4b0a0a3191ac205d31922f74b3?s=256&d=identicon&r=PG', 'display_name': 'varatis', 'link': 'https://stackoverflow.com/users/872150/varatis'}",True,15714,2,8,1345553142,1339970202,11075116,CC BY-SA 3.0,https://stackoverflow.com/questions/11075116/css-overlapping-arrow,CSS overlapping arrow,,11075216.0,,,,,,
1191,"['css', 'html', 'alignment']","{'account_id': 186742, 'reputation': 3468, 'user_id': 424333, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/64dc22704cc201281eac3c1990abc1be?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sebastian', 'link': 'https://stackoverflow.com/users/424333/sebastian'}",True,4434,1,0,1345509923,1338587671,10857829,CC BY-SA 3.0,https://stackoverflow.com/questions/10857829/two-nested-divs-side-by-side,two nested divs side by side,1338588124.0,10858011.0,,,,,,
1192,"['html', 'google-chrome', 'css', 'webkit']","{'account_id': 535830, 'reputation': 689, 'user_id': 905124, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/acaf53fe88037e90c21c807faff363f9?s=256&d=identicon&r=PG', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/905124/mark'}",False,251,1,0,1345455146,1340368608,11156309,CC BY-SA 3.0,https://stackoverflow.com/questions/11156309/rotating-div-links-not-active-on-flipped-side-in-chrome,Rotating Div --links not active on flipped side in Chrome,1340576256.0,,,,,,,
1193,"['android', 'html', 'css', 'cordova']","{'account_id': 1393877, 'reputation': 257, 'user_id': 1324068, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/8619d8f1bb61c72776a91e91f7b8e81d?s=256&d=identicon&r=PG', 'display_name': 'user1324068', 'link': 'https://stackoverflow.com/users/1324068/user1324068'}",True,7521,2,1,1345281716,1340258396,11132353,CC BY-SA 3.0,https://stackoverflow.com/questions/11132353/android-phonegap-design-issues,android phonegap design issues,1345281716.0,,,,,,,
1194,"['html', 'css']","{'account_id': 1606921, 'reputation': 11, 'user_id': 1486837, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe387080e52099d3f5c9817332f6ca09?s=256&d=identicon&r=PG', 'display_name': 'TMason', 'link': 'https://stackoverflow.com/users/1486837/tmason'}",False,468,3,1,1345147130,1340829515,11234478,CC BY-SA 3.0,https://stackoverflow.com/questions/11234478/trying-to-expand-and-center-a-div-with-two-divs-on-each-side,Trying to Expand and Center a Div with two divs on Each Side,1345147129.0,,,,,,,
