,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason,locked_date,migrated_from,community_owned_date
1120,"['css', 'html', 'alignment']","{'account_id': 346742, 'reputation': 19792, 'user_id': 680441, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/f80ea51467691d66dfc369a21c04a060?s=256&d=identicon&r=PG', 'display_name': 'darksky', 'link': 'https://stackoverflow.com/users/680441/darksky'}",True,378,9833110.0,3,0,1345468735,1332466976,9833075,CC BY-SA 3.0,https://stackoverflow.com/questions/9833075/aligning-p-in-div,Aligning &lt;p&gt; in div,,,,,,,
1121,"['javascript', 'html', 'css']","{'account_id': 944739, 'reputation': 24076, 'user_id': 972202, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/k5Gxr.png?s=256&g=1', 'display_name': 'sazr', 'link': 'https://stackoverflow.com/users/972202/sazr'}",True,545,9900158.0,3,1,1345223994,1332899597,9900144,CC BY-SA 3.0,https://stackoverflow.com/questions/9900144/possible-to-make-browser-not-remove-nbsp-characters,Possible to make browser not remove &amp;nbsp; characters,,,,,,,
1122,"['css', 'jquery-mobile']","{'account_id': 1071469, 'reputation': 3948, 'user_id': 1070609, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/92a549805d4a333f1c1800e7fd42f13e?s=256&d=identicon&r=PG', 'display_name': 'ramesh', 'link': 'https://stackoverflow.com/users/1070609/ramesh'}",True,1464,9851196.0,1,1,1345219886,1332586100,9851103,CC BY-SA 3.0,https://stackoverflow.com/questions/9851103/horizontal-scroll-in-jquery-mobile,horizontal scroll in jquery mobile,1332587164.0,,,,,,
1123,"['javascript', 'css', 'cross-browser']","{'account_id': 1319831, 'reputation': 31, 'user_id': 1265874, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4667832beadbc7ec81bd1dd68dc96fa5?s=256&d=identicon&r=PG', 'display_name': 'Sun', 'link': 'https://stackoverflow.com/users/1265874/sun'}",True,3882,,3,3,1345203717,1331625935,9680302,CC BY-SA 3.0,https://stackoverflow.com/questions/9680302/how-to-make-js-and-css-compatible-with-ie-firefox-chrome-safari,"How to make JS and CSS compatible with IE, Firefox, Chrome, Safari?",1345203717.0,,,,,,
1124,"['css', 'css-selectors', 'selenium-rc', 'selenium-chromedriver', 'xpath']","{'account_id': 400327, 'reputation': 159, 'user_id': 766240, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/4cc328793126e9eec110f5c477660fa4?s=256&d=identicon&r=PG', 'display_name': 'seleniumlover', 'link': 'https://stackoverflow.com/users/766240/seleniumlover'}",False,1898,,2,0,1345063641,1332775454,9874929,CC BY-SA 3.0,https://stackoverflow.com/questions/9874929/unable-to-click-the-button-with-selenium-rc-using-css-selectors,Unable to click the button with Selenium RC using CSS selectors,1345063641.0,,,,,,
1125,"['jquery', 'css', 'ajax', 'forms', 'errorplacement']","{'account_id': 534222, 'reputation': 9001, 'user_id': 903143, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d1f91da9b361abffac8cd3125e9ab148?s=256&d=identicon&r=PG', 'display_name': 'Nick B', 'link': 'https://stackoverflow.com/users/903143/nick-b'}",True,811,9712868.0,5,4,1344984579,1331313132,9638202,CC BY-SA 3.0,https://stackoverflow.com/questions/9638202/jquery-conflict-ajax-validation-messages-return-location,JQuery Conflict Ajax Validation Messages Return Location,1344984579.0,,,,,,
1126,"['javascript', 'html', 'animation', 'css', 'ipad-2']","{'account_id': 97643, 'reputation': 624, 'user_id': 264740, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/5b820ad691356c4542c4b937441d7c33?s=256&d=identicon&r=PG', 'display_name': 'Bunkerbewohner', 'link': 'https://stackoverflow.com/users/264740/bunkerbewohner'}",True,1920,,3,9,1344973807,1331739761,9705150,CC BY-SA 3.0,https://stackoverflow.com/questions/9705150/most-efficient-way-to-draw-particles-in-html5-on-ipad-2,Most efficient way to draw particles in HTML5 on iPad 2,,,,,,,
1127,"['css', 'autocomplete', 'aptana']","{'account_id': 223052, 'reputation': 11, 'user_id': 482029, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Rkc9p.jpg?s=256&g=1', 'display_name': 'Borjeo Von Dingle', 'link': 'https://stackoverflow.com/users/482029/borjeo-von-dingle'}",True,523,,1,1,1344840054,1333177658,9953836,CC BY-SA 3.0,https://stackoverflow.com/questions/9953836/aptana-3-code-completion-not-showing-all-browsers,Aptana 3 - Code completion not showing all browsers,1344840054.0,,,,,,
1128,"['css', 'css-selectors', 'css-specificity']","{'account_id': 1249016, 'reputation': 1787, 'user_id': 1209832, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/e9iDp.jpg?s=256&g=1', 'display_name': 'Matt Korostoff', 'link': 'https://stackoverflow.com/users/1209832/matt-korostoff'}",True,1036,9540370.0,1,1,1344761167,1330722221,9540339,,https://stackoverflow.com/questions/9540339/why-cant-i-beat-an-id-with-multiple-classes,Why can&#39;t I beat an ID with multiple classes?,1495540435.0,,1330725468.0,exact duplicate,,,
1129,"['javascript', 'css', 'image', 'html']","{'account_id': 385360, 'reputation': 81, 'user_id': 742458, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/02d3c8fef9c5f46c07ec59472690c6e5?s=256&d=identicon&r=PG', 'display_name': 'Pointer', 'link': 'https://stackoverflow.com/users/742458/pointer'}",True,99,9810115.0,2,0,1344644301,1332352192,9810083,,https://stackoverflow.com/questions/9810083/how-can-i-display-this-image-at-its-original-size-but-only-display-it-within-a,"How can I display this image at its original size, but only display it within a specific element?",1344644301.0,,1393720109.0,Not suitable for this site,,,
1130,"['javascript', 'css', 'media-queries']","{'account_id': 121808, 'reputation': 80117, 'user_id': 315168, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/fbcd3f115ce33ea2380f5a2dae0cf6d2?s=256&d=identicon&r=PG', 'display_name': 'Mikko Ohtamaa', 'link': 'https://stackoverflow.com/users/315168/mikko-ohtamaa'}",True,605,9697617.0,1,0,1344626908,1331707453,9697112,CC BY-SA 3.0,https://stackoverflow.com/questions/9697112/accessing-css3-media-queries-from-javascript,Accessing CSS3 media queries from Javascript,1331712294.0,,,,,,
1131,"['css', 'html', 'css-float']","{'account_id': 1266859, 'reputation': 1344, 'user_id': 1223988, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9f4482930228ee3b4b5581653f271ee6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mike Lucid', 'link': 'https://stackoverflow.com/users/1223988/mike-lucid'}",True,72,9780498.0,1,0,1344585577,1332192616,9778252,CC BY-SA 3.0,https://stackoverflow.com/questions/9778252/easy-css-floating-div-cannont-find-what-is-psuhing-it-down,Easy css floating div... Cannont find what is psuhing it down,1344585577.0,,,,,,
1132,"['css', 'internet-explorer-9']","{'account_id': 1005086, 'reputation': 191, 'user_id': 1019071, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/094b9759f847b3b247dc5714ca1771f8?s=256&d=identicon&r=PG', 'display_name': 'dan-', 'link': 'https://stackoverflow.com/users/1019071/dan'}",False,291,,1,1,1344414404,1330727674,9541325,CC BY-SA 3.0,https://stackoverflow.com/questions/9541325/what-are-the-root-causes-of-css-failure-in-ie9,what are the root causes of css failure in ie9,1330768349.0,,,,,,
1133,"['javascript', 'css', 'animation', 'graph']","{'account_id': 1175762, 'reputation': 93, 'user_id': 1151851, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/7d00ba92df6740f27f4a3d7068ac6cd9?s=256&d=identicon&r=PG', 'display_name': 'mkampitsch', 'link': 'https://stackoverflow.com/users/1151851/mkampitsch'}",False,122,,1,0,1344310114,1331458684,9653853,CC BY-SA 3.0,https://stackoverflow.com/questions/9653853/growing-list-items-as-graph,Growing List Items as Graph,1344310114.0,,,,,,
1134,"['html', 'screenshot', 'tablelayout', 'css']","{'account_id': 216820, 'reputation': 2504, 'user_id': 472285, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/27cb8f623a65dc162089171551114fb8?s=256&d=identicon&r=PG', 'display_name': 'user472285', 'link': 'https://stackoverflow.com/users/472285/user472285'}",True,1918,9589110.0,1,0,1344301596,1331052017,9587988,CC BY-SA 3.0,https://stackoverflow.com/questions/9587988/table-design-using-css-2-1-and-html-4-01-transitional,Table design using CSS 2.1 and HTML 4.01 Transitional,1344301596.0,,,,,,
1135,"['ipad', 'css', 'media-queries', 'retina-display']","{'account_id': 43503, 'reputation': 725, 'user_id': 127181, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/c84a15ca63eac020e3f41df39bbbb5c7?s=256&d=identicon&r=PG', 'display_name': 'user127181', 'link': 'https://stackoverflow.com/users/127181/user127181'}",True,25829,,3,16,1344182987,1332205977,9780189,CC BY-SA 3.0,https://stackoverflow.com/questions/9780189/retina-ipad-specific-css,Retina iPad Specific CSS,1332244239.0,,,,,,
1136,"['php', 'html', 'css', 'google-chrome', 'printing']","{'user_type': 'does_not_exist', 'display_name': 'user652792'}",True,5789,9912323.0,3,2,1344169296,1332953947,9912282,CC BY-SA 3.0,https://stackoverflow.com/questions/9912282/adding-css-to-default-google-chrome-printing,Adding CSS to default Google Chrome printing,,,,,,,
1137,"['css', 'compass-sass', '960.gs']","{'account_id': 49637, 'reputation': 20918, 'user_id': 147915, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/p2ayf.jpg?s=256&g=1', 'display_name': 'redconservatory', 'link': 'https://stackoverflow.com/users/147915/redconservatory'}",True,630,,1,0,1344155898,1332776182,9875113,CC BY-SA 3.0,https://stackoverflow.com/questions/9875113/960-grid-and-compass,960 grid and compass,1344155898.0,,,,,,
1138,"['css', 'css-selectors']","{'user_type': 'does_not_exist', 'display_name': 'user1125394'}",True,77,9837334.0,2,0,1343936806,1332495686,9836906,CC BY-SA 3.0,https://stackoverflow.com/questions/9836906/css-rule-to-select-children-of-the-same-element,Css rule to select children of the same element,1343935927.0,,,,,,
1139,"['c#', 'html', 'css', 'asp.net-mvc-3']","{'account_id': 1263445, 'reputation': 1335, 'user_id': 1221246, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/c8d5e0bec827cc540f4f76a098c8bc89?s=256&d=identicon&r=PG&f=1', 'display_name': 'Razor', 'link': 'https://stackoverflow.com/users/1221246/razor'}",False,788,,1,1,1343906358,1331110637,9598368,CC BY-SA 3.0,https://stackoverflow.com/questions/9598368/how-to-include-for-example-a-label-into-an-image-in-mvc-3,"How to include,for example, a label into an image in MVC 3?",1331111519.0,,,,,,
1140,"['css', 'css-transforms']","{'account_id': 1320854, 'reputation': 1775, 'user_id': 1266725, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/42d28bf1279809d7bcfcae925a2b50c1?s=256&d=identicon&r=PG', 'display_name': 'SilentImp', 'link': 'https://stackoverflow.com/users/1266725/silentimp'}",True,122,,1,0,1343660075,1331829291,9724093,CC BY-SA 3.0,https://stackoverflow.com/questions/9724093/do-you-know-any-examples-of-using-css-3d-transforms-in-the-wilds,Do you know any examples of using CSS 3D Transforms in the wilds?,1343660075.0,,,,,,
1141,"['html', 'css', 'google-chrome']","{'account_id': 255490, 'reputation': 725, 'user_id': 535583, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/N9cyk.jpg?s=256&g=1', 'display_name': 'Mervin', 'link': 'https://stackoverflow.com/users/535583/mervin'}",True,865,,2,2,1343636780,1330848092,9553308,CC BY-SA 3.0,https://stackoverflow.com/questions/9553308/chrome-inserts-a-dapplugin-id-into-the-page-increasing-the-page-length,Chrome inserts a DAPPlugin id into the page increasing the page length?,,,,,,,
1142,"['javascript', 'html', 'css', 'dynamic', 'html-select']","{'account_id': 423214, 'reputation': 14435, 'user_id': 802469, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/UKKRO.jpg?s=256&g=1', 'display_name': 'Reed', 'link': 'https://stackoverflow.com/users/802469/reed'}",True,225,9913933.0,1,0,1343576692,1332960847,9913913,CC BY-SA 3.0,https://stackoverflow.com/questions/9913913/dynamic-select-boxes-based-on-previous-choice,Dynamic select boxes based on previous choice,1343576692.0,,,,,,
1143,"['css', 'css-transitions']","{'account_id': 347825, 'reputation': 334, 'user_id': 682181, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/f4a31437678f4efe13a97cd9280f71a2?s=256&d=identicon&r=PG', 'display_name': 'Mathias', 'link': 'https://stackoverflow.com/users/682181/mathias'}",False,1826,,1,1,1343500664,1330706233,9536944,CC BY-SA 3.0,https://stackoverflow.com/questions/9536944/css3-transition-with-margin-left-auto-in-ff-opera,css3 transition with margin-left auto in ff/opera,1343500664.0,,,,,,
1144,"['css', 'css-transitions', 'autogrow']","{'account_id': 1299385, 'reputation': 296, 'user_id': 1249617, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d32934f0c1227445ac73a22d9fe778b?s=256&d=identicon&r=PG', 'display_name': 'Ton', 'link': 'https://stackoverflow.com/users/1249617/ton'}",True,399,9568989.0,1,0,1343500527,1330957065,9568140,CC BY-SA 3.0,https://stackoverflow.com/questions/9568140/css-serial-transition,css serial transition,1343500527.0,,,,,,
1145,"['jquery', 'css', 'sencha-touch']","{'account_id': 56777, 'reputation': 3297, 'user_id': 170085, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/c2aabf423554a9e95573989b7af9c40b?s=256&d=identicon&r=PG', 'display_name': 'headkit', 'link': 'https://stackoverflow.com/users/170085/headkit'}",True,580,9720716.0,1,0,1343500498,1331121564,9601105,CC BY-SA 3.0,https://stackoverflow.com/questions/9601105/preload-css-background-images-for-jquery-transition-in-sencha-touch,preload css-background-images for jquery transition in sencha-touch,1343500498.0,,,,,,
1146,['css'],"{'account_id': 1165350, 'reputation': 506, 'user_id': 1143880, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/008f79fbaa1cffc0fcdd4cf24dc31c4d?s=256&d=identicon&r=PG', 'display_name': 'Reis', 'link': 'https://stackoverflow.com/users/1143880/reis'}",True,131,9745871.0,1,-1,1343500438,1331939992,9745711,,https://stackoverflow.com/questions/9745711/css3-transition-menu-openup,CSS3 Transition Menu Openup,1343500438.0,,1343500456.0,too localized,,,
1147,"['javascript', 'html', 'css', 'css-transitions']","{'account_id': 1331603, 'reputation': 788, 'user_id': 1275386, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/4M0HT.jpg?s=256&g=1', 'display_name': 'Brandon Clark', 'link': 'https://stackoverflow.com/users/1275386/brandon-clark'}",True,196,9829307.0,1,0,1343500413,1332443969,9829050,CC BY-SA 3.0,https://stackoverflow.com/questions/9829050/background-color-not-fading,Background color not fading,1343500413.0,,,,,,
1148,"['css', 'button', 'drop-down-menu', 'resize']","{'account_id': 1328867, 'reputation': 254, 'user_id': 1273160, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/5db688d050ddbc3cbb8e7a0f266666f1?s=256&d=identicon&r=PG', 'display_name': 'dom', 'link': 'https://stackoverflow.com/users/1273160/dom'}",False,224,,1,0,1343498119,1331870764,9731722,CC BY-SA 3.0,https://stackoverflow.com/questions/9731722/menu-resise-to-child-elements-on-hover-css,Menu resise to child elements on hover css,1343498119.0,,,,,,
1149,"['css', 'css-transitions']","{'account_id': 1239364, 'reputation': 3456, 'user_id': 1202324, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/4e62f40c62dda03af2f033c651f36311?s=256&d=identicon&r=PG', 'display_name': 'Denny Mueller', 'link': 'https://stackoverflow.com/users/1202324/denny-mueller'}",True,204,9799121.0,2,0,1343497726,1332304542,9798642,CC BY-SA 3.0,https://stackoverflow.com/questions/9798642/css-transition-in-firefox,CSS transition in Firefox,1343497726.0,,,,,,
1150,"['css', 'hover', 'mask', 'css-transitions']","{'account_id': 1350564, 'reputation': 23, 'user_id': 1290370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49cc17a0307173419d8c78ae969cab77?s=256&d=identicon&r=PG', 'display_name': 'user1290370', 'link': 'https://stackoverflow.com/users/1290370/user1290370'}",True,194,9854481.0,1,2,1343497635,1332614621,9854450,CC BY-SA 3.0,https://stackoverflow.com/questions/9854450/problems-with-css-transition,Problems with css transition,1343497635.0,,,,,,
1151,"['javascript', 'jquery', 'css', 'jscrollpane']","{'account_id': 899981, 'reputation': 1547, 'user_id': 936363, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/p7Fiu.png?s=256&g=1', 'display_name': 'Stefano Cazzola', 'link': 'https://stackoverflow.com/users/936363/stefano-cazzola'}",True,2651,10632465.0,2,2,1343468257,1332418693,9822126,CC BY-SA 3.0,https://stackoverflow.com/questions/9822126/jquery-jscrollpane-doesnt-show-the-scrollbars,jQuery - jScrollPane doesn&#39;t show the scrollbars,1332567066.0,,,,,,
1152,"['internet-explorer', 'css', 'rounded-corners']","{'account_id': 957706, 'reputation': 72, 'user_id': 982716, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/86a87544015d174cdc321c133ef9726a?s=256&d=identicon&r=PG', 'display_name': 'Art Williams', 'link': 'https://stackoverflow.com/users/982716/art-williams'}",False,635,,3,0,1343443837,1332257172,9789698,CC BY-SA 3.0,https://stackoverflow.com/questions/9789698/ie-rounded-corners,IE Rounded Corners,1343443837.0,,,,,,
