,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_from,closed_date,closed_reason,locked_date,community_owned_date
975,"['jquery', 'css']","{'account_id': 1070945, 'reputation': 612, 'user_id': 1070248, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/5c931370a568b1203e342efe4689d6c9?s=256&d=identicon&r=PG', 'display_name': 'pcproff', 'link': 'https://stackoverflow.com/users/1070248/pcproff'}",True,787,,,3,0,1348358688,1327988455,1328001999.0,9074960,CC BY-SA 3.0,https://stackoverflow.com/questions/9074960/resizing-background-image-depending-on-browser-window,Resizing Background Image depending on browser window,,,,,
976,"['css', 'html', 'video', 'responsive-design', 'mediaelement.js']","{'account_id': 1116563, 'reputation': 41, 'user_id': 1123309, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52b3156a71aa9792e9caf29c60db7bb5?s=256&d=identicon&r=PG', 'display_name': 'Steffy Kristiensen', 'link': 'https://stackoverflow.com/users/1123309/steffy-kristiensen'}",False,658,,,1,2,1348267714,1326268033,1345229903.0,8815848,CC BY-SA 3.0,https://stackoverflow.com/questions/8815848/targeting-small-devices-with-mediaelements,targeting small devices with mediaelements,,,,,
977,"['css', 'fonts']","{'account_id': 729347, 'reputation': 3717, 'user_id': 673108, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/f8d15887113618a42e3dfa9b5a068c93?s=256&d=identicon&r=PG', 'display_name': 'Hakan', 'link': 'https://stackoverflow.com/users/673108/hakan'}",True,1013,,8696811.0,3,3,1348175015,1325468256,,8696801,CC BY-SA 3.0,https://stackoverflow.com/questions/8696801/using-only-serif-as-font-in-css,Using only serif as font in CSS,,,,,
978,"['html', 'css', 'twitter-bootstrap']","{'account_id': 452564, 'reputation': 11561, 'user_id': 849065, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/459a908e745eae60a8bea21d5f6d50a0?s=256&d=identicon&r=PG', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/849065/paul'}",True,18002,,8942897.0,2,1,1348058528,1326388528,,8839262,CC BY-SA 3.0,https://stackoverflow.com/questions/8839262/how-can-i-decrease-the-space-between-inputs-with-twitter-bootstrap,How can I decrease the space between inputs with twitter bootstrap?,,,,,
979,"['javascript', 'jquery', 'html', 'css']","{'account_id': 306601, 'reputation': 1048, 'user_id': 617447, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/212b2ff1df89df2e49cf4ba34650ab24?s=256&d=identicon&r=PG', 'display_name': 'Jignesh Manek', 'link': 'https://stackoverflow.com/users/617447/jignesh-manek'}",True,220,,8815487.0,5,1,1347021865,1326263846,1347021865.0,8815143,CC BY-SA 3.0,https://stackoverflow.com/questions/8815143/problems-with-dropdown-using-css-and-jquery,Problems with dropdown using CSS and jQuery,,,,,
980,"['ruby-on-rails', 'css', 'ruby-on-rails-3', 'sinatra', 'resque']","{'account_id': 61178, 'reputation': 1245, 'user_id': 182474, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f1b4c99243b0e9b58cd0b1558bd72aa5?s=256&d=identicon&r=PG', 'display_name': 'Gabor Garami', 'link': 'https://stackoverflow.com/users/182474/gabor-garami'}",True,439,,,1,1,1346924852,1326744205,,8885621,CC BY-SA 3.0,https://stackoverflow.com/questions/8885621/restyle-resque-web-interface,Restyle Resque web interface,,,,,
981,"['android', 'css']","{'account_id': 931320, 'reputation': 144, 'user_id': 961162, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aeea3087f435aba0df988c4f9cebe13e?s=256&d=identicon&r=PG', 'display_name': 'hanskan', 'link': 'https://stackoverflow.com/users/961162/hanskan'}",False,1618,,,1,1,1346739492,1325686741,,8728337,CC BY-SA 3.0,https://stackoverflow.com/questions/8728337/css-transitions-backface-visibility-in-android-webkit,CSS transitions backface visibility in Android Webkit,,,,,
982,"['css', 'webkit', 'mobile-safari']","{'account_id': 38759, 'reputation': 3162, 'user_id': 111445, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/YAhlJ.jpg?s=256&g=1', 'display_name': 'calebo', 'link': 'https://stackoverflow.com/users/111445/calebo'}",True,11468,,8876070.0,2,20,1346634076,1326690277,1346634076.0,8875968,CC BY-SA 3.0,https://stackoverflow.com/questions/8875968/pure-css-triangle-with-semi-transparent-border-possible,Pure CSS triangle with semi-transparent border. Possible?,,,,,
983,"['javascript', 'jquery', 'css']","{'account_id': 1921, 'reputation': 183461, 'user_id': 2648, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/8b2d39a59a961ef26440e9c1453d1939?s=256&d=identicon&r=PG', 'display_name': 'D&#243;nal', 'link': 'https://stackoverflow.com/users/2648/d%c3%b3nal'}",True,4075,,8811999.0,2,2,1346425737,1326236687,1326239177.0,8811849,CC BY-SA 3.0,https://stackoverflow.com/questions/8811849/preserve-zebra-striping-with-jquery-tablesorter-plugin,preserve zebra striping with jquery tablesorter plugin,,,,,
984,"['jquery', 'html', 'css', 'jquery-ui']","{'account_id': 373065, 'reputation': 219, 'user_id': 722472, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/ec379ddcc68abd9e0556dc9701e0a062?s=256&d=identicon&r=PG', 'display_name': 'bitluni', 'link': 'https://stackoverflow.com/users/722472/bitluni'}",True,827,,9101750.0,1,5,1346328581,1327950147,,9069248,CC BY-SA 3.0,https://stackoverflow.com/questions/9069248/show-page-after-jquery-ui-has-finished-updating-widgets,Show page after jQuery UI has finished updating widgets,,,,,
985,"['html', 'css']","{'account_id': 203035, 'reputation': 1082, 'user_id': 450454, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/d8d8a5bcbbeef6e103178ba5e231770f?s=256&d=identicon&r=PG', 'display_name': 'Maurice', 'link': 'https://stackoverflow.com/users/450454/maurice'}",True,6684,,8841536.0,2,1,1346166524,1326398367,1326402639.0,8841458,CC BY-SA 3.0,https://stackoverflow.com/questions/8841458/html-email-problems-in-hotmail,HTML email problems in Hotmail,,,,,
986,"['javascript', 'jquery', 'css', 'font-size']","{'account_id': 926194, 'reputation': 34, 'user_id': 956948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e06a323f9917713e832c3a1f52acb60?s=256&d=identicon&r=PG', 'display_name': 'heggsta', 'link': 'https://stackoverflow.com/users/956948/heggsta'}",True,2511,,,3,0,1345341993,1327376048,1327389818.0,8981710,CC BY-SA 3.0,https://stackoverflow.com/questions/8981710/decimal-ignored-when-changing-font-size-with-js,Decimal ignored when changing font size with JS,,,,,
987,"['html', 'css', 'stylesheet', 'code-duplication']","{'account_id': 482547, 'reputation': 5281, 'user_id': 897007, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/3db84802a7ea6df4e925635d6c3df00c?s=256&d=identicon&r=PG', 'display_name': 'Dale', 'link': 'https://stackoverflow.com/users/897007/dale'}",True,990,,8856596.0,2,1,1345147026,1326485148,,8856580,CC BY-SA 3.0,https://stackoverflow.com/questions/8856580/how-can-i-efficiently-subclass-in-external-css,How can I efficiently &#39;subclass&#39; in external CSS?,,,,,
988,"['css', 'hover']","{'account_id': 124732, 'reputation': 4291, 'user_id': 320018, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/MeIaz.png?s=256&g=1', 'display_name': 'Almas Adilbek', 'link': 'https://stackoverflow.com/users/320018/almas-adilbek'}",True,3124,,8722199.0,4,5,1345123970,1325652767,1345123970.0,8722177,CC BY-SA 3.0,https://stackoverflow.com/questions/8722177/what-is-the-difference-between-hover-and-hover,What is the difference between .hover and :hover?,,,,,
989,"['css', 'ipad', 'node.js', 'stylus']","{'account_id': 1187832, 'reputation': 15, 'user_id': 1161418, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a8c54443ad5d508a6babe8fdc4f170e?s=256&d=identicon&r=PG', 'display_name': 'user1161418', 'link': 'https://stackoverflow.com/users/1161418/user1161418'}",True,861,,9594844.0,1,0,1345043801,1327091703,1327093186.0,8947547,CC BY-SA 3.0,https://stackoverflow.com/questions/8947547/how-do-you-create-multiple-css-files-with-stylus,How do you create multiple CSS files with Stylus?,,,,,
990,"['html', 'css', 'layout', 'frameworks', 'twitter-bootstrap']","{'account_id': 213719, 'reputation': 12029, 'user_id': 467255, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/9c7d80ebc20ab8994e51b9f7518909ae?s=256&d=identicon&r=PG', 'display_name': 'Luca G. Soave', 'link': 'https://stackoverflow.com/users/467255/luca-g-soave'}",True,12809,,8774523.0,2,4,1345040944,1325946977,1325958252.0,8770443,CC BY-SA 3.0,https://stackoverflow.com/questions/8770443/twitter-bootstrap-sidebar-on-the-right-instead-of-the-left,Twitter Bootstrap sidebar on the right instead of the left,,,,,
991,"['css', 'jquery-ui']","{'account_id': 343426, 'reputation': 1774, 'user_id': 675118, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/b3694bcefd0553ee835238bf1edcdfb2?s=256&d=identicon&r=PG', 'display_name': 'Sackling', 'link': 'https://stackoverflow.com/users/675118/sackling'}",True,241,,8886342.0,2,0,1344918593,1326747802,1326748207.0,8886234,CC BY-SA 3.0,https://stackoverflow.com/questions/8886234/selecting-subclass-for-rollover-not-working,selecting subclass for rollover not working?,,,,,
992,"['css', 'css-transforms']","{'account_id': 1203631, 'reputation': 13, 'user_id': 1173804, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75506d5491c6880c8fa7fc109f6dc05c?s=256&d=identicon&r=PG', 'display_name': 'mashby', 'link': 'https://stackoverflow.com/users/1173804/mashby'}",True,2121,,9040103.0,2,1,1344918465,1327682188,1327684826.0,9036786,CC BY-SA 3.0,https://stackoverflow.com/questions/9036786/rotate-child-element-from-parenthover,Rotate Child Element From Parent:Hover,,,,,
993,"['javascript', 'jquery', 'css']","{'account_id': 224333, 'reputation': 20614, 'user_id': 484082, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/xoixf.jpg?s=256&g=1', 'display_name': 'Alfred', 'link': 'https://stackoverflow.com/users/484082/alfred'}",True,65,,9005808.0,2,0,1344860991,1327506217,1344860991.0,9005512,CC BY-SA 3.0,https://stackoverflow.com/questions/9005512/table-not-resizing-because-of-text-inside,Table not resizing because of text inside,,,,,
994,"['html', 'css']","{'account_id': 224333, 'reputation': 20614, 'user_id': 484082, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/xoixf.jpg?s=256&g=1', 'display_name': 'Alfred', 'link': 'https://stackoverflow.com/users/484082/alfred'}",True,70,,9052375.0,3,1,1344860971,1327831707,1344860971.0,9052364,CC BY-SA 3.0,https://stackoverflow.com/questions/9052364/fixed-width-for-a,Fixed width for &lt;a&gt;,,,,,
995,"['javascript', 'jquery', 'css']","{'account_id': 224333, 'reputation': 20614, 'user_id': 484082, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/xoixf.jpg?s=256&g=1', 'display_name': 'Alfred', 'link': 'https://stackoverflow.com/users/484082/alfred'}",True,449,,9054578.0,3,1,1344860952,1327852329,1344860952.0,9054474,CC BY-SA 3.0,https://stackoverflow.com/questions/9054474/scroll-div-using-jquery,Scroll div using jQuery,,,,,
996,"['php', 'html', 'css', 'firebug', 'greasemonkey']","{'account_id': 466702, 'reputation': 494, 'user_id': 871614, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/b61eb00f0b9c71a1720f3190060490c8?s=256&d=identicon&r=PG', 'display_name': 'WebMW', 'link': 'https://stackoverflow.com/users/871614/webmw'}",True,156,,,3,0,1344587166,1327376035,1327377764.0,8981707,CC BY-SA 3.0,https://stackoverflow.com/questions/8981707/saving-custom-html-locally-on-live-sites-without-ftp-access,Saving custom HTML locally on live sites without FTP access?,,,,,
997,"['css', 'image', 'internet-explorer', 'border', 'nivo-slider']","{'account_id': 424892, 'reputation': 597, 'user_id': 805146, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c51f09b2cbe834d03c0864a1ded7d6c?s=256&d=identicon&r=PG', 'display_name': 'Puneet Saini', 'link': 'https://stackoverflow.com/users/805146/puneet-saini'}",False,487,,,0,0,1344552884,1327579387,,9017845,CC BY-SA 3.0,https://stackoverflow.com/questions/9017845/internet-explorer-showing-empty-space-between-border-and-images-in-nivo-slider,Internet explorer showing empty space between border and images in nivo slider,,,,,
998,"['jquery', 'iphone', 'css']","{'account_id': 1156564, 'reputation': 139, 'user_id': 1137006, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/894f181649d3d396619086e65852aa9f?s=256&d=identicon&r=PG', 'display_name': 'Lille_skutt', 'link': 'https://stackoverflow.com/users/1137006/lille-skutt'}",False,1178,,,1,1,1344518910,1326138525,,8794249,CC BY-SA 3.0,https://stackoverflow.com/questions/8794249/iphone-optimized-slideup-slidedown-using-webkit-transform,iPhone optimized slideUp/slideDown using -webkit-transform,,,,,
999,"['android', 'css', 'cordova', 'mobile-webkit']","{'account_id': 69103, 'reputation': 7983, 'user_id': 201251, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/895e3db5329cf44b23b070fc0c4fd5cd?s=256&d=identicon&r=PG', 'display_name': 'Daniel Kurka', 'link': 'https://stackoverflow.com/users/201251/daniel-kurka'}",True,5651,,9056947.0,2,15,1344493513,1327506368,1337098692.0,9005550,CC BY-SA 3.0,https://stackoverflow.com/questions/9005550/input-elements-on-android-4-x-can-not-be-styled-when-focused,Input elements on android 4.x can not be styled when focused,,,,,
1000,"['css', 'html', 'overflow', 'hidden']","{'account_id': 1204234, 'reputation': 1470, 'user_id': 1174280, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/deede8b7d983df7f9998d206fb8a236c?s=256&d=identicon&r=PG', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/1174280/mark'}",True,4911,,9071567.0,2,5,1344490610,1327961351,,9071549,CC BY-SA 3.0,https://stackoverflow.com/questions/9071549/overflowhidden-doesnt-work-inside-a-table,overflow:hidden doesn&#39;t work inside a table,,,,,
1001,"['html', 'css']","{'account_id': 1012277, 'reputation': 18789, 'user_id': 1024586, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/3238fd4bbeafdce226ff3406e859f2d6?s=256&d=identicon&r=PG', 'display_name': 'Doug Fir', 'link': 'https://stackoverflow.com/users/1024586/doug-fir'}",False,161,,,1,0,1344440235,1326247880,1326249793.0,8813306,CC BY-SA 3.0,https://stackoverflow.com/questions/8813306/nested-element-make-background-take-up-full-height-of-parent,nested element - make background take up full height of parent,,,,,
1002,"['css', 'internet-explorer-8', 'cross-browser', 'backwards-compatibility']","{'account_id': 1138672, 'reputation': 154, 'user_id': 1123172, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/aG9wd.jpg?s=256&g=1', 'display_name': 'Adam Weeden', 'link': 'https://stackoverflow.com/users/1123172/adam-weeden'}",True,1520,,8812915.0,3,2,1344438226,1326244105,,8812862,CC BY-SA 3.0,https://stackoverflow.com/questions/8812862/how-important-is-trying-to-keep-ie8-compatibility-in-2012,How important is trying to keep IE8 compatibility in 2012?,,,,,
1003,"['html', 'visual-studio-2010', 'css']","{'account_id': 191027, 'reputation': 13975, 'user_id': 938668, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/iEBVp.jpg?s=256&g=1', 'display_name': 'Raheel Khan', 'link': 'https://stackoverflow.com/users/938668/raheel-khan'}",True,2619,,8729913.0,2,4,1344433925,1325692753,1344433925.0,8729824,CC BY-SA 3.0,https://stackoverflow.com/questions/8729824/how-do-i-force-a-particular-version-of-css-in-visual-studio,How do I force a particular version of CSS in Visual Studio?,,,,,
1004,"['html', 'css']","{'account_id': 22631, 'reputation': 25364, 'user_id': 56007, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/e71a8cbf759f284f5ccf668f187f8925?s=256&d=identicon&r=PG', 'display_name': 'jonhobbs', 'link': 'https://stackoverflow.com/users/56007/jonhobbs'}",True,279,,11851424.0,2,0,1344362022,1325634784,,8720333,CC BY-SA 3.0,https://stackoverflow.com/questions/8720333/vertical-margins-proportional-to-horizontal-margins-in-liquid-layout,vertical margins proportional to horizontal margins in liquid layout,,,,,
1005,"['css', 'flexbox']","{'account_id': 220831, 'reputation': 28903, 'user_id': 478460, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/81173562da1e1c9ae2ddd0df69ec4f69?s=256&d=identicon&r=PG', 'display_name': 'Philip Walton', 'link': 'https://stackoverflow.com/users/478460/philip-walton'}",True,4449,,8957354.0,3,9,1344360913,1326152468,1328761361.0,8796757,CC BY-SA 3.0,https://stackoverflow.com/questions/8796757/what-are-the-differences-between-displaybox-and-displayflexbox,What are the differences between display:box and display:flexbox,,,,,
1006,"['css', 'svg']","{'account_id': 1184105, 'reputation': 63, 'user_id': 1158423, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66c98d23ea1b0c0a3f04e82c9d1824ed?s=256&d=identicon&r=PG', 'display_name': 'Pascal', 'link': 'https://stackoverflow.com/users/1158423/pascal'}",True,8565,,8932650.0,2,6,1344356253,1326975268,1327003981.0,8925836,CC BY-SA 3.0,https://stackoverflow.com/questions/8925836/scale-independent-repeating-background-images-in-svg,Scale-independent repeating background images in SVG,,,,,
