,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,migrated_from,community_owned_date
1519,['css'],"{'account_id': 1099126, 'reputation': 25, 'user_id': 1091976, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6dc5cb27bb910cbf4eb6e450817dd819?s=256&d=identicon&r=PG', 'display_name': 'The Freshman', 'link': 'https://stackoverflow.com/users/1091976/the-freshman'}",True,321,1,0,1330230310,1330229660,,9450489,,https://stackoverflow.com/questions/9450489/extra-grey-space-on-right-hand-side,Extra Grey Space on right hand side,,9450538.0,1330333569.0,too localized,,
1520,['css'],"{'account_id': 1216641, 'reputation': 6624, 'user_id': 1184100, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/286280e9fb8dabfde426d01302a6b126?s=256&d=identicon&r=PG', 'display_name': 'user1184100', 'link': 'https://stackoverflow.com/users/1184100/user1184100'}",False,900,0,1,1330230013,1330230013,,9450515,CC BY-SA 3.0,https://stackoverflow.com/questions/9450515/custom-fonts-font-face-issues-in-chrome-firefox,"Custom fonts : @Font-Face issues in chrome,firefox",,,,,,
1521,"['html', 'css']","{'account_id': 319242, 'reputation': 14487, 'user_id': 636892, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/bd3a0b642839e971bc9ea676ce24b109?s=256&d=identicon&r=PG', 'display_name': 'Jeremy Smith', 'link': 'https://stackoverflow.com/users/636892/jeremy-smith'}",True,53995,3,40,1330229947,1329774102,1330229947.0,9368836,CC BY-SA 3.0,https://stackoverflow.com/questions/9368836/how-do-i-make-a-absolute-positioned-div-have-a-width-equal-to-its-parent-minus,How do I make a absolute positioned div have a width equal to it&#39;s parent minus some margin,,9368890.0,,,,
1522,"['jquery', 'html', 'css', 'google-chrome', 'css-position']","{'account_id': 1265092, 'reputation': 389, 'user_id': 1222545, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/f671412cf10d1d85a5e57a5918fe1886?s=256&d=identicon&r=PG', 'display_name': 'gverri', 'link': 'https://stackoverflow.com/users/1222545/gverri'}",True,400,1,0,1330229777,1330219265,1330219529.0,9449700,CC BY-SA 3.0,https://stackoverflow.com/questions/9449700/chrome-absolute-positioning,Chrome absolute positioning,,9450197.0,,,,
1523,"['javascript', 'css', 'html', 'positioning']","{'account_id': 1211083, 'reputation': 4729, 'user_id': 1179593, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/4XpxJ.jpg?s=256&g=1', 'display_name': 'Squirrl', 'link': 'https://stackoverflow.com/users/1179593/squirrl'}",True,50,1,-1,1330229402,1330229139,,9450442,,https://stackoverflow.com/questions/9450442/this-is-a-bit-abstract-but-can-you-get-a-div-to-start-at-one-of-the-bottom-corn,"This is a bit abstract, but can you get a div to start at one of the bottom corners?",,9450456.0,1393818950.0,Needs details or clarity,,
1524,"['jquery', 'html', 'css', 'magento']","{'account_id': 1221277, 'reputation': 295, 'user_id': 1187886, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/bec335444f3b019a728bef84f404aee1?s=256&d=identicon&r=PG', 'display_name': 'Efficient Trade Ltd', 'link': 'https://stackoverflow.com/users/1187886/efficient-trade-ltd'}",True,2110,1,2,1330229302,1329601077,1330229302.0,9344314,CC BY-SA 3.0,https://stackoverflow.com/questions/9344314/grid-horizontal-scroll-bar-floating,Grid Horizontal Scroll Bar (Floating),,9348410.0,,,,
1525,"['html', 'css', 'css-float']","{'account_id': 995441, 'reputation': 5101, 'user_id': 1011513, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/719f59c47685e016d42c59b0e265d621?s=256&d=identicon&r=PG', 'display_name': 'hackartist', 'link': 'https://stackoverflow.com/users/1011513/hackartist'}",True,789,1,1,1330226828,1330226086,1330226828.0,9450201,CC BY-SA 3.0,https://stackoverflow.com/questions/9450201/display-block-after-float-spacing,Display Block after Float Spacing,,9450216.0,,,,
1526,"['css', 'css-float']","{'account_id': 119353, 'reputation': 10748, 'user_id': 310991, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/b99932971e2cb3e8a10055cf9098aa8e?s=256&d=identicon&r=PG', 'display_name': 'Matthew', 'link': 'https://stackoverflow.com/users/310991/matthew'}",True,1392,2,2,1330226572,1330226154,1330226456.0,9450211,CC BY-SA 3.0,https://stackoverflow.com/questions/9450211/expand-div-width-that-is-next-to-a-floated-div,Expand DIV width that is next to a floated div,,9450252.0,,,,
1527,"['javascript', 'jquery', 'ajax', 'html', 'css']","{'account_id': 1278621, 'reputation': 11, 'user_id': 1233274, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9d423edc5215ca23aeac4ba915467e2?s=256&d=identicon&r=PG', 'display_name': 'Cindy Greo', 'link': 'https://stackoverflow.com/users/1233274/cindy-greo'}",False,300,1,-1,1330222690,1330221787,1330222564.0,9449895,CC BY-SA 3.0,https://stackoverflow.com/questions/9449895/switching-between-div-elements-using-buttons,Switching between &lt;div&gt; elements using buttons,,,,,,
1528,"['css', 'wordpress', 'drop-down-menu']","{'account_id': 1278632, 'reputation': 21, 'user_id': 1233283, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2181809e6ab7ff2dd3f1e12777952255?s=256&d=identicon&r=PG', 'display_name': 'Nile Flores', 'link': 'https://stackoverflow.com/users/1233283/nile-flores'}",True,98,1,1,1330222495,1330221873,,9449901,CC BY-SA 3.0,https://stackoverflow.com/questions/9449901/drop-down-navigation-in-menu-tucking-under-another-drop-down-in-wordpress,Drop down navigation in menu tucking under another drop down in WordPress,,9449953.0,,,,
1529,"['ruby-on-rails', 'css', 'vim', 'less', 'rails.vim']","{'account_id': 760137, 'reputation': 1641, 'user_id': 779249, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/acce68f8e863176a6b2cf60719f48a36?s=256&d=identicon&r=PG', 'display_name': 'Brand', 'link': 'https://stackoverflow.com/users/779249/brand'}",True,184,1,0,1330221239,1330203014,1330221239.0,9447944,CC BY-SA 3.0,https://stackoverflow.com/questions/9447944/does-rails-vim-support-syntax-highlighting-for-less-css-files,does rails.vim support syntax highlighting for .less css files?,,9448050.0,,,,
1530,"['html', 'css']","{'account_id': 1278526, 'reputation': 1719, 'user_id': 1233206, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/k82Mi.png?s=256&g=1', 'display_name': 'sleepless', 'link': 'https://stackoverflow.com/users/1233206/sleepless'}",True,1803,3,0,1330221237,1330216132,1330221237.0,9449440,CC BY-SA 3.0,https://stackoverflow.com/questions/9449440/how-can-i-resize-a-divs-height-to-100,How can I resize a DIV&#39;s height to 100%?,,9449616.0,,,,
1531,"['css', 'html', 'rounded-corners']","{'account_id': 1023175, 'reputation': 13964, 'user_id': 1033027, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/b56ea1c43a4ecb1060ec8bcb8d2bce78?s=256&d=identicon&r=PG', 'display_name': 'Jules', 'link': 'https://stackoverflow.com/users/1033027/jules'}",True,234,2,3,1330220815,1330219685,,9449734,CC BY-SA 3.0,https://stackoverflow.com/questions/9449734/is-there-a-way-to-clip-an-image-using-a-div-so-that-it-has-rounded-corners,Is there a way to clip an image using a &lt;div&gt; so that it has rounded corners?,,9449821.0,,,,
1532,"['html', 'css', 'navigation', 'html-lists']","{'account_id': 1012277, 'reputation': 18789, 'user_id': 1024586, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/3238fd4bbeafdce226ff3406e859f2d6?s=256&d=identicon&r=PG', 'display_name': 'Doug Fir', 'link': 'https://stackoverflow.com/users/1024586/doug-fir'}",True,4312,4,6,1330219651,1330179818,1330219651.0,9444807,CC BY-SA 3.0,https://stackoverflow.com/questions/9444807/unordered-list-navigation-html-structure,unordered list navigation html structure,,9444834.0,,,,
1533,"['javascript', 'android', 'html', 'css', 'web-applications']","{'account_id': 1032646, 'reputation': 290, 'user_id': 1040643, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/d4dd51b74215e5068dc93a6a3df4069b?s=256&d=identicon&r=PG', 'display_name': 'Aletz Morgan', 'link': 'https://stackoverflow.com/users/1040643/aletz-morgan'}",True,2073,2,4,1330216066,1330207150,,9448460,CC BY-SA 3.0,https://stackoverflow.com/questions/9448460/fit-screen-android-webapp-avoid-horizontal-scroll,Fit Screen Android WebApp (avoid horizontal Scroll),,9449431.0,,,,
1534,"['jquery', 'css', 'html', 'css-position']","{'account_id': 1018352, 'reputation': 525, 'user_id': 1029393, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/e76958e8d960cf1728c7731bd9c51f43?s=256&d=identicon&r=PG', 'display_name': 'Kevin Oluseun Karimu', 'link': 'https://stackoverflow.com/users/1029393/kevin-oluseun-karimu'}",True,1013,3,0,1330213789,1330150629,1330151659.0,9441814,CC BY-SA 3.0,https://stackoverflow.com/questions/9441814/jquery-frozen-div-header-with-fade-in-notification-bar,jQuery Frozen DIv Header with Fade in Notification Bar,,,,,,
1535,"['css', 'performance']","{'account_id': 213441, 'reputation': 46237, 'user_id': 466826, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/BTqZz.png?s=256&g=1', 'display_name': 'ajreal', 'link': 'https://stackoverflow.com/users/466826/ajreal'}",True,717,1,0,1330212760,1330095038,,9432715,CC BY-SA 3.0,https://stackoverflow.com/questions/9432715/reset-css-to-default-state,Reset CSS to default state,,9432762.0,,,,
1536,['css'],"{'account_id': 1188741, 'reputation': 8847, 'user_id': 1162116, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/f50e0b83b50c61777f45716eb77d5574?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marc', 'link': 'https://stackoverflow.com/users/1162116/marc'}",True,1842,2,1,1330212348,1330211770,1330212170.0,9448992,CC BY-SA 3.0,https://stackoverflow.com/questions/9448992/css-div-height-auto-not-wrapping-properly,css div height auto not wrapping properly,,9449050.0,,,,
1537,"['asp.net', 'css', 'border']","{'user_type': 'does_not_exist', 'display_name': 'user1233098'}",True,1197,2,0,1330211886,1330208864,1330211886.0,9448656,CC BY-SA 3.0,https://stackoverflow.com/questions/9448656/remove-orange-border-on-active-menu-in-asp-net,Remove Orange Border on Active Menu in ASP.NET,,9448999.0,,,,
1538,"['html', 'css']","{'account_id': 25897, 'reputation': 27527, 'user_id': 66975, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/57b12e602febc02a77d0850f4f5fa551?s=256&d=identicon&r=PG', 'display_name': 'raklos', 'link': 'https://stackoverflow.com/users/66975/raklos'}",False,327,1,1,1330211198,1330210621,1330211198.0,9448856,CC BY-SA 3.0,https://stackoverflow.com/questions/9448856/making-div-line-up-horizontally-on-a-single-row,Making div line up horizontally on a single row,,,,,,
1539,"['javascript', 'jquery', 'html', 'css', 'styles']","{'account_id': 1052875, 'reputation': 8812, 'user_id': 1056328, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/c1da3235261eea77050ca4df85948ac0?s=256&d=identicon&r=PG', 'display_name': 'myWallJSON', 'link': 'https://stackoverflow.com/users/1056328/mywalljson'}",True,283,2,0,1330207540,1330207170,,9448463,CC BY-SA 3.0,https://stackoverflow.com/questions/9448463/how-to-apply-complex-generated-styles-with-jquery,How to apply complex generated styles with jquery?,,9448501.0,,,,
1540,['css'],"{'account_id': 119440, 'reputation': 33918, 'user_id': 311130, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/e66bb815b52eb8f82eab2c06427db8ca?s=256&d=identicon&r=PG', 'display_name': 'Elad Benda', 'link': 'https://stackoverflow.com/users/311130/elad-benda'}",True,81,4,0,1330207419,1330198815,1330207419.0,9447383,CC BY-SA 3.0,https://stackoverflow.com/questions/9447383/how-to-align-div-to-the-left-and-color-its-left-border-blue,how to align div to the left and color its left border blue?,,9447403.0,,,,
1541,"['css', 'pseudo-class']","{'account_id': 280047, 'reputation': 115246, 'user_id': 575527, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/a1120319639f8c7ea84d66d4334bdfa9?s=256&d=identicon&r=PG', 'display_name': 'Joseph', 'link': 'https://stackoverflow.com/users/575527/joseph'}",True,1073,1,10,1330207277,1330168468,1330207277.0,9443500,CC BY-SA 3.0,https://stackoverflow.com/questions/9443500/empty-pseudoclass-when-adding-dynamic-content,:empty pseudoclass when adding dynamic content,,9443681.0,,,,
1542,"['html', 'opera', 'css']","{'account_id': 1050065, 'reputation': 512, 'user_id': 1054225, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/0eac23e7f96864e8ab15ee5ea7d9886d?s=256&d=identicon&r=PG', 'display_name': 'Dallas', 'link': 'https://stackoverflow.com/users/1054225/dallas'}",True,188,2,1,1330206962,1328076583,,9091571,CC BY-SA 3.0,https://stackoverflow.com/questions/9091571/why-would-capitalization-not-work-in-opera,Why would capitalization not work in Opera?,,9448440.0,,,,
1543,"['html', 'css']","{'account_id': 152710, 'reputation': 52078, 'user_id': 367401, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/b864b7510b2cb4ed4a96befe513fbb83?s=256&d=identicon&r=PG', 'display_name': 'BenM', 'link': 'https://stackoverflow.com/users/367401/benm'}",True,6668,1,2,1330206468,1330205915,,9448311,CC BY-SA 3.0,https://stackoverflow.com/questions/9448311/clear-right-with-span,clear: right with &lt;span&gt;,,9448377.0,,,,
1544,"['jquery', 'html', 'css', 'jquery-ui', 'jquery-ui-draggable']","{'account_id': 1241430, 'reputation': 1057, 'user_id': 1203940, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/cb2ad35495d21af116796f4b9ab9eee8?s=256&d=identicon&r=PG', 'display_name': 'Luis', 'link': 'https://stackoverflow.com/users/1203940/luis'}",True,774,1,0,1330202606,1330200513,,9447621,CC BY-SA 3.0,https://stackoverflow.com/questions/9447621/jquery-ui-draggable-limit-pixels,jQuery UI Draggable Limit (Pixels),,9447890.0,,,,
1545,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1047863, 'reputation': 485, 'user_id': 1052491, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/NJhOv.jpg?s=256&g=1', 'display_name': 'Anks', 'link': 'https://stackoverflow.com/users/1052491/anks'}",True,1696,2,1,1330200247,1330197208,,9447181,CC BY-SA 3.0,https://stackoverflow.com/questions/9447181/jquery-target-specific-li-img-onclick,JQuery Target specific li img onclick,,9447213.0,,,,
1546,"['css', 'scaling', 'font-size']","{'account_id': 479540, 'reputation': 58335, 'user_id': 892256, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/15FJW.png?s=256&g=1', 'display_name': 'Ed Heal', 'link': 'https://stackoverflow.com/users/892256/ed-heal'}",True,103,3,1,1330200189,1330196826,1330197689.0,9447130,CC BY-SA 3.0,https://stackoverflow.com/questions/9447130/using-em-instead-of-pt,Using em instead of pt,,9447201.0,,,,
1547,"['html', 'css', 'api', 'xhtml', 'navigation']","{'account_id': 1143436, 'reputation': 6452, 'user_id': 1126737, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/b4dbbc817e91baaead1367a5b714f601?s=256&d=identicon&r=PG', 'display_name': 'Edgardo Roldan', 'link': 'https://stackoverflow.com/users/1126737/edgardo-roldan'}",False,90,1,0,1330198231,1330192235,,9446419,CC BY-SA 3.0,https://stackoverflow.com/questions/9446419/trying-to-fix-nav-menu-of-grou-ps-site,Trying to fix nav menu of grou.ps site,,,,,,
1548,"['jquery', 'html', 'css']","{'account_id': 1024393, 'reputation': 5253, 'user_id': 1034022, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/9d4b94026bd4202e31ff7db86edc182f?s=256&d=identicon&r=PG', 'display_name': 'Nugs', 'link': 'https://stackoverflow.com/users/1034022/nugs'}",True,4615,2,1,1330197960,1330197198,,9447180,CC BY-SA 3.0,https://stackoverflow.com/questions/9447180/centering-a-div-on-screen-even-when-the-page-is-scrollable,Centering a div on screen even when the page is scrollable,,9447238.0,,,,
1549,"['html', 'css', 'web']","{'account_id': 809734, 'reputation': 3230, 'user_id': 911022, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/4c5ceec1bf6bd1636b21185d184ad7eb?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/911022/mike'}",False,2205,5,0,1330196965,1330192322,,9446430,CC BY-SA 3.0,https://stackoverflow.com/questions/9446430/how-do-i-make-a-div-element-float-out-of-its-container-when-the-tag-is-inside-t,"How do I make a div element float out of its container, when the tag is inside the container",,,,,,
1550,"['jquery', 'html', 'css']","{'account_id': 1154571, 'reputation': 239, 'user_id': 1135519, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/c9e78892991e3e848faa40ccecdc8795?s=256&d=identicon&r=PG', 'display_name': 'Ibanez', 'link': 'https://stackoverflow.com/users/1135519/ibanez'}",True,75,2,1,1330196684,1330196459,,9447074,CC BY-SA 3.0,https://stackoverflow.com/questions/9447074/in-jquery-how-do-i-make-multiple-changes-to-css-in-a-function,In jQuery how do I make multiple changes to css in a function?,,9447094.0,,,,
