,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,locked_date
1156,"['html', 'css']","{'account_id': 23891442, 'reputation': 3, 'user_id': 17891035, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/358de3dc95cf8f2dbc029983653b3916?s=256&d=identicon&r=PG', 'display_name': 'billi j', 'link': 'https://stackoverflow.com/users/17891035/billi-j'}",False,94,0,0,1653389406,1653388888,72361475,CC BY-SA 4.0,https://stackoverflow.com/questions/72361475/image-to-take-the-all-space-of-the-container,image to take the all space of the container,,1653389406.0,,,,,
1157,"['javascript', 'html', 'css', 'flexbox']","{'account_id': 19668570, 'reputation': 1, 'user_id': 14398296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6fab436bb171a9a5840e3222b5b7c40c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jim Burch', 'link': 'https://stackoverflow.com/users/14398296/jim-burch'}",True,44,1,0,1653389310,1653354839,72356242,CC BY-SA 4.0,https://stackoverflow.com/questions/72356242/expand-parent-container-only-as-wide-as-children-max-widths,Expand Parent Container Only As Wide as Children Max-Widths,,1653389310.0,,,,,
1158,"['css', 'responsive-design']","{'account_id': 22892851, 'reputation': 51, 'user_id': 17032754, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b4af04d168853703581af5fc56ae229?s=256&d=identicon&r=PG', 'display_name': 'JakeRedgrave', 'link': 'https://stackoverflow.com/users/17032754/jakeredgrave'}",False,32,2,-2,1653389092,1653388415,72361370,CC BY-SA 4.0,https://stackoverflow.com/questions/72361370/way-of-making-site-responsive-with-something-else-than-media-queries,Way of making site responsive with something else than media queries,,,,,,,
1159,"['html', 'css', 'twitter-bootstrap', 'media-queries']","{'account_id': 18108897, 'reputation': 75, 'user_id': 13166089, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-QuVW8PTZ7o0/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPTtCUQ8vLMRgYK-rZQXcNbwSeBSw/photo.jpg?sz=256', 'display_name': 'frenzin', 'link': 'https://stackoverflow.com/users/13166089/frenzin'}",True,163,3,0,1653388234,1653043419,72317577,CC BY-SA 4.0,https://stackoverflow.com/questions/72317577/how-to-set-4-columns-in-desktop-view-with-responsive,how to set 4 columns in desktop view with responsive,,,,,,,
1160,"['css', 'overflow', 'fixed']","{'account_id': 1931798, 'reputation': 632, 'user_id': 1741042, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://lh4.googleusercontent.com/-9copuVTpijg/AAAAAAAAAAI/AAAAAAAAiVU/dBHSb7ZSplo/photo.jpg?sz=256', 'display_name': 'no1lov3sme', 'link': 'https://stackoverflow.com/users/1741042/no1lov3sme'}",True,87,1,0,1653387849,1653380857,72359595,CC BY-SA 4.0,https://stackoverflow.com/questions/72359595/fixed-div-gets-cut-off-inside-overflow-container,Fixed div gets cut off inside overflow container,72361244.0,,,,,,
1161,"['javascript', 'html', 'css', 'node.js', 'ejs']","{'account_id': 25368694, 'reputation': 1, 'user_id': 19182880, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gic9zwdp6lIxpTOxXEXJraRtXSnWyU4olMkI_JO=k-s256', 'display_name': 'Ford Plays', 'link': 'https://stackoverflow.com/users/19182880/ford-plays'}",False,40,0,0,1653386016,1653348455,72355748,CC BY-SA 4.0,https://stackoverflow.com/questions/72355748/how-do-i-fix-a-claim-button-that-displays-for-the-loser-and-winner-when-it-sho,How do i fix a &quot;claim&quot; button that displays for the Loser and Winner when it should only be for the Winner,,1653386016.0,,,,,
1162,"['javascript', 'html', 'jquery', 'css']","{'account_id': 14155735, 'reputation': 11, 'user_id': 10226517, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-cPu1evaAVGc/AAAAAAAAAAI/AAAAAAAAAbg/H8ZTTEnw8eA/photo.jpg?sz=256', 'display_name': 'Anton Joubert', 'link': 'https://stackoverflow.com/users/10226517/anton-joubert'}",False,30,0,1,1653385862,1653385862,72360778,CC BY-SA 4.0,https://stackoverflow.com/questions/72360778/how-can-i-change-the-background-colour-of-an-list-item-when-on-a-certain-section,How can I change the background colour of an list item when on a certain section of a page?,,,,,,,
1163,['css'],"{'account_id': 11812785, 'reputation': 99, 'user_id': 8643835, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-oIP7g2QjW40/AAAAAAAAAAI/AAAAAAAADNA/1VswpWmlEdw/photo.jpg?sz=256', 'display_name': 'Kev', 'link': 'https://stackoverflow.com/users/8643835/kev'}",False,22,0,0,1653384930,1653384735,72360514,,https://stackoverflow.com/questions/72360514/css-optimization-select-element-once-and-then-apply-corresponding-classes,CSS optimization : Select element once and then apply corresponding classes,,,1653384894.0,Duplicate,,,
1164,"['html', 'css', 'media-queries']","{'account_id': 24056739, 'reputation': 169, 'user_id': 18034464, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzogsZhkCaw54uO3dGmSpczenp8cHbHEInbeCwi=k-s256', 'display_name': 'Knowledge Man', 'link': 'https://stackoverflow.com/users/18034464/knowledge-man'}",False,172,0,0,1653384408,1653379176,72359237,CC BY-SA 4.0,https://stackoverflow.com/questions/72359237/changing-font-size-of-html-element-for-scaling-rem-unit,Changing font-size of html element for scaling rem unit,,1653384408.0,,,,,
1165,"['html', 'css']","{'account_id': 8656618, 'reputation': 4801, 'user_id': 6480658, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/79a2edab9dc17e4c66e1d91ebe7a40f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'jamheadart', 'link': 'https://stackoverflow.com/users/6480658/jamheadart'}",False,30,1,-1,1653384268,1653383783,72360267,CC BY-SA 4.0,https://stackoverflow.com/questions/72360267/hover-on-the-highest-z-index-overlapping-divs,Hover on the highest z-index overlapping divs,,,,,,,
1166,"['css', 'angular']","{'account_id': 20109023, 'reputation': 429, 'user_id': 14745811, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LKpFN.png?s=256&g=1', 'display_name': 'Zuet', 'link': 'https://stackoverflow.com/users/14745811/zuet'}",True,454,1,0,1653383220,1653382895,72360047,CC BY-SA 4.0,https://stackoverflow.com/questions/72360047/how-to-edit-ng-zorro-component-css-in-nz-modal,How to edit ng-zorro component css in nz-modal?,72360132.0,,,,,,
1167,"['html', 'css']","{'account_id': 24801207, 'reputation': 9, 'user_id': 18683573, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e97c4ae41050043406071cbac31b073?s=256&d=identicon&r=PG', 'display_name': 'Ayman', 'link': 'https://stackoverflow.com/users/18683573/ayman'}",False,46,1,0,1653381898,1653381245,72359687,CC BY-SA 4.0,https://stackoverflow.com/questions/72359687/how-do-i-conditionally-change-the-colour-of-my-table-row-in-html,How do I conditionally change the colour of my table row in HTML?,,,,,,,
1168,"['html', 'css']","{'account_id': 25373502, 'reputation': 9, 'user_id': 19186942, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12ee761e1e0de786a591d32d73d42042?s=256&d=identicon&r=PG&f=1', 'display_name': 'chi', 'link': 'https://stackoverflow.com/users/19186942/chi'}",False,32,0,0,1653381717,1653380438,72359490,,https://stackoverflow.com/questions/72359490/i-want-to-get-the-css-background-image-url-value-as-an-html-data-attribute-and-u,I want to get the css background-image url value as an HTML data-attribute and use it,,1653381717.0,1653381048.0,Duplicate,,,
1169,"['javascript', 'css', 'reactjs', 'typescript', 'next.js']","{'account_id': 23021472, 'reputation': 59, 'user_id': 17142450, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9e73378d8b1e9bb9f281b52f3ed842b?s=256&d=identicon&r=PG', 'display_name': 'moolbum', 'link': 'https://stackoverflow.com/users/17142450/moolbum'}",False,26,0,0,1653381455,1653381455,72359739,CC BY-SA 4.0,https://stackoverflow.com/questions/72359739/recat-js-vanilla-javascript-fade-in-animation-effect,Recat.js Vanilla JavaScript Fade in animation effect,,,,,,,
1170,"['html', 'css', 'json', 'angular', 'typescript']","{'account_id': 25373770, 'reputation': 5, 'user_id': 19187184, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3c0f91484da71acd1e4cb26d704db03?s=256&d=identicon&r=PG', 'display_name': 'AndreasT', 'link': 'https://stackoverflow.com/users/19187184/andreast'}",True,199,1,0,1653381065,1653380681,72359554,CC BY-SA 4.0,https://stackoverflow.com/questions/72359554/show-table-only-when-using-search-engine-angular-13,show table only when using search engine Angular 13,72359631.0,,,,,,
1171,"['css', 'npm', 'webpack', 'phpstorm', 'webstorm']","{'account_id': 1284135, 'reputation': 528, 'user_id': 1237570, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/jhfHS.png?s=256&g=1', 'display_name': 'Illuminati', 'link': 'https://stackoverflow.com/users/1237570/illuminati'}",True,145,1,0,1653380958,1653332212,72353581,CC BY-SA 4.0,https://stackoverflow.com/questions/72353581/webstorm-doesnt-recognize-webpack-css-import-from-npm-package-export,WebStorm doesn&#39;t recognize webpack css import from npm package export,72359622.0,1653334006.0,,,,,
1172,['css'],"{'account_id': 19386489, 'reputation': 3, 'user_id': 14176096, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UnjGS.jpg?s=256&g=1', 'display_name': 'Fredrick', 'link': 'https://stackoverflow.com/users/14176096/fredrick'}",True,35,2,-1,1653380695,1653378759,72359136,,https://stackoverflow.com/questions/72359136/best-way-to-optimize-media-queries,Best way to optimize @media queries,72359558.0,,1653387154.0,Opinion-based,,,
1173,"['javascript', 'html', 'css']","{'account_id': 9988653, 'reputation': 83, 'user_id': 7388849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/513770d59f9e75286c3a0d0f76f5b81a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Emrah Gnl', 'link': 'https://stackoverflow.com/users/7388849/emrah-gnl'}",False,90,5,0,1653379185,1653367885,72357340,CC BY-SA 4.0,https://stackoverflow.com/questions/72357340/javascript-consecutive-click-event-on-same-button-to-change-css,Javascript consecutive click event on same button to change css,,,,,,,
1174,"['css', 'reactjs', 'material-ui']","{'account_id': 11688882, 'reputation': 13, 'user_id': 18785001, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ad18259c545a52aaace31627c2642d9?s=256&d=identicon&r=PG', 'display_name': 'Pedi', 'link': 'https://stackoverflow.com/users/18785001/pedi'}",False,65,1,0,1653379003,1653372552,72357927,CC BY-SA 4.0,https://stackoverflow.com/questions/72357927/how-to-remove-border-right-left-of-material-ui-textfield,how to remove border-right/Left of material-ui Textfield?,,,,,,,
1175,"['html', 'css', 'hover', 'inline-styles']","{'account_id': 22863475, 'reputation': 1887, 'user_id': 17007184, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Dq0Gh.png?s=256&g=1', 'display_name': 'Arman Ebrahimi', 'link': 'https://stackoverflow.com/users/17007184/arman-ebrahimi'}",True,63,2,0,1653377431,1653374368,72358241,,https://stackoverflow.com/questions/72358241/why-an-inline-style-for-an-element-cancels-a-hover-for-the-same,Why an inline style for an element cancels a `:hover` for the same?,72358283.0,,1653385020.0,Duplicate,,,
1176,"['php', 'html', 'css', 'tcpdf']","{'account_id': 17601652, 'reputation': 23, 'user_id': 12771504, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/aJSOm.png?s=256&g=1', 'display_name': 'aug', 'link': 'https://stackoverflow.com/users/12771504/aug'}",False,173,0,1,1653376762,1653376279,72358606,CC BY-SA 4.0,https://stackoverflow.com/questions/72358606/tcpdf-rotate-text-in-html-table,TCPDF: Rotate text in HTML table,,,,,,,
1177,"['html', 'css']","{'account_id': 25373078, 'reputation': 1, 'user_id': 19186561, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxjrf0BPOY_cD32X8KgUpYlB0NT2TAEmnaC8PMB=k-s256', 'display_name': 'Alankrit Kumar 5-Year IDD Comp', 'link': 'https://stackoverflow.com/users/19186561/alankrit-kumar-5-year-idd-comp'}",False,33,0,0,1653376202,1653375704,72358484,CC BY-SA 4.0,https://stackoverflow.com/questions/72358484/grid-gap-attribute-non-uniform,Grid gap attribute non uniform,,1653376202.0,,,,,
1178,['css'],"{'account_id': 25095895, 'reputation': 63, 'user_id': 18947078, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyutkLNDj8TjG2AsRKtkI89fqaRjbColdX11As0=k-s256', 'display_name': 'Tester two DS', 'link': 'https://stackoverflow.com/users/18947078/tester-two-ds'}",True,219,2,1,1653375049,1653374377,72358243,CC BY-SA 4.0,https://stackoverflow.com/questions/72358243/selector-to-extract-value-from-table-cell,selector to extract value from table cell,72358344.0,1653374402.0,,,,,
1179,"['html', 'css', 'svg', 'flexbox']","{'account_id': 14671620, 'reputation': 769, 'user_id': 11020164, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7c360cd44a742a1cd3630312ce765b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'philolegein', 'link': 'https://stackoverflow.com/users/11020164/philolegein'}",True,58,1,0,1653373849,1653369885,72357573,CC BY-SA 4.0,https://stackoverflow.com/questions/72357573/scale-svgs-to-same-height-and-fit-in-1-row-in-flexbox,Scale svgs to same height and fit in 1 row in flexbox,,1653373272.0,,,,,
1180,"['javascript', 'html', 'css']","{'account_id': 7100267, 'reputation': 3467, 'user_id': 5432156, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mLCl2.jpg?s=256&g=1', 'display_name': 'Big Cat Public Safety Act', 'link': 'https://stackoverflow.com/users/5432156/big-cat-public-safety-act'}",False,44,1,0,1653373551,1653331220,72353413,CC BY-SA 4.0,https://stackoverflow.com/questions/72353413/how-to-get-the-child-width-to-not-exceed-the-parents-width-when-parents-width-d,How to get the child width to not exceed the parent&#39;s width when parents width did not exceed its max-width value?,,,,,,,
1181,"['javascript', 'html', 'jquery', 'css']","{'account_id': 25052007, 'reputation': 29, 'user_id': 18907806, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyXjb-u2v-hcL98ybo8BYrczx2Eo4hM-KBrBKoc=k-s256', 'display_name': 'Paril Mota', 'link': 'https://stackoverflow.com/users/18907806/paril-mota'}",False,109,1,0,1653373396,1653373177,72358030,CC BY-SA 4.0,https://stackoverflow.com/questions/72358030/how-to-trigger-hover-on-an-element-without-actually-hovering-on-it,how to trigger hover on an element without actually hovering on it?,,,,,,,
1182,"['javascript', 'html', 'jquery', 'css', 'sass']","{'account_id': 21419335, 'reputation': 29, 'user_id': 15777965, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6676386093aa7222f943a6e67e68f09?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aftermaz', 'link': 'https://stackoverflow.com/users/15777965/aftermaz'}",False,45,2,0,1653373182,1653370695,72357670,CC BY-SA 4.0,https://stackoverflow.com/questions/72357670/apply-css-to-each-last-n-row-in-table-depending-on-the-size-of-its-table-head-m,Apply css to each last n row in table depending on the size of its table head (mobile),,1653372864.0,,,,,
1183,"['html', 'css', 'flexbox']","{'account_id': 25365443, 'reputation': 53, 'user_id': 19180086, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzM4D_h4j8-bpFo2nz66t5y3v1Xo25xCkCB-BI8HQ=k-s256', 'display_name': 'Jelle Akkerman', 'link': 'https://stackoverflow.com/users/19180086/jelle-akkerman'}",False,68,2,1,1653372801,1653312873,72349502,CC BY-SA 4.0,https://stackoverflow.com/questions/72349502/making-div-width-responsive-when-at-a-certain-screen-width,Making div width responsive when at a certain screen width,,,,,,,
1184,"['javascript', 'html', 'css', 'reactjs', 'sass']","{'account_id': 8472586, 'reputation': 11, 'user_id': 6354703, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e21e05be13d46e32377ebc061f75c5a?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheOddOne', 'link': 'https://stackoverflow.com/users/6354703/theoddone'}",False,65,0,0,1653372547,1653369448,72357518,CC BY-SA 4.0,https://stackoverflow.com/questions/72357518/a-way-to-check-if-element-overflows-in-react-js,A way to check if element overflows in React/Js?,,,,,,,
1185,"['html', 'css', 'google-chrome', 'html5-audio']","{'account_id': 13575957, 'reputation': 2793, 'user_id': 9793316, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b327e8b8a1ec719535e7b730ff5cced2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raven Cheuk', 'link': 'https://stackoverflow.com/users/9793316/raven-cheuk'}",False,100,0,0,1653371887,1653371887,72357825,CC BY-SA 4.0,https://stackoverflow.com/questions/72357825/how-to-use-css-style-to-set-the-controlslist-attribute-for-all-audio-tags,How to use CSS style to set the `controlslist` attribute for all audio tags?,,,,,,,
1186,"['javascript', 'html', 'css', 'material-ui']","{'account_id': 24079895, 'reputation': 3, 'user_id': 18054690, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwpnpLoscMMtdyWe1K_a8xRiy_dGjEuPjRAxiRx=k-s256', 'display_name': 'codingReactLearn learn', 'link': 'https://stackoverflow.com/users/18054690/codingreactlearn-learn'}",False,47,2,0,1653371457,1652752651,72267374,CC BY-SA 4.0,https://stackoverflow.com/questions/72267374/how-to-get-the-two-input-control-elements-look-exactly-same-in-terms-of-backgrou,How to get the two Input control elements look exactly same in terms of background and border?,,1652752675.0,,,,,
