,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,protected_date,community_owned_date,locked_date
1184,"['css', 'tinymce']","{'account_id': 1721571, 'reputation': 847, 'user_id': 1577264, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://www.gravatar.com/avatar/1d9042b1e3bd4bfd8f8e4576b122b208?s=256&d=identicon&r=PG', 'display_name': 'Ruba', 'link': 'https://stackoverflow.com/users/1577264/ruba'}",True,409,1,1,1362066229,1355041363,13785802,CC BY-SA 3.0,https://stackoverflow.com/questions/13785802/changing-the-bold-icon-in-tinymce-editor,Changing the Bold icon in tinyMCE editor,,1362066229.0,,,,,,
1185,['css'],"{'account_id': 1118072, 'reputation': 5880, 'user_id': 1106951, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/d6221712b8a07b08de8a9daed0f27979?s=256&d=identicon&r=PG', 'display_name': 'Behseini', 'link': 'https://stackoverflow.com/users/1106951/behseini'}",True,5157,2,1,1362065012,1354388366,13662675,CC BY-SA 3.0,https://stackoverflow.com/questions/13662675/css3-smooth-cross-browser-grayscale-image,CSS3 Smooth Cross Browser Grayscale Image,,,,,,,,
1186,"['html', 'css', 'internet-explorer', 'android-2.3-gingerbread', 'android-checkbox']","{'account_id': 334367, 'reputation': 2342, 'user_id': 660784, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/58ec4d5d525c4e826f77e46359582fec?s=256&d=identicon&r=PG', 'display_name': 'Marwan', 'link': 'https://stackoverflow.com/users/660784/marwan'}",False,111,1,0,1362054761,1356337178,14018895,CC BY-SA 3.0,https://stackoverflow.com/questions/14018895/checkbox-appeared-gary-and-checked-in-galaxy-built-in-browser-and-maxthon,checkbox appeared gary and checked in Galaxy Built in browser and Maxthon,,,,,,,,
1187,"['html', 'css']","{'account_id': 2121708, 'reputation': 11, 'user_id': 1884815, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/016b6626b38b562cb07a27fa24c84f40?s=256&d=identicon&r=PG', 'display_name': 'Julia Kotova', 'link': 'https://stackoverflow.com/users/1884815/julia-kotova'}",True,164,5,1,1362050461,1354869541,13759574,CC BY-SA 3.0,https://stackoverflow.com/questions/13759574/how-to-change-div-place-in-the-flow,How to change &quot;div&quot; place in the flow?,,1354870121.0,,,,,,
1188,"['jquery', 'css']","{'account_id': 2121439, 'reputation': 468, 'user_id': 1884589, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/5Yc82.jpg?s=256&g=1', 'display_name': 'jeev', 'link': 'https://stackoverflow.com/users/1884589/jeev'}",True,9068,1,2,1362047009,1355231354,13821126,CC BY-SA 3.0,https://stackoverflow.com/questions/13821126/jquery-ui-scrollbar,jQuery UI scrollbar,,1355394304.0,,,,,,
1189,"['css', 'jsf', 'primefaces']","{'account_id': 359592, 'reputation': 431, 'user_id': 701089, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://i.stack.imgur.com/9vi8a.jpg?s=256&g=1', 'display_name': 'Deb', 'link': 'https://stackoverflow.com/users/701089/deb'}",True,7937,1,0,1361955872,1354798116,13743975,CC BY-SA 3.0,https://stackoverflow.com/questions/13743975/css-with-jsf-and-primefaces-styleclass-does-not-change-the-font-size,CSS with JSF and Primefaces - styleClass does not change the font size,,,,,,,,
1190,"['css', 'svg']","{'account_id': 2156579, 'reputation': 103, 'user_id': 1911657, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/143b751b0446a176e275099cc3dffe73?s=256&d=identicon&r=PG', 'display_name': 'Erik', 'link': 'https://stackoverflow.com/users/1911657/erik'}",True,2541,2,4,1361934763,1355800607,13925736,CC BY-SA 3.0,https://stackoverflow.com/questions/13925736/inline-svg-filter-in-css,inline svg filter in css,,1495542459.0,,,,,,
1191,"['html', 'css', 'visual-studio', 'ms-office', 'apps-for-office']","{'account_id': 933844, 'reputation': 5650, 'user_id': 963156, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/Nl3LD.jpg?s=256&g=1', 'display_name': 'Simon Kiely', 'link': 'https://stackoverflow.com/users/963156/simon-kiely'}",True,525,1,4,1361934030,1355844582,13936220,CC BY-SA 3.0,https://stackoverflow.com/questions/13936220/debugging-task-pane-apps-for-office,Debugging task-pane Apps for Office,15103420.0,,,,,,,
1192,"['javascript', 'css', 'html', 'templates', 'winjs']","{'account_id': 2178644, 'reputation': 2771, 'user_id': 1928691, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/trtts.png?s=256&g=1', 'display_name': 'Federico Navarrete', 'link': 'https://stackoverflow.com/users/1928691/federico-navarrete'}",False,337,1,2,1361900079,1356468588,14033909,CC BY-SA 3.0,https://stackoverflow.com/questions/14033909/how-can-i-add-a-new-class-for-an-item-in-windows-8-templates,How can I add a new class for an Item in Windows 8 Templates?,,1361900079.0,,,,,,
1193,"['html', 'css', 'footer']","{'account_id': 1648449, 'reputation': 1457, 'user_id': 1519491, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/b3ba8397309f1c4f605e7a5265783958?s=256&d=identicon&r=PG', 'display_name': 'Destiny Dawn', 'link': 'https://stackoverflow.com/users/1519491/destiny-dawn'}",True,422,1,1,1361814669,1355285056,13832583,CC BY-SA 3.0,https://stackoverflow.com/questions/13832583/fixed-footer-overflow-scroll,Fixed Footer Overflow Scroll,13832803.0,,,,,,,
1194,"['javascript', 'jquery', 'css', 'http-status-code-304']","{'account_id': 419329, 'reputation': 8799, 'user_id': 796437, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://i.stack.imgur.com/YY7jX.jpg?s=256&g=1', 'display_name': 'Sabrina Leggett', 'link': 'https://stackoverflow.com/users/796437/sabrina-leggett'}",True,212,3,-1,1361724415,1355932941,13956324,CC BY-SA 3.0,https://stackoverflow.com/questions/13956324/why-would-an-image-that-has-already-been-loaded-on-the-page-load-again,Why would an image that has already been loaded on the page load again?,15054003.0,1355936317.0,,,,,,
1195,"['jquery', 'css', 'jplayer']","{'account_id': 2140641, 'reputation': 59, 'user_id': 1899357, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49a3dabed5ca1a8cf29c6e0020e206dc?s=256&d=identicon&r=PG', 'display_name': 'B NoE', 'link': 'https://stackoverflow.com/users/1899357/b-noe'}",True,1426,1,2,1361708938,1355354757,13850446,CC BY-SA 3.0,https://stackoverflow.com/questions/13850446/jplayer-control-box-autohide-into-div,jplayer control box autohide into div,,,,,,,,
1196,"['jquery', 'css', 'onload']","{'account_id': 453665, 'reputation': 696, 'user_id': 850786, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/71402038e871f54d202b0530e7c490d2?s=256&d=identicon&r=PG', 'display_name': 'Andy Dwyer', 'link': 'https://stackoverflow.com/users/850786/andy-dwyer'}",True,2379,3,2,1361646605,1356090421,13989599,CC BY-SA 3.0,https://stackoverflow.com/questions/13989599/remove-added-class-after-jquery-appends-it-onload,Remove added class after jQuery appends it onload,,1356090820.0,,,,,,
1197,"['css', 'sprite']","{'account_id': 946034, 'reputation': 1218, 'user_id': 973289, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2afbd05d9bb535915fee3595be79cc56?s=256&d=identicon&r=PG', 'display_name': 'A_funs', 'link': 'https://stackoverflow.com/users/973289/a-funs'}",True,1048,3,6,1361441115,1356821987,14086668,CC BY-SA 3.0,https://stackoverflow.com/questions/14086668/extrapolate-background-slice-in-css-from-sprite,Extrapolate background slice in css from sprite,,,,,,,,
1198,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1606966, 'reputation': 169, 'user_id': 1486868, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/016b65d6257dc3003447a1d0a72ca58c?s=256&d=identicon&r=PG', 'display_name': 'Martin Lyder', 'link': 'https://stackoverflow.com/users/1486868/martin-lyder'}",True,881,3,4,1361425715,1356429593,14029610,CC BY-SA 3.0,https://stackoverflow.com/questions/14029610/rotating-div-spins-slowly-on-second-click,Rotating DIV spins slowly on second click,14029725.0,1361425715.0,,,,,,
1199,"['css', 'twitter-bootstrap', 'scroll', 'scrollbar']","{'account_id': 333732, 'reputation': 7869, 'user_id': 659751, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/X4DC1.jpg?s=256&g=1', 'display_name': 'hellomello', 'link': 'https://stackoverflow.com/users/659751/hellomello'}",False,1226,0,1,1361384881,1355719211,13908341,CC BY-SA 3.0,https://stackoverflow.com/questions/13908341/css-horizontal-scroll-with-ul-li-tags-bootstrap,css horizontal scroll with ul li tags + bootstrap,,,,,,,,
1200,"['html', 'css', 'safari']","{'account_id': 1285126, 'reputation': 73, 'user_id': 1238370, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/b07d110dc2ba9284e88cb72068d6b220?s=256&d=identicon&r=PG', 'display_name': 'arp', 'link': 'https://stackoverflow.com/users/1238370/arp'}",False,338,2,6,1361352733,1356098419,13991528,CC BY-SA 3.0,https://stackoverflow.com/questions/13991528/safari-extra-line-in-table,Safari extra line in table,,1356101432.0,,,,,,
1201,"['html', 'css']","{'account_id': 2127129, 'reputation': 11, 'user_id': 1888946, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5738cb2c3eea491a3238d7d99950af29?s=256&d=identicon&r=PG', 'display_name': 'Brad Penn', 'link': 'https://stackoverflow.com/users/1888946/brad-penn'}",False,219,1,1,1361270141,1355030996,13784937,CC BY-SA 3.0,https://stackoverflow.com/questions/13784937/internet-explorer-and-interspire-shopping-cart-compatability-issues,Internet Explorer And Interspire Shopping Cart Compatability Issues,,,,,,,,
1202,"['css', 'image', 'ipad', 'border']","{'account_id': 2127541, 'reputation': 1, 'user_id': 1889245, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3ef49806fb00afdc6ff4d8557414493?s=256&d=identicon&r=PG', 'display_name': 'user1889245', 'link': 'https://stackoverflow.com/users/1889245/user1889245'}",False,421,1,0,1361217592,1355048984,13786662,CC BY-SA 3.0,https://stackoverflow.com/questions/13786662/css-border-image-not-working-on-the-ipad,CSS Border Image not working on the IPAD,,1355049602.0,,,,,,
1203,"['css', 'animation', 'background', 'gradient']","{'account_id': 2107428, 'reputation': 848, 'user_id': 1873436, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/b8385ded0850eda9190c75d48f7c9536?s=256&d=identicon&r=PG', 'display_name': 'Nave Tseva', 'link': 'https://stackoverflow.com/users/1873436/nave-tseva'}",True,575,1,0,1361085646,1354888155,13764386,CC BY-SA 3.0,https://stackoverflow.com/questions/13764386/animation-in-css-with-gradient-colors,Animation in css with gradient colors,13764521.0,1354888920.0,,,,,,
1204,"['html', 'css', 'browser']","{'account_id': 1457019, 'reputation': 1153, 'user_id': 1386868, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/b9ac1d9ce4fe811e585e3af1dcf28860?s=256&d=identicon&r=PG', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/1386868/martin'}",True,558,2,0,1360894361,1355076176,13790117,CC BY-SA 3.0,https://stackoverflow.com/questions/13790117/edit-a-remote-web-page-and-save-changes,Edit a remote web page and save changes,13790143.0,1360894361.0,,,,,,
1205,"['html', 'css']","{'account_id': 1492480, 'reputation': 2402, 'user_id': 1471938, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://i.stack.imgur.com/0HGZz.jpg?s=256&g=1', 'display_name': 'd3bug3r', 'link': 'https://stackoverflow.com/users/1471938/d3bug3r'}",False,113,1,0,1360873258,1355111153,13794713,CC BY-SA 3.0,https://stackoverflow.com/questions/13794713/css-overlap-issue,css overlap issue,,1355112157.0,,,,,,
1206,"['jquery', 'html', 'css']","{'account_id': 2094627, 'reputation': 6039, 'user_id': 1863692, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/047956b4fb1bf3839b4e651b2cdce88e?s=256&d=identicon&r=PG', 'display_name': 'Andrew Hendrie', 'link': 'https://stackoverflow.com/users/1863692/andrew-hendrie'}",True,1433,3,1,1360870208,1354829783,13753054,CC BY-SA 3.0,https://stackoverflow.com/questions/13753054/how-can-i-get-these-images-to-stop-flickering-when-they-switch,How can I get these images to stop &#39;flickering&#39; when they switch?,13753150.0,1360870208.0,,,,,,
1207,"['android', 'html', 'css', 'webview']","{'account_id': 1926799, 'reputation': 260, 'user_id': 1737028, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/3c4b7298a3dda33aea069825614df8a7?s=256&d=identicon&r=PG', 'display_name': 'glenlivet1986', 'link': 'https://stackoverflow.com/users/1737028/glenlivet1986'}",True,1663,1,1,1360790936,1354599470,13696759,CC BY-SA 3.0,https://stackoverflow.com/questions/13696759/android-webview-rendering-with-html,Android WebView rendering with HTML,14863494.0,1354603201.0,,,,,,
1208,"['css', 'codeigniter']","{'account_id': 2044090, 'reputation': 97, 'user_id': 1824595, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/4fe4bb407ccf51eb6eb98cfdfb1b3356?s=256&d=identicon&r=PG', 'display_name': 'Zacharias', 'link': 'https://stackoverflow.com/users/1824595/zacharias'}",True,593,1,0,1360779884,1355507530,13883828,CC BY-SA 3.0,https://stackoverflow.com/questions/13883828/codeiginter-set-style-on-flashdata-how-possible,Codeiginter set style on flashdata? How? Possible?,13883868.0,1360779884.0,,,,,,
1209,"['css', 'asp.net-mvc-3', 'iis-5']","{'account_id': 302191, 'reputation': 5912, 'user_id': 610422, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/1180c2eed64e5987328cef7174f06e26?s=256&d=identicon&r=PG&f=1', 'display_name': 'monstro', 'link': 'https://stackoverflow.com/users/610422/monstro'}",False,309,1,0,1360767352,1355153064,13803853,CC BY-SA 3.0,https://stackoverflow.com/questions/13803853/mvc3-app-under-iis-5-1-doesnt-load-css-stylesheet,MVC3 App under IIS 5.1 doesnt load CSS stylesheet,,1355159013.0,,,,,,
1210,"['css', 'wordpress']","{'account_id': 392160, 'reputation': 115, 'user_id': 753250, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5047694b8e6b8757172e5803d2868bfd?s=256&d=identicon&r=PG', 'display_name': 'farrkling', 'link': 'https://stackoverflow.com/users/753250/farrkling'}",True,1594,2,0,1360706464,1355935211,13956983,CC BY-SA 3.0,https://stackoverflow.com/questions/13956983/how-do-i-get-image-slider-images-not-to-stretch-but-keep-positioning-of-captions,How do I get image slider images not to stretch but keep positioning of captions?,13957639.0,1360706464.0,,,,,,
1211,['css'],"{'account_id': 1943001, 'reputation': 826, 'user_id': 1748734, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/4sXYk.jpg?s=256&g=1', 'display_name': 'Jaqx', 'link': 'https://stackoverflow.com/users/1748734/jaqx'}",True,1136,3,2,1360655730,1355826266,13930855,CC BY-SA 3.0,https://stackoverflow.com/questions/13930855/how-indent-user-input-in-a-search-field,How? indent user input in a search_field,14827890.0,1355841539.0,,,,,,
1212,"['css', 'internet-explorer-8', 'font-face']","{'account_id': 18943, 'reputation': 18753, 'user_id': 43906, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/20c7191be72b244b1298f6f8effbd3f7?s=256&d=identicon&r=PG', 'display_name': 'Tracker1', 'link': 'https://stackoverflow.com/users/43906/tracker1'}",False,646,1,3,1360604605,1355332001,13844912,CC BY-SA 3.0,https://stackoverflow.com/questions/13844912/ie8-requesting-an-incorrect-path-for-css-fonts,IE8 Requesting an incorrect path for CSS Fonts,,,,,,,,
1213,"['java', 'html', 'css', 'parsing']","{'user_type': 'does_not_exist', 'display_name': 'user547654'}",False,974,1,1,1360522488,1356470045,14034024,CC BY-SA 3.0,https://stackoverflow.com/questions/14034024/loading-and-displaying-htmlcss-in-java,Loading and displaying HTML+CSS in Java,,,,,,,,
1214,"['css', 'ruby-on-rails', 'twitter-bootstrap']","{'account_id': 1562600, 'reputation': 1706, 'user_id': 1468122, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://i.stack.imgur.com/QKC1Z.jpg?s=256&g=1', 'display_name': 'Ahmad hamza', 'link': 'https://stackoverflow.com/users/1468122/ahmad-hamza'}",True,1551,4,2,1360489710,1354351863,13657887,CC BY-SA 3.0,https://stackoverflow.com/questions/13657887/how-to-write-css-for-each-page-in-rails-3,How to write css for each page in rails 3,14795660.0,,,,,,,
1215,"['c#', 'css', 'asp.net-mvc', 'razor']","{'account_id': 2145928, 'reputation': 87, 'user_id': 1903548, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/bedf488205eec7aa91f1a1afbe15123e?s=256&d=identicon&r=PG', 'display_name': 'Tappies', 'link': 'https://stackoverflow.com/users/1903548/tappies'}",True,3728,2,3,1360438943,1355833625,13932994,CC BY-SA 3.0,https://stackoverflow.com/questions/13932994/mvc-razor-allow-users-to-select-there-own-theme-css,mvc razor allow users to select there own theme css,13933100.0,1360438943.0,,,,,,
1216,"['javascript', 'api', 'google-maps', 'css', 'google-maps-api-3']","{'account_id': 413064, 'reputation': 113, 'user_id': 786485, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/c869eee4fa6fec756ada0b619025b376?s=256&d=identicon&r=PG', 'display_name': 'Sai', 'link': 'https://stackoverflow.com/users/786485/sai'}",False,324,1,3,1360416109,1354750695,13734506,CC BY-SA 3.0,https://stackoverflow.com/questions/13734506/using-drawing-manager-on-google-maps-api-v3-after-zooming-scaling-the-div,Using Drawing Manager on Google Maps API v3 after Zooming/Scaling the Div?,,,,,,,,
