,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_to,locked_date
803,"['sql', 'ssis', 'sql-agent-job', 'ssis-2017']","{'account_id': 1530889, 'reputation': 1259, 'user_id': 1428108, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/0Gnsi.png?s=256&g=1', 'display_name': 'High Plains Grifter', 'link': 'https://stackoverflow.com/users/1428108/high-plains-grifter'}",True,19,74199036.0,1,0,1666724848,1666109126,,74114083,CC BY-SA 4.0,https://stackoverflow.com/questions/74114083/sql-agent-environment-variables-not-usable-from-referenced-environment,SQL Agent Environment Variables not usable from Referenced Environment,,,,
804,"['sql', 'pandas', 'pyodbc']","{'account_id': 24678612, 'reputation': 399, 'user_id': 18572659, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyswL87Hctu5Q7KWC0tHq-fGuSGMYSPKjU7SxSg=k-s256', 'display_name': 'Jay Janardhan', 'link': 'https://stackoverflow.com/users/18572659/jay-janardhan'}",False,13,,0,1,1666724476,1666724476,,74198980,CC BY-SA 4.0,https://stackoverflow.com/questions/74198980/what-datatype-should-i-set-in-sql-to-accept-memory-at-0x7f145136ca10-as-a-va,What datatype should I set in SQL to accept &#39;&lt;memory at 0x7f145136ca10&gt;&#39; as a valid value?,,,,
805,"['sql', 'sql-server', 'sql-server-2012']","{'account_id': 472406, 'reputation': 5850, 'user_id': 880874, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/DsNOB.jpg?s=256&g=1', 'display_name': 'SkyeBoniwell', 'link': 'https://stackoverflow.com/users/880874/skyeboniwell'}",True,24,74198863.0,1,1,1666723880,1666723294,,74198750,CC BY-SA 4.0,https://stackoverflow.com/questions/74198750/how-can-i-transform-multiple-variations-of-the-same-data-into-one-format,How can I transform multiple variations of the same data into one format?,,,,
806,"['php', 'html', 'mysql', 'sql']","{'account_id': 20622471, 'reputation': 11, 'user_id': 15139170, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhMIV1p3OYCZehpG9NbXGffdbDpqqK6UooJDwPO=k-s256', 'display_name': 'Mr Buddyboi', 'link': 'https://stackoverflow.com/users/15139170/mr-buddyboi'}",False,37,,0,-5,1666723492,1666722524,1666723492.0,74198621,CC BY-SA 4.0,https://stackoverflow.com/questions/74198621/php-script-with-sql-code-in-html-fails-to-start,PHP script with SQL code in HTML fails to start,,,,
807,"['sql', 'sql-server', 'ssms']","{'account_id': 26692924, 'reputation': 3, 'user_id': 20301237, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0g5Hu6BhaitTVAig03k4pEU1PfRTSjozWc66MG=k-s256', 'display_name': 'Sally', 'link': 'https://stackoverflow.com/users/20301237/sally'}",True,57,74198623.0,3,0,1666723392,1666357474,1666357504.0,74154051,CC BY-SA 4.0,https://stackoverflow.com/questions/74154051/generate-multiples-rows-of-new-column-based-on-one-value-of-another-column,Generate multiples rows of new column based on one value of another column,,,,
808,['sql'],"{'account_id': 14744655, 'reputation': 23, 'user_id': 10648383, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/29df684a2fe69ed6d1ecb47a72c606e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'L. Taylor', 'link': 'https://stackoverflow.com/users/10648383/l-taylor'}",False,16,,0,0,1666723138,1666723138,,74198721,CC BY-SA 4.0,https://stackoverflow.com/questions/74198721/difficult-to-describe-join-in-snowflake,Difficult to Describe Join in Snowflake,,,,
809,"['sql', 'json', 'google-bigquery']","{'account_id': 19369, 'reputation': 32896, 'user_id': 45350, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://graph.facebook.com/653210314/picture?type=large', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/45350/tom'}",True,39,74198640.0,1,0,1666722619,1666711478,,74196482,CC BY-SA 4.0,https://stackoverflow.com/questions/74196482/bigquery-extract-nested-children-json-as-rows,BigQuery - Extract nested children JSON as rows,,,,
810,"['mysql', 'sql', 'pandas']","{'account_id': 9316928, 'reputation': 1649, 'user_id': 6916973, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/JwzBl.jpg?s=256&g=1', 'display_name': 'johnnyb', 'link': 'https://stackoverflow.com/users/6916973/johnnyb'}",True,23,74198433.0,1,0,1666721342,1666710049,,74196149,CC BY-SA 4.0,https://stackoverflow.com/questions/74196149/sql-lookup-in-pandas-read-sql-based-on-column-values,SQL Lookup in Pandas read_sql based on column values,,,,
811,"['mysql', 'sql']","{'account_id': 7531034, 'reputation': 1520, 'user_id': 5719229, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ce9838b80ca63bca34363ae64e500a1?s=256&d=identicon&r=PG', 'display_name': 'S.N', 'link': 'https://stackoverflow.com/users/5719229/s-n'}",True,36,74198289.0,1,-2,1666720593,1666719815,1666720125.0,74198162,,https://stackoverflow.com/questions/74198162/how-to-create-a-nested-select-query-as-a-new-table-in-sql,How to create a nested select query as a new table in SQL,1666721962.0,Needs details or clarity,,
812,"['sql', 'jinja2', 'snowflake-cloud-data-platform', 'dbt']","{'account_id': 18365517, 'reputation': 393, 'user_id': 13376641, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c4e01dcf16d41eaf06affd82b7897132?s=256&d=identicon&r=PG&f=1', 'display_name': 'bellotto', 'link': 'https://stackoverflow.com/users/13376641/bellotto'}",True,50,74198199.0,1,0,1666720372,1666719890,,74198171,CC BY-SA 4.0,https://stackoverflow.com/questions/74198171/run-select-query-inside-another-cte-in-dbt-jinja,Run select query inside another CTE in dbt + jinja,,,,
813,"['sql', 'postgresql', 'casting', 'case']","{'account_id': 26728928, 'reputation': 3, 'user_id': 20331625, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6732e215882b8b77a2aab4e1e54da579?s=256&d=identicon&r=PG', 'display_name': 'jarne2703', 'link': 'https://stackoverflow.com/users/20331625/jarne2703'}",True,27,74198214.0,1,0,1666720137,1666710221,1666710433.0,74196190,CC BY-SA 4.0,https://stackoverflow.com/questions/74196190/how-can-i-cast-inside-a-case-statement-sql,How can I cast inside a case statement SQL,,,,
814,"['sql', 'database', 'join', 'datatable', 'project']","{'account_id': 26729869, 'reputation': 1, 'user_id': 20332422, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2d7QdaWYJzNuizB3uA8GqMRzdtw0HCX5Lx0zt4-A=k-s256', 'display_name': 'Marie', 'link': 'https://stackoverflow.com/users/20332422/marie'}",False,24,,1,0,1666719096,1666718173,,74197898,CC BY-SA 4.0,https://stackoverflow.com/questions/74197898/should-i-use-one-or-two-databases-for-one-app,Should I use one or two databases for one app?,,,,
815,"['sql', 'join', 'common-table-expression', 'one-to-many', 'dbeaver']","{'account_id': 26729999, 'reputation': 1, 'user_id': 20332531, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3ULL3sm1Kdp2uuenuIMY06_WB4qvc9f0XDyqXUeo0=k-s256', 'display_name': 'ByteBites', 'link': 'https://stackoverflow.com/users/20332531/bytebites'}",False,22,,1,0,1666717677,1666717372,1666717594.0,74197768,CC BY-SA 4.0,https://stackoverflow.com/questions/74197768/filter-sql-results-with-1-to-many-relationship,Filter SQL results with 1 to many relationship,,,,
816,"['sql', '.net', 'entity-framework', 'entity-framework-core']","{'account_id': 25968515, 'reputation': 16, 'user_id': 19684132, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmkK0sGw4StDZK2gWlS6sRiwTA82ZzFGg2E8vCwM=k-s256', 'display_name': 'Uğur Han Atılgan', 'link': 'https://stackoverflow.com/users/19684132/u%c4%9fur-han-at%c4%b1lgan'}",True,32,,1,0,1666717107,1666703063,1666707423.0,74194551,CC BY-SA 4.0,https://stackoverflow.com/questions/74194551/how-do-i-insert-nested-objects-correctly-in-ef,How do I insert nested objects correctly in Ef,,,,
817,"['sql', 'hive', 'aqua-data-studio']","{'account_id': 20892710, 'reputation': 41, 'user_id': 15347739, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/006b51d3477c16d2c8343c4c15f92afa?s=256&d=identicon&r=PG&f=1', 'display_name': 'adann96d', 'link': 'https://stackoverflow.com/users/15347739/adann96d'}",False,20,,0,0,1666715117,1666715117,,74197300,CC BY-SA 4.0,https://stackoverflow.com/questions/74197300/missing-eof-in-delete-statement,Missing EOF in DELETE statement,,,,
818,"['sql', 'replace', 'sql-server-2016']","{'account_id': 5151164, 'reputation': 14530, 'user_id': 4125751, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/1821c6fd912db5a19d5b78627d100ca3?s=256&d=identicon&r=PG&f=1', 'display_name': 'thothal', 'link': 'https://stackoverflow.com/users/4125751/thothal'}",True,46,74197082.0,1,-1,1666714452,1666712859,1666714452.0,74196809,CC BY-SA 4.0,https://stackoverflow.com/questions/74196809/keep-only-allowed-characters-in-a-string,Keep only allowed characters in a string,,,,
819,"['sql', 'sql-order-by', 'partition-by']","{'account_id': 14245647, 'reputation': 13, 'user_id': 10290816, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/73d50e7c08f0252f4974d244524fb5e8?s=256&d=identicon&r=PG&f=1', 'display_name': 'L. Cruz', 'link': 'https://stackoverflow.com/users/10290816/l-cruz'}",True,26,74197118.0,1,0,1666714255,1666712215,1666713207.0,74196664,CC BY-SA 4.0,https://stackoverflow.com/questions/74196664/using-sql-order-by-based-on-two-columns,Using SQL order by based on two columns,,,,
820,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 25960426, 'reputation': 15, 'user_id': 19677135, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f13adfb6f28852a6c5d80e0b4415aaca?s=256&d=identicon&r=PG', 'display_name': 'Usiek', 'link': 'https://stackoverflow.com/users/19677135/usiek'}",True,75,74196694.0,1,0,1666712342,1666710114,1666710162.0,74196165,CC BY-SA 4.0,https://stackoverflow.com/questions/74196165/splitting-up-data-from-one-table-to-another,Splitting up data from one table to another,,,,
821,"['mysql', 'sql']","{'account_id': 26728968, 'reputation': 1, 'user_id': 20331663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c299343c8c42e377c693788fa97ff90f?s=256&d=identicon&r=PG', 'display_name': 'WeiNing', 'link': 'https://stackoverflow.com/users/20331663/weining'}",False,37,,0,0,1666711699,1666711034,1666711699.0,74196390,CC BY-SA 4.0,https://stackoverflow.com/questions/74196390/how-to-add-column-that-might-include-the-column-itself-information,How to add column that might include the column itself information?,,,,
822,['sql'],"{'account_id': 26728744, 'reputation': 3, 'user_id': 20331462, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c24e320542d048dc9c633e78a01618b6?s=256&d=identicon&r=PG', 'display_name': 'JasperFC', 'link': 'https://stackoverflow.com/users/20331462/jasperfc'}",True,13,74196426.0,1,0,1666711183,1666710959,,74196373,CC BY-SA 4.0,https://stackoverflow.com/questions/74196373/how-many-articles-within-gender-and-or-target-audience-sql,How many articles within Gender and/or Target Audience [SQL],,,,
823,"['python', 'sql', 'sqlite']","{'user_type': 'does_not_exist', 'display_name': 'user19965401'}",True,58,74196014.0,2,-1,1666710956,1666709330,1666710416.0,74195982,CC BY-SA 4.0,https://stackoverflow.com/questions/74195982/cannot-do-the-sql-query-in-python-via-sqlite3-to-find-out-the-unique-numbers,Cannot do the SQL query in python via sqlite3 to find out the unique numbers,,,,
824,['sql'],"{'account_id': 24782675, 'reputation': 11, 'user_id': 19382080, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GikMeGO6W2Pi0QVf-VJMUgdTv4lBOqz6blr1AIg=k-s256', 'display_name': 'Gavin Dredge', 'link': 'https://stackoverflow.com/users/19382080/gavin-dredge'}",True,27,,1,0,1666710736,1666710568,1666710596.0,74196271,CC BY-SA 4.0,https://stackoverflow.com/questions/74196271/im-trying-to-solve-this-sql-error-i-cannot-solve,Im trying to solve this SQL error I cannot solve,,,,
825,"['mysql', 'sql', 'database']","{'account_id': 14057199, 'reputation': 29, 'user_id': 10154217, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35d668833355405d59f6dd5c02039594?s=256&d=identicon&r=PG&f=1', 'display_name': 'Moses', 'link': 'https://stackoverflow.com/users/10154217/moses'}",True,32,,1,1,1666709882,1666708895,,74195889,CC BY-SA 4.0,https://stackoverflow.com/questions/74195889/sql-query-to-to-add-a-character-to-a-string,SQL query to to add a character to a string,,,,
826,"['sql', 'mariadb', 'mariadb-10.5']","{'account_id': 23235995, 'reputation': 25, 'user_id': 17326000, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjxRfLvsJYC64EZKTcJxvHMJVHfwKK0wYAwiiuguw=k-s256', 'display_name': 'Kimberley', 'link': 'https://stackoverflow.com/users/17326000/kimberley'}",True,14,74196049.0,1,0,1666709679,1666709338,,74195984,CC BY-SA 4.0,https://stackoverflow.com/questions/74195984/how-to-bring-results-from-rows-into-columns-with-respective-values-in-sql,How to bring results from rows into columns with respective values in SQL,,,,
827,"['sql', 'join', 'google-bigquery']","{'account_id': 25751666, 'reputation': 13, 'user_id': 19504110, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmkJ7DjyOMIhYLlJSQSk3Zv6G_WMOwBO0TNUSQ3H=k-s256', 'display_name': 'Sebastian Kaczmarczyk', 'link': 'https://stackoverflow.com/users/19504110/sebastian-kaczmarczyk'}",True,34,74195922.0,1,0,1666709522,1666706941,,74195425,CC BY-SA 4.0,https://stackoverflow.com/questions/74195425/how-to-join-multiple-table-to-one-central-table-sql,How to join multiple table to one central table [SQl],,,,
828,"['sql', 'variables', 'filter']","{'account_id': 26491044, 'reputation': 13, 'user_id': 20129214, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a6109e39592bcc9101d0a305edfa00f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Emilia', 'link': 'https://stackoverflow.com/users/20129214/emilia'}",True,23,74195391.0,2,1,1666709407,1666704253,1666709407.0,74194793,CC BY-SA 4.0,https://stackoverflow.com/questions/74194793/sql-how-to-filter-out-responses-with-no-variation-for-survery-collection-to-do,SQL - How to filter out responses with no variation for survery collection to do multi-linear regression?,,,,
829,"['sql', 'distinct', 'common-table-expression']","{'account_id': 24929694, 'reputation': 1, 'user_id': 18796972, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a78445984ce4a9e0ff670a89052919f?s=256&d=identicon&r=PG', 'display_name': 'JohnB', 'link': 'https://stackoverflow.com/users/18796972/johnb'}",False,22,,0,-1,1666709378,1666708544,1666709378.0,74195817,CC BY-SA 4.0,https://stackoverflow.com/questions/74195817/remove-duplicates-in-sql-with-multiple-tables-and-where-statements-as-well-as-a,Remove duplicates in SQL with multiple tables and Where statements as well as a bucket grouping,,,,
830,"['sql', 'date', 'datetime', 'parsing', 'presto']","{'account_id': 18176452, 'reputation': 23, 'user_id': 13225092, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/95340784647dda47d30f46ccbc7f4751?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kathleen Loeb', 'link': 'https://stackoverflow.com/users/13225092/kathleen-loeb'}",False,18,,1,2,1666708853,1666706120,1666708853.0,74195223,CC BY-SA 4.0,https://stackoverflow.com/questions/74195223/cast-non-standard-date-timestamp-format-varchar-to-date-in-presto-sql,Cast non standard date/timestamp format varchar to date in Presto SQL,,,,
831,"['sql', 'presto']","{'account_id': 15597691, 'reputation': 329, 'user_id': 11252662, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7cbb38ce57325710bf0f76e6208cac32?s=256&d=identicon&r=PG&f=1', 'display_name': 'vvazza', 'link': 'https://stackoverflow.com/users/11252662/vvazza'}",False,27,,0,0,1666708102,1666706117,1666708102.0,74195221,CC BY-SA 4.0,https://stackoverflow.com/questions/74195221/converting-select-inside-case-statement,Converting select inside case statement,,,,
832,"['python', 'sql', 'postgresql', 'sqlmodel']","{'user_type': 'does_not_exist', 'display_name': 'user18160509'}",False,21,,0,0,1666706238,1666706238,,74195260,CC BY-SA 4.0,https://stackoverflow.com/questions/74195260/why-subhero-table-is-not-creating-in-sqlmodel,why subhero table is not creating in sqlmodel?,,,,
833,"['sql', 'ms-access', 'ms-access-2010']","{'account_id': 26040166, 'reputation': 71, 'user_id': 19745110, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c364d11afe3653ceab9185ce053a2e9?s=256&d=identicon&r=PG', 'display_name': 'Andy L', 'link': 'https://stackoverflow.com/users/19745110/andy-l'}",True,31,74195238.0,1,2,1666706187,1666705856,,74195165,CC BY-SA 4.0,https://stackoverflow.com/questions/74195165/sql-query-how-to-make-net-amount-with-combined-tables-if-there-is-a-null-value-i,SQL Query how to make Net amount with combined tables if there is a null value in Discount amount,,,,
834,"['mysql', 'sql', 'node.js', 'date', 'date-formatting']","{'account_id': 22771444, 'reputation': 169, 'user_id': 16928810, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy_LbxA2F0IQ_vvr1R6rXIpvs4UCEc3s32IMjV7=k-s256', 'display_name': 'doc pinocchio', 'link': 'https://stackoverflow.com/users/16928810/doc-pinocchio'}",True,73,74193864.0,2,1,1666704881,1666699199,1666699432.0,74193747,CC BY-SA 4.0,https://stackoverflow.com/questions/74193747/mysql-returns-the-date-in-this-format-yyyy-mm-ddt000000-000z-i-want-it-in-y,mysql returns the date in this format &quot;yyyy-mm-ddT00:00:00.000Z&quot; I want it in &quot;yyyy-dd-mm&quot; format,,,,
