,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,migrated_from,protected_date,closed_date,closed_reason
1228,"['php', 'sql', 'forms', 'dynamic']","{'account_id': 18231550, 'reputation': 1, 'user_id': 13270385, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-sMoeXxdOCHI/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMJ99tgar8-irrmwN1sYRIqiHinpQ/photo.jpg?sz=256', 'display_name': 'Ryks', 'link': 'https://stackoverflow.com/users/13270385/ryks'}",False,69,0,0,1621761389,1621729594,1621761389.0,67655191,CC BY-SA 4.0,https://stackoverflow.com/questions/67655191/dynamic-form-insert-sql-php-while-using-jautocalc,Dynamic form insert SQL php while using jAutoCalc,,,,,
1229,"['php', 'sql', 'pdo', 'blob']","{'account_id': 21689234, 'reputation': 1, 'user_id': 16004076, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cde90ccc117c9cdaa93ab8df007ba154?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bruno', 'link': 'https://stackoverflow.com/users/16004076/bruno'}",False,28,0,0,1621761267,1621730660,1621761267.0,67655260,CC BY-SA 4.0,https://stackoverflow.com/questions/67655260/im-trying-to-show-images-that-i-uploaded-to-the-database-using-longblob-and-pdo,Im trying to show images that i uploaded to the database using longblob and PDO,,,,,
1230,"['sql', 'spring', 'postgresql', 'security', 'sql-injection']","{'account_id': 15213867, 'reputation': 23, 'user_id': 10977752, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-sBpNxuwO7tA/AAAAAAAAAAI/AAAAAAAAABU/HuXHWChXgDQ/photo.jpg?sz=256', 'display_name': 'Arju Pidugu', 'link': 'https://stackoverflow.com/users/10977752/arju-pidugu'}",True,159,1,0,1621761249,1621758398,,67657699,CC BY-SA 4.0,https://stackoverflow.com/questions/67657699/is-namedparameterjdbctemplate-vulnerable-safe,Is NamedParameterJdbcTemplate vulnerable safe?,67658069.0,,,,
1231,"['php', 'sql', 'modal-dialog']","{'account_id': 21636916, 'reputation': 3, 'user_id': 15959707, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwVhFylOu04EPjaLNwg_U3Tgp9kmgHaXGODf0xO=k-s256', 'display_name': 'scorpie', 'link': 'https://stackoverflow.com/users/15959707/scorpie'}",True,84,1,0,1621761190,1621757542,1621761190.0,67657589,CC BY-SA 4.0,https://stackoverflow.com/questions/67657589/modal-with-php-sql-ajax-method,"Modal with PHP, SQL &amp; AJAX METHOD",67657711.0,,,,
1232,"['sql', 'teradata']","{'account_id': 5369924, 'reputation': 11, 'user_id': 7987335, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1561394744/picture?type=large', 'display_name': 'Chandra Prasad', 'link': 'https://stackoverflow.com/users/7987335/chandra-prasad'}",False,49,1,0,1621757771,1621744869,,67656205,CC BY-SA 4.0,https://stackoverflow.com/questions/67656205/sql-need-help-to-assign-unique-number-or-a-sequence-number-based-of-date-oldest,SQL Need help to assign unique number or a sequence number based of Date oldest to newest and based on product name and price,,,,,
1233,"['sql', 'oracle']","{'account_id': 21541447, 'reputation': 3, 'user_id': 15879145, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxWVn1A6a7xioWG9DSkH9fB9e3npqCRYBWB7Vlt=k-s256', 'display_name': 'Abdelrhman Ahmed', 'link': 'https://stackoverflow.com/users/15879145/abdelrhman-ahmed'}",False,31,0,0,1621755859,1621755547,1621755859.0,67657332,,https://stackoverflow.com/questions/67657332/interval-date-to-days,Interval Date to days,,,,1621763598.0,Duplicate
1234,"['sql', 'sql-server', 'tsql', 'computed-field']","{'account_id': 2081315, 'reputation': 2393, 'user_id': 1853243, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4ka9z.jpg?s=256&g=1', 'display_name': 'Sreeram Nair', 'link': 'https://stackoverflow.com/users/1853243/sreeram-nair'}",True,887,4,4,1621755857,1620811594,1621565920.0,67500860,CC BY-SA 4.0,https://stackoverflow.com/questions/67500860/change-an-existing-column-to-computed-and-persisted-without-dropping-the-table-c,Change an Existing Column to Computed and Persisted without dropping the table/column,67563463.0,,,,
1235,"['sql', 'database', 'mongodb', 'rest', 'search']","{'account_id': 3454173, 'reputation': 2711, 'user_id': 2893024, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://graph.facebook.com/574322545/picture?type=large', 'display_name': 'Michael Seltenreich', 'link': 'https://stackoverflow.com/users/2893024/michael-seltenreich'}",False,29,0,1,1621752664,1621698403,1621752664.0,67651427,CC BY-SA 4.0,https://stackoverflow.com/questions/67651427/integrating-2-search-methods-and-aggregate-results,Integrating 2 search methods and aggregate results,,,,,
1236,"['mysql', 'sql', 'group-by', 'mariadb', 'having']","{'account_id': 15929241, 'reputation': 75, 'user_id': 11494082, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2295557807149482/picture?type=large', 'display_name': 'Aun Zaidi', 'link': 'https://stackoverflow.com/users/11494082/aun-zaidi'}",True,87,2,-1,1621752541,1621671241,1621752541.0,67647414,CC BY-SA 4.0,https://stackoverflow.com/questions/67647414/is-not-null-not-producing-the-required-results-in-mysql,&quot;IS NOT NULL&quot; not producing the required results in mySQL,67647572.0,,,,
1237,"['python', 'sql', 'sqlite']","{'account_id': 21103777, 'reputation': 31, 'user_id': 15513197, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgNIck2w5npaFv1aHgz1GQNoIo7mlE4Ontlyk4G=k-s256', 'display_name': 'dood', 'link': 'https://stackoverflow.com/users/15513197/dood'}",False,370,1,0,1621752400,1621739788,1621752400.0,67655828,CC BY-SA 4.0,https://stackoverflow.com/questions/67655828/how-can-i-update-a-specific-cell-in-a-sqlite-database-through-python,How can I update a specific cell in a sqlite database through python,,,,,
1238,"['sql', 'oracle']","{'account_id': 21690237, 'reputation': 13, 'user_id': 16004944, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b623ed2208f44c28fe0b95b4d41f63cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'balexsandro', 'link': 'https://stackoverflow.com/users/16004944/balexsandro'}",True,69,1,1,1621751476,1621748861,1621751476.0,67656559,CC BY-SA 4.0,https://stackoverflow.com/questions/67656559/how-to-use-like-and-in-together-in-sql-statement,How to use like and in together in sql statement?,67656578.0,,,,
1239,"['sql', 'sql-server', 'tsql', 'cumulative-sum']","{'account_id': 21678691, 'reputation': 3, 'user_id': 15995235, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5ffb08868f039b5b2115519d1e4f250?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vinay', 'link': 'https://stackoverflow.com/users/15995235/vinay'}",True,721,3,-1,1621748169,1621635316,1621635396.0,67644375,CC BY-SA 4.0,https://stackoverflow.com/questions/67644375/cumulative-sum-of-a-column,Cumulative sum of a column,67644562.0,,,,
1240,"['sql', 'postgresql']","{'account_id': 6410609, 'reputation': 11, 'user_id': 16005264, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cfdec5e2f9f01a61941ad922826e6a7e?s=256&d=identicon&r=PG&f=1', 'display_name': 'mhimayath', 'link': 'https://stackoverflow.com/users/16005264/mhimayath'}",False,168,0,1,1621747825,1621747825,,67656449,CC BY-SA 4.0,https://stackoverflow.com/questions/67656449/error-loading-sql-file-into-postgresql-commandline,Error loading .SQL file into PostgreSQL commandline,,,,,
1241,"['sql', 'oracle']","{'account_id': 21680799, 'reputation': 3, 'user_id': 15996943, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c6e4ccbe94a03bef9c666012473121a?s=256&d=identicon&r=PG&f=1', 'display_name': 'mabev72843', 'link': 'https://stackoverflow.com/users/15996943/mabev72843'}",True,32,1,0,1621740280,1621739967,,67655841,CC BY-SA 4.0,https://stackoverflow.com/questions/67655841/how-can-i-use-assignment-operations-in-the-having-clause,How can I use assignment operations in the having clause?,,,,,
1242,"['javascript', 'sql', 'reactjs', 'numbers', 'sqldatatypes']","{'account_id': 13883265, 'reputation': 9, 'user_id': 10023088, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-mYrMaaKzBJk/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq35GDPMCpXymmyBRcw7nwZD_nr8sg/mo/photo.jpg?sz=256', 'display_name': 'Vaibhav vj', 'link': 'https://stackoverflow.com/users/10023088/vaibhav-vj'}",False,104,2,-2,1621740034,1621738538,,67655750,CC BY-SA 4.0,https://stackoverflow.com/questions/67655750/can-a-decimal-database-field-or-a-decimal-form-field-accept-an-integer-like-100,Can a decimal database field or a decimal form field accept an integer like 100 instead of 100.00?,,,,,
1243,"['sql', 'sql-server', 'database', 'sql-server-2014']","{'account_id': 14462915, 'reputation': 1, 'user_id': 10447263, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-RF-HXHAC9cM/AAAAAAAAAAI/AAAAAAAAABU/1uoFlKbyjGA/photo.jpg?sz=256', 'display_name': 'Nedjmo_O', 'link': 'https://stackoverflow.com/users/10447263/nedjmo-o'}",True,1149,2,-1,1621736778,1621693461,1621703380.0,67650577,CC BY-SA 4.0,https://stackoverflow.com/questions/67650577/is-there-a-way-to-use-set-datefirst-in-a-view-using-sql-server-2014,Is there a way to use SET DATEFIRST in a view using SQL Server 2014,,,,,
1244,"['php', 'sql']","{'account_id': 20780185, 'reputation': 19, 'user_id': 15260823, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iNSFi.png?s=256&g=1', 'display_name': 'Ziad Choukri', 'link': 'https://stackoverflow.com/users/15260823/ziad-choukri'}",False,32,0,0,1621733211,1621733211,,67655413,CC BY-SA 4.0,https://stackoverflow.com/questions/67655413/upload-multiple-images-to-database,Upload multiple images to database,,,,,
1245,"['javascript', 'mysql', 'sql', 'node.js']","{'account_id': 20074959, 'reputation': 3, 'user_id': 14718901, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/--pUjqHhlOGo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnKKDNWd2M8BaxsJv33YVtAZ_ZxMQ/s96-c/photo.jpg?sz=256', 'display_name': 'Zaytor Maygo', 'link': 'https://stackoverflow.com/users/14718901/zaytor-maygo'}",False,30,0,0,1621732882,1621732882,,67655391,,https://stackoverflow.com/questions/67655391/function-that-returns-javascript-sql-array,Function that returns javascript SQL array,,,,1621733031.0,Duplicate
1246,"['sql', 'oracle', 'database-design', 'object-oriented-database']","{'account_id': 6548980, 'reputation': 64, 'user_id': 5063979, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pE4xN.jpg?s=256&g=1', 'display_name': 'Jls', 'link': 'https://stackoverflow.com/users/5063979/jls'}",True,242,1,-2,1621729711,1621728359,1621729711.0,67655103,CC BY-SA 4.0,https://stackoverflow.com/questions/67655103/when-to-create-a-subtype-or-simply-use-optional-attributes,When to create a subtype or simply use optional attributes,67655171.0,,,,
1247,"['mysql', 'sql']","{'account_id': 3693872, 'reputation': 818, 'user_id': 3075813, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/6939855d9ee7a37afc7f8517d5db2a02?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joseph Erickson', 'link': 'https://stackoverflow.com/users/3075813/joseph-erickson'}",True,40,1,0,1621728862,1621722000,1621722377.0,67654642,CC BY-SA 4.0,https://stackoverflow.com/questions/67654642/dynamic-join-to-return-all-current-and-past-data-based-on-date-field,Dynamic join to return all current and past data based on date field,,,,,
1248,"['java', 'sql', 'postgresql', 'spring-data-jpa']","{'account_id': 4976689, 'reputation': 11, 'user_id': 4728421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b9b055030ca73439c16c574c573b08a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dilpreet Singh', 'link': 'https://stackoverflow.com/users/4728421/dilpreet-singh'}",False,518,2,1,1621726948,1621356889,1621368533.0,67590701,CC BY-SA 4.0,https://stackoverflow.com/questions/67590701/postgres-data-with-interval-of-8-hours,Postgres data with interval of 8 hours,,,,,
1249,"['sql', 'sql-server', 'database']","{'account_id': 21686162, 'reputation': 1, 'user_id': 16001587, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjl2VFp0UdlRteFcy6UbcnzvKcNn4QefkOarZXK=k-s256', 'display_name': 'Bilal Khan', 'link': 'https://stackoverflow.com/users/16001587/bilal-khan'}",False,58,2,-4,1621726922,1621696907,1621703161.0,67651170,CC BY-SA 4.0,https://stackoverflow.com/questions/67651170/sql-server-clause-issue,SQL Server clause issue,,,,,
1250,"['mysql', 'sql', 'join', 'mariadb']","{'account_id': 15929241, 'reputation': 75, 'user_id': 11494082, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2295557807149482/picture?type=large', 'display_name': 'Aun Zaidi', 'link': 'https://stackoverflow.com/users/11494082/aun-zaidi'}",True,806,1,1,1621724647,1621723618,,67654776,CC BY-SA 4.0,https://stackoverflow.com/questions/67654776/error-code-1054-unknown-column-table-name-column-name-in-field-list-when-t,Error Code: 1054: Unknown column &#39;table_name.column_name&#39; in &#39;field list&#39; when Table exist,67654845.0,,,,
1251,"['sql', 'common-table-expression', 'amazon-athena', 'presto', 'with-statement']","{'account_id': 9640511, 'reputation': 3629, 'user_id': 7154924, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/f6cd8cb539f1e58daf05f5e6e4f749e2?s=256&d=identicon&r=PG&f=1', 'display_name': 'flow2k', 'link': 'https://stackoverflow.com/users/7154924/flow2k'}",True,172,1,1,1621724439,1621723734,,67654785,CC BY-SA 4.0,https://stackoverflow.com/questions/67654785/syntactical-use-of-with-in-sql-for-ctes-and-properties,Syntactical use of WITH in SQL for CTEs and Properties,67654828.0,,,,
1252,"['sql', 'postgresql', 'insert', 'commit']","{'user_type': 'does_not_exist', 'display_name': 'user15908684'}",False,367,1,1,1621723312,1621722856,,67654710,CC BY-SA 4.0,https://stackoverflow.com/questions/67654710/sql-commit-in-insert-script,SQL Commit in insert script,,,,,
1253,"['sql', 'regex', 'oracle']","{'account_id': 15416033, 'reputation': 187, 'user_id': 12841558, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-YsvDKkcqvsY/AAAAAAAAAAI/AAAAAAAAAAY/KCyxZV3t7KE/photo.jpg?sz=256', 'display_name': 'Vahram Danielyan', 'link': 'https://stackoverflow.com/users/12841558/vahram-danielyan'}",True,71,3,0,1621722357,1621721518,1621722150.0,67654597,CC BY-SA 4.0,https://stackoverflow.com/questions/67654597/regexp-count-find-occurrense-in-oracle,REGEXP_COUNT FIND &gt; [ ] &lt; OCCURRENSE IN ORACLE,67654610.0,,,,
1254,"['mysql', 'sql', 'performance', 'sql-delete']","{'account_id': 13802809, 'reputation': 161, 'user_id': 9962454, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3mwzg.jpg?s=256&g=1', 'display_name': 'shekhar', 'link': 'https://stackoverflow.com/users/9962454/shekhar'}",False,322,2,0,1621720208,1621627213,1621628337.0,67643258,CC BY-SA 4.0,https://stackoverflow.com/questions/67643258/deleting-billion-records-in-a-range-vs-exact-id-lookup-mysql,Deleting Billion records in a range vs exact ID lookup MYSQL,,,,,
1255,"['sql', 'many-to-many', 'html-lists', 'one-to-one']","{'account_id': 5630173, 'reputation': 45, 'user_id': 4457344, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/354a7672c2c56c5aee15121d39b52f24?s=256&d=identicon&r=PG&f=1', 'display_name': 'Elizabeth', 'link': 'https://stackoverflow.com/users/4457344/elizabeth'}",False,108,0,0,1621720185,1621717844,1621720185.0,67654226,CC BY-SA 4.0,https://stackoverflow.com/questions/67654226/many-one-to-one-tables-enforce-only-one-relationship,"Many one-to-one tables, enforce only one relationship",,,,,
1256,"['mysql', 'sql', 'indexing', 'spatial']","{'account_id': 13569278, 'reputation': 13, 'user_id': 9910304, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10216106611718089/picture?type=large', 'display_name': 'Enrique Vargas', 'link': 'https://stackoverflow.com/users/9910304/enrique-vargas'}",True,131,1,0,1621717093,1620856352,,67511455,CC BY-SA 4.0,https://stackoverflow.com/questions/67511455/mysql-5-7-cannot-get-spatial-index-to-be-used,MySQL 5.7 cannot get spatial index to be used,67654128.0,,,,
1257,"['sql', 'oracle', 'greatest-n-per-group']","{'account_id': 16253807, 'reputation': 99, 'user_id': 11736946, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-TQQfkhZpmOg/AAAAAAAAAAI/AAAAAAAAAKA/DnqbqNhtHck/photo.jpg?sz=256', 'display_name': 'mmich', 'link': 'https://stackoverflow.com/users/11736946/mmich'}",False,127,1,0,1621716698,1621705313,1621716698.0,67652473,,https://stackoverflow.com/questions/67652473/oracle-database-select-max-sum-per-category,Oracle database - select max sum per category,,,,1621710007.0,Duplicate
1258,"['sql', 'oracle', 'groovy', 'insert']","{'account_id': 18899223, 'reputation': 71, 'user_id': 13787632, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/119224679830488/picture?type=large', 'display_name': 'Fabio Ochoa Restrepo', 'link': 'https://stackoverflow.com/users/13787632/fabio-ochoa-restrepo'}",True,176,1,0,1621716547,1621714436,1621714698.0,67653777,CC BY-SA 4.0,https://stackoverflow.com/questions/67653777/groovy-oracle-sql-how-to-create-a-table-and-pass-variables-at-same-time,"Groovy + Oracle sql, how to create a table and pass variables at same time",67654056.0,,,,
1259,"['sql', 'google-bigquery']","{'account_id': 17579295, 'reputation': 41, 'user_id': 12753420, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a866f7b9ee7e64cb0f10f54f15eaac6e?s=256&d=identicon&r=PG&f=1', 'display_name': 'alrou', 'link': 'https://stackoverflow.com/users/12753420/alrou'}",True,73,2,1,1621710568,1621709221,,67653079,CC BY-SA 4.0,https://stackoverflow.com/questions/67653079/finding-all-records-after-a-specific-row-from-each-group,Finding all records after a specific row from each group,67653291.0,,,,
