,tags,migrated_from,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,title,accepted_answer_id,content_license,closed_date,closed_reason,protected_date,community_owned_date
1270,['sql'],,"{'account_id': 771193, 'reputation': 5825, 'user_id': 850271, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6b04f323f33c4fafa6074e37d20b0244?s=256&d=identicon&r=PG', 'display_name': 'John Roberts', 'link': 'https://stackoverflow.com/users/850271/john-roberts'}",True,503,5,2,1354144484,1354133704,,13613628,https://stackoverflow.com/questions/13613628/sql-select-statement-interview-query,SQL Select Statement Interview Query,13613652.0,CC BY-SA 3.0,,,,
1271,"['sql', 'sql-server']",,"{'account_id': 552989, 'reputation': 652, 'user_id': 918287, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/nEtMB.png?s=256&g=1', 'display_name': 'Vishal Bardoloi', 'link': 'https://stackoverflow.com/users/918287/vishal-bardoloi'}",True,434,1,0,1354144481,1354143241,1495542466.0,13615875,https://stackoverflow.com/questions/13615875/how-to-avoid-inline-sql-when-using-like-clause-with-variable-number-of-parameter,How to avoid inline SQL when using LIKE clause with variable number of parameters,13616119.0,CC BY-SA 3.0,,,,
1272,"['sql', 'sql-server']",,"{'account_id': 1401257, 'reputation': 47, 'user_id': 1330004, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/8838ad84a5d38f631e10ca7432f630c3?s=256&d=identicon&r=PG', 'display_name': 'Trees', 'link': 'https://stackoverflow.com/users/1330004/trees'}",True,1712,1,2,1354143525,1354143290,,13615887,https://stackoverflow.com/questions/13615887/mssql-left-join-with-nulls-in-right-table,MSSQL - LEFT join with nulls in RIGHT table,13615934.0,CC BY-SA 3.0,,,,
1273,"['sql', 'sql-server', 'sql-server-2008', 'tsql']",,"{'account_id': 40617, 'reputation': 54781, 'user_id': 117700, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/1a350b4a18da2ffab7bde4bc753909bd?s=256&d=identicon&r=PG', 'display_name': 'Alex Gordon', 'link': 'https://stackoverflow.com/users/117700/alex-gordon'}",True,38,2,0,1354143500,1354140947,1354141330.0,13615370,https://stackoverflow.com/questions/13615370/adding-a-filter-to-a-having-query,adding a filter to a HAVING query,13615805.0,CC BY-SA 3.0,,,,
1274,"['php', 'sql', 'where']",,"{'account_id': 919025, 'reputation': 582, 'user_id': 951137, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/1ad99988a84b7abc4ddc4c353d0c9430?s=256&d=identicon&r=PG', 'display_name': 'EHarpham', 'link': 'https://stackoverflow.com/users/951137/eharpham'}",False,292,3,0,1354143154,1354125867,,13611584,https://stackoverflow.com/questions/13611584/dynamically-create-a-sql-statment-from-passed-values-in-php,Dynamically create a SQL statment from passed values in PHP,,CC BY-SA 3.0,,,,
1275,"['sql', 'sql-server-2008']",,"{'account_id': 2091770, 'reputation': 89, 'user_id': 1861438, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/bb655db63cf8eaf1530b6c9d570a5826?s=256&d=identicon&r=PG', 'display_name': 'tcshain', 'link': 'https://stackoverflow.com/users/1861438/tcshain'}",True,80,2,2,1354142608,1354141524,1354142608.0,13615499,https://stackoverflow.com/questions/13615499/ms-sql-studio-2008-query-if-i-am-expecting-100-results-but-only-receive-95-wh,"MS SQL Studio 2008 Query - If I am expecting 100 results but only receive 95, what is an easy way to determine what records are missing?",13615542.0,CC BY-SA 3.0,,,,
1276,"['java', 'mysql', 'sql']",,"{'account_id': 1306010, 'reputation': 6543, 'user_id': 1254996, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/aa033a649111ee78ff3be07dee7e3635?s=256&d=identicon&r=PG', 'display_name': 'Alon Shmiel', 'link': 'https://stackoverflow.com/users/1254996/alon-shmiel'}",True,425,1,0,1354142443,1354141928,,13615604,https://stackoverflow.com/questions/13615604/java-updating-the-mysql-tables-id,Java: updating the MySQL table&#39;s id,13615719.0,CC BY-SA 3.0,,,,
1277,"['sql', 'oracle', 'dateadd']",,"{'account_id': 2086709, 'reputation': 17, 'user_id': 1857522, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/473eb8361cce5771231f2766a0ec88b8?s=256&d=identicon&r=PG', 'display_name': 'Tom Betts', 'link': 'https://stackoverflow.com/users/1857522/tom-betts'}",True,1238,1,0,1354142251,1354141277,1354141400.0,13615452,https://stackoverflow.com/questions/13615452/problems-with-sql-syntax-dateadd,Problems with SQL syntax DATEADD,,CC BY-SA 3.0,,,,
1278,"['sql', 'sql-server', 'delphi']",,"{'account_id': 1118849, 'reputation': 1849, 'user_id': 1107597, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/84310b67c11b1f24ef73ffa0fa71f3d9?s=256&d=identicon&r=PG', 'display_name': 'Pieter B', 'link': 'https://stackoverflow.com/users/1107597/pieter-b'}",True,2007,2,0,1354141660,1354107057,,13605480,https://stackoverflow.com/questions/13605480/getting-the-value-of-a-query-into-a-parameter,Getting the value of a query into a parameter,13606463.0,CC BY-SA 3.0,,,,
1279,"['sql', 'ms-access']",,"{'account_id': 2064777, 'reputation': 716, 'user_id': 1840519, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/3eb5928b108bbe28a5d63ce0e5d1f54e?s=256&d=identicon&r=PG', 'display_name': 'Desert Spider', 'link': 'https://stackoverflow.com/users/1840519/desert-spider'}",True,835,1,2,1354141266,1354138203,1354138538.0,13614779,https://stackoverflow.com/questions/13614779/access-sql-sumif-equivalent,Access SQL SumIf Equivalent,13615326.0,CC BY-SA 3.0,,,,
1280,"['sql', 'sql-server-2008', 'stored-procedures', 'temp-tables']",,"{'account_id': 358051, 'reputation': 16688, 'user_id': 698583, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e856bc0ddf6d12d48ca9e3f43c30b85f?s=256&d=identicon&r=PG', 'display_name': 'wullxz', 'link': 'https://stackoverflow.com/users/698583/wullxz'}",True,227,1,1,1354140599,1354140458,,13615250,https://stackoverflow.com/questions/13615250/turn-sql-server-table-variable-into-real-table,Turn SQL Server table variable into real table,13615286.0,CC BY-SA 3.0,,,,
1281,"['sql', 'sql-server', 'sql-server-2012']",,"{'account_id': 5727, 'reputation': 57818, 'user_id': 9382, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/bc7b9ac824e43ce9d62bf7dfb37b6393?s=256&d=identicon&r=PG', 'display_name': 'AngryHacker', 'link': 'https://stackoverflow.com/users/9382/angryhacker'}",True,2301,1,3,1354140324,1354139130,,13614967,https://stackoverflow.com/questions/13614967/can-i-mirror-sql-server-enterprise-to-standard,Can I mirror SQL server enterprise to standard?,13615056.0,CC BY-SA 3.0,,,,
1282,"['c#', 'asp.net', 'sql', 'linq', 'linq-to-sql']",,"{'account_id': 2043522, 'reputation': 220, 'user_id': 1824160, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/854c42e71869b7b5e8e17ee4848b65c0?s=256&d=identicon&r=PG', 'display_name': 'Marnik Wouters', 'link': 'https://stackoverflow.com/users/1824160/marnik-wouters'}",True,124,2,1,1354139781,1354134707,1354138791.0,13613868,https://stackoverflow.com/questions/13613868/check-if-a-query-contains-things-out-of-the-list,Check if a query contains things out of the list,13614855.0,CC BY-SA 3.0,,,,
1283,"['sql', 'sql-server-2005', 'stored-procedures']",,"{'account_id': 1361701, 'reputation': 1833, 'user_id': 1298940, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/dd30d6287c16e012b76fbb48c4337872?s=256&d=identicon&r=PG', 'display_name': 'Amanada Smith', 'link': 'https://stackoverflow.com/users/1298940/amanada-smith'}",True,1031,2,0,1354139381,1354124625,1354139381.0,13611222,https://stackoverflow.com/questions/13611222/sql-server-stored-procedures-automatically-recompiled,SQL Server stored procedures automatically recompiled?,,CC BY-SA 3.0,,,,
1284,"['sql', 'sql-server', 'sql-server-2012']",,"{'account_id': 1312744, 'reputation': 582, 'user_id': 1260384, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/126e944cc407561b94ca1700dd0b3572?s=256&d=identicon&r=PG', 'display_name': 'IntelligentBinary', 'link': 'https://stackoverflow.com/users/1260384/intelligentbinary'}",False,577,0,2,1354139311,1354125788,1354139311.0,13611565,https://stackoverflow.com/questions/13611565/get-list-of-users-who-accessed-sql-server-during-specific-time,Get list of users who accessed SQL Server during specific time,,CC BY-SA 3.0,,,,
1285,"['php', 'mysql', 'sql', 'datetime']",,"{'account_id': 1795008, 'reputation': 1927, 'user_id': 1634595, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/095d02d8209268182e9d77ba3ac2d512?s=256&d=identicon&r=PG', 'display_name': 'Clinton J', 'link': 'https://stackoverflow.com/users/1634595/clinton-j'}",True,774,3,0,1354138714,1352759277,1352851294.0,13352614,https://stackoverflow.com/questions/13352614/php-mixed-format-date-time-day-of-the-week-and-time,PHP mixed format date/time - day of the week and time,13614878.0,CC BY-SA 3.0,,,,
1286,"['sql', 'oracle', 'syntax']",,"{'account_id': 2086709, 'reputation': 17, 'user_id': 1857522, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/473eb8361cce5771231f2766a0ec88b8?s=256&d=identicon&r=PG', 'display_name': 'Tom Betts', 'link': 'https://stackoverflow.com/users/1857522/tom-betts'}",True,74,4,0,1354138633,1354134043,1354138633.0,13613700,https://stackoverflow.com/questions/13613700/problems-with-sql-syntax,Problems with SQL syntax,,CC BY-SA 3.0,,,,
1287,"['sql', 'oracle', 'plsql']",,"{'account_id': 19535, 'reputation': 1203, 'user_id': 45856, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/994104a8686bd39cdc23425b19c727d8?s=256&d=identicon&r=PG', 'display_name': 'Markus', 'link': 'https://stackoverflow.com/users/45856/markus'}",True,1778,1,1,1354137881,1354137509,,13614606,https://stackoverflow.com/questions/13614606/join-much-slower-using-table-function,Join much slower using table() function,13614699.0,CC BY-SA 3.0,,,,
1288,"['sql', 'random', 'limit']",,"{'account_id': 2091248, 'reputation': 3, 'user_id': 1861039, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7a908e2f65b751e0736cbcbe7964813?s=256&d=identicon&r=PG', 'display_name': 'user1861039', 'link': 'https://stackoverflow.com/users/1861039/user1861039'}",True,3027,3,0,1354137835,1354130505,1354132197.0,13612789,https://stackoverflow.com/questions/13612789/mysql-rand-7-limit,MySQL RAND() 7 LIMIT,13612881.0,CC BY-SA 3.0,,,,
1289,"['sql', 'postgresql', 'stored-procedures']",,"{'account_id': 1174960, 'reputation': 2921, 'user_id': 1151171, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/6g2ko.jpg?s=256&g=1', 'display_name': 'Jarmund', 'link': 'https://stackoverflow.com/users/1151171/jarmund'}",True,65,1,1,1354137167,1354136831,,13614407,https://stackoverflow.com/questions/13614407/update-or-insert-function-when-uniqueness-is-determined-by-the-combination-of-tw,UPDATE OR INSERT function when uniqueness is determined by the combination of two columns,13614506.0,CC BY-SA 3.0,,,,
1290,"['mysql', 'sql', 'database', 'database-design']",,"{'account_id': 461241, 'reputation': 945, 'user_id': 862812, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/gAiHO.jpg?s=256&g=1', 'display_name': 'hlim', 'link': 'https://stackoverflow.com/users/862812/hlim'}",True,2154,5,1,1354136829,1354085478,,13599418,https://stackoverflow.com/questions/13599418/mysql-table-designing-efficient-table,MySQL table - designing efficient table,13604759.0,CC BY-SA 3.0,,,,
1291,"['php', 'mysql', 'sql']",,"{'account_id': 1102066, 'reputation': 159, 'user_id': 1094263, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/a734821a1d6bf2fc7f3b75de8cce9898?s=256&d=identicon&r=PG', 'display_name': 'Leo Stein', 'link': 'https://stackoverflow.com/users/1094263/leo-stein'}",True,96,1,0,1354135595,1354126347,1354135595.0,13611718,https://stackoverflow.com/questions/13611718/mysql-query-problematic,MySQL query problematic,13611925.0,CC BY-SA 3.0,,,,
1292,"['sql', 'oracle']",,"{'account_id': 2027733, 'reputation': 6167, 'user_id': 1812278, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/9ecc3c5f7fda4f9d4790e7d986b101ed?s=256&d=identicon&r=PG', 'display_name': 'Coding Duchess', 'link': 'https://stackoverflow.com/users/1812278/coding-duchess'}",True,100,2,-1,1354134853,1354134082,1354134602.0,13613711,https://stackoverflow.com/questions/13613711/oracle-query-cant-figure-out-whats-wrong,Oracle query - can&#39;t figure out what&#39;s wrong,13613778.0,CC BY-SA 3.0,,,,
1293,"['sql', 'ruby-on-rails', 'ruby', 'activerecord']",,"{'account_id': 532906, 'reputation': 20453, 'user_id': 903643, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/008681a0bc712cd49576c2598ab1778e?s=256&d=identicon&r=PG', 'display_name': '0xSina', 'link': 'https://stackoverflow.com/users/903643/0xsina'}",False,2632,4,2,1354131882,1354129274,,13612457,https://stackoverflow.com/questions/13612457/activerecord-condition-with-count-less-than-for-association,ActiveRecord condition with count less than for association,,CC BY-SA 3.0,,,,
1294,"['java', 'sql']",,"{'account_id': 1306010, 'reputation': 6543, 'user_id': 1254996, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/aa033a649111ee78ff3be07dee7e3635?s=256&d=identicon&r=PG', 'display_name': 'Alon Shmiel', 'link': 'https://stackoverflow.com/users/1254996/alon-shmiel'}",True,67,4,-2,1354131733,1354131011,,13612917,https://stackoverflow.com/questions/13612917/sql-in-java-where-name-variable,sql in java: WHERE name = variable,13612959.0,CC BY-SA 3.0,,,,
1295,"['sql', 'sql-server', 'sql-server-2012']",,"{'account_id': 343652, 'reputation': 2212, 'user_id': 675516, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/3fc0b7bb0a6d533b5c28508a5e6414f4?s=256&d=identicon&r=PG', 'display_name': 'Ezi', 'link': 'https://stackoverflow.com/users/675516/ezi'}",True,68,3,1,1354131508,1354128209,1354128468.0,13612215,https://stackoverflow.com/questions/13612215/ignore-first-0-on-both-sides-of-query,Ignore first &#39;0&#39; on both sides of query,13612373.0,CC BY-SA 3.0,,,,
1296,"['java', 'sql', 'oracle', 'jakarta-ee', 'jdbc']",,"{'user_type': 'does_not_exist', 'display_name': 'user1854535'}",True,5376,1,0,1354131329,1354131246,,13612984,https://stackoverflow.com/questions/13612984/exception-in-thread-main-java-sql-sqlexception-missing-in-or-out-parameter-at,Exception in thread &quot;main&quot; java.sql.SQLException: Missing IN or OUT parameter at index:: 25 What was this error meant,13613005.0,CC BY-SA 3.0,,,,
1297,"['sql', 'sqlite', 'join']",,"{'account_id': 242577, 'reputation': 3792, 'user_id': 514181, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/26b85d0663ce2e2cf1155f6650ba837b?s=256&d=identicon&r=PG', 'display_name': 'Darrarski', 'link': 'https://stackoverflow.com/users/514181/darrarski'}",True,1674,1,2,1354130964,1354124173,,13611099,https://stackoverflow.com/questions/13611099/sqlite-join-same-table-twice-with-different-on-statement,SQlite join same table twice with different &quot;on&quot; statement,13611350.0,CC BY-SA 3.0,,,,
1298,"['sql', 'database', 'tsql']",,"{'account_id': 2090795, 'reputation': 25, 'user_id': 1860688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/924af3155128439491e64e8b97db7243?s=256&d=identicon&r=PG', 'display_name': 'user1860688', 'link': 'https://stackoverflow.com/users/1860688/user1860688'}",True,79,1,0,1354130420,1354127012,1354127192.0,13611893,https://stackoverflow.com/questions/13611893/tsql-order-data-according-to-dates,TSQL order data according to dates,13612020.0,CC BY-SA 3.0,,,,
1299,"['sql', 'ms-access']",,"{'account_id': 2090914, 'reputation': 41, 'user_id': 1860787, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e338c5fc7743b5ff377e607c827bdde?s=256&d=identicon&r=PG', 'display_name': 'user1860787', 'link': 'https://stackoverflow.com/users/1860787/user1860787'}",True,5111,1,2,1354130329,1354127596,,13612034,https://stackoverflow.com/questions/13612034/sum-two-select-count-queries-with-group-by,SUM two SELECT COUNT Queries with GROUP BY,,CC BY-SA 3.0,,,,
1300,"['sql', 'sql-server-2008', 'ssas']",,"{'account_id': 177489, 'reputation': 1708, 'user_id': 408856, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/8c9778a09696aac804ed44f4c8033458?s=256&d=identicon&r=PG', 'display_name': 'Grasshopper', 'link': 'https://stackoverflow.com/users/408856/grasshopper'}",True,419,1,0,1354129539,1354128142,,13612190,https://stackoverflow.com/questions/13612190/year-duplicate-dimension-error-in-creating-hierarchy-sql-server-olap-cube,Year duplicate Dimension error in creating Hierarchy SQL Server OLAP cube,13612525.0,CC BY-SA 3.0,,,,
1301,"['sql', 'oracle']",,"{'user_type': 'does_not_exist', 'display_name': 'user1809407'}",True,114,3,1,1354129525,1354127939,,13612126,https://stackoverflow.com/questions/13612126/select-value-in-oracle,Select value in Oracle,13612522.0,CC BY-SA 3.0,,,,
