,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,community_owned_date
1141,"['sql', 'sql-server', 'tsql', 'sql-server-2005']","{'account_id': 458956, 'reputation': 141534, 'user_id': 859154, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/UFFIs.jpg?s=256&g=1', 'display_name': 'Royi Namir', 'link': 'https://stackoverflow.com/users/859154/royi-namir'}",True,550,,3,3,1338441583,1338387449,,10818115,CC BY-SA 3.0,https://stackoverflow.com/questions/10818115/cell-to-cell-comparison-in-sql-server,Cell to Cell comparison in Sql Server?,10827828.0,,,
1142,['sql'],"{'account_id': 1509414, 'reputation': 53, 'user_id': 1411907, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/6f60245370282f4e726240ea391d4b2f?s=256&d=identicon&r=PG', 'display_name': 'Syazri Aris', 'link': 'https://stackoverflow.com/users/1411907/syazri-aris'}",True,521,,3,1,1338437748,1338368491,1338371168.0,10813098,CC BY-SA 3.0,https://stackoverflow.com/questions/10813098/join-multiple-fields-to-one-field,JOIN multiple fields to one field,10813179.0,,,
1143,"['mysql', 'sql']","{'account_id': 1529811, 'reputation': 55, 'user_id': 1427282, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100003905714732/picture?type=large', 'display_name': 'Afonso Stack', 'link': 'https://stackoverflow.com/users/1427282/afonso-stack'}",True,88,,4,1,1338433347,1338427140,1338427438.0,10826309,CC BY-SA 3.0,https://stackoverflow.com/questions/10826309/is-there-some-difference-between-these-sql-queries,Is there some difference between these SQL Queries?,,,,
1144,"['c#', 'asp.net', 'sql', 'membership-provider']","{'account_id': 1319078, 'reputation': 1475, 'user_id': 1265290, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/4fdcce7d53ff186f98cd569e43aa4e0c?s=256&d=identicon&r=PG', 'display_name': 'RyanJMcGowan', 'link': 'https://stackoverflow.com/users/1265290/ryanjmcgowan'}",True,105,,2,0,1338430751,1338427845,,10826389,CC BY-SA 3.0,https://stackoverflow.com/questions/10826389/convert-membershipprovider-from-obdc-to-sql-throwing-exception,Convert MembershipProvider from OBDC to SQL throwing exception,10826666.0,,,
1145,"['sql', 'doctrine', 'dql']","{'account_id': 1519517, 'reputation': 943, 'user_id': 1419609, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d567182a315c09df20ba442722a401e5?s=256&d=identicon&r=PG', 'display_name': 'David Undy', 'link': 'https://stackoverflow.com/users/1419609/david-undy'}",True,186,,1,1,1338428897,1338427080,1338428897.0,10826299,CC BY-SA 3.0,https://stackoverflow.com/questions/10826299/sql-multiple-sorting-and-grouping,SQL Multiple sorting and grouping,10826328.0,,,
1146,"['php', 'mysql', 'sql']","{'account_id': 1529821, 'reputation': 187, 'user_id': 1427290, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/3b29b41c94568e97c18dc601ca93857d?s=256&d=identicon&r=PG', 'display_name': 'Neon', 'link': 'https://stackoverflow.com/users/1427290/neon'}",True,97,,2,0,1338428263,1338428055,1338428263.0,10826403,CC BY-SA 3.0,https://stackoverflow.com/questions/10826403/how-do-i-limit-the-results-of-this-mysql-query,How do I limit the results of this MySQL Query?,10826412.0,,,
1147,"['sql', 'postgresql', 'timestamp', 'intervals']","{'account_id': 335141, 'reputation': 17953, 'user_id': 662063, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/lIJyE.png?s=256&g=1', 'display_name': 'cc young', 'link': 'https://stackoverflow.com/users/662063/cc-young'}",True,252,,1,2,1338426351,1338285391,1338426351.0,10796826,CC BY-SA 3.0,https://stackoverflow.com/questions/10796826/in-sql-how-to-choose-random-time-in-from-records-having-from-and-thru-timestamp,"in sql, how to choose random time in from records having from and thru timestamp",10798558.0,,,
1148,"['sql', 'cordova', 'sample', 'squeryl']","{'account_id': 1519753, 'reputation': 99, 'user_id': 1419765, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2252f51e553bf5ec7236143dd9b1ab52?s=256&d=identicon&r=PG', 'display_name': 'louminsk', 'link': 'https://stackoverflow.com/users/1419765/louminsk'}",False,223,,0,1,1338425887,1338154897,1338425887.0,10777495,CC BY-SA 3.0,https://stackoverflow.com/questions/10777495/phonegap-database-how-save-a-result-in-the-database-how-use-data-stock-in-a,PhoneGap + Database How save a result in the database &amp; how use data stock in a page,,,,
1149,"['sql', 'web-applications', 'coldfusion']","{'account_id': 1337436, 'reputation': 14119, 'user_id': 1279820, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/CJFmh.png?s=256&g=1', 'display_name': 'Celeritas', 'link': 'https://stackoverflow.com/users/1279820/celeritas'}",True,130,,1,0,1338421358,1338419084,1338420934.0,10825505,CC BY-SA 3.0,https://stackoverflow.com/questions/10825505/error-because-argument-for-arraylen-may-be-empty,Error because argument for ArrayLen may be empty,10825745.0,,,
1150,"['sql', 'sql-server', 'sql-server-2008', 'sql-server-2005', 'self-join']","{'account_id': 110895, 'reputation': 1946, 'user_id': 293249, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/1b7375e18fe22db9f9b95692babf9cd1?s=256&d=identicon&r=PG', 'display_name': 'CodingIsAwesome', 'link': 'https://stackoverflow.com/users/293249/codingisawesome'}",True,83,,2,-1,1338419357,1338414931,1338417781.0,10824810,CC BY-SA 3.0,https://stackoverflow.com/questions/10824810/find-repeat-datetimes-within-x-secs-returning-duplicate-times,Find repeat datetimes within X secs - Returning duplicate times,10825532.0,,,
1151,"['android', 'sql']","{'account_id': 1529349, 'reputation': 1, 'user_id': 1426967, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/d6bc1ca2a710e3d2238ba1fa3326b2c6?s=256&d=identicon&r=PG', 'display_name': 'user1426967', 'link': 'https://stackoverflow.com/users/1426967/user1426967'}",True,388,,1,-1,1338418530,1338416472,,10825072,CC BY-SA 3.0,https://stackoverflow.com/questions/10825072/how-can-i-get-my-sql-database-working-so-that-it-stores-images,How can I get my SQL database working so that it stores images?,10825363.0,,,
1152,"['sql', 'sql-server']","{'account_id': 925759, 'reputation': 3427, 'user_id': 956575, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/671a3fdf867cdea233574ad306ab0206?s=256&d=identicon&r=PG', 'display_name': 'Wild Goat', 'link': 'https://stackoverflow.com/users/956575/wild-goat'}",True,2103,,2,0,1338417590,1338414260,1338416601.0,10824693,CC BY-SA 3.0,https://stackoverflow.com/questions/10824693/sql-foreign-key-issue-with-primary-keys,SQL Foreign key issue with Primary Keys,10825155.0,,,
1153,"['mysql', 'sql']","{'account_id': 1529554, 'reputation': 11, 'user_id': 1427113, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ca9169901704c9405dd45161f8ec7c16?s=256&d=identicon&r=PG', 'display_name': 'iTrinitron', 'link': 'https://stackoverflow.com/users/1427113/itrinitron'}",True,1690,,2,1,1338417377,1338415567,1338415931.0,10824931,CC BY-SA 3.0,https://stackoverflow.com/questions/10824931/sql-select-all-matching-ids-if-one-of-the-ids-has-a-certain-column-value,SQL - Select all matching ID&#39;s if one of the ID&#39;s has a certain column value,,,,
1154,"['mysql', 'sql']","{'account_id': 1528059, 'reputation': 35, 'user_id': 1425992, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/61146e4f8343f8aed7096992586c5404?s=256&d=identicon&r=PG', 'display_name': 'mi553', 'link': 'https://stackoverflow.com/users/1425992/mi553'}",True,91,,8,0,1338416221,1338388036,1338416221.0,10818305,CC BY-SA 3.0,https://stackoverflow.com/questions/10818305/sql-join-and-mysql,SQL join and MySQL,,,,
1155,"['sql', 'sql-server', 'select']","{'account_id': 85973, 'reputation': 39, 'user_id': 239388, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/c9776b54b0cd89f51d07763a1c017423?s=256&d=identicon&r=PG', 'display_name': 'techguy817', 'link': 'https://stackoverflow.com/users/239388/techguy817'}",False,641,,2,0,1338415921,1337899413,1338415921.0,10746314,CC BY-SA 3.0,https://stackoverflow.com/questions/10746314/sql-statement-to-match-pattern-in-different-column-from-an-earlier-row,SQL statement to match pattern in different column from an earlier row,,,,
1156,"['sql', 'sql-server', 'sql-server-2008', 'subquery']","{'account_id': 1377665, 'reputation': 2886, 'user_id': 1311339, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/6b53bc0022484d382ea2931ff1329b8a?s=256&d=identicon&r=PG', 'display_name': 'Faraday', 'link': 'https://stackoverflow.com/users/1311339/faraday'}",True,150,,4,0,1338414766,1338340821,,10808840,CC BY-SA 3.0,https://stackoverflow.com/questions/10808840/what-is-wrong-with-my-query,What is wrong with my query?,10824779.0,,,
1157,"['c#', 'sql', 'sql-server', 'database', 'c#-4.0']","{'account_id': 1377665, 'reputation': 2886, 'user_id': 1311339, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/6b53bc0022484d382ea2931ff1329b8a?s=256&d=identicon&r=PG', 'display_name': 'Faraday', 'link': 'https://stackoverflow.com/users/1311339/faraday'}",True,534,,4,4,1338414318,1338326666,,10806916,CC BY-SA 3.0,https://stackoverflow.com/questions/10806916/is-sql-or-c-faster-at-pairing,Is SQL or C# faster at pairing?,10824706.0,,,
1158,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 1460103, 'reputation': 284, 'user_id': 1374657, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/08c08cabd8cbe6774c84f13ef5e5ffbb?s=256&d=identicon&r=PG', 'display_name': 'Saranya Jothiprakasam', 'link': 'https://stackoverflow.com/users/1374657/saranya-jothiprakasam'}",True,2332,,1,0,1338413112,1338376959,1338377304.0,10815293,CC BY-SA 3.0,https://stackoverflow.com/questions/10815293/select-case-statement-error-in-mssql,select case statement error in mssql,10815354.0,,,
1159,"['sql', 'postgresql', 'relational-division']","{'account_id': 312038, 'reputation': 6119, 'user_id': 625910, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/1347e5a346ccf41de95467eeeebac6ae?s=256&d=identicon&r=PG', 'display_name': 'Tom Carrick', 'link': 'https://stackoverflow.com/users/625910/tom-carrick'}",True,2925,,3,3,1338413068,1337518562,1337619020.0,10673589,CC BY-SA 3.0,https://stackoverflow.com/questions/10673589/sql-aggregate-unique-pairs,SQL aggregate unique pairs,10673802.0,,,
1160,"['sql', 'sql-server']","{'account_id': 1459526, 'reputation': 69, 'user_id': 1392619, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/6467653e3c4c1551e18108c104df706c?s=256&d=identicon&r=PG', 'display_name': 'user8189', 'link': 'https://stackoverflow.com/users/1392619/user8189'}",True,754,,1,0,1338411650,1338411449,1338411650.0,10824151,CC BY-SA 3.0,https://stackoverflow.com/questions/10824151/incorrect-syntax-error-in-sql-query,Incorrect syntax error in SQL query,10824183.0,,,
1161,['sql'],"{'account_id': 909210, 'reputation': 103, 'user_id': 943454, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1c55792da47b6844ecb68f7c24e9523e?s=256&d=identicon&r=PG', 'display_name': 'Kiwi', 'link': 'https://stackoverflow.com/users/943454/kiwi'}",True,60,,2,1,1338410847,1338410645,,10823968,CC BY-SA 3.0,https://stackoverflow.com/questions/10823968/using-the-same-name-for-a-table-as-a-schema,Using The Same Name For A Table As A Schema,10824010.0,,,
1162,"['php', 'sql', 'curl', 'authentication']","{'account_id': 1000168, 'reputation': 3, 'user_id': 1015225, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e54f25a8524e7d54db9433d5c6a5dc8?s=256&d=identicon&r=PG', 'display_name': 'ramin ss', 'link': 'https://stackoverflow.com/users/1015225/ramin-ss'}",True,359,,2,0,1338410567,1337771095,1337783351.0,10718660,CC BY-SA 3.0,https://stackoverflow.com/questions/10718660/using-the-login-details-via-application,Using the login Details via Application,10719021.0,,,
1163,"['java', 'mysql', 'sql', 'jakarta-ee']","{'account_id': 957658, 'reputation': 3658, 'user_id': 982677, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://i.stack.imgur.com/9E8G1.jpg?s=256&g=1', 'display_name': 'Isuru', 'link': 'https://stackoverflow.com/users/982677/isuru'}",True,124,,3,0,1338410061,1338406186,,10822975,CC BY-SA 3.0,https://stackoverflow.com/questions/10822975/send-an-email-three-days-before-eventstarttime,Send an email three days before eventStartTime,10823132.0,,,
1164,"['.net', 'sql', 'nhibernate', 'fluent-nhibernate', 'fluent-migrator']","{'account_id': 36884, 'reputation': 926, 'user_id': 105330, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/1cd8ddb8780e570d2b0ae36964279ad2?s=256&d=identicon&r=PG', 'display_name': 'BueKoW', 'link': 'https://stackoverflow.com/users/105330/buekow'}",True,1884,,1,6,1338409944,1338406027,,10822935,CC BY-SA 3.0,https://stackoverflow.com/questions/10822935/how-do-i-setup-a-rowversion-timestamp-datatype-column-using-fluentmigrator,How do I setup a ROWVERSION/TIMESTAMP datatype column using FluentMigrator?,10823833.0,,,
1165,"['sql', 'vb.net', 'oracle']","{'account_id': 1525092, 'reputation': 29, 'user_id': 1423740, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c56fa71d1fc021946e823bc12b7c7fa?s=256&d=identicon&r=PG', 'display_name': 'Yosep Kurnia Wijaya', 'link': 'https://stackoverflow.com/users/1423740/yosep-kurnia-wijaya'}",True,137,,2,2,1338407312,1338404472,1338407312.0,10822570,CC BY-SA 3.0,https://stackoverflow.com/questions/10822570/inserting-error-oracle,Inserting Error Oracle,10822696.0,,,
1166,"['python', 'sql', 'django']","{'account_id': 1362509, 'reputation': 681, 'user_id': 1299603, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/1e70fa73201cf55ba0361dab3c07c3b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'ArKi', 'link': 'https://stackoverflow.com/users/1299603/arki'}",True,360,,1,0,1338407163,1338406313,,10823008,CC BY-SA 3.0,https://stackoverflow.com/questions/10823008/how-can-i-optimize-this-order-by-query-in-django,How can I optimize this order_by query in Django?,,,,
1167,"['mysql', 'sql', 'optimization', 'explain']","{'account_id': 196687, 'reputation': 20522, 'user_id': 440266, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/9334ecc8e9546620050e8b208f139f37?s=256&d=identicon&r=PG', 'display_name': 'Spencer', 'link': 'https://stackoverflow.com/users/440266/spencer'}",True,305,,1,-1,1338406708,1338406524,,10823055,CC BY-SA 3.0,https://stackoverflow.com/questions/10823055/judging-length-of-sql-query-based-on-explain,Judging Length of SQL Query based on Explain,10823099.0,,,
1168,"['python', 'sql', 'sqlalchemy']","{'account_id': 59996, 'reputation': 4750, 'user_id': 179352, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/16725f0062c98fcfcd585cc9e2a79b82?s=256&d=identicon&r=PG', 'display_name': 'dbmikus', 'link': 'https://stackoverflow.com/users/179352/dbmikus'}",True,87872,,1,78,1338406502,1338404782,,10822635,CC BY-SA 3.0,https://stackoverflow.com/questions/10822635/get-the-number-of-rows-in-table-using-sqlalchemy,Get the number of rows in table using SQLAlchemy,10822842.0,,,
1169,"['mysql', 'sql']","{'account_id': 1529115, 'reputation': 13, 'user_id': 1426789, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1720182c5100276075eebb83b5155986?s=256&d=identicon&r=PG', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/1426789/jack'}",True,77,,1,1,1338406244,1338404676,,10822610,CC BY-SA 3.0,https://stackoverflow.com/questions/10822610/eliminating-extra-step-of-creating-temp-table,Eliminating extra step of creating temp table,10822638.0,,,
1170,"['php', 'mysql', 'html', 'sql']","{'account_id': 1352034, 'reputation': 433, 'user_id': 1291388, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/d8763453ac845a1cf4375b4265a94fcf?s=256&d=identicon&r=PG', 'display_name': 'Common', 'link': 'https://stackoverflow.com/users/1291388/common'}",True,3006,,1,0,1338406063,1338405006,1338405900.0,10822692,CC BY-SA 3.0,https://stackoverflow.com/questions/10822692/getting-a-value-from-mysql-db-and-post-it-to-php-page,getting a value from mysql db and post it to php page ,10822945.0,,,
1171,"['sql', 'sql-server']","{'account_id': 27331, 'reputation': 4830, 'user_id': 72014, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6b6a7526b40ba4bb945ca390b2069738?s=256&d=identicon&r=PG', 'display_name': 'Mobin', 'link': 'https://stackoverflow.com/users/72014/mobin'}",True,101,,4,1,1338404546,1338391262,1338392325.0,10819301,CC BY-SA 3.0,https://stackoverflow.com/questions/10819301/sql-query-optimization,SQL query optimization,10819657.0,,,
1172,"['php', 'sql']","{'account_id': 1500562, 'reputation': 2591, 'user_id': 1405376, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/EpyrE.png?s=256&g=1', 'display_name': 'jrn', 'link': 'https://stackoverflow.com/users/1405376/jrn'}",True,150,,6,1,1338404391,1338398819,1338399173.0,10821239,CC BY-SA 3.0,https://stackoverflow.com/questions/10821239/mapping-products-with-similar-names,Mapping products with similar names,10821324.0,,,
