,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,bounty_amount,bounty_closes_date,closed_date,closed_reason,migrated_from
1632,"['python', 'sharepoint', 'download', 'python-requests']","{'account_id': 16750939, 'reputation': 33, 'user_id': 12108103, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17ae3cfffade7d1e06426621c936b146?s=256&d=identicon&r=PG&f=1', 'display_name': 'emmbertelen', 'link': 'https://stackoverflow.com/users/12108103/emmbertelen'}",False,153,,0,1,1604875207,1573577560,,58823231,CC BY-SA 4.0,https://stackoverflow.com/questions/58823231/python-download-from-sharepoint,python download from Sharepoint,,,,,,
1633,"['python', 'api']","{'account_id': 9233988, 'reputation': 303, 'user_id': 6859203, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://graph.facebook.com/1832052967038687/picture?type=large', 'display_name': 'Hussam Hallak', 'link': 'https://stackoverflow.com/users/6859203/hussam-hallak'}",False,796,,1,2,1604857435,1575068308,,59111781,CC BY-SA 4.0,https://stackoverflow.com/questions/59111781/building-a-dataset-using-gab-com-api-using-python-generating-keyerror-0,Building a dataset using Gab.com API using python generating keyerror 0,,,,,,
1634,"['python', 'numpy', 'linear-algebra']","{'account_id': 951432, 'reputation': 1057, 'user_id': 977506, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/363f7cc38fedc6dc09cd64503eacb0c8?s=256&d=identicon&r=PG', 'display_name': 'tst', 'link': 'https://stackoverflow.com/users/977506/tst'}",False,2537,,0,2,1604843737,1572547736,1572601316.0,58649595,CC BY-SA 4.0,https://stackoverflow.com/questions/58649595/python-is-there-a-matlab-like-backslash-operator,Python: Is there a matlab-like backslash operator?,,,,,,
1635,"['python', 'spacy', 'lemmatization']","{'account_id': 16414826, 'reputation': 105, 'user_id': 11857233, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c5ad98eca62ab92b21e4ead334c6e24a?s=256&d=identicon&r=PG&f=1', 'display_name': 'griom', 'link': 'https://stackoverflow.com/users/11857233/griom'}",True,4309,58787086.0,1,4,1604833354,1573303157,,58779371,CC BY-SA 4.0,https://stackoverflow.com/questions/58779371/importerror-cannot-import-name-lemma-index-from-spacy-lang-en,ImportError: cannot import name &#39;LEMMA_INDEX&#39; from &#39;spacy.lang.en&#39;,,,,,,
1636,"['python', 'tensorflow', 'keras', 'tensorflow2.0', 'tf.keras']","{'account_id': 16937686, 'reputation': 315, 'user_id': 12250264, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3ee5a4a77c7e20e6ec6bb3d5527047e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'cosentiyes', 'link': 'https://stackoverflow.com/users/12250264/cosentiyes'}",True,5959,59525939.0,3,8,1604809044,1573036354,1577683401.0,58728086,CC BY-SA 4.0,https://stackoverflow.com/questions/58728086/passing-training-true-when-using-tensorflow-2s-keras-functional-api,Passing `training=true` when using Tensorflow 2&#39;s Keras Functional API,,,,,,
1637,"['python', 'django']","{'account_id': 15743263, 'reputation': 37, 'user_id': 11360007, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2XsEL.gif?s=256&g=1', 'display_name': 'mufasa', 'link': 'https://stackoverflow.com/users/11360007/mufasa'}",True,859,,3,0,1604782089,1574643366,1574645256.0,59023946,CC BY-SA 4.0,https://stackoverflow.com/questions/59023946/django-navbar-categories-link-issues,Django Navbar Categories Link Issues,,,,,,
1638,"['python', 'python-3.x', 'qt', 'sockets', 'raspbian']","{'account_id': 4240049, 'reputation': 370, 'user_id': 10232153, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b73f88cd28dc5c5c62c3bd2f16c680be?s=256&d=identicon&r=PG&f=1', 'display_name': 'marc.soda', 'link': 'https://stackoverflow.com/users/10232153/marc-soda'}",True,19181,62262203.0,2,8,1604760234,1574794441,1574794811.0,59057653,CC BY-SA 4.0,https://stackoverflow.com/questions/59057653/qt-session-management-error-none-of-the-authentication-protocols-specified-are,Qt: Session management error: None of the authentication protocols specified are supported. When using Python sockets on Linux,,,,,,
1639,"['python', 'flask', 'flask-restful']","{'account_id': 4409077, 'reputation': 499, 'user_id': 3592550, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/c8d1e36cece7d34399913df030d92d96?s=256&d=identicon&r=PG&f=1', 'display_name': 'alexander', 'link': 'https://stackoverflow.com/users/3592550/alexander'}",False,276,,1,1,1604750810,1574874168,,59075160,CC BY-SA 4.0,https://stackoverflow.com/questions/59075160/marshal-urls-for-hierarchical-relationships-with-flask-restful,Marshal URLs for hierarchical relationships with Flask-restful,,,,,,
1640,"['python', 'windows', 'scikit-learn']","{'account_id': 14456176, 'reputation': 21, 'user_id': 10442323, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-NCr_5chZsRw/AAAAAAAAAAI/AAAAAAAAAhs/ehmSerJVqcY/photo.jpg?sz=256', 'display_name': 'westlose', 'link': 'https://stackoverflow.com/users/10442323/westlose'}",True,4837,,3,2,1604738650,1574912468,,59081406,CC BY-SA 4.0,https://stackoverflow.com/questions/59081406/python-failing-to-install-scikit-learn-error-code-1-on-widows,Python : Failing to install scikit-learn (error code 1) on widows,,,,,,
1641,"['python', 'python-3.x', 'cmd', 'pyinstaller']","{'account_id': 16832214, 'reputation': 35, 'user_id': 12169892, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-nOc3RUC0H9o/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc5hdYovclHYCRCV0dbsnyjCrCBxg/photo.jpg?sz=256', 'display_name': 'czechuuu', 'link': 'https://stackoverflow.com/users/12169892/czechuuu'}",False,1309,,2,0,1604736543,1572606288,,58658149,CC BY-SA 4.0,https://stackoverflow.com/questions/58658149/when-i-try-to-use-pyinstaller-it-claims-that-its-not-installed-when-i-try-to-i,"When i try to use pyinstaller it claims that it&#39;s not installed, when i try to install it it claims it&#39;s already installed?",,,,,,
1642,"['python', 'keras', 'deep-learning', 'face-recognition', 'arcface']","{'account_id': 3594279, 'reputation': 3129, 'user_id': 2999490, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/2999490/alex'}",False,767,,1,0,1604598246,1574785465,1574852470.0,59055309,CC BY-SA 4.0,https://stackoverflow.com/questions/59055309/arcface-architecture-returning-the-same-embedding-for-any-face,Arcface architecture returning the same embedding for any face,,,,,,
1643,"['python', 'pandas', 'numpy', 'euclidean-distance']","{'account_id': 14214209, 'reputation': 471, 'user_id': 10268559, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a359ef979ce1fe9c1ac6880ab7bd8a71?s=256&d=identicon&r=PG&f=1', 'display_name': 'MRHarv', 'link': 'https://stackoverflow.com/users/10268559/mrharv'}",True,1543,58769533.0,2,3,1604588030,1573222986,1573223343.0,58768373,CC BY-SA 4.0,https://stackoverflow.com/questions/58768373/fastest-way-to-calculate-the-shortest-euclidean-distance-between-points-in-pa,"Fastest way to calculate the shortest (euclidean) distance between points, in pandas dataframe",,,,,,
1644,"['python', 'tensorflow', 'neural-network', 'tpu']","{'account_id': 17107220, 'reputation': 13, 'user_id': 12378980, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-zx3iwqn3LCg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rct5x8QcEt_7i_pNDD8P9LMXn_n_g/photo.jpg?sz=256', 'display_name': 'Asta', 'link': 'https://stackoverflow.com/users/12378980/asta'}",False,914,,0,0,1604569224,1574187801,1604569224.0,58940568,CC BY-SA 4.0,https://stackoverflow.com/questions/58940568/tpu-strange-behavior-and-memory,TPU strange behavior and memory,,,,,,
1645,"['python', 'ssh', 'sftp']","{'account_id': 17055223, 'reputation': 1, 'user_id': 12339937, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56297636cedb28dc78db6254528a978d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Don B', 'link': 'https://stackoverflow.com/users/12339937/don-b'}",False,969,,1,0,1604556257,1573158945,1573246818.0,58756550,CC BY-SA 4.0,https://stackoverflow.com/questions/58756550/sftp-connection-in-python-using-a-rsa-ssh-256-public-key,"SFTP connection in Python, using a RSA-SSH 256 public key",,,,,,
1646,"['python', 'tensorflow', 'keras']","{'account_id': 17106943, 'reputation': 313, 'user_id': 12378777, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71d20622cc234f50db4027599d4cfdc4?s=256&d=identicon&r=PG&f=1', 'display_name': 'zxsq', 'link': 'https://stackoverflow.com/users/12378777/zxsq'}",True,29280,58881339.0,2,31,1604526798,1573825835,1573827978.0,58878421,CC BY-SA 4.0,https://stackoverflow.com/questions/58878421/unexpected-keyword-argument-ragged-in-keras,Unexpected keyword argument &#39;ragged&#39; in Keras,,,,,,
1647,"['javascript', 'python', 'html', 'pandas', 'beautifulsoup']","{'account_id': 11447980, 'reputation': 11, 'user_id': 8391161, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a173296b0a712b687aa446ab7927d69?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arthur', 'link': 'https://stackoverflow.com/users/8391161/arthur'}",False,190,,0,1,1604518227,1573587442,1573744932.0,58825559,CC BY-SA 4.0,https://stackoverflow.com/questions/58825559/how-to-inject-table-body-tbody-id-into-pandas-to-html,How to inject table body (tbody) ID into pandas to_html()?,,,,,,
1648,"['python', 'numpy']","{'account_id': 1635856, 'reputation': 710, 'user_id': 1509372, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/5d7061159698f1a0aa99892214a9690f?s=256&d=identicon&r=PG', 'display_name': 'Compizfox', 'link': 'https://stackoverflow.com/users/1509372/compizfox'}",True,1487,58917644.0,2,3,1604487100,1573158223,,58756399,CC BY-SA 4.0,https://stackoverflow.com/questions/58756399/random-uniform-distribution-of-points-with-minimum-spacing,Random uniform distribution of points with minimum spacing,,,,,,
1649,"['python', 'azure-functions', 'azure-blob-storage', 'azure-blob-trigger']","{'account_id': 9558514, 'reputation': 119, 'user_id': 7100195, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20f5f029b79ab03dae87aaf9631c73c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'dragonfromdreams', 'link': 'https://stackoverflow.com/users/7100195/dragonfromdreams'}",True,5705,58851055.0,1,4,1604469505,1573613532,,58829646,CC BY-SA 4.0,https://stackoverflow.com/questions/58829646/read-in-azure-blob-using-python,Read in azure blob using python,,,,,,
1650,"['python', 'sampling', 'bayesian-networks', 'pomegranate']","{'account_id': 12976100, 'reputation': 143, 'user_id': 9455850, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1244738348992711/picture?type=large', 'display_name': 'Rutger Mauritz', 'link': 'https://stackoverflow.com/users/9455850/rutger-mauritz'}",True,2117,59141312.0,5,5,1604438017,1575040517,,59107319,CC BY-SA 4.0,https://stackoverflow.com/questions/59107319/bayesian-network-in-python-both-construction-and-sampling,Bayesian network in Python: both construction and sampling,,,,,,
1651,"['python', 'python-3.x', 'pandas', 'macos', 'xlrd']","{'account_id': 11761163, 'reputation': 11, 'user_id': 8607142, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f83774033cdb4bb18bb8c71fc57a61c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sai Kumar', 'link': 'https://stackoverflow.com/users/8607142/sai-kumar'}",False,668,,1,1,1604429505,1574134003,1574156190.0,58926179,CC BY-SA 4.0,https://stackoverflow.com/questions/58926179/xlrderror-unsupported-format-or-corrupt-file-expected-bof-record-found-b-x0,"XLRDError: Unsupported format, or corrupt file: Expected BOF record; found b&#39;\x00\x00\x00\x01Bud1&#39;",,,,,,
1652,"['python', 'sockets', 'while-loop', 'server', 'udp']","{'account_id': 16600425, 'reputation': 55, 'user_id': 11996250, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52483b69701ce64b66dee6421722a202?s=256&d=identicon&r=PG&f=1', 'display_name': 'logan', 'link': 'https://stackoverflow.com/users/11996250/logan'}",False,676,,1,3,1604416735,1572636845,,58664927,CC BY-SA 4.0,https://stackoverflow.com/questions/58664927/how-do-i-keep-a-udp-server-listening-in-python-3-without-the-while-loop-locking,How do I keep a UDP server listening in Python 3 without the WHILE loop locking up the program?,,,,,,
1653,"['python', 'numpy', 'coordinates', 'polygon', 'mask']","{'account_id': 9681846, 'reputation': 67, 'user_id': 7183254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7beed2c372a8c4a954962e9fe75727fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kamu', 'link': 'https://stackoverflow.com/users/7183254/kamu'}",True,13515,58884445.0,3,4,1604335662,1573849841,1573857473.0,58884265,CC BY-SA 4.0,https://stackoverflow.com/questions/58884265/python-convert-binary-mask-to-polygon,Python - convert binary mask to polygon,,,,,,
1654,"['python', 'python-3.x', 'windows-10', 'exe', 'pyinstaller']","{'account_id': 16052597, 'reputation': 37, 'user_id': 11585994, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-E2k2xl8Ni_c/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reiOIJU9MVX8f3GnHIiSuauGu1PZw/mo/photo.jpg?sz=256', 'display_name': 'Toby Wheeler', 'link': 'https://stackoverflow.com/users/11585994/toby-wheeler'}",True,6750,,2,1,1604335455,1574907639,,59080897,CC BY-SA 4.0,https://stackoverflow.com/questions/59080897/pyinstaller-is-not-creating-an-exe-file,PyInstaller is not creating an .exe file,,,,,,
1655,"['python', 'docker', 'backend', 'devops', 'dockerpy']","{'account_id': 5554806, 'reputation': 4073, 'user_id': 4406595, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/bb7d3f000c7873a2915bb5b037997cdb?s=256&d=identicon&r=PG&f=1', 'display_name': 'thebeancounter', 'link': 'https://stackoverflow.com/users/4406595/thebeancounter'}",True,3875,,2,2,1604089711,1574679513,,59030220,CC BY-SA 4.0,https://stackoverflow.com/questions/59030220/python-docker-sdk-how-to-run-multiple-commands-in-containers-run,python docker sdk how to run multiple commands in containers.run,,,,,,
1656,"['python', 'masking']","{'account_id': 17059454, 'reputation': 11, 'user_id': 12343230, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Ae2bsA1Pum0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rejpnz6RHDr_7Gbh-J1mdO81PJmsQ/photo.jpg?sz=256', 'display_name': 'ᄇᄇᄋᄀᄀᄀ', 'link': 'https://stackoverflow.com/users/12343230/%e1%84%87%e1%84%87%e1%84%8b%e1%84%80%e1%84%80%e1%84%80'}",False,40,,0,1,1604059360,1573217284,1573217371.0,58766920,CC BY-SA 4.0,https://stackoverflow.com/questions/58766920/what-should-i-do-if-i-want-to-cover-only-human-objects-in-mask-r-cnn,What should I do if I want to cover only human objects in Mask R-CNN?,,,,,,
1657,"['python', 'python-3.x', 'logging', 'wsdl', 'zeep']","{'account_id': 5937227, 'reputation': 10785, 'user_id': 4669778, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/2a993057da9c7776815ebe503f592b46?s=256&d=identicon&r=PG', 'display_name': 'Ofer Sadan', 'link': 'https://stackoverflow.com/users/4669778/ofer-sadan'}",True,2296,58731889.0,3,7,1603997874,1572627032,1572782853.0,58662933,CC BY-SA 4.0,https://stackoverflow.com/questions/58662933/zeep-disable-warning-forcing-soapaddress-location-to-https,zeep - disable warning &quot;Forcing soap:address location to HTTPS&quot;,,,,,,
1658,"['python', 'python-3.x', 'xml', 'lxml']","{'account_id': 11833617, 'reputation': 599, 'user_id': 8659610, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-MlVjVCjNypU/AAAAAAAAAAI/AAAAAAAAJU0/RxLcr9A7xsA/photo.jpg?sz=256', 'display_name': 'Yash Ghorpade', 'link': 'https://stackoverflow.com/users/8659610/yash-ghorpade'}",True,216,58695393.0,1,1,1603991198,1572867397,1572881899.0,58692636,CC BY-SA 4.0,https://stackoverflow.com/questions/58692636/python-script-fails-to-extract-data-from-xml,Python script fails to extract data from XML,,,,,,
1659,"['python', 'shell', 'netmiko']","{'account_id': 3575185, 'reputation': 65, 'user_id': 2984629, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/987fab9296b9fb7049bdeec55870f6a9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/2984629/alex'}",False,56,,0,0,1603978656,1572680235,1603978656.0,58669155,CC BY-SA 4.0,https://stackoverflow.com/questions/58669155/cli-proxy-for-terminal-shell,CLI proxy for terminal shell,,,,,,
1660,"['python', 'python-3.x', 'ros', 'reinforcement-learning', 'openai-gym']","{'account_id': 1835588, 'reputation': 333, 'user_id': 1666054, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/345ddbd186fe874b2a0a15826ca3f8b2?s=256&d=identicon&r=PG', 'display_name': 'learningtofly', 'link': 'https://stackoverflow.com/users/1666054/learningtofly'}",True,14507,,2,7,1603965456,1574288370,,58964267,CC BY-SA 4.0,https://stackoverflow.com/questions/58964267/how-to-create-an-openai-gym-observation-space-with-multiple-features,how to create an OpenAI Gym Observation space with multiple features,,,,,,
1661,"['python', 'audio', 'ffmpeg']","{'account_id': 395733, 'reputation': 15063, 'user_id': 758836, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/58f86c627aaaffa73935dd28da619e33?s=256&d=identicon&r=PG', 'display_name': 'loretoparisi', 'link': 'https://stackoverflow.com/users/758836/loretoparisi'}",True,349,,1,1,1603893068,1574083306,,58915563,CC BY-SA 4.0,https://stackoverflow.com/questions/58915563/create-a-pipe-of-input-and-output-for-wav-to-mp3-encoding,Create a pipe of input and output for wav to mp3 encoding,,,,,,
