,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,migrated_from,closed_date,closed_reason,bounty_amount,bounty_closes_date,protected_date
1650,"['python', 'tkinter', 'graphviz']","{'account_id': 2050191, 'reputation': 192, 'user_id': 1829376, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/57a99b4d09f0204222e3cb8f0f00457b?s=256&d=identicon&r=PG', 'display_name': 'Sara Takaya', 'link': 'https://stackoverflow.com/users/1829376/sara-takaya'}",False,278,0,0,1650274870,1646116670,1650274870.0,71304605,CC BY-SA 4.0,https://stackoverflow.com/questions/71304605/display-a-graph-generated-by-graphviz-in-tkinter-python,Display a graph generated by Graphviz in tkinter python,,,,,,,
1651,"['python', 'numpy-ndarray']","{'account_id': 24407921, 'reputation': 1, 'user_id': 18335831, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJykEXkWsoOL-AP_r1NiaL7OKhSOt0NK8v2x5GLh=k-s256', 'display_name': 'Likin Ponnanna', 'link': 'https://stackoverflow.com/users/18335831/likin-ponnanna'}",False,708,1,0,1650274323,1646067940,1646068710.0,71298545,CC BY-SA 4.0,https://stackoverflow.com/questions/71298545/array-indexing-printing-elements-of-the-middle-column,Array Indexing. printing elements of the middle column,,,,,,,
1652,"['python', 'django', 'graphql']","{'account_id': 13979439, 'reputation': 1, 'user_id': 10100830, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/959318137565b08e191e284f6c15ff54?s=256&d=identicon&r=PG&f=1', 'display_name': 'shypard', 'link': 'https://stackoverflow.com/users/10100830/shypard'}",False,121,1,0,1650271807,1647332467,1647332971.0,71479004,CC BY-SA 4.0,https://stackoverflow.com/questions/71479004/handle-many-models-using-graphene-in-django,Handle many models using graphene in django,,,,,,,
1653,"['python', 'pandas']","{'account_id': 24656517, 'reputation': 69, 'user_id': 18553146, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJylDBd3Uero4rh65lKYf2qcuzIy1Jswfv6orWfA=k-s256', 'display_name': 'Rati Goyal', 'link': 'https://stackoverflow.com/users/18553146/rati-goyal'}",False,45,2,2,1650264499,1648723164,1648725318.0,71691077,CC BY-SA 4.0,https://stackoverflow.com/questions/71691077/how-to-do-check-column-values-is-not-clash-if-all-value-correspond-to-same-value,"how to do check column values is not clash if all value correspond to same value of other column, if clashed then return that row",,,,,,,
1654,"['python', 'pandas', 'dataframe', 'data-science']","{'account_id': 22443759, 'reputation': 27, 'user_id': 16647912, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj-OsILp5HxVLs140RQJuXxv_fCQ74TOrdWI9Eahw=k-s256', 'display_name': 'Zafar Abbas', 'link': 'https://stackoverflow.com/users/16647912/zafar-abbas'}",True,195,1,1,1650240828,1648383365,,71636236,CC BY-SA 4.0,https://stackoverflow.com/questions/71636236/add-a-new-column-for-color-code-from-red-to-green-based-on-the-increasing-value,Add a new column for color code from red to green based on the increasing value of Opportunity in data frame,71906427.0,,,,,,
1655,"['python', 'pyautogui']","{'account_id': 23777524, 'reputation': 1, 'user_id': 17790745, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad4d04f8e06f0bbce6f02cdc180334b7?s=256&d=identicon&r=PG', 'display_name': 'hallo', 'link': 'https://stackoverflow.com/users/17790745/hallo'}",False,86,1,0,1650231357,1648477594,,71649060,CC BY-SA 4.0,https://stackoverflow.com/questions/71649060/cannot-install-package-pyautogui,Cannot install package pyautogui,,,,,,,
1656,"['python', 'html', 'web', 'scrapy', 'web-crawler']","{'account_id': 9584361, 'reputation': 1263, 'user_id': 7117716, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad6b2db50a07ce222ca2602188c97afe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shaina Raza', 'link': 'https://stackoverflow.com/users/7117716/shaina-raza'}",False,44,1,-1,1650229249,1647883050,,71561571,CC BY-SA 4.0,https://stackoverflow.com/questions/71561571/xpath-issue-while-looping-through-tags,XPATH issue while looping through tags,,,,,,,
1657,"['python', 'twitterapi-python']","{'account_id': 11409888, 'reputation': 16, 'user_id': 8364348, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Rs_UKfUw_Ts/AAAAAAAAAAI/AAAAAAAAAB4/3lRccWuvXog/photo.jpg?sz=256', 'display_name': 'Kevin Jadia', 'link': 'https://stackoverflow.com/users/8364348/kevin-jadia'}",False,21,0,0,1650226427,1648196712,1650226427.0,71613969,CC BY-SA 4.0,https://stackoverflow.com/questions/71613969/is-there-parameter-to-limit-no-of-tweet-replies-retrieved-based-on-given-convers,Is there parameter to limit no of tweet replies retrieved based on given conversation_id?,,,,,,,
1658,"['python', 'odata', 'microsoft-dynamics', 'dynamics-nav']","{'account_id': 13894225, 'reputation': 57, 'user_id': 10031472, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc7fdcc28bcd63da65f34b049ffc88f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hussain', 'link': 'https://stackoverflow.com/users/10031472/hussain'}",False,541,1,2,1650189762,1646248280,,71327991,CC BY-SA 4.0,https://stackoverflow.com/questions/71327991/creating-sales-order-and-sales-lines-in-microsoft-dynamics-using-odata-and-pytho,Creating Sales Order and Sales Lines in Microsoft Dynamics using OData and Python,,,,,,,
1659,"['python', 'django', 'mysql-connector']","{'account_id': 23432736, 'reputation': 11, 'user_id': 17491295, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/615f66eb13ab08301b2d807a6a27f0a2?s=256&d=identicon&r=PG', 'display_name': 'StackOverflowKeepsBanningMe', 'link': 'https://stackoverflow.com/users/17491295/stackoverflowkeepsbanningme'}",False,712,1,0,1650186113,1646220402,1646222468.0,71321871,CC BY-SA 4.0,https://stackoverflow.com/questions/71321871/nameerror-name-mysql-is-not-defined-django-tailwind,NameError: name &#39;_mysql&#39; is not defined - Django tailwind,,,,,,,
1660,"['python', 'adc', 'iio']","{'account_id': 23379391, 'reputation': 3, 'user_id': 17447013, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj7sYjvow8GLsIdrjWKe8vtdpga8HJfLZCzh54v=k-s256', 'display_name': 'Mihai', 'link': 'https://stackoverflow.com/users/17447013/mihai'}",False,48,0,0,1650179769,1647983192,1650179769.0,71578955,CC BY-SA 4.0,https://stackoverflow.com/questions/71578955/python-and-rasbperry-mcp3008-sampling,Python and Rasbperry MCP3008 sampling,,,,,,,
1661,['python'],"{'account_id': 23826731, 'reputation': 1, 'user_id': 17833665, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/166098960f3d6588f6b24425891fb9cf?s=256&d=identicon&r=PG', 'display_name': 'Sanad Abujbara', 'link': 'https://stackoverflow.com/users/17833665/sanad-abujbara'}",True,109,2,-2,1650138108,1648290112,1650138108.0,71627172,CC BY-SA 4.0,https://stackoverflow.com/questions/71627172/is-kivy-a-good-python-module,IS kivy a good python module?,71627245.0,,,,,,
1662,"['python', 'html', 'css', 'selenium', 'selenium-webdriver']","{'account_id': 15628080, 'reputation': 37, 'user_id': 11275137, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-IvjaS2VjhRk/AAAAAAAAAAI/AAAAAAAAAgk/xP8ehIsUrlk/photo.jpg?sz=256', 'display_name': 'SMITHIN COMEDY', 'link': 'https://stackoverflow.com/users/11275137/smithin-comedy'}",True,692,1,1,1650128926,1646261706,1650128926.0,71330139,CC BY-SA 4.0,https://stackoverflow.com/questions/71330139/selenium-message-invalid-selector-an-invalid-or-illegal-selector-was-specifie,Selenium: Message: invalid selector: An invalid or illegal selector was specified,,,,,,,
1663,"['python', 'opengl', 'pygame', 'pyopengl']","{'account_id': 21060401, 'reputation': 33, 'user_id': 15478908, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aee6f82affee28d935725f8364d5f83c?s=256&d=identicon&r=PG&f=1', 'display_name': 'GeNeRaL ShAdOw', 'link': 'https://stackoverflow.com/users/15478908/general-shadow'}",True,161,1,2,1650125643,1648555466,1650125643.0,71661677,CC BY-SA 4.0,https://stackoverflow.com/questions/71661677/screenshots-in-opengl-using-python,Screenshots in OpenGL using python,71663843.0,,,,,,
1664,"['python', 'opencv', 'python-imaging-library']","{'account_id': 17198348, 'reputation': 11, 'user_id': 12450597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/628d333c99bdfafb0a55d2213a5ce7e0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Augusto Escalante', 'link': 'https://stackoverflow.com/users/12450597/augusto-escalante'}",False,53,1,0,1650118418,1647595073,1648030056.0,71524775,CC BY-SA 4.0,https://stackoverflow.com/questions/71524775/how-can-i-go-about-averaging-different-sized-images,How can I go about averaging different sized images?,,,,,,,
1665,"['python', 'mysql', 'exception']","{'account_id': 8459344, 'reputation': 31, 'user_id': 6345605, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154213912832558/picture?type=large', 'display_name': 'Michał Wawrzyniec Jaszczuk', 'link': 'https://stackoverflow.com/users/6345605/micha%c5%82-wawrzyniec-jaszczuk'}",False,892,1,1,1650118156,1647788816,,71547937,CC BY-SA 4.0,https://stackoverflow.com/questions/71547937/exception-ignored-in-function-basemysqlsocket-del-at-0x000002b15e76e5e0,Exception ignored in: &lt;function BaseMySQLSocket.__del__ at 0x000002B15E76E5E0&gt;,,,,,,,
1666,"['python', 'python-3.x', 'pytorch', 'pytorch-lightning']","{'user_type': 'does_not_exist', 'display_name': 'user16668992'}",False,2800,2,0,1650106827,1646744296,,71395477,CC BY-SA 4.0,https://stackoverflow.com/questions/71395477/pytorch-lightning-utilities-exceptions-misconfigurationexception-when-training-i,pytorch_lightning.utilities.exceptions.MisconfigurationException when training in pytorch lightning,,,,,,,
1667,"['python', 'prime-factoring']","{'account_id': 20376601, 'reputation': 1, 'user_id': 18507353, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-AiwjbMi51Bg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnOMbg2rYBq-1sGaNMBbXDmfXFbjA/s96-c/photo.jpg?sz=256', 'display_name': 'Despaxir', 'link': 'https://stackoverflow.com/users/18507353/despaxir'}",True,82,2,0,1650074090,1647639435,1647640094.0,71533423,CC BY-SA 4.0,https://stackoverflow.com/questions/71533423/why-is-code-for-prime-numbers-not-working-for-the-number-10,Why is code for prime numbers not working for the number 10?,,,,,,,
1668,"['python', 'spyder']","{'account_id': 3580374, 'reputation': 102126, 'user_id': 2988730, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/ZOX7t.jpg?s=256&g=1', 'display_name': 'Mad Physicist', 'link': 'https://stackoverflow.com/users/2988730/mad-physicist'}",True,569,3,2,1650062646,1647967376,1650062646.0,71575800,CC BY-SA 4.0,https://stackoverflow.com/questions/71575800/location-of-spyder-window-layout-file,Location of Spyder window layout file,,,,,,,
1669,"['python', 'cryptography', 'key', 'python-cryptography', 'fernet']","{'account_id': 19230646, 'reputation': 85, 'user_id': 14052554, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ac6906efefcb72c690b1f8bd4562ab9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dev', 'link': 'https://stackoverflow.com/users/14052554/dev'}",False,410,0,0,1650054261,1647946869,1650054261.0,71570939,CC BY-SA 4.0,https://stackoverflow.com/questions/71570939/how-does-a-fernet-key-work-and-how-to-store-it-safely-python,How does a fernet key work and how to store it safely (Python)?,,,,,,,
1670,"['python', 'instagram', 'analytics', 'instagram-api']","{'account_id': 20627412, 'reputation': 21, 'user_id': 15142933, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5fde6c6c9303ae554230db59d10943f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'gg0wwrr1', 'link': 'https://stackoverflow.com/users/15142933/gg0wwrr1'}",False,173,0,0,1650051891,1648501976,,71653794,CC BY-SA 4.0,https://stackoverflow.com/questions/71653794/taking-followers-unfollowers-data-from-instagram-and-storing-it-into-a-csv-after,taking followers/unfollowers data from instagram and storing it into a csv after every day,,,,,,,
1671,"['python', 'matplotlib']","{'account_id': 19451624, 'reputation': 126, 'user_id': 14227912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34300e1571930ea460cceb751fdd915a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Josh Anibal', 'link': 'https://stackoverflow.com/users/14227912/josh-anibal'}",True,321,2,7,1650050878,1648082951,1650050878.0,71595779,CC BY-SA 4.0,https://stackoverflow.com/questions/71595779/how-to-remove-gaps-between-adjacent-matplotlib-patches,How to remove gaps between adjacent matplotlib patches,,,,,,,
1672,['python'],"{'account_id': 6939371, 'reputation': 55, 'user_id': 5326263, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a50dcdd2adc065fde97a54bc6acc6540?s=256&d=identicon&r=PG&f=1', 'display_name': 'barongo', 'link': 'https://stackoverflow.com/users/5326263/barongo'}",True,101,3,0,1650046021,1646232732,1646241586.0,71324716,CC BY-SA 4.0,https://stackoverflow.com/questions/71324716/filter-dictionary-of-tuples-with-duplicated-first-element-of-the-values-based-on,Filter dictionary of tuples with duplicated first element of the values based on some condition,71324946.0,,,,,,
1673,"['python', 'python-3.x', 'loops', 'for-loop', 'increment']","{'account_id': 12177905, 'reputation': 47, 'user_id': 11873203, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-6fE2UzPgte4/AAAAAAAAAAI/AAAAAAAAABc/GN3Hyizx_KU/photo.jpg?sz=256', 'display_name': 'Saumy tiwari', 'link': 'https://stackoverflow.com/users/11873203/saumy-tiwari'}",True,49,3,0,1650045929,1647905159,1650045929.0,71565299,CC BY-SA 4.0,https://stackoverflow.com/questions/71565299/how-can-i-iterate-a-for-loop-in-python-in-the-increments-of-sum-of-another-varia,How can I iterate a for loop in Python in the increments of sum of another variable and iterator,,,,,,,
1674,"['python', 'excel', 'file-conversion']","{'account_id': 22218754, 'reputation': 31, 'user_id': 16456795, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxyaVFHN97RSPKJssguc6ZEkNBKG__00C37uEAu=k-s256', 'display_name': 'davida28', 'link': 'https://stackoverflow.com/users/16456795/davida28'}",True,145,1,1,1650043646,1648213687,,71617478,CC BY-SA 4.0,https://stackoverflow.com/questions/71617478/convert-xls-to-xlsx-with-excess-headers,Convert xls to xlsx with excess headers,71887076.0,,,,,,
1675,"['python', 'discord', 'discord.py']","{'account_id': 18757695, 'reputation': 33, 'user_id': 13677296, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-v_yyqEB7Hrg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnzwwZqSLvPuukdiZFK7UkbWfzdcA/photo.jpg?sz=256', 'display_name': 'Dom', 'link': 'https://stackoverflow.com/users/13677296/dom'}",True,67,2,1,1650027560,1647927724,,71567409,CC BY-SA 4.0,https://stackoverflow.com/questions/71567409/check-all-members-custom-status-instead-of-just-my-custom-status,Check all members custom status instead of just my custom status,71567573.0,,,,,,
1676,"['python', 'discord', 'discord.py']","{'account_id': 15885141, 'reputation': 1, 'user_id': 11461743, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a2f8e15dddc361409e6a30473f30b16?s=256&d=identicon&r=PG&f=1', 'display_name': 'somewater', 'link': 'https://stackoverflow.com/users/11461743/somewater'}",False,308,1,-2,1650027042,1648407778,,71639424,CC BY-SA 4.0,https://stackoverflow.com/questions/71639424/discord-api-bot-dont-see-message-from-other-users,Discord API. Bot don&#39;t see message from other users,,,,,,,
1677,"['python', 'data-science', 'workflow', 'prefect']","{'account_id': 24677280, 'reputation': 3, 'user_id': 18571513, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dglJY.jpg?s=256&g=1', 'display_name': 'arslo', 'link': 'https://stackoverflow.com/users/18571513/arslo'}",True,648,1,0,1650025496,1648147007,1650025496.0,71607789,CC BY-SA 4.0,https://stackoverflow.com/questions/71607789/tasks-sequence-in-prefect-flow-python,Tasks sequence in Prefect Flow Python,71607930.0,,,,,,
1678,"['python', 'bioinformatics', 'xlsxwriter', 'biopython']","{'account_id': 22776895, 'reputation': 414, 'user_id': 16933406, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26d89c5a50ac446b121a8ed6bbacdeea?s=256&d=identicon&r=PG&f=1', 'display_name': 'shivam', 'link': 'https://stackoverflow.com/users/16933406/shivam'}",True,529,4,2,1649992595,1648444203,,71642652,CC BY-SA 4.0,https://stackoverflow.com/questions/71642652/writing-python-output-as-xlsx,Writing Python output as xlsx,71879709.0,,,,,,
1679,"['python', 'ajax', 'flask', 'python-requests']","{'account_id': 24684519, 'reputation': 31, 'user_id': 18577900, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e346f5cb71d9eb4e8f989e0469ee88fa?s=256&d=identicon&r=PG', 'display_name': 'cong258258', 'link': 'https://stackoverflow.com/users/18577900/cong258258'}",False,593,1,3,1649988735,1648206922,1648210413.0,71616036,CC BY-SA 4.0,https://stackoverflow.com/questions/71616036/how-to-get-progress-of-file-upload-using-requests-post-if-the-file-was-just-up,How to get progress of file upload using requests.post() if the file was just uploaded via form-data? (Not sure whether this is a streaming process),,,,,,,
1680,"['python', 'python-3.x', 'testing']","{'account_id': 17862234, 'reputation': 119, 'user_id': 12975457, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDSvn6r0GaJDfXbXbaQz11w0MuX0lmzgKqr0QuY=k-s256', 'display_name': 'Benjamin Luo', 'link': 'https://stackoverflow.com/users/12975457/benjamin-luo'}",True,83,1,0,1649977774,1646937943,1646939525.0,71429254,CC BY-SA 4.0,https://stackoverflow.com/questions/71429254/select-subset-of-test-cases-from-all-possible-combinations,Select subset of test cases from all possible combinations,71878492.0,,,,,,
