,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from
1280,"['python', 'file-io']","{'account_id': 1116189, 'reputation': 389, 'user_id': 1105455, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/bb3df7fbe32bd0cadfebe973722133f5?s=256&d=identicon&r=PG', 'display_name': 'Chris Kong', 'link': 'https://stackoverflow.com/users/1105455/chris-kong'}",True,1251,1,1,1412385884,1347329292,1412385884.0,12361800,CC BY-SA 3.0,https://stackoverflow.com/questions/12361800/how-to-write-file-in-both-u-mode-and-w-mode,How to write file in both U mode and w+ mode?,,,,,,
1281,"['python', 'unicode']","{'account_id': 1718539, 'reputation': 990, 'user_id': 1575088, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/82f1f342c84526f4f0117dcf8d150311?s=256&d=identicon&r=PG', 'display_name': 'rodling', 'link': 'https://stackoverflow.com/users/1575088/rodling'}",True,14162,1,6,1412100710,1348332933,1412100710.0,12545843,CC BY-SA 3.0,https://stackoverflow.com/questions/12545843/unicode-error-ordinal-not-in-range,Unicode error Ordinal not in range,,12545864.0,,,,
1282,"['python', 'django', 'captcha', 'recaptcha']","{'account_id': 1175965, 'reputation': 27582, 'user_id': 1152000, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/2c630cc34411652bd3659f1272d71dbc?s=256&d=identicon&r=PG', 'display_name': 'lakshmen', 'link': 'https://stackoverflow.com/users/1152000/lakshmen'}",True,967,3,5,1411470221,1346689118,1346857451.0,12251274,CC BY-SA 3.0,https://stackoverflow.com/questions/12251274/cant-get-the-captcha-to-appear,Can&#39;t get the Captcha to appear,,,,,,
1283,['python'],"{'account_id': 180012, 'reputation': 836, 'user_id': 413059, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/e628b98b4eae99e38236368d3b3973ef?s=256&d=identicon&r=PG', 'display_name': 'Clippit', 'link': 'https://stackoverflow.com/users/413059/clippit'}",True,3176,2,5,1411448667,1346860539,1411448667.0,12285349,CC BY-SA 3.0,https://stackoverflow.com/questions/12285349/how-to-import-variables-defined-in-init-py,How to import variables defined in __init__.py?,,12285391.0,,,,
1284,"['python', 'django', 'sqlite', 'python-2.7', 'django-manage.py']","{'account_id': 1677071, 'reputation': 7635, 'user_id': 1542339, 'user_type': 'registered', 'accept_rate': 28, 'profile_image': 'https://www.gravatar.com/avatar/bd8a4d4699a9ac3820a0a4641e54524b?s=256&d=identicon&r=PG', 'display_name': 'hugemeow', 'link': 'https://stackoverflow.com/users/1542339/hugemeow'}",False,2916,1,0,1411221734,1348516816,1348518394.0,12572038,CC BY-SA 3.0,https://stackoverflow.com/questions/12572038/whats-wrong-why-python-manage-py-runserver-failed,"what&#39;s wrong, why python manage.py runserver failed?",,,,,,
1285,"['python', 'google-app-engine']","{'account_id': 50469, 'reputation': 2223, 'user_id': 150564, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/0b27e0735cdb87222f2342f5f97875a5?s=256&d=identicon&r=PG', 'display_name': '8steve8', 'link': 'https://stackoverflow.com/users/150564/8steve8'}",False,514,3,3,1411066753,1346553895,1346561071.0,12233040,CC BY-SA 3.0,https://stackoverflow.com/questions/12233040/google-app-engine-yaml-index-html,google app engine yaml index.html,,,,,,
1286,"['python', 'django', 'web-services', 'web-applications', 'openshift']","{'account_id': 1615276, 'reputation': 630, 'user_id': 1493164, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/c4c003a0452e081037be0b6dc4e5a276?s=256&d=identicon&r=PG', 'display_name': 'Dennis Ritchie', 'link': 'https://stackoverflow.com/users/1493164/dennis-ritchie'}",False,700,1,0,1410799511,1347173732,1347174984.0,12337131,CC BY-SA 3.0,https://stackoverflow.com/questions/12337131/how-to-setup-a-static-file-server-using-django,How to setup a static file server using django,,,,,,
1287,"['python', 'python-2.4']","{'account_id': 452727, 'reputation': 2608, 'user_id': 849316, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://graph.facebook.com/1851049167/picture?type=large', 'display_name': 'shiva', 'link': 'https://stackoverflow.com/users/849316/shiva'}",True,974,2,3,1410710257,1346821829,1346824662.0,12274814,CC BY-SA 3.0,https://stackoverflow.com/questions/12274814/functools-wraps-for-python-2-4,functools.wraps for python 2.4,,12274910.0,,,,
1288,"['python', 'macos', 'opencv', 'homebrew', 'pythonpath']","{'account_id': 1861631, 'reputation': 39, 'user_id': 1686136, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c5a0b460f2b945aa56b8822ede7de50?s=256&d=identicon&r=PG', 'display_name': 'user1686136', 'link': 'https://stackoverflow.com/users/1686136/user1686136'}",False,1988,1,3,1410557078,1348180959,,12521982,CC BY-SA 3.0,https://stackoverflow.com/questions/12521982/incorrect-pythonpath-after-editting-bash-profile-for-mac-trying-to-install-openc,Incorrect PythonPath after editting bash_profile for Mac trying to install OpenCV,,,,,,
1289,"['python', 'numpy', 'plot']","{'account_id': 366640, 'reputation': 7175, 'user_id': 712302, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/2b1ef5eb8af2d0392763508bfb7971d8?s=256&d=identicon&r=PG', 'display_name': 'ritter', 'link': 'https://stackoverflow.com/users/712302/ritter'}",True,1301,2,1,1410382481,1347358886,1410382481.0,12367593,CC BY-SA 3.0,https://stackoverflow.com/questions/12367593/python-numpy-data-file-with-multiple-datasets,Python numpy: Data file with multiple datasets,,,,,,
1290,"['python', 'regex', 'multiple-columns']","{'account_id': 1880691, 'reputation': 53, 'user_id': 1700959, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e93d625f4d0059057be9a2dbe29189f5?s=256&d=identicon&r=PG', 'display_name': 'user1700959', 'link': 'https://stackoverflow.com/users/1700959/user1700959'}",True,346,4,3,1410382432,1348734246,1410382432.0,12617024,CC BY-SA 3.0,https://stackoverflow.com/questions/12617024/efficient-way-to-organise-data-file-in-columns-with-python,Efficient way to organise data file in columns with Python,,12617167.0,,,,
1291,"['python', 'unit-testing', 'python-3.x', 'refactoring']","{'account_id': 134414, 'reputation': 46959, 'user_id': 336527, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/4a57f523157ebdf6e5a9662d2e8754b9?s=256&d=identicon&r=PG', 'display_name': 'max', 'link': 'https://stackoverflow.com/users/336527/max'}",True,3282,4,8,1410213806,1347331239,,12361990,CC BY-SA 3.0,https://stackoverflow.com/questions/12361990/repetitive-code-in-unittest-testcase,Repetitive code in unittest testcase,,12362086.0,,,,
1292,"['python', 'python-2.7', 'comments', 'no-op']","{'account_id': 1418415, 'reputation': 15864, 'user_id': 1577343, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/vUFRO.png?s=256&g=1', 'display_name': 'Eduard Florinescu', 'link': 'https://stackoverflow.com/users/1577343/eduard-florinescu'}",True,8313,3,6,1410175429,1347962627,1410154530.0,12474738,,https://stackoverflow.com/questions/12474738/python-noop-replacement,Python NOOP replacement,,12475095.0,1457530226.0,Duplicate,,
1293,"['python', 'django', 'command']","{'account_id': 1375794, 'reputation': 2536, 'user_id': 1309818, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/WTYK5.jpg?s=256&g=1', 'display_name': 'Babu', 'link': 'https://stackoverflow.com/users/1309818/babu'}",True,8208,1,3,1410158170,1347535933,1383129666.0,12405274,CC BY-SA 3.0,https://stackoverflow.com/questions/12405274/django-manage-py-custom-command-not-found,Django: manage.py custom command not found,,,,,,
1294,"['python', 'pyhook']","{'account_id': 259161, 'reputation': 9879, 'user_id': 541842, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/pq0TY.jpg?s=256&g=1', 'display_name': 'F&#225;bio Diniz', 'link': 'https://stackoverflow.com/users/541842/f%c3%a1bio-diniz'}",True,2655,2,1,1410115389,1347639534,,12428351,CC BY-SA 3.0,https://stackoverflow.com/questions/12428351/how-to-detect-mouse-side-buttons-with-python,How to detect mouse side buttons with Python,,,,,,
1295,"['python', 'if-statement']","{'account_id': 1298776, 'reputation': 1, 'user_id': 1667174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/137eef6b730b9b0f100ed8b005b310de?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/1667174/chris'}",False,1059,4,0,1409982645,1347494246,1347641103.0,12397647,CC BY-SA 3.0,https://stackoverflow.com/questions/12397647/can-you-assign-an-if-statement-as-a-variable-and-how-do-you-print-the-result-fro,Can you assign an if statement as a variable and how do you print the result from an if statement when it is a calculation,,,,,,
1296,"['python', 'r', 'memory-leaks', 'rpy2']","{'account_id': 353318, 'reputation': 1546, 'user_id': 690948, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/a1233b300ac2e003a73229db6f427870?s=256&d=identicon&r=PG', 'display_name': 'itai', 'link': 'https://stackoverflow.com/users/690948/itai'}",True,624,2,5,1409924899,1346832511,1346847703.0,12277094,CC BY-SA 3.0,https://stackoverflow.com/questions/12277094/memory-leak-with-rpy,memory leak with rpy,,12277709.0,,,,
1297,"['python', 'pytest']","{'account_id': 1196197, 'reputation': 6924, 'user_id': 1167879, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/fd9e2040f59411e051f5fa60a7634fbe?s=256&d=identicon&r=PG', 'display_name': 'Alex Okrushko', 'link': 'https://stackoverflow.com/users/1167879/alex-okrushko'}",True,3299,2,1,1409664928,1348265313,1409664928.0,12538808,CC BY-SA 3.0,https://stackoverflow.com/questions/12538808/pytest-2-3-adding-teardowns-within-the-class,pytest 2.3 adding teardowns within the class,,12573949.0,,,,
1298,"['python', 'multithreading', 'twisted']","{'account_id': 1831928, 'reputation': 61, 'user_id': 1663148, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/83bdd168e89f2f8b5bfdce84be658324?s=256&d=identicon&r=PG', 'display_name': 'user1663148', 'link': 'https://stackoverflow.com/users/1663148/user1663148'}",True,964,1,2,1409498631,1347374948,1409498631.0,12372444,CC BY-SA 3.0,https://stackoverflow.com/questions/12372444/twisted-reactor-invocations-on-separate-thread,twisted reactor invocations on separate thread,,,,,,
1299,"['python', 'sockets', 'virtual-machine', 'ipv6']","{'account_id': 59394, 'reputation': 5945, 'user_id': 177728, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/79082c22d49ed5d836e3eae8da00dada?s=256&d=identicon&r=PG', 'display_name': 'evandrix', 'link': 'https://stackoverflow.com/users/177728/evandrix'}",True,964,1,1,1409429262,1348586764,1409429262.0,12586156,CC BY-SA 3.0,https://stackoverflow.com/questions/12586156/defcon-20-ctf-vm-image,Defcon 20 CTF VM Image,,17005088.0,,,,
1300,"['python', 'mod-wsgi']","{'account_id': 188346, 'reputation': 3456, 'user_id': 427069, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/42285f3f02e2af22896b73341c4a67e0?s=256&d=identicon&r=PG', 'display_name': 'Prakhar', 'link': 'https://stackoverflow.com/users/427069/prakhar'}",True,14458,3,4,1409013770,1347444867,,12385915,CC BY-SA 3.0,https://stackoverflow.com/questions/12385915/logging-in-python-mod-wsgi-app,Logging in python + mod_wsgi app,,12444536.0,,,,
1301,"['python', 'django', 'balanced-payments']","{'account_id': 1818029, 'reputation': 99, 'user_id': 1652737, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a3c9b64e21b472e8ab365c607d36af2?s=256&d=identicon&r=PG', 'display_name': 'user1652737', 'link': 'https://stackoverflow.com/users/1652737/user1652737'}",True,577,2,5,1408979902,1346952412,1346971280.0,12305313,CC BY-SA 3.0,https://stackoverflow.com/questions/12305313/how-do-django-forms-jquery-and-balanced-payments-api-interact-to-create-buyer,"How do Django forms, jquery, and Balanced Payments API interact to create buyer accounts?",,,,,,
1302,"['python', 'xmpp', 'google-talk']","{'account_id': 992496, 'reputation': 101, 'user_id': 1009360, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/f9f688fe0994694c17f13ca8f894d176?s=256&d=identicon&r=PG', 'display_name': 'Cloak', 'link': 'https://stackoverflow.com/users/1009360/cloak'}",False,1352,1,1,1408751174,1346973169,,12309719,CC BY-SA 3.0,https://stackoverflow.com/questions/12309719/python-xmpp-received-message,python-xmpp received message,,,,,,
1303,"['python', 'machine-learning', 'nltk', 'classification']","{'account_id': 1835263, 'reputation': 21, 'user_id': 1665788, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8bea613cc2d16ee7cfc2d71a7cf06556?s=256&d=identicon&r=PG', 'display_name': 'ionshards', 'link': 'https://stackoverflow.com/users/1665788/ionshards'}",True,5893,2,2,1408712014,1347455774,1347456372.0,12389093,CC BY-SA 3.0,https://stackoverflow.com/questions/12389093/nltk-maximum-entropy-classifier-raw-score,NLTK Maximum Entropy Classifier Raw Score,,,,,,
1304,"['python', 'time-series', 'forecasting', 'statsmodels']","{'account_id': 1825856, 'reputation': 111, 'user_id': 1658690, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f094ae5546217ddaff5ab8b29548fe35?s=256&d=identicon&r=PG', 'display_name': 'Rachit', 'link': 'https://stackoverflow.com/users/1658690/rachit'}",True,15297,1,11,1407975428,1347222204,1348823876.0,12342653,CC BY-SA 3.0,https://stackoverflow.com/questions/12342653/statsmodels-forecasting-using-arma-model,statsmodels forecasting using ARMA model,,,,,,
1305,"['python', 'class', 'module']","{'account_id': 370007, 'reputation': 339, 'user_id': 717692, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/e13cb608736ff0ded7ce9e3d30bb9e89?s=256&d=identicon&r=PG', 'display_name': 'Dhruv Govil', 'link': 'https://stackoverflow.com/users/717692/dhruv-govil'}",False,983,1,1,1407857476,1346792787,1407857476.0,12271364,CC BY-SA 3.0,https://stackoverflow.com/questions/12271364/python-class-inherit-from-all-submodules,Python Class inherit from all submodules,,,,,,
1306,"['python', 'django', 'couchdb', 'web2py', 'pouchdb']","{'account_id': 246085, 'reputation': 999, 'user_id': 519990, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/yqwU3.png?s=256&g=1', 'display_name': 'skift', 'link': 'https://stackoverflow.com/users/519990/skift'}",True,2659,2,1,1407751669,1346691431,,12251687,CC BY-SA 3.0,https://stackoverflow.com/questions/12251687/using-pouchdb-with-python,Using pouchdb with python,,,,,,
1307,"['python', 'indices', 'set-intersection']","{'account_id': 1777152, 'reputation': 1423, 'user_id': 1620716, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/83d1ed5bc92b88b9938730362e17f3dd?s=256&d=identicon&r=PG', 'display_name': 'user1620716', 'link': 'https://stackoverflow.com/users/1620716/user1620716'}",True,11513,1,7,1407737335,1348509954,,12570417,CC BY-SA 3.0,https://stackoverflow.com/questions/12570417/python-finding-corresponding-indices-for-an-intersection-of-two-lists,Python: Finding corresponding indices for an intersection of two lists,,12570467.0,,,,
1308,"['python', 'multiprocessing']","{'account_id': 1075891, 'reputation': 1762, 'user_id': 1074057, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/c647ebc9ca71273319f172239aa99ac7?s=256&d=identicon&r=PG', 'display_name': 'user1074057', 'link': 'https://stackoverflow.com/users/1074057/user1074057'}",True,29717,2,18,1407522768,1347995800,1347996989.0,12483512,CC BY-SA 3.0,https://stackoverflow.com/questions/12483512/python-multiprocessing-apply-async-only-uses-one-process,python multiprocessing apply_async only uses one process,,12484048.0,,,,
1309,"['python', 'numpy']","{'account_id': 1642599, 'reputation': 3674, 'user_id': 1514773, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/9f557430d473800dde8036532580a278?s=256&d=identicon&r=PG', 'display_name': 'sarbjit', 'link': 'https://stackoverflow.com/users/1514773/sarbjit'}",True,2686,3,2,1407338834,1348638640,1348641255.0,12595295,CC BY-SA 3.0,https://stackoverflow.com/questions/12595295/adding-two-arrays-of-different-width-using-numpy,Adding two arrays of different width using numpy,,12595734.0,,,,
1310,"['python', 'flask', 'jinja2']","{'account_id': 37749, 'reputation': 6024, 'user_id': 108022, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/3340359afefbe173f0acde57bb9c178e?s=256&d=identicon&r=PG', 'display_name': 'Dustin Boswell', 'link': 'https://stackoverflow.com/users/108022/dustin-boswell'}",True,16392,2,21,1407133045,1346873405,1407133045.0,12288454,CC BY-SA 3.0,https://stackoverflow.com/questions/12288454/how-to-import-custom-jinja2-filters-from-another-file-and-using-flask,How to import custom jinja2 filters from another file (and using Flask)?,,12289648.0,,,,
