,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,bounty_amount,bounty_closes_date,protected_date,migrated_from
1024,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 20680227, 'reputation': 3, 'user_id': 15183990, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/adb0a7bc391b9dc7a27a7b5deb15447d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Econlover', 'link': 'https://stackoverflow.com/users/15183990/econlover'}",True,28,,74263819.0,1,-1,1667222961,1667220966,1667222515.0,74263623,https://stackoverflow.com/questions/74263623/retrieving-all-tags-with-multiple-conditions-without-knowing-the-names-of-the-re,,Retrieving all tags with multiple conditions without knowing the names of the respective attributes,CC BY-SA 4.0,,,,
1025,"['python', 'function', 'global-variables']","{'account_id': 26779244, 'reputation': 1, 'user_id': 20374362, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0Z07R6VvtLf6FEk86UQTehzagPtCO1w4KWH8Ia=k-s256', 'display_name': 'Astrologo', 'link': 'https://stackoverflow.com/users/20374362/astrologo'}",True,32,,,2,0,1667222680,1667163025,1667163379.0,74256670,https://stackoverflow.com/questions/74256670/creating-quiz-game-with-function-does-not-update-the-global-score-variable,,Creating quiz game with function does not update the global score variable,CC BY-SA 4.0,,,,
1026,"['python', 'amazon-web-services', 'terraform', 'dockerfile', 'infrastructure-as-code']","{'account_id': 306033, 'reputation': 996, 'user_id': 2482149, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/14b443f6010c1625e6a020188b6ffec8?s=256&d=identicon&r=PG', 'display_name': 'clattenburg cake', 'link': 'https://stackoverflow.com/users/2482149/clattenburg-cake'}",True,99,,74257562.0,1,0,1667222584,1667170250,,74257294,https://stackoverflow.com/questions/74257294/aws-error-describing-ecr-images-when-deploying-lambda-in-terraform,,AWS: Error Describing ECR Images When Deploying Lambda in Terraform,CC BY-SA 4.0,,,,
1027,"['python', 'scikit-learn', 'regression']","{'account_id': 26785300, 'reputation': 1, 'user_id': 20379587, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/19e76d15e075acd3707e4d09a18337b5?s=256&d=identicon&r=PG', 'display_name': 'asdfasdf4312', 'link': 'https://stackoverflow.com/users/20379587/asdfasdf4312'}",False,14,,,0,0,1667222522,1667222522,,74263922,https://stackoverflow.com/questions/74263922/finding-regression-score-with-sklearn-sgd-regressor,,Finding Regression Score with Sklearn SGD Regressor,CC BY-SA 4.0,,,,
1028,"['python', 'node.js', 'amazon-web-services', 'amazon-elastic-beanstalk', 'cloud']","{'account_id': 19446655, 'reputation': 551, 'user_id': 14224000, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a54c2a3bec8a0388099cc712e3df09ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'NavinKumarmMNK', 'link': 'https://stackoverflow.com/users/14224000/navinkumarmmnk'}",False,5,,,0,0,1667222304,1667222304,,74263900,https://stackoverflow.com/questions/74263900/how-to-setup-node-js-python-in-elastic-bean-stalk,,How to setup Node.js &amp; Python in Elastic Bean Stalk,CC BY-SA 4.0,,,,
1029,"['python', 'numpy', 'numpy-ndarray', 'numpy-slicing']","{'account_id': 3574306, 'reputation': 25, 'user_id': 2983936, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2983936', 'link': 'https://stackoverflow.com/users/2983936/user2983936'}",True,58,,74246883.0,2,0,1667222231,1666822665,,74214811,https://stackoverflow.com/questions/74214811/unexpected-results-from-numpy-r,,Unexpected results from Numpy r_,CC BY-SA 4.0,,,,
1030,"['python', 'api', 'facebook-graph-api', 'instagram', 'instagram-graph-api']","{'account_id': 26785046, 'reputation': 1, 'user_id': 20379363, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4MjiM.jpg?s=256&g=1', 'display_name': 'momo', 'link': 'https://stackoverflow.com/users/20379363/momo'}",False,19,,,0,0,1667222124,1667222124,,74263860,https://stackoverflow.com/questions/74263860/automated-posting-on-instagram-from-mobile-phone-with-a-web-server-instagram,,Automated Posting on instagram from mobile Phone (with a web server + Instagram Graph API),CC BY-SA 4.0,,,,
1031,"['python', 'pygame']","{'account_id': 26774980, 'reputation': 1, 'user_id': 20370769, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu045pGHNz3Dx0wNMlAXXr8z9Oj_rTHcNoX3YbGV=k-s256', 'display_name': 'Randomz IsAwsome', 'link': 'https://stackoverflow.com/users/20370769/randomz-isawsome'}",False,15,1667221963.0,,0,0,1667222016,1667221679,,74263768,https://stackoverflow.com/questions/74263768/how-do-i-stop-my-character-after-it-hits-a-wall-in-pygame-im-using-mask-surfa,Duplicate,How do I stop my character after it hits a wall in pygame. (I&#39;m using mask surface overlap),,,,,
1032,"['python', 'jupyter', 'geopandas', 'assertion']","{'account_id': 26672547, 'reputation': 11, 'user_id': 20283785, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu18lF2cqQ6mxPvd6huuP_230Kkf4Wf0PyLkzfg28w=k-s256', 'display_name': 'Selva Calixto', 'link': 'https://stackoverflow.com/users/20283785/selva-calixto'}",False,35,,,2,1,1667221885,1666193039,1666193958.0,74127988,https://stackoverflow.com/questions/74127988/assertionerror-using-dissolve-function-from-geopandas-v0-11,,AssertionError using dissolve function from GeoPandas v0.11,CC BY-SA 4.0,,,,
1033,"['python', 'python-3.x']","{'account_id': 4309713, 'reputation': 932, 'user_id': 3521180, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3521180', 'link': 'https://stackoverflow.com/users/3521180/user3521180'}",False,40,1667220708.0,,0,-1,1667221818,1667220404,1667221818.0,74263500,https://stackoverflow.com/questions/74263500/why-creating-a-dictionary-out-of-two-lists-is-not-working,Duplicate,why creating a dictionary out of two lists is not working?,,,,,
1034,"['python', 'tensorflow']","{'account_id': 24718711, 'reputation': 27, 'user_id': 18608103, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzu2QGHtwOQkOiy4nUW81BxobWQ3FtHaUftDGOX=k-s256', 'display_name': 'Ahmed', 'link': 'https://stackoverflow.com/users/18608103/ahmed'}",False,36,,,0,0,1667221778,1667221778,,74263780,https://stackoverflow.com/questions/74263780/how-to-upgrad-tensorflow-from-1-8-to-the-latest-version,,how to upgrad tensorflow from 1.8 to the latest version,CC BY-SA 4.0,,,,
1035,"['python', 'airflow']","{'account_id': 20309828, 'reputation': 13, 'user_id': 17578422, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Ee--ZUSGm8I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucljOUFwYzkWBkJJWeB3V1kvIvrxuQ/s96-c/photo.jpg?sz=256', 'display_name': 'Anna', 'link': 'https://stackoverflow.com/users/17578422/anna'}",False,34,,,1,0,1667221753,1667158152,1667162130.0,74256114,https://stackoverflow.com/questions/74256114/tasks-and-operators-order-in-airflow,,Tasks and operators order in airflow,CC BY-SA 4.0,,,,
1036,"['python', 'dataframe', 'append', 'export-to-excel']","{'account_id': 22427345, 'reputation': 53, 'user_id': 16633745, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/adf587fd32fb379e36570d2fe6d22161?s=256&d=identicon&r=PG&f=1', 'display_name': 'bananas', 'link': 'https://stackoverflow.com/users/16633745/bananas'}",False,23,,,1,0,1667221575,1667199403,1667221575.0,74259689,https://stackoverflow.com/questions/74259689/append-a-df-as-a-column-at-the-end-of-an-csv-file-using-python,,Append a df as a column at the end of an csv file using Python,CC BY-SA 4.0,,,,
1037,['python'],"{'account_id': 26785143, 'reputation': 1, 'user_id': 20379438, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/edc8709102ca03a6116e0a25ed2e163a?s=256&d=identicon&r=PG', 'display_name': 'LangoABYSS', 'link': 'https://stackoverflow.com/users/20379438/langoabyss'}",False,34,,,0,0,1667221516,1667221326,1667221516.0,74263705,https://stackoverflow.com/questions/74263705/a-error-dict-object-is-not-callable-is-raised-when-i-use-response-json,,A error &#39;dict&#39; object is not callable is raised when I use Response.json(),CC BY-SA 4.0,,,,
1038,"['python', 'ansible', 'jinja2', 'ansible-inventory']","{'account_id': 24499999, 'reputation': 39, 'user_id': 18415723, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy-DPKeFhO61uE9oml-jhA9piye3Bn__HNQ8f1T=k-s256', 'display_name': 'Avish', 'link': 'https://stackoverflow.com/users/18415723/avish'}",True,38,1667227629.0,74263733.0,1,1,1667221431,1667212931,,74262060,https://stackoverflow.com/questions/74262060/increment-mac-address-in-ansible,Needs details or clarity,Increment MAC address in ansible,,,,,
1039,"['python', 'dataframe']","{'account_id': 26781577, 'reputation': 41, 'user_id': 20376341, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0Tfhy6N7FEr5bNSSP5Nk7o3hoDPEY5_2NSQEPj=k-s256', 'display_name': 'Chung Joshua', 'link': 'https://stackoverflow.com/users/20376341/chung-joshua'}",False,26,,,0,0,1667221429,1667221429,,74263731,https://stackoverflow.com/questions/74263731/trying-to-iterate-dataframe-under-condition,,trying to iterate dataframe under condition,CC BY-SA 4.0,,,,
1040,"['python', 'opencv', 'image-resizing', 'recommendation-engine']","{'account_id': 26785053, 'reputation': 1, 'user_id': 20379368, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ada7dea08cf31947f4586a582aa6c998?s=256&d=identicon&r=PG', 'display_name': 'volkanyalc', 'link': 'https://stackoverflow.com/users/20379368/volkanyalc'}",False,18,1667223166.0,,0,-3,1667221299,1667221117,1667221299.0,74263660,https://stackoverflow.com/questions/74263660/how-can-i-fix-the-image-resize,Duplicate,How can i fix the image resize,,,,,
1041,"['python', 'python-3.x', 'matplotlib', 'visualization', 'data-analysis']","{'account_id': 22885556, 'reputation': 532, 'user_id': 17026489, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/inDEh.jpg?s=256&g=1', 'display_name': 'Gianluca Bianco', 'link': 'https://stackoverflow.com/users/17026489/gianluca-bianco'}",False,10,,,0,0,1667221136,1667221136,,74263666,https://stackoverflow.com/questions/74263666/how-to-overlap-histograms-from-pkl-files-into-a-new-single-histogram,,How to overlap histograms from pkl files into a new single histogram?,CC BY-SA 4.0,,,,
1042,['python'],"{'account_id': 26487424, 'reputation': 11, 'user_id': 20125769, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2icJ_NB7ivXag4Sz7fsxeKKOWNE0G80ctVnYt9=k-s256', 'display_name': 'Jameel Indannan', 'link': 'https://stackoverflow.com/users/20125769/jameel-indannan'}",False,125,,,0,0,1667221129,1667217870,1667218087.0,74263010,https://stackoverflow.com/questions/74263010/code-printing-the-incorrect-output-python-problem,,Code printing the incorrect output (Python problem),CC BY-SA 4.0,,,,
1043,"['python', 'pandas']","{'account_id': 10205864, 'reputation': 115, 'user_id': 7534616, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb4ca76578077acbc08a600a94c6f6e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dela', 'link': 'https://stackoverflow.com/users/7534616/dela'}",True,47,,,1,0,1667221117,1667220445,,74263506,https://stackoverflow.com/questions/74263506/multiply-a-column-by-a-number-in-pandas-skip-or-make-it-zeros-if-the-column-does,,multiply a column by a number in pandas skip or make it zeros if the column does not exists,CC BY-SA 4.0,,,,
1044,"['python', 'scrapy']","{'account_id': 9901716, 'reputation': 1815, 'user_id': 7331538, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/d9da00c0aab10cac443b18a5fea32193?s=256&d=identicon&r=PG&f=1', 'display_name': 'bcsta', 'link': 'https://stackoverflow.com/users/7331538/bcsta'}",False,23,,,1,0,1667221029,1667218003,,74263029,https://stackoverflow.com/questions/74263029/can-scrapy-start-request-not-yield-or-return,,Can scrapy start_request not yield or return?,CC BY-SA 4.0,,,,
1045,"['python', 'matplotlib', 'axis', 'voronoi']","{'account_id': 16012535, 'reputation': 87, 'user_id': 11556211, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c3021d00a29ab9274801418a5ed08bea?s=256&d=identicon&r=PG&f=1', 'display_name': 'nico_so', 'link': 'https://stackoverflow.com/users/11556211/nico-so'}",False,23,,,0,0,1667220983,1667131545,1667220983.0,74252895,https://stackoverflow.com/questions/74252895/expanding-ax-lims-with-voronoi-cells-in-matplotlib,,Expanding ax lims with Voronoi cells in matplotlib,CC BY-SA 4.0,,,,
1046,"['python', 'regex', 'text', 'count', 'python-re']","{'account_id': 11666950, 'reputation': 509, 'user_id': 8543373, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4dbb98884e611625cd78052c8aece5a9?s=256&d=identicon&r=PG&f=1', 'display_name': 'tenebris silentio', 'link': 'https://stackoverflow.com/users/8543373/tenebris-silentio'}",True,29,,74210764.0,3,0,1667220887,1666799316,,74210675,https://stackoverflow.com/questions/74210675/python-regex-summing-the-total-of-times-strings-from-a-list-appear-in-a-separa,,Python Regex - Summing the total of times strings from a list appear in a separate string,CC BY-SA 4.0,,,,
1047,"['python', 'django', 'django-views', 'django-forms', 'django-urls']","{'account_id': 17559540, 'reputation': 11, 'user_id': 12738225, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03e72ddb3878db9d96a0a79dd0d08c08?s=256&d=identicon&r=PG&f=1', 'display_name': 'Spytolie', 'link': 'https://stackoverflow.com/users/12738225/spytolie'}",False,51,,,0,1,1667220856,1667168662,1667220856.0,74257176,https://stackoverflow.com/questions/74257176/django-dynamic-url-from-forms,,Django Dynamic URL from Forms,CC BY-SA 4.0,,,,
1048,"['python', 'class', 'oop', 'init']","{'account_id': 26784836, 'reputation': 13, 'user_id': 20379184, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1kDXEGnESD2LaBgmJbD8ZSr7I8NUfMiIPKvixb=k-s256', 'display_name': 'Cullen', 'link': 'https://stackoverflow.com/users/20379184/cullen'}",True,26,,74263578.0,2,1,1667220855,1667220375,1667220855.0,74263494,https://stackoverflow.com/questions/74263494/do-i-have-to-override-init-in-my-subclass-or-can-i-just-add-a-few-variable,,"Do I have to override .__init__ in my subclass, or can I just add a few variables?",CC BY-SA 4.0,,,,
1049,"['python', 'docker', 'kubernetes', 'dockerfile', 'celery']","{'account_id': 17446369, 'reputation': 183, 'user_id': 12647327, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-sMQRrpnadQA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfL4gDX2EPkPFHm0DLNjWAJrBir3w/photo.jpg?sz=256', 'display_name': 'Kabiljan Tanaguzov', 'link': 'https://stackoverflow.com/users/12647327/kabiljan-tanaguzov'}",True,27,,74263594.0,1,0,1667220837,1667220548,,74263525,https://stackoverflow.com/questions/74263525/celery-worker-not-work-in-docker-container,,Celery worker not work in docker container,CC BY-SA 4.0,,,,
1050,['python'],"{'account_id': 9177314, 'reputation': 35, 'user_id': 6822492, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/uc4gf.jpg?s=256&g=1', 'display_name': 'Thermohalia', 'link': 'https://stackoverflow.com/users/6822492/thermohalia'}",False,14,,,0,0,1667220836,1667220836,,74263593,https://stackoverflow.com/questions/74263593/how-to-ensure-that-duplicates-of-an-instance-remain-linked,,How to ensure that duplicates of an instance remain linked,CC BY-SA 4.0,,,,
1051,['python'],"{'account_id': 23763516, 'reputation': 1, 'user_id': 17778562, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/457322446122837/picture?type=large', 'display_name': 'Abdullah Mustafa', 'link': 'https://stackoverflow.com/users/17778562/abdullah-mustafa'}",False,15,,,0,-1,1667220708,1667220708,,74263564,https://stackoverflow.com/questions/74263564/how-to-solve-ball-dost-not-waver-upon-impact,,how to solve ball dos&#39;t not waver upon impact,CC BY-SA 4.0,,,,
1052,"['python', 'operating-system']","{'account_id': 23611378, 'reputation': 31, 'user_id': 17646340, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgM6ZzFst5K8hfBqDbHlEG5UHIyxjDkXCPKkv3i=k-s256', 'display_name': 'Old Gaming is Gold Gaming', 'link': 'https://stackoverflow.com/users/17646340/old-gaming-is-gold-gaming'}",False,9,,,0,0,1667220654,1667220654,,74263546,https://stackoverflow.com/questions/74263546/open-browser-through-multiple-public-ips,,Open browser through multiple public ips,CC BY-SA 4.0,,,,
1053,"['python', 'pytorch']","{'account_id': 2304027, 'reputation': 347, 'user_id': 2023682, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/6bea4d8a42daaa98f8e2618f70dffa90?s=256&d=identicon&r=PG', 'display_name': 'Sergio', 'link': 'https://stackoverflow.com/users/2023682/sergio'}",False,38,,,0,0,1667220564,1667209298,1667220564.0,74261370,https://stackoverflow.com/questions/74261370/sampling-patches-of-a-set-of-images-in-pytorch,,Sampling patches of a set of images in pytorch,CC BY-SA 4.0,,,,
1054,"['python', 'typeerror']","{'account_id': 26784879, 'reputation': 1, 'user_id': 20379222, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1DwEfm5sCFQfJOkdvFbNcRd0b-JmOLcJ20iHN1=k-s256', 'display_name': 'Asma B', 'link': 'https://stackoverflow.com/users/20379222/asma-b'}",False,42,,,0,-3,1667220486,1667219951,1667220486.0,74263405,https://stackoverflow.com/questions/74263405/typeerror-and-object-is-not-callable,,TypeError and object is not callable,CC BY-SA 4.0,,,,
