,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
1656,"['python', 'selenium', 'scrape']","{'account_id': 16915012, 'reputation': 63, 'user_id': 12296704, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b97fb082bfaac5630a53288e57e94afb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Iv&#225;n', 'link': 'https://stackoverflow.com/users/12296704/iv%c3%a1n'}",True,212,2,0,1621864434,1595338873,1595341210.0,63015833,CC BY-SA 4.0,https://stackoverflow.com/questions/63015833/extracting-text-returns-an-empty-string-while-scraping-google-scholar-with-sele,Extracting .text returns an empty string while scraping Google Scholar with Selenium,,,63016296.0,,,,
1657,"['python', 'python-3.x', 'azure', 'pycharm']","{'account_id': 12731217, 'reputation': 2859, 'user_id': 9247792, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ftIky.jpg?s=256&g=1', 'display_name': 'marcuse', 'link': 'https://stackoverflow.com/users/9247792/marcuse'}",True,9623,1,5,1621863456,1595094171,1595097968.0,62971796,CC BY-SA 4.0,https://stackoverflow.com/questions/62971796/how-to-solve-azure-keyvault-secrets-unauthorized-akv10032-invalid-issuer-err,How to solve azure keyvault secrets (Unauthorized) AKV10032: Invalid issuer. error in Python,,,67673042.0,,,,
1658,"['python', 'docker', 'ubuntu', 'pythonocc']","{'account_id': 19026912, 'reputation': 21, 'user_id': 13889776, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a8a2f76673570547b46ad4651cdb7b25?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joseph lzd', 'link': 'https://stackoverflow.com/users/13889776/joseph-lzd'}",False,397,0,1,1621801552,1594191350,1594219683.0,62789144,CC BY-SA 4.0,https://stackoverflow.com/questions/62789144/docker-modulenotfounderror-after-installing-modules,docker - ModuleNotFoundError after installing modules,,,,,,,
1659,"['python', 'tkinter']","{'account_id': 18914011, 'reputation': 119, 'user_id': 13842375, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dHR3f.jpg?s=256&g=1', 'display_name': 'wartonbega', 'link': 'https://stackoverflow.com/users/13842375/wartonbega'}",True,42,1,0,1621787743,1595253132,1621787743.0,62996891,,https://stackoverflow.com/questions/62996891/how-to-assign-specific-command-with-tkinter,How to assign specific command with tkinter,,,62999491.0,,1595275811.0,Duplicate,
1660,"['python', 'flask']","{'account_id': 16655069, 'reputation': 744, 'user_id': 12036706, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/432f1e1d90367baf786a268ba8289d70?s=256&d=identicon&r=PG&f=1', 'display_name': 'SARIM', 'link': 'https://stackoverflow.com/users/12036706/sarim'}",True,7223,1,1,1621782470,1595667152,1595679471.0,63086347,CC BY-SA 4.0,https://stackoverflow.com/questions/63086347/error-could-not-import-flask-app-hello,Error: Could not import &quot;flask-app-hello&quot;,,,,,,,
1661,"['python', 'text', 'nlp']","{'account_id': 7781148, 'reputation': 313, 'user_id': 10159065, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1461907727203772/picture?type=large', 'display_name': 'Aayush Gupta', 'link': 'https://stackoverflow.com/users/10159065/aayush-gupta'}",True,123,2,0,1621762105,1593705577,1593707973.0,62700467,CC BY-SA 4.0,https://stackoverflow.com/questions/62700467/how-to-format-a-text-file-such-that-it-removes-blank-files-and-trailing-space,How to format a text file such that it removes blank files and trailing space,,,62701130.0,,,,
1662,"['python', 'gitlab', 'gitlab-api']","{'account_id': 18135048, 'reputation': 21, 'user_id': 13189703, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78173e5f3e89e0acd33487915f8ec38e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dany', 'link': 'https://stackoverflow.com/users/13189703/dany'}",True,205,2,1,1621755338,1594826188,,62918175,CC BY-SA 4.0,https://stackoverflow.com/questions/62918175/revoke-gitlab-blocked-users-from-groups-using-python,Revoke Gitlab blocked users from groups using Python,,,,,,,
1663,"['python', 'csv', 'merge', 'operating-system', 'merge-file']","{'account_id': 14723899, 'reputation': 502, 'user_id': 11865845, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-CO7J2olZJzM/AAAAAAAAAAI/AAAAAAAAIg8/9pROx6wG_gQ/photo.jpg?sz=256', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/11865845/peter'}",True,2256,2,1,1621754203,1594337192,1621754203.0,62825183,CC BY-SA 4.0,https://stackoverflow.com/questions/62825183/how-to-merge-all-csv-files-in-a-specific-folder-using-python-and-os,How to merge all csv files in a specific folder using python and os,,,62837743.0,,,,
1664,"['python', 'pandas', 'finance']","{'account_id': 4144003, 'reputation': 727, 'user_id': 3398324, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tartaglia', 'link': 'https://stackoverflow.com/users/3398324/tartaglia'}",True,643,2,0,1621747725,1595392835,,63027001,CC BY-SA 4.0,https://stackoverflow.com/questions/63027001/computing-excess-returns,Computing excess returns,,,63027098.0,,,,
1665,"['python', 'tensorflow', 'machine-learning', 'keras', 'deep-learning']","{'account_id': 15458555, 'reputation': 1, 'user_id': 11151809, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-dslFVS_ugxQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdoC62K3gr1PrSEETZ1mjfiRJsR-w/mo/photo.jpg?sz=256', 'display_name': 'Juan Atenco', 'link': 'https://stackoverflow.com/users/11151809/juan-atenco'}",False,334,1,0,1621738163,1594413016,,62841866,CC BY-SA 4.0,https://stackoverflow.com/questions/62841866/how-to-use-evaluate-and-predict-functions-in-keras-implementation-of-sincnet,How to use evaluate and predict functions in keras implementation of SincNet?,,,,,,,
1666,"['python', 'error-handling', 'pycharm', 'beep']","{'account_id': 14817927, 'reputation': 33, 'user_id': 10701258, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-gDrKM4fvUac/AAAAAAAAAAI/AAAAAAAAALY/ZZyiKrK6rk0/photo.jpg?sz=256', 'display_name': 'Iram shahzadi', 'link': 'https://stackoverflow.com/users/10701258/iram-shahzadi'}",True,896,2,1,1621707566,1595845426,,63113332,CC BY-SA 4.0,https://stackoverflow.com/questions/63113332/using-beep-sound-at-point-of-error-in-python,Using beep sound at point of error in python,,,63113641.0,,,,
1667,"['python', 'matplotlib']","{'account_id': 19028005, 'reputation': 504, 'user_id': 13890678, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/z8FG4.jpg?s=256&g=1', 'display_name': 'lhoupert', 'link': 'https://stackoverflow.com/users/13890678/lhoupert'}",True,885,2,7,1621683600,1594206532,1594213072.0,62793436,CC BY-SA 4.0,https://stackoverflow.com/questions/62793436/get-coordinates-of-quiver-arrow-tip-and-bottom-when-plotting-in-uv-mode,Get coordinates of quiver arrow (tip and bottom) when plotting in &#39;uv&#39; mode,,,,,,,
1668,"['python', 'selenium', 'selenium-webdriver', 'webdriver', 'del']","{'account_id': 18236076, 'reputation': 35, 'user_id': 13274037, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fdafd96fbefc97bfdde9efb2de810627?s=256&d=identicon&r=PG&f=1', 'display_name': 'royer', 'link': 'https://stackoverflow.com/users/13274037/royer'}",True,1315,2,1,1621682896,1595595044,1595604526.0,63073928,CC BY-SA 4.0,https://stackoverflow.com/questions/63073928/importerror-sys-meta-path-is-none-python-is-likely-shutting-down-error-using-d,"ImportError: sys.meta_path is None, Python is likely shutting down error using driver.quit() within __del__()",,,,,,,
1669,"['python', 'class', 'oop', 'tetris']","{'account_id': 18231462, 'reputation': 11, 'user_id': 13270319, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-T-nNA3BjG-M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnTwjCpv5UlDNz5EokYT6pHeTfZ0g/photo.jpg?sz=256', 'display_name': 'Karina Meriina', 'link': 'https://stackoverflow.com/users/13270319/karina-meriina'}",False,340,3,0,1621625307,1593585741,1593929727.0,62671055,CC BY-SA 4.0,https://stackoverflow.com/questions/62671055/making-tetris-on-python,Making tetris on python,,,,,,,
1670,"['python', 'pipeline', 'rfe']","{'account_id': 18831603, 'reputation': 109, 'user_id': 13735281, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/622891a13399b3cf203db2a69d94d7d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'brenda89', 'link': 'https://stackoverflow.com/users/13735281/brenda89'}",True,444,1,0,1621602817,1594892797,,62931906,CC BY-SA 4.0,https://stackoverflow.com/questions/62931906/rfe-ranking-with-gridsearch,RFE ranking with Gridsearch,,,,,,,
1671,"['python', 'opencv', 'eigen']","{'account_id': 1339247, 'reputation': 543, 'user_id': 1281290, 'user_type': 'registered', 'accept_rate': 19, 'profile_image': 'https://www.gravatar.com/avatar/48bbc2ad2670d24e60a137f99eae912c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jogging Song', 'link': 'https://stackoverflow.com/users/1281290/jogging-song'}",True,446,1,2,1621585943,1593853154,,62727223,CC BY-SA 4.0,https://stackoverflow.com/questions/62727223/how-to-install-opencv-contrib-python-with-eigen-on-windows,How to install opencv-contrib-python with EIGEN on Windows?,,,,,,,
1672,"['python', 'neural-network', 'relu']","{'account_id': 16908030, 'reputation': 21, 'user_id': 12227869, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0107849db5e41c822fbe94952187d4e8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Corvette King', 'link': 'https://stackoverflow.com/users/12227869/corvette-king'}",False,3302,1,2,1621560532,1594004170,1594008468.0,62748609,CC BY-SA 4.0,https://stackoverflow.com/questions/62748609/invalidargumenterror-traceback-most-recent-call-last-ipython-input-115-cbd8db,InvalidArgumentError Traceback (most recent call last) &lt;ipython-input-115-cbd8dbea3c23&gt; in &lt;module&gt;,,,,,,,
1673,"['python', 'discord', 'discord.py']","{'account_id': 19182010, 'reputation': 1, 'user_id': 14013488, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20bc7d79616632087eb2c77090a380a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'bruhmoment', 'link': 'https://stackoverflow.com/users/14013488/bruhmoment'}",True,3630,2,0,1621533318,1596106059,1621533318.0,63171531,CC BY-SA 4.0,https://stackoverflow.com/questions/63171531/how-do-you-check-if-a-specific-user-reacts-to-a-specific-message-discord-py,How do you check if a specific user reacts to a specific message [discord.py],,,,,,,
1674,"['python', 'python-requests']","{'account_id': 17706588, 'reputation': 135, 'user_id': 12855011, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/146e8a7059f67f7818ab55c58749a5d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'zhong', 'link': 'https://stackoverflow.com/users/12855011/zhong'}",True,137,1,1,1621528587,1596029833,,63154911,CC BY-SA 4.0,https://stackoverflow.com/questions/63154911/setting-up-requests-default-configuration-for-all-requests,Setting up requests default configuration for all requests,,,,,,,
1675,"['python', 'import', 'package']","{'account_id': 17075345, 'reputation': 21, 'user_id': 12355128, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae691225bfb3805d47ef54cdde5dffa4?s=256&d=identicon&r=PG&f=1', 'display_name': 'abba', 'link': 'https://stackoverflow.com/users/12355128/abba'}",False,4698,1,-1,1621525382,1593837644,,62725413,CC BY-SA 4.0,https://stackoverflow.com/questions/62725413/in-python-how-to-fix-the-modulenotfounderror-no-module-named-problem,"In python, how to fix the ModuleNotFoundError: No module named &#39;***&#39; problem?",,,,,,,
1676,"['python', 'postgis', 'qgis']","{'account_id': 19100674, 'reputation': 41, 'user_id': 13949048, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/14be238403dce344155c15e0acf5334a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hordor', 'link': 'https://stackoverflow.com/users/13949048/hordor'}",True,859,2,2,1621519122,1595000793,,62957449,CC BY-SA 4.0,https://stackoverflow.com/questions/62957449/get-postgis-table-list-with-pyqgis-3-10-and-newer,Get PostGIS table list with PyQGIS 3.10 and newer,,,,,,,
1677,['python'],"{'account_id': 2864226, 'reputation': 271, 'user_id': 2458847, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/922deb4ba022fbac303fd798c1a4698a?s=256&d=identicon&r=PG', 'display_name': 'Rahul Wagh', 'link': 'https://stackoverflow.com/users/2458847/rahul-wagh'}",True,2514,4,1,1621435043,1595853808,,63115612,CC BY-SA 4.0,https://stackoverflow.com/questions/63115612/attributeerror-workbook-object-has-no-attribute-add-format,AttributeError: &#39;Workbook&#39; object has no attribute &#39;add_format&#39;,,,,,,,
1678,"['python', 'django', 'content-disposition']","{'account_id': 18051979, 'reputation': 31, 'user_id': 13121419, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CkPH4.png?s=256&g=1', 'display_name': 'Dsymbol', 'link': 'https://stackoverflow.com/users/13121419/dsymbol'}",True,4151,3,2,1621432730,1593977343,,62745439,CC BY-SA 4.0,https://stackoverflow.com/questions/62745439/how-do-i-use-fileresponse-set-headers-in-my-django-application-to-enable-mp3,how do i use FileResponse.set_headers() in my django application to enable .mp3 file download,,,,,,,
1679,"['python', 'pandas']","{'account_id': 6808417, 'reputation': 1174, 'user_id': 5239480, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Fupht.png?s=256&g=1', 'display_name': 'CtnDev', 'link': 'https://stackoverflow.com/users/5239480/ctndev'}",False,87,1,1,1621424230,1594389699,1621424195.0,62835955,CC BY-SA 4.0,https://stackoverflow.com/questions/62835955/how-to-get-proper-chunks-while-requesting-table-data-from-database-via-pandas,How to get proper chunks while requesting table data from database via Pandas?,,,,,,,
1680,"['python', 'tkinter']","{'account_id': 8145827, 'reputation': 113, 'user_id': 6134514, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b9704114431c0c052c8eedcbb60c15c4?s=256&d=identicon&r=PG&f=1', 'display_name': 'flexcookie', 'link': 'https://stackoverflow.com/users/6134514/flexcookie'}",True,283,1,-1,1621420173,1594878328,,62928237,CC BY-SA 4.0,https://stackoverflow.com/questions/62928237/askdirectory-closing-tkinter-window,askdirectory() closing Tkinter window,,,62928383.0,,,,
1681,"['python', 'python-3.x', 'windows', 'selenium-webdriver', 'firefox']","{'account_id': 19171112, 'reputation': 21, 'user_id': 14004848, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c206ca0df6a66c2a1de3e55cac3baa4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maahi', 'link': 'https://stackoverflow.com/users/14004848/maahi'}",True,1309,2,0,1621419278,1595871995,,63120754,CC BY-SA 4.0,https://stackoverflow.com/questions/63120754/problem-with-browser-webdriver-firefox,problem with browser = webdriver.Firefox(),,,,,,,
1682,"['python', 'gem5']","{'account_id': 16320006, 'reputation': 129, 'user_id': 11786072, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-e2Eon2zQg6Y/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf3qGUcCSWd90BaJ-PRa9TE6BDRUQ/photo.jpg?sz=256', 'display_name': 'shaymin shaymin', 'link': 'https://stackoverflow.com/users/11786072/shaymin-shaymin'}",True,630,1,2,1621403441,1595348736,,63018861,CC BY-SA 4.0,https://stackoverflow.com/questions/63018861/what-is-happening-in-m5-objects-init-py-file-gem5,What is happening in m5/objects/__init__.py file gem5,,,67597476.0,,,,
1683,"['python', 'object', 'attributes', 'attributeerror']","{'account_id': 11226138, 'reputation': 31, 'user_id': 8235695, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-rSFidn0OM6c/AAAAAAAAAAI/AAAAAAAACCA/Ie5YX7Yhcp8/photo.jpg?sz=256', 'display_name': 'Melany', 'link': 'https://stackoverflow.com/users/8235695/melany'}",False,309,1,0,1621353391,1595939885,,63134327,CC BY-SA 4.0,https://stackoverflow.com/questions/63134327/importing-dicom-files-in-python-missing-attribute,Importing DICOM Files in Python - Missing Attribute,,,,,,,
1684,"['python', 'zip']","{'account_id': 18949370, 'reputation': 83, 'user_id': 13827454, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/121399aa7653d637a43715d1f5939e9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Federico David', 'link': 'https://stackoverflow.com/users/13827454/federico-david'}",False,605,0,1,1621340028,1594393302,,62837049,CC BY-SA 4.0,https://stackoverflow.com/questions/62837049/i-want-to-unzip-a-file-that-is-in-parts-zip-001-zip-002-python,"I want to unzip a file that is in parts zip.001, zip.002. PYTHON",,,,,,,
1685,"['python', 'apache', 'mod-wsgi', 'plotly-dash']","{'account_id': 15111330, 'reputation': 60, 'user_id': 10905324, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d094a04e4a364c69e8ccce81c7d7ae3c?s=256&d=identicon&r=PG&f=1', 'display_name': 'alexr', 'link': 'https://stackoverflow.com/users/10905324/alexr'}",False,2212,1,1,1621335040,1595244258,1621335040.0,62994338,CC BY-SA 4.0,https://stackoverflow.com/questions/62994338/deploying-dash-app-on-apache-using-mod-wsgi,Deploying Dash app on Apache using mod_wsgi,,,,,,,
1686,"['python', 'pandas']","{'account_id': 8459212, 'reputation': 5150, 'user_id': 6345518, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a6d9adbc6223791973c9da64f0cb1a8b?s=256&d=identicon&r=PG&f=1', 'display_name': 'JE_Muc', 'link': 'https://stackoverflow.com/users/6345518/je-muc'}",True,626,1,5,1621328158,1595257131,,62998216,CC BY-SA 4.0,https://stackoverflow.com/questions/62998216/pandas-reindexing-multiindex-not-working-properly,pandas reindexing multiindex not working properly,,,,,,,
