,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,migrated_from,community_owned_date
1291,['python'],"{'account_id': 443553, 'reputation': 7785, 'user_id': 834839, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3846bd89a1d8366cd1b6b1cc40fd69d9?s=256&d=identicon&r=PG', 'display_name': 'canadadry', 'link': 'https://stackoverflow.com/users/834839/canadadry'}",True,112,9870318.0,4,3,1403799649,1332756461,9870221,CC BY-SA 3.0,https://stackoverflow.com/questions/9870221/is-there-a-built-in-feature-to-say-a-dict-a-contains-another-dict-b,is there a built-in feature to say a dict A contains another dict B?,,,,,,
1292,"['python', 'generator', 'sequence', 'list-comprehension']","{'account_id': 329709, 'reputation': 6719, 'user_id': 653379, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/f6acb0011b5fdff139c9bc99506811c1?s=256&d=identicon&r=PG', 'display_name': 'xralf', 'link': 'https://stackoverflow.com/users/653379/xralf'}",True,6958,9736243.0,4,5,1403723583,1331896067,9736167,CC BY-SA 3.0,https://stackoverflow.com/questions/9736167/generate-time-sequence-with-step-7-seconds,Generate time sequence with step 7 seconds,,,,,,
1293,"['python', 'multiprocessing', 'python-c-api']","{'account_id': 12697, 'reputation': 2411, 'user_id': 25149, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/70eda0e4731f3e400b80b31dcd1fe49c?s=256&d=identicon&r=PG', 'display_name': 'flashk', 'link': 'https://stackoverflow.com/users/25149/flashk'}",True,510,10152741.0,1,1,1403532755,1333047779,9931749,CC BY-SA 3.0,https://stackoverflow.com/questions/9931749/passing-a-string-from-c-to-python-to-multiprocessing-without-making-an-extra-cop,Passing a string from C to Python to multiprocessing without making an extra copy,,1403532755.0,,,,
1294,"['python', 'windows']","{'account_id': 1355438, 'reputation': 225, 'user_id': 1293936, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/950f2369f29c8216e4e1f8520e3ad43c?s=256&d=identicon&r=PG', 'display_name': 'aman.kejriwal', 'link': 'https://stackoverflow.com/users/1293936/aman-kejriwal'}",True,126,9938029.0,1,1,1403532655,1333088491,9937935,CC BY-SA 3.0,https://stackoverflow.com/questions/9937935/importerror-when-package-is-symlinked-on-windows,ImportError when package is symlinked on Windows,,1403532655.0,,,,
1295,"['python', 'colors', 'pixel', 'python-2.6']","{'account_id': 312694, 'reputation': 1482, 'user_id': 626915, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/3f96bb490acbb8d26b5618889ac16819?s=256&d=identicon&r=PG', 'display_name': 'Dech', 'link': 'https://stackoverflow.com/users/626915/dech'}",True,335,9887948.0,2,1,1403532372,1332843734,9887663,CC BY-SA 3.0,https://stackoverflow.com/questions/9887663/find-the-colour-of-a-pixel-at-a-given-location-without-importing-non-standard-li,Find the colour of a pixel at a given location without importing non-standard libraries,,1403532372.0,,,,
1296,"['c#', 'python', 'command-line', 'tortoisesvn']","{'account_id': 1212854, 'reputation': 3, 'user_id': 1181072, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a2f4f9cc913327a00408d66204fabad4?s=256&d=identicon&r=PG', 'display_name': 'ssykes', 'link': 'https://stackoverflow.com/users/1181072/ssykes'}",True,346,9915122.0,1,0,1403532352,1332883511,9897935,CC BY-SA 3.0,https://stackoverflow.com/questions/9897935/how-can-i-get-a-python-script-to-find-the-right-tortoise-exe-if-i-have-multiple,"How can I get a python script to find the right Tortoise.exe if I have multiple Tortoise clients (Git, SVN) installed?",,1403532352.0,,,,
1297,"['python', 'path', 'beautifulsoup', 'easy-install']","{'account_id': 1340561, 'reputation': 311, 'user_id': 1282311, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/b3df04d2347c8cb1b2c0b2dc5f5271aa?s=256&d=identicon&r=PG', 'display_name': 'boothtp', 'link': 'https://stackoverflow.com/users/1282311/boothtp'}",True,4645,9797717.0,3,1,1403532290,1332294799,9797613,CC BY-SA 3.0,https://stackoverflow.com/questions/9797613/installing-easy-install-not-so-easy,"Installing easy_install, NOT SO EASY",,1403532290.0,,,,
1298,"['python', 'ffmpeg', 'http-streaming']","{'account_id': 234029, 'reputation': 1062, 'user_id': 499926, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/180180d48d89052c24374f27adf9d35e?s=256&d=identicon&r=PG', 'display_name': 'ov1d1u', 'link': 'https://stackoverflow.com/users/499926/ov1d1u'}",True,7130,,1,1,1403532232,1331733689,9703440,CC BY-SA 3.0,https://stackoverflow.com/questions/9703440/streaming-ffmpeg-output-over-http,Streaming ffmpeg output over HTTP,,1495535497.0,,,,
1299,['python'],"{'account_id': 1316882, 'reputation': 45, 'user_id': 1263530, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ed8ccea14c45e103f6e971315aa7700?s=256&d=identicon&r=PG', 'display_name': 'RustyJuggler', 'link': 'https://stackoverflow.com/users/1263530/rustyjuggler'}",True,1492,9663347.0,1,2,1403532180,1331537831,9663259,CC BY-SA 3.0,https://stackoverflow.com/questions/9663259/python-2-x-and-3-x-together-on-windows,Python 2.x and 3.x together on Windows,,1495540844.0,,,,
1300,"['python', 'python-3.x', 'installation', 'virtualenv']","{'account_id': 1280932, 'reputation': 16494, 'user_id': 1235039, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/230bedd1687c5c8690bed7c87c5942e4?s=256&d=identicon&r=PG', 'display_name': 'aquavitae', 'link': 'https://stackoverflow.com/users/1235039/aquavitae'}",True,3190,10005570.0,2,1,1403532150,1331533214,9662545,CC BY-SA 3.0,https://stackoverflow.com/questions/9662545/what-is-the-best-way-to-install-python-on-windows,What is the best way to install python on Windows,,1403532150.0,,,,
1301,"['python', 'macos', 'ubuntu']","{'account_id': 1086135, 'reputation': 1812, 'user_id': 1081814, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/360850adb240617689a10262e43af06f?s=256&d=identicon&r=PG', 'display_name': 'John Kim', 'link': 'https://stackoverflow.com/users/1081814/john-kim'}",True,5069,9551132.0,1,0,1403531927,1330816836,9550743,CC BY-SA 3.0,https://stackoverflow.com/questions/9550743/how-to-run-python-script-on-ubuntu-windows-and-mac,"How to run Python script on Ubuntu, Windows and MAC",,1403531927.0,,,,
1302,"['python', 'c', 'awk', 'sed']","{'account_id': 1137992, 'reputation': 37, 'user_id': 1122640, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7ef8b8ed6acc97c9948753c2244d53e?s=256&d=identicon&r=PG', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/1122640/sam'}",True,147,,3,0,1403531883,1331090354,9595336,CC BY-SA 3.0,https://stackoverflow.com/questions/9595336/how-to-do-i-want-to-get-this-string-from-log-txt-file,how to do i want to get this string from log.txt file,,1403531883.0,,,,
1303,"['python', 'eclipse', 'pydev']","{'account_id': 89260, 'reputation': 3929, 'user_id': 246390, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/fb313c0f3966dac777080aeaffa5460b?s=256&d=identicon&r=PG', 'display_name': 'Deleted', 'link': 'https://stackoverflow.com/users/246390/deleted'}",True,3965,9600147.0,1,1,1403531873,1331063764,9590871,CC BY-SA 3.0,https://stackoverflow.com/questions/9590871/pydev-using-pylint-no-output-in-problems-view-only-in-console,"PyDev using Pylint: No output in Problems View, only in Console",,1403531873.0,,,,
1304,"['python', 'eclipse', 'python-3.x', 'pydev']","{'account_id': 167776, 'reputation': 469, 'user_id': 392803, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/937826ae21ff79cc3150e08966437d31?s=256&d=identicon&r=PG', 'display_name': 'Jorge Guzman', 'link': 'https://stackoverflow.com/users/392803/jorge-guzman'}",True,736,,1,0,1403531699,1331499533,9658846,CC BY-SA 3.0,https://stackoverflow.com/questions/9658846/not-finding-other-files-in-the-same-workspace-folder-in-eclipse-with-pydev,Not finding other files in the same workspace folder in Eclipse with PyDev,,1403531699.0,,,,
1305,"['python', 'dictionary']","{'account_id': 1242267, 'reputation': 287, 'user_id': 1204582, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/bd7f7354e5ba0b33879891eaca2d873b?s=256&d=identicon&r=PG', 'display_name': 'Linda', 'link': 'https://stackoverflow.com/users/1204582/linda'}",False,96,,0,1,1403436718,1331239694,9624703,,https://stackoverflow.com/questions/9624703/updating-a-dictionary-by-adding-the-integer-1-to-a-select-few-values-in-a-python,Updating a dictionary by adding the integer 1 to a select few values in a python dictionary,,1495540993.0,1331340235.0,exact duplicate,,
1306,"['python', 'dictionary']","{'account_id': 1242267, 'reputation': 287, 'user_id': 1204582, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/bd7f7354e5ba0b33879891eaca2d873b?s=256&d=identicon&r=PG', 'display_name': 'Linda', 'link': 'https://stackoverflow.com/users/1204582/linda'}",True,23410,9623891.0,3,1,1402917351,1331236029,9623836,CC BY-SA 3.0,https://stackoverflow.com/questions/9623836/adding-a-constant-integer-to-a-value-in-a-python-dictionary,Adding a constant integer to a value in a python dictionary,,1402917351.0,,,,
1307,"['python', 'binary-search']","{'account_id': 454468, 'reputation': 7943, 'user_id': 852081, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/fca74388d18ba4b0fb9e4fbd62cf3696?s=256&d=identicon&r=PG', 'display_name': 'bobek', 'link': 'https://stackoverflow.com/users/852081/bobek'}",True,247,9918380.0,1,2,1402860035,1332988361,9918348,CC BY-SA 3.0,https://stackoverflow.com/questions/9918348/binary-search-in-python-weird-behavior,binary search in python weird behavior,,,,,,
1308,"['python', 'mysql', 'django']","{'account_id': 106144, 'reputation': 4289, 'user_id': 282869, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/5e29ae1b88ad49215fbaf8980cf89d9d?s=256&d=identicon&r=PG', 'display_name': 'Ed.', 'link': 'https://stackoverflow.com/users/282869/ed'}",True,1658,9671028.0,2,0,1402577921,1331569420,9670866,CC BY-SA 3.0,https://stackoverflow.com/questions/9670866/dynamic-field-calculations-in-django,Dynamic field calculations in Django,,1402577921.0,,,,
1309,"['python', 'embedded']","{'account_id': 363551, 'reputation': 108922, 'user_id': 707381, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/439db9ac83f4ea14a904390900ec6634?s=256&d=identicon&r=PG', 'display_name': 'Randomblue', 'link': 'https://stackoverflow.com/users/707381/randomblue'}",True,7688,9566846.0,6,24,1402486040,1330617125,9519346,CC BY-SA 3.0,https://stackoverflow.com/questions/9519346/porting-python-to-an-embedded-system,Porting Python to an embedded system,,1330621810.0,,,,
1310,"['python', 'mysql', 'pyqt']","{'account_id': 154149, 'reputation': 1356, 'user_id': 369878, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/9a615bf556fb859ba06cf396dbb53d81?s=256&d=identicon&r=PG', 'display_name': 'Cryptite', 'link': 'https://stackoverflow.com/users/369878/cryptite'}",True,3893,9779083.0,2,5,1402448873,1332194471,9778602,CC BY-SA 3.0,https://stackoverflow.com/questions/9778602/qtsql-vs-mysqldb-vs-sqlalchemy,QtSql vs MySQLdb vs SQLAlchemy,,,,,,
1311,"['python', 'web-services', 'api', 'google-app-engine', 'url']","{'account_id': 383070, 'reputation': 842, 'user_id': 738684, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/54ace5526b61e5bf1aaf7de469e0eb47?s=256&d=identicon&r=PG', 'display_name': 'Akshay Raje', 'link': 'https://stackoverflow.com/users/738684/akshay-raje'}",False,652,,2,2,1402412715,1332843053,9887474,,https://stackoverflow.com/questions/9887474/is-there-any-url-info-meta-data-webservice-api,Is there any URL info / meta data webservice API?,,1392732915.0,1523186284.0,Not suitable for this site,,
1312,"['python', 'path', 'chdir', 'realpath']","{'account_id': 1311451, 'reputation': 105, 'user_id': 1259380, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9458520e220e701dc611f1b13c05d6ec?s=256&d=identicon&r=PG', 'display_name': 'jj.', 'link': 'https://stackoverflow.com/users/1259380/jj'}",True,17707,9888171.0,1,6,1401714377,1332842329,9887259,CC BY-SA 3.0,https://stackoverflow.com/questions/9887259/python-os-path-realpath-not-working-properly,python os.path.realpath not working properly,,1401714377.0,,,,
1313,['python'],"{'account_id': 1302131, 'reputation': 1896, 'user_id': 1251826, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/fd3c7cb770e244ef3b5138629c2d1288?s=256&d=identicon&r=PG', 'display_name': 'Seb', 'link': 'https://stackoverflow.com/users/1251826/seb'}",True,572,9753886.0,6,2,1401684996,1332018106,9753680,CC BY-SA 3.0,https://stackoverflow.com/questions/9753680/python-parameters-beginner,Python Parameters (beginner),,,,,,
1314,"['python', 'math', 'probability']","{'account_id': 112681, 'reputation': 28457, 'user_id': 297114, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/VnpuJ.jpg?s=256&g=1', 'display_name': 'Oscar Mederos', 'link': 'https://stackoverflow.com/users/297114/oscar-mederos'}",True,11279,9951952.0,2,1,1401663569,1333153122,9951883,CC BY-SA 3.0,https://stackoverflow.com/questions/9951883/generating-values-from-normal-distribution-using-box-muller-method,Generating values from Normal distribution using Box-Muller method,,,,,,
1315,"['python', 'image-processing', 'scipy', 'filtering', 'median']","{'account_id': 1353631, 'reputation': 25781, 'user_id': 1292464, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/54b6d94324bf5295ae4ea81e363e1549?s=256&d=identicon&r=PG&f=1', 'display_name': 'bla', 'link': 'https://stackoverflow.com/users/1292464/bla'}",True,3167,,3,5,1401620204,1332750133,9868757,CC BY-SA 3.0,https://stackoverflow.com/questions/9868757/using-scipy-weave-inline-for-fast-2d-median-filtering,Using scipy.weave.inline for fast 2D median filtering,,1495535676.0,,,,
1316,"['python', 'ncurses', 'curses']","{'account_id': 121947, 'reputation': 27032, 'user_id': 315427, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/0852b879b171828b74a63d3bef359bc3?s=256&d=identicon&r=PG', 'display_name': 'Pablo', 'link': 'https://stackoverflow.com/users/315427/pablo'}",True,1793,,1,5,1401308180,1332496512,9837104,CC BY-SA 3.0,https://stackoverflow.com/questions/9837104/how-to-resize-curses-pad,How to resize curses pad?,,,,,,
1317,"['python', 'unix']","{'account_id': 1133975, 'reputation': 675, 'user_id': 1119429, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/0a32c5744ceff298b6a9452fe7872409?s=256&d=identicon&r=PG', 'display_name': 'user1119429', 'link': 'https://stackoverflow.com/users/1119429/user1119429'}",False,390,,4,0,1400970473,1330701627,9535732,CC BY-SA 3.0,https://stackoverflow.com/questions/9535732/how-to-extract-all-the-urls-from-a-website,How to extract all the url&#39;s from a website?,,,,,,
1318,['python'],"{'account_id': 887255, 'reputation': 475, 'user_id': 926392, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/7b6fb8894c2f8bc75318fb0e34734c57?s=256&d=identicon&r=PG', 'display_name': 'Sergey Filkin', 'link': 'https://stackoverflow.com/users/926392/sergey-filkin'}",True,2594,9859935.0,1,2,1400873647,1332675677,9859852,CC BY-SA 3.0,https://stackoverflow.com/questions/9859852/strange-behaviour-on-a-list-with-100000-elements,Strange behaviour on a list with 100000 elements,,1400873647.0,,,,
1319,"['python', 'django', 'migration', 'django-south']","{'account_id': 329893, 'reputation': 815, 'user_id': 653686, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/d4def6ebb828cf56e871e79358894244?s=256&d=identicon&r=PG', 'display_name': 'StanM', 'link': 'https://stackoverflow.com/users/653686/stanm'}",True,5576,9627145.0,3,5,1400791835,1331251206,9626979,CC BY-SA 3.0,https://stackoverflow.com/questions/9626979/problems-installing-south-with-django-south-migrationhistory-tables-do-not-get,Problems installing South with Django (south_migrationhistory tables do not get created),,,,,,
1320,"['python', 'django', 'django-models', 'django-forms', 'django-contrib']","{'account_id': 1174630, 'reputation': 26380, 'user_id': 1150923, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/62a90de026a6ee4bcbc8c03542511437?s=256&d=identicon&r=PG', 'display_name': 'hobbes3', 'link': 'https://stackoverflow.com/users/1150923/hobbes3'}",True,6898,9941334.0,3,6,1400339745,1333101984,9940908,CC BY-SA 3.0,https://stackoverflow.com/questions/9940908/when-storing-phone-numbers-in-django-should-i-store-them-as-an-raw-digits-or-us,"When storing phone numbers in Django, should I store them as an raw digits or use django.contrib.localflavor?",,,,,,
