,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from,locked_date
1364,"['python', 'vlookup']","{'account_id': 18383358, 'reputation': 11, 'user_id': 13390986, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-jIOk_mJSEqU/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNJX4a6dNGDI2OmMBazH5nHmIm4TQ/photo.jpg?sz=256', 'display_name': 'KARTIK TRIPATHI', 'link': 'https://stackoverflow.com/users/13390986/kartik-tripathi'}",False,316,1,0,1629732750,1588236304,61519354,CC BY-SA 4.0,https://stackoverflow.com/questions/61519354/vlookup-using-a-for-loop,Vlookup using a for-loop,1629732750.0,,,,,,
1365,"['python', 'pandas', 'amazon-web-services', 'amazon-s3', 'aws-lambda']","{'account_id': 12212604, 'reputation': 4241, 'user_id': 8913983, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10208849093023890/picture?type=large', 'display_name': 'Jonas Palačionis', 'link': 'https://stackoverflow.com/users/8913983/jonas-pala%c4%8dionis'}",True,23747,2,9,1629709288,1587050502,61253928,CC BY-SA 4.0,https://stackoverflow.com/questions/61253928/writing-pandas-dataframe-to-s3-bucket-aws,Writing pandas dataframe to S3 bucket (AWS),1629709288.0,61347388.0,,,,,
1366,"['python', 'linux', 'oracle', 'cx-oracle']","{'account_id': 15004631, 'reputation': 595, 'user_id': 10831094, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/c15e7.jpg?s=256&g=1', 'display_name': 'Rustam Pulatov', 'link': 'https://stackoverflow.com/users/10831094/rustam-pulatov'}",True,6831,2,2,1629693166,1586613963,61158053,CC BY-SA 4.0,https://stackoverflow.com/questions/61158053/linux-connect-ot-oracle-cx-oracle-databaseerror-dpi-1047-cannot-locate-a-64-b,Linux. Connect ot Oracle. cx_Oracle.DatabaseError: DPI-1047 Cannot locate a 64-bit Oracle Client library: &quot;libclntsh.so,,61167704.0,,,,,
1367,"['python', 'url', 'web-scraping', 'beautifulsoup']","{'account_id': 18320729, 'reputation': 13, 'user_id': 13341549, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/58e6306dd151b7279b994eb8d5d255b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'dpeters555', 'link': 'https://stackoverflow.com/users/13341549/dpeters555'}",True,2878,1,1,1629567300,1587144017,61277164,CC BY-SA 4.0,https://stackoverflow.com/questions/61277164/scrape-tables-on-multiple-pages-with-single-url,Scrape Tables on Multiple Pages with Single URL,1587144978.0,61278311.0,1631371603.0,,,,
1368,"['python', 'pytest', 'global', 'python-venv', 'flake8']","{'account_id': 5612953, 'reputation': 2616, 'user_id': 4445175, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://graph.facebook.com/100001800058711/picture?type=large', 'display_name': 'Wlad', 'link': 'https://stackoverflow.com/users/4445175/wlad'}",True,1640,3,1,1629560056,1587315991,61308334,CC BY-SA 4.0,https://stackoverflow.com/questions/61308334/how-to-install-python-dev-dependencies-globally-so-that-i-dont-have-to-reinst,How to install Python (dev) dependencies globally so that I don&#39;t have to reinstall them in every venv?,,,,,,,
1369,"['python', 'django', 'rest', 'api', 'django-templates']","{'account_id': 16112174, 'reputation': 492, 'user_id': 11630148, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-TKIQ_0mbiNQ/AAAAAAAAAAI/AAAAAAAAB-g/v40vzAF5aBs/photo.jpg?sz=256', 'display_name': 'Vicente Garcia-Reyes', 'link': 'https://stackoverflow.com/users/11630148/vicente-garcia-reyes'}",True,1549,2,2,1629539384,1586989545,61239669,CC BY-SA 4.0,https://stackoverflow.com/questions/61239669/show-data-from-api-on-django-template,Show data from API on Django template,1629539384.0,,,,,,
1370,"['python', 'math']","{'account_id': 18249801, 'reputation': 11, 'user_id': 13287992, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50c0f31ec2ea2dc4df39945d12186af0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Madhav Negi', 'link': 'https://stackoverflow.com/users/13287992/madhav-negi'}",True,1306,3,0,1629536777,1586620949,61159737,,https://stackoverflow.com/questions/61159737/project-eulers-multiples-of-3-and-5-problem-python,Project Euler&#39;s Multiples of 3 and 5 - Problem - Python,1587166492.0,,,1630137208.0,Duplicate,,
1371,"['python', 'django', 'django-rest-framework']","{'account_id': 5242277, 'reputation': 6135, 'user_id': 4188968, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/mYDSP.jpg?s=256&g=1', 'display_name': 'splunk', 'link': 'https://stackoverflow.com/users/4188968/splunk'}",False,623,1,4,1629498607,1587313708,61307814,CC BY-SA 4.0,https://stackoverflow.com/questions/61307814/url-contains-spaces-in-django-v3,url contains spaces in django v3,1587317431.0,,,,,,
1372,"['python', 'colors', 'plotly', 'plotly-python']","{'account_id': 4801184, 'reputation': 901, 'user_id': 3877781, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Christian', 'link': 'https://stackoverflow.com/users/3877781/christian'}",True,15912,3,13,1629498195,1587504367,61353532,CC BY-SA 4.0,https://stackoverflow.com/questions/61353532/plotly-how-to-get-the-trace-color-attribute-in-order-to-plot-selected-marker-wi,Plotly: How to get the trace color attribute in order to plot selected marker with same color?,1609913358.0,61354188.0,,,,,
1373,"['python', 'docker', 'apache-tika', 'tika-server']","{'account_id': 16663222, 'reputation': 97, 'user_id': 12042664, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mC-kuTClee-m2ZN7wiUnGYntNOKZQuEAbv9Hp1F=k-s256', 'display_name': 'Space X', 'link': 'https://stackoverflow.com/users/12042664/space-x'}",False,510,1,0,1629463819,1586453506,61126854,CC BY-SA 4.0,https://stackoverflow.com/questions/61126854/tika-parser-python-with-docker-giving-runtimeerror-details-unable-to-start-tik,Tika parser python with Docker giving RuntimeError: Details: Unable to start Tika server,,,,,,,
1374,"['python', 'linux', 'pip']","{'account_id': 56734, 'reputation': 21861, 'user_id': 169947, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/94c9072a6b1ac6e02e735b3df640e277?s=256&d=identicon&r=PG', 'display_name': 'Ken Williams', 'link': 'https://stackoverflow.com/users/169947/ken-williams'}",True,1991,3,6,1629431643,1586447922,61125258,CC BY-SA 4.0,https://stackoverflow.com/questions/61125258/upgrading-pip-removes-other-pythons-pips,Upgrading `pip` removes other python&#39;s pips,1586462582.0,61129679.0,,,,,
1375,"['python', 'arrays', 'list', 'numpy']","{'account_id': 5908634, 'reputation': 305, 'user_id': 7021137, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/J5YbI.jpg?s=256&g=1', 'display_name': 'NoVa', 'link': 'https://stackoverflow.com/users/7021137/nova'}",True,1118,2,1,1629378917,1585975256,61023841,CC BY-SA 4.0,https://stackoverflow.com/questions/61023841/unpacking-a-list-of-numpy-arrays,Unpacking a List of Numpy Arrays,1585975790.0,61023976.0,,,,,
1376,['python'],"{'account_id': 86204, 'reputation': 39405, 'user_id': 239879, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b9e2d7ef70e61ce1c509e556c453626d?s=256&d=identicon&r=PG', 'display_name': 'Shamoon', 'link': 'https://stackoverflow.com/users/239879/shamoon'}",True,666,2,7,1629356213,1586099257,61044688,CC BY-SA 4.0,https://stackoverflow.com/questions/61044688/how-do-i-import-something-from-a-nested-child-directory-with-python,How do I import something from a nested child directory with Python?,1586099613.0,61218523.0,,,,,
1377,"['python', 'django', 'django-rest-framework', 'django-serializer']","{'account_id': 7688622, 'reputation': 717, 'user_id': 5825574, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/83bde876fad622e11077a2f8c4cb8cd8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dibidalidomba', 'link': 'https://stackoverflow.com/users/5825574/dibidalidomba'}",True,2874,5,4,1629335804,1587647522,61388113,CC BY-SA 4.0,https://stackoverflow.com/questions/61388113/how-can-i-access-serializers-field-data-before-its-type-validation,How can I access serializer&#39;s field data before its type validation?,,,,,,,
1378,"['python', 'logging', 'yocto', 'bitbake', 'yocto-wic']","{'account_id': 8658282, 'reputation': 363, 'user_id': 6481738, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-9t7bR-UyHNI/AAAAAAAAAAI/AAAAAAAAABA/j_Uq62KMqb0/photo.jpg?sz=256', 'display_name': 'Raxesh Oriya', 'link': 'https://stackoverflow.com/users/6481738/raxesh-oriya'}",False,403,0,0,1629312362,1587992743,61459590,CC BY-SA 4.0,https://stackoverflow.com/questions/61459590/how-to-enable-logging-of-python-script-in-yocto-poky-layer,How to enable logging of python script in yocto poky layer?,1629312362.0,,,,,,
1379,"['python', 'pandas']","{'account_id': 18352286, 'reputation': 1, 'user_id': 13366184, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/296b9beabac679f659e937b8c2eb688c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hemangi', 'link': 'https://stackoverflow.com/users/13366184/hemangi'}",False,89,0,0,1629287667,1587418572,61332422,CC BY-SA 4.0,https://stackoverflow.com/questions/61332422/how-to-get-sum-of-rows-and-column-in-python-pandas-using-some-conditions,How to get sum of rows and column in python pandas using some conditions,1629287667.0,,,,,,
1380,"['python', 'colors', 'terminal-color']","{'account_id': 8970623, 'reputation': 3412, 'user_id': 6689249, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-lhuuxYmUlKY/AAAAAAAAAAI/AAAAAAAAAE4/2AOKlbKhtRg/photo.jpg?sz=256', 'display_name': 'aiven', 'link': 'https://stackoverflow.com/users/6689249/aiven'}",True,409,2,3,1629284072,1587126277,61271608,CC BY-SA 4.0,https://stackoverflow.com/questions/61271608/how-to-show-colors-in-string-generated-by-json-dump,How to show colors in string generated by json.dump?,1587126828.0,,,,,,
1381,"['python', 'django', 'django-forms']","{'account_id': 15298263, 'reputation': 1862, 'user_id': 11037602, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7de54afdad247d5f10886d3f130fba85?s=256&d=identicon&r=PG&f=1', 'display_name': 'Justcurious', 'link': 'https://stackoverflow.com/users/11037602/justcurious'}",True,1232,2,0,1629282643,1587306660,61306006,CC BY-SA 4.0,https://stackoverflow.com/questions/61306006/how-to-override-help-text-and-label-for-password-form-in-django,How to override help_text and label for password form in django,,61306119.0,,,,,
1382,"['python', 'tensorflow', 'keras', 'deep-learning', 'random-seed']","{'account_id': 9968983, 'reputation': 2989, 'user_id': 7375754, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/830f6d236ab0502a68fd9b9daf7f729f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jane Sully', 'link': 'https://stackoverflow.com/users/7375754/jane-sully'}",True,1132,2,7,1629275602,1587349764,61314247,CC BY-SA 4.0,https://stackoverflow.com/questions/61314247/not-able-to-reproduce-results-with-tensorflow-even-with-random-seed,Not able to reproduce results with Tensorflow even with random seed,1587366345.0,,,,,,
1383,"['python', 'python-idle', 'pyperclip']","{'account_id': 8888873, 'reputation': 27, 'user_id': 6636235, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-mSDOk_7ZXNI/AAAAAAAAAAI/AAAAAAAAB90/wshN5Aw8KHo/photo.jpg?sz=256', 'display_name': 'Sachin Palande', 'link': 'https://stackoverflow.com/users/6636235/sachin-palande'}",True,1390,3,1,1629262225,1587582279,61373138,CC BY-SA 4.0,https://stackoverflow.com/questions/61373138/unable-to-import-pyperclip-in-my-python-idle-but-able-to-import-from-command-pr,"Unable to import pyperclip in my python IDLE, but able to import from command prompt",1587670515.0,61398368.0,1630177719.0,,,,
1384,"['python', 'django', 'postgresql', 'heroku', 'django-rest-framework']","{'account_id': 14743295, 'reputation': 191, 'user_id': 12273958, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Dwo_OkbfJTw/AAAAAAAAAAI/AAAAAAAAJT4/fjzM0DTSr2A/photo.jpg?sz=256', 'display_name': 'aman goyal', 'link': 'https://stackoverflow.com/users/12273958/aman-goyal'}",True,4390,3,4,1629261570,1586571727,61151338,CC BY-SA 4.0,https://stackoverflow.com/questions/61151338/cannot-restore-postgres-dump-on-heroku,Cannot restore postgres dump on heroku,,61191621.0,,,,,
1385,"['python', 'flask', 'flask-wtforms']","{'account_id': 18318746, 'reputation': 13, 'user_id': 13339992, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-UvEu8h9X6CE/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPR4d4yvi8KeXX6ZQg9KMMf8RYk6w/photo.jpg?sz=256', 'display_name': 'samuel akande', 'link': 'https://stackoverflow.com/users/13339992/samuel-akande'}",False,1435,1,0,1629196432,1587132486,61273612,CC BY-SA 4.0,https://stackoverflow.com/questions/61273612/implementing-a-modal-form-with-flask,Implementing a Modal Form with Flask,1587132719.0,,,,,,
1386,['python'],"{'account_id': 16549486, 'reputation': 3, 'user_id': 11958205, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-LG9IrcjJzTg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd7ZQljRGBuPmeRbxrhjWsvb7h9SQ/photo.jpg?sz=256', 'display_name': 'Rawad Sabbar', 'link': 'https://stackoverflow.com/users/11958205/rawad-sabbar'}",True,63,1,-2,1629186248,1586273448,61083684,,https://stackoverflow.com/questions/61083684/threads-vs-multiprocessor-python,Threads vs Multiprocessor Python,1586274650.0,61083901.0,,1586274449.0,Duplicate,,
1387,"['python', 'loops', 'range']","{'account_id': 18066241, 'reputation': 25, 'user_id': 13132045, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156771871897484/picture?type=large', 'display_name': 'Haseeb Haque', 'link': 'https://stackoverflow.com/users/13132045/haseeb-haque'}",True,9368,4,2,1629181752,1586753015,61181651,CC BY-SA 4.0,https://stackoverflow.com/questions/61181651/given-a-range-of-first-10-numbers-iterate-from-start-number-to-the-end-number-a,"Given a range of first 10 numbers, Iterate from start number to the end number and print the sum of the current number and previous number",1626436371.0,61181984.0,1629181794.0,,,,
1388,"['python', 'pandas', 'dataframe', 'data-science']","{'account_id': 14125510, 'reputation': 1950, 'user_id': 10204932, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/--JqwxHSrrxY/AAAAAAAAAAI/AAAAAAAAATM/uU0XBHjoNYg/photo.jpg?sz=256', 'display_name': 'Deepam Gupta', 'link': 'https://stackoverflow.com/users/10204932/deepam-gupta'}",True,2924,2,0,1629152877,1587485477,61348016,CC BY-SA 4.0,https://stackoverflow.com/questions/61348016/what-does-dataframe-select-dtypesexclude-object-actually-do,What does DataFrame.select_dtypes(exclude=[&#39;object&#39;]) actually do?,1618918064.0,67173897.0,1629152895.0,,,,
1389,"['python', 'matplotlib', 'data-visualization', 'mplcursors', 'squarify']","{'account_id': 17907798, 'reputation': 15, 'user_id': 13010526, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e76d9d0f6a5495f7ed6c7aa506efe0b?s=256&d=identicon&r=PG&f=1', 'display_name': 'drkyeh', 'link': 'https://stackoverflow.com/users/13010526/drkyeh'}",True,1443,1,0,1629133450,1585817780,60987714,CC BY-SA 4.0,https://stackoverflow.com/questions/60987714/matplotlib-hover-text,Matplotlib Hover Text,1629133450.0,60994752.0,,,,,
1390,"['python', 'matplotlib', 'mplcursors']","{'account_id': 17659545, 'reputation': 41, 'user_id': 12818289, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f47d31b9bf6c17b63a76b62119d544a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rahul', 'link': 'https://stackoverflow.com/users/12818289/rahul'}",True,569,1,0,1629132263,1586853835,61203775,CC BY-SA 4.0,https://stackoverflow.com/questions/61203775/why-x-coordinates-thats-a-list-of-timestamp-dont-show-as-coordinates-in-matpl,"why x coordinates that&#39;s a list of timestamp, don&#39;t show as coordinates in matplotlib when mouse moves(hover)?",1629132263.0,61291554.0,,,,,
1391,"['python', 'matplotlib', 'jupyter-notebook', 'mplcursors']","{'account_id': 16292836, 'reputation': 275, 'user_id': 11776116, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d15ab6d06548bfeefb38339402598d94?s=256&d=identicon&r=PG&f=1', 'display_name': 'walid', 'link': 'https://stackoverflow.com/users/11776116/walid'}",True,351,1,1,1629132177,1587237357,61294866,CC BY-SA 4.0,https://stackoverflow.com/questions/61294866/how-to-increase-the-number-of-digits-of-x-and-y-coordinates-shown,How to increase the number of digits of x and y coordinates shown?,1629132177.0,61296749.0,,,,,
1392,"['python', 'azure', 'azure-machine-learning-service']","{'account_id': 48590, 'reputation': 1259, 'user_id': 144440, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/n71U0.png?s=256&g=1', 'display_name': 'Joachim Rosskopf', 'link': 'https://stackoverflow.com/users/144440/joachim-rosskopf'}",False,310,1,3,1629125861,1587391995,61324600,CC BY-SA 4.0,https://stackoverflow.com/questions/61324600/second-parallelrunstep-in-pipeline-times-out-at-start,Second `ParallelRunStep` in pipeline times out at start,,,,,,,
1393,"['python', 'pandas', 'pymc3']","{'account_id': 18346860, 'reputation': 51, 'user_id': 13380095, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ahbT4YtIeH0/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOloobCA8cgmTms5G63khVJzpaO2Q/photo.jpg?sz=256', 'display_name': '渡邊彰久', 'link': 'https://stackoverflow.com/users/13380095/%e6%b8%a1%e9%82%8a%e5%bd%b0%e4%b9%85'}",True,29376,4,5,1629125644,1587551529,61362942,CC BY-SA 4.0,https://stackoverflow.com/questions/61362942/concat-got-an-unexpected-keyword-argument-join-axes,concat() got an unexpected keyword argument &#39;join_axes&#39;,,,,,,,
