,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,accepted_answer_id,protected_date,migrated_from
1476,"['python', 'python-3.x', 'string', 'reverse']","{'account_id': 16217955, 'reputation': 9, 'user_id': 11710278, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-_ZldC_Tt-M0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcj7oP73bBktKC1SfsORbHGp74anw/photo.jpg?sz=256', 'display_name': 'Robert L', 'link': 'https://stackoverflow.com/users/11710278/robert-l'}",True,331,,3,0,1597927244,1561661367,1561663216.0,56797120,https://stackoverflow.com/questions/56797120/how-exactly-is-this-code-working-to-reverse-a-string-in-python,,How exactly is this code working to reverse a string in Python,CC BY-SA 4.0,,,
1477,"['python', 'levenshtein-distance']","{'account_id': 6960491, 'reputation': 279, 'user_id': 6214597, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/myQKM.jpg?s=256&g=1', 'display_name': 'Paulo', 'link': 'https://stackoverflow.com/users/6214597/paulo'}",True,4847,,2,2,1597913884,1560514323,1560515356.0,56597964,https://stackoverflow.com/questions/56597964/levenshtein-distance-between-list-of-number,,Levenshtein distance between list of number,CC BY-SA 4.0,56598172.0,,
1478,"['python', 'plotly']","{'account_id': 5351937, 'reputation': 199, 'user_id': 4265851, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/da5bfa8bac1a386107870f5a273502ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'lubom', 'link': 'https://stackoverflow.com/users/4265851/lubom'}",True,3928,,1,1,1597843728,1561475947,1561545233.0,56757294,https://stackoverflow.com/questions/56757294/how-to-force-plotly-to-use-exponents-for-small-numbers,,How to force Plotly to use exponents for small numbers?,CC BY-SA 4.0,,,
1479,"['python', 'unix', 'ascii', 'mainframe', 'ebcdic']","{'user_type': 'does_not_exist', 'display_name': 'user9185088'}",True,6525,,2,1,1597752780,1559624934,,56437665,https://stackoverflow.com/questions/56437665/ebcdic-to-ascii-conversions,,EBCDIC to ASCII Conversions,CC BY-SA 4.0,,,
1480,"['python', 'string', 'list', 'python-3.7']","{'account_id': 16192475, 'reputation': 19, 'user_id': 11690849, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-dIP_6mwB-kQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfxRYRgiq81s_-Yf82cxIYX_qPLew/mo/photo.jpg?sz=256', 'display_name': 'Katrina ', 'link': 'https://stackoverflow.com/users/11690849/katrina'}",True,3393,,3,-1,1597745631,1561388478,1561388759.0,56739338,https://stackoverflow.com/questions/56739338/convert-list-to-string-separated-by-in-python-3-7,,"convert list to string separated by &#39;,&#39;in python 3.7",CC BY-SA 4.0,,,
1481,"['python', 'pytorch', 'google-colaboratory', 'torch', 'fast-ai']","{'account_id': 3663688, 'reputation': 31, 'user_id': 3052793, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3052793', 'link': 'https://stackoverflow.com/users/3052793/user3052793'}",True,6246,,1,1,1597614129,1560862206,,56649583,https://stackoverflow.com/questions/56649583/fastai-vision-import-error-how-to-fix-the-import-error-so-i-can-use-imagedatabu,,fastai.vision Import Error: How to fix the import error so I can use ImageDataBunch.from_folder?,CC BY-SA 4.0,,,
1482,"['python', 'deep-learning', 'pytorch']","{'account_id': 7096404, 'reputation': 75, 'user_id': 5429788, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/177326442607888/picture?type=large', 'display_name': 'Riham Hazem', 'link': 'https://stackoverflow.com/users/5429788/riham-hazem'}",True,1002,,1,1,1597483956,1560069267,1597483956.0,56513117,https://stackoverflow.com/questions/56513117/loading-original-images-besides-the-transformed-ones-using-imagefolder,,Loading original images besides the transformed ones using ImageFolder,CC BY-SA 4.0,56520646.0,,
1483,"['python', 'rest', 'django-rest-framework']","{'account_id': 9949958, 'reputation': 1, 'user_id': 7363047, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f6b1f86231328f453c0e1a0a9c54747?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alaa Alaghbar', 'link': 'https://stackoverflow.com/users/7363047/alaa-alaghbar'}",False,1103,,2,0,1597426992,1561147099,1561152531.0,56709707,https://stackoverflow.com/questions/56709707/trouble-adding-rest-framework-to-installed-apps-in-settings-py,,Trouble adding &#39;rest-framework&#39; to INSTALLED_APPS in settings.py,CC BY-SA 4.0,,,
1484,['python'],"{'account_id': 16153190, 'reputation': 11, 'user_id': 11661078, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-_Mn4JAHxyT4/AAAAAAAAAAI/AAAAAAAAAAc/n1em5mbVKu0/photo.jpg?sz=256', 'display_name': 'Philip', 'link': 'https://stackoverflow.com/users/11661078/philip'}",False,122,,2,1,1597425821,1560900547,1560900724.0,56658275,https://stackoverflow.com/questions/56658275/projecteuler-7-10001st-prime,,ProjectEuler 7. 10001st prime,CC BY-SA 4.0,,,
1485,"['python', 'tensorflow']","{'account_id': 1937364, 'reputation': 2320, 'user_id': 1744480, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/c9af1f441c3f650909ba42a83d5629cf?s=256&d=identicon&r=PG', 'display_name': 'Swas_99', 'link': 'https://stackoverflow.com/users/1744480/swas-99'}",True,747,,1,2,1597390777,1560399884,1560431502.0,56573357,https://stackoverflow.com/questions/56573357/tensorflow-how-to-define-shape-of-output-in-setshapefntensorflowshape-i,,TensorFlow: How to define shape of output in SetShapeFn([](::tensorflow::shape_inference::InferenceContext* c),CC BY-SA 4.0,,,
1486,"['python', 'tesseract']","{'account_id': 15995135, 'reputation': 175, 'user_id': 11543212, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3bf9a26bfbbbc9837f5d72159b1dfe9a?s=256&d=identicon&r=PG&f=1', 'display_name': 'suba', 'link': 'https://stackoverflow.com/users/11543212/suba'}",False,452,,1,0,1597309665,1560836200,1560838132.0,56642334,https://stackoverflow.com/questions/56642334/how-to-read-all-pdf-files-in-a-directory-and-convert-to-text-file-using-tesserac,,How to read all pdf files in a directory and convert to text file using tesseract python 3?,CC BY-SA 4.0,,,
1487,"['python', 'pandas', 'dataframe', 'truncate']","{'account_id': 14466587, 'reputation': 505, 'user_id': 11661267, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/656a836be0c93bfb587ed3b98e56647a?s=256&d=identicon&r=PG&f=1', 'display_name': 'geistmate', 'link': 'https://stackoverflow.com/users/11661267/geistmate'}",True,10014,,3,6,1597291716,1561581633,,56780561,https://stackoverflow.com/questions/56780561/pandas-dataframe-how-to-cut-off-float-decimal-points-without-rounding,,Pandas Dataframe How to cut off float decimal points without rounding?,CC BY-SA 4.0,56780981.0,,
1488,"['python', 'tensorflow', 'tensorflow-lite']","{'account_id': 16171450, 'reputation': 61, 'user_id': 11675149, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-aIOSFtzx5Rc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rco8gwuxpQFPXiqqbzk-ksfoYZT3g/mo/photo.jpg?sz=256', 'display_name': '袁明帅', 'link': 'https://stackoverflow.com/users/11675149/%e8%a2%81%e6%98%8e%e5%b8%85'}",False,496,,2,6,1597284985,1561022680,1561024949.0,56682885,https://stackoverflow.com/questions/56682885/how-does-the-model-of-tflite-format-provided-by-speech-command-android-demo-be-c,,how does the model of tflite format provided by speech command android demo be converted?,CC BY-SA 4.0,,,
1489,"['python', 'python-3.x']","{'account_id': 16206025, 'reputation': 1, 'user_id': 11701166, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-evYZ-uXcY1A/AAAAAAAAAAI/AAAAAAAAABQ/G00xfJiymE4/photo.jpg?sz=256', 'display_name': 'Nischal Shrestha', 'link': 'https://stackoverflow.com/users/11701166/nischal-shrestha'}",True,3592,,2,-3,1597281638,1561528150,1561531583.0,56766020,https://stackoverflow.com/questions/56766020/how-to-install-spacy-in-pycharm,,How to install spacy in pycharm?,CC BY-SA 4.0,,,
1490,"['python', 'amazon-web-services', 'aws-lambda']","{'account_id': 4690596, 'reputation': 4464, 'user_id': 3814319, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/be06674c50af4c7210eb454b4506cf50?s=256&d=identicon&r=PG&f=1', 'display_name': 'user299709', 'link': 'https://stackoverflow.com/users/3814319/user299709'}",True,3082,,1,0,1597249849,1559960481,1597249849.0,56502933,https://stackoverflow.com/questions/56502933/aws-lambda-is-unable-to-find-a-sns-topic-that-clearly-exists,,AWS Lambda is unable to find a SNS topic that clearly exists?,CC BY-SA 4.0,56503050.0,,
1491,['python'],"{'account_id': 11949393, 'reputation': 2675, 'user_id': 8743494, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1496264937094173/picture?type=large', 'display_name': 'Ha Bom', 'link': 'https://stackoverflow.com/users/8743494/ha-bom'}",True,108,1570077212.0,2,-10,1597231485,1561632530,1597231485.0,56789356,https://stackoverflow.com/questions/56789356/duplicate-elements-in-list,Duplicate,Duplicate elements in list,,,,
1492,"['python', 'opencv', 'templates', 'template-matching']","{'account_id': 14566232, 'reputation': 141, 'user_id': 10520861, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-4PsTg1HrEGE/AAAAAAAAAAI/AAAAAAAAAV0/LvgCZCro5FA/photo.jpg?sz=256', 'display_name': 'Stasiek', 'link': 'https://stackoverflow.com/users/10520861/stasiek'}",True,7446,,1,9,1597209844,1560945222,,56667067,https://stackoverflow.com/questions/56667067/opencv-template-matching-multiple-templates,,"OpenCV template matching, multiple templates",CC BY-SA 4.0,56674813.0,,
1493,"['python', 'pandas', 'numpy']","{'account_id': 11777520, 'reputation': 1643, 'user_id': 8618380, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://graph.facebook.com/10211660306718142/picture?type=large', 'display_name': 'Alessandro Ceccarelli', 'link': 'https://stackoverflow.com/users/8618380/alessandro-ceccarelli'}",True,11216,,4,7,1597180188,1559640748,1559642004.0,56441190,https://stackoverflow.com/questions/56441190/zero-padding-pandas-column,,Zero padding pandas column,CC BY-SA 4.0,56441401.0,,
1494,"['python', 'kivy', 'pyperclip']","{'account_id': 16187195, 'reputation': 1266, 'user_id': 11686943, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-tTcrPxYPRmg/AAAAAAAAAAI/AAAAAAAAG6I/fLx2p_ksQ54/photo.jpg?sz=256', 'display_name': 'Chitkaran Singh', 'link': 'https://stackoverflow.com/users/11686943/chitkaran-singh'}",False,824,,1,0,1597142635,1561263712,1561275094.0,56720977,https://stackoverflow.com/questions/56720977/pyperclip-module-failed-on-android,,Pyperclip Module failed on Android,CC BY-SA 4.0,,,
1495,"['python', 'robotframework']","{'account_id': 2426816, 'reputation': 834, 'user_id': 2118565, 'user_type': 'registered', 'accept_rate': 6, 'profile_image': 'https://i.stack.imgur.com/hVTg0.jpg?s=256&g=1', 'display_name': 'Vinaykumar Patel', 'link': 'https://stackoverflow.com/users/2118565/vinaykumar-patel'}",True,778,,2,0,1597102535,1559916581,1597102535.0,56495937,https://stackoverflow.com/questions/56495937/robotframework-create-multiple-instance-for-run,,"RobotFramework, Create multiple instance for &quot;run&quot;",CC BY-SA 4.0,,,
1496,"['python', 'numpy']","{'account_id': 10297570, 'reputation': 341, 'user_id': 7597224, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1947ab94281874bce7cd478102d119d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tanmay Shrivastava', 'link': 'https://stackoverflow.com/users/7597224/tanmay-shrivastava'}",True,774,,3,1,1597085916,1560851213,1597065801.0,56646261,https://stackoverflow.com/questions/56646261/can-someone-please-explain-np-less-equal-outerrange1-18-range1-13,,"Can someone please explain np.less_equal.outer(range(1,18),range(1,13))",CC BY-SA 4.0,,,
1497,"['python', 'audio', 'fft']","{'account_id': 16200984, 'reputation': 43, 'user_id': 11697386, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GeSAr.jpg?s=256&g=1', 'display_name': 'ppatpk', 'link': 'https://stackoverflow.com/users/11697386/ppatpk'}",True,5835,,2,3,1597059964,1561640566,1561640943.0,56791652,https://stackoverflow.com/questions/56791652/1-3-octave-from-audio-file-with-python,,1/3 octave from audio file with python,CC BY-SA 4.0,56819613.0,,
1498,"['python', 'cookies', 'yahoo-finance']","{'account_id': 14342895, 'reputation': 13, 'user_id': 10360574, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d7c4f280d158ac004ceed986707f141?s=256&d=identicon&r=PG&f=1', 'display_name': 'melo_gonzo', 'link': 'https://stackoverflow.com/users/10360574/melo-gonzo'}",False,3380,,2,0,1597057758,1561098699,,56698011,https://stackoverflow.com/questions/56698011/consistently-retrieving-cookie-and-crumb-from-yahoo-finance-for-historical-data,,Consistently retrieving cookie and crumb from yahoo finance for historical data download,CC BY-SA 4.0,,,
1499,"['python', 'python-3.x', 'list', 'sum']","{'account_id': 15439919, 'reputation': 75, 'user_id': 11138835, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed38735ddca4036885b1b35218f13f9f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Python programmer', 'link': 'https://stackoverflow.com/users/11138835/python-programmer'}",True,75,1560428436.0,3,-1,1597045923,1560428313,,56580342,https://stackoverflow.com/questions/56580342/how-do-i-get-the-sum-of-individual-lists-within-a-larger-list,Duplicate,How do I get the sum of individual lists within a larger list?,,,,
1500,"['python', 'file-upload', 'google-api', 'google-drive-api']","{'account_id': 14318936, 'reputation': 922, 'user_id': 10342934, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/c6H6C.png?s=256&g=1', 'display_name': 'Don Andre', 'link': 'https://stackoverflow.com/users/10342934/don-andre'}",True,49,,1,2,1597026966,1559744208,1597026966.0,56462367,https://stackoverflow.com/questions/56462367/trouble-uploading-file-to-a-specific-folder-on-google-drive,,Trouble uploading file to a specific folder on Google Drive,CC BY-SA 4.0,56469050.0,,
1501,"['python', 'amazon-web-services', 'amazon-s3']","{'account_id': 15162563, 'reputation': 420, 'user_id': 10941134, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/c6Qdx.jpg?s=256&g=1', 'display_name': 'PirrenCode', 'link': 'https://stackoverflow.com/users/10941134/pirrencode'}",True,1739,,3,1,1597019245,1560420628,1560928954.0,56578199,https://stackoverflow.com/questions/56578199/how-to-save-aws-cli-command-output-to-var-in-python,,How to save AWS CLI command output to var in python?,CC BY-SA 4.0,56590940.0,,
1502,"['python', 'beautifulsoup']","{'account_id': 13838921, 'reputation': 1899, 'user_id': 9989779, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/232246634231252/picture?type=large', 'display_name': 'Maddie Graham', 'link': 'https://stackoverflow.com/users/9989779/maddie-graham'}",True,1083,,4,0,1596876264,1560502128,1596876264.0,56594629,https://stackoverflow.com/questions/56594629/getting-only-some-tags-p-using-beautifulsoup-from-website,,Getting only some tags &lt;p&gt; using BeautifulSoup from website,CC BY-SA 4.0,56594795.0,,
1503,"['python', 'pdf', 'export-to-csv', 'pypdf2', 'pdf-form']","{'account_id': 16044888, 'reputation': 11, 'user_id': 11580318, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad5d051007a1b3cd0e8df555c7aeee16?s=256&d=identicon&r=PG&f=1', 'display_name': '24spiders', 'link': 'https://stackoverflow.com/users/11580318/24spiders'}",True,2045,,1,0,1596801870,1559660928,1559675130.0,56446639,https://stackoverflow.com/questions/56446639/how-to-read-data-from-a-pdf-form-using-python,,How to read data from a PDF form using python,CC BY-SA 4.0,,,
1504,"['python', 'pandas', 'scikit-learn', 'random-forest']","{'account_id': 14750235, 'reputation': 818, 'user_id': 10652537, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ypflH.png?s=256&g=1', 'display_name': 'Osman Rafi', 'link': 'https://stackoverflow.com/users/10652537/osman-rafi'}",True,16463,,3,1,1596794834,1561119966,,56703459,https://stackoverflow.com/questions/56703459/numpy-ndarray-object-has-no-attribute-columns,,&#39;numpy.ndarray&#39; object has no attribute &#39;columns&#39;,CC BY-SA 4.0,,,
1505,"['python', 'sqlalchemy', 'flask-sqlalchemy', 'data-migration', 'alembic']","{'account_id': 271958, 'reputation': 114895, 'user_id': 562769, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/e86681e49622d52817b36fd2a4c936b7?s=256&d=identicon&r=PG', 'display_name': 'Martin Thoma', 'link': 'https://stackoverflow.com/users/562769/martin-thoma'}",True,5244,,1,5,1596747598,1560528253,1560528595.0,56601772,https://stackoverflow.com/questions/56601772/how-can-i-initialize-a-database-table-with-flask-sqlalchemy-alembic,,How can I initialize a database table with Flask / SQLalchemy / Alembic?,CC BY-SA 4.0,,,
1506,"['python', 'list', 'tuples']","{'account_id': 4666174, 'reputation': 103, 'user_id': 3779172, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1383c5349f5a1adfb283e432cc01152?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kapil', 'link': 'https://stackoverflow.com/users/3779172/kapil'}",False,65,,1,0,1596736301,1561420187,1596736301.0,56745200,https://stackoverflow.com/questions/56745200/what-does-the-following-line-of-code-mean-and-how-does-python-interpreter-handle,,What does the following line of code mean and how does python interpreter handle this,CC BY-SA 4.0,,,
