,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from,locked_date
1149,"['python', 'flask']","{'account_id': 17925899, 'reputation': 1, 'user_id': 13024562, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c4e22f36a2a2c365cb97fc39b42c0627?s=256&d=identicon&r=PG&f=1', 'display_name': 'Renzins', 'link': 'https://stackoverflow.com/users/13024562/renzins'}",False,40,2,-1,1635582377,1589366841,,61772618,CC BY-SA 4.0,https://stackoverflow.com/questions/61772618/404-when-trying-to-utilize-post-in-flask,404 when trying to utilize POST in flask,,,,,,
1150,"['python', 'python-3.x', 'pypdf2']","{'account_id': 18434788, 'reputation': 39, 'user_id': 13428950, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-wBMR9erXS3o/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPWtYLFhkzOOrgwn5daanCOXgs6lg/photo.jpg?sz=256', 'display_name': 'Tyler Masson', 'link': 'https://stackoverflow.com/users/13428950/tyler-masson'}",True,953,1,1,1635582308,1588817292,1635582308.0,61648654,CC BY-SA 4.0,https://stackoverflow.com/questions/61648654/pypdf2-script-to-split-each-page-of-pdf-in-folder,PyPDF2 Script to split each page of pdf in folder,61648790.0,,,,,
1151,"['python', 'python-3.x', 'amazon-web-services', 'boto3']","{'account_id': 6979720, 'reputation': 5295, 'user_id': 5353128, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/ACdqv.png?s=256&g=1', 'display_name': 'Kaushal28', 'link': 'https://stackoverflow.com/users/5353128/kaushal28'}",True,1231,2,1,1635518590,1589376069,,61775755,CC BY-SA 4.0,https://stackoverflow.com/questions/61775755/aws-security-hub-batchimportfindings-api-accessdeniedexception-even-if-the-user,AWS Security Hub BatchImportFindings API: AccessDeniedException even if the user has proper policies and roles,,,,,,
1152,"['python', 'collatz']","{'account_id': 18578510, 'reputation': 29, 'user_id': 13538552, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-gRiAml8IsG0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckrt9r8kwhWsOjcLd1iMk-aTmAT6w/photo.jpg?sz=256', 'display_name': 'biscuit', 'link': 'https://stackoverflow.com/users/13538552/biscuit'}",True,738,5,3,1635515355,1589428620,,61789065,CC BY-SA 4.0,https://stackoverflow.com/questions/61789065/automate-the-boring-stuff-with-python-collatz-sequence,Automate The Boring Stuff With Python - Collatz Sequence,,,,,,
1153,"['python', 'amazon-web-services', 'nginx', 'flask', 'amazon-elastic-beanstalk']","{'account_id': 3052675, 'reputation': 381, 'user_id': 2586930, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://graph.facebook.com/1047474210/picture?type=large', 'display_name': 'Anamik Adhikary', 'link': 'https://stackoverflow.com/users/2586930/anamik-adhikary'}",False,1672,1,2,1635499463,1588953502,,61683104,CC BY-SA 4.0,https://stackoverflow.com/questions/61683104/502-bad-gateway-error-in-aws-elasticbeanstalk-while-deploying-flask-application,502 Bad Gateway Error in AWS ElasticBeanstalk while deploying Flask Application,,,,,,
1154,"['python', 'xml', 'odoo', 'odoo-12']","{'account_id': 18345929, 'reputation': 133, 'user_id': 13361114, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f671896c4f2c498f01392f85656810c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Senarist01', 'link': 'https://stackoverflow.com/users/13361114/senarist01'}",True,2815,1,2,1635485696,1590063374,1635485508.0,61934321,CC BY-SA 4.0,https://stackoverflow.com/questions/61934321/odoo-views-error-no-default-view-of-type-form-could-be-found,Odoo Views Error: No default view of type &#39; form&#39; could be found,61934410.0,,,,,
1155,"['python', 'xml']","{'account_id': 1053772, 'reputation': 1137, 'user_id': 1056958, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/63dd396a15eaa8db8dbecf942062cc25?s=256&d=identicon&r=PG', 'display_name': 'DaeYoung', 'link': 'https://stackoverflow.com/users/1056958/daeyoung'}",True,145,2,2,1635480342,1590612035,1590625177.0,62052497,CC BY-SA 4.0,https://stackoverflow.com/questions/62052497/remove-a-specific-xml-tag-with-elementtree-in-python,Remove a specific xml tag with ElementTree in python,62053445.0,,,,,
1156,"['python', 'pandas', 'apply']","{'account_id': 18615028, 'reputation': 195, 'user_id': 13566536, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ccf16318a209649db20090fa31cafed2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Oam', 'link': 'https://stackoverflow.com/users/13566536/oam'}",True,73,2,0,1635450497,1590744291,1635450497.0,62082668,CC BY-SA 4.0,https://stackoverflow.com/questions/62082668/centre-of-mass-row-wise-in-a-dataframe-and-multiply-each-column-by-different-mas,Centre of mass row-wise in a dataframe and multiply each column by different mass,62083032.0,,,,,
1157,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 15787377, 'reputation': 55, 'user_id': 11391723, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59c09b60fbb19104a038acc00926e07d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dela', 'link': 'https://stackoverflow.com/users/11391723/dela'}",False,698,2,0,1635443216,1588442913,1588467172.0,61564105,CC BY-SA 4.0,https://stackoverflow.com/questions/61564105/beautiful-soup-doesnt-find-all-p-tags,beautiful soup doesn&#39;t find all &lt;p&gt; tags,,,,,,
1158,"['python', 'pandas', 'class', 'oop']","{'account_id': 16963563, 'reputation': 63, 'user_id': 12270099, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA1XEh5Yy5UFIM8t4ea0THz_UaZ_rv1ejBLJxsauA=k-s256', 'display_name': 'Suel Ahmed', 'link': 'https://stackoverflow.com/users/12270099/suel-ahmed'}",True,50,1,-1,1635441241,1590861936,,62106692,,https://stackoverflow.com/questions/62106692/please-explain-the-mistake-i-am-making-in-the-piece-of-code,Please explain the mistake I am making in the piece of code?,62106783.0,1590864100.0,Not suitable for this site,,,
1159,"['python', 'selenium-chromedriver', 'google-signin']","{'account_id': 10993539, 'reputation': 21, 'user_id': 11613438, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1704fd75b28d361eb340d3a921566fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'ap123', 'link': 'https://stackoverflow.com/users/11613438/ap123'}",False,536,1,0,1635438031,1590400398,1590550701.0,61999958,CC BY-SA 4.0,https://stackoverflow.com/questions/61999958/how-to-log-in-to-the-google-account-using-selenium-python,how to log in to the google account using selenium python,,,,,,
1160,"['python', 'raster', 'gdal']","{'account_id': 17827655, 'reputation': 31, 'user_id': 12948491, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/58b07701adb38d22a2f05bdca6c5b1c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Idalh', 'link': 'https://stackoverflow.com/users/12948491/idalh'}",False,491,1,1,1635434432,1590437624,1590470517.0,62010050,CC BY-SA 4.0,https://stackoverflow.com/questions/62010050/from-zonal-stats-i-get-this-error-valueerror-width-and-height-must-be-0,from zonal_stats i get this error: ValueError: width and height must be &gt; 0,,,,,,
1161,"['python', 'json', 'flask', 'sqlalchemy', 'fastapi']","{'account_id': 444365, 'reputation': 315, 'user_id': 836125, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/4567b2614fb561ed486becfcfcbcde15?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/836125/chris'}",False,976,3,2,1635433036,1588857320,1588859631.0,61658743,CC BY-SA 4.0,https://stackoverflow.com/questions/61658743/how-can-i-remove-additional-backslashes-in-json-output-using-json-dumps-in-sqlal,How can I remove additional backslashes in json output using json.dumps in SQLAlchemy &amp; FastAPI?,,,,,,
1162,"['python', 'discord', 'discord.py']","{'account_id': 18461788, 'reputation': 11, 'user_id': 13449088, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c89a6d63eb8a2b27562d1f939cab8d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'epik_code', 'link': 'https://stackoverflow.com/users/13449088/epik-code'}",True,1235,1,1,1635405350,1588348125,,61545875,CC BY-SA 4.0,https://stackoverflow.com/questions/61545875/python-discord-bot-reaction-role,Python Discord Bot - Reaction Role,,,,,,
1163,"['python', 'opencv', 'pip', 'anaconda']","{'account_id': 14771591, 'reputation': 37, 'user_id': 10667884, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3fe28e35f5943d833834f429b2c5b79c?s=256&d=identicon&r=PG&f=1', 'display_name': 'F.Dunbar', 'link': 'https://stackoverflow.com/users/10667884/f-dunbar'}",False,793,2,0,1635394786,1589249048,1589252751.0,61742534,CC BY-SA 4.0,https://stackoverflow.com/questions/61742534/opencv-error-error-opencv4-2-0-io-opencv-contrib-modules-xfeatures2d-src-si,opencv error: error: OpenCV(4.2.0) /io/opencv_contrib/modules/xfeatures2d/src/sift.cpp:1210: error: (-213:The function/feature is not implemented),,,,,,
1164,"['python', 'tensorflow', 'keras', 'deep-learning', 'neural-network']","{'account_id': 15243901, 'reputation': 135, 'user_id': 10999276, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1aad987fb3bf0478a41a39b6c4d523d5?s=256&d=identicon&r=PG&f=1', 'display_name': 'GFTW', 'link': 'https://stackoverflow.com/users/10999276/gftw'}",True,8112,3,3,1635369049,1588267601,,61529293,CC BY-SA 4.0,https://stackoverflow.com/questions/61529293/how-to-find-the-roc-curve-and-auc-score-of-this-cnn-model-keras,How to find the ROC curve and AUC score of this CNN model (keras),61545373.0,,,,,
1165,"['python', 'iis', 'uvicorn', 'asgi', 'hypercorn']","{'account_id': 11433996, 'reputation': 111, 'user_id': 8381941, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f2a0ba722120cfe07a7048b2df96fd4?s=256&d=identicon&r=PG', 'display_name': 'Lak Hinsu', 'link': 'https://stackoverflow.com/users/8381941/lak-hinsu'}",True,3281,1,11,1635347700,1589996299,,61919424,CC BY-SA 4.0,https://stackoverflow.com/questions/61919424/how-to-run-windows-iis-on-top-of-an-asgi-server-like-hypercorn-or-uvicorn,How to run Windows IIS on top of an ASGI server like hypercorn or uvicorn?,,,,,,
1166,"['python', 'tensorflow', 'machine-learning', 'keras', 'deep-learning']","{'account_id': 12034466, 'reputation': 35, 'user_id': 8803554, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f5fe299f9215e8ac91267e4b1f22cf5?s=256&d=identicon&r=PG&f=1', 'display_name': 'ElPotac', 'link': 'https://stackoverflow.com/users/8803554/elpotac'}",True,1536,1,1,1635327001,1588259547,1635327001.0,61526752,CC BY-SA 4.0,https://stackoverflow.com/questions/61526752/custom-kernel-constraint-in-keras,Custom kernel constraint in Keras,61533211.0,,,,,
1167,"['python', 'c', 'swig']","{'account_id': 425196, 'reputation': 10983, 'user_id': 805659, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/h4LMg.jpg?s=256&g=1', 'display_name': 'japreiss', 'link': 'https://stackoverflow.com/users/805659/japreiss'}",True,536,1,2,1635311520,1589322991,,61763169,CC BY-SA 4.0,https://stackoverflow.com/questions/61763169/deep-copy-in-python-swig-wrapper-of-c-struct,Deep copy in Python SWIG wrapper of C struct,61856525.0,,,,,
1168,"['python', 'python-3.x', 'pip']","{'account_id': 18469796, 'reputation': 318, 'user_id': 13455020, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiSzlslgr0-wK-PTfI3H5nBAwPyuJ5THfJKh3pV=k-s256', 'display_name': 'Amir', 'link': 'https://stackoverflow.com/users/13455020/amir'}",True,30463,6,18,1635263031,1588430764,1588444951.0,61561218,,https://stackoverflow.com/questions/61561218/modulenotfounderror-no-module-named-pip-python3,ModuleNotFoundError: No module named &#39;pip&#39; python3,,1649919575.0,Duplicate,,,
1169,"['python', 'python-3.x', 'ubuntu', 'visual-studio-code']","{'account_id': 1766381, 'reputation': 697, 'user_id': 1612260, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/573de91eb38d5cf00230b0a6b31564a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jorjani', 'link': 'https://stackoverflow.com/users/1612260/jorjani'}",False,394,1,1,1635258693,1589477435,,61803679,CC BY-SA 4.0,https://stackoverflow.com/questions/61803679/terminal-shows-only-an-empty-non-editable-cursor-in-vs-code,Terminal shows only an empty non-editable cursor in VS Code,,,,,,
1170,"['python', 'pycharm', 'global-variables', 'program-entry-point', 'arcade']","{'account_id': 18226239, 'reputation': 21, 'user_id': 13265981, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhGsjuLuHgIK6SnlZU0Hsq5_82-Ik5k3pQjloWQBg=k-s256', 'display_name': 'Alexander Volkov', 'link': 'https://stackoverflow.com/users/13265981/alexander-volkov'}",False,104,1,2,1635230268,1588296749,,61535505,CC BY-SA 4.0,https://stackoverflow.com/questions/61535505/how-do-i-reference-my-window-variable-in-a-separate-class,How do I reference my window variable in a separate class?,,,,,,
1171,"['python', 'web-scraping']","{'account_id': 18671615, 'reputation': 23, 'user_id': 13610260, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiYG3VyqRUhAuL7Yqo-tUEeNxjcI6Rw2ZrPxHik=k-s256', 'display_name': 'Denzel', 'link': 'https://stackoverflow.com/users/13610260/denzel'}",True,48,1,2,1635223561,1590366677,,61994117,CC BY-SA 4.0,https://stackoverflow.com/questions/61994117/how-do-i-restrict-the-user-input-to-particular-strings-which-are-already-stored,"How do I restrict the user input to particular strings, which are already stored as a variable(s)?",61994150.0,,,,,
1172,"['python', 'web-scraping', 'beautifulsoup']","{'user_type': 'does_not_exist', 'display_name': 'user13521747'}",False,577,1,0,1635189383,1589242379,,61741579,CC BY-SA 4.0,https://stackoverflow.com/questions/61741579/using-soup-find-to-find-a-span,Using soup.find() to find a span,,,,,,
1173,"['python', 'pandas', 'dataframe', 'yahoo', 'price']","{'account_id': 18712253, 'reputation': 25, 'user_id': 13642093, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156964969766836/picture?type=large', 'display_name': 'Alvin Cheong', 'link': 'https://stackoverflow.com/users/13642093/alvin-cheong'}",True,1752,2,1,1635183348,1590761051,1635183348.0,62087776,CC BY-SA 4.0,https://stackoverflow.com/questions/62087776/how-do-i-generate-a-pandas-dataframe-consisting-of-the-adjusted-close-prices-of,How do I generate a pandas dataframe consisting of the adjusted close prices of a few stocks from yahoo finance?,62088143.0,,,,,
1174,"['python', 'django', 'python-3.x']","{'account_id': 18479792, 'reputation': 11, 'user_id': 13462279, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GimJKs3DeQC5HxLSNY5Wp-QviBk5B_MFAMEGt4bvw=k-s256', 'display_name': 'Eliecer Ardila', 'link': 'https://stackoverflow.com/users/13462279/eliecer-ardila'}",True,804,2,1,1635180004,1588533755,1588533907.0,61580358,CC BY-SA 4.0,https://stackoverflow.com/questions/61580358/no-module-named-users-urls,No module named &#39;users.urls&#39;,,,,,,
1175,"['python', 'numpy', 'numpy-einsum', 'tensordot']","{'account_id': 5464738, 'reputation': 718, 'user_id': 4345866, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/8MWvN.jpg?s=256&g=1', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/4345866/tom'}",True,78,1,1,1635170016,1589885549,,61889264,CC BY-SA 4.0,https://stackoverflow.com/questions/61889264/tensordot-equivalent-of-numpy-einsum,tensordot equivalent of numpy-einsum,69709288.0,,,,,
1176,"['python', 'amazon-web-services', 'amazon-s3', 'amazon-iam']","{'account_id': 10068346, 'reputation': 843, 'user_id': 7442784, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/t0c6N.gif?s=256&g=1', 'display_name': 'Darth Vader', 'link': 'https://stackoverflow.com/users/7442784/darth-vader'}",True,357,1,1,1635169396,1590236545,1635169396.0,61971956,CC BY-SA 4.0,https://stackoverflow.com/questions/61971956/unable-to-fetch-file-from-amazon-s3-with-an-api,Unable to fetch file from Amazon S3 with an API,61972208.0,,,,,
1177,"['python', 'amazon-web-services', 'boto3']","{'account_id': 18538179, 'reputation': 11, 'user_id': 13507357, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-k_-bOiyfYsE/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNfjjSrwkJVDACmjw1DG0vyuPhgtQ/photo.jpg?sz=256', 'display_name': 'Sam White', 'link': 'https://stackoverflow.com/users/13507357/sam-white'}",False,596,0,0,1635169196,1590156655,1635169196.0,61956931,CC BY-SA 4.0,https://stackoverflow.com/questions/61956931/send-command-to-amazon-ec2-instance-using-boto3-in-python,Send command to Amazon EC2 instance using Boto3 in Python,,,,,,
1178,"['python', 'django', 'excel', 'openpyxl']","{'account_id': 4200970, 'reputation': 815, 'user_id': 3441081, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/cefc4a00802fb1d0f1bcd93b51ef5bf4?s=256&d=identicon&r=PG', 'display_name': 'primoz', 'link': 'https://stackoverflow.com/users/3441081/primoz'}",True,4627,3,1,1635168675,1590503672,,62024597,CC BY-SA 4.0,https://stackoverflow.com/questions/62024597/openpyxl-set-number-format-for-the-whole-column,OpenPyXL set number_format for the whole column,62042105.0,,,,,
