,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,migrated_from,closed_date,closed_reason
1544,"['python', 'windows', 'character-encoding']","{'account_id': 3060001, 'reputation': 1460, 'user_id': 2592879, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/7f68f87c8087f7dc52d8ad88761dc5c1?s=256&d=identicon&r=PG', 'display_name': 'bzrr', 'link': 'https://stackoverflow.com/users/2592879/bzrr'}",True,215,2,0,1595839213,1555216058,1556320493.0,55671973,CC BY-SA 4.0,https://stackoverflow.com/questions/55671973/less-exe-outputting-incorrect-characters,less.exe outputting incorrect characters,55672795.0,,,,
1545,"['python', 'azure', 'azure-blob-storage', 'azure-sdk-python']","{'account_id': 10703215, 'reputation': 309, 'user_id': 7877828, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/a13eaea329bb23451b3ed2fea182e949?s=256&d=identicon&r=PG&f=1', 'display_name': 'dumb_coder', 'link': 'https://stackoverflow.com/users/7877828/dumb-coder'}",True,559,2,1,1595779087,1554734632,1595779087.0,55576023,CC BY-SA 4.0,https://stackoverflow.com/questions/55576023/sas-generated-blob-url-sends-bad-request-400-to-azure-ocr-api,sas generated blob url sends bad request 400 to azure ocr api,,,,,
1546,"['python', 'python-3.x', 'list']","{'user_type': 'does_not_exist', 'display_name': 'user10702710'}",True,1048,2,2,1595765302,1555317666,1595765195.0,55685390,CC BY-SA 4.0,https://stackoverflow.com/questions/55685390/remove-extra-bracket-from-list,Remove extra bracket from list,55685520.0,,,,
1547,['python'],"{'user_type': 'does_not_exist', 'display_name': 'user10984358'}",True,1314,3,0,1595737129,1556207424,,55853196,CC BY-SA 4.0,https://stackoverflow.com/questions/55853196/how-to-use-operator-itemgetter-to-check-a-condition-in-a-filter-function-instead,How to use operator.itemgetter to check a condition in a filter function instead of a lambda?,55853344.0,,,,
1548,"['python', 'pip', 'mysql-python']","{'account_id': 12217892, 'reputation': 71, 'user_id': 8917755, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d86593bcfe6269d6f3b056f32105b0c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'guneet kakkar', 'link': 'https://stackoverflow.com/users/8917755/guneet-kakkar'}",True,22138,3,4,1595715008,1554279289,1554305756.0,55490201,CC BY-SA 4.0,https://stackoverflow.com/questions/55490201/command-python-setup-py-egg-info-failed-with-error-code-1-in-tmp-pip-build-tu,Command &quot;python setup.py egg_info&quot; failed with error code 1 in /tmp/pip-build-tu6ygqzj/mysql-python/,,,,,
1549,"['python', 'python-3.x', 'button', 'pygame']","{'account_id': 15543752, 'reputation': 366, 'user_id': 11213680, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-KVsWBupnnvE/AAAAAAAAAAI/AAAAAAAAXGQ/inenEFCb8v0/photo.jpg?sz=256', 'display_name': 'Thanos', 'link': 'https://stackoverflow.com/users/11213680/thanos'}",False,66,1,2,1595698692,1555105911,,55659892,CC BY-SA 4.0,https://stackoverflow.com/questions/55659892/how-do-i-add-invisible-buttons-to-my-screen,How do i add invisible buttons to my screen?,,,,,
1550,['python'],"{'account_id': 15596280, 'reputation': 91, 'user_id': 11251725, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0116e3f7d5023d23f0fdcf5ade40fc9f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lefteris Theodorou', 'link': 'https://stackoverflow.com/users/11251725/lefteris-theodorou'}",True,3804,8,1,1595686230,1554231386,,55481754,CC BY-SA 4.0,https://stackoverflow.com/questions/55481754/removing-the-first-letter-from-every-word-and-creating-a-list-but-not-the-first,Removing the first letter from every word and creating a list but not the first letter of specific stopwords,55481817.0,,,,
1551,"['python', 'multithreading', 'for-loop', 'tkinter']","{'account_id': 13121387, 'reputation': 669, 'user_id': 9783827, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2af90453161d6283315f625569baa953?s=256&d=identicon&r=PG', 'display_name': 'Mihkel', 'link': 'https://stackoverflow.com/users/9783827/mihkel'}",True,1201,2,1,1595660194,1554826636,1554832628.0,55597169,CC BY-SA 4.0,https://stackoverflow.com/questions/55597169/tkinter-ui-becomes-unresponsive-while-for-loop-is-running,Tkinter UI Becomes Unresponsive While For Loop Is Running,55597504.0,,,,
1552,"['python', 'tensorflow', 'keras', 'conv-neural-network']","{'account_id': 8820031, 'reputation': 70, 'user_id': 6869270, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-rjobCMHW65Q/AAAAAAAAAAI/AAAAAAAA_S8/TSttiCYmciw/photo.jpg?sz=256', 'display_name': 'Matas Minelga', 'link': 'https://stackoverflow.com/users/6869270/matas-minelga'}",True,470,1,0,1595625370,1556091178,1595625370.0,55824606,CC BY-SA 4.0,https://stackoverflow.com/questions/55824606/how-to-split-autoencoder-model-to-encoder-and-decoder-in-keras,How to split autoencoder model to encoder and decoder in Keras?,55845948.0,,,,
1553,"['python', 'python-3.x', 'python-import', 'python-module']","{'account_id': 15516597, 'reputation': 57, 'user_id': 11193914, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-b5mx8HsYD44/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reBTnB28SxMQ-fmo3IOGf2jSMK0PA/mo/photo.jpg?sz=256', 'display_name': 'Jperkins98', 'link': 'https://stackoverflow.com/users/11193914/jperkins98'}",True,3092,3,1,1595605010,1555486480,1567594432.0,55722260,CC BY-SA 4.0,https://stackoverflow.com/questions/55722260/what-is-the-reason-for-using-a-wildcard-import,What is the reason for using a wildcard import?,55722824.0,,,,
1554,"['python', 'numpy', 'scipy', 'mathematical-optimization', 'nlopt']","{'account_id': 4800605, 'reputation': 27593, 'user_id': 3877338, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/300539394aa55b738b51e6769cca9b3e?s=256&d=identicon&r=PG&f=1', 'display_name': 'JohnE', 'link': 'https://stackoverflow.com/users/3877338/johne'}",True,3195,2,10,1595594970,1554497214,1595594970.0,55543140,CC BY-SA 4.0,https://stackoverflow.com/questions/55543140/minimize-quadratic-function-subject-to-linear-equality-constraints-with-scipy,Minimize quadratic function subject to linear equality constraints with SciPy,55577922.0,,,,
1555,"['python', 'scala', 'apache-spark', 'cluster-analysis']","{'account_id': 12360716, 'reputation': 9, 'user_id': 9015056, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1636671366375758/picture?type=large', 'display_name': 'Olivera Novović', 'link': 'https://stackoverflow.com/users/9015056/olivera-novovi%c4%87'}",False,1001,0,0,1595446261,1554845160,1554975709.0,55601566,CC BY-SA 4.0,https://stackoverflow.com/questions/55601566/louvain-algorithm-for-graph-clustering-gives-completely-different-result-when-ru,"Louvain algorithm for graph clustering gives completely different result when running in Spark/Scala and Python, why is that happening?",,,,,
1556,"['python', 'google-sheets']","{'account_id': 15796332, 'reputation': 51, 'user_id': 11398036, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-21Rs3gfR6w0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reMyx39kzIPEtcflULveG5-yCMqWQ/mo/photo.jpg?sz=256', 'display_name': 'macklabsc', 'link': 'https://stackoverflow.com/users/11398036/macklabsc'}",True,3253,1,4,1595436895,1556000612,1556005386.0,55805411,CC BY-SA 4.0,https://stackoverflow.com/questions/55805411/how-to-fix-the-error-http-400-unable-to-parse-range,How to fix the error http 400 &quot;unable to parse range&quot;?,,,,,
1557,"['python', 'matplotlib', 'fits']","{'account_id': 4934863, 'reputation': 1490, 'user_id': 3973341, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b16df2336802d4e1aae00b0e697e83c7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mikhail Lisakov', 'link': 'https://stackoverflow.com/users/3973341/mikhail-lisakov'}",True,519,2,2,1595413369,1555413399,,55706918,CC BY-SA 4.0,https://stackoverflow.com/questions/55706918/scale-axis-tick-labels-for-coordinates-plot,Scale axis tick labels for coordinates plot,63032055.0,,,,
1558,"['python', 'python-3.x', 'list', 'numpy', 'linear-regression']","{'account_id': 14438528, 'reputation': 764, 'user_id': 10429891, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-M473SUk4uyk/AAAAAAAAAAI/AAAAAAAAABY/uuxCZRmisp4/photo.jpg?sz=256', 'display_name': 'Adrian', 'link': 'https://stackoverflow.com/users/10429891/adrian'}",True,8224,2,2,1595366624,1555436400,1555437379.0,55713811,CC BY-SA 4.0,https://stackoverflow.com/questions/55713811/linear-regression-of-2-lists-in-python,Linear regression of 2 lists in python,55714163.0,,,,
1559,"['python', 'pandas', 'dataframe', 'tableau-api', 'hyper-api']","{'account_id': 15701451, 'reputation': 83, 'user_id': 11329474, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d00396cec6bf3438957c2f7646e62923?s=256&d=identicon&r=PG&f=1', 'display_name': 'btinman', 'link': 'https://stackoverflow.com/users/11329474/btinman'}",True,7382,3,8,1595350728,1554731689,1574086789.0,55575106,CC BY-SA 4.0,https://stackoverflow.com/questions/55575106/how-to-convert-a-tableau-hyper-file-to-a-pandas-dataframe,How to convert a Tableau .hyper File to a pandas dataframe?,55583645.0,,,,
1560,"['python', 'regex', 'non-latin']","{'account_id': 10697263, 'reputation': 184, 'user_id': 7873901, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-xADWUq5ypzI/AAAAAAAAAAI/AAAAAAAAAGg/ieJ4jJApoFE/photo.jpg?sz=256', 'display_name': 'gl3yn', 'link': 'https://stackoverflow.com/users/7873901/gl3yn'}",True,75,2,1,1595241876,1555828850,1595241876.0,55780515,CC BY-SA 4.0,https://stackoverflow.com/questions/55780515/how-to-return-whole-non-latin-strings-matching-a-reduplication-pattern-such-as,"How to return whole non-latin strings matching a reduplication pattern, such as AAB or ABB",55780539.0,,,,
1561,"['python', 'django', 'authentication']","{'account_id': 9938320, 'reputation': 388, 'user_id': 7355857, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6c88203da4ee7e6f4f9458a0795c63b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Max Loyd', 'link': 'https://stackoverflow.com/users/7355857/max-loyd'}",True,432,1,1,1595238022,1556464437,,55891657,CC BY-SA 4.0,https://stackoverflow.com/questions/55891657/django-name-request-is-not-defined-while-filtering-based-on-users,Django name &#39;request&#39; is not defined while filtering based on users,,,,,
1562,"['python', 'fonts', 'word-cloud']","{'account_id': 15815797, 'reputation': 375, 'user_id': 11411596, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4iRIQ.jpg?s=256&g=1', 'display_name': 'Vahid the Great', 'link': 'https://stackoverflow.com/users/11411596/vahid-the-great'}",True,4718,3,2,1595178257,1556216796,1556283580.0,55855537,CC BY-SA 4.0,https://stackoverflow.com/questions/55855537/how-should-i-use-arial-font-while-creating-word-cloud-while-using-python3-in-goo,How should I use Arial font while creating word-cloud while using Python3 in Google-Colab?,55863271.0,,,,
1563,"['python', 'pandas', 'geojson', 'choropleth', 'folium']","{'account_id': 11050396, 'reputation': 200, 'user_id': 8115065, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/okoPU.jpg?s=256&g=1', 'display_name': 'Rahul', 'link': 'https://stackoverflow.com/users/8115065/rahul'}",True,3911,1,3,1595115521,1554671361,1595115521.0,55563700,CC BY-SA 4.0,https://stackoverflow.com/questions/55563700/choropleth-map-is-not-showing-color-variation-in-the-output,Choropleth map is not showing color variation in the output,55585444.0,,,,
1564,"['python', 'html', 'css']","{'account_id': 15306835, 'reputation': 11, 'user_id': 11043253, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/558659224636470/picture?type=large', 'display_name': 'Agm Harzar', 'link': 'https://stackoverflow.com/users/11043253/agm-harzar'}",True,417,3,-1,1595071976,1556308670,1556310027.0,55874233,,https://stackoverflow.com/questions/55874233/how-to-combine-python-and-html-in-this-situation-to-work,How to combine Python and Html in this situation to work?,,,,1556310435.0,Needs more focus
1565,"['python', 'python-3.x', 'algorithm', 'networkx', 'graph-theory']","{'account_id': 1258928, 'reputation': 746, 'user_id': 1217778, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/be395911a8f8e6ce26b0c1c9b410ec67?s=256&d=identicon&r=PG', 'display_name': 'Jan', 'link': 'https://stackoverflow.com/users/1217778/jan'}",True,3521,3,3,1595024929,1555587267,1595024929.0,55745157,CC BY-SA 4.0,https://stackoverflow.com/questions/55745157/community-detection-algorithms-using-networkx,Community Detection Algorithms using NetworkX,,,,,
1566,"['python', 'python-3.x', 'nltk', 'virtualenv', 'virtual-environment']","{'account_id': 11363685, 'reputation': 428, 'user_id': 8331185, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/k0atX.jpg?s=256&g=1', 'display_name': 'Kamran Hosseini', 'link': 'https://stackoverflow.com/users/8331185/kamran-hosseini'}",True,917,1,0,1595024873,1555775211,1595024873.0,55775131,CC BY-SA 4.0,https://stackoverflow.com/questions/55775131/nltk-package-returns-typeerror-lazycorpusloader-object-is-not-callable,nltk package returns TypeError: &#39;LazyCorpusLoader&#39; object is not callable,55775225.0,,,,
1567,"['python', 'python-3.x', 'pandas', 'dataframe', 'comparison']","{'account_id': 5845744, 'reputation': 11, 'user_id': 4605929, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eec9f12792c299e50c37aeb5441382b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'subodh paudel', 'link': 'https://stackoverflow.com/users/4605929/subodh-paudel'}",True,44,1,0,1595024805,1556055373,1595024805.0,55819752,CC BY-SA 4.0,https://stackoverflow.com/questions/55819752/count-occurrence-truth-value-in-pandas-dataframe,Count occurrence truth value in pandas dataframe,,,,,
1568,"['python', 'python-3.x', 'numpy', 'matrix', 'vectorization']","{'account_id': 15808621, 'reputation': 310, 'user_id': 11406452, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d42ca8dea06a4fe032c5b722998f80e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'St123', 'link': 'https://stackoverflow.com/users/11406452/st123'}",True,575,3,2,1595024743,1556272237,1595024743.0,55865031,CC BY-SA 4.0,https://stackoverflow.com/questions/55865031/create-a-matrix-from-a-function,Create a matrix from a function,55872318.0,,,,
1569,"['python', 'python-3.x', 'list', 'input', 'decimal']","{'account_id': 15380897, 'reputation': 29, 'user_id': 11096355, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/843d7cd57d108159b2fb3271ce298644?s=256&d=identicon&r=PG&f=1', 'display_name': 'pythonbg', 'link': 'https://stackoverflow.com/users/11096355/pythonbg'}",True,256,2,1,1595024702,1556533236,1595024702.0,55901338,CC BY-SA 4.0,https://stackoverflow.com/questions/55901338/decimal-number-list-input,Decimal number list input,,,,,
1570,"['python', 'amazon-s3', 'aws-lambda']","{'account_id': 11857306, 'reputation': 11, 'user_id': 8676996, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7afdd55e68b6531d23ebed9adada1dd8?s=256&d=identicon&r=PG&f=1', 'display_name': 'SRMara', 'link': 'https://stackoverflow.com/users/8676996/srmara'}",False,988,1,1,1595017180,1555308469,1555327564.0,55683369,CC BY-SA 4.0,https://stackoverflow.com/questions/55683369/how-to-wait-for-all-events-in-a-python-lambda-handler-before-sending-back-a-resp,How to wait for all events in a python lambda handler before sending back a response?,,,,,
1571,['python'],"{'account_id': 15638796, 'reputation': 25, 'user_id': 11282834, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c750182507d6945d598be3870cf630b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cazards', 'link': 'https://stackoverflow.com/users/11282834/cazards'}",True,228,2,1,1594850272,1555798474,,55778214,CC BY-SA 4.0,https://stackoverflow.com/questions/55778214/how-to-get-python-to-recognize-more-than-one-letter-at-a-time,how to get python to recognize more than one letter at a time,55778264.0,,,,
1572,"['python', 'opencv', 'screenshot']","{'account_id': 15704566, 'reputation': 23, 'user_id': 11331679, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-JMx-amRADQY/AAAAAAAAAAI/AAAAAAAAAEU/qmtI7gBfb1k/photo.jpg?sz=256', 'display_name': 'AweBob', 'link': 'https://stackoverflow.com/users/11331679/awebob'}",False,5280,1,0,1594844487,1554767200,1594844487.0,55583273,CC BY-SA 4.0,https://stackoverflow.com/questions/55583273/screenshot-an-area-with-opencv-via-python-3-7-3,Screenshot an area with openCV via python 3.7.3,,,,,
1573,"['python', 'python-3.x', 'sockets', 'network-programming']","{'account_id': 15740377, 'reputation': 1, 'user_id': 11357988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1450db774ee9fd9d2b54e0fc02917d43?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mazen Khallaf', 'link': 'https://stackoverflow.com/users/11357988/mazen-khallaf'}",True,924,1,0,1594844452,1555221960,1594844452.0,55672419,CC BY-SA 4.0,https://stackoverflow.com/questions/55672419/python-socket-module-error-winerror-10057,Python Socket Module Error: WinError 10057,,,,,
