,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from
1508,"['python', 'ssl']","{'account_id': 251059, 'reputation': 804, 'user_id': 528166, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/af5c49716ea922c52948c647aa815872?s=256&d=identicon&r=PG', 'display_name': 'Christopher Long', 'link': 'https://stackoverflow.com/users/528166/christopher-long'}",True,3470,,1,2,1342409723,1328113397,,9099349,CC BY-SA 3.0,https://stackoverflow.com/questions/9099349/is-there-an-easy-way-to-check-if-a-website-has-an-ssl-certificate,Is there an easy way to check if a website has an SSL certificate,11497817.0,,,,
1509,"['python', 'lxml']","{'account_id': 33655, 'reputation': 25695, 'user_id': 94363, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/6017d97591b78ae31e34b6483ee77a33?s=256&d=identicon&r=PG', 'display_name': 'rds', 'link': 'https://stackoverflow.com/users/94363/rds'}",True,344,,1,3,1342181679,1329156301,,9265534,CC BY-SA 3.0,https://stackoverflow.com/questions/9265534/how-to-customize-namespace-prefix-in-objects-inheriting-from-lxml-elementbase,How to customize namespace prefix in objects inheriting from lxml.ElementBase,,,,,
1510,"['python', 'sql', 'sqlite', 'time', 'average']","{'account_id': 456388, 'reputation': 549, 'user_id': 855137, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/f59f7acf0f314aa32ca7c03950e9e6f5?s=256&d=identicon&r=PG', 'display_name': 'Chelonian', 'link': 'https://stackoverflow.com/users/855137/chelonian'}",True,1690,,4,2,1342074340,1329978063,1330695174.0,9408145,CC BY-SA 3.0,https://stackoverflow.com/questions/9408145/get-average-time-of-day-in-sqlite-from-datetimes,Get average time of day in SQLite from datetimes,,,,,
1511,"['python', 'svm', 'libsvm']","{'account_id': 1175965, 'reputation': 27582, 'user_id': 1152000, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/2c630cc34411652bd3659f1272d71dbc?s=256&d=identicon&r=PG', 'display_name': 'lakshmen', 'link': 'https://stackoverflow.com/users/1152000/lakshmen'}",True,800,,4,-2,1342029417,1328801699,1329468214.0,9213820,CC BY-SA 3.0,https://stackoverflow.com/questions/9213820/running-fselect-using-python,Running fselect using Python,11433310.0,,,,
1512,"['python', 'python-2.7']","{'account_id': 1237624, 'reputation': 21, 'user_id': 1200898, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f44653eed98a14e8135f5608504b843?s=256&d=identicon&r=PG', 'display_name': 'Joshua Lown', 'link': 'https://stackoverflow.com/users/1200898/joshua-lown'}",True,576,,3,0,1341859800,1328830066,1341859800.0,9220573,CC BY-SA 3.0,https://stackoverflow.com/questions/9220573/why-doesnt-except-valueerror-trigger,Why doesn&#39;t except ValueError: trigger?,,,,,
1513,"['python', 'geolocation', 'embedded']","{'account_id': 1271493, 'reputation': 1, 'user_id': 1227637, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f944f492c2d99fbd7b6ed73174fb587f?s=256&d=identicon&r=PG', 'display_name': 'user1227637', 'link': 'https://stackoverflow.com/users/1227637/user1227637'}",True,896,,1,0,1341581903,1329979738,1330129455.0,9408397,CC BY-SA 3.0,https://stackoverflow.com/questions/9408397/obtain-location-without-gps-using-a-telit-ge864-gps,Obtain location without GPS using a Telit GE864-GPS,,,,,
1514,"['python', 'python-2.7', 'web-scraping', 'urllib2']","{'account_id': 1226827, 'reputation': 11, 'user_id': 1192219, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/45b275634edde29833f94411a5ce7598?s=256&d=identicon&r=PG', 'display_name': 'Al Lopez Kasi', 'link': 'https://stackoverflow.com/users/1192219/al-lopez-kasi'}",True,1330,,3,1,1341352353,1328530737,1341352353.0,9159999,CC BY-SA 3.0,https://stackoverflow.com/questions/9159999/how-come-i-get-err-access-denied-when-i-use-python-to-open-a-url-wikipedia,How come I get &quot;ERR_ACCESS_DENIED&quot; when I use python to open a URL (Wikipedia)?,,,,,
1515,"['python', 'com', 'win32com']","{'account_id': 453480, 'reputation': 717, 'user_id': 850498, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/81306d94976677a83aa02e4a1acaf9dd?s=256&d=identicon&r=PG', 'display_name': 'user850498', 'link': 'https://stackoverflow.com/users/850498/user850498'}",True,5312,,2,1,1341339930,1329483279,1329642430.0,9328583,CC BY-SA 3.0,https://stackoverflow.com/questions/9328583/passing-arguments-to-com-object-in-python,passing arguments to COM object in python,11316932.0,,,,
1516,"['python', 'django', 'decimal', 'floating-accuracy', 'django-aggregation']","{'account_id': 43882, 'reputation': 53043, 'user_id': 128463, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/8gVix.jpg?s=256&g=1', 'display_name': 'orokusaki', 'link': 'https://stackoverflow.com/users/128463/orokusaki'}",True,597,,1,3,1341320510,1328066945,1341320510.0,9090364,CC BY-SA 3.0,https://stackoverflow.com/questions/9090364/can-i-get-a-decimal-back-from-avg-on-a-decimalfield-in-django,Can I get a Decimal back from Avg on a DecimalField in Django?,9100271.0,,,,
1517,"['python', 'xml-rpc', 'openerp']","{'account_id': 114041, 'reputation': 9982, 'user_id': 300057, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/a149e89284376ca6e82e0b69a709d159?s=256&d=identicon&r=PG', 'display_name': 'Luke404', 'link': 'https://stackoverflow.com/users/300057/luke404'}",True,1118,,2,2,1341284144,1330021295,,9418861,CC BY-SA 3.0,https://stackoverflow.com/questions/9418861/openerp-answering-module-configuration-via-xml-rpc,OpenERP: answering module configuration via XML-RPC,11303881.0,,,,
1518,"['python', 'websocket', 'gevent', 'gunicorn']","{'account_id': 1891, 'reputation': 1556, 'user_id': 2606, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2e26fcc884d3693bc6ab90624a2a8a2b?s=256&d=identicon&r=PG', 'display_name': 'wegrata', 'link': 'https://stackoverflow.com/users/2606/wegrata'}",True,4798,,3,3,1341266575,1330176509,1330179901.0,9444405,CC BY-SA 3.0,https://stackoverflow.com/questions/9444405/gunicorn-and-websockets,gunicorn and websockets,10025557.0,,,,
1519,"['python', 'list', 'dictionary', 'merge']","{'account_id': 179343, 'reputation': 4941, 'user_id': 411929, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/ad57cb4e34ebf1697360ccb3c6b94032?s=256&d=identicon&r=PG&f=1', 'display_name': 'handloomweaver', 'link': 'https://stackoverflow.com/users/411929/handloomweaver'}",True,415,,4,2,1341252784,1329499101,1329501213.0,9332639,CC BY-SA 3.0,https://stackoverflow.com/questions/9332639/how-can-i-iterate-over-a-list-of-dictionaries-and-merge-dictionaries-to-form-new,How can I iterate over a list of dictionaries and merge dictionaries to form new shorter list of dicts?,9332784.0,,,,
1520,"['python', 'neural-network', 'backpropagation', 'forecasting', 'pybrain']","{'account_id': 1259174, 'reputation': 73, 'user_id': 1217978, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e69c5b341fb5d7646a050d070be43a7?s=256&d=identicon&r=PG', 'display_name': 'Momo', 'link': 'https://stackoverflow.com/users/1217978/momo'}",True,1056,,1,1,1341009418,1329563743,1341009418.0,9340677,CC BY-SA 3.0,https://stackoverflow.com/questions/9340677/pybrain-completely-linear-network,Pybrain: Completely linear network,,,,,
1521,"['python', 'plone', 'z3c.form']","{'account_id': 1217948, 'reputation': 3498, 'user_id': 1185180, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/Ibcns.jpg?s=256&g=1', 'display_name': 'Purple Hexagon', 'link': 'https://stackoverflow.com/users/1185180/purple-hexagon'}",True,103,,1,2,1340883884,1328188654,1340883884.0,9113016,CC BY-SA 3.0,https://stackoverflow.com/questions/9113016/how-to-add-onfocus-to-a-z3c-form-input,How to add onfocus to a z3c.form input,9115069.0,,,,
1522,"['python', 'numpy', 'scipy', 'precision', 'scikit-learn']","{'account_id': 159676, 'reputation': 83567, 'user_id': 379235, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/qSUBs.png?s=256&g=1', 'display_name': 'daydreamer', 'link': 'https://stackoverflow.com/users/379235/daydreamer'}",True,9855,,1,6,1340523711,1328075276,1340523711.0,9091374,CC BY-SA 3.0,https://stackoverflow.com/questions/9091374/scipy-numpy-scikits-calculating-precision-recall-scores-based-on-two-arrays,Scipy/Numpy/scikits - calculating precision/recall scores based on two arrays,9092866.0,,,,
1523,"['python', 'machine-learning', 'scikits', 'random-forest', 'scikit-learn']","{'account_id': 239952, 'reputation': 3498, 'user_id': 509895, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/6948c7f9d540ed0380cf4e49d07a8c8a?s=256&d=identicon&r=PG', 'display_name': 'Rishi', 'link': 'https://stackoverflow.com/users/509895/rishi'}",True,962,,1,2,1340521751,1329709981,1340521751.0,9355978,CC BY-SA 3.0,https://stackoverflow.com/questions/9355978/random-forests-with-scikit-learn-9-or-below,Random forests with scikit learn .9 or below,9358003.0,,,,
1524,"['python', 'windows', 'memory', 'resources', 'python-3.x']","{'account_id': 134414, 'reputation': 46959, 'user_id': 336527, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/4a57f523157ebdf6e5a9662d2e8754b9?s=256&d=identicon&r=PG', 'display_name': 'max', 'link': 'https://stackoverflow.com/users/336527/max'}",True,2553,,3,1,1340410359,1328289840,1495533559.0,9132758,CC BY-SA 3.0,https://stackoverflow.com/questions/9132758/check-maximum-memory-usage-of-python-program-under-windows,Check maximum memory usage of Python program under Windows,11165662.0,,,,
1525,"['python', 'file']","{'account_id': 1192, 'reputation': 11244, 'user_id': 1586, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/e1f145ebb80b59a4bdb00a84537464a8?s=256&d=identicon&r=PG', 'display_name': 'Jegschemesch', 'link': 'https://stackoverflow.com/users/1586/jegschemesch'}",True,223,,2,0,1340346026,1329456357,1329456965.0,9323333,CC BY-SA 3.0,https://stackoverflow.com/questions/9323333/how-to-create-a-python-file-object-representing-just-a-portion-of-a-file,How to create a Python file object representing just a portion of a file,,,,,
1526,"['python', 'windows']","{'account_id': 1244330, 'reputation': 353, 'user_id': 1206091, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c7b63cde26c16e8596f23f5c192e61a8?s=256&d=identicon&r=PG', 'display_name': 'Aaron Tp', 'link': 'https://stackoverflow.com/users/1206091/aaron-tp'}",True,8769,,4,5,1340214033,1329192246,1340214033.0,9271525,CC BY-SA 3.0,https://stackoverflow.com/questions/9271525/python-running-daemon-processes-in-windows7,Python: Running Daemon Processes in Windows7,,,,,
1527,"['python', 'minidom']","{'account_id': 86030, 'reputation': 12495, 'user_id': 239527, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/8361ddf7ad4e68f1bedea767d4ae0a31?s=256&d=identicon&r=PG', 'display_name': 'Martti Laine', 'link': 'https://stackoverflow.com/users/239527/martti-laine'}",False,769,,0,0,1340207766,1328978909,,9241995,CC BY-SA 3.0,https://stackoverflow.com/questions/9241995/memoryerror-on-python-minidom,MemoryError on Python minidom,,,,,
1528,"['python', 'flask']","{'account_id': 1220339, 'reputation': 1, 'user_id': 1187092, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43331006147eb74de405a71441290da1?s=256&d=identicon&r=PG', 'display_name': 'Pine Wood', 'link': 'https://stackoverflow.com/users/1187092/pine-wood'}",True,2457,,1,0,1340199906,1328261109,1340199906.0,9126338,CC BY-SA 3.0,https://stackoverflow.com/questions/9126338/python-flask-module-not-found-after-installation,Python-Flask : Module not Found after Installation,,,,,
1529,"['python', 'user-interface', 'opencv', 'wxpython', 'simplecv']","{'account_id': 244967, 'reputation': 13044, 'user_id': 518169, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/3e75b8b05b39ee50cb66f714a544f2e2?s=256&d=identicon&r=PG', 'display_name': 'hyperknot', 'link': 'https://stackoverflow.com/users/518169/hyperknot'}",True,1161,,1,0,1340086572,1328220412,,9120722,CC BY-SA 3.0,https://stackoverflow.com/questions/9120722/how-to-extend-simplecv-with-gui,How to extend SimpleCV with GUI,11095390.0,,,,
1530,"['python', 'image', 'ubuntu']","{'account_id': 989399, 'reputation': 105, 'user_id': 1007111, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vA4oi.png?s=256&g=1', 'display_name': 'Haitham A. El-Ghareeb', 'link': 'https://stackoverflow.com/users/1007111/haitham-a-el-ghareeb'}",True,198,,1,0,1340085179,1329696234,,9354619,CC BY-SA 3.0,https://stackoverflow.com/questions/9354619/capture-image-using-python-and-open-cv-2-3,Capture Image using Python and Open Cv 2.3,11095135.0,,,,
1531,['python'],"{'account_id': 353915, 'reputation': 1666, 'user_id': 691928, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/92874c3ae78d5467c44343b722c6d9e4?s=256&d=identicon&r=PG', 'display_name': 'mohsen', 'link': 'https://stackoverflow.com/users/691928/mohsen'}",True,357,,6,2,1340012601,1328213811,1592644375.0,9119330,CC BY-SA 4.0,https://stackoverflow.com/questions/9119330/how-is-a-dictionary-sorted,how is a dictionary sorted?,9119356.0,,,,
1532,"['python', 'sqlalchemy', 'flask', 'flask-sqlalchemy']","{'account_id': 127886, 'reputation': 8291, 'user_id': 325365, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/d4a28b46d4ac5f2cc601f588becf9f74?s=256&d=identicon&r=PG', 'display_name': 'Honza Javorek', 'link': 'https://stackoverflow.com/users/325365/honza-javorek'}",True,665,,1,2,1339954517,1328905867,1495533562.0,9234405,CC BY-SA 3.0,https://stackoverflow.com/questions/9234405/what-is-the-most-elegant-way-to-assign-a-new-set-of-many-to-many-related-tags-vi,What is the most elegant way to assign a new set of many-to-many related tags via association_proxy in SQLAlchemy?,,,,,
1533,"['python', 'plot', 'traits', 'enthought', 'chaco']","{'account_id': 1240248, 'reputation': 433, 'user_id': 1203036, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/ed7688f040f8c2b7dfaa3c578dcce481?s=256&d=identicon&r=PG', 'display_name': 'Andreas', 'link': 'https://stackoverflow.com/users/1203036/andreas'}",True,3010,,1,15,1339940009,1329939548,,9401748,CC BY-SA 3.0,https://stackoverflow.com/questions/9401748/dynamically-create-plots-in-chaco,Dynamically create plots in Chaco,11067046.0,,,,
1534,"['python', 'filepath', 'backslash']","{'account_id': 1239333, 'reputation': 11, 'user_id': 1202297, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e0b1bb22b794eb7cd0eeede289a4e599?s=256&d=identicon&r=PG', 'display_name': 'user1202297', 'link': 'https://stackoverflow.com/users/1202297/user1202297'}",True,2409,,2,-1,1339869326,1328888224,1339869326.0,9230298,CC BY-SA 3.0,https://stackoverflow.com/questions/9230298/python-backslash-will-not-go-away,Python backslash will not go away,,,,,
1535,"['python', 'parsing']","{'account_id': 1227079, 'reputation': 302, 'user_id': 1192434, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/ecY7Y.jpg?s=256&g=1', 'display_name': 'Firebowl2000', 'link': 'https://stackoverflow.com/users/1192434/firebowl2000'}",True,681,,3,2,1339866505,1328540202,1339866505.0,9162030,CC BY-SA 3.0,https://stackoverflow.com/questions/9162030/storing-and-evaluating-nested-string-elements,Storing and evaluating nested string elements,9162530.0,,,,
1536,"['python', 'django', 'orm', 'decorator']","{'account_id': 128874, 'reputation': 8990, 'user_id': 327038, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/e17117063f64ef47f36ab4ee45bf3d4b?s=256&d=identicon&r=PG', 'display_name': 'asthasr', 'link': 'https://stackoverflow.com/users/327038/asthasr'}",True,929,,1,3,1339770751,1328729279,1328882540.0,9200059,CC BY-SA 3.0,https://stackoverflow.com/questions/9200059/how-can-i-pass-a-dynamic-database-name-to-a-decorator,How can I pass a dynamic database name to a decorator?,11052739.0,,,,
1537,"['python', 'numpy', 'matplotlib', 'scipy', 'distribution']","{'account_id': 350865, 'reputation': 2629, 'user_id': 869790, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/f73607a34162d9d7ef33264be97bbba4?s=256&d=identicon&r=PG', 'display_name': 'Jannat Arora', 'link': 'https://stackoverflow.com/users/869790/jannat-arora'}",True,2064,,2,0,1339764586,1330007586,1330011107.0,9415041,CC BY-SA 3.0,https://stackoverflow.com/questions/9415041/multivariate-numpy-does-not-plot-a-normal-distribution-please-help-correct-the-m,multivariate numpy does not plot a normal distribution please help correct the mistake,9416007.0,,,,
