,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,migrated_from,protected_date
1031,['c++'],"{'account_id': 16120233, 'reputation': 65, 'user_id': 13782246, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-wHAo0zlPia4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfoZdMcC4PGE-9Rrj6CFWiGzorEtg/mo/photo.jpg?sz=256', 'display_name': 'Paawan Angra', 'link': 'https://stackoverflow.com/users/13782246/paawan-angra'}",True,370,71209144.0,2,-2,1645459098,1645456811,71208777,CC BY-SA 4.0,https://stackoverflow.com/questions/71208777/why-am-i-getting-an-undefined-reference-error-while-using-separate-cpp-and-h-f,Why am I getting an undefined reference error while using separate .cpp and .h files for a class?,1645457941.0,,,,
1032,"['c++', 'sqlite', 'orm']","{'account_id': 24245739, 'reputation': 3, 'user_id': 18197503, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82657f6fb5589c7ee392d8aa92b45237?s=256&d=identicon&r=PG', 'display_name': 'jye', 'link': 'https://stackoverflow.com/users/18197503/jye'}",False,94,,0,0,1645458039,1645458039,71209101,CC BY-SA 4.0,https://stackoverflow.com/questions/71209101/are-these-warning-messages-that-sqlite-orm-is-generating-normal,Are these warning messages that SQlite ORM is generating normal?,,,,,
1033,"['c++', 'video', 'gstreamer']","{'account_id': 5952430, 'reputation': 60, 'user_id': 4680036, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Y6yAkRlF2lE/AAAAAAAAAAI/AAAAAAAAAEI/W2-GYfpCxnI/photo.jpg?sz=256', 'display_name': 'VictorCB', 'link': 'https://stackoverflow.com/users/4680036/victorcb'}",False,211,,0,0,1645457716,1645455127,71208357,CC BY-SA 4.0,https://stackoverflow.com/questions/71208357/change-the-state-of-a-gstreamer-element,Change the state of a gstreamer element,1645457716.0,,,,
1034,"['c++', 'arduino', 'header']","{'account_id': 280517, 'reputation': 2074, 'user_id': 576262, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/12147179bf84d8d0cb5b313f437521c7?s=256&d=identicon&r=PG', 'display_name': 'J Collins', 'link': 'https://stackoverflow.com/users/576262/j-collins'}",True,148,71208303.0,1,-1,1645457333,1645453579,71207967,CC BY-SA 4.0,https://stackoverflow.com/questions/71207967/arduino-sketch-with-header-and-code-file-added-with-template-methods-caught-bet,Arduino sketch with header and code file added with template methods. Caught between &#39;undefined reference to&#39; and &#39;redefinition of&#39;,1645457333.0,,,,
1035,"['c++', 'sdk', 'sony']","{'account_id': 18462544, 'reputation': 36, 'user_id': 13449635, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94df9d925211cc06877c3a83f2c4da78?s=256&d=identicon&r=PG&f=1', 'display_name': 'gcoppi', 'link': 'https://stackoverflow.com/users/13449635/gcoppi'}",False,49,,0,1,1645456961,1645456961,71208824,CC BY-SA 4.0,https://stackoverflow.com/questions/71208824/set-datetime-sony-sdk,Set DateTime SONY SDK,,,,,
1036,"['c++', 'temporary-objects', 'const-iterator']","{'account_id': 1134783, 'reputation': 53, 'user_id': 1120062, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6b5cb69ac379940f9b3ed1f5219eb96?s=256&d=identicon&r=PG', 'display_name': 'roystgnr', 'link': 'https://stackoverflow.com/users/1120062/roystgnr'}",False,48,,0,0,1645456409,1645456409,71208675,CC BY-SA 4.0,https://stackoverflow.com/questions/71208675/can-dereferencing-a-non-temporary-iterator-create-a-temporary,Can dereferencing a non-temporary iterator create a temporary?,,,,,
1037,"['c++', 'windows', 'qt', 'windows-7', 'qthread']","{'account_id': 24323640, 'reputation': 1, 'user_id': 18269574, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj2isPcmqwCVgld5GMTZrfGJwmz5ECDnv9JOLVF=k-s256', 'display_name': 'Дмитрий Малков', 'link': 'https://stackoverflow.com/users/18269574/%d0%94%d0%bc%d0%b8%d1%82%d1%80%d0%b8%d0%b9-%d0%9c%d0%b0%d0%bb%d0%ba%d0%be%d0%b2'}",False,103,,0,0,1645456093,1645456093,71208583,CC BY-SA 4.0,https://stackoverflow.com/questions/71208583/how-to-solve-the-problem-with-thread-in-qt-c,How to solve the problem with Thread in QT (C++),,,,,
1038,"['c++', 'pointers', 'namespaces', 'dereference']","{'account_id': 20008122, 'reputation': 3, 'user_id': 18269287, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28d13166147c7d11bcad6867a7d0b833?s=256&d=identicon&r=PG&f=1', 'display_name': 'HTV04', 'link': 'https://stackoverflow.com/users/18269287/htv04'}",True,73,71208464.0,1,0,1645455885,1645454849,71208273,CC BY-SA 4.0,https://stackoverflow.com/questions/71208273/dereference-pointer-from-unnamed-namespace-not-working,Dereference pointer from unnamed namespace not working,1645455885.0,,,,
1039,"['c++', 'class', 'struct', 'alignment', 'sizeof']","{'account_id': 20060471, 'reputation': 42, 'user_id': 14707309, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1e77cb5e334184d3dd4f37fc2d8e5b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hamza', 'link': 'https://stackoverflow.com/users/14707309/hamza'}",True,203,,2,2,1645454324,1645451870,71207564,CC BY-SA 4.0,https://stackoverflow.com/questions/71207564/why-the-struct-padding-is-same-in-64-bit-and-32-bit-systems,Why the Struct padding is same in 64 bit and 32 bit systems?,1645454324.0,,,,
1040,"['c++', 'lambda', 'c++20', 'trailing-return-type']","{'account_id': 6820723, 'reputation': 1055, 'user_id': 5247961, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/788ce8003aaf31a8860b4f24dcdcc8fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'wanghan02', 'link': 'https://stackoverflow.com/users/5247961/wanghan02'}",True,466,71207949.0,1,7,1645454301,1645443563,71205695,CC BY-SA 4.0,https://stackoverflow.com/questions/71205695/is-lambda-capture-allowed-in-c20-function-trailing-return-type-and-noexcept-op,is lambda capture allowed in c++20 function trailing return type and noexcept operator?,,,,,
1041,"['c++', 'protocol-buffers', 'protobuf-c']","{'account_id': 24329499, 'reputation': 43, 'user_id': 18268573, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiMZ-_4Ql42r9LiSGs192VkgWX2RCWlDSiAVwPt=k-s256', 'display_name': 'Neo Hugh', 'link': 'https://stackoverflow.com/users/18268573/neo-hugh'}",True,1764,71207894.0,1,3,1645453999,1645448856,71206859,CC BY-SA 4.0,https://stackoverflow.com/questions/71206859/handling-enum-value-0-in-protobuf-c,Handling enum value 0 in protobuf c++,1645450075.0,,,,
1042,['c++'],"{'account_id': 24329438, 'reputation': 35, 'user_id': 18268520, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9J6w1.jpg?s=256&g=1', 'display_name': 'Mouse', 'link': 'https://stackoverflow.com/users/18268520/mouse'}",True,89,71207458.0,3,0,1645453981,1645448421,71206761,CC BY-SA 4.0,https://stackoverflow.com/questions/71206761/is-there-a-way-to-keep-on-looping-a-switch-statement-if-a-user-enters-anything-o,Is there a way to keep on looping a switch statement if a user enters anything other than an integer in c++?,,,,,
1043,"['c++', 'opengl', 'glsl', 'shader', 'lighting']","{'account_id': 24194710, 'reputation': 1, 'user_id': 18153448, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8dcb8d54332b54269532ab535f1178ad?s=256&d=identicon&r=PG', 'display_name': 'dent', 'link': 'https://stackoverflow.com/users/18153448/dent'}",False,38,,1,0,1645453320,1644339887,71037891,CC BY-SA 4.0,https://stackoverflow.com/questions/71037891/how-to-fix-improperly-distributed-lighting-projected-onto-a-model-in-opengl,How to fix improperly distributed lighting projected onto a model in OpenGL?,1645453320.0,,,,
1044,"['c++', 'boost', 'voronoi']","{'account_id': 4757363, 'reputation': 868, 'user_id': 3845784, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Zj4qZ.jpg?s=256&g=1', 'display_name': 'delirium', 'link': 'https://stackoverflow.com/users/3845784/delirium'}",False,102,,0,2,1645452947,1645214542,71179262,CC BY-SA 4.0,https://stackoverflow.com/questions/71179262/high-precision-coordinates-issue-with-boostvoronoi,High-precision coordinates issue with boost::voronoi,1645452947.0,,,,
1045,"['c++', 'visual-studio', 'winapi', 'dll', 'lib']","{'account_id': 17083259, 'reputation': 13, 'user_id': 12361180, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBhtitgKAvJWu9G3gO7z1d7kDdaPAkI9DG8DsoMAA=k-s256', 'display_name': 'Jakob Kordež', 'link': 'https://stackoverflow.com/users/12361180/jakob-korde%c5%be'}",False,502,,1,0,1645451859,1645436133,71204011,CC BY-SA 4.0,https://stackoverflow.com/questions/71204011/link-all-c-lib-dependencies-into-a-dll,Link all C++ lib dependencies into a dll,,,,,
1046,"['c++', 'qt', 'qt5', 'qwidget']","{'account_id': 20324919, 'reputation': 134, 'user_id': 14908626, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/67P0N.jpg?s=256&g=1', 'display_name': 'Mykola Tetiuk', 'link': 'https://stackoverflow.com/users/14908626/mykola-tetiuk'}",False,40,,0,0,1645451728,1645450855,71207318,CC BY-SA 4.0,https://stackoverflow.com/questions/71207318/cant-see-a-widget,Can&#39;t see a widget,1645451728.0,,,,
1047,"['c++', 'language-lawyer']","{'account_id': 21572812, 'reputation': 722, 'user_id': 15905455, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c18b95c3acab3f9cf9eaefb1663908a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pluto', 'link': 'https://stackoverflow.com/users/15905455/pluto'}",False,112,,0,0,1645451015,1645451015,71207356,CC BY-SA 4.0,https://stackoverflow.com/questions/71207356/what-are-the-name-lookup-rules-for-friend-function-name,What are the name lookup rules for friend function name?,,,,,
1048,"['c++', 'windows', 'debugging', 'qt5', 'spdlog']","{'account_id': 6576696, 'reputation': 5019, 'user_id': 5082463, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/877843e34372342a80c73f38ee79ad60?s=256&d=identicon&r=PG&f=1', 'display_name': 'KcFnMi', 'link': 'https://stackoverflow.com/users/5082463/kcfnmi'}",True,414,,2,0,1645450487,1645430952,71203015,CC BY-SA 4.0,https://stackoverflow.com/questions/71203015/make-spdlog-save-the-file-before-app-crashes,Make spdlog save the file before app crashes,,,,,
1049,"['python', 'c++']","{'account_id': 18484836, 'reputation': 165, 'user_id': 13466069, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/14397749c61cca9f3e61feb3abc94ba1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Macedon971', 'link': 'https://stackoverflow.com/users/13466069/macedon971'}",False,32,,0,0,1645449659,1645449352,71206977,CC BY-SA 4.0,https://stackoverflow.com/questions/71206977/i-got-errors-in-c-when-try-to-use-modules-from-python-scripts,I got Errors in C++ when try to use modules from python scripts,1645449659.0,,,,
1050,"['c#', 'c++', 'dllimport']","{'account_id': 24276351, 'reputation': 11, 'user_id': 18223608, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77e9f6a483571af8bc5f4a1969d08976?s=256&d=identicon&r=PG&f=1', 'display_name': 'cattle81194', 'link': 'https://stackoverflow.com/users/18223608/cattle81194'}",False,61,,0,1,1645448390,1645448390,71206754,CC BY-SA 4.0,https://stackoverflow.com/questions/71206754/import-foreign-dll,import foreign DLL,,,,,
1051,"['c++', 'variable-assignment', 'variadic']","{'account_id': 22638559, 'reputation': 110, 'user_id': 16815055, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/812b9ad30e0d29e5793cd5b5866df1fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Patrick Kwok', 'link': 'https://stackoverflow.com/users/16815055/patrick-kwok'}",True,755,71205326.0,2,3,1645447303,1645437709,71204325,CC BY-SA 4.0,https://stackoverflow.com/questions/71204325/how-to-assign-variadic-variable-arguments-in-c,How to assign variadic/variable arguments in C++,,,,,
1052,"['c++', 'emoji', 'windows-terminal']","{'account_id': 24329277, 'reputation': 1, 'user_id': 18268389, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh-jn7vyGavUcFV9ytPOlwSpfwQCyZvE8WSOcvc2Q=k-s256', 'display_name': 'JinBridge', 'link': 'https://stackoverflow.com/users/18268389/jinbridge'}",False,176,,0,0,1645446421,1645446421,71206288,CC BY-SA 4.0,https://stackoverflow.com/questions/71206288/why-is-the-emoji-displays-incorrectly-in-windows-terminal,Why is the emoji displays incorrectly in Windows Terminal?,,,,,
1053,"['c++', 'language-lawyer', 'cmath']","{'account_id': 395985, 'reputation': 14528, 'user_id': 759253, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/0136e90dfd678a82c1dbba77dcbfc28e?s=256&d=identicon&r=PG', 'display_name': 'Igor R.', 'link': 'https://stackoverflow.com/users/759253/igor-r'}",True,210,71205727.0,2,5,1645445483,1645443162,71205603,,https://stackoverflow.com/questions/71205603/int-absint-vs-double-absdouble,int abs(int) vs double abs(double),,1645450621.0,Duplicate,,
1054,"['c++', 'arrays', 'for-loop']","{'account_id': 16689862, 'reputation': 445, 'user_id': 12062753, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/935f90647acb2898d70d9478bc7a0daa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Noods', 'link': 'https://stackoverflow.com/users/12062753/noods'}",True,113,71201892.0,3,0,1645444087,1645422760,71201745,CC BY-SA 4.0,https://stackoverflow.com/questions/71201745/how-can-i-sort-two-arrays-in-descending-order,How can I sort two arrays in descending order?,1645422907.0,,,,
1055,"['c++', 'ccache']","{'account_id': 6221811, 'reputation': 2141, 'user_id': 4841248, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/ed847bb43b46b8554a32b5910383341a?s=256&d=identicon&r=PG', 'display_name': 'Maarten Bamelis', 'link': 'https://stackoverflow.com/users/4841248/maarten-bamelis'}",True,117,,2,1,1645444003,1644510971,71068872,CC BY-SA 4.0,https://stackoverflow.com/questions/71068872/configure-ccache-to-only-use-secondary-storage,Configure Ccache to only use secondary storage?,1644511979.0,,,,
1056,"['c++', 'c++17', 'typetraits', 'enable-if']","{'account_id': 172880, 'reputation': 15318, 'user_id': 401196, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/95bfaaa18ae257be34ac7d93faf967ca?s=256&d=identicon&r=PG', 'display_name': '111111', 'link': 'https://stackoverflow.com/users/401196/111111'}",True,49,,3,0,1645443582,1645411418,71200675,CC BY-SA 4.0,https://stackoverflow.com/questions/71200675/stdenable-if-instantiating-type-parameter-when-predicted-has-failed-causing,`std::enable_if` instantiating type parameter when predicted has failed causing error,,,,,
1057,"['c++', 'c', 'wii', 'devkitpro']","{'account_id': 23743157, 'reputation': 23, 'user_id': 17760958, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiU-VnIB4Ihx35-_7Y2mkVNDDACy2gTd6sdxIft=k-s256', 'display_name': 'weeg luigi', 'link': 'https://stackoverflow.com/users/17760958/weeg-luigi'}",False,46,,0,1,1645442793,1645442793,71205535,CC BY-SA 4.0,https://stackoverflow.com/questions/71205535/problems-with-downloading-a-file-with-devkitpro-wii,Problems with downloading a file with devkitPro (Wii),,,,,
1058,"['c++', 'vba', 'dll', '64-bit']","{'account_id': 8835810, 'reputation': 1, 'user_id': 9748376, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37a609eb397d143466f61d4cbb8249f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jamesh99', 'link': 'https://stackoverflow.com/users/9748376/jamesh99'}",False,66,,0,0,1645442050,1645442050,71205357,CC BY-SA 4.0,https://stackoverflow.com/questions/71205357/accessing-an-array-in-excel-x64-returned-by-pointer-from-a-c-function-within,Accessing an array in Excel (x64) returned by pointer from a C++ function within an x64 DLL,,,,,
1059,"['c++', 'templates', 'c++17', 'c++14']","{'account_id': 11286647, 'reputation': 3, 'user_id': 8277365, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/878495515622130/picture?type=large', 'display_name': 'Puneet Kumar', 'link': 'https://stackoverflow.com/users/8277365/puneet-kumar'}",False,170,,2,0,1645441848,1645440966,71205088,CC BY-SA 4.0,https://stackoverflow.com/questions/71205088/check-whether-two-objects-belongs-to-same-class-in-c,check whether two objects belongs to same class in C++,,,,,
1060,"['c++', 'visual-studio-2022', 'function-templates', 'constant-expression', 'template-instantiation']","{'account_id': 2048387, 'reputation': 325, 'user_id': 1827955, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://i.stack.imgur.com/HTY9I.jpg?s=256&g=1', 'display_name': 'Fido', 'link': 'https://stackoverflow.com/users/1827955/fido'}",False,100,,0,0,1645441582,1645441582,71205246,CC BY-SA 4.0,https://stackoverflow.com/questions/71205246/cannot-use-template-function-type-in-constant-context-with-msvc-1930-visual-st,Cannot use template function type in constant context with MSVC 1930+ (Visual Studio 2022),,,,,
1061,"['c++', 'linux', 'linker']","{'account_id': 956643, 'reputation': 6416, 'user_id': 1062484, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/S7r1l.jpg?s=256&g=1', 'display_name': 'Subhamoy S.', 'link': 'https://stackoverflow.com/users/1062484/subhamoy-s'}",False,33,,0,2,1645441283,1645441283,71205165,CC BY-SA 4.0,https://stackoverflow.com/questions/71205165/setting-linker-preferences-for-multiple-shared-libraries-of-same-name,Setting linker preferences for multiple shared libraries of same name,,,,,
1062,"['c++', 'algorithm', 'c++17', 'std']","{'account_id': 10742981, 'reputation': 369, 'user_id': 9007136, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eRqiY.jpg?s=256&g=1', 'display_name': 'amordo', 'link': 'https://stackoverflow.com/users/9007136/amordo'}",False,59,,0,0,1645441224,1645353089,71193512,CC BY-SA 4.0,https://stackoverflow.com/questions/71193512/stl-way-to-fill-vector-instead-out-clearout-reservenloopout-p-bel-foo,Stl way to fill vector instead /out.clear();out.reserve(n);loop{out.p_b(el.foo)}/,1645354410.0,,,,
