,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,community_owned_date,migrated_from,locked_date
1536,"['c++', 'android-ndk', 'openmax']","{'account_id': 2165298, 'reputation': 187, 'user_id': 1918541, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/57bf0d029a3fdf668cd0bd450ddc0fe5?s=256&d=identicon&r=PG', 'display_name': 'Constantine Kuznetsov', 'link': 'https://stackoverflow.com/users/1918541/constantine-kuznetsov'}",False,2155,,1,5,1358358800,1356005519,13971966,CC BY-SA 3.0,https://stackoverflow.com/questions/13971966/openmax-and-the-ndk-where-i-can-get-the-surface,OpenMAX and the NDK: Where I can get the surface?,1356005595.0,,,,,,
1537,"['c++', 'lua', 'doxygen']","{'account_id': 1355546, 'reputation': 312, 'user_id': 1294021, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/c5cf3a0bd75107040f4cfafdb18f5cc7?s=256&d=identicon&r=PG', 'display_name': 'user1294021', 'link': 'https://stackoverflow.com/users/1294021/user1294021'}",True,309,14351075.0,2,1,1358308216,1356746139,14078027,CC BY-SA 3.0,https://stackoverflow.com/questions/14078027/documenting-fake-classes,Documenting fake classes,,,,,,,
1538,"['c++', 'math']","{'account_id': 2138632, 'reputation': 443, 'user_id': 1897830, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/4bb6f01afcee8d6fd59ccb93499732d6?s=256&d=identicon&r=PG', 'display_name': 'user1897830', 'link': 'https://stackoverflow.com/users/1897830/user1897830'}",False,916,,2,1,1358231608,1355317098,13840344,CC BY-SA 4.0,https://stackoverflow.com/questions/13840344/independent-component-analysis-as-applied-to-a-single-time-series,Independent Component Analysis as applied to a single time series,1592644375.0,,,,,,
1539,"['c++', 'visual-studio', 'serialization', 'casablanca']","{'account_id': 359424, 'reputation': 27196, 'user_id': 700825, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/6aea6e2f57f2a7b1cd6870375fbdc42f?s=256&d=identicon&r=PG', 'display_name': 'NoSenseEtAl', 'link': 'https://stackoverflow.com/users/700825/nosenseetal'}",True,498,14299073.0,2,8,1358190246,1356081234,13987230,CC BY-SA 3.0,https://stackoverflow.com/questions/13987230/where-to-get-mythical-microsoft-msgtool-for-c-serialization,Where to get mythical Microsoft msgtool for C++ serialization,1358190246.0,,,,,,
1540,"['c++', 'runtime', 'segmentation-fault']","{'account_id': 2159403, 'reputation': 1, 'user_id': 1913923, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/766d56d44a2d2341000e2643938c24ab?s=256&d=identicon&r=PG', 'display_name': 'user1913923', 'link': 'https://stackoverflow.com/users/1913923/user1913923'}",False,180,,1,-1,1358149079,1355860614,13940510,CC BY-SA 3.0,https://stackoverflow.com/questions/13940510/iarcs-wordlist-runtime-segmentation-fault,iarcs WORDLIST RUNTIME SEGMENTATION FAULT,1358149079.0,,,,,,
1541,"['c++', 'templates', 'gcc', 'c++11', 'template-meta-programming']","{'account_id': 162071, 'reputation': 4258, 'user_id': 383306, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/H5QnV.png?s=256&g=1', 'display_name': 'Zach Saw', 'link': 'https://stackoverflow.com/users/383306/zach-saw'}",False,202,,1,3,1358127675,1354500577,13676237,CC BY-SA 3.0,https://stackoverflow.com/questions/13676237/multidimensional-stdintializer-list-where-the-number-of-dimensions-is-specifie,multidimensional std::intializer_list where the number of dimensions is specified as a template argument of its class,1354500880.0,,,,,,
1542,"['c++', 'compiler-construction', 'bison']","{'account_id': 2101001, 'reputation': 41, 'user_id': 1868624, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec0445f3703adc7668fca0ef8ff86b7f?s=256&d=identicon&r=PG', 'display_name': 'CrazyDiamond', 'link': 'https://stackoverflow.com/users/1868624/crazydiamond'}",True,222,,2,3,1358114554,1354366119,13659610,CC BY-SA 3.0,https://stackoverflow.com/questions/13659610/how-do-i-emulate-c-postfix-in-bison,How do I emulate C++ postfix in bison?,1358114554.0,,,,,,
1543,"['c++', 'evaluation', 'decimal']","{'account_id': 2106799, 'reputation': 13, 'user_id': 1872965, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dJYfB.jpg?s=256&g=1', 'display_name': 'DJH_0970', 'link': 'https://stackoverflow.com/users/1872965/djh-0970'}",True,1238,13687015.0,1,1,1358114529,1354549651,13686761,CC BY-SA 3.0,https://stackoverflow.com/questions/13686761/handling-decimal-values-in-evaluating-postfix-using-stacks-in-c,Handling decimal values in evaluating postfix using stacks in c++,1358114529.0,,,,,,
1544,"['c++', 'templates', 'namespaces', 'linkage']","{'user_type': 'does_not_exist', 'display_name': 'user1252446'}",True,152,14060456.0,2,4,1358093897,1356637860,14060432,CC BY-SA 3.0,https://stackoverflow.com/questions/14060432/how-to-hide-a-templated-non-member-function-from-clients-code,How to hide a templated non-member function from client&#39;s code?,1356638282.0,,,,,,
1545,"['c++', 'std', 'language-lawyer']","{'account_id': 270599, 'reputation': 373289, 'user_id': 560648, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/pBDFJ.jpg?s=256&g=1', 'display_name': 'Lightness Races in Orbit', 'link': 'https://stackoverflow.com/users/560648/lightness-races-in-orbit'}",True,1517,14095403.0,1,13,1358090289,1356899713,14094408,CC BY-SA 3.0,https://stackoverflow.com/questions/14094408/is-the-time-complexity-of-stdvectortclear-really-not-specified,Is the time complexity of `std::vector&lt;T&gt;::clear` *really* not specified?,1495541681.0,,,,,,
1546,"['c++', 'ifstream', 'ofstream', 'binaryreader', 'binarywriter']","{'account_id': 1979142, 'reputation': 2918, 'user_id': 1776163, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/hXOBQ.jpg?s=256&g=1', 'display_name': 'KBog', 'link': 'https://stackoverflow.com/users/1776163/kbog'}",True,1581,14077783.0,3,1,1358055392,1356743344,14077781,CC BY-SA 3.0,https://stackoverflow.com/questions/14077781/id-like-to-use-ifstream-and-ofstream-in-c-to-mimic-cs-binaryreader-binary,I&#39;d like to use ifstream and ofstream in C++ to mimic C#&#39;s BinaryReader / BinaryWriter functionality,,,,,,,
1547,"['c++', 'winrt-xaml']","{'account_id': 2120382, 'reputation': 11, 'user_id': 1883761, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38cf0db4d89a0b1d3cd381069f9d223e?s=256&d=identicon&r=PG', 'display_name': 'user1883761', 'link': 'https://stackoverflow.com/users/1883761/user1883761'}",False,108,,1,1,1358027779,1354829587,13753010,CC BY-SA 3.0,https://stackoverflow.com/questions/13753010/animating-popup-display,Animating popup display,1354829996.0,,,,,,
1548,"['android', 'c++', 'ios', 'air', 'adobe']","{'account_id': 19569, 'reputation': 236, 'user_id': 45946, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/tEN8U.png?s=256&g=1', 'display_name': 'Shvilam', 'link': 'https://stackoverflow.com/users/45946/shvilam'}",True,1708,14026894.0,3,5,1358019241,1356106610,13993551,CC BY-SA 3.0,https://stackoverflow.com/questions/13993551/could-i-wrap-c-library-to-adobe-air-native-extension-for-mobile-ios-android,Could I wrap c++ library to Adobe Air native extension for mobile IOS/Android,1356110245.0,,,,,,
1549,"['c++', 'winsock', 'send', 'code-injection']","{'account_id': 1538820, 'reputation': 37, 'user_id': 1434021, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/73d15b831a4bf8b27d9b34748570dd47?s=256&d=identicon&r=PG', 'display_name': 'Pablo Lopez', 'link': 'https://stackoverflow.com/users/1434021/pablo-lopez'}",False,1324,,2,0,1358010495,1355136920,13799540,CC BY-SA 3.0,https://stackoverflow.com/questions/13799540/c-winsocket-dll-send-injection,"C++, Winsocket DLL Send injection",,,,,,,
1550,"['c++', 'language-lawyer']","{'account_id': 21490, 'reputation': 6348, 'user_id': 52251, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c743b5f7b5d7130c0f5b74a956ba6490?s=256&d=identicon&r=PG', 'display_name': 'John Bartholomew', 'link': 'https://stackoverflow.com/users/52251/john-bartholomew'}",True,369,13997196.0,3,13,1358002174,1356123696,13997130,CC BY-SA 3.0,https://stackoverflow.com/questions/13997130/are-comparisons-on-out-of-range-pointers-well-defined,Are comparisons on out-of-range pointers well-defined?,1356124378.0,,,,,,
1551,['c++'],"{'account_id': 1569811, 'reputation': 139, 'user_id': 1457745, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/dwQrv.jpg?s=256&g=1', 'display_name': 'Keith', 'link': 'https://stackoverflow.com/users/1457745/keith'}",True,631,13865704.0,2,0,1357970655,1355421429,13865642,CC BY-SA 3.0,https://stackoverflow.com/questions/13865642/stdstring-class-find-function-not-returning-expected-results-i-may-be-using-i,std::string class find function not returning expected results. I may be using it incorrectly,1357970655.0,,,,,,
1552,"['c++', 'data-structures', 'binary-tree', 'splay-tree']","{'account_id': 2000490, 'reputation': 266, 'user_id': 1791667, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/fee716b9efd639831488590b123dea94?s=256&d=identicon&r=PG', 'display_name': 'InamTaj', 'link': 'https://stackoverflow.com/users/1791667/inamtaj'}",False,2921,,1,2,1357970472,1356534845,14042446,CC BY-SA 3.0,https://stackoverflow.com/questions/14042446/splay-tree-zig-zag-zag-zig-rotation-issue,Splay Tree Zig-Zag &amp; Zag-Zig Rotation ISSUE,,,,,,,
1553,"['c++', 'opencv', 'release-mode', 'debug-mode']","{'account_id': 402203, 'reputation': 7942, 'user_id': 769220, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/bc7c01518f7016b35b3eb3a65a69a8e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/769220/chris'}",True,2115,14290274.0,2,13,1357965266,1356004087,13971552,CC BY-SA 3.0,https://stackoverflow.com/questions/13971552/different-results-with-haar-cascade-when-in-release-debug-mode,Different results with Haar cascade when in release/debug mode,1357642135.0,,,,,,
1554,"['c++', 'visual-studio-2010', 'opencv']","{'account_id': 1031836, 'reputation': 547, 'user_id': 1040022, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/53ddbb7a10252bf96d77fdc320dca874?s=256&d=identicon&r=PG', 'display_name': 'StanOverflow', 'link': 'https://stackoverflow.com/users/1040022/stanoverflow'}",True,915,14285390.0,1,2,1357932869,1355874090,13943326,CC BY-SA 3.0,https://stackoverflow.com/questions/13943326/program-behaves-differently-running-outside-visual-studio,Program behaves differently running outside Visual Studio,1355903625.0,,,,,,
1555,"['c++', 'qt', 'qml', 'qt5', 'moc']","{'account_id': 290659, 'reputation': 44267, 'user_id': 592323, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/5df027e3c31ae3b8755c0ea377f951a0?s=256&d=identicon&r=PG', 'display_name': 'leemes', 'link': 'https://stackoverflow.com/users/592323/leemes'}",True,2261,14278695.0,1,16,1357909084,1356818286,14086289,CC BY-SA 3.0,https://stackoverflow.com/questions/14086289/use-c-slot-in-qml-which-returns-type-in-namespace,Use C++-slot in QML which returns type in namespace,1356819151.0,,,,,,
1556,"['c++', 'xml-parsing', 'xerces-c']","{'account_id': 1009356, 'reputation': 2422, 'user_id': 1022285, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/NRrMw.png?s=256&g=1', 'display_name': 'Bee', 'link': 'https://stackoverflow.com/users/1022285/bee'}",True,1354,14075762.0,2,1,1357899187,1356708277,14071736,CC BY-SA 3.0,https://stackoverflow.com/questions/14071736/c-arabica-over-xerces-c-getnodevalue-method-does-not-return-the-actual-val,C++ Arabica (over Xerces-c) getNodeValue() method does not return the actual value,,,,,,,
1557,"['c++', 'parallel-processing', 'openmp']","{'account_id': 459208, 'reputation': 303, 'user_id': 859538, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/3ec6f40467ad33b1c3f09e74e7cef094?s=256&d=identicon&r=PG', 'display_name': 'Rakulan S.', 'link': 'https://stackoverflow.com/users/859538/rakulan-s'}",True,793,,3,2,1357863091,1356642513,14061330,CC BY-SA 3.0,https://stackoverflow.com/questions/14061330/bad-performace-of-parallelized-openmp-code-for-particle-simulation,Bad performace of parallelized OpenMP code for particle simulation,,,,,,,
1558,"['c++', 'operator-overloading', 'template-meta-programming', 'c++-concepts']","{'account_id': 1519088, 'reputation': 12987, 'user_id': 1419315, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/e13603f86a9561d16a944963943fb8a9?s=256&d=identicon&r=PG', 'display_name': 'JohnB', 'link': 'https://stackoverflow.com/users/1419315/johnb'}",True,302,14268703.0,1,5,1357858640,1354631263,13705137,CC BY-SA 3.0,https://stackoverflow.com/questions/13705137/barton-nackman-vs-stdenable-if,Barton-Nackman vs std::enable_if,1357858640.0,,,,,,
1559,"['c++', 'directx-9', 'd3dx']","{'account_id': 1518976, 'reputation': 1438, 'user_id': 1419235, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/c62fa2e4a92d25b65f34f4c0c8b42ee5?s=256&d=identicon&r=PG', 'display_name': 'Orwell', 'link': 'https://stackoverflow.com/users/1419235/orwell'}",True,749,14261699.0,1,1,1357833670,1356470759,14034101,CC BY-SA 3.0,https://stackoverflow.com/questions/14034101/unbind-texture-bound-using-id3dxeffect-settexture,Unbind texture bound using ID3DXEffect-&gt;SetTexture,1356471281.0,,,,,,
1560,"['c++', 'llvm']","{'account_id': 2035326, 'reputation': 341, 'user_id': 1817807, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/187b27a6abd82b9bd726c0c9ae9945b1?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/1817807/alex'}",True,762,14260003.0,2,2,1357827651,1355933826,13956554,CC BY-SA 3.0,https://stackoverflow.com/questions/13956554/llvm-segmentation-fault-need-use-instruction-instead-of-instruction,LLVM segmentation fault / need use Instruction instead of Instruction*,1355934721.0,,,,,,
1561,"['c++', 'windows', 'keyboard', 'directinput']","{'account_id': 160877, 'reputation': 595, 'user_id': 381246, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/c27a4c5c9c37255ed280d12717da57bc?s=256&d=identicon&r=PG', 'display_name': 'Tim Coolman', 'link': 'https://stackoverflow.com/users/381246/tim-coolman'}",False,321,,1,3,1357826034,1354307880,13652811,CC BY-SA 3.0,https://stackoverflow.com/questions/13652811/separate-input-for-additional-10-key-keypad,Separate input for additional 10-key keypad,1354309232.0,,,,,,
1562,"['c++', 'visual-c++']","{'account_id': 988482, 'reputation': 343, 'user_id': 1006381, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c4a01651ac25fbf8c9733263ddfd300a?s=256&d=identicon&r=PG', 'display_name': 'GWeuro', 'link': 'https://stackoverflow.com/users/1006381/gweuro'}",True,89,14258682.0,1,1,1357823346,1354672747,13715166,CC BY-SA 3.0,https://stackoverflow.com/questions/13715166/cant-find-highgui100d-dll-i-searched-it-on-the-internet-but-found-nothing,"can&#39;t find highgui100d.dll, I searched it on the internet but found nothing",1354674135.0,,,,,,
1563,"['c++', 'crash']","{'account_id': 59630, 'reputation': 240, 'user_id': 178379, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/e383da736bf79f4fc7fdd861d40572ac?s=256&d=identicon&r=PG', 'display_name': 'user178379', 'link': 'https://stackoverflow.com/users/178379/user178379'}",True,198,14254264.0,2,0,1357809156,1355935830,13957168,CC BY-SA 3.0,https://stackoverflow.com/questions/13957168/crash-on-fp-assignment-in-constructor-c,Crash on fp-assignment in constructor [C++],,,,,,,
1564,"['c++', 'hadoop']","{'account_id': 972560, 'reputation': 11, 'user_id': 994785, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/11142e58a133ffcfe6815dfc68acc093?s=256&d=identicon&r=PG', 'display_name': 'user994785', 'link': 'https://stackoverflow.com/users/994785/user994785'}",False,955,,1,1,1357804212,1354528051,13680655,CC BY-SA 3.0,https://stackoverflow.com/questions/13680655/hadoop-c-wordcount-example-compiling-issues,Hadoop C++ WordCount example compiling issues,1354529098.0,,,,,,
1565,"['c++', 'inheritance', 'logging', 'filestream', 'filebuf']","{'account_id': 183306, 'reputation': 7874, 'user_id': 418599, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/QDDnf.jpg?s=256&g=1', 'display_name': 'Antonio Petricca', 'link': 'https://stackoverflow.com/users/418599/antonio-petricca'}",True,1113,14247752.0,1,2,1357771007,1356020247,13976262,CC BY-SA 3.0,https://stackoverflow.com/questions/13976262/customized-ofstream-output,Customized &quot;ofstream&quot; output,1356020551.0,,,,,,
1566,"['c++', 'visual-c++', 'shunting-yard']","{'account_id': 951273, 'reputation': 81, 'user_id': 977379, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/14315aba32d1681a00dd13b6db253e3f?s=256&d=identicon&r=PG', 'display_name': 'Vernah', 'link': 'https://stackoverflow.com/users/977379/vernah'}",False,2189,,2,0,1357766957,1354932908,13773783,CC BY-SA 3.0,https://stackoverflow.com/questions/13773783/input-string-c-double-chevron,Input string C++ double chevron,1354936961.0,,,,,,
