,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from,locked_date,community_owned_date
1209,"['c++', 'gtk', 'freeglut']","{'account_id': 201300, 'reputation': 1913, 'user_id': 447661, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/ByuIX.jpg?s=256&g=1', 'display_name': 'Mihai Rotaru', 'link': 'https://stackoverflow.com/users/447661/mihai-rotaru'}",True,1704,1,3,1371485054,1342266899,,11483529,CC BY-SA 3.0,https://stackoverflow.com/questions/11483529/show-gtkfilechooserdialog-without-a-parent-window,Show Gtk::FileChooserDialog without a parent window,17151973.0,,,,,,
1210,"['c++', 'ip-address', 'equals', 'ipv6', 'mask']","{'account_id': 1690886, 'reputation': 1156, 'user_id': 1553248, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/8054563157b7034019f5d882023dd2f6?s=256&d=identicon&r=PG', 'display_name': 'user1553248', 'link': 'https://stackoverflow.com/users/1553248/user1553248'}",True,3033,4,1,1371331296,1343693587,1371059632.0,11731449,CC BY-SA 3.0,https://stackoverflow.com/questions/11731449/comparing-two-ipv6-addresses-and-their-masks-windows,Comparing two IPv6 addresses and their masks (windows),11731625.0,,,,,,
1211,"['c++', 'pointers', 'struct', 'pointer-address']","{'account_id': 86026, 'reputation': 2936, 'user_id': 239522, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/c25a2661b0fb2a324cb59d3e697db90d?s=256&d=identicon&r=PG', 'display_name': 'caramel1995', 'link': 'https://stackoverflow.com/users/239522/caramel1995'}",True,248,2,1,1371061099,1343463817,1371061099.0,11699430,CC BY-SA 3.0,https://stackoverflow.com/questions/11699430/weird-pointer-address-for-individual-struct-data-member,Weird Pointer Address for Individual Struct Data Member,11699447.0,,,,,,
1212,"['c++', 'vector', 'memory-address']","{'account_id': 322048, 'reputation': 2676, 'user_id': 641235, 'user_type': 'registered', 'accept_rate': 28, 'profile_image': 'https://www.gravatar.com/avatar/b8d5b826f1af856056bfb67e44981bc2?s=256&d=identicon&r=PG', 'display_name': 'xunzhang', 'link': 'https://stackoverflow.com/users/641235/xunzhang'}",True,276,4,1,1371059340,1343383038,1371059340.0,11685508,CC BY-SA 3.0,https://stackoverflow.com/questions/11685508/what-s-the-address-of-a-vector-obj-in-c,what &#39;s the address of a vector obj in C++?,11685525.0,,,,,,
1213,"['c++', 'pointers', 'memory-address']","{'account_id': 1299975, 'reputation': 7288, 'user_id': 1250107, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://i.stack.imgur.com/ZXKP9.jpg?s=256&g=1', 'display_name': 'Umer Farooq', 'link': 'https://stackoverflow.com/users/1250107/umer-farooq'}",True,230,3,3,1371059087,1342072433,1371059087.0,11445724,CC BY-SA 3.0,https://stackoverflow.com/questions/11445724/pointer-and-array-address,Pointer and array address,11445756.0,,,,,,
1214,"['c++', 'regex', 're2']","{'user_type': 'does_not_exist', 'display_name': 'user263078'}",True,666,3,2,1371058898,1341173533,1371058898.0,11285290,CC BY-SA 3.0,https://stackoverflow.com/questions/11285290/re2-doesnt-change-string-at-all,re2 doesn&#39;t change string at all,11285725.0,,,,,,
1215,"['c++', 'opengl', 'glsl', 'freeglut']","{'account_id': 974885, 'reputation': 2592, 'user_id': 996468, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/P4M8V.png?s=256&g=1', 'display_name': 'iKlsR', 'link': 'https://stackoverflow.com/users/996468/iklsr'}",True,3063,1,4,1370966123,1341351676,1370966123.0,11319608,CC BY-SA 3.0,https://stackoverflow.com/questions/11319608/opengl-shaders-refusing-to-link,OpenGL shader(s) refusing to link,11319800.0,,,,,,
1216,"['c++', 'data-structures']","{'account_id': 1305500, 'reputation': 987, 'user_id': 1254582, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/31e7c0f6d75073848ea33018687e4b0a?s=256&d=identicon&r=PG', 'display_name': 'viswas', 'link': 'https://stackoverflow.com/users/1254582/viswas'}",True,7683,4,4,1370946794,1343017983,1343037130.0,11606532,CC BY-SA 3.0,https://stackoverflow.com/questions/11606532/remove-global-variables-in-c-program,remove global variables in c++ program,,,,,,,
1217,"['c++', 'eclipse', 'qt', 'eclipse-cdt']","{'account_id': 1331603, 'reputation': 788, 'user_id': 1275386, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/4M0HT.jpg?s=256&g=1', 'display_name': 'Brandon Clark', 'link': 'https://stackoverflow.com/users/1275386/brandon-clark'}",True,8456,2,1,1370244464,1342207368,,11477025,CC BY-SA 3.0,https://stackoverflow.com/questions/11477025/qt-with-eclipse-cdt-juno,Qt with Eclipse CDT Juno,11477250.0,,,,,,
1218,"['c++', 'c++builder', 'vcl']","{'account_id': 1612867, 'reputation': 99, 'user_id': 1491345, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/b1df7d6291d4afa72177aed4c8625ca1?s=256&d=identicon&r=PG', 'display_name': 'Marty', 'link': 'https://stackoverflow.com/users/1491345/marty'}",True,1087,1,3,1370240870,1343381940,1343391846.0,11685195,CC BY-SA 3.0,https://stackoverflow.com/questions/11685195/assign-values-to-multiple-edit-boxes-given-their-names,"Assign values to multiple edit boxes, given their names",11685350.0,,,,,,
1219,"['c++', 'windows', 'unicode', 'utf-16']","{'account_id': 947873, 'reputation': 7487, 'user_id': 974733, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/a92fc92fd900ad9712d1bc7ea6c87f01?s=256&d=identicon&r=PG', 'display_name': 'Mark Vincze', 'link': 'https://stackoverflow.com/users/974733/mark-vincze'}",True,5905,3,5,1370024678,1342440340,1342724319.0,11503931,CC BY-SA 3.0,https://stackoverflow.com/questions/11503931/size-of-wchar-t-for-surrogate-pair-unicode-character-out-of-bmp-on-windows,Size of wchar_t* for surrogate pair (Unicode character out of BMP) on Windows,11503973.0,,,,,,
1220,"['c++', 'c', 'machine-learning', 'nlp', 'lda']","{'account_id': 1312523, 'reputation': 1904, 'user_id': 1260229, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/a918b56d3f83f46ced68b33737396b87?s=256&d=identicon&r=PG', 'display_name': 'sn&#248;reven', 'link': 'https://stackoverflow.com/users/1260229/sn%c3%b8reven'}",True,329,2,-2,1369927181,1341235292,1495541547.0,11294571,CC BY-SA 3.0,https://stackoverflow.com/questions/11294571/non-gpl-open-source-latent-dirichlet-allocation-implementation-library-in-c-c,Non-GPL Open Source Latent Dirichlet Allocation Implementation/Library in C/C++,,,,,,,
1221,['c++'],"{'account_id': 525680, 'reputation': 946, 'user_id': 1464282, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/3ca3469f0671b4ddab51176f54e44e16?s=256&d=identicon&r=PG', 'display_name': 'Ryan Marcus', 'link': 'https://stackoverflow.com/users/1464282/ryan-marcus'}",True,171,4,4,1369924460,1342033823,1369924460.0,11439727,CC BY-SA 3.0,https://stackoverflow.com/questions/11439727/in-c-do-objects-get-copied-to-the-stack-when-i-pass-them-to-a-function-by-val,"In C++, Do objects get copied to the stack when I pass them to a function by value?",11439768.0,,,,,,
1222,"['c++', 'linux', 'gtkmm']","{'account_id': 1586224, 'reputation': 127, 'user_id': 1475239, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7621d884e5a4c19a97382a0f4dfada3?s=256&d=identicon&r=PG', 'display_name': 'Sam Bickley', 'link': 'https://stackoverflow.com/users/1475239/sam-bickley'}",True,910,1,2,1369901478,1342974595,1343617408.0,11601992,CC BY-SA 3.0,https://stackoverflow.com/questions/11601992/what-should-i-use-as-an-opengl-widget-for-gtkmm,What should I use as an opengl widget for gtkmm?,16831041.0,,,,,,
1223,"['c++', 'operator-overloading']","{'account_id': 1677984, 'reputation': 3392, 'user_id': 1543042, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/a9ffd578c6b65dc2bec4debf3fea6516?s=256&d=identicon&r=PG', 'display_name': 'user1543042', 'link': 'https://stackoverflow.com/users/1543042/user1543042'}",True,200,4,2,1369772061,1343146867,1343269626.0,11635154,CC BY-SA 3.0,https://stackoverflow.com/questions/11635154/order-of-overloaded-operators,Order of Overloaded Operators,,,,,,,
1224,"['c++', 'matlab', 'matlab-deployment', 'matlab-compiler']","{'account_id': 1675546, 'reputation': 11, 'user_id': 1541202, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/914db2fb0494710fce23329d8d9f1ef3?s=256&d=identicon&r=PG', 'display_name': 'user1541202', 'link': 'https://stackoverflow.com/users/1541202/user1541202'}",False,1216,1,1,1369761428,1342800017,1342815468.0,11582950,CC BY-SA 3.0,https://stackoverflow.com/questions/11582950/error-mclmcr-h-no-such-file-or-directory-calling-matlab-function-from-c,error: mclmcr.h: No such file or directory calling matlab function from C,,,,,,,
1225,"['c++', 'arrays', 'for-loop', 'c++11', 'iterator']","{'account_id': 223956, 'reputation': 16123, 'user_id': 483486, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/fcf225aa724d9bb05f6693dc8cf8c459?s=256&d=identicon&r=PG', 'display_name': 'OmnipotentEntity', 'link': 'https://stackoverflow.com/users/483486/omnipotententity'}",True,428,2,3,1369653981,1342792764,,11580904,CC BY-SA 3.0,https://stackoverflow.com/questions/11580904/constructing-an-object-that-can-be-iterated-using-a-range-based-for,Constructing an object that can be iterated using a range based for,11580945.0,,,,,,
1226,"['c++', 'hp-ux']","{'account_id': 268666, 'reputation': 1396, 'user_id': 557534, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/9d83f89ed63e313ef6b66a045709353a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Frank', 'link': 'https://stackoverflow.com/users/557534/frank'}",False,285,1,0,1369206802,1341861911,1369206802.0,11401719,CC BY-SA 3.0,https://stackoverflow.com/questions/11401719/is-it-possible-to-determine-the-cause-of-a-hpux-pa-risc-seg-fault-without-using,Is it possible to determine the cause of a HPUX PA-RISC seg fault without using pmap or wdb?,,,,,,,
1227,"['android', 'c++', 'c', 'android-ndk', 'freeimage']","{'account_id': 1557723, 'reputation': 3345, 'user_id': 1448316, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/wHOVd.jpg?s=256&g=1', 'display_name': 'Sreekanth Karumanaghat', 'link': 'https://stackoverflow.com/users/1448316/sreekanth-karumanaghat'}",True,2108,2,1,1369147548,1343294552,1343300306.0,11666200,CC BY-SA 3.0,https://stackoverflow.com/questions/11666200/ndk-error-on-doing-ndk-build,NDK error....on doing ndk-build,11666269.0,,,,,,
1228,"['c++', 'multithreading', 'boost', 'concurrency', 'locking']","{'account_id': 1291396, 'reputation': 1160, 'user_id': 1243426, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/23d7b88241dfb918c2b482a11794bb43?s=256&d=identicon&r=PG', 'display_name': 'Didar_Uranov', 'link': 'https://stackoverflow.com/users/1243426/didar-uranov'}",True,536,2,3,1368983379,1341388428,1368983379.0,11324715,CC BY-SA 3.0,https://stackoverflow.com/questions/11324715/how-to-synchronize-between-many-threads-only-one-is-writing,How to synchronize between many threads. Only one is writing,11324931.0,,,,,,
1229,"['c++', 'objective-c', 'xcode4']","{'account_id': 1659595, 'reputation': 1, 'user_id': 1528130, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e207caf9b6c027f392f9b10562894d4?s=256&d=identicon&r=PG', 'display_name': 'tran5880', 'link': 'https://stackoverflow.com/users/1528130/tran5880'}",True,1516,2,0,1368736068,1343354427,,11680493,CC BY-SA 3.0,https://stackoverflow.com/questions/11680493/xcode-using-c-static-library,Xcode: Using C++ static library,,,,,,,
1230,"['c++', 'set', 'binary-search-tree']","{'account_id': 1562653, 'reputation': 755, 'user_id': 1452181, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e5a43e8a67b71e86fa79a07c472a4b87?s=256&d=identicon&r=PG', 'display_name': 'forest.peterson', 'link': 'https://stackoverflow.com/users/1452181/forest-peterson'}",True,122,1,0,1368729857,1341876018,1368729857.0,11404622,CC BY-SA 3.0,https://stackoverflow.com/questions/11404622/error-c2664-on-bst-comparison-template,error C2664 on bst comparison template,11404646.0,,,,,,
1231,"['c++', 'multithreading', 'boost', 'locking']","{'account_id': 1524986, 'reputation': 1011, 'user_id': 1423656, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/9ea79e5ee8df1bd99860a58b3bc83f88?s=256&d=identicon&r=PG', 'display_name': 'Pedro.Alonso', 'link': 'https://stackoverflow.com/users/1423656/pedro-alonso'}",True,4479,1,1,1368681950,1343027243,1368681950.0,11607872,CC BY-SA 3.0,https://stackoverflow.com/questions/11607872/boost-thread-lock-error,boost thread lock error,11608401.0,,,,,,
1232,"['c++', 'doxygen']","{'account_id': 50049, 'reputation': 1857, 'user_id': 149178, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/2100a169252679aa568b11eb4d6b5b37?s=256&d=identicon&r=PG', 'display_name': 'Gennadiy Rozental', 'link': 'https://stackoverflow.com/users/149178/gennadiy-rozental'}",True,580,1,3,1368631863,1342541870,,11526679,CC BY-SA 3.0,https://stackoverflow.com/questions/11526679/is-it-possible-to-make-doxygen-to-merge-member-groups,is it possible to make doxygen to merge member groups,,,,,,,
1233,"['c++', 'visual-studio-2010', 'opencv']","{'user_type': 'does_not_exist', 'display_name': 'user1241357'}",True,1039,3,0,1368312399,1342464133,1495540581.0,11510521,CC BY-SA 3.0,https://stackoverflow.com/questions/11510521/opencv-installation-vs-10-wont-build,OpenCV installation VS 10 won&#39;t build,11514381.0,,,,,,
1234,"['php', 'c++', 'php-extension']","{'account_id': 1524026, 'reputation': 185, 'user_id': 1422892, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/ffc9cf79cd0590a6406afae1e860e227?s=256&d=identicon&r=PG', 'display_name': 'user1422892', 'link': 'https://stackoverflow.com/users/1422892/user1422892'}",True,1749,2,13,1368277848,1342184070,,11470945,CC BY-SA 3.0,https://stackoverflow.com/questions/11470945/how-can-i-wrap-a-c-class-in-php-extension,How can I wrap a c++ class in php extension?,,,,,,,
1235,"['c++', 'argument-dependent-lookup']","{'account_id': 248341, 'reputation': 6931, 'user_id': 523640, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/3c1de37781df53a2997ed8dd85582564?s=256&d=identicon&r=PG', 'display_name': 'bryan sammon', 'link': 'https://stackoverflow.com/users/523640/bryan-sammon'}",True,799,2,3,1368221091,1342138260,,11462474,CC BY-SA 3.0,https://stackoverflow.com/questions/11462474/does-argument-dependent-lookup-only-search-namespaces-or-classes-too,Does argument dependent lookup only search namespaces or classes too?,11463516.0,,,,,,
1236,"['c++', 'boost', 'graphviz', 'boost-graph']","{'account_id': 178924, 'reputation': 3146, 'user_id': 411201, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/72d1ab625fadd1494f6cb43eda2edb73?s=256&d=identicon&r=PG', 'display_name': 'Jim', 'link': 'https://stackoverflow.com/users/411201/jim'}",True,7041,1,7,1368205563,1341605799,1495539197.0,11369115,CC BY-SA 3.0,https://stackoverflow.com/questions/11369115/how-to-print-a-graph-in-graphviz-with-multiple-properties-displayed,How to print a graph in graphviz with multiple properties displayed,11373343.0,,,,,,
1237,"['c++', 'string', 'c++-cli']","{'account_id': 1322556, 'reputation': 513, 'user_id': 1268033, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/5ad44b1b760f8fbf8391e69953b300a0?s=256&d=identicon&r=PG', 'display_name': 'ShivShambo', 'link': 'https://stackoverflow.com/users/1268033/shivshambo'}",True,5041,4,0,1368114643,1341373434,1495542472.0,11322146,CC BY-SA 3.0,https://stackoverflow.com/questions/11322146/writing-printf-data-to-a-string-variable-in-c-cli,writing printf data to a string variable in c++/cli,11323555.0,,,,,,
1238,"['c++', 'c++11', 'typeinfo']","{'account_id': 1627636, 'reputation': 1617, 'user_id': 1502810, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/2785f67e7be660cffe1c9d321e0bad69?s=256&d=identicon&r=PG', 'display_name': 'celticminstrel', 'link': 'https://stackoverflow.com/users/1502810/celticminstrel'}",True,2668,1,8,1368060651,1341501453,,11347373,CC BY-SA 3.0,https://stackoverflow.com/questions/11347373/issue-with-type-name-demangling,Issue with type name demangling,,,,,,,
1239,"['c++', 'audio']","{'account_id': 1683006, 'reputation': 11, 'user_id': 1546862, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5b43c4b11033850cba3bb9cb99af65e?s=256&d=identicon&r=PG', 'display_name': 'Enrique DeMargarine', 'link': 'https://stackoverflow.com/users/1546862/enrique-demargarine'}",False,916,0,1,1368018197,1343075209,1343076145.0,11620010,CC BY-SA 3.0,https://stackoverflow.com/questions/11620010/how-to-add-audio-in-c-code-block,how to add audio in c code block,,,,,,,
1240,"['c++', 'bison', 'flex-lexer']","{'account_id': 310925, 'reputation': 99, 'user_id': 624205, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d863865441c5aeafc090284a809387fb?s=256&d=identicon&r=PG', 'display_name': 'DrHouse', 'link': 'https://stackoverflow.com/users/624205/drhouse'}",True,230,2,-1,1367851416,1342327612,1367851416.0,11489501,CC BY-SA 3.0,https://stackoverflow.com/questions/11489501/dealing-with-groups-on-bison,Dealing with groups on Bison,11493925.0,,,,,,
1241,"['c++', 'casting', 'box2d']","{'account_id': 1678236, 'reputation': 347, 'user_id': 1550869, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/a84c8635d161b3930d6de4b1543d3cbc?s=256&d=identicon&r=PG', 'display_name': 'Xavier Arias Botargues', 'link': 'https://stackoverflow.com/users/1550869/xavier-arias-botargues'}",True,891,5,0,1367550741,1343202118,,11644916,CC BY-SA 3.0,https://stackoverflow.com/questions/11644916/c-and-box2d-userdata-cast-int-to-void,C++ and box2d: userdata cast int to void*,11645256.0,,,,,,
