,tags,owner,is_answered,view_count,answer_count,score,locked_date,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
1302,"['c++', 'boost', 'lock-free']","{'user_type': 'does_not_exist', 'display_name': 'user16251398'}",True,161,1,0,,1624368335,1624344615,1624345751.0,68078777,,https://stackoverflow.com/questions/68078777/declaration-error-when-defining-a-boost-library-lock-free-queue-in-c,Declaration error when defining a boost library lock free queue in c++,68079737.0,1624368227.0,Duplicate
1303,['c++'],"{'account_id': 21564994, 'reputation': 11, 'user_id': 15898962, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzaQdacy682LdZgd4SiXg4seBPivcOW82mipx_R=k-s256', 'display_name': 'Davis', 'link': 'https://stackoverflow.com/users/15898962/davis'}",False,55,0,0,,1624367270,1624367270,,68084145,CC BY-SA 4.0,https://stackoverflow.com/questions/68084145/cant-iterate-over-a-file-correctly,can&#39;t iterate over a file correctly,,,
1304,"['c++', 'gcov', 'gcovr']","{'account_id': 20177404, 'reputation': 11, 'user_id': 14798715, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/62f0b3db290d908eeb1fe5bf96fe8976?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cod3r', 'link': 'https://stackoverflow.com/users/14798715/cod3r'}",False,247,1,0,,1624367025,1624358349,1624358717.0,68082025,CC BY-SA 4.0,https://stackoverflow.com/questions/68082025/genetate-gcov-report-for-multiple-cpp-files,Genetate GCOV report for multiple cpp files,,,
1305,"['c++', 'loops', 'input', 'do-while', 'c-strings']","{'account_id': 22020053, 'reputation': 23, 'user_id': 16289005, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3c44edcf7a0d4170718e62d541cb0e7e?s=256&d=identicon&r=PG&f=1', 'display_name': 'wanxin', 'link': 'https://stackoverflow.com/users/16289005/wanxin'}",False,68,2,0,,1624366109,1624359477,1624361254.0,68082296,CC BY-SA 4.0,https://stackoverflow.com/questions/68082296/why-my-cpp-code-cant-runabout-char,why my cpp code can&#39;t run?(about char*[]),,,
1306,"['c++', 'intrinsics', 'avx2']","{'account_id': 83432, 'reputation': 7660, 'user_id': 233928, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/2ebb47a2f272e8fe85a1b9106c4c1714?s=256&d=identicon&r=PG', 'display_name': 'Dov', 'link': 'https://stackoverflow.com/users/233928/dov'}",False,68,0,0,,1624365675,1624361340,1624361586.0,68082742,,https://stackoverflow.com/questions/68082742/followup-question-how-to-count-individual-bits-using-avx2,Followup question: How to count individual bits using avx2,,1624365637.0,Duplicate
1307,"['c++', 'operator-overloading', 'dynamic-memory-allocation', 'assignment-operator']","{'account_id': 21619458, 'reputation': 7, 'user_id': 15944708, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwF2_IuqP73XngkS2KuSnQlmFUpSByvWX67ynSp=k-s256', 'display_name': 'Ahmed Salama', 'link': 'https://stackoverflow.com/users/15944708/ahmed-salama'}",True,127,4,0,,1624365636,1624310145,1624311934.0,68074816,CC BY-SA 4.0,https://stackoverflow.com/questions/68074816/why-need-to-delete-memory-and-allocate-new-memory-in-c-operator-overload,Why need to delete memory and allocate new memory in c++ operator overload,,,
1308,"['c++', 'file', 'visual-studio-code', 'directory', 'g++']","{'account_id': 22020434, 'reputation': 11, 'user_id': 16289331, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhCar_o_taBsDtbzbcv8j8qiqexaXCKqIIc4DoGhw=k-s256', 'display_name': 'Avin Indrasoma', 'link': 'https://stackoverflow.com/users/16289331/avin-indrasoma'}",True,36,1,-1,,1624365081,1624362183,,68082945,CC BY-SA 4.0,https://stackoverflow.com/questions/68082945/issue-with-running-a-code-on-vsc-due-to-no-file-or-directory,Issue with running a code on VSC due to no file or directory,68083601.0,,
1309,['c++'],"{'account_id': 19548745, 'reputation': 9, 'user_id': 14304877, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GipGSuLdKo85njKuK8bmDcOoxi7y_9FhtQVZ85pzw=k-s256', 'display_name': 'Don Don Mendez', 'link': 'https://stackoverflow.com/users/14304877/don-don-mendez'}",False,37,0,1,,1624364921,1624364144,1624364921.0,68083380,,https://stackoverflow.com/questions/68083380/c-entering-space-on-the-path-is-not-detected,C++ Entering space on the path is not detected,,1624364408.0,Duplicate
1310,"['c++', 'gcc', 'new-operator', 'static-analysis', 'null-pointer']","{'account_id': 2907941, 'reputation': 1540, 'user_id': 2492801, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WzzOZ.jpg?s=256&g=1', 'display_name': 'Benjamin Bihler', 'link': 'https://stackoverflow.com/users/2492801/benjamin-bihler'}",True,313,1,1,,1624363940,1624360443,,68082513,CC BY-SA 4.0,https://stackoverflow.com/questions/68082513/why-does-gcc-11-1-warn-about-use-of-possibly-null-operator-new32-where-non,Why does GCC 11.1 warn about &quot;use of possibly-NULL &#39;operator new(32)&#39; where non-null expected&quot;?,68083329.0,,
1311,"['c++', 'variadic-templates', 'compile-time']","{'account_id': 83432, 'reputation': 7660, 'user_id': 233928, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/2ebb47a2f272e8fe85a1b9106c4c1714?s=256&d=identicon&r=PG', 'display_name': 'Dov', 'link': 'https://stackoverflow.com/users/233928/dov'}",True,89,1,0,,1624363369,1624362429,,68082989,CC BY-SA 4.0,https://stackoverflow.com/questions/68082989/is-it-possible-to-build-a-const-array-at-compile-time-using-a-c-variadic-templ,Is it possible to build a const array at compile time using a c++ variadic template?,,,
1312,"['c++', 'multithreading', 'winapi']","{'account_id': 12855382, 'reputation': 55, 'user_id': 9310559, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97eed72b5c4ea4c9046cf56eb548f485?s=256&d=identicon&r=PG', 'display_name': 'Yaroslav Rodionov', 'link': 'https://stackoverflow.com/users/9310559/yaroslav-rodionov'}",True,131,1,0,,1624363367,1624289523,1624295265.0,68070718,CC BY-SA 4.0,https://stackoverflow.com/questions/68070718/separate-thread-to-prevent-progress-bar-from-freezing-in-c,separate thread to prevent progress bar from &#39;freezing&#39; in c++,68070999.0,,
1313,"['c++', 'metadata', 'variadic-templates']","{'account_id': 83432, 'reputation': 7660, 'user_id': 233928, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/2ebb47a2f272e8fe85a1b9106c4c1714?s=256&d=identicon&r=PG', 'display_name': 'Dov', 'link': 'https://stackoverflow.com/users/233928/dov'}",True,77,1,1,,1624363139,1624360661,1624363139.0,68082568,CC BY-SA 4.0,https://stackoverflow.com/questions/68082568/how-to-use-templates-to-build-compile-time-generated-metadata,How to use templates to build compile-time generated metadata,68082733.0,,
1314,"['c++', 'crtp']","{'user_type': 'does_not_exist', 'display_name': 'user14806483'}",True,100,1,1,,1624362599,1624360780,1624362599.0,68082603,CC BY-SA 4.0,https://stackoverflow.com/questions/68082603/is-this-legal-syntax-in-c-and-how-do-i-use-crtp-trick,Is this legal syntax in c++? and How do I use crtp trick?,,,
1315,"['c++', 'vector', 'casting', 'char', 'integer']","{'account_id': 17071364, 'reputation': 57, 'user_id': 12352057, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd1b8e2339d90fdcd10666e9207a2d7a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pyson', 'link': 'https://stackoverflow.com/users/12352057/pyson'}",True,78,2,0,,1624362208,1624356923,1624357131.0,68081725,CC BY-SA 4.0,https://stackoverflow.com/questions/68081725/how-to-get-char-casted-from-int-to-appear-in-console-out,how to get char casted from int to &#39;appear&#39; in console out?,68082950.0,,
1316,"['c++', 'makefile']","{'account_id': 22011226, 'reputation': 1, 'user_id': 16281469, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/afdc289455d6e7d756a49ac200fee654?s=256&d=identicon&r=PG&f=1', 'display_name': 'JJan1999', 'link': 'https://stackoverflow.com/users/16281469/jjan1999'}",False,76,1,-1,,1624362160,1624283505,1624362160.0,68069159,CC BY-SA 4.0,https://stackoverflow.com/questions/68069159/im-working-on-a-makefile-which-should-build-a-library-and-then-also-include-that,Im working on a makefile which should build a library and then also include that library when building the entire program,,,
1317,"['c++', 'templates', 'typetraits', 'concept']","{'account_id': 18428810, 'reputation': 269, 'user_id': 13424444, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a519b304f2813eed3b973f730ccc610?s=256&d=identicon&r=PG&f=1', 'display_name': 'sunkue', 'link': 'https://stackoverflow.com/users/13424444/sunkue'}",True,120,2,0,,1624361210,1624100523,,68046154,CC BY-SA 4.0,https://stackoverflow.com/questions/68046154/how-can-i-get-value-type-on-both-value-and-pointer-by-using-template-in-c,How Can I Get Value_Type on both value and pointer by using template in c++?,68046319.0,,
1318,"['c++', 'qt', 'tooltip', 'qtableview', 'qstyleditemdelegate']","{'account_id': 8240821, 'reputation': 158, 'user_id': 6198513, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/yPQiU.jpg?s=256&g=1', 'display_name': 'Manu310', 'link': 'https://stackoverflow.com/users/6198513/manu310'}",False,336,1,0,,1624360883,1624348196,1624348645.0,68079526,CC BY-SA 4.0,https://stackoverflow.com/questions/68079526/qstyleditemdelegate-tooltip-handling-internal-status,QStyledItemDelegate tooltip handling (+ internal status),,,
1319,"['c++', 'inheritance', 'operator-overloading', 'ostream', 'comparison-operators']","{'account_id': 4177150, 'reputation': 51709, 'user_id': 3497671, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/f83baf1bb818fad4fb1559ac2bf0304d?s=256&d=identicon&r=PG', 'display_name': 'Francesco Borzi', 'link': 'https://stackoverflow.com/users/3497671/francesco-borzi'}",True,193,1,1,,1624360031,1624358362,,68082028,CC BY-SA 4.0,https://stackoverflow.com/questions/68082028/c-inheritance-of-overloading-of-comparison-and-output-operators,C++ inheritance of overloading of comparison and output operators,68082201.0,,
1320,"['c++', 'cmake', 'open3d', 'lammps']","{'account_id': 4893864, 'reputation': 417, 'user_id': 3944126, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': '1QuickQuestion', 'link': 'https://stackoverflow.com/users/3944126/1quickquestion'}",False,142,0,0,,1624360030,1624360030,,68082417,CC BY-SA 4.0,https://stackoverflow.com/questions/68082417/cmake-target-link-libraries-causes-compiler-error-in-target,cmake target_link_libraries causes compiler error in target,,,
1321,"['c++', 'button', 'popup', 'wxwidgets']","{'account_id': 20837933, 'reputation': 63, 'user_id': 15305360, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhdQAx5AU7tqigebKD13gHxkX-p45vRTv7gcsnRvg=k-s256', 'display_name': 'iKebab897', 'link': 'https://stackoverflow.com/users/15305360/ikebab897'}",True,129,1,0,,1624359101,1624288642,1624308415.0,68070499,CC BY-SA 4.0,https://stackoverflow.com/questions/68070499/closing-popup-and-setting-button-label,Closing Popup and setting button label,68074628.0,,
1322,"['c++', 'design-patterns', 'boost-variant', 'state-pattern', 'boost-optional']","{'account_id': 22018200, 'reputation': 13, 'user_id': 16287378, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4863d1383e74ba72787720c08cb682e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'pallasz88', 'link': 'https://stackoverflow.com/users/16287378/pallasz88'}",True,700,1,1,,1624357941,1624352419,1624353757.0,68080564,CC BY-SA 4.0,https://stackoverflow.com/questions/68080564/difference-between-stdoptional-and-boostoptional-when-its-value-is-a-variant,Difference between std::optional and boost::optional when its value is a variant,68081018.0,,
1323,"['c++', 'strtol']","{'account_id': 4804776, 'reputation': 5418, 'user_id': 3880254, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/13dffa84d85f3ed70e7156867822246d?s=256&d=identicon&r=PG&f=1', 'display_name': 'InQusitive', 'link': 'https://stackoverflow.com/users/3880254/inqusitive'}",True,415,1,10,,1624357934,1624356001,,68081475,CC BY-SA 4.0,https://stackoverflow.com/questions/68081475/strtol-is-pointing-to-original-string,strtol is pointing to original string,68081556.0,,
1324,"['c++', 'class', 'inheritance']","{'account_id': 20454983, 'reputation': 23, 'user_id': 15008871, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giq41nDar24TgwLyl4G_7JDNbPug_Ye1Wi_m_8gJw=k-s256', 'display_name': 'Ritwin', 'link': 'https://stackoverflow.com/users/15008871/ritwin'}",True,89,1,0,,1624357759,1624323409,,68076266,CC BY-SA 4.0,https://stackoverflow.com/questions/68076266/c-class-superclass,C++ Class Superclass,68081905.0,,
1325,"['c++', 'loops', 'matrix']","{'account_id': 22002066, 'reputation': 1, 'user_id': 16273645, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjpzgHMqus3Qa421L0j2FaPpqD_GAd4TGa7n5st9g=k-s256', 'display_name': 'mscookiee', 'link': 'https://stackoverflow.com/users/16273645/mscookiee'}",False,65,1,-1,,1624357698,1624354450,1624355188.0,68081083,CC BY-SA 4.0,https://stackoverflow.com/questions/68081083/biggest-valued-h-shaped-area-in-matrix,"Biggest valued, &#39;H&#39; shaped area in matrix?",,,
1326,"['c++', 'boost', 'blocking', 'nonblocking']","{'account_id': 15842085, 'reputation': 173, 'user_id': 11430297, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/321dfb2e0f3aac456ce9509c633d3c4c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Harini Sj', 'link': 'https://stackoverflow.com/users/11430297/harini-sj'}",False,417,1,-1,,1624357502,1624350085,,68079986,CC BY-SA 4.0,https://stackoverflow.com/questions/68079986/sending-output-from-child-process-to-parent-using-pipe-redirecting-stdout-to-pi,Sending output from child process to parent using pipe (redirecting stdout to pipe) using Boost C++,,,
1327,"['c++', 'oop']","{'account_id': 11390009, 'reputation': 11, 'user_id': 8350412, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-TZHU2ZGMTpc/AAAAAAAAAAI/AAAAAAAABAE/X-9kTGlZcuM/photo.jpg?sz=256', 'display_name': 'Dũng Tr&#237;', 'link': 'https://stackoverflow.com/users/8350412/d%c5%a9ng-tr%c3%ad'}",True,48,1,0,,1624357245,1624355002,1624357245.0,68081219,CC BY-SA 4.0,https://stackoverflow.com/questions/68081219/how-to-properly-structure-an-event-handling-application,How to properly structure an event handling Application?,68081441.0,,
1328,"['c++', 'macros']","{'account_id': 11900720, 'reputation': 43, 'user_id': 8708787, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9fa3a3703f6ac02d82536399488acb36?s=256&d=identicon&r=PG&f=1', 'display_name': 'Robin G.', 'link': 'https://stackoverflow.com/users/8708787/robin-g'}",False,69,0,2,,1624356859,1624356859,,68081704,CC BY-SA 4.0,https://stackoverflow.com/questions/68081704/is-there-a-way-to-add-parameters-to-macro-list,Is there a way to add parameters to macro list?,,,
1329,['c++'],"{'account_id': 16846678, 'reputation': 37, 'user_id': 12180690, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mApcOqO5Rdoho4rv1x_hC4AuG9MDcIqQMCrRJ0gbA=k-s256', 'display_name': 'JY N', 'link': 'https://stackoverflow.com/users/12180690/jy-n'}",False,89,0,0,,1624356360,1624349942,1624356360.0,68079946,CC BY-SA 4.0,https://stackoverflow.com/questions/68079946/double-free-or-corruption-out-on-istringstream,double free or corruption (out) on istringstream,,,
1330,"['c++', 'qt', 'gcc', 'build', 'qt5']","{'account_id': 2907941, 'reputation': 1540, 'user_id': 2492801, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WzzOZ.jpg?s=256&g=1', 'display_name': 'Benjamin Bihler', 'link': 'https://stackoverflow.com/users/2492801/benjamin-bihler'}",True,1700,1,4,,1624356050,1624356050,,68081481,CC BY-SA 4.0,https://stackoverflow.com/questions/68081481/how-can-i-build-qt-5-13-2-with-gcc-11-1-on-windows,How can I build Qt 5.13.2 with GCC 11.1 on Windows?,68081482.0,,
1331,"['c++', 'linux', 'memory-leaks', 'gdb']","{'account_id': 18533058, 'reputation': 27, 'user_id': 13503346, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhO-adGZv2dOhpLxIiTZa4seLpKIrCTBJOkKZOQ4w=k-s256', 'display_name': 'shiva', 'link': 'https://stackoverflow.com/users/13503346/shiva'}",False,45,0,0,,1624355689,1624346090,1624355689.0,68079071,,https://stackoverflow.com/questions/68079071/memory-leak-on-taking-memory-dump-using-gdb-in-c,Memory leak on taking memory dump using gdb in c++,,1624349645.0,Duplicate
1332,"['c++', 'udp', 'gstreamer', 'h.264', 'rtp']","{'account_id': 10543842, 'reputation': 123, 'user_id': 7768815, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/559627bbb1ec86f8330b7174c3625998?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eslam', 'link': 'https://stackoverflow.com/users/7768815/eslam'}",True,565,1,1,,1624355239,1624274306,,68066985,CC BY-SA 4.0,https://stackoverflow.com/questions/68066985/how-to-write-specific-time-interval-of-gstsamples-rtp-over-udp-h264-packets,How to write specific time interval of GstSamples (RTP over UDP H264 packets)?,68081281.0,,
