,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,locked_date
1487,['c++'],"{'account_id': 16651100, 'reputation': 1, 'user_id': 12033930, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-MEC5or6V60A/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfaPfDtgN_FuqkE4cVTGnVSydz2Sw/photo.jpg?sz=256', 'display_name': 'Pallavi Varshney', 'link': 'https://stackoverflow.com/users/12033930/pallavi-varshney'}",False,35,,0,0,1576945598,1576944435,59437778,CC BY-SA 4.0,https://stackoverflow.com/questions/59437778/my-code-is-getting-submitted-successfully-but-giving-sigsegv-error-when-trying-t,my code is getting submitted successfully but giving SIGSEGV error when trying to run the code on code chef,1576945598.0,,,,,
1488,"['c++', 'c++17', 'sfinae']","{'account_id': 373223, 'reputation': 1698, 'user_id': 722736, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a5a092c2659f9d07d66fe4dbe459a8e?s=256&d=identicon&r=PG', 'display_name': 'Alex Kremer', 'link': 'https://stackoverflow.com/users/722736/alex-kremer'}",False,98,,0,0,1576944819,1576943494,59437654,CC BY-SA 4.0,https://stackoverflow.com/questions/59437654/disabling-some-code-completely-in-standard-c,Disabling some code completely in standard c++?,1576944819.0,,,,,
1489,"['c++', 'arrays', 'maps', 'associative']","{'account_id': 17359466, 'reputation': 19, 'user_id': 12576104, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-gMEwjTL818c/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reMqzmnZkF2wg6UpUmdsEwsx0au7g/photo.jpg?sz=256', 'display_name': 'Abhijit Shukla', 'link': 'https://stackoverflow.com/users/12576104/abhijit-shukla'}",True,2671,59437769.0,2,2,1576944773,1576943920,59437714,CC BY-SA 4.0,https://stackoverflow.com/questions/59437714/incompatible-types-in-assignment-of-stdstring-aka-stdbasic-stringchar,incompatible types in assignment of &#39;std::string {aka std::basic_string&lt;char&gt;}&#39; to,,,,,,
1490,"['c++', 'recursion', 'stack-overflow', 'segment-tree']","{'account_id': 14886555, 'reputation': 21, 'user_id': 10749566, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4cbb8209ca13ffe0250ff70d13076c4c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nikita noob', 'link': 'https://stackoverflow.com/users/10749566/nikita-noob'}",False,61,,0,0,1576942862,1576885411,59432431,CC BY-SA 4.0,https://stackoverflow.com/questions/59432431/error-in-the-problem-of-finding-the-maximum-in-the-segment-tree,Error in the problem of finding the maximum in the segment tree,1576942862.0,,,,,
1491,"['c++', 'infinite-loop', 'file-handling', 'getline']","{'account_id': 12813659, 'reputation': 89, 'user_id': 9270951, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2062725623967517/picture?type=large', 'display_name': 'Aqleema Sajid', 'link': 'https://stackoverflow.com/users/9270951/aqleema-sajid'}",True,357,59436947.0,1,1,1576942667,1576937326,59436846,CC BY-SA 4.0,https://stackoverflow.com/questions/59436846/infinite-loop-while-reading-from-a-file-c,infinite loop while reading from a file c++,1576941150.0,,,,,
1492,"['c++', 'string']","{'account_id': 17357402, 'reputation': 11, 'user_id': 12574458, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1640387509436823/picture?type=large', 'display_name': 'Yehuda Ariel', 'link': 'https://stackoverflow.com/users/12574458/yehuda-ariel'}",True,112,,3,1,1576941953,1576912299,59434237,,https://stackoverflow.com/questions/59434237/convert-from-string-to-double-and-int-c,Convert from string to double and int - C++,1576916556.0,1576922682.0,Needs details or clarity,,,
1493,"['c++', 'function', 'overloading']","{'account_id': 17318617, 'reputation': 9, 'user_id': 12544532, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e654826a3cade9affb09426d8e4c47af?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kobi H.', 'link': 'https://stackoverflow.com/users/12544532/kobi-h'}",False,213,,2,0,1576941775,1576488702,59353800,CC BY-SA 4.0,https://stackoverflow.com/questions/59353800/need-help-overloading-polynomial-class-operators-c,Need help overloading Polynomial class operators C++,1576490433.0,,,,,
1494,['c++'],"{'account_id': 16965438, 'reputation': 1, 'user_id': 12271460, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-LxYoYtcT7ik/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcIip7DMVS3Y00FCUI49IWNDG_cpQ/photo.jpg?sz=256', 'display_name': 'Ankit Ramteke', 'link': 'https://stackoverflow.com/users/12271460/ankit-ramteke'}",True,38,,1,-1,1576940789,1576930619,59436110,CC BY-SA 4.0,https://stackoverflow.com/questions/59436110/printing-a-character-when-no-other-output-was-printed,printing a character when no other output was printed,,,,,,
1495,"['c++', 'memory-management']","{'account_id': 13414449, 'reputation': 1356, 'user_id': 9679554, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/19c0ec4ba34353083598e5abe63e7bc7?s=256&d=identicon&r=PG&f=1', 'display_name': 'dev65', 'link': 'https://stackoverflow.com/users/9679554/dev65'}",False,66,,1,1,1576940656,1576928603,59435878,,https://stackoverflow.com/questions/59435878/is-it-safe-to-delete-stdfunction-from-withing-its-stored-callback,is it safe to delete std::function from withing its stored callback,1576940656.0,1576940679.0,Duplicate,,,
1496,"['c++', 'sockets']","{'account_id': 14579112, 'reputation': 165, 'user_id': 10530163, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-nw9JQFdo37o/AAAAAAAAAAI/AAAAAAAAJo0/P5O5f92V12A/photo.jpg?sz=256', 'display_name': 'Manujaya Premathilaka', 'link': 'https://stackoverflow.com/users/10530163/manujaya-premathilaka'}",False,137,,0,0,1576940526,1576867441,59430004,CC BY-SA 4.0,https://stackoverflow.com/questions/59430004/how-to-handle-bad-file-descriptor-error-in-read-function-of-socket-programming,How to handle &#39;Bad file descriptor&#39; error in read function of socket programming,1576940526.0,,,,,
1497,"['c++', 'ascii']","{'account_id': 17359113, 'reputation': 59, 'user_id': 12575821, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDw9LSORL3979Dnzt8CTMnBY2XwSeTct4g65OxV=k-s256', 'display_name': 'DiMis', 'link': 'https://stackoverflow.com/users/12575821/dimis'}",False,186,,1,-2,1576940440,1576935830,59436680,CC BY-SA 4.0,https://stackoverflow.com/questions/59436680/c-extended-ascii-and-negative-values,"C++ Extended Ascii, and negative values",,,,,,
1498,"['c++', 'opengl', 'glut', 'glm-math', 'vao']","{'account_id': 17204940, 'reputation': 65, 'user_id': 12455725, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAgXy4nZCmytfYbXDJCOwjXpvuxsBy4jmf4z3Cq=k-s256', 'display_name': 'David Cooke', 'link': 'https://stackoverflow.com/users/12455725/david-cooke'}",True,159,59236020.0,1,1,1576940178,1575806709,59235204,CC BY-SA 4.0,https://stackoverflow.com/questions/59235204/light-shows-but-the-cube-does-not-appear,light shows but the cube does not appear,1576940178.0,,,,,
1499,"['c++', 'algorithm', 'c++11']","{'account_id': 1889992, 'reputation': 2552, 'user_id': 1708349, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/9f3eac41340547d9d27853a9abc66cb6?s=256&d=identicon&r=PG', 'display_name': 'benjist', 'link': 'https://stackoverflow.com/users/1708349/benjist'}",False,71,,0,0,1576940093,1576940093,59437171,CC BY-SA 4.0,https://stackoverflow.com/questions/59437171/test-if-a-3d-point-is-with-an-extruded-2-5d-polygon,Test if a 3D Point is with an extruded &quot;2.5D&quot; Polygon,,,,,,
1500,"['c++', 'templates', 'metaprogramming', 'sfinae']","{'account_id': 11831569, 'reputation': 2275, 'user_id': 8658157, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DwurD.png?s=256&g=1', 'display_name': 'Elliott', 'link': 'https://stackoverflow.com/users/8658157/elliott'}",True,69,59437103.0,1,2,1576939988,1576923446,59435318,CC BY-SA 4.0,https://stackoverflow.com/questions/59435318/why-cant-we-use-class-templates-directly-for-deducing-method-templates-sfinae,Why can&#39;t we use class templates directly for deducing method templates? SFINAE,1576937996.0,,,,,
1501,"['c++', 'coroutine', 'c++20']","{'account_id': 13820922, 'reputation': 149, 'user_id': 9976392, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81af95ef08aedb6ab1b1cad4ae2b5c8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Carter Li', 'link': 'https://stackoverflow.com/users/9976392/carter-li'}",True,1482,59437153.0,1,0,1576939975,1576918978,59434882,CC BY-SA 4.0,https://stackoverflow.com/questions/59434882/c-coroutines-call-a-coroutine-function-without-co-await,C++ coroutines: call a coroutine function without co_await,,,,,,
1502,"['c++', 'pointers', 'casting']","{'account_id': 17359188, 'reputation': 21, 'user_id': 12575883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7fe395f13b3a001c3ed34dd00f3faee0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Corelli', 'link': 'https://stackoverflow.com/users/12575883/corelli'}",True,133,59437021.0,1,1,1576939542,1576938376,59436975,CC BY-SA 4.0,https://stackoverflow.com/questions/59436975/int-value-of-a-void-address,int* value of a void* address,1576939542.0,,,,,
1503,"['c++', 'qt', 'plot', 'widget', 'qwidget']","{'account_id': 17358898, 'reputation': 9, 'user_id': 12575644, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-RdKIyJqIEno/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf6_vHWsJbDDImG7qonelAyxWfDSw/photo.jpg?sz=256', 'display_name': 'Vitaliy Martiniuk', 'link': 'https://stackoverflow.com/users/12575644/vitaliy-martiniuk'}",True,153,,1,-1,1576939401,1576932698,59436348,,https://stackoverflow.com/questions/59436348/how-to-put-a-widget-inside-an-empty-qwidget,How to put a widget inside an empty QWidget?,1576939401.0,1576945963.0,Needs details or clarity,,,
1504,"['c++', 'templates', 'c++17', 'constexpr', 'template-argument-deduction']","{'account_id': 4601431, 'reputation': 61, 'user_id': 12575357, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f36033d8bbf0dbdf1c2a8b4a944897cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sonullx Liu', 'link': 'https://stackoverflow.com/users/12575357/sonullx-liu'}",True,73,,2,2,1576939157,1576927963,59435806,CC BY-SA 4.0,https://stackoverflow.com/questions/59435806/how-to-simply-the-parameters-when-using-a-global-stdarray-reference-as-a-templ,How to simply the parameters when using a global std::array reference as a template parameter?,1576939157.0,,,,,
1505,"['c++', 'distribution']","{'account_id': 17081690, 'reputation': 92, 'user_id': 12366469, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af1db4293c4def8714a5624f48ea983a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dikzamen', 'link': 'https://stackoverflow.com/users/12366469/dikzamen'}",True,193,59436313.0,2,2,1576939041,1576929144,59435943,CC BY-SA 4.0,https://stackoverflow.com/questions/59435943/using-distributions-in-c,Using distributions in c++,1576930689.0,,,,,
1506,"['c++', 'multithreading']","{'account_id': 10536897, 'reputation': 179, 'user_id': 8741818, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1a231ae28ba14d88a59e9367bc7a7ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'DisplayName', 'link': 'https://stackoverflow.com/users/8741818/displayname'}",True,46,59437016.0,1,0,1576938780,1576933009,59436381,CC BY-SA 4.0,https://stackoverflow.com/questions/59436381/how-to-send-data-to-next-thread-if-the-previous-threads-return-different-types,"How to send data to next thread, if the previous threads return different types?",,,,,,
1507,"['c++', 'google-speech-api']","{'account_id': 56524, 'reputation': 2604, 'user_id': 169296, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/e1c459829cc15b321dc64f49038ed727?s=256&d=identicon&r=PG', 'display_name': 'Brett Stottlemyer', 'link': 'https://stackoverflow.com/users/169296/brett-stottlemyer'}",False,219,,0,1,1576938393,1576936384,59436740,CC BY-SA 4.0,https://stackoverflow.com/questions/59436740/getting-abort-trap-6-from-google-speech-api,Getting Abort trap: 6 from Google Speech API,1576938393.0,,,,,
1508,"['c++', 'compiler-errors']","{'account_id': 17288221, 'reputation': 70, 'user_id': 12520370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4595954f529f98a04c20118d87fa7a3?s=256&d=identicon&r=PG', 'display_name': 'Massimiliano', 'link': 'https://stackoverflow.com/users/12520370/massimiliano'}",True,1080,,1,1,1576934652,1576934369,59436528,,https://stackoverflow.com/questions/59436528/error-expected-initializer-before-token,error: expected initializer before &#39;-&gt;&#39; token,,1576934771.0,Not suitable for this site,,,
1509,"['c++', 'complex-numbers', 'arrayfire']","{'account_id': 7636616, 'reputation': 235, 'user_id': 5789996, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01b50270efeb5076bfde2ca895e26ac0?s=256&d=identicon&r=PG&f=1', 'display_name': 'AAG', 'link': 'https://stackoverflow.com/users/5789996/aag'}",True,428,59436434.0,1,4,1576933448,1576842925,59424886,CC BY-SA 4.0,https://stackoverflow.com/questions/59424886/arrayfire-array-from-complex-host-data,Arrayfire array from complex host data,1576853343.0,,,,,
1510,"['c++', 'windows', 'wow64']","{'account_id': 1868703, 'reputation': 1562, 'user_id': 1691559, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HtuH8.png?s=256&g=1', 'display_name': 'Xitalogy', 'link': 'https://stackoverflow.com/users/1691559/xitalogy'}",False,900,,0,2,1576932470,1576931439,59436213,CC BY-SA 4.0,https://stackoverflow.com/questions/59436213/c-iswow64process2-what-valid-wow64-process-architecture-values-can-be-return,C++: IsWow64Process2: What valid WOW64 process architecture values can be returned via the pProcessMachine parameter?,1592644375.0,,,,,
1511,"['c++', 'arrays', 'class', 'logic']","{'account_id': 17017940, 'reputation': 17, 'user_id': 12311308, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/982879d78e61dfccfd19d890fa628c24?s=256&d=identicon&r=PG&f=1', 'display_name': 'JATX99', 'link': 'https://stackoverflow.com/users/12311308/jatx99'}",True,37,,1,-1,1576931725,1576545466,59366350,CC BY-SA 4.0,https://stackoverflow.com/questions/59366350/class-dynamic-array-bug,Class Dynamic Array Bug,1576931725.0,,,,,
1512,"['c++', 'authentication']","{'account_id': 9696496, 'reputation': 15, 'user_id': 7192760, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-LT1bZrrzsd0/AAAAAAAAAAI/AAAAAAAAADY/Qfmygy38DpI/photo.jpg?sz=256', 'display_name': 'Naqi Ch', 'link': 'https://stackoverflow.com/users/7192760/naqi-ch'}",True,966,59435912.0,1,0,1576929925,1576927477,59435753,CC BY-SA 4.0,https://stackoverflow.com/questions/59435753/how-to-verify-user-login-from-file-in-c,How to verify user login from file in C++?,1576929925.0,,,,,
1513,"['c++', 'findwindow']","{'account_id': 17213432, 'reputation': 33, 'user_id': 12462119, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b0e144c1009c75e6df403748f82e09e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'nelLuffy', 'link': 'https://stackoverflow.com/users/12462119/nelluffy'}",False,23,,0,0,1576928928,1576928928,59435921,,https://stackoverflow.com/questions/59435921/c-findwindow-with-traditional-chinese-character,C++ findwindow with traditional chinese character,,1578849194.0,Duplicate,,,
1514,"['c++', 'arrays', 'mfc']","{'account_id': 17302592, 'reputation': 25, 'user_id': 12532016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e78d681c7c791677e37c28f41dc70179?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nickname230', 'link': 'https://stackoverflow.com/users/12532016/nickname230'}",False,595,,0,0,1576925704,1576668667,59391119,CC BY-SA 4.0,https://stackoverflow.com/questions/59391119/the-readable-size-is-x4-but-8-bytes-may-be-writted-read-with-arrays,"&quot;the readable size is &#39;x*4, but 8&#39; bytes may be writted/read&quot; with arrays",1576925704.0,,,,,
1515,"['c++', 'wt', 'wt-dbo']","{'account_id': 10332275, 'reputation': 9754, 'user_id': 7621674, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/323bed98b2e655d5fa9ac6d23a72b995?s=256&d=identicon&r=PG', 'display_name': 'm7913d', 'link': 'https://stackoverflow.com/users/7621674/m7913d'}",True,204,59435351.0,2,4,1576923837,1576860476,59428743,CC BY-SA 4.0,https://stackoverflow.com/questions/59428743/circular-dependency-in-wtdbo,Circular dependency in Wt::Dbo,1576920916.0,,,,,
1516,['c++'],"{'account_id': 15694272, 'reputation': 19, 'user_id': 11324321, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d831b5005836c1f18202ce2fb7b1829f?s=256&d=identicon&r=PG&f=1', 'display_name': 'icancar99', 'link': 'https://stackoverflow.com/users/11324321/icancar99'}",True,549,59435250.0,1,0,1576922918,1576922475,59435235,,https://stackoverflow.com/questions/59435235/namespace-std-has-no-member-any-of,namespace std has no member any_of,1576922599.0,1576924824.0,Not suitable for this site,,,
1517,"['c++', 'class', 'sdl-2']","{'account_id': 14424273, 'reputation': 23, 'user_id': 10419521, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2266676796680523/picture?type=large', 'display_name': 'Robert Takacs', 'link': 'https://stackoverflow.com/users/10419521/robert-takacs'}",True,94,,1,0,1576922283,1576922151,59435198,CC BY-SA 4.0,https://stackoverflow.com/questions/59435198/protected-variables-in-c,Protected variables in C++,,,,,,
